entrez	group
219854	Adipose-Subcutaneous_female
10742	Adipose-Subcutaneous_male
132671	Adipose-Subcutaneous_male
2743	Adipose-Subcutaneous_male
6567	Adipose-Subcutaneous_female
8839	Adipose-Subcutaneous_male
653140	Adipose-Subcutaneous_male
25806	Adipose-Subcutaneous_female
6289	Adipose-Subcutaneous_female
84327	Adipose-Subcutaneous_male
124221	Adipose-Subcutaneous_female
401647	Adipose-Subcutaneous_male
100506385	Adipose-Subcutaneous_male
6288	Adipose-Subcutaneous_female
6769	Adipose-Subcutaneous_female
80183	Adipose-Subcutaneous_male
10218	Adipose-Subcutaneous_male
152007	Adipose-Subcutaneous_male
5127	Adipose-Subcutaneous_female
149954	Adipose-Subcutaneous_female
284439	Adipose-Subcutaneous_female
55741	Adipose-Subcutaneous_male
10826	Adipose-Subcutaneous_male
54829	Adipose-Subcutaneous_male
23087	Adipose-Subcutaneous_male
140862	Adipose-Subcutaneous_female
108	Adipose-Subcutaneous_male
122046	Adipose-Subcutaneous_male
5455	Adipose-Subcutaneous_male
7032	Adipose-Subcutaneous_male
728339	Adipose-Subcutaneous_male
1193	Adipose-Subcutaneous_female
100359394	Adipose-Subcutaneous_male
5345	Adipose-Subcutaneous_male
1757	Adipose-Subcutaneous_female
79411	Adipose-Subcutaneous_male
259232	Adipose-Subcutaneous_male
604	Adipose-Subcutaneous_male
387590	Adipose-Subcutaneous_female
64344	Adipose-Subcutaneous_female
718	Adipose-Subcutaneous_female
91074	Adipose-Subcutaneous_female
64065	Adipose-Subcutaneous_male
114876	Adipose-Subcutaneous_female
10046	Adipose-Subcutaneous_male
57502	Adipose-Subcutaneous_female
3242	Adipose-Subcutaneous_female
1054	Adipose-Subcutaneous_male
3912	Adipose-Subcutaneous_female
6786	Adipose-Subcutaneous_male
51727	Adipose-Subcutaneous_male
23242	Adipose-Subcutaneous_female
55615	Adipose-Subcutaneous_male
5502	Adipose-Subcutaneous_male
347735	Adipose-Subcutaneous_male
55784	Adipose-Subcutaneous_female
6716	Adipose-Subcutaneous_male
2583	Adipose-Subcutaneous_female
23595	Adipose-Subcutaneous_female
9469	Adipose-Subcutaneous_male
8425	Adipose-Subcutaneous_male
7088	Adipose-Subcutaneous_female
11092	Adipose-Subcutaneous_male
79868	Adipose-Subcutaneous_female
10840	Adipose-Subcutaneous_female
6898	Adipose-Subcutaneous_male
5860	Adipose-Subcutaneous_female
26095	Adipose-Subcutaneous_male
7026	Adipose-Subcutaneous_male
3914	Adipose-Subcutaneous_male
143903	Adipose-Subcutaneous_female
2593	Adipose-Subcutaneous_male
9130	Adipose-Subcutaneous_male
1489	Adipose-Subcutaneous_male
2745	Adipose-Subcutaneous_male
6399	Adipose-Subcutaneous_female
2194	Adipose-Subcutaneous_male
5500	Adipose-Subcutaneous_male
285313	Adipose-Subcutaneous_female
2977	Adipose-Subcutaneous_male
255308	Adipose-Subcutaneous_female
4897	Adipose-Subcutaneous_male
115701	Adipose-Subcutaneous_male
6502	Adipose-Subcutaneous_female
653316	Adipose-Subcutaneous_male
56301	Adipose-Subcutaneous_female
5684	Adipose-Subcutaneous_female
81794	Adipose-Subcutaneous_male
152559	Adipose-Subcutaneous_male
4045	Adipose-Subcutaneous_female
196527	Adipose-Subcutaneous_female
157695	Adipose-Subcutaneous_male
353497	Adipose-Subcutaneous_female
79782	Adipose-Subcutaneous_male
88	Adipose-Subcutaneous_female
1738	Adipose-Subcutaneous_female
286530	Adipose-Subcutaneous_male
205	Adipose-Subcutaneous_female
3177	Adipose-Subcutaneous_male
5160	Adipose-Subcutaneous_female
165324	Adipose-Subcutaneous_female
6833	Adipose-Subcutaneous_female
203	Adipose-Subcutaneous_female
644815	Adipose-Subcutaneous_male
79192	Adipose-Subcutaneous_male
10623	Adipose-Subcutaneous_female
51378	Adipose-Subcutaneous_male
3221	Adipose-Subcutaneous_male
3486	Adipose-Subcutaneous_female
7849	Adipose-Subcutaneous_male
861	Adipose-Subcutaneous_male
146556	Adipose-Subcutaneous_female
10157	Adipose-Subcutaneous_female
438	Adipose-Subcutaneous_female
285382	Adipose-Subcutaneous_male
83987	Adipose-Subcutaneous_female
283673	Adipose-Subcutaneous_male
146754	Adipose-Subcutaneous_female
54926	Adipose-Subcutaneous_male
56911	Adipose-Subcutaneous_male
63924	Adipose-Subcutaneous_male
339929	Adipose-Subcutaneous_male
9181	Adipose-Subcutaneous_male
643837	Adipose-Subcutaneous_male
3290	Adipose-Subcutaneous_male
55344	Adipose-Subcutaneous_male
199745	Adipose-Subcutaneous_female
63926	Adipose-Subcutaneous_male
119	Adipose-Subcutaneous_female
170082	Adipose-Subcutaneous_female
12	Adipose-Subcutaneous_female
100506421	Adipose-Subcutaneous_male
26227	Adipose-Subcutaneous_female
4683	Adipose-Subcutaneous_female
1939	Adipose-Subcutaneous_male
3764	Adipose-Subcutaneous_female
54064	Adipose-Subcutaneous_male
57728	Adipose-Subcutaneous_female
22866	Adipose-Subcutaneous_female
3992	Adipose-Subcutaneous_male
64066	Adipose-Subcutaneous_male
101927727	Adipose-Subcutaneous_male
84968	Adipose-Subcutaneous_female
55124	Adipose-Subcutaneous_male
5058	Adipose-Subcutaneous_female
2153	Adipose-Subcutaneous_male
4326	Adipose-Subcutaneous_male
11247	Adipose-Subcutaneous_female
375057	Adipose-Subcutaneous_male
10060	Adipose-Subcutaneous_female
114815	Adipose-Subcutaneous_male
9367	Adipose-Subcutaneous_female
26507	Adipose-Subcutaneous_female
10040	Adipose-Subcutaneous_male
57575	Adipose-Subcutaneous_male
80176	Adipose-Subcutaneous_female
6303	Adipose-Subcutaneous_male
284998	Adipose-Subcutaneous_male
55860	Adipose-Subcutaneous_female
427	Adipose-Subcutaneous_female
5634	Adipose-Subcutaneous_male
158067	Adipose-Subcutaneous_male
8742	Adipose-Subcutaneous_male
205251	Adipose-Subcutaneous_male
4131	Adipose-Subcutaneous_male
8543	Adipose-Subcutaneous_male
84152	Adipose-Subcutaneous_male
353116	Adipose-Subcutaneous_male
285800	Adipose-Subcutaneous_male
1588	Adipose-Subcutaneous_male
2039	Adipose-Subcutaneous_male
960	Adipose-Subcutaneous_male
38	Adipose-Subcutaneous_female
101927653	Adipose-Subcutaneous_male
27246	Adipose-Subcutaneous_female
8200	Adipose-Subcutaneous_female
85477	Adipose-Subcutaneous_female
84102	Adipose-Subcutaneous_female
387700	Adipose-Subcutaneous_male
8825	Adipose-Subcutaneous_female
91646	Adipose-Subcutaneous_female
5009	Adipose-Subcutaneous_female
100132526	Adipose-Subcutaneous_male
11272	Adipose-Subcutaneous_female
56978	Adipose-Subcutaneous_male
10144	Adipose-Subcutaneous_female
196792	Adipose-Subcutaneous_male
10079	Adipose-Subcutaneous_male
1029	Adipose-Subcutaneous_female
79944	Adipose-Subcutaneous_female
55504	Adipose-Subcutaneous_male
525	Adipose-Subcutaneous_female
84131	Adipose-Subcutaneous_female
284069	Adipose-Subcutaneous_female
22841	Adipose-Subcutaneous_male
63827	Adipose-Subcutaneous_female
11060	Adipose-Subcutaneous_male
55655	Adipose-Subcutaneous_female
10309	Adipose-Subcutaneous_female
5550	Adipose-Subcutaneous_female
286077	Adipose-Subcutaneous_male
6943	Adipose-Subcutaneous_female
8611	Adipose-Subcutaneous_female
9443	Adipose-Subcutaneous_male
160428	Adipose-Subcutaneous_male
8326	Adipose-Subcutaneous_female
56474	Adipose-Subcutaneous_female
222698	Adipose-Subcutaneous_male
145258	Adipose-Subcutaneous_female
10797	Adipose-Subcutaneous_male
4756	Adipose-Subcutaneous_male
1750	Adipose-Subcutaneous_female
3054	Adipose-Subcutaneous_female
8802	Adipose-Subcutaneous_female
894	Adipose-Subcutaneous_female
9677	Adipose-Subcutaneous_female
5783	Adipose-Subcutaneous_female
83988	Adipose-Subcutaneous_female
2996	Adipose-Subcutaneous_male
1288	Adipose-Subcutaneous_male
5320	Adipose-Subcutaneous_female
9110	Adipose-Subcutaneous_female
79763	Adipose-Subcutaneous_female
9955	Adipose-Subcutaneous_female
352954	Adipose-Subcutaneous_male
9294	Adipose-Subcutaneous_female
80705	Adipose-Subcutaneous_male
6291	Adipose-Subcutaneous_female
54328	Adipose-Subcutaneous_female
6863	Adipose-Subcutaneous_male
374569	Adipose-Subcutaneous_female
8439	Adipose-Subcutaneous_male
51100	Adipose-Subcutaneous_male
2155	Adipose-Subcutaneous_female
6478	Adipose-Subcutaneous_male
5324	Adipose-Subcutaneous_female
1123	Adipose-Subcutaneous_male
25929	Adipose-Subcutaneous_male
8786	Adipose-Subcutaneous_male
54332	Adipose-Subcutaneous_female
23499	Adipose-Subcutaneous_male
10587	Adipose-Subcutaneous_female
3786	Adipose-Subcutaneous_male
26002	Adipose-Subcutaneous_male
57863	Adipose-Subcutaneous_female
10316	Adipose-Subcutaneous_female
23392	Adipose-Subcutaneous_male
392255	Adipose-Subcutaneous_female
1287	Adipose-Subcutaneous_male
2048	Adipose-Subcutaneous_female
7001	Adipose-Subcutaneous_female
29068	Adipose-Subcutaneous_male
84867	Adipose-Subcutaneous_male
6182	Adipose-Subcutaneous_female
11142	Adipose-Subcutaneous_male
468	Adipose-Subcutaneous_male
5689	Adipose-Subcutaneous_female
5075	Adipose-Subcutaneous_male
23092	Adipose-Subcutaneous_female
50624	Adipose-Subcutaneous_male
147166	Adipose-Subcutaneous_male
22874	Adipose-Subcutaneous_female
6641	Adipose-Subcutaneous_male
50651	Adipose-Subcutaneous_female
3693	Adipose-Subcutaneous_male
139221	Adipose-Subcutaneous_male
7068	Adipose-Subcutaneous_female
7058	Adipose-Subcutaneous_male
2475	Adipose-Subcutaneous_male
1770	Adipose-Subcutaneous_male
2535	Adipose-Subcutaneous_male
100128927	Adipose-Subcutaneous_male
683	Adipose-Subcutaneous_female
22936	Adipose-Subcutaneous_male
26502	Adipose-Subcutaneous_female
11112	Adipose-Subcutaneous_female
402665	Adipose-Subcutaneous_female
130535	Adipose-Subcutaneous_male
342035	Adipose-Subcutaneous_male
33	Adipose-Subcutaneous_male
26872	Adipose-Subcutaneous_female
59343	Adipose-Subcutaneous_female
2817	Adipose-Subcutaneous_male
28996	Adipose-Subcutaneous_female
166348	Adipose-Subcutaneous_male
9053	Adipose-Subcutaneous_male
4144	Adipose-Subcutaneous_male
26160	Adipose-Subcutaneous_female
7103	Adipose-Subcutaneous_female
11146	Adipose-Subcutaneous_female
116135	Adipose-Subcutaneous_female
340719	Adipose-Subcutaneous_male
1066	Adipose-Subcutaneous_female
340895	Adipose-Subcutaneous_male
23171	Adipose-Subcutaneous_female
81832	Adipose-Subcutaneous_female
81575	Adipose-Subcutaneous_female
338707	Adipose-Subcutaneous_female
85460	Adipose-Subcutaneous_male
283848	Adipose-Subcutaneous_male
56922	Adipose-Subcutaneous_female
7045	Adipose-Subcutaneous_male
440730	Adipose-Subcutaneous_female
7114	Adipose-Subcutaneous_male
57579	Adipose-Subcutaneous_male
54206	Adipose-Subcutaneous_female
80263	Adipose-Subcutaneous_female
340578	Adipose-Subcutaneous_female
2157	Adipose-Subcutaneous_female
5122	Adipose-Subcutaneous_male
10069	Adipose-Subcutaneous_male
10535	Adipose-Subcutaneous_female
4016	Adipose-Subcutaneous_female
101929176	Adipose-Subcutaneous_female
10400	Adipose-Subcutaneous_male
10858	Adipose-Subcutaneous_female
6795	Adipose-Subcutaneous_male
81617	Adipose-Subcutaneous_female
6473	Adipose-Subcutaneous_male
11329	Adipose-Subcutaneous_female
150763	Adipose-Subcutaneous_male
10991	Adipose-Subcutaneous_female
5318	Adipose-Subcutaneous_male
6517	Adipose-Subcutaneous_female
388115	Adipose-Subcutaneous_male
391712	Adipose-Subcutaneous_male
5366	Adipose-Subcutaneous_male
80221	Adipose-Subcutaneous_female
112487	Adipose-Subcutaneous_female
320	Adipose-Subcutaneous_female
375298	Adipose-Subcutaneous_female
390245	Adipose-Subcutaneous_male
5426	Adipose-Subcutaneous_female
253935	Adipose-Subcutaneous_male
64403	Adipose-Subcutaneous_male
60685	Adipose-Subcutaneous_male
6920	Adipose-Subcutaneous_female
54360	Adipose-Subcutaneous_male
50814	Adipose-Subcutaneous_male
645369	Adipose-Subcutaneous_female
65985	Adipose-Subcutaneous_male
651746	Adipose-Subcutaneous_female
22839	Adipose-Subcutaneous_male
1780	Adipose-Subcutaneous_male
9392	Adipose-Subcutaneous_male
56945	Adipose-Subcutaneous_female
2523	Adipose-Subcutaneous_female
284047	Adipose-Subcutaneous_male
387509	Adipose-Subcutaneous_male
2512	Adipose-Subcutaneous_male
794	Adipose-Subcutaneous_male
81602	Adipose-Subcutaneous_female
6468	Adipose-Subcutaneous_male
4889	Adipose-Subcutaneous_female
3479	Adipose-Subcutaneous_male
90411	Adipose-Subcutaneous_female
79145	Adipose-Subcutaneous_female
64083	Adipose-Subcutaneous_male
5829	Adipose-Subcutaneous_female
56103	Adipose-Subcutaneous_male
51375	Adipose-Subcutaneous_male
27044	Adipose-Subcutaneous_female
10773	Adipose-Subcutaneous_male
6290	Adipose-Subcutaneous_female
100506380	Adipose-Subcutaneous_male
387893	Adipose-Subcutaneous_male
3856	Adipose-Subcutaneous_male
80856	Adipose-Subcutaneous_female
22875	Adipose-Subcutaneous_male
3676	Adipose-Subcutaneous_female
54997	Adipose-Subcutaneous_male
10367	Adipose-Subcutaneous_female
55274	Adipose-Subcutaneous_male
6518	Adipose-Subcutaneous_female
22801	Adipose-Subcutaneous_male
5140	Adipose-Subcutaneous_male
51310	Adipose-Subcutaneous_female
57105	Adipose-Subcutaneous_female
94239	Adipose-Subcutaneous_female
9094	Adipose-Subcutaneous_female
93517	Adipose-Subcutaneous_male
6649	Adipose-Subcutaneous_female
10116	Adipose-Subcutaneous_male
9276	Adipose-Subcutaneous_female
3490	Adipose-Subcutaneous_male
10972	Adipose-Subcutaneous_female
57462	Adipose-Subcutaneous_female
9079	Adipose-Subcutaneous_female
3581	Adipose-Subcutaneous_male
8269	Adipose-Subcutaneous_female
349565	Adipose-Subcutaneous_female
4321	Adipose-Subcutaneous_male
130271	Adipose-Subcutaneous_female
23247	Adipose-Subcutaneous_male
285016	Adipose-Subcutaneous_male
144717	Adipose-Subcutaneous_female
112	Adipose-Subcutaneous_male
6277	Adipose-Subcutaneous_male
3423	Adipose-Subcutaneous_male
23367	Adipose-Subcutaneous_male
57216	Adipose-Subcutaneous_female
4826	Adipose-Subcutaneous_male
122060	Adipose-Subcutaneous_male
163782	Adipose-Subcutaneous_female
54477	Adipose-Subcutaneous_female
85445	Adipose-Subcutaneous_male
6729	Adipose-Subcutaneous_female
266722	Adipose-Subcutaneous_male
5303	Adipose-Subcutaneous_female
22854	Adipose-Subcutaneous_female
51637	Adipose-Subcutaneous_male
3042	Adipose-Subcutaneous_male
94005	Adipose-Subcutaneous_female
114134	Adipose-Subcutaneous_male
6867	Adipose-Subcutaneous_female
79864	Adipose-Subcutaneous_female
8614	Adipose-Subcutaneous_male
100289373	Adipose-Subcutaneous_male
100506755	Adipose-Subcutaneous_male
55321	Adipose-Subcutaneous_male
100507057	Adipose-Subcutaneous_male
54039	Adipose-Subcutaneous_female
2997	Adipose-Subcutaneous_female
159013	Adipose-Subcutaneous_female
25797	Adipose-Subcutaneous_male
1650	Adipose-Subcutaneous_female
201283	Adipose-Subcutaneous_male
57731	Adipose-Subcutaneous_female
23259	Adipose-Subcutaneous_female
116	Adipose-Subcutaneous_male
1271	Adipose-Subcutaneous_male
503637	Adipose-Subcutaneous_male
51661	Adipose-Subcutaneous_female
121551	Adipose-Subcutaneous_male
57003	Adipose-Subcutaneous_female
2170	Adipose-Subcutaneous_male
10205	Adipose-Subcutaneous_male
4815	Adipose-Subcutaneous_male
29890	Adipose-Subcutaneous_male
9788	Adipose-Subcutaneous_male
7227	Adipose-Subcutaneous_male
400946	Adipose-Subcutaneous_female
91851	Adipose-Subcutaneous_female
2847	Adipose-Subcutaneous_female
5168	Adipose-Subcutaneous_female
23788	Adipose-Subcutaneous_female
2719	Adipose-Subcutaneous_female
51526	Adipose-Subcutaneous_male
54891	Adipose-Subcutaneous_male
2271	Adipose-Subcutaneous_female
373156	Adipose-Subcutaneous_female
57616	Adipose-Subcutaneous_male
4137	Adipose-Subcutaneous_male
125113	Adipose-Subcutaneous_female
5020	Adipose-Subcutaneous_male
5256	Adipose-Subcutaneous_female
3176	Adipose-Subcutaneous_female
141	Adipose-Subcutaneous_male
4594	Adipose-Subcutaneous_female
223117	Adipose-Subcutaneous_female
23101	Adipose-Subcutaneous_female
207	Adipose-Subcutaneous_male
104	Adipose-Subcutaneous_male
100093630	Adipose-Subcutaneous_male
55558	Adipose-Subcutaneous_male
79139	Adipose-Subcutaneous_female
316	Adipose-Subcutaneous_male
57110	Adipose-Subcutaneous_female
1717	Adipose-Subcutaneous_male
22852	Adipose-Subcutaneous_female
51652	Adipose-Subcutaneous_male
6665	Adipose-Subcutaneous_female
6746	Adipose-Subcutaneous_female
84171	Adipose-Subcutaneous_male
654433	Adipose-Subcutaneous_male
5218	Adipose-Subcutaneous_female
6362	Adipose-Subcutaneous_male
9915	Adipose-Subcutaneous_male
91947	Adipose-Subcutaneous_male
25828	Adipose-Subcutaneous_female
56125	Adipose-Subcutaneous_female
53834	Adipose-Subcutaneous_male
1949	Adipose-Subcutaneous_female
57542	Adipose-Subcutaneous_male
8111	Adipose-Subcutaneous_male
23648	Adipose-Subcutaneous_female
5781	Adipose-Subcutaneous_male
123876	Adipose-Subcutaneous_female
55856	Adipose-Subcutaneous_female
93624	Adipose-Subcutaneous_male
9267	Adipose-Subcutaneous_male
10855	Adipose-Subcutaneous_female
309	Adipose-Subcutaneous_female
5054	Adipose-Subcutaneous_male
80223	Adipose-Subcutaneous_female
9413	Adipose-Subcutaneous_female
8507	Adipose-Subcutaneous_male
400644	Adipose-Subcutaneous_male
100506243	Adipose-Subcutaneous_male
1159	Adipose-Subcutaneous_female
84779	Adipose-Subcutaneous_male
93986	Adipose-Subcutaneous_female
596	Adipose-Subcutaneous_female
84267	Adipose-Subcutaneous_male
5165	Adipose-Subcutaneous_male
157506	Adipose-Subcutaneous_female
26470	Adipose-Subcutaneous_female
57467	Adipose-Subcutaneous_female
7763	Adipose-Subcutaneous_female
55167	Adipose-Subcutaneous_male
151126	Adipose-Subcutaneous_female
170690	Adipose-Subcutaneous_female
4499	Adipose-Subcutaneous_female
5919	Adipose-Subcutaneous_female
22994	Adipose-Subcutaneous_female
3384	Adipose-Subcutaneous_female
401093	Adipose-Subcutaneous_male
246175	Adipose-Subcutaneous_male
54958	Adipose-Subcutaneous_female
80019	Adipose-Subcutaneous_female
55160	Adipose-Subcutaneous_male
6242	Adipose-Subcutaneous_female
1119	Adipose-Subcutaneous_female
169200	Adipose-Subcutaneous_female
3039	Adipose-Subcutaneous_male
50486	Adipose-Subcutaneous_male
147	Adipose-Subcutaneous_female
9687	Adipose-Subcutaneous_male
10110	Adipose-Subcutaneous_female
2295	Adipose-Subcutaneous_female
404550	Adipose-Subcutaneous_female
4055	Adipose-Subcutaneous_male
5443	Adipose-Subcutaneous_male
84173	Adipose-Subcutaneous_male
10076	Adipose-Subcutaneous_female
9940	Adipose-Subcutaneous_female
4325	Adipose-Subcutaneous_female
26355	Adipose-Subcutaneous_female
80315	Adipose-Subcutaneous_male
1951	Adipose-Subcutaneous_male
84836	Adipose-Subcutaneous_male
136895	Adipose-Subcutaneous_female
80148	Adipose-Subcutaneous_male
6327	Adipose-Subcutaneous_female
56105	Adipose-Subcutaneous_female
388121	Adipose-Subcutaneous_male
5141	Adipose-Subcutaneous_male
2923	Adipose-Subcutaneous_female
145581	Adipose-Subcutaneous_female
50865	Adipose-Subcutaneous_female
1363	Adipose-Subcutaneous_female
6695	Adipose-Subcutaneous_female
1466	Adipose-Subcutaneous_male
2696	Adipose-Subcutaneous_female
7474	Adipose-Subcutaneous_male
142	Adipose-Subcutaneous_female
146713	Adipose-Subcutaneous_male
10873	Adipose-Subcutaneous_female
100509620	Adipose-Subcutaneous_male
374928	Adipose-Subcutaneous_male
3067	Adipose-Subcutaneous_male
54566	Adipose-Subcutaneous_male
100049716	Adipose-Subcutaneous_male
22808	Adipose-Subcutaneous_male
2192	Adipose-Subcutaneous_male
594	Adipose-Subcutaneous_female
5638	Adipose-Subcutaneous_female
51537	Adipose-Subcutaneous_female
135293	Adipose-Subcutaneous_female
398	Adipose-Subcutaneous_male
1075	Adipose-Subcutaneous_male
10966	Adipose-Subcutaneous_female
6935	Adipose-Subcutaneous_male
3036	Adipose-Subcutaneous_female
3953	Adipose-Subcutaneous_male
4986	Adipose-Subcutaneous_female
6741	Adipose-Subcutaneous_female
4053	Adipose-Subcutaneous_male
149628	Adipose-Subcutaneous_female
91461	Adipose-Subcutaneous_male
441631	Adipose-Subcutaneous_male
23682	Adipose-Subcutaneous_male
8745	Adipose-Subcutaneous_male
51054	Adipose-Subcutaneous_female
2037	Adipose-Subcutaneous_female
22949	Adipose-Subcutaneous_male
4493	Adipose-Subcutaneous_female
1749	Adipose-Subcutaneous_female
347	Adipose-Subcutaneous_male
9282	Adipose-Subcutaneous_female
127281	Adipose-Subcutaneous_male
26100	Adipose-Subcutaneous_female
10791	Adipose-Subcutaneous_male
1439	Adipose-Subcutaneous_male
5083	Adipose-Subcutaneous_female
5577	Adipose-Subcutaneous_female
101055625	Adipose-Subcutaneous_male
60598	Adipose-Subcutaneous_male
100996307	Adipose-Subcutaneous_female
4886	Adipose-Subcutaneous_female
23228	Adipose-Subcutaneous_female
220980	Adipose-Subcutaneous_male
54749	Adipose-Subcutaneous_male
26249	Adipose-Subcutaneous_male
57523	Adipose-Subcutaneous_female
64397	Adipose-Subcutaneous_female
90987	Adipose-Subcutaneous_male
51011	Adipose-Subcutaneous_male
51734	Adipose-Subcutaneous_female
80310	Adipose-Subcutaneous_female
80222	Adipose-Subcutaneous_female
10474	Adipose-Subcutaneous_male
5933	Adipose-Subcutaneous_female
1807	Adipose-Subcutaneous_female
6320	Adipose-Subcutaneous_female
3141	Adipose-Subcutaneous_male
23240	Adipose-Subcutaneous_male
56122	Adipose-Subcutaneous_male
60672	Adipose-Subcutaneous_female
23299	Adipose-Subcutaneous_male
145376	Adipose-Subcutaneous_male
9479	Adipose-Subcutaneous_female
2778	Adipose-Subcutaneous_male
84916	Adipose-Subcutaneous_female
166824	Adipose-Subcutaneous_female
28999	Adipose-Subcutaneous_female
153129	Adipose-Subcutaneous_female
114805	Adipose-Subcutaneous_male
66002	Adipose-Subcutaneous_female
5731	Adipose-Subcutaneous_female
5961	Adipose-Subcutaneous_male
116085	Adipose-Subcutaneous_female
7580	Adipose-Subcutaneous_male
152503	Adipose-Subcutaneous_female
9921	Adipose-Subcutaneous_male
23312	Adipose-Subcutaneous_male
9847	Adipose-Subcutaneous_female
100507347	Adipose-Subcutaneous_female
8675	Adipose-Subcutaneous_male
10249	Adipose-Subcutaneous_female
643401	Adipose-Subcutaneous_male
58526	Adipose-Subcutaneous_male
403	Adipose-Subcutaneous_female
145864	Adipose-Subcutaneous_male
255743	Adipose-Subcutaneous_male
100130417	Adipose-Subcutaneous_female
59342	Adipose-Subcutaneous_female
134429	Adipose-Subcutaneous_male
10149	Adipose-Subcutaneous_female
23105	Adipose-Subcutaneous_male
114088	Adipose-Subcutaneous_female
8935	Adipose-Subcutaneous_male
83636	Adipose-Subcutaneous_male
11177	Adipose-Subcutaneous_male
131566	Adipose-Subcutaneous_female
1434	Adipose-Subcutaneous_female
8085	Adipose-Subcutaneous_male
81544	Adipose-Subcutaneous_female
5800	Adipose-Subcutaneous_male
197370	Adipose-Subcutaneous_male
154790	Adipose-Subcutaneous_female
10092	Adipose-Subcutaneous_male
