gene	male_adolescent_3
100507261	0
100507266	0
100507274	0
100507277	0
100507283	-0.00410338731099819
100507290	0
100507300	0
100507303	0.01586721875500972
100507316	0
100507331	0.00303924302091384
100507336	0
100507362	0
100507384	0
100507388	0
100507389	0
100507391	-0.00363527234192221
100507392	0.0046471070788082
100507403	0
100507421	0
100507423	0
100507428	0.00247886014354102
100507433	-0.01171636552548948
100507436	0.00979253794606849
100507459	0
100507461	0
100507462	0
100507463	0
100507468	0
100507470	0
100507475	-0.02433313563699947
100507477	0
100507487	-0.00837280675142827
100507495	0
100507506	0
100507524	0
100507527	0
100507533	0
100507534	0
100507537	-0.00697310995041899
100507540	0
100507547	0
100507564	-0.01870689225625998
100507567	0
100507584	0
100507600	0.01144125868268044
100507602	-0.02172971066630174
100507605	0
100507629	0
100507632	0
100507642	0
100507650	-0.00791990093299137
100508631	0
10051	0
10052	0
100526820	0
100528062	0
10053	-0.00345058777744086
100533106	-0.02365918568438379
100533178	0
100533182	-0.05197673090168709
10054	0
10055	0
10056	0
10057	0
10058	0.00393389134514361
10059	9.6876228674279e-4
1006	0.00463511884393839
10060	0.00762013019073773
10061	0.00326028347559028
10062	0.00280633613082207
100628307	0
100631378	0
100652740	0
100652791	0
100652824	0
100652853	-8.2444394344947e-4
100652911	0
100652929	-0.00321706827741554
100652999	0.01397326011769344
10066	0
10067	-0.00519897225432879
10068	-0.01231070098724369
10069	0.00557267884776995
1007	0
10071	0
10072	0.02384477787790454
10073	0
10075	-0.01931208810197027
10076	0
10077	0
10078	4.0101027754549e-4
10079	6.2966800862813e-4
1008	0
10081	0
10082	0
100820829	0.0018054686669581
10083	0
10084	0
10085	0.01456993181222546
100852408	0.00696572076629102
100852409	0
100859921	0
100859930	-0.02242233524982927
10086	0
100861552	0
100861553	0
100861554	-0.02226450717376922
100861573	0
100862662	0
100862671	0
100862679	0
100862680	0
100862704	0.01389168946169529
10087	0
100873930	0
100873942	0
100874012	0
100874018	0
100874021	0
100874032	0.01648840635400622
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	0
100874205	0
100874239	0
100874251	0
100874253	6.1973751179161e-4
100874323	0
100874362	0
100874365	0
100885778	0
100885781	0
100885798	0
100885848	0
10089	0.0102687403880959
1009	0
10090	-0.01066843825429534
10092	0
10093	-0.00230719425330369
10095	0
10096	0
10097	0
10098	0
10099	0.00421253124771672
100996246	0
100996251	0
100996279	0
100996286	-0.0255361628069499
100996301	0
100996307	-0.01183798585634232
100996342	-0.0013785604680129
100996419	0
100996425	0
100996455	-0.00450750106815314
100996485	-0.00859228086479932
100996490	-0.02151146575990309
100996492	0
100996570	0
100996579	-0.00933610954508542
100996590	-0.00734135649733466
100996624	0
100996671	-0.00580402102743248
100996694	0
100996702	0.00368543331401867
100996902	0
101	0
1010	0
10100	0.00662691477055691
10101	0
10102	0
10103	0
10105	0
101055625	0.02692728637752164
101059948	0
10106	0
101060019	0
101060200	-0.01552787869176165
101060264	-0.03224350100594
101060544	7.8132011294699e-4
10107	-0.02438244230408935
10109	0
10110	-0.00403196078941745
10111	0
10112	-0.01247724901569891
10113	0.01101149806221243
10114	0
10116	0
10117	0
1012	-0.03643126748277624
10120	0
10121	0
10123	-0.01145296755731368
10125	-0.01663973124488761
10126	0
10127	0
10128	0
10129	0
1013	0
10130	0
10131	0
10133	0
10134	0
10135	-0.01950813065425865
10136	0
10137	0
10138	0
10139	0.02266728206243095
1014	0
10140	0.03161277586619654
10141	0
101410533	-0.03649729815994453
101410538	-0.0022109186409775
10142	0
10143	0.00148547246753767
10144	0
10146	0.00757271882789893
10147	0
10148	0
10149	0
1015	0
10150	0
10152	-0.01700901280560318
10153	0
10154	0
10155	0
101559451	0
10157	0
10158	-0.00439097510209613
10159	0
1016	0
10160	0
10161	-0.00520375028771812
10162	0
10163	0.00605242483442491
10164	0
10165	-0.01315832931186136
10166	-0.01206606072346453
10168	0
10169	-0.0027949814464464
1017	0.00555670392343427
10170	0
10171	0.05404196589427484
10172	0.00134555976257452
10174	-0.004232072640724
10175	0.00633319715263444
10178	-0.0011636740471124
10179	0
10180	-0.01232707553972816
101805491	0
10181	-0.00535110779463114
10184	0
10186	0
10188	0
10189	0
1019	0.01828609854849062
10190	0
101926888	0
101926890	0
101926892	-0.00911802819987535
101926903	-0.00148449276756303
101926928	0
101926934	0
101926942	0
101926951	0
101926978	0
101926987	0.03185655086590049
101927003	0
101927007	0
101927017	0
101927018	9.716169824561955e-5
101927027	0.02681785787402398
101927034	-0.00695325510303898
101927038	0
101927040	0
101927043	0
101927051	0
101927059	0
101927067	0
101927074	0
101927075	0
101927081	0
101927096	0
101927111	-0.03558941375126044
101927112	0
101927115	0
101927123	0
101927124	0
101927125	0
101927129	0
101927131	0
101927138	0
101927143	-0.02282921945174544
101927150	0
101927151	0
101927152	0.03594776424710674
101927159	0
101927164	0
101927193	7.8704150950612e-4
101927195	0
101927196	0
101927204	-0.01539046749946178
101927219	0
101927220	-0.0029137923222404
101927228	0
101927237	0.01344046568560235
101927244	0
101927253	0
101927257	0
101927273	0
101927274	0
101927275	0.00340779855870099
101927282	0
101927286	0
101927292	0
101927295	0
101927310	0
101927314	-0.01278010746498131
101927320	0
101927346	0
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	-0.00809750536576571
101927396	0
101927402	-0.02250300699526414
101927410	0
101927411	0
101927416	0
101927417	0
101927420	-0.00539205757462417
101927433	0
101927438	0.00767782580118123
101927447	0
101927449	0
101927450	0
101927460	0
101927482	-0.08993556516899645
101927494	0
101927495	0
101927498	0
101927502	-2.942085008007e-4
101927503	0
101927513	0
101927523	0
101927526	0
101927528	0
101927531	-0.00228754232432205
101927539	0
101927543	0
101927547	0.02247433519998782
101927553	0
101927565	0
101927581	0
101927586	-6.0878878431465e-4
101927587	-0.01829459310499844
101927588	0
101927592	0
101927599	-0.01215481138101602
101927606	0.03304352268548777
101927616	0
101927636	-0.02080426465269401
101927641	0
101927650	0
101927657	0
101927659	0
101927682	0.01320431291880105
101927690	0.00956876717948151
101927701	0
101927702	0.00912579495109015
101927720	-0.02303093504199875
101927722	0
101927735	0
101927760	-0.01104761644575103
101927766	0
101927769	0
101927787	0
101927798	0
101927808	0
101927809	0
101927815	0.00716949273663774
101927821	0
101927828	0
101927829	0
101927839	0
101927843	0.00169239617690995
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	0
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	-0.00114320290900913
101927953	0
101927972	0
101927974	-0.01041010379542166
101927992	0
101927994	0.01635698477521948
101928000	-0.00932191366974319
101928002	0
101928009	0
101928012	0
101928031	0
101928035	0
101928040	0
101928043	-0.00136962114762973
101928052	0
101928069	0
101928079	0
101928087	0
101928098	0
101928100	0
101928101	-0.00358565108599437
101928104	-0.01929748391094329
101928111	0
101928120	0.0132793283113525
101928132	0
101928134	0
101928144	0
101928158	0
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	-0.05072193704571959
101928238	0.01203210589429374
101928251	0
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0.01281444925574871
101928371	0.00970192753503457
101928376	0.00781878232931035
101928386	0
101928388	0
101928389	0.03935335642834561
101928399	-0.01445792306597923
101928401	0
101928405	0
101928418	0
101928424	0.01548831842308807
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	0
101928475	0
101928476	0
101928495	0
101928496	0
101928516	0
101928521	0.01862828014981499
101928525	0
101928535	0
101928537	0
101928539	0
101928555	0
101928557	4.4503394251997e-4
101928559	0
101928565	-0.01990705025568849
101928571	0
101928578	-4.6177739744261e-4
101928580	0
101928583	0.03347678848777255
101928590	0
101928597	0
101928602	0.01089017062020411
101928616	0
101928618	0
101928622	0
101928646	0
101928649	0.01134046629162242
101928651	0
101928661	0
101928673	-0.0019093471266007
101928682	0
101928684	0
101928687	0.01328994231179436
101928694	0
101928700	0
101928707	0.02567238348272952
101928708	0
101928710	0.00277749314761348
101928725	-0.00223774812647366
101928728	0
101928731	0
101928739	-0.02487939167547378
101928748	0
101928751	0
101928770	-9.277753111024e-4
101928773	-0.00302182028893484
101928778	0
101928784	0
101928790	0
101928795	0
101928797	0.00595511424715593
101928809	0.00284041899715519
101928820	0
101928823	0
101928834	0.03878999575436461
101928837	0
101928844	0
101928845	0
101928846	0
101928847	-0.00163478608978993
101928850	0
101928857	0
101928858	0
101928865	0.01381696844139614
101928881	0
101928886	0
101928894	-0.02409084454612647
101928896	0.00931385060278205
101928909	0
101928922	0
101928937	0
101928940	0
101928973	0
101928978	0
101928988	-0.00894667729743862
101928989	0
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0.03523407981281595
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	-0.00372039225371896
101929123	0
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0.00152864883015803
101929164	0
101929172	0
101929176	0
101929181	0
101929210	0
101929224	0.00662801999363167
101929239	0
101929241	-0.05165941840724973
101929243	0
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0
101929288	0
101929315	0
101929328	0
101929335	0
101929378	-0.00935137892408852
101929384	0
101929406	0
101929407	0
101929413	0
101929423	0.0935532193314152
101929441	0
101929460	0
101929472	-0.0088811694890683
101929478	0
101929486	0
101929488	0
101929497	0
101929505	0
101929511	0
101929517	0
101929524	0.0198963294713335
101929526	0
101929528	0
101929529	0
101929536	0
101929538	3.587068872587e-4
101929549	0
101929552	0
101929557	-0.00510576291280128
101929570	0
101929582	0
101929584	0
101929586	0
101929591	-0.01588799336975896
101929592	-0.05411032179259278
101929607	0
101929620	0
101929623	0
101929631	0
101929651	0
101929657	0
101929690	0
101929693	0
101929694	0
101929717	0
101929718	0
101929719	-0.01226252348749126
101929726	0
101929730	0
101929745	0
101929748	0
101929759	0.04120033190738199
101929760	-0.02082564939758186
101929765	0
10193	0
101930114	-0.0628088902161121
101930421	0
101930452	-0.00298808252367512
10194	0
10195	0.00233952906696259
101954204	0
10196	0.02147700758876449
10197	0
101978719	-0.01599697823753247
10198	0
10199	0
102	0
1020	0
10200	0.0054072331788818
10201	0
10202	0
10203	0.02304425123276275
10204	0
10205	0.02955718822300496
10206	0.00416680717833597
102060282	-0.00217839556651289
10207	-0.00326181761819883
10208	0.01144493919303963
10209	0
1021	0
10210	0
10211	0.00216315448861693
10212	0
10213	0.0028814019914735
10214	0
10215	-0.00148029256336221
102157402	0
10216	0.00358770712575254
10217	0.0097102411732612
10218	0
10219	-0.00497359381852812
1022	0.00586364036137869
10220	0
10221	-0.00358760350330619
10223	0
10224	0.00214348806906078
10225	0
10226	0.00960285504413419
10227	-0.00158365734480523
10228	0
10229	0
10230	0.02308167407864855
10231	0
10232	0.02397285120125466
10233	-0.00398993063580683
10234	0
10235	0
10236	-0.00433743375476283
10237	0
10238	0
1024	0
10240	-0.01868151971196655
10241	0
10242	0
10243	-0.02538582462278656
10244	-0.00536072047715707
10245	-0.00266015567394317
10246	0
102467079	0
10247	0.02194643991904703
10248	0
10249	0
1025	0
10250	-0.01208368198450103
10251	0
10252	0
10253	-0.03039353457127111
10254	0
102546226	0
102546294	0
10255	-0.04648099403195152
10256	0
10257	0.0446144697084652
1026	0.01354994752486116
10260	0
10261	9.3204003288324e-4
10262	0
10263	0
10265	0
10266	0.02337821196213336
10267	0
10268	-0.00622075988729515
10269	0
1027	0
10270	0
10272	0
102723335	0
102723526	0.00771065767482079
102723661	0
102723684	0
102723692	0.00980173747515347
102723701	0
102723775	0
102723786	0
102723809	0
102723932	0.01207446146496188
102724009	0.01057023467108269
102724094	-0.0093046812343274
102724201	0
102724323	-0.05561528021761536
102724368	0
102724508	0.00920778762667582
102724511	0
102724532	-0.02328348583788181
102724612	0
102724699	0.00145968748935291
102724814	0
102724927	0.01006676051460523
102724929	0
10273	0
10274	0
10276	0
10277	0
10278	0
10279	-0.00744751195519762
1028	0.03673533469814268
10280	0
10281	0
10282	0
10283	-0.00305032677837289
10284	0
10285	0.00698023772038821
10286	0
10287	0
10288	0
10289	0
1029	-0.07463176529267179
10290	0.02384885832370459
10291	-0.00814273940955351
10293	0
10294	0
10295	0.00920079993007918
10296	0
10297	0
10298	-0.04534151242016111
10299	0
103	-0.00844016530068244
1030	0.00512638081426736
10300	0
10301	0.05585136917910227
10302	0.00320603516899923
10307	0
10308	0.00158181780136296
10309	0
1031	0.01422867671453792
10311	0
10312	0
10313	0
10314	0
10316	0
10317	0
10318	0
10319	-0.01069587355996114
1032	0
10320	8.7808922516355e-4
10321	0
10322	0.01511664397443074
10324	-0.00211193911414755
10325	-0.02442834774000666
10326	0
10327	0
10328	0
10329	7.2258102946762e-4
1033	0.04805389386895073
10330	0
10331	0
10332	0
10333	-0.01253265412208765
10335	0
10336	0
10342	0
10343	0
10344	0
10345	0
10346	0
10347	0
10350	0
10351	0
10352	0.0088422014485922
1036	-0.03866495848712126
10360	0.00516557425213274
10361	-9.6501073933646e-4
10362	-0.00753315884484484
10363	0
10365	0
10367	0
10368	0
10369	0
10370	-0.00189834501553111
10371	-0.01774559120909574
10376	0
10379	0
1038	0
10380	0
10381	0
10382	-0.00942958484174618
10383	0
10384	0.00500055116205935
10385	0
10388	0
10389	0
1039	0
10390	0.01579621137140149
10391	0.00939860006732521
103910	0
10392	0
10393	0.01328357010708519
10394	7.5524435706462e-4
10395	0
10396	0
10397	0
10398	0.0149541089355642
10399	-0.03351165510417251
104	0
1040	0.00386480137718951
10400	0
10401	0
10402	0.03066321880116321
10403	0
10404	0.0059310002774777
10406	0
10407	-6.7427252224993e-4
10408	0
10409	0
1041	0
10411	0
10413	0
10417	0
10418	0
10419	-0.02220401931556506
10420	0
10421	0
10422	0.00581082590991117
10423	0
10424	0
10425	0
10426	0
10427	0
10428	-0.00260914678214088
1043	0.00466024572674386
10430	0
10432	0.00697285919787674
10434	0
10435	-0.0217572345747467
10436	0
10437	0
10438	0
10439	-0.02739197593247865
1044	0
10440	0
10443	0
10444	0
10445	0.00827596991249793
10446	0
10449	0
1045	0
10450	0
10451	0
10454	0.00822251763492045
10455	0
10456	0
10457	0
10458	-0.00571041404366264
10459	-0.01171328168330292
1046	0
10460	0.04363832412354869
10461	-0.02466705184954426
10462	-0.07411242842669107
10463	0
10464	0
10465	-0.01225628636082316
10466	0
10467	0.00849568466673096
10468	-0.00462228568056298
10469	0
1047	0
10471	-0.01343314471887488
10472	0.00154887384224311
10473	0.03470223653845908
10474	-0.02021212486198522
10475	0
10478	0
10479	-0.0445277158341301
1048	0.00314909647400062
10480	0
10481	0
10482	0
10483	0
10484	-0.0088418836013363
10485	0.01319374488636605
10486	0.00570082670210247
10487	-0.00461742874745802
10488	0
10489	0
10490	0
10491	0
10492	-4.8323182349829e-4
10493	0
10494	0
10495	0
10497	-0.03032231770510247
10498	-0.02076079634005842
10499	0
105	-0.06248307035195404
1050	0.00989112906851095
10500	0
10501	-0.08326279082884681
10505	-0.02985280109930256
10507	0
10509	0.01836969656982192
1051	0
10512	0.04083490058743083
10513	0
10514	0
10516	-0.0098811196861779
10518	0
10519	0
1052	-7.3453442515816e-4
10520	0
10521	0
10522	-0.03526143393259499
10523	0
10524	0
10525	-0.00492644569244843
10526	0
10527	0.00102119187711597
10528	0
10529	0.05842533482750975
1053	-0.00714280721496761
10531	0
10533	0.02518970183847131
10534	0.03412700437907443
10535	0.00703515755446
10536	-0.02925548538056471
10537	0.03643453014529507
10538	-0.00207481070731171
10539	-0.01397484455498168
1054	0.00646020499015493
10540	0
10541	0
10542	0
10544	0.01361441494498415
10548	0
10549	0
10550	0
10551	0
10552	0
10553	0
10554	0
10555	0
10556	0
10557	0
10558	0
10559	0
1056	0
10560	0.0010548825727291
10561	0.01191678238539879
10562	-0.11179899105684717
10563	0
10564	0.01915378053949761
10565	0
10566	-0.05186787604315428
10567	0
10568	0.00407801079967325
10569	0
10570	-0.01526309529274785
10572	0
10573	0
10574	0
10575	0
10576	0
10577	-9.4095854818804e-4
10578	0.08040508044280777
10579	0.01988421979829338
1058	0.01137854682237352
10580	0
10581	0
10584	0
10585	0
10586	0
10587	4.820036043262519e-5
10589	0
1059	0
10590	-0.0061035059015905
10591	0
10592	-7.0010966394197e-4
10594	0
10595	0
10598	-0.00149415531491278
10599	0
1060	0
10600	0
10602	0.00611973350578012
10603	0
10606	0.01990087048885818
10607	0
10608	-0.0103619792140851
10609	0.05416329145024542
10610	0
10611	0
10612	0.02667010315583851
10613	0.00125585608932189
10614	0
10615	0.00568253558573348
10616	0
10617	-0.02763202231222156
10618	0
1062	0
10621	0
10622	-0.05312686448230574
10623	0
10625	0
10627	-0.00184272269328052
10628	-0.00783403378893457
10629	0
1063	0.00224227780935055
10630	0
10631	0
10632	0
10633	-0.01118667114430995
10634	0.00339148699341971
10635	-0.02724774063335766
10636	0.02466109270113854
10637	0
10640	0.01001953070032864
10641	0.00336521904463874
10642	0
10643	-0.02042188210605272
10644	-0.03956075177124703
10645	0.01026413451818455
10647	0
10648	0
10650	0.00116238339107917
10651	0
10652	0
10653	0
10654	0
10655	0
10656	0.00995884602336823
10657	0
10658	0
10659	0
10660	0
10661	0
10663	0.00286828212512424
10664	0
10665	0
10666	-0.00945933907953162
10667	0.00403968410542428
10668	0
10669	0
10670	0
10671	0
10672	0
10673	0.0394439754117364
10675	0
10677	0.00546374848305246
10678	0.02140432615351134
1068	0
10681	-0.01455888447298968
10682	0.00681605134782283
10683	0
10686	2.414525180882435e-5
10687	0
1069	-0.00287785167504267
10690	0
10691	0.02879277526027531
10692	0
10693	0
10694	0
10695	0
10699	0
107	0
1070	-0.02609741157323213
1071	-0.02712989724717005
10712	0.02524168414225861
10713	0
10714	0
10715	0
10716	0
10717	0
10718	0
1072	0
10721	0.01244809606758603
10723	0.08719939502206306
10724	0
10725	0
10726	0
10728	0.00281468962512363
1073	0.01513957942006491
10730	0
10732	-0.00275429640332033
10733	0
10734	0
10735	0
10736	0
10737	0
10738	0
10739	-0.01277189977701794
10741	-0.00126313235583029
10742	-5.6790023603821e-4
10743	0
10744	0.02723992595631679
10745	0.01080591192900022
10746	0
10747	0
10749	0
1075	0
10750	-5.624701804325215e-5
10752	0
10753	0
10755	0
10758	0.03531494623064991
10761	0
10762	0
10763	0
10765	0
10766	0.00376787194962176
10767	0.00389269518609269
10768	-0.00377549744378035
10769	0.00467920328311283
10771	-0.00516051450011704
10772	0
10773	0.0106821595641912
10775	-0.01768215671282782
10776	0
10777	-0.0065164215314438
10778	0
10780	0
10781	-0.015014803116298
10782	0
10783	0.0046057872917764
10785	0
10786	0.01407533721503754
10787	0
10788	-0.00441824555969743
10791	-0.02502247541169051
10793	0
10794	0.0113171307021243
10795	0.00800029064975663
10797	0
10798	0
10799	0
108	0
1080	0
10800	0.01792470465863603
10801	0
10802	0
10803	-0.02629678703227839
10804	0.00191481207695702
10806	-0.00493538813489941
10807	-0.02329376434920341
10808	0.02366499487440954
10809	0.02007559777631349
1081	0
10810	-0.00188096985314816
10811	0
10813	0
10814	0.0083920315562473
10815	0
10816	0
10817	0.01356133686156986
10818	0
10825	0
10826	0
10827	0
10838	0
1084	-0.01081746957476652
10840	0
10841	-0.0089755136650946
10842	0
10844	0
10845	0
10846	-0.0228933652611017
10847	-0.01405929921926944
10848	-0.00768352462945197
10849	0.00539963055099262
10850	0.01237899587610026
10855	0.04097792220006446
10856	0.00460228869219327
10857	0
10858	0
10859	0.05324533047375996
10861	0.06063012825351614
10863	5.0442933240794e-4
10864	0
10865	0.01212174308290048
10866	0
10867	0.0174192605349235
10868	0
10869	0
1087	0
10870	0.03661196225056439
10871	0
10873	3.9954407247224e-4
10874	-0.03397177964745975
10875	-0.01422562137344786
10876	0
10879	0
1088	-0.06207675640791193
10880	0
10881	0
10882	3.580804034231e-4
10884	0.01384680025180169
10885	0.00166841396185593
10886	0
10888	0
1089	-0.04639887180324414
10890	0
10891	0
10892	0
10893	0
10894	0
10895	0
10897	0.00979630553863931
10898	-0.01059145459847393
10899	0
109	0
10900	0.03410163264353394
10902	-0.00429304419887813
10903	0.01002252273863901
10904	0.01934990998843928
10905	0
10906	0
10907	0
10908	0
10910	0
10911	-0.17737245355480477
10912	0.00446085026905448
10913	0
10914	0
10915	0
10916	0
10917	0.01172389696935072
10919	-0.01063945517823604
10920	0
10921	0
10922	0
10923	-0.01235272809847651
10924	0.0733790455223706
10926	0
10927	0.01796036462966558
10928	0
10929	-0.00606312412485379
10930	0.00154392130134105
10933	0
10935	0
10936	0
10938	0
10939	0
10940	0
10942	-0.0353057531641015
10943	0
10944	0
10945	-0.00587988723848089
10946	0
