gene	female_child_3
100506465	1.8696391530667e-4
100506469	0
100506475	-0.00442627354675153
100506489	0
100506492	0.01905820168758477
100506495	0
100506497	0
100506498	-0.00543070033998158
100506504	0
100506526	0
100506527	0
100506530	0
100506540	0.01037784118529922
100506542	0
100506571	-0.00947554647329803
100506581	0
100506599	0
100506603	0
100506606	-0.03949312289328269
100506622	0
100506655	0
100506660	-0.0403017586519692
100506668	0
100506675	0.05525352448373721
100506677	0
100506679	-0.00175060860471881
100506680	0
100506686	0.02836772411865494
100506691	0.01078846132008067
100506696	0
100506697	0
100506710	0
100506713	0
100506714	0
100506724	0
100506733	0
100506742	0
100506755	0
100506757	0
100506765	0
100506776	0
100506779	0.0133264703422759
100506790	0
100506791	0
100506795	0
100506797	-0.04568798964493879
100506826	0
100506827	0
100506834	0
100506840	0
100506866	-0.0099511744800351
100506874	0
100506895	0
100506907	0
100506922	-0.02457230772958077
100506930	0
100506963	0
100506994	-0.01391637660795668
100506999	-0.02027635731562361
100507027	0.06230418487386584
100507034	-0.02317788137814508
100507050	0
100507057	-0.01194227375990285
100507058	0
100507059	0
100507062	0
100507064	0.02094827044037331
100507086	0
100507114	0
100507117	0.00346186747091579
100507143	0
100507156	0
100507171	8.3291670989204e-4
100507173	0
100507203	0
100507206	0
100507240	0
100507246	-0.00742891221349309
100507250	-0.00905563532732434
100507254	0.09726178791905452
100507257	0
100507261	0
100507266	0
100507274	0
100507277	0
100507283	0
100507290	0.02079909277192634
100507300	0
100507303	-0.01900988167894065
100507316	0
100507331	-0.00589477613933361
100507336	0
100507362	0
100507384	0
100507388	0
100507389	0
100507391	0
100507392	0.01602877569789282
100507403	0
100507421	0.00434646450845685
100507423	0
100507428	0.03241651138046152
100507433	-0.04058553310994486
100507436	0.01629159029532772
100507459	-0.02971911235660511
100507461	0
100507462	-0.01963732632708634
100507463	0
100507468	-0.00336021819330993
100507470	0
100507475	-4.4805690439495e-4
100507477	0
100507487	0
100507495	0
100507506	0
100507524	0
100507527	0
100507533	0
100507534	0
100507537	0.00839626913238655
100507540	-6.7662288635391e-4
100507547	0
100507564	0
100507567	0
100507584	0
100507600	0.01238793483154602
100507602	-0.01743598185861544
100507605	0
100507629	0
100507632	0.02154776257426657
100507642	-0.01562305113242653
100507650	0
100508631	0
10051	0.00852915263376857
10052	0
100526820	-0.03784012505876255
100528062	0
10053	0
100533106	-0.02644458707700369
100533178	0
100533182	0
10054	0.0154066372575451
10055	0
10056	0
10057	-0.00704754950722701
10058	0
10059	0
1006	0.00153326092885703
10060	0.00280898030003678
10061	-0.02672047716170438
10062	0.04969213780667447
100628307	0
100631378	0
100652740	0
100652791	0
100652824	0
100652853	0
100652911	0
100652929	0
100652999	0
10066	0
10067	0.01905473537825957
10068	-0.00913523998235298
10069	-0.00549775560260496
1007	0
10071	0
10072	0
10073	0
10075	0
10076	0
10077	0
10078	0
10079	-0.02272270357137365
1008	0
10081	-0.0163784348468294
10082	0
100820829	-0.00845128832110493
10083	0
10084	0
10085	0
100852408	0
100852409	0
100859921	0
100859930	0
10086	-0.02816297691502662
100861552	0
100861553	-0.00635396616785974
100861554	-0.00206469630375945
100861573	0
100862662	0
100862671	0.01785442476732899
100862679	0
100862680	0
100862704	0.04258984026282503
10087	0
100873930	0
100873942	0
100874012	0
100874018	0.00441096477018327
100874021	0
100874032	0
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	-0.003173976840834
100874205	0
100874239	0
100874251	0
100874253	0
100874323	0
100874362	0.01776595175683077
100874365	0
100885778	0
100885781	-0.00248820781250285
100885798	0
100885848	-0.00296052116100872
10089	-0.01142978830445769
1009	0.00656213050059833
10090	-0.00582607215217121
10092	0
10093	0
10095	-0.00505163134004819
10096	0
10097	0
10098	-0.02209325300418587
10099	0
100996246	-0.01769014666810314
100996251	0
100996279	-0.00126485923939467
100996286	0.19319401835820735
100996301	0
100996307	-0.09808061471973666
100996342	0
100996419	0
100996425	0.01142502319830635
100996455	0
100996485	0
100996490	-0.00179507652011473
100996492	0
100996570	0
100996579	0.07693195260533311
100996590	-0.01819808849199939
100996624	0
100996671	-0.01926294521364407
100996694	0
100996702	0
100996902	0
101	-0.01957592384607668
1010	0
10100	0
10101	0
10102	0
10103	0
10105	-0.03102510870217889
101055625	0.14239415711193393
101059948	0
10106	-0.01961522588563162
101060019	0
101060200	0
101060264	-0.02464972075036221
101060544	0
10107	0
10109	-0.00123433512635642
10110	0
10111	9.9206639714522e-4
10112	-0.01095616300755359
10113	-4.138154118213e-4
10114	-0.01286351952486228
10116	-0.00131359705244082
10117	0
1012	-0.00222024101052618
10120	0
10121	0
10123	-9.0946528218424e-4
10125	0
10126	-0.00628347461575812
10127	6.8164100412126e-4
10128	0
10129	0
1013	0
10130	0
10131	0.02352073844603185
10133	0.02485746083844568
10134	0
10135	0.01700004214140749
10136	0
10137	0
10138	0
10139	0.02608378122152638
1014	0
10140	0
10141	0
101410533	0.01168147003343799
101410538	0.00640063238177863
10142	0
10143	0.0039020090712108
10144	0
10146	0
10147	0.0052892804823279
10148	1.2787819032543e-4
10149	0
1015	0
10150	-0.01044648095264514
10152	-0.00669338776155052
10153	0
10154	-0.00463965169711543
10155	0
101559451	-4.9472835938027e-4
10157	0.07555942938720527
10158	0
10159	0
1016	0.00520545207801514
10160	0
10161	0.01312772697774355
10162	0
10163	0.01753728216961989
10164	0
10165	-0.00730197275320675
10166	0
10168	-0.0043084516427715
10169	0
1017	0
10170	0.00355103175503503
10171	0
10172	0
10174	0
10175	0
10178	0
10179	0.00414090717396675
10180	0
101805491	0
10181	0
10184	0
10186	0
10188	0
10189	0.02727149851824327
1019	0
10190	0
101926888	0.03040791655506666
101926890	0
101926892	0.01248973621583187
101926903	0
101926928	0
101926934	0
101926942	0
101926951	0
101926978	0
101926987	0.01537561233128315
101927003	0.04904595695397
101927007	0
101927017	-0.003897950793432
101927018	0.00360766933544386
101927027	0.01873264616753784
101927034	0
101927038	0
101927040	0
101927043	-0.00183996567525253
101927051	0
101927059	0
101927067	0
101927074	0
101927075	0
101927081	0
101927096	0
101927111	0
101927112	0
101927115	-0.00818950571120233
101927123	0.0145658775113713
101927124	-0.02221090878256538
101927125	0
101927129	0.01078020661748727
101927131	0
101927138	0
101927143	-0.00274787553718656
101927150	0
101927151	0.00203610834346021
101927152	0.00200640181512475
101927159	0
101927164	0
101927193	0
101927195	0
101927196	0
101927204	0
101927219	-0.0214126661054016
101927220	0
101927228	0
101927237	-2.0170991792181e-4
101927244	0
101927253	0
101927257	0
101927273	0
101927274	-0.00633166985813442
101927275	0.02056650884594538
101927282	0
101927286	0
101927292	-0.01971641560736586
101927295	0
101927310	0
101927314	0
101927320	0
101927346	0
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0
101927417	0
101927420	0.01859170394454172
101927433	-0.00224090070104524
101927438	-0.00727186396166934
101927447	0
101927449	0
101927450	0
101927460	0
101927482	0.00114665149136032
101927494	0
101927495	0
101927498	0
101927502	0
101927503	-5.841854719542139e-5
101927513	0
101927523	0
101927526	0
101927528	0
101927531	0
101927539	0
101927543	0
101927547	0
101927553	0.00606323633937409
101927565	0
101927581	0
101927586	0
101927587	0.02013293057747216
101927588	-0.00386469580953
101927592	0
101927599	0.02850884102088768
101927606	-0.01026999839778478
101927616	0
101927636	-0.02606680363641838
101927641	-0.00736220002392239
101927650	0
101927657	0
101927659	0
101927682	0
101927690	-0.01787015482028683
101927701	0
101927702	0.03011478102729159
101927720	0
101927722	0.00941169994514972
101927735	0
101927760	0.00886913441742195
101927766	0
101927769	0
101927787	0.03448904336790506
101927798	0
101927808	0
101927809	0
101927815	0.06039408276359318
101927821	0.00111141117846724
101927828	0
101927829	0
101927839	0.00459822281233776
101927843	-0.01721215891242305
101927849	0
101927869	0
101927870	0.01727202405744534
101927876	0
101927877	0
101927884	-0.00822053267172283
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	-7.0096360224223e-4
101927953	0
101927972	-0.00429535602528259
101927974	-0.00733618467095267
101927992	0
101927994	0
101928000	0.00771718674584376
101928002	0
101928009	0
101928012	0
101928031	0
101928035	0
101928040	0
101928043	-0.00512726490198187
101928052	0
101928069	-0.00814976479803052
101928079	0
101928087	0
101928098	0
101928100	-0.00917656476923322
101928101	0
101928104	-0.03089816970734121
101928111	-0.0255809731675187
101928120	-0.01945150983584315
101928132	0
101928134	0
101928144	0
101928158	0
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	0.06130874383914044
101928238	0.01759152734662993
101928251	0
101928259	0
101928271	0
101928276	0.00607903448306873
101928280	0
101928288	0
101928298	0.00150513922586159
101928303	0
101928333	0
101928335	0
101928371	0
101928376	0.00733700811665685
101928386	0
101928388	0
101928389	-0.0153356054685751
101928399	0
101928401	0
101928405	0
101928418	0
101928424	0
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	0
101928475	0
101928476	0.00787520475015788
101928495	0
101928496	0
101928516	0
101928521	-0.01844564763221048
101928525	-9.1680426175603e-4
101928535	0
101928537	0
101928539	0.01737133940327252
101928555	0
101928557	-0.00355577822099561
101928559	0
101928565	0.02838195293444296
101928571	0
101928578	0
101928580	0.00405521805197612
101928583	0
101928590	0
101928597	0
101928602	0
101928616	0
101928618	0
101928622	0
101928646	-0.00128977775998569
101928649	-0.00700565051049717
101928651	0
101928661	0
101928673	0
101928682	0
101928684	0
101928687	-0.00463136385930018
101928694	0
101928700	0
101928707	-0.02196023035262731
101928708	0
101928710	0
101928725	-0.02553449641704748
101928728	0
101928731	0.00542239484181448
101928739	0
101928748	0
101928751	0
101928770	0
101928773	0.00735968208603594
101928778	0
101928784	-0.05496365626535973
101928790	0
101928795	9.4950439746111e-4
101928797	0
101928809	0
101928820	0
101928823	0
101928834	0.03947571522208166
101928837	0
101928844	-2.1399831979151265e-5
101928845	0.00331170760261876
101928846	0
101928847	0
101928850	0
101928857	0
101928858	-0.01449408798937061
101928865	0
101928881	0
101928886	0.00861369551109219
101928894	0
101928896	0.01905135777654841
101928909	0
101928922	0
101928937	-3.8981522912847e-4
101928940	0
101928973	0
101928978	0
101928988	0
101928989	0
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	-0.02800656910867629
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	0
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0.00172047157278299
101929164	0
101929172	0
101929176	0
101929181	0
101929210	0
101929224	0
101929239	0
101929241	0.01163768190707243
101929243	0.04364566960350412
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0.00882935915022295
101929288	0
101929315	0
101929328	0
101929335	0
101929378	0.02235594381937766
101929384	0
101929406	0
101929407	0
101929413	0
101929423	0
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0.0407241885771311
101929488	0
101929497	0.00701466928845673
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	-0.02065640915933125
101929536	0
101929538	-3.4377564096841e-4
101929549	0
101929552	0
101929557	0
101929570	0
101929582	0
101929584	0
101929586	0
101929591	0.00484043591689652
101929592	0
101929607	0
101929620	0
101929623	0
101929631	0.02388243795749832
101929651	0
101929657	0
101929690	0
101929693	0.01849096543807703
101929694	0
101929717	0
101929718	0
101929719	0.00807912672225198
101929726	0
101929730	0
101929745	0
101929748	0
101929759	0.068359634516426293
101929760	0.01060337780867577
101929765	0
10193	0
101930114	-0.04235945580561554
101930421	0
101930452	0
10194	0
10195	0
101954204	0
10196	0
10197	0
101978719	0
10198	0
10199	0
102	-0.0014553376665493
1020	0
10200	0.00476419413767294
10201	0
10202	0
10203	0.0025514483843686
10204	0
10205	0.01677369299859492
10206	0
102060282	0
10207	0.01084998388553929
10208	0.0084168271339469
10209	-0.00273012087020551
1021	-0.02201250910648571
10210	8.3892056581636e-4
10211	-0.02128681639884444
10212	0
10213	0.0047567137253901
10214	-0.00323558533773523
10215	-0.01171545462963682
102157402	0.00219373201940634
10216	-0.00143958265046116
10217	0
10218	0
10219	0.0313192367329028
1022	0
10220	0
10221	0
10223	0.00294105154283626
10224	0.01266335570081862
10225	0
10226	-0.00297595670043626
10227	0
10228	-0.00219312802882218
10229	0
10230	0
10231	-0.00510886898376962
10232	0
10233	-0.01339426965770673
10234	-0.04322237174102571
10235	0.00892634156416601
10236	0
10237	0
10238	0
1024	0
10240	0
10241	-0.00392843209506883
10242	-0.00961535510154981
10243	0
10244	0
10245	0
10246	0
102467079	0
10247	-0.00747722581281704
10248	0
10249	3.0670978783293e-4
1025	0
10250	0
10251	0
10252	0
10253	0.01834156158099344
10254	0
102546226	0
102546294	-0.00745028973312915
10255	0.04668674970092468
10256	-0.02338622122083222
10257	0.01317425962958569
1026	0.03390887451990788
10260	0
10261	9.6425403139618e-4
10262	0
10263	0.05221717336584201
10265	0
10266	0
10267	0
10268	0
10269	0
1027	0
10270	-0.01255281313553052
10272	0.00875720100000273
102723335	0.05618834957348439
102723526	0
102723661	0
102723684	0
102723692	0
102723701	-0.01349940635332957
102723775	-0.02574669609027814
102723786	0
102723809	0.03084150806507059
102723932	0
102724009	0
102724094	0
102724201	0
102724323	0
102724368	0.03171311484583733
102724508	-0.02260078346610205
102724511	0
102724532	0
102724612	0
102724699	0
102724814	-0.00291330428874218
102724927	0.00357536757609197
102724929	0
10273	-0.01158811601660838
10274	0
10276	-0.00482272927578768
10277	0
10278	0
10279	-0.00573641746374266
1028	0.00422453539415348
10280	0
10281	0
10282	0
10283	0
10284	0
10285	0.00335053833345968
10286	0.00986724029846848
10287	0.00424236824528658
10288	0
10289	0
1029	-0.06770194179256372
10290	0.00184347958648412
10291	-0.01179655517564151
10293	0.01144536776971789
10294	0
10295	0
10296	-0.01733089449558904
10297	0
10298	-0.01534546652822299
10299	0
103	0
1030	0.00799151797277016
10300	0
10301	0
10302	0
10307	0
10308	0
10309	0
1031	-0.02668827149227684
10311	0
10312	0
10313	0
10314	0
10316	0
10317	0
10318	0
10319	0
1032	-0.0136972902851825
10320	0.00693655610941663
10321	0
10322	0.02239175341745176
10324	-0.00570387952061576
10325	0
10326	-0.0211162489800196
10327	0
10328	-0.00628776304505115
10329	0
1033	-0.02694066069473765
10330	0
10331	0
10332	0
10333	0
10335	0
10336	0
10342	0
10343	0
10344	0
10345	9.680737298341288e-5
10346	0
10347	0.06334429121062392
10350	-0.0313997737205229
10351	0.00358130896188349
10352	0
1036	-0.00330930830426292
10360	-0.01561764666003203
10361	-0.02708826700333939
10362	-0.01515527583019602
10363	-0.00186324011714962
10365	0
10367	0
10368	0
10369	-2.4855287737549e-4
10370	-0.00554214043537226
10371	-0.11835065154029158
10376	-0.01230842972329387
10379	0
1038	0
10380	-0.00170005548620963
10381	-0.01268510956963951
10382	0
10383	0
10384	0
10385	0
10388	-0.02908593355465473
10389	0.01807648375496435
1039	0
10390	3.2581090061126e-4
10391	0.01307404806871828
103910	0
10392	0.00469552747083845
10393	0
10394	0
10395	0
10396	0
10397	-1.9671043793552e-4
10398	0
10399	-0.01339060626891085
104	0
1040	0.00134401087195288
10400	0.01573951765861998
10401	0
10402	0
10403	0
10404	0
10406	0.00119386017022601
10407	0.03025954436674648
10408	0.01540785537944114
10409	-0.00161027676573368
1041	0
10411	0
10413	0
10417	0.00867993344108492
10418	0.03178289955419644
10419	0
10420	0
10421	0.01334200204638867
10422	-0.01820420284960339
10423	-0.0061026588663512
10424	0
10425	-0.00893024238486408
10426	0
10427	0
10428	0.00317267928020143
1043	-0.00723231946845398
10430	0.01754264874961055
10432	0.01124609206025959
10434	0
10435	0.02846275901822785
10436	0
10437	0
10438	0
10439	0
1044	0
10440	0
10443	0
10444	-0.00104136695047941
10445	0
10446	0
10449	0
1045	0
10450	0
10451	0.01034239299543997
10454	0
10455	0
10456	0
10457	0
10458	-0.00326354993754075
10459	0
1046	0
10460	0.02008216981712943
10461	0.05912641120548524
10462	-0.01254368032929163
10463	0
10464	0
10465	6.3372688891296e-4
10466	0
10467	0.01067083389681808
10468	0
10469	-0.00700467216958232
1047	0
10471	-7.3028269275578e-4
10472	0
10473	-0.01336670876105835
10474	0
10475	0
10478	0
10479	-0.01046384455272036
1048	0
10480	0
10481	0
10482	0
10483	0
10484	-0.0116952203909024
10485	0
10486	0
10487	0.00426745654083535
10488	0
10489	0
10490	0
10491	-0.00897659193932351
10492	0
10493	0
10494	0.00549694759832243
10495	0
10497	-0.00219126315453854
10498	0.01026990112014423
10499	0
105	0.00159154509873234
1050	-0.00279003241135678
10500	0
10501	-0.01649586777153654
10505	0
10507	-0.01483967569799293
10509	0
1051	0
10512	0
10513	0
10514	0
10516	0
10518	0
10519	-0.02938384878640337
1052	-0.02964562888513391
10520	0.03197026754386791
10521	-0.00315133922340136
10522	0.00568300387438203
10523	0.02990311286816996
10524	0
10525	0
10526	-0.00687857752687265
10527	0
10528	-0.00278043336644278
10529	-0.01830560459814643
1053	0.00850021536129545
10531	0.00882195896309195
10533	0.00435916132951552
10534	0.00352797035528643
10535	0
10536	-0.00762341821364152
10537	0
10538	-0.00696401650315119
10539	0
1054	0
10540	0.00337706136584847
10541	-0.07183725266566762
10542	-0.01998970747141628
10544	0.01425273915685928
10548	-8.3711756350828e-4
10549	0
10550	0
10551	0.00533100733977694
10552	0
10553	0
10554	0
10555	0
10556	0
10557	0
10558	0
10559	0.00828285358336621
1056	-6.1343001211138e-4
10560	-0.00140489286408443
10561	0
10562	0
10563	-0.02216857172402353
10564	-0.05678184087195676
10565	0
10566	0.01033005101938661
10567	0
10568	0.0164057265513104
10569	0
10570	-0.0063853082590093
10572	-0.01017557674148409
10573	-0.00444536574992937
10574	0.00398565809341306
10575	0
10576	0
10577	0
10578	0
10579	0
1058	3.1594796628455e-4
10580	0
10581	-0.05097960646809851
10584	0
10585	0
10586	0
10587	-0.03370188680130021
10589	0.00405851810242961
1059	0
10590	0
10591	0
10592	0
10594	0
10595	0
10598	0
10599	0
1060	0.01041673392800515
10600	0
10602	0
10603	0
10606	0
10607	0.01215330995805845
10608	0
10609	0
10610	0
10611	-0.01953793345307004
10612	-0.01080605212442695
10613	-0.02224435658195404
10614	0
10615	-0.01824453126337288
10616	-0.00667250115388063
10617	0
10618	0
1062	0
10621	0.00778324057864693
10622	0.02522312311304769
10623	0
10625	0.01475426815304261
10627	0
10628	0
10629	0
1063	0
10630	0
10631	0
10632	0
10633	-0.02628325503877712
10634	0.016892970576969
10635	-0.00512804786057879
10636	9.72658665427e-4
10637	0.00169115751171715
10640	0
10641	0
10642	0.00701840410369481
10643	-0.03063494115500754
10644	-0.00665194504421584
10645	0
10647	-0.00144843162535946
10648	0
10650	0.02860361509410142
10651	0
10652	-0.00231352225556911
10653	0
10654	0
10655	0
10656	-0.00279697716851256
10657	0
10658	0
10659	0
10660	0
10661	-0.00171278140946942
10663	0.00197242485034553
10664	0
10665	0
10666	0
10667	-0.00687111879350474
10668	0
10669	0.01492209061375807
10670	0
10671	0.01397485708165066
10672	0
10673	0
10675	0
10677	-0.02367667757243868
10678	0
1068	0
10681	0
10682	0
10683	0
10686	0
10687	0
1069	0
10690	0
10691	0
10692	0
10693	0.00973117309705946
10694	0
10695	0
10699	0.00194041757274789
107	0
1070	8.4054989074744e-4
1071	0.01643883037013205
10712	0.00441253470934297
10713	0
10714	0
10715	0
10716	0
10717	0
10718	0
1072	0
10721	-0.00244839907879446
10723	0.03341641551384235
10724	0
10725	0
10726	-5.0158387856115e-4
10728	0.01187084105084362
1073	-0.01090150969985175
10730	0
10732	-0.02249142299064275
10733	0
10734	0
10735	0.00167442167365619
10736	0
10737	0
10738	0
10739	0
10741	0.02535256598592944
10742	0
10743	0
10744	0.004176276830768
10745	-0.00400376646518045
10746	-0.00114100086120073
10747	0
10749	-0.00513045389030669
1075	0
10750	0.00720549023970342
10752	-0.03475180554056877
10753	0
10755	0
10758	8.565611396219e-4
10761	0
10762	-0.00172558221243527
10763	0
10765	0
10766	0
10767	0
10768	-0.0024639340531245
10769	0.01902721131735612
10771	-0.00516415740618633
10772	0
10773	0
10775	0
10776	-0.02165773710447721
10777	0.00715669144363452
10778	0
10780	0
10781	0
10782	0
10783	-0.00744828405854505
10785	-0.00501411919754341
10786	-0.00473570892209219
10787	0.00116743443618474
10788	0
10791	0.04685160701522944
10793	-0.02860469504901204
10794	0
10795	0
10797	-0.00309972804606444
10798	0
10799	0
108	0
1080	0
10800	0
10801	0
10802	0
10803	0.05997823787714406
10804	0
10806	-0.03355651155654649
10807	-0.01735315936303176
10808	0.0245290538705736
10809	0.02479050133332117
1081	0
10810	-0.00808283933298802
10811	-0.01772139306428137
10813	0
10814	0
10815	0
10816	-0.00154628652171893
10817	0
10818	0
10825	-0.02198806027857736
10826	-0.03741959128819169
10827	0
10838	0
1084	0.00444067737845945
10840	0.00452369890534483
10841	0.0115031524891146
10842	0
10844	-0.01688798650770183
10845	0.0129418872990589
10846	0
10847	0.02113256921633259
10848	0
10849	0
10850	0.01494363977212217
10855	0.01439534966841963
10856	-0.01697430373014309
10857	0
10858	0.01455230079829827
10859	-0.04121704260237985
10861	-0.01650249959179255
10863	-0.01053238127917882
10864	-0.00525670054066392
10865	0
10866	0
10867	0.04893414611276555
10868	0
10869	0
1087	0
10870	0.02028801157551999
10871	0
10873	-0.01962383488903853
10874	0.00279724086959712
10875	0
10876	0
10879	0
1088	0
10880	0
10881	0
10882	0
10884	0
10885	0
10886	0
10888	0
1089	-0.06256803298228121
10890	0
10891	0
10892	0
10893	0
10894	0
10895	0
10897	-0.00957268201526896
10898	0
10899	0
109	0
10900	0.01880667025217183
10902	0
10903	0
10904	0.03872064267694789
10905	0
10906	0
10907	-0.01625828995117144
