gene	female_adolescent_1
10487	0
10488	0
10489	0
10490	0
10491	0
10492	-0.0032168273430906
10493	0.02136544122463661
10494	0
10495	0
10497	0
10498	0
10499	0.00291208270076626
105	-0.03861450575624869
1050	0
10500	0.00396189705038848
10501	-0.10918750007185728
10505	-0.02615397236541245
10507	0
10509	0
1051	-0.00898214158545296
10512	0
10513	0
10514	0
10516	0.00409299379829533
10518	-0.0093771088648436
10519	0.02901555144149326
1052	-0.02639301449851396
10520	0
10521	0.01136572413068444
10522	0
10523	0
10524	0
10525	0
10526	-0.00392226693358884
10527	0
10528	0
10529	-0.08762309068344076
1053	-0.0089970896472045
10531	-0.02172850879464576
10533	-0.00459521385635881
10534	0.01392768336383095
10535	-0.00525184465606079
10536	0
10537	0
10538	0
10539	0
1054	0
10540	0
10541	0
10542	0
10544	0
10548	0
10549	0
10550	0
10551	-0.0054776326404356
10552	0
10553	0
10554	0.00210971678848686
10555	0
10556	0
10557	0
10558	0
10559	0
1056	-0.00599853864127833
10560	0
10561	0.01587745954252713
10562	0.01304284575635608
10563	0
10564	0.03249080910350951
10565	-0.03262086227420923
10566	0
10567	0.00485988380077152
10568	0
10569	0
10570	-0.04802289822139369
10572	0
10573	0
10574	0
10575	0.00458165919792773
10576	0
10577	0.02631280256474119
10578	0.03270461618449477
10579	0.00636912515732732
1058	0.00514796746831022
10580	0
10581	0
10584	0
10585	-0.01702280588374204
10586	0
10587	-2.2451012619326e-4
10589	-0.00421295146608509
1059	0
10590	0
10591	-0.00416994308429953
10592	0
10594	-1.1172740459279e-4
10595	0
10598	-0.00493877344033622
10599	0
1060	0
10600	0
10602	0.01340759882488199
10603	0.01230820206259492
10606	0
10607	-0.02295256162908658
10608	0
10609	0
10610	0.06317939277749478
10611	0
10612	-0.02552772568733888
10613	0
10614	0.0098104701138413
10615	-0.01253227620380436
10616	-0.01276611063737005
10617	0
10618	0
1062	-0.00702891806250081
10621	-0.00552208011716796
10622	-0.03679023817363205
10623	0
10625	0
10627	-0.00586762491722732
10628	0
10629	-0.00474862832337913
1063	0.00299938519001326
10630	-0.00489367024892821
10631	0
10632	0
10633	-0.00673651595662868
10634	-0.02334675499303687
10635	0
10636	-0.02205371424713983
10637	0
10640	0.00932394193078867
10641	0
10642	0
10643	0
10644	0.01320456560081406
10645	0
10647	0
10648	0
10650	0
10651	0
10652	0
10653	0.00652421458712418
10654	0.02672949725633031
10655	0
10656	0
10657	0
10658	0
10659	-0.00289567554198946
10660	0
10661	-0.04243533867660835
10663	0.07939984556080117
10664	0
10665	0
10666	0.02264427176799787
10667	0.00921965833311962
10668	-0.01804474078126187
10669	0.00769716610738514
10670	0
10671	0
10672	-0.00136153814469557
10673	0
10675	0
10677	-0.00169037488548136
10678	0.02485844805083657
1068	0
10681	0
10682	0
10683	0
10686	0
10687	0
1069	0.03142207399353636
10690	0
10691	0
10692	0
10693	-0.04215106956420056
10694	0.01947276020356813
10695	0.00533998525848172
10699	0.01920717908189388
107	0
1070	-0.00891395521151909
1071	0.01624710181715576
10712	0
10713	0
10714	0
10715	0
10716	0
10717	0
10718	0
1072	0
10721	0
10723	0
10724	0
10725	0
10726	0
10728	0
1073	0
10730	0
10732	-0.00455065947031684
10733	0
10734	0
10735	0
10736	0
10737	-0.00239378755576803
10738	0
10739	0
10741	-0.01493299485328536
10742	-0.00191471204421902
10743	0
10744	0
10745	0
10746	0
10747	0.00546328760572688
10749	-0.00871630352902163
1075	0
10750	0
10752	-0.00882461045781922
10753	0
10755	0
10758	0
10761	0
10762	0.00183852177868613
10763	0
10765	0
10766	0
10767	0
10768	0
10769	0.02639415460074305
10771	0
10772	0
10773	0.02514385258928395
10775	0
10776	-2.1047666617604e-4
10777	-0.01250996748232579
10778	0
10780	0
10781	0.01365831253634921
10782	0
10783	-0.00139577054663824
10785	0
10786	0
10787	-0.0068136198194323
10788	-0.02502542200726793
10791	0
10793	0
10794	0
10795	0
10797	0
10798	0
10799	0
108	-0.01036403337236985
1080	-0.01209785029259072
10800	0
10801	0
10802	0.01282045245778672
10803	0
10804	0.0078634218955849
10806	0
10807	0
10808	0
10809	0
1081	0
10810	0
10811	0
10813	0
10814	-0.00262829213397675
10815	-0.02432439438722006
10816	0
10817	0
