gene	female_adolescent_2
100528062	0
10053	-0.01807384531953334
100533106	0.05750637846763108
100533178	0
100533182	0
10054	0.00706600682064923
10055	0
10056	0
10057	-0.00574941113867004
10058	-0.04061891465845634
10059	0
1006	0.01959562688375196
10060	0.01041263222267957
10061	-0.00218068717341429
10062	0.01768663740307631
100628307	0
100631378	0
100652740	-0.00932618699959132
100652791	0
100652824	0
100652853	0
100652911	0
100652929	0
100652999	0
10066	-0.03234280277088865
10067	0
10068	0
10069	-0.02505960555361654
1007	0
10071	0
10072	-0.0257809377291531
10073	0
10075	5.472815736135e-4
10076	0
10077	0
10078	-0.01963043201462722
10079	0
1008	0
10081	0
10082	0
100820829	-0.08017616297046093
10083	0
10084	0.02496643919893856
10085	0
100852408	0
100852409	0
100859921	0
100859930	0
10086	0.00316803158197721
100861552	0
100861553	0
100861554	0.03194750561479404
100861573	0
100862662	0
100862671	0
100862679	0
100862680	0
100862704	0
10087	0
100873930	-0.00352186178749663
100873942	0
100874012	0
100874018	0
100874021	0
100874032	0
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	0
100874205	0
100874239	0
100874251	0
100874253	0.03785126587987918
100874323	0
100874362	0
100874365	0
100885778	0
100885781	0
100885798	0
100885848	0
10089	-0.02441668131706758
1009	0
10090	0
10092	-0.00834107797452851
10093	0
10095	0
10096	0
10097	-0.01995468587439812
10098	0.02428738559357463
10099	0.00293269455930356
100996246	0.00411304296791395
100996251	0
100996279	-5.0757640949178e-4
100996286	0.0180366732411784
100996301	0
100996307	0.04839198933158251
100996342	0
100996419	0
100996425	-0.04879981587874096
100996455	0
100996485	0
100996490	0
100996492	0
100996570	0
100996579	-0.00693855918571353
100996590	0
100996624	0
100996671	0
100996694	0
100996702	-0.0056136497084239
100996902	0
101	-0.00227862228438588
1010	0
10100	-0.01221784819099522
10101	0
10102	0.01081451277215757
10103	0
10105	0
101055625	-0.1252920366769619
101059948	0
10106	0
101060019	0
101060200	-0.03064317529184479
101060264	0.02548385364575323
101060544	0
10107	0.02675036001678133
10109	0
10110	0.00327157497796857
10111	0
10112	-0.00361378084958818
10113	0
10114	0
10116	0
10117	0
1012	0
10120	0.00985216428123564
10121	-0.00529470582099596
10123	0
10125	0
10126	0
10127	0
10128	0
10129	0.03959358515189945
1013	0
10130	0
10131	-0.01695368926617767
10133	-0.01926006473439375
10134	0
10135	0
10136	0
10137	-0.00402376040769822
10138	0
10139	0.02178765528223987
1014	0
10140	0
10141	0
101410533	0.02070867572940634
101410538	-0.01719505467500726
10142	-0.00328896994113438
10143	-0.00866281629277947
10144	0.02220214470345082
10146	0.00905472066421499
10147	0
10148	0
10149	0
1015	0
10150	0
10152	0
10153	0
10154	0.01611445774693803
10155	-0.0095507854722023
101559451	0.00370154636385745
10157	-0.00231641353475601
10158	-0.05676713572922683
10159	0
1016	-0.00859852569780833
10160	0.02255095159563151
10161	0
10162	0
10163	0
10164	0
10165	3.2976190533181e-4
10166	0
10168	0
10169	0
1017	0.00955523380369334
10170	0.0086568942892838
10171	0
10172	0
10174	-0.03808308160895708
10175	0
10178	-0.00762454451011178
10179	0.02180107029718403
10180	0
101805491	0
10181	0
10184	0
10186	0
10188	-0.00870755256051604
10189	-8.470675999668e-4
1019	0.01619487451039549
10190	0.00559646784938329
101926888	-0.02297847635542081
101926890	-0.00891895608525191
101926892	-0.0085714502972525
101926903	0
101926928	0
101926934	4.6254110739069e-4
101926942	0
101926951	0
101926978	0
101926987	0.00761945766695294
101927003	0
101927007	0
101927017	0
101927018	0.05744799518385795
101927027	0
101927034	-0.01789862152226841
101927038	0
101927040	0
101927043	0
101927051	0
101927059	0
101927067	0
101927074	0
101927075	0
101927081	0
101927096	0
101927111	-0.04045740479525762
101927112	0
101927115	0
101927123	0.02094287839386069
101927124	0
101927125	0
101927129	0
101927131	0
101927138	0
101927143	0.01725209366191295
101927150	-0.01240654491339302
101927151	0
101927152	0.03271708204887233
101927159	0
101927164	0
101927193	0
101927195	0
101927196	0
101927204	1.1808497695061e-4
101927219	0
101927220	0
101927228	0
101927237	0.00535712573347947
101927244	0
101927253	0
101927257	-0.01414099600773598
101927273	0
101927274	0
101927275	-0.00621223852116392
101927282	0
101927286	0
101927292	0.01278109352059724
101927295	0
101927310	0
101927314	0.00505149774932879
101927320	0
101927346	0
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0
101927417	0
101927420	-0.03274886246746
101927433	0
101927438	0
101927447	0
101927449	0
101927450	0
101927460	-0.00361540386997996
101927482	-0.17971988082752072
101927494	0
101927495	0
101927498	0
101927502	-0.0127139202394269
101927503	0
101927513	0
101927523	0
101927526	0
101927528	0
101927531	0
101927539	0
101927543	0
101927547	0
101927553	0
101927565	0
101927581	0
101927586	0
101927587	0.02118007109344032
101927588	3.6552055362624e-4
101927592	0
101927599	-0.05556197667556786
101927606	-0.0214243711996501
101927616	0
101927636	-0.01827314450993145
101927641	0
101927650	0
101927657	0.00996443719951797
101927659	0
101927682	0
101927690	0
101927701	0
101927702	0.0050456397120942
101927720	0
101927722	0
101927735	0
101927760	0
101927766	0
101927769	0
101927787	0
101927798	0
101927808	0
101927809	0
101927815	-0.03753131166152462
101927821	0
101927828	0
101927829	0
101927839	0
101927843	-0.01434822013078037
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	-0.00947827249324026
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	0
101927953	0
101927972	0
101927974	0
101927992	0
101927994	0
101928000	0
101928002	0.03030297352322429
101928009	0
101928012	0
101928031	0
101928035	0.02076346956351487
101928040	0
101928043	0
101928052	0
101928069	-0.02057764441904788
101928079	0
101928087	0
101928098	0
101928100	0.02465961675746384
101928101	0
101928104	0
101928111	0.01986754063443138
101928120	0.00876033509820374
101928132	0
101928134	0
101928144	0
101928158	-2.9265155043525e-4
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	-0.07570136788799914
101928238	-0.03353019725256167
101928251	0
101928259	0
101928271	0
101928276	-0.00540626447260356
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0.0124158443041574
101928371	0
101928376	0.03206189945542135
101928386	0
101928388	0
101928389	0.04336502592325955
101928399	0
101928401	0
101928405	0.00182716393981498
101928418	0
101928424	0
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	-0.0040259597124365
101928464	0
101928475	0
101928476	0
101928495	0.01078228924824521
101928496	0
101928516	0
101928521	-0.00804408615080142
101928525	0.00460162008097423
101928535	0
101928537	0
101928539	0
101928555	1.894651285922143e-6
101928557	-0.0046848471280001
101928559	0
101928565	0.01043016686764112
101928571	0
101928578	0.01115697390237279
101928580	-0.0191627888393795
101928583	0.01654477669204367
101928590	0
101928597	0
101928602	-0.00641900984864997
101928616	0
101928618	0
101928622	0
101928646	0
101928649	0
101928651	0
101928661	0
101928673	0.02731431447967293
101928682	0
101928684	0
101928687	0.08058625886248344
101928694	0.00274749972030458
101928700	0
101928707	0
101928708	0
101928710	0.06269053311372204
101928725	0
101928728	-0.00507427411210509
101928731	0
101928739	0
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	-0.00884446253724139
101928790	0
101928795	-0.00119370398679053
101928797	0
101928809	0
101928820	0
101928823	0
101928834	0
101928837	0
101928844	0
101928845	0
101928846	-0.01374224494052247
101928847	0.00372231401349337
101928850	0
101928857	0
101928858	0
101928865	0.00464130286199306
101928881	0
101928886	0
101928894	0
101928896	0
101928909	0
101928922	0
101928937	0
101928940	0
101928973	-0.00969499192346393
101928978	0.00436501849994362
101928988	-0.006166595151893
101928989	0
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0.05361204838467595
101929064	0
101929076	0
101929081	-3.3733386308257e-4
101929084	0
101929109	0
101929110	0
101929116	0
101929123	0
101929144	0
101929151	5.5619809565137e-4
101929153	0
101929154	0
101929162	0
101929164	-0.00456075565763444
101929172	0
101929176	0
101929181	0
101929210	0
101929224	0
101929239	0
101929241	0.04244054664866238
101929243	0
101929260	0
101929261	0
101929265	0
101929268	0
101929269	2.1879189454465e-4
101929288	0
101929315	0
101929328	0.01551372239623082
101929335	0.01313218989322899
101929378	-0.00600833474454994
101929384	0
101929406	0
101929407	0
101929413	0
101929423	0.06242644799914785
101929441	0
101929460	0
101929472	0
101929478	0
101929486	-0.01024182100868835
101929488	0
101929497	0
101929505	0
101929511	0
101929517	0
101929524	0.00110184519242799
101929526	0
101929528	0
101929529	0
101929536	0
101929538	-0.01254564912746569
101929549	0
101929552	0
101929557	-0.01201575572882791
101929570	0
101929582	0
101929584	0
101929586	0
101929591	-0.00767313797386161
101929592	0
101929607	0.00496889161058318
101929620	0
101929623	0.00440328051891372
101929631	0.00926687260830748
101929651	0
101929657	0
101929690	0
101929693	0.00681916007546424
101929694	0
101929717	0
101929718	0
101929719	0
101929726	0.00194277922599917
101929730	0
101929745	0
101929748	0
101929759	-2.0734227343125e-4
101929760	-0.02634430566916437
101929765	-0.00996338304463891
10193	0
101930114	0.00841326041820942
101930421	0
101930452	0
10194	0
10195	-0.00102817860006477
101954204	0
10196	3.0402003255677e-4
10197	0
101978719	-0.0104690596254526
10198	0
10199	0.01292089095043838
102	-0.00581523865643774
1020	0
10200	0
10201	0
10202	-7.533252927521e-4
10203	0
10204	0
10205	0.02405217327397694
10206	0
102060282	-0.01577335246203732
10207	0
10208	0
10209	0.00615638586803328
1021	0
10210	-0.0152013363450313
10211	0
10212	-0.0307554266146694
10213	0
10214	0
10215	-0.0050249878151015
102157402	0
10216	0.01908092626698558
10217	0
10218	0
10219	-0.01672919261492182
1022	0.0154645244305957
10220	6.2267988144089e-4
10221	0
10223	-0.01070132044172784
10224	0.01688967275878334
10225	0
10226	0
10227	-0.03374703453659251
10228	0
10229	0
10230	0.01359672806750237
10231	0
10232	0.00564582067054103
10233	0
10234	0.03406003274184264
10235	0
10236	0
10237	0
10238	0
1024	0
10240	-0.00376109881491141
10241	0.01363261492640186
10242	-0.00126853603020086
10243	0.07635345120291703
10244	0
10245	-0.00241889389663447
10246	0
102467079	0
10247	-0.00526351854159631
10248	0.00778335552280055
10249	0.00215000475827187
1025	0
10250	0
10251	0
10252	0
10253	-0.02269886873025326
10254	0
102546226	0
102546294	-0.02108900019350389
10255	-0.13447967760427404
10256	-0.00398200061382985
10257	0.01208230874358022
1026	-0.04857033391020175
10260	0
10261	0.00666048502750172
10262	0.02080467342159607
10263	-0.00715328229759835
10265	0
10266	0
10267	-0.03923470310786352
10268	-0.02374401569090295
10269	-0.00728467869707243
1027	0.00458252097650358
10270	0.00469863109293958
10272	-0.00548363136272514
102723335	-0.00587007506005992
102723526	0
102723661	0
102723684	0
102723692	0.0348456120038933
102723701	0
102723775	0
102723786	0
102723809	-0.01480432186221914
102723932	0.04431327129865901
102724009	0
102724094	0
102724201	0.06067104864086257
102724323	-0.05130629289627882
102724368	-0.00871129860706745
102724508	-0.00370533489346741
102724511	0
102724532	0
102724612	0
102724699	0
102724814	-3.2984006344532e-4
102724927	0
102724929	0
10273	0.01688293617810357
10274	0
10276	0.00350120282602835
10277	0.01199736188045125
10278	0
10279	-0.00759971707156606
1028	-0.07555481373341671
10280	-0.00690196528587952
10281	0
10282	-0.02503422673372057
10283	-0.00969117968170909
10284	0.02125987813301761
10285	0
10286	-0.01174776566580341
10287	-0.01278712779521603
10288	0.02219824790003227
10289	0
1029	0
10290	0.00355247362018542
10291	0
10293	-0.02579603184714111
10294	0
10295	0
10296	0
10297	-0.01652286202198902
10298	-0.03808541984143403
10299	-0.00895892752380961
103	-0.00374011842239873
1030	0
10300	0
10301	0
10302	0.01368309121464744
10307	0
10308	0
10309	0
1031	0.01209234535481117
10311	0
10312	0
10313	0
10314	0
10316	0.03653548036717977
10317	0
10318	-2.5669287578814e-4
10319	-0.00566625551577086
1032	0
10320	0
10321	0.01806206845978717
10322	0.01141144173433709
10324	-0.00116128571391199
10325	0.00245122876701746
10326	0.03630511440331734
10327	0
10328	0.0028766327654459
10329	-0.00954832948569339
1033	0
10330	0
10331	-0.0062060284616934
10332	0
10333	0
10335	0
10336	-0.03551919176985357
10342	0
10343	0
10344	0
10345	0
10346	0
10347	0.04009376953709995
10350	8.2117259190175e-4
10351	0
10352	0
1036	-0.02995819046445244
10360	0
10361	-0.05221851927236753
10362	-0.00864715352298217
10363	0
10365	-0.03995627070797505
10367	0.02276910685053163
10368	0
10369	0
10370	0
10371	0.01355000126629005
10376	0
10379	0
1038	0
10380	0
10381	-0.00145431827400534
10382	-0.00318619177864702
10383	0
10384	0
10385	0.00271205959398905
10388	0
10389	0
1039	0
10390	0
10391	-0.01076376611530406
103910	0
10392	-0.00734945308651895
10393	0
10394	0
10395	0.02470986334237283
10396	0
10397	0.00227348322514398
10398	0.07279875242451253
10399	-0.00195259744689232
104	0
1040	0
10400	0.00126058918187748
10401	0.01126081740864098
10402	0.00127680091679377
10403	0
10404	0
10406	0
10407	0.00429932427006487
10408	-0.00262837144057216
10409	-0.01249354419346183
1041	0
10411	0
10413	0
10417	0
10418	-0.01337663063282757
10419	-0.00351192013697773
10420	0.00508746055654081
10421	0
10422	0.03658226392289985
10423	0
10424	0
10425	0
10426	0
10427	0.00435716229258285
10428	0
1043	0
10430	0.01783295384237409
10432	0
10434	0
10435	0
10436	0
10437	-1.8234794226449268e-5
10438	0
10439	-0.05087982756514359
1044	0
10440	0
10443	0
10444	0.02583408250748625
10445	0
10446	0
10449	-0.00707195877682229
1045	0
10450	0
10451	0
10454	0
10455	0
10456	0.00122806294761605
10457	0.01346191754434109
10458	-0.01913773357981264
10459	-0.00153497226084112
1046	0
10460	0
10461	0.0045350045345319
10462	0.01696974308883971
10463	0
10464	0
10465	0
10466	-0.0096570493498282
10467	0
10468	0
10469	0.00993389514201795
1047	0
10471	0
10472	0.00618018773260474
10473	0
10474	0
10475	0
10478	0.00845053917975985
10479	0.01690218756683979
1048	0.01411394458922887
10480	0
10481	0
10482	0.00246563212077895
10483	0
10484	0
10485	8.1216791345801e-4
10486	-0.01782862251780897
10487	-0.01793826826926951
10488	0
10489	0
10490	0
10491	0.05150673292406467
10492	-0.01456071798551075
10493	0
10494	-0.03984344101418718
10495	0
10497	0
10498	0.01087426870471185
10499	0
105	-0.03205148656372778
1050	0
10500	0
10501	-0.00969484786463275
10505	-0.01178632232172669
10507	0
10509	0
1051	0
10512	0.06000799359558808
10513	-0.01139292996995117
10514	2.9053084671643e-4
10516	-0.04930498132004028
10518	0.01164058783840054
10519	0.01173577571261925
1052	0
10520	0
10521	0
10522	-0.01198951197912498
10523	-0.01515697064107702
10524	0
10525	0
10526	-0.03177607539691557
10527	0.0039239224214675
10528	0
10529	-0.07785425467638256
1053	-0.03249966082214621
10531	-0.01102292309007284
10533	-0.00519672258890416
10534	0.01018221644012452
10535	0
10536	0.01105310319323231
10537	0
10538	-0.02048445555553615
10539	0
1054	0
10540	0
10541	0.01946697514769693
10542	0
10544	0
10548	0.01588627075609159
10549	0.00755301727754872
10550	0
10551	-0.01793307693880324
10552	0
10553	-0.00577285102437931
10554	0
10555	0
10556	0.00529184172617484
10557	0
10558	-0.01344530053781407
10559	0
1056	0
10560	-0.0167006060470529
10561	0
10562	0.07878474640565157
10563	0
10564	0.05424375298407627
10565	-0.0037336530218728
10566	-0.01371390240367728
10567	-0.03257403872021094
10568	-0.0077522525221267
10569	0
10570	-0.01903806055468989
10572	0
10573	0
10574	-0.00350897747549045
10575	0
10576	0
10577	0.00962659571395736
10578	0.08200757054808616
10579	0.01641896692512193
1058	0
10580	0
10581	0.01996318907991345
10584	0
10585	-0.03356121953263354
10586	0
10587	0
10589	-0.01394904881059742
1059	0
10590	0
10591	-0.01999288741478701
10592	0
10594	0
10595	0
10598	-0.03542349797562688
10599	0
1060	0
10600	0
10602	0
10603	0.001673311326302
10606	0
10607	-0.01739278673523704
10608	-0.02290307306754089
10609	0
10610	0.0742873154313469
10611	0
10612	-0.02708978202826801
10613	0
10614	0
10615	-0.02012514682041642
10616	0
10617	0.00123083625058243
10618	0
1062	0
10621	0
10622	-0.04059448550021736
10623	0
10625	-0.00603891568736192
10627	-0.01352213711520626
10628	0
10629	-0.0122956783405602
1063	0.02332697924051855
10630	0
10631	0
10632	0
10633	-0.00914741104023784
10634	-0.01497560114953496
10635	0
10636	-0.0248462951391424
10637	0
10640	0.01322365122401505
10641	0
10642	0.00118824850525149
10643	0
10644	0.00659460523109867
10645	0
10647	0
10648	0
10650	0
10651	0.00211746508559916
10652	0
10653	0.00143291779993447
10654	0.01130189579098922
10655	0.00128607972783151
10656	0
10657	0
10658	0
10659	0
10660	0
10661	0.00925766074312622
10663	0.07875449080703985
10664	-0.00244541159710562
10665	0
10666	0.02214731418592711
10667	0
10668	0
10669	0.04523126476668461
10670	0
10671	-0.00673185495127494
10672	-0.00191789236692239
10673	0.05019718407470092
10675	0
10677	0.00112531618965571
10678	0.00190326731824541
1068	0
10681	0
10682	0
10683	0
10686	0
10687	0
1069	0.02444484135010712
10690	0
10691	0
10692	6.9245789189939e-4
10693	-0.02091376215077577
10694	0
10695	0.00547511485141543
10699	0
107	0
1070	-0.02179275729891108
1071	0
10712	0
10713	2.1343570476396e-4
10714	0
10715	0
10716	0
10717	0.00120147545614621
10718	0
1072	-0.00667919150704747
10721	0.00899917254186736
10723	0.0271359322186556
10724	0
10725	0
10726	0
10728	0
1073	-0.00709655419642711
10730	0
10732	0
10733	0
10734	0
10735	0
10736	0
10737	0
10738	0
10739	-0.01698811475233279
10741	-0.00782997326785586
10742	0
10743	0
10744	-0.00920660807435704
10745	0
10746	0
10747	0
10749	0
1075	-0.00522735550053613
10750	0
10752	0
10753	0
10755	0
10758	-0.00240389982329338
10761	0
10762	0
10763	0
10765	0
10766	-0.00544869671795388
10767	0
10768	0
10769	-0.03662076950691654
10771	0
10772	0
10773	0.00930847984013185
10775	0
10776	0
10777	-0.01144973121652184
10778	0
10780	0
10781	0
10782	0
10783	-0.01038560743147806
10785	0
10786	0
10787	0
10788	-0.0011638523159563
10791	-0.00539314896621793
10793	0
10794	0
10795	0
10797	0
10798	0
10799	-0.00931072342165403
108	-0.00956790560403372
1080	0.00129008416757123
10800	0
10801	-0.00164635993205811
10802	0.03693155847402208
10803	-0.10305509780400546
10804	0.02674979463334132
10806	-0.00196390429018796
10807	0
10808	-0.02239990554820124
10809	0.01859841591589801
1081	0
10810	0
10811	0
10813	0.00528373846942067
10814	0
10815	-0.03049604017879968
10816	0
10817	-0.00540027289367506
10818	0
10825	0
10826	0
10827	-0.01917269646788353
10838	0
1084	0
10840	-0.01473816276660785
10841	-0.02906595177075836
10842	-0.01957333288423337
10844	0.01006337091351089
10845	0.01328079633744195
10846	0.00817224993177364
10847	-0.00126454206711343
10848	0
10849	7.3888817625088e-4
10850	0
10855	0.02127523219505002
10856	-0.00653944552946253
10857	0
10858	0
10859	0.0168736702266203
10861	0
10863	0.01949073147547477
10864	0
10865	0.0038635393606174
10866	0.00121456022703029
10867	0
10868	0.00287178846218577
10869	0
1087	0
10870	0
10871	0
10873	-0.00438018359260784
10874	0
10875	-9.5940125813088e-4
10876	0
10879	0
1088	-0.00185144816953841
10880	0
10881	0
10882	0
10884	0
10885	0
10886	0
10888	0
1089	0.00774018510223433
10890	0
10891	-8.3227924434511e-4
10892	0
10893	0
10894	-0.02263098621279643
10895	0
10897	0.00306329215458927
10898	0
10899	0
109	0.02528677465443598
10900	0.04501152681292662
10902	0
10903	0
10904	0.0021939146976439
10905	0
10906	0
10907	0
10908	-0.02893939779696176
10910	-0.00164311471636665
10911	0.00212820202409416
10912	0.02619639353016149
