gene	female_older_adult_2
10491	-0.0027486629396931
10492	0
10493	0
10494	0
10495	0
10497	6.2516989711145e-4
10498	0.02928721015391049
10499	0
105	0
1050	0.01742097472189314
10500	0
10501	0
10505	0
10507	0
10509	0.00503442598924535
1051	0
10512	0
10513	0
10514	0
10516	0.02145914308786241
10518	-0.0132656938963669
10519	-0.01834012026007722
1052	-0.02441319783503312
10520	0
10521	0
10522	0
10523	-0.00589426022852346
10524	0
10525	0
10526	0
10527	0
10528	0
10529	0.02224392194092288
1053	0.00830725978058788
10531	0
10533	-0.00176817888540843
10534	0.00232732900693532
10535	0
10536	0
10537	0.01699598472208928
10538	0.00440103227915826
10539	0
1054	0.0053067003145372
10540	0.01179373463223188
10541	-0.00690318969182003
10542	0
10544	-0.00806137172527204
10548	-0.00390738867850651
10549	0.01747978975222461
10550	0
10551	0
10552	0
10553	0.01412314478149174
10554	0
10555	9.9529684700814e-4
10556	-0.0108860106380937
10557	0
10558	-0.00833925089183617
10559	0
1056	0
10560	0.01584439990423675
10561	-0.03549830245180083
10562	0.01636482509210564
10563	0
10564	0.00272683115482727
10565	0
10566	0
10567	0.00227133456027121
10568	-7.4391785815272e-4
10569	0
10570	0
10572	0
10573	-0.00611698496404516
10574	0.00715704593743105
10575	0
10576	-0.00398669896082432
10577	0
10578	-0.02327865664763606
10579	0
1058	0
10580	0
10581	0.01190021580640764
10584	0
10585	0
10586	0
10587	-0.00849507847273192
10589	0
1059	0
10590	0
10591	0
10592	0.00665255244277511
10594	0
10595	0
10598	0
10599	0
1060	0
10600	0
10602	-0.00363939250679319
10603	-0.02281603163319853
10606	-0.00464721398883662
10607	-0.02581104961023315
10608	-0.01492226574290275
10609	0.02654715941108253
10610	0
10611	-0.01911705689843097
10612	0
10613	0
10614	0.02317636807163571
10615	0.01979291974417627
10616	0
10617	0
10618	0
1062	0
10621	0.00252694887316533
10622	0
10623	0
10625	0
10627	0
10628	-0.01008425331650208
10629	-0.00676003010256257
1063	0
10630	0
10631	0.01360870491752764
10632	0
10633	0
10634	0.01693387566103919
10635	0.01189610650673117
10636	0
10637	0
10640	0
10641	-0.01077454141653843
10642	0
10643	-0.03475278231031751
10644	-0.00949148926457318
10645	0
10647	0
10648	0
10650	0.04435361987392624
10651	0.00393811587021022
10652	0
10653	-0.01944117672049229
10654	0
10655	0
10656	-0.04109548631603092
10657	0
10658	0
10659	0
10660	0
10661	0.00929248508175796
10663	-0.118207852450922
10664	0
10665	0
10666	0
10667	0
10668	0.00927746990559232
10669	0
10670	0
10671	0
10672	0
10673	0
10675	0
10677	0.09783557092482034
10678	0
1068	0
10681	0.01397129864594456
10682	0
10683	0
10686	-0.00278033972150203
10687	0
1069	0
10690	0
10691	0
10692	0
10693	0
10694	-0.01901682783649708
10695	0
10699	-0.01747161566090525
107	0
1070	0
1071	0.01658368213992345
10712	0
10713	0
10714	-0.00367176618655487
10715	0
10716	0
10717	0
10718	0
1072	0
10721	-0.00131316251552044
10723	0.00906221668437182
10724	0
10725	0.01275809212113414
10726	0
10728	0
1073	0
10730	0
10732	0.01404039964128841
10733	-0.01426390528960694
10734	0.03093394034836275
10735	0
10736	0
10737	-0.01080382972354351
10738	0
10739	0
10741	0
10742	-0.00739993965198063
10743	0
10744	0.02513392399030118
10745	0
10746	0
10747	-0.00913621525713057
10749	0
1075	0
10750	0.00166877166732515
10752	-0.02125685995351742
10753	5.9877280836419e-4
10755	0
10758	-0.0067725183199461
10761	0
10762	0
10763	0
10765	-0.00716464787571865
10766	0
10767	0
10768	0
10769	-0.02829823243444592
10771	-0.00544852219455125
10772	-0.01362578099305019
10773	0
10775	0
10776	-0.02526741531390314
10777	-0.01426106621308693
10778	0
10780	0
10781	0
10782	0
10783	-0.01300578475501401
10785	0
10786	0
10787	0
10788	0
10791	0
10793	0.01167731103132759
10794	-2.0167046374546e-4
10795	0
10797	0.01121282133765475
10798	0
10799	-0.00141554431776265
108	-0.0076877862098987
1080	0.0226847651749844
10800	0.02448669309545857
10801	0
10802	0
10803	-0.00670128671051568
10804	0.06628637616844033
10806	0
10807	0
10808	0.03021869664150715
10809	0.01188494230261068
1081	0
10810	-0.00267438255665511
10811	4.6428990830791346e-5
10813	0
10814	0
10815	0
10816	0
10817	0
10818	0
10825	0
10826	0.01404153236276772
10827	0
10838	0
1084	-9.5264610780531e-4
10840	0
10841	0
10842	-0.01337424044325163
10844	0
10845	0
10846	-0.00612867118977624
10847	-0.00118183118518391
10848	0
10849	-0.00376748168798509
10850	-0.00479774255484702
10855	0
10856	0
10857	0
10858	0
