gene	female_adult_3
101927974	-0.0403945129134013
101927992	0
101927994	0
101928000	0.0224869287770587
101928002	0
101928009	0
101928012	0
101928031	-0.00175576659763737
101928035	-0.02228049566503309
101928040	0
101928043	0
101928052	0
101928069	0.0861470279166128
101928079	0
101928087	0
101928098	0
101928100	0
101928101	0
101928104	0
101928111	0.04861421951527556
101928120	0
101928132	0
101928134	0
101928144	0
101928158	0
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	0
101928238	0.00370778702740876
101928251	-0.00451118792036704
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0
101928371	-2.3587965447888e-4
101928376	-0.0115650290742854
101928386	0
101928388	0
101928389	-0.01086939228841165
101928399	0
101928401	-0.0091214922110145
101928405	0
101928418	0
101928424	0
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	-0.00225674464138248
101928475	0
101928476	0.0053786317899427
101928495	0
101928496	0
101928516	0
101928521	0.04106532046540019
101928525	0.0071324768410814
101928535	0
101928537	0
101928539	0
101928555	0
101928557	-0.02484603792501239
101928559	0
101928565	-0.02013163457799291
101928571	0
101928578	0
101928580	0
101928583	0.00442092997810961
101928590	0
101928597	0
101928602	-0.01186674315065726
101928616	0
101928618	0
101928622	0
101928646	0
101928649	-0.03577858103585184
101928651	0
101928661	0
101928673	0
101928682	0
101928684	-0.00375003249324292
101928687	0.00798781484935055
101928694	0
101928700	0
101928707	0
101928708	0
101928710	-0.02904936340359502
101928725	-0.01953624574035764
101928728	0
101928731	0
101928739	-0.01131303483640822
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	-0.01824663235165239
101928790	0
101928795	0
101928797	0
101928809	0
101928820	0
101928823	0
101928834	0.08494683979186499
101928837	0
101928844	0
101928845	0.02905835718348827
101928846	-0.01967568235111616
101928847	0
101928850	0
101928857	0
101928858	0
101928865	-0.02902683427165051
101928881	0
101928886	9.0554357675367e-4
101928894	0
101928896	0.0172152351675615
101928909	0
101928922	0
101928937	0
101928940	0
101928973	0
101928978	0
101928988	-0.00961335767076004
101928989	-0.01749895983031104
101928999	0
101929002	-0.00103238549180417
101929004	0
101929019	6.4754792221953e-4
101929027	0
101929034	0
101929052	0
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	0
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0
101929164	0
101929172	0
101929176	0
101929181	0
101929210	0
101929224	-0.00467239193545505
101929239	0
101929241	-0.01038072796049811
101929243	-0.00509803818740541
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0
101929288	0
101929315	0
101929328	-0.01694842524883336
101929335	0
101929378	0.00710501470361878
101929384	0
101929406	0
101929407	0
101929413	0
101929423	-0.07911113090858904
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0
101929488	0
101929497	0.00312275011080552
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0
101929536	0.0077153786264333
101929538	-0.01641471155301805
101929549	0
101929552	0
101929557	0.00616760711176517
101929570	0
101929582	0
101929584	0
101929586	0
101929591	-0.01905759889401702
101929592	0.07593408893598243
101929607	0
101929620	0
101929623	-0.0102381661137251
101929631	-0.00302278385282207
101929651	0.00821402979657626
101929657	0
101929690	0
101929693	0
101929694	0
101929717	0
101929718	0
101929719	0
101929726	0
101929730	-0.01337702698931533
101929745	0
101929748	0
101929759	0
101929760	-0.04744058008760301
101929765	0.00186871183053583
10193	-0.01133317145535541
101930114	0
101930421	0
101930452	0
10194	0
10195	0
101954204	0
10196	0.0065326831557733
10197	0.00989821055553575
101978719	-0.00155717949769144
10198	-0.00367352170933238
10199	0
102	-0.00176262358717096
1020	-0.00165420369851875
10200	0
10201	-0.00171198553381904
10202	0
10203	0.03599650541402129
10204	0.01964189803366632
10205	0
10206	0
102060282	0
10207	0
10208	0
10209	0
1021	0
10210	0.01143911720072586
10211	-0.01254988458048446
10212	-0.01583288103819224
10213	0.00425825810433661
10214	0
10215	0
102157402	0.00117699789344994
10216	0
10217	-0.01839906089263037
10218	0
10219	-0.02328277031897612
1022	0.00284896266789187
10220	-0.02980466594468455
10221	0.00362729522495678
10223	-0.04488672779666479
10224	0.01407061099511771
10225	0
10226	0.00698939220936724
10227	0
10228	0
10229	0.00515042714953468
10230	-0.00310844755738084
10231	-0.0162965588920536
10232	0
10233	5.5866262295875e-4
10234	0
10235	0
10236	0
10237	-0.02629084796068895
10238	0
1024	0
10240	0.00475018970245934
10241	0
10242	0
10243	0.05152245115034621
10244	0
10245	0
10246	0
102467079	0
10247	0.08985325292077168
10248	0
10249	0
1025	0
10250	0
10251	0
10252	-0.00567964244156739
10253	-0.02292756654383381
10254	0
102546226	0
102546294	0
10255	0.12007441194316967
10256	0
10257	0.00845833647249289
1026	0.02279100544697224
10260	0
10261	0
10262	0
10263	0
10265	0
10266	0
10267	0.00483419244298601
10268	-2.1207918031197e-4
10269	5.1354581733449e-4
1027	-0.00218442577572668
10270	0
10272	0
102723335	0
102723526	0
102723661	0
102723684	0
102723692	0.06627227973782236
102723701	0
102723775	0.00586598825148501
102723786	0
102723809	-0.00491635573353725
102723932	0
102724009	0
102724094	0
102724201	-0.02519896714851819
102724323	-0.00182735413023434
102724368	0.01171048849768365
102724508	0.01060706436803503
102724511	0
102724532	0.08979690618795165
102724612	0
102724699	-0.05303352180391007
102724814	0
102724927	-0.00248835777442362
102724929	0
10273	-0.00327909520665845
10274	0
10276	-0.00313853643688652
10277	0
10278	0
10279	0
1028	0
10280	0.01267230207264297
10281	0
10282	-7.2001502892317e-4
10283	0
10284	0
10285	0
10286	0
10287	0
10288	0
10289	0
1029	0.03098885240942671
10290	0
10291	0
10293	0.01362668698746435
10294	0
10295	0
10296	0
10297	9.4989120984655e-4
10298	0.02773959540133777
10299	-0.04516393542210259
103	0
1030	0.03972196023878142
10300	0.00750444939354071
10301	-0.06178450791642029
10302	0
10307	0
10308	-0.0181000066865851
10309	0
1031	-0.00746283134111456
10311	-0.01144569806973084
10312	-0.02153029375212526
10313	-0.01177853414786801
10314	0.0030066131080199
10316	0
10317	0
10318	-0.00321438756027438
10319	0
1032	0.00187762599702805
10320	-0.01828161805850586
10321	-0.03467283256602705
10322	0.00851827641235406
10324	0
10325	-0.02847236575665025
10326	0.03929716218737607
10327	0
10328	0
10329	0
1033	-0.0290046077199262
10330	0
10331	0.00511303975584267
10332	0
10333	0
10335	0.00193753825926534
10336	0
10342	-9.1732356571155e-4
10343	0
10344	0
10345	0
10346	0.00946896814895387
10347	-0.00126323609438541
10350	0
10351	-0.01398393210610534
10352	0
1036	0
10360	0.03316456752436927
10361	0
10362	0.00101065191872857
10363	0
10365	0.01073297299683924
10367	0
10368	0
10369	0
10370	0
10371	-0.02752969459455003
10376	0
10379	0
1038	0
10380	0.01294274586528451
10381	0
10382	0.01447798750362674
10383	0
10384	0
10385	0.01312434522476668
10388	0
10389	-0.00310022931768132
1039	0
10390	0
10391	-0.02042246140754388
103910	0
10392	0.03480937744310682
10393	0
10394	0
10395	-0.00145586304092229
10396	0
10397	0
10398	0
10399	0.00311713268817202
104	0.07288042020667365
1040	0
10400	0.02655163698705666
10401	-0.04540833386303598
10402	-0.02523447053275321
10403	-0.0383177003365049
10404	0
10406	-0.00774284578398994
10407	0
10408	-0.03064226728509615
10409	0.02479760145748999
1041	0
10411	0
10413	0
10417	-0.00669487991618816
10418	0.01658397234180005
10419	-0.02086354299835258
10420	0
10421	0
10422	0.04767575996483343
10423	0
10424	0.03100298446519825
10425	0
10426	0.0081980948243201
10427	0
10428	0.00927843806086433
1043	0
10430	-0.00539137111113789
10432	0
10434	0
10435	0.09588389687270275
10436	-0.01834143599729268
10437	0
10438	-0.00673144730773811
10439	0.0162762391077632
1044	0
10440	0
10443	-0.0144425250936083
10444	0.01196641760370753
10445	0
10446	-0.00676575644157159
10449	0.01936337494158231
1045	0
10450	0.00222660968432164
10451	-0.03817177933436028
10454	0.05335240656469228
10455	0
10456	0
10457	0
10458	0
10459	0
1046	0
10460	0
10461	-0.00332627009003945
10462	-0.0779304188725863
10463	0.01713953083044517
10464	0.02625220698236372
10465	-8.8793169618866e-4
10466	-0.00992981416397942
10467	0
10468	-0.05832977239353518
10469	-0.00821069818195988
1047	0
10471	0
10472	0
10473	0.04515682426706166
10474	0
10475	0
10478	0.01486448270588406
10479	0
1048	0
10480	0
10481	0
10482	-0.00673510566858516
10483	0.01448382228105413
10484	-0.01049693772920313
10485	0
10486	0
10487	-0.01228895316460164
10488	-3.6181565605937e-4
10489	0
10490	0
10491	0
10492	0
10493	0
10494	0
10495	0
10497	0.01945990702705448
10498	0
10499	0
105	0.0787844920760575
1050	0
10500	0.05074130943617555
10501	0.06771617957932072
10505	0
10507	0
10509	0
1051	0.0369728038385383
10512	0
10513	-0.00417472648843999
10514	0
10516	-0.03703847927150682
10518	0
10519	0
1052	0
10520	0
10521	0
10522	0
10523	0
10524	0
10525	0
10526	0
10527	0
10528	0
10529	0.07471712005514757
1053	0
10531	-0.00664652031439975
10533	0
10534	0
10535	-0.04601631055574797
10536	-0.00239151289295169
10537	0
10538	0
10539	0
1054	0
10540	-0.00372654111336471
10541	0.01821538186820488
10542	0
10544	0
10548	0
10549	-0.00590319463204345
10550	-0.00986404931019835
10551	-0.00814628003073621
10552	0
10553	0
10554	0
10555	0.01663312516104213
10556	-0.00304658188832937
10557	0.01068594825804069
10558	0
10559	0
1056	0
10560	0
10561	-0.02117150693983598
10562	-0.04112129812696724
10563	0
10564	-0.01153487896627975
10565	0
10566	0
10567	0
10568	-0.00286500088370381
10569	0
10570	0.1276529517477574
10572	4.767232874266755e-5
10573	0.00891314431846405
10574	0
10575	0
10576	0
10577	0
10578	-0.01567247955129775
10579	-0.00975765578906116
1058	-0.06385024525338324
10580	0
10581	-0.02919329946449716
10584	0
10585	0
10586	0.01334638944216334
10587	0
10589	0
1059	0.01389328709074629
10590	0
10591	0.01009379518172634
10592	0
10594	-0.03007084978377702
10595	-0.0098480397663225
10598	0
10599	0
1060	4.5779843975227e-4
10600	0
10602	-0.01213579567585984
10603	0
10606	0.00386940239782494
10607	0
10608	0
10609	0
10610	0.01998067724038054
10611	0
10612	-0.00806398370581881
10613	0.01055555714503313
10614	0
10615	0
10616	0
10617	0.00601864387702673
10618	0
1062	-0.00140077793837853
10621	0.00427956316473574
10622	0
10623	0
10625	0
10627	-0.00864535776060556
10628	-0.0121381290963033
10629	0
1063	0.04867679661721645
10630	0
10631	0
10632	-0.02691174496899293
10633	0
10634	0.05981548848128214
10635	-0.07142559326452214
10636	-0.00108900067937185
10637	0
10640	-0.00304048888830557
10641	0.01614470937626109
10642	-0.00143776967299084
10643	0
10644	0.01431423354104643
10645	0
10647	0
10648	0
10650	0.04162800689247521
10651	0.01218701995307089
10652	0
10653	-0.00604644656241997
10654	0
10655	0
10656	0.05029604767623232
10657	0
10658	-0.00615088991065879
10659	0
10660	0
10661	-0.01027845442537976
10663	-0.04862623559966028
10664	0
10665	0
10666	0.0132192759797131
10667	-0.00959504546862188
10668	0.00996934566298051
10669	-0.02001334493378088
10670	0
10671	0
10672	0
10673	-0.02175446574465068
10675	0
10677	-0.04716432212066039
10678	0.01051785610441454
1068	0
10681	0
10682	-0.01507706846106855
10683	0
10686	0
10687	0.01900483694920905
1069	0
10690	0
10691	0
10692	0
10693	0.04251612934800895
10694	0.00893609253167414
10695	0
10699	0
107	0
1070	0.04483927460759189
1071	-0.00639604845926095
10712	0.01137862611773097
10713	0.00576170024360131
10714	-0.00290902083845919
10715	0
10716	0
10717	0
10718	0
1072	0
10721	0
10723	0.00794352271045388
10724	0
10725	0
10726	0
10728	-0.01008889936872988
1073	0
10730	0
10732	-0.01018515050774218
10733	-0.00278462334532817
10734	0
10735	-0.01254027354159881
10736	0
10737	-0.00393713280995312
10738	0
10739	0.06735084365417399
10741	0
10742	0.00204620147257938
10743	0
10744	-0.07088737095076725
10745	0
10746	0
10747	-0.02549793562525046
10749	0
1075	0
10750	-0.01660188737736282
10752	0
10753	0
10755	-0.0061883729811599
10758	0.00415647788323194
10761	0
10762	-0.01023829213083703
10763	0
10765	-0.0151180675587265
10766	0
10767	0
10768	0
10769	0.03193721310445613
10771	0.01186034918617331
10772	0
10773	-0.00679082535381464
10775	0
10776	0
10777	0
10778	0
10780	0.01910108564972792
10781	-0.03125669514186699
10782	0
10783	0.06366687215645477
10785	-0.01356634155421946
10786	0
10787	0.04770446991750488
10788	0
10791	0.01230621589917738
10793	-0.01329574689003213
10794	-0.02154667481290119
10795	0
10797	0
10798	0
10799	-0.00930681652464905
108	0
1080	0.01415217801155162
10800	-0.03501151419120962
10801	-0.00405486536973529
10802	-0.00750408636586089
10803	-0.03568704766913107
10804	-0.05777614106063525
10806	-0.03683566094589591
10807	0.01861180011394221
10808	-0.01536028726571345
10809	-0.03278301519082007
1081	0
10810	0.00269008783967205
10811	-0.00639619103444455
10813	0
10814	0.00303015405279706
10815	-0.01060026258164027
10816	0
10817	0
10818	0.03272355703988706
10825	-0.00245197889871583
10826	-0.03968784562527333
10827	0.02672185034719923
10838	-0.00480156597531377
1084	0
10840	0
10841	0.05104441285918693
10842	0.00233718965099408
10844	0
10845	0
10846	-2.7512550394925e-4
10847	0
10848	0
10849	-0.02551449892646415
10850	0
10855	0
10856	0
10857	0.00424525056859996
10858	0
10859	0.03301042228513799
10861	0
10863	-0.00730409110940586
10864	-0.00153199841142227
10865	0
10866	-7.1871527207343e-4
10867	-0.01397420404154945
10868	5.3998146620642e-4
10869	0
1087	0
10870	0.03470928052697731
10871	0
10873	-0.04495510065482437
10874	-0.00118250034505378
10875	0
10876	0
10879	0
1088	0
10880	0
10881	0
10882	0
10884	0.00450052101303888
10885	0
10886	0
10888	0
1089	0
10890	0
10891	0
10892	3.1797564939428e-4
10893	0
10894	-0.00678607003970412
10895	0
10897	0
