gene	female_middle_adult_1
100996702	0
100996902	0
101	-0.00138675601330425
1010	0
10100	0.07724625742906822
10101	0.00155789439208951
10102	0
10103	2.4816693631588355e-5
10105	0.01845043355604626
101055625	-0.01697144661515908
101059948	0
10106	-0.00569371098660812
101060019	0
101060200	0
101060264	0
101060544	0
10107	0.01181108977374151
10109	0
10110	0
10111	0.04845195531892429
10112	0.00405772046316645
10113	-0.00744305403227558
10114	0
10116	0.00318093680158927
10117	0
1012	0
10120	0
10121	0.00203433981189711
10123	0
10125	0
10126	-0.02002150242743403
10127	0
10128	0
10129	-0.00360563568454517
1013	0
10130	-0.02511991506327968
10131	0
10133	-3.1113870876177e-4
10134	0
10135	0
10136	0
10137	-0.01174529058844635
10138	-0.00948963016262483
10139	0
1014	0
10140	-0.01597904139921507
10141	0
101410533	0
101410538	-0.02980575902458483
10142	-0.02935695763012076
10143	-0.00567386774162487
10144	0.01429192395403168
10146	0
10147	0.01987442564819143
10148	-0.03837659038941236
10149	0
1015	0
10150	0
10152	0.00740094862621231
10153	0
10154	-0.01014074537345496
10155	0
101559451	0.01358144883763573
10157	0
10158	0.01198466644257078
10159	0
1016	0
10160	-0.03332384171959719
10161	0.04898750564010533
10162	0
10163	0
10164	0
10165	0
10166	0
10168	0.01292135992445599
10169	-0.01379315347890891
1017	0
10170	-0.04689534594712941
10171	0
10172	0
10174	0
10175	-0.00866709535613968
10178	-0.01278893728151274
10179	-0.00361908499708965
10180	0.04256764565251369
101805491	0
10181	0
10184	0
10186	0
10188	-0.0092064777667964
10189	0.01168054093582596
1019	0
10190	0
101926888	0.0123093453369757
101926890	-0.00721700080923067
101926892	-0.01022608044120857
101926903	0
101926928	-0.00686382643150472
101926934	0
101926942	0
101926951	0
101926978	0
101926987	-0.00256740245503886
101927003	-0.00230671311290432
101927007	0
101927017	0
101927018	0
101927027	0.01215152508433262
101927034	0.01523380441689007
101927038	0
101927040	0
101927043	0
101927051	0
101927059	0
101927067	0
101927074	0
101927075	0
101927081	0
101927096	0
101927111	0
101927112	0
101927115	0.00694229852400648
101927123	0
101927124	-0.02723889902153315
101927125	0
101927129	0
101927131	0
101927138	0
101927143	0.02482461932575064
101927150	0
101927151	0.0111937702921693
101927152	0
101927159	0
101927164	0
101927193	0
101927195	0
101927196	0
101927204	0
101927219	0
101927220	0
101927228	0
101927237	0.02169908152686936
101927244	0
101927253	0
101927257	-0.00227501456489589
101927273	0
101927274	0
101927275	0.00262108102358703
101927282	0
101927286	0
101927292	0
101927295	0.02331414831620057
101927310	0
101927314	-0.02603765815125039
101927320	0
101927346	0
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0
101927417	0
101927420	0
101927433	0
101927438	0
101927447	0
101927449	0
101927450	0
101927460	0.00397121166872178
101927482	-0.00947966519558249
101927494	0
101927495	0
101927498	0
101927502	0
101927503	0
101927513	0
101927523	0
101927526	0
101927528	0
101927531	0.00688391949678012
101927539	0
101927543	-0.02941820009914524
101927547	0
101927553	0
101927565	0.00348035486676051
101927581	0
101927586	-0.01334873190688377
101927587	0
101927588	0
101927592	0
101927599	0
101927606	0
101927616	0
101927636	0
101927641	0
101927650	0
101927657	0
101927659	0
101927682	0
101927690	-0.00331833512297156
101927701	0
101927702	-3.5349185793908e-4
101927720	0
101927722	-0.01802863453390348
101927735	0
101927760	0
101927766	0
101927769	0
101927787	0
101927798	0
101927808	0
101927809	0
101927815	0.01606325206553371
101927821	0
101927828	0
101927829	0
101927839	0
101927843	-0.02636975574828491
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	-0.01043500608088716
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0.02262782182827868
101927948	0
101927950	0
101927953	0
101927972	0
101927974	0.0251468948980518
101927992	0
101927994	0
101928000	-0.00540014691344404
101928002	0.00178471135649272
101928009	0
101928012	0
101928031	0.0280126143848051
101928035	9.1875999290323e-4
101928040	0
101928043	0
101928052	0
101928069	0
101928079	0
101928087	0
101928098	0
101928100	0.0022106528361143
101928101	0.0153419966568143
101928104	0
101928111	0.06077398851886675
101928120	0.03270090593357458
101928132	0
101928134	0
101928144	0
101928158	0
101928162	0
101928165	0
101928167	0
101928185	0
101928190	-0.06426245979984792
101928201	0
101928205	0
101928222	0
101928227	0.08864024567233834
101928238	-0.00298634821467422
101928251	0
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	-2.9332440316304e-4
101928371	0
101928376	0
101928386	0
101928388	0
101928389	0
101928399	-0.00176323537806694
101928401	0
101928405	-0.00484757003122316
101928418	0
101928424	-0.03269526973505859
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	0
101928475	0
101928476	0
101928495	0
101928496	0
101928516	0
101928521	0.03645830582589302
101928525	0
101928535	0
101928537	0
101928539	0
101928555	0
101928557	0
101928559	0
101928565	-0.0663373240837687
101928571	0
101928578	0.01432372633199315
101928580	0
101928583	0
101928590	0
101928597	-0.00887692009024235
101928602	0
101928616	0
101928618	0
101928622	0
101928646	0
101928649	0
101928651	0
101928661	0
101928673	-0.02691727363537542
101928682	0
101928684	0
101928687	0.03245276446687913
101928694	0
101928700	0
101928707	0
101928708	0
101928710	0
101928725	0.01319879933979938
101928728	0
101928731	0
101928739	0
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	0
101928790	0
101928795	-0.00160411125032175
101928797	0
101928809	0
101928820	0
101928823	0
101928834	0.01167230254979284
101928837	0
101928844	0
101928845	-0.00961575813789337
101928846	0
101928847	0
101928850	0
101928857	0
101928858	0
101928865	0.00442430459628987
101928881	0
101928886	0
101928894	0
101928896	-0.03479353376842406
101928909	0.00351428922246973
101928922	0
101928937	0
101928940	0
101928973	0
101928978	0
101928988	0
101928989	0
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0.00101964219864013
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	0
101929144	-0.00712255477460498
101929151	0
101929153	0
101929154	0
101929162	0.00333059059643518
101929164	0
101929172	0
101929176	0
101929181	0
101929210	-0.00488675903566515
101929224	0
101929239	0
101929241	-0.042933555187958
101929243	0
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0
101929288	0
101929315	0
101929328	0.01345817130154698
101929335	-0.00177978596283851
101929378	-0.00773873007965432
101929384	0
101929406	0
101929407	0
101929413	0
101929423	-0.05719976060490193
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0
101929488	0
101929497	0
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	-0.00481516019355723
101929536	0
101929538	-0.00116827278901869
101929549	-2.0331574505188e-4
101929552	0
101929557	-0.00989202521362243
101929570	0
101929582	0
101929584	0
101929586	0
101929591	0
101929592	0.03421480345528079
101929607	0
101929620	0
101929623	0
101929631	0
101929651	0
101929657	0
101929690	0
101929693	0
101929694	0.00189857927304136
101929717	0
101929718	0
101929719	0
101929726	0
101929730	0
101929745	0
101929748	0
101929759	0
101929760	-0.00745520864542178
101929765	0
10193	0
101930114	0.10183962560011664
101930421	0
101930452	0
10194	0
10195	-0.0034652651558809
101954204	0
10196	0
10197	0
101978719	0
10198	-0.0075716391600776
10199	0
102	0
1020	-0.00670394000248586
10200	-0.0320013824797546
10201	0.0094712958946542
10202	0
10203	-0.0042912043269146
10204	-0.00100409104040248
10205	0.03367172460727584
10206	0
102060282	0
10207	0
10208	0.01594329312340715
10209	-0.00233079588757115
1021	0.01094502638177575
10210	0
10211	0
10212	0
10213	0
10214	0
10215	0.01254519931214253
102157402	0
10216	0.0264634453374532
10217	0
10218	0
10219	0.00427147712940904
1022	-0.05552507481745599
10220	0
10221	-0.00598640436431679
10223	-0.08435577077637546
10224	0
10225	-8.1616362382792e-4
10226	-0.00665886203976722
10227	0.00361583384727267
10228	0
10229	0
10230	0
10231	-0.00568971025753003
10232	0
10233	0.03447833013272174
10234	-0.02304889085342187
10235	0
10236	-0.00395863710978653
10237	0
10238	0
1024	-0.02222737011133628
10240	-0.00506162527662578
10241	0.04388999885177378
10242	0
10243	0.0818501856933858
10244	0
10245	-0.0011928198738447
10246	0
102467079	0
10247	-0.02097843672023465
10248	0
10249	0
1025	0
10250	0.01298253246093291
10251	0
10252	0
10253	0
10254	0.01273376754115464
102546226	0
102546294	0
10255	0.066685171704443
10256	0.00689848826034712
10257	-0.04151419538413203
1026	0
10260	0.01744146919689546
10261	0.00727434959150935
10262	0
10263	-0.01596363427945654
10265	0
10266	0.07053673037112422
10267	-0.00309998755059104
10268	0.04570060532136687
10269	0
1027	2.9533043852494e-4
10270	0.01895536738369453
10272	0.03127182234342585
102723335	5.076557809212e-4
102723526	-0.00324956311851796
102723661	0
102723684	0
102723692	0
102723701	0
102723775	0
102723786	0
102723809	-0.00184950383322315
102723932	0.01813237717620246
102724009	-0.01973892689480974
102724094	0.01092851596784003
102724201	-0.009218047643058
102724323	0.00187994006116739
102724368	0
102724508	0.04397533528752883
102724511	0
102724532	0
102724612	0
102724699	0.00801206774099597
102724814	-0.00952870107039018
102724927	0
102724929	0
10273	-0.01235137916188416
10274	0
10276	0
10277	-0.00769293449618244
10278	0
10279	-0.01417065428503167
1028	0.07616997920337916
10280	0
10281	0
10282	-9.2139051065373e-4
10283	0
10284	0
10285	0.00765755816833595
10286	0
10287	0.00639406414961246
10288	0.04253623063478241
10289	-0.01714275226132613
1029	0.02218690061531306
10290	0
10291	0.00443568692260374
10293	0
10294	0
10295	0.01495534031611737
10296	0
10297	0
10298	0
10299	0.00268734992899825
103	0.0046227664242705
1030	-0.00912268617477574
10300	0
10301	0.01117133019301129
10302	-0.01634258045309439
10307	0
10308	0
10309	0
1031	0
10311	0
10312	0
10313	0
10314	0.02878862796621821
10316	0.00616374799047508
10317	0
10318	-0.03658503664467566
10319	0.07934306499653836
1032	0.03363579150532131
10320	-0.02261729147115824
10321	0.0282371467694404
10322	0.04411113995200062
10324	0
10325	0
10326	0.04197012060834933
10327	0
10328	0
10329	0
1033	0.01939963358610071
10330	0
10331	0
10332	0
10333	0.02153501069487884
10335	0
10336	0.00664541307773585
10342	0
10343	0
10344	0
10345	0
10346	-0.01405973366451903
10347	0.00480069392758992
10350	0.02790933654086056
10351	0.01877418892404067
10352	0
1036	0.0379539360807181
10360	0.01227246129231907
10361	0.01049024779953477
10362	0.00536073338805373
10363	0
10365	0
10367	-0.01341430659520616
10368	0
10369	0
10370	0.01391198905646
10371	0
10376	0.00451973877905105
10379	0.00863338914880567
1038	0
10380	0
10381	-0.00185245619557716
10382	0
10383	0
10384	0
10385	0
10388	0.05046869648250447
10389	-0.03741145070930363
1039	-0.03199077461850112
10390	-0.01306950585607153
10391	0
103910	0
10392	-0.00456396020315512
10393	-0.02532594616923551
10394	0
10395	0
10396	0
10397	0.01224808093440061
10398	-0.05269862415551266
10399	0
104	0.00209263042176517
1040	0
10400	0
10401	0.04825469911535701
10402	-0.06304915010602999
10403	0
10404	0.02089482718157305
10406	-0.02543500612009819
10407	0
10408	0.03114773395278351
10409	-0.00237972452329637
1041	0
10411	0
10413	0
10417	0
10418	0
10419	0.05985228004811715
10420	-0.01079701859971534
10421	0
10422	0
10423	0
10424	0
10425	0.01735279776122746
10426	0
10427	0
10428	-0.03874358008145244
1043	-0.00121270510825481
10430	0.00471993097191691
10432	-0.02177923175831987
10434	0
10435	0
10436	-0.0022030642661265
10437	0
10438	-0.0460426967717652
10439	-0.03585763043290733
1044	0
10440	0
10443	0.00264560370260284
10444	0
10445	0
10446	-0.0108274280165403
10449	-0.01737995880742278
1045	0
10450	0.02909396055749336
10451	0.04085822630573145
10454	-0.03647467106376224
10455	0
10456	0
10457	0
10458	-0.02051956023494561
10459	0
1046	0
10460	5.5184794083129e-4
10461	0
10462	0
10463	0
10464	-0.03534144448818564
10465	-0.00717646936124823
10466	0
10467	0.00631077740364936
10468	-0.03668502347975731
10469	0
1047	0
10471	0
10472	-0.00607373298166046
10473	0.00698029635405652
10474	0
10475	0
10478	-0.00176830477462994
10479	0.0198551499154618
1048	0
10480	-0.00191995819351238
10481	0
10482	0
10483	0
10484	0
10485	-0.00733245797328031
10486	-0.00508194200849067
10487	0
10488	0
10489	0
10490	-0.01551915467173396
10491	0
10492	0.00966308577271588
10493	0
10494	-0.01139196730185325
10495	0.01474529073860744
10497	0
10498	0
10499	0.0186928575625036
105	-0.0849635756501183
1050	0.01554308577516936
10500	-0.01571268783252749
10501	0.04092844696677015
10505	0
10507	0
10509	-0.02400239699377156
1051	-0.02135765232783513
10512	0.02616145667801163
10513	0
10514	0.01855592928475808
10516	0
10518	-0.04638953765193061
10519	0.0442895869420974
1052	0
10520	0
10521	0
10522	0.00132588509659953
10523	0
10524	0
10525	-0.02827568609549676
10526	0
10527	0
10528	0
10529	-0.1902423903528469
1053	0
10531	-5.894890368534e-4
10533	-0.00470360351895618
10534	0
10535	0
10536	0
10537	-0.03456693508598849
10538	-0.05325904034632085
10539	-0.02898621084700044
1054	-0.00460830660408651
10540	-0.01885605884542226
10541	0.00726635427353069
10542	0.01984506513496635
10544	-0.04767730528172282
10548	5.5617853525613e-4
10549	0
10550	0
10551	0
10552	0
10553	0
10554	-0.00716987639789978
10555	0
10556	0
10557	-0.02277449159905395
10558	-0.00148827123007803
10559	0
1056	0
10560	0
10561	-0.01234280828577224
10562	-0.05325038852555127
10563	0
10564	0
10565	0.00257885659307796
10566	5.1552294288685e-4
10567	0.01833827301113167
10568	0.00932148962554115
10569	0.00101970221662087
10570	0.04290259683292408
10572	0
10573	0
10574	-0.01356513713313871
10575	0
10576	-0.00915758516880952
10577	-0.00885868544419626
10578	-0.03896340356634883
10579	0
1058	0.00302551870686325
10580	0
10581	0.08700001806819822
10584	0
10585	0
10586	-0.0120207092079647
10587	0.0010997877354652
10589	0
1059	0
10590	0
10591	-0.00391455512716989
10592	0
10594	0
10595	0.01617788907834826
10598	0
10599	0
1060	0
10600	0
10602	0.01007004072792912
10603	-0.04153633706719416
10606	-0.03372468702636064
10607	0
10608	0.02575219498959962
10609	0
10610	0
10611	0
10612	-0.00244465001178732
10613	0.00121877799161488
10614	0.01596066228386665
10615	0
10616	0.00422688485505118
10617	0
10618	0
1062	0.01653973093705466
10621	-0.02856463581311918
10622	0
10623	0.00840850244212441
10625	0
10627	0
10628	0.00394713300831788
10629	0.07263019666247673
1063	-0.02643600376850607
10630	0
10631	0
10632	0
10633	0.0433754857513152
10634	0.01565138265638584
10635	0.0183391432388521
10636	-0.00516213082769987
10637	0
10640	0
10641	0
10642	0.00410847641035427
10643	0.01374101470543718
10644	-0.00368954981365945
10645	0
10647	0
10648	0
10650	-0.05222294170576735
10651	-0.04554835484207986
10652	0
10653	0
10654	-0.02424943019144347
10655	0
10656	0
10657	0.00805701142021215
10658	-0.00665251097645076
10659	0
10660	0
10661	0.00907508565297375
10663	-0.05836198083727615
10664	0
10665	0
10666	0
10667	0
10668	-0.01039954799706273
10669	0.0372925408318981
10670	0
10671	-0.01828792304033615
10672	0.00367475565937622
10673	0.02490336127413905
10675	0
10677	1.7327533657297e-4
10678	-0.00677952215038985
1068	0
10681	0
10682	0.03406604414763858
10683	0
10686	0
10687	0
1069	0
10690	0
10691	0
10692	0
10693	0
10694	0
10695	0
10699	0
107	0
1070	0
1071	-0.00775746639311752
10712	-0.00776321070928638
10713	0
10714	0.02480188149495617
10715	0
10716	0
10717	0
10718	0
1072	0
10721	0.00354594798310618
10723	-0.05156505277550348
10724	0
10725	-0.02971064969638594
10726	0
10728	0.01362747535128562
1073	0.00168928812896182
10730	0
10732	0.01621453857534472
10733	-0.0397346804982103
10734	-0.01097821353506182
10735	0
10736	0
10737	-0.04137919619341271
10738	0
10739	-0.00892905308139489
10741	0
10742	0.01609251385287738
10743	0
10744	-0.00933459209151202
10745	0
10746	0
10747	0
10749	-0.00153873555183938
1075	0.00531591581724873
10750	-0.03193042880644478
10752	0.01725101638950103
10753	-0.00214710687533126
10755	0.01886542429132817
10758	0.02618004544503724
10761	0
10762	-0.01134588740492864
10763	0
10765	0
10766	0.04429663662078011
10767	0
10768	0
10769	-0.03373748659076084
10771	0
10772	0
10773	0
10775	0
10776	0
10777	0
10778	0
10780	-0.04065936414970161
10781	0
10782	-0.00385968951033235
10783	1.3033357138132e-4
10785	0.00819327416560712
10786	0
10787	-0.04031242405970232
10788	0.03857110097518618
10791	0.02119512149638838
10793	0
10794	0.011119952046503
10795	-0.01301261970884603
10797	0
10798	0
10799	0
108	0
1080	0.03604924839593696
10800	0
10801	0
10802	0
10803	-0.04435670511771276
10804	-0.01006490152545001
10806	-0.00396922087806143
10807	0
10808	-0.01533751486860294
10809	0
1081	0
10810	0
10811	0
10813	0
10814	0
10815	0
10816	0
10817	0.03050684834953039
10818	0
10825	0
10826	0.00961791257239092
10827	0
10838	-0.00712742750142377
1084	0
10840	0.0199286235019134
10841	0
10842	0.01812539724915943
10844	0.02592831431654523
10845	0
10846	0
10847	1.6558293736714e-4
10848	0
10849	0.07848847916010626
10850	0.04503889752188336
10855	-0.0234469999101554
10856	0
10857	-0.0445963071890064
10858	0
10859	0.00499895694957718
10861	0.00223093030788402
10863	0
10864	0
10865	-0.01369503916412279
10866	0
10867	0.04263712490065936
10868	-0.00362745441535382
10869	0
1087	0
10870	-0.00293607201264422
10871	0
10873	0.03116776431838278
10874	0
10875	0.00883628398312899
10876	0
10879	0
1088	0.01762668733022278
10880	0
10881	0
10882	0
10884	0
10885	0
10886	0
10888	0
1089	0.05929675317277113
10890	0
10891	0
10892	0
10893	0
10894	0
10895	0
10897	-1.5258455931878e-4
10898	0
10899	0
109	0.00953901867789073
10900	-0.03171743904676469
10902	0
10903	0
10904	-0.01154110995197459
10905	-0.00423377191668223
10906	0.00988206109932463
10907	0
10908	0.00171302837829856
10910	0
