gene	female_young_adult_2
100506540	0.00310123351175439
100506542	2.9686926192662e-4
100506571	0
100506581	0.0022050952841105
100506599	0
100506603	0
100506606	0
100506622	0
100506655	0
100506660	0
100506668	0
100506675	0.09889831494426436
100506677	0
100506679	0
100506680	0
100506686	-0.00733912565395173
100506691	0
100506696	0
100506697	0
100506710	0
100506713	0.02894995070636876
100506714	-0.0331836972416883
100506724	0
100506733	0
100506742	0
100506755	0.00976703605676277
100506757	0
100506765	0
100506776	0
100506779	0
100506790	0
100506791	0
100506795	0
100506797	-0.0201477146380003
100506826	-0.0237731512115134
100506827	-0.00688630954556943
100506834	0
100506840	0
100506866	0
100506874	0
100506895	0
100506907	0
100506922	-0.04471034747414382
100506930	0.04088756591445484
100506963	-0.00428551345561933
100506994	-0.01210625329993022
100506999	0
100507027	-0.02865411440589898
100507034	0.01469372695964667
100507050	0
100507057	0.00614645152777622
100507058	0
100507059	0
100507062	-0.01194607203460761
100507064	0.05526958642227111
100507086	0
100507114	-0.00662431515188598
100507117	0
100507143	0
100507156	0
100507171	-0.00314553810933321
100507173	-0.01832825760102718
100507203	0
100507206	0
100507240	0
100507246	0.01621118283789948
100507250	-0.01972145516204207
100507254	-0.06553309078133393
100507257	0.02749857209740681
100507261	0
100507266	-0.0104668158626547
100507274	0
100507277	0
100507283	0
100507290	0
100507300	0.00603048396484954
100507303	-0.01888864544190675
100507316	-0.00931224973186471
100507331	-0.00695136881252341
100507336	0
100507362	0
100507384	0.00846904932825824
100507388	0
100507389	0
100507391	0.01449938172847672
100507392	0.04827499501419109
100507403	0
100507421	0
100507423	0
100507428	-0.01788499260095636
100507433	-0.01997572323435778
100507436	0.03706591238498252
100507459	0.0212555065222536
100507461	0
100507462	0.01240436870753437
100507463	0
100507468	0
100507470	0
100507475	-0.02104073335073691
100507477	0
100507487	0.03158702955002008
100507495	0.01641334451224866
100507506	0
100507524	0.02729085473562691
100507527	0
100507533	0
100507534	0
100507537	0
100507540	0.00261371938918745
100507547	-0.0267839238623359
100507564	0
100507567	-0.00326852855118742
100507584	0
100507600	0
100507602	0.04656707571269796
100507605	0
100507629	0
100507632	0
100507642	0.06866449267707887
100507650	0.0073226193706383
100508631	0
10051	-0.00143739150615428
10052	-0.01414060058771044
100526820	-0.03808495773829668
100528062	0
10053	0.0676578034737882
100533106	-0.03258010256519667
100533178	0
100533182	0
10054	-0.03268427362858299
10055	0
10056	-0.01047295964934466
10057	-8.8386896242125e-4
10058	-0.05238159781593998
10059	-0.00519076587427113
1006	-0.0328491415799297
10060	0
10061	0.00413388677744235
10062	0.01281820560112054
100628307	0
100631378	0
100652740	0
100652791	0
100652824	0
100652853	0
100652911	0
100652929	0
100652999	0
10066	0
10067	0.00906993423405862
10068	-6.8400586283746e-4
10069	-0.01353879590199828
1007	-0.00184708494458101
10071	0
10072	0
10073	0
10075	0
10076	-0.01316030689060685
10077	0
10078	0.01941084965668849
10079	0.00661211160425551
1008	0
10081	0.01111162662148855
10082	0
100820829	0
10083	0
10084	0
10085	0.00122183034196252
100852408	0
100852409	0
100859921	0
100859930	0
10086	-0.01823395966310341
100861552	0
100861553	0
100861554	0.01446267953703338
100861573	0
100862662	0
100862671	-0.02672889948063057
100862679	0.00423040091626202
100862680	-0.00236092707550578
100862704	-0.07484831783452181
10087	0
100873930	0
100873942	0
100874012	0
100874018	0
100874021	0
100874032	-0.00103277920076652
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	0
100874205	0
100874239	0
100874251	0
100874253	0.0172547958901951
100874323	0
100874362	0
100874365	0
100885778	0
100885781	0.03627599780951257
100885798	0
100885848	0.03273217716139356
10089	0.076359064056997
1009	0
10090	0
10092	0.00147820614588756
10093	0
10095	-0.01132051251509266
10096	-0.01497026330721802
10097	0
10098	0
10099	-0.03804341136503711
100996246	0.00449358000446935
100996251	0
100996279	0
100996286	-0.01270679993315525
100996301	0
100996307	0.02312359866596174
100996342	0
100996419	0
100996425	0.03878539637422759
100996455	0
100996485	0.00611999568970574
100996490	-0.00847437388510472
100996492	0
100996570	0
100996579	-0.0981277849912792
100996590	0
100996624	0
100996671	0
100996694	0
100996702	0
100996902	0
101	0.01847669900202946
1010	0.02617905904065989
10100	-0.07469620071698753
10101	0
10102	0
10103	0
10105	0
101055625	0.18514093141268617
101059948	0
10106	0
101060019	0
101060200	0
101060264	-0.00258903947471592
101060544	0
10107	-0.00395493921678155
10109	-0.00721058899954774
10110	3.6053466276893e-4
10111	-0.03194744407076274
10112	0.01356997152845016
10113	0
10114	-0.02105706889321492
10116	3.0776655603219e-4
10117	0
1012	0.0104767575903652
10120	0
10121	0
10123	0
10125	-0.02495962627053506
10126	0
10127	0
10128	8.4381048727821e-4
10129	0
1013	0
10130	0
10131	0
10133	0
10134	0
10135	0.00860539873554295
10136	0.0018302387029159
10137	-0.00750663320957409
10138	-2.0287957997967e-4
10139	-0.02519591232516028
1014	0
10140	-0.01459319245914833
10141	0
101410533	-0.05129503040356083
101410538	-0.00687324740250789
10142	0.02557010918234624
10143	0.03134126375422906
10144	-0.01992494797764301
10146	0
10147	0
10148	0
10149	0
1015	0
10150	0
10152	0.01711163512241038
10153	0
10154	0.00631070172618007
10155	0
101559451	0
10157	-0.01095942320511584
10158	-0.03486061511826968
10159	0
1016	0
10160	-0.03166197878808943
10161	0.00550620117762688
10162	0
10163	0
10164	0
10165	0
10166	-0.00181001820785616
10168	-0.0113800120686135
10169	0.00576096961021264
1017	0
10170	0
10171	0
10172	0
10174	-0.01106028454692631
10175	0.00606267716941135
10178	0.01533142677913537
10179	0.00386872944621177
10180	0
101805491	0
10181	-0.0013268503687682
10184	0
10186	0
10188	0.00506876023702118
10189	0
1019	-0.06566764114566445
10190	0
101926888	-0.0148308814695492
101926890	0
101926892	-0.00816345705238659
101926903	0
101926928	-0.01292424247604128
101926934	-0.0031444352346414
101926942	0
101926951	0
101926978	0
101926987	0.00326358466345053
101927003	0
101927007	0
101927017	0
101927018	-0.085268633059767
101927027	0
101927034	0
101927038	0
101927040	0
101927043	0
101927051	-0.00294052858043192
101927059	0
101927067	0
101927074	0
101927075	0
101927081	0
101927096	0
101927111	-0.03912915530843949
101927112	0
101927115	0
101927123	0
101927124	0
101927125	0
101927129	0
101927131	0
101927138	0
101927143	0.02670898856158082
101927150	-0.01896711881454745
101927151	0
101927152	-0.02487668412813844
101927159	0
101927164	0
101927193	0
101927195	0
101927196	0
101927204	-0.03833421235071369
101927219	0
101927220	0
101927228	0
101927237	0
101927244	0
101927253	0
101927257	0.03253218775371371
101927273	0
101927274	-0.01026814291064916
101927275	0
101927282	0
101927286	0
101927292	-0.02575593562369586
101927295	-0.00348442384696853
101927310	0
101927314	-0.00420555866409605
101927320	0
101927346	0
101927348	-0.0088959527554037
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0
101927417	0
101927420	0
101927433	0
101927438	9.9762508087367e-4
101927447	-0.00149437444645191
101927449	0
101927450	0
101927460	0
101927482	0
101927494	0
101927495	0
101927498	0
101927502	0.05672155096424767
101927503	0
101927513	0
101927523	0
101927526	0
101927528	0.01205738560694329
101927531	-0.04084059537073262
101927539	0
101927543	-0.00702737692805453
101927547	0.02497629859927339
101927553	-0.00951126454345039
101927565	0
101927581	0
101927586	0.01714128329882446
101927587	-0.03357200546116347
101927588	-0.01237525981186727
101927592	0
101927599	0.03594923455978068
101927606	-0.01711400602490588
101927616	0
101927636	-0.024116587078266
101927641	0.01192889596169107
101927650	0
101927657	0
101927659	0
101927682	0
101927690	0
101927701	0
101927702	0
101927720	0
101927722	0.07734275694912214
101927735	0
101927760	-0.00106871234355864
101927766	0
101927769	0
101927787	0
101927798	0
101927808	0
101927809	0.00481042877212216
101927815	0.02041019440018589
101927821	0
101927828	0
101927829	0
101927839	0
101927843	0
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	8.072459148746e-4
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	-0.01419814250879835
101927948	0
101927950	0
101927953	0
101927972	-0.01579477500682933
101927974	0.00255299378800456
101927992	0
101927994	0
101928000	-0.05480727566908238
101928002	0
101928009	0
101928012	0
101928031	0.04598968562603373
101928035	-0.00971873411589113
101928040	0.00303667677619017
101928043	0
101928052	0
101928069	-0.02954621848351194
101928079	0
101928087	0
101928098	0
101928100	-0.01138605832154603
101928101	0
101928104	-0.04112119797664007
101928111	-0.03190362413532374
101928120	-0.03020032739920863
101928132	0
101928134	0
101928144	0
101928158	0
101928162	0.01034564190989624
101928165	0
101928167	0
101928185	0
101928190	0.01532005069724607
101928201	0
101928205	0
101928222	0
101928227	-0.04878109631597058
101928238	-0.00391171955776012
101928251	0
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	-0.00269792178393181
101928371	0
101928376	-0.02463949228492427
101928386	0
101928388	0
101928389	0
101928399	0.00175534329194565
101928401	0.01963762295773836
101928405	0
101928418	0
101928424	0.00458439936257251
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	-0.01627677887884887
101928475	0
101928476	-0.02307553662192561
101928495	-0.00615771290777498
101928496	0.00456697285306001
101928516	0
101928521	-0.0190217254553973
101928525	0
101928535	0
101928537	0
101928539	-0.00813759690484334
101928555	0.00280441627472038
101928557	0.02036299632020838
101928559	0
101928565	0.02098630244894104
101928571	-0.00179636268499412
101928578	-0.01014381270028463
101928580	0
101928583	0.01434683994746291
101928590	0
101928597	0.00321833775609244
101928602	0
101928616	0
101928618	0
101928622	0
101928646	0
101928649	0
101928651	0
101928661	0
101928673	0
101928682	0
101928684	0
101928687	-0.0060383345620916
101928694	0
101928700	0
101928707	-0.01141472398562863
101928708	0
101928710	0.05834286456593005
101928725	0
101928728	0
101928731	0
101928739	0
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	-0.03506121780975357
101928790	0
101928795	0
101928797	0.00135995009234866
101928809	0
101928820	0
101928823	0
101928834	0
101928837	0
101928844	0
101928845	0.02929024832047436
101928846	0.00143683226438845
101928847	-0.00176458566325018
101928850	0
101928857	0
101928858	0
101928865	0
101928881	0
101928886	0
101928894	0
101928896	0
101928909	0
101928922	0
101928937	0
101928940	0
101928973	0
101928978	0
101928988	4.3977423385646e-4
101928989	0.01495546550928214
101928999	0
101929002	0.00431101917318249
101929004	0
101929019	0
101929027	0.00332293860333793
101929034	0
101929052	-0.02814958967104874
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	0
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0
101929164	0.00520740465567424
101929172	0
101929176	0
101929181	0
101929210	0
101929224	8.0542226405895e-4
101929239	0
101929241	0.00527325691015108
101929243	0.02568245263991267
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0
101929288	0
101929315	0
101929328	-0.01483634899724916
101929335	-0.01151649557844914
101929378	-0.07510054025429755
101929384	0
101929406	0
101929407	0
101929413	0
101929423	-4.4112167424088e-4
101929441	0
101929460	0
101929472	0
101929478	0
101929486	-0.00703111577925567
101929488	0
101929497	-0.02414620722386945
101929505	0
101929511	0.00692444623930773
101929517	0
101929524	-0.00593398654341998
101929526	0
101929528	0
101929529	0
101929536	-0.00419564426921506
101929538	0
101929549	0
101929552	0
101929557	0
101929570	0
101929582	0
101929584	0
101929586	0
101929591	0.03480168687402892
101929592	-0.05948498145843518
101929607	0
101929620	0
101929623	0
101929631	0
101929651	-0.0260856060394342
101929657	0
101929690	0
101929693	0.00459156803568456
101929694	0
101929717	0
101929718	0
101929719	0
101929726	0
101929730	0
101929745	0
101929748	0
101929759	-0.05703689901153008
101929760	0.06365884134135874
101929765	-0.0026741578550828
10193	0
101930114	-0.08597364725146402
101930421	0
101930452	0.00818897403261879
10194	0
10195	0.01871755037907707
101954204	0
10196	-0.00148265620257857
10197	0
101978719	0.01983284256789793
10198	0.07003191467271393
10199	0.01200355365699441
102	0
1020	-0.00239359904852923
10200	-0.01583485067656379
10201	0
10202	0
10203	-0.04170822914491647
10204	0
10205	-0.02519896827348476
10206	-0.0032475611486072
102060282	0
10207	-0.03866737837739321
10208	-0.00159821322460656
10209	-0.04102578115542468
1021	0
10210	0
10211	0.01856156073086796
10212	0
10213	-0.03451005633676041
10214	0
10215	0.01298638956437855
102157402	-0.01323449598381393
10216	-0.00577060154367311
10217	-0.01973174560798786
10218	0
10219	0
1022	0.00602780768484834
10220	-9.5934720833856e-4
10221	0.00426223852015279
10223	0.02913194957680309
10224	-0.00408100670323109
10225	0
10226	0
10227	0
10228	0
10229	0
10230	0
10231	0
10232	-0.02717400983560932
10233	0.01249473361950488
10234	-0.02352266280991258
10235	0.02393738933352381
10236	0.00483166970951855
10237	0.00119155070352884
10238	-0.02073656416771559
1024	0.01615697367454364
10240	0
10241	0
10242	0
10243	-0.0258281163396481
10244	0
10245	0
10246	0
102467079	0
10247	0
10248	-0.04401493819694133
10249	-0.00317193499880402
1025	0
10250	-0.00717742434426191
10251	-0.01124978319167971
10252	0.03042833151184296
10253	0.01806837570344526
10254	0
102546226	0
102546294	0
10255	-0.16038220884232282
10256	-8.231315759131e-4
10257	0.01570925035786354
1026	-0.04118678748009355
10260	0
10261	-0.0156772897837313
10262	-0.01263686591838683
10263	0
10265	0
10266	-0.00273693353001977
10267	-0.01804478106024203
10268	-0.01641696420627196
10269	0
1027	0
10270	0
10272	0.0034060498975664
102723335	0
102723526	0
102723661	0
102723684	0
102723692	0
102723701	0
102723775	0
102723786	0
102723809	0.01679020346643992
102723932	-0.03853089756985762
102724009	0
102724094	0
102724201	-0.01322851095128765
102724323	0.04882580109336972
102724368	-0.04245283395059504
102724508	-0.0049781803538581
102724511	0
102724532	0.03433232531638799
102724612	0
102724699	0.02157846317906131
102724814	0.03615748670221647
102724927	0.0069220885061162
102724929	0
10273	0.02146790145899077
10274	0.00365031656632399
10276	-0.04097131630155475
10277	0.02557925909515785
10278	0
10279	0.00565104427172524
1028	-0.07513099795564872
10280	-0.00796083257631585
10281	0
10282	0.01924211680553486
10283	0
10284	0
10285	0
10286	0
10287	0
10288	-0.02620912114246955
10289	0
1029	-0.06802562918636396
10290	0.00836135083331403
10291	0
10293	-0.02583119746472785
10294	0
10295	-0.0056843373895059
10296	0.02589762629525831
10297	0
10298	-0.030400035636687
10299	0
103	-0.0018283702120132101
1030	0
10300	-0.0129780625561377
10301	0.00719516085621346
10302	0
10307	0
10308	0
10309	0
1031	-0.0086557963244242
10311	0
10312	0
10313	0
10314	-0.02535728889415673
10316	-0.00338737957881814
10317	0
10318	0.02002844278493073
10319	0
1032	0
10320	-0.03885006853758917
10321	0
10322	0
10324	0
10325	0.00915017602559003
10326	0
10327	-0.01308308217197594
10328	0
10329	0.01538456564900049
1033	0.04539370755570494
10330	0
10331	-0.00440830040784781
10332	0
10333	0.00451087790954706
10335	-5.1685572219431e-4
10336	0.08311113893767784
10342	0
10343	0
10344	0
10345	0
10346	0
10347	0
10350	0
10351	0.00161500412253196
10352	-0.00968124820810716
1036	-0.01310181275126816
10360	-0.01290110755758103
10361	-0.04349571929485092
10362	-0.02189108800148264
10363	0.02862161475210949
10365	0
10367	9.3944068408292e-4
10368	0
10369	0
10370	0
10371	0
10376	0
10379	0
1038	0
10380	-0.00109196476841817
10381	-0.02292239689058296
10382	-0.00944658769994372
10383	-0.01898308450152133
10384	0.00443727596320122
10385	0
10388	-0.03459831664994806
10389	0.04118146732535419
1039	0
10390	0.01028226775502621
10391	0
103910	0
10392	-0.01824739908621725
10393	0
10394	0
10395	0.04617041067797484
10396	0.01855993111153116
10397	0
10398	-0.00428829797318744
10399	-0.01326514137658817
104	-0.0660840935850738
1040	0
10400	0
10401	0.00783641438268343
10402	0.02928730607994944
10403	-0.04524890309332696
10404	0
10406	0
10407	-0.00780222484068736
10408	0
10409	0
1041	0
10411	0
10413	0
10417	-0.01365905025023017
10418	0
10419	0
10420	-0.00376892357135014
10421	0
10422	-0.03004927300177292
10423	0
10424	-0.00567045790147866
10425	0
10426	0
10427	0
10428	0.00881371700636384
1043	0
10430	0.0312698233114691
10432	0.01006605304735534
10434	-8.1650189937897e-4
10435	-0.04544019487168356
10436	0.03011633391117543
10437	-0.00792400318291344
10438	0.05953277986230222
10439	-0.01989777417285248
1044	0
10440	0
10443	0
10444	0
10445	-0.00694279047418492
10446	0
10449	-0.04866954798697692
1045	0
10450	0
10451	-0.01715051562454214
10454	0
10455	-0.00447620987153602
10456	0
10457	0.00463209986030385
10458	0.0656556606926145
10459	0.01148771120235631
1046	0
10460	-0.00500157365255227
10461	0.0099561072530699
10462	0.02051907644976309
10463	0.01483835380784776
10464	0.02583355544239259
10465	0.01873334155862377
10466	0.01127263983386144
10467	-0.00433639465491619
10468	0.06465543353907534
10469	0.01472983739872069
1047	0
10471	0.00938617503912191
10472	0.00642734578565553
10473	0.05300324221842054
10474	-0.00833236423878562
10475	-0.00255651312990855
10478	0
10479	-0.01757603986704047
1048	-0.01729294949441652
10480	0
10481	0
10482	-0.00402282380574764
10483	0
10484	0
10485	0
10486	0
10487	0
10488	0
10489	0
10490	0
10491	0
10492	0
10493	-0.01794806980264192
10494	0.03672691014471809
10495	-0.00211858800374581
10497	-0.0045005268531353
10498	0
10499	0
105	0.00427951911279161
1050	0
10500	0.01572086501494724
10501	-0.09862140734494584
10505	0
10507	-0.01702487108821671
10509	0.02863133049432035
1051	0.01005210031748091
10512	-0.05784740050829148
10513	0
10514	0.01321569101872947
10516	0
10518	0.03468085135037357
10519	0
1052	0.05094680825604437
10520	0.03252519304246712
10521	0
10522	0
10523	0
10524	0
10525	0.0455631027162648
10526	0.01860035256597689
10527	0
10528	0
10529	0.01042850908785595
1053	0.00444907551090459
10531	0.04034701879864126
10533	0.00598614499226557
10534	-0.00555692204841228
10535	0.00889151537867758
10536	0
10537	0.00371503486912701
10538	0.01358948250147272
10539	0.00191805803107142
1054	0
10540	-0.00707643339058219
10541	0
10542	0
10544	0
10548	0
10549	-0.01717759083093282
10550	0
10551	0.01761238552336861
10552	-0.01154486487698107
10553	0.00107832246844137
10554	0.01514501453522955
10555	-0.02608114207618362
10556	0
10557	0
10558	7.6073004624933e-4
10559	0
1056	0.00780492881174018
10560	0
10561	0.0478126109360057
10562	0.02957561901949821
10563	0.00613036057515449
10564	0
10565	0
10566	-0.00742141725626064
10567	-0.00727879686033418
10568	0
10569	-4.508204050667e-4
10570	-0.01604372595209777
10572	0
10573	0.00570935407134943
10574	-0.00779571805572541
10575	-0.00601142428751466
10576	0.00673509183412178
10577	0
10578	-0.06066672883590501
10579	0
1058	0.00773857064475644
10580	-0.01633122506289316
10581	-0.06101666607463146
10584	0
10585	-0.00794232491066791
10586	0
10587	0
10589	-0.02551095281624176
1059	-0.00390829468875177
10590	0
10591	0.00534663953194722
10592	-0.04362613771809536
10594	0.02146058441559861
10595	0
10598	-0.0037804435597133
10599	0
1060	0
10600	0
10602	0.0128626027484222
10603	0
10606	0
10607	0
10608	0
10609	0
10610	-0.05228524075193645
10611	0.02459146506682309
10612	0.0366920326540677
10613	-0.02221462500196617
10614	-0.02971184119166985
10615	0
10616	0
10617	-0.01150403884644528
10618	0
1062	0
10621	0
10622	0
10623	0
10625	0.00928038699224753
10627	-0.00469555291284539
10628	-0.03295216644921187
10629	0
1063	0
10630	0.00523235012218664
10631	0
10632	0.00946825570655307
10633	0
10634	0
10635	0
10636	0
10637	0
10640	-0.01058598939479748
10641	0.00873608459947462
10642	0
10643	-1.3984664100019e-4
10644	-0.01362125987303389
10645	0
10647	0
10648	0
10650	-0.02663316831650909
10651	-0.00679386737208379
10652	0
10653	0.0127318094644425
10654	-0.01210591504877789
10655	0
10656	0
10657	0
10658	0.00618802063174305
10659	0
10660	0
10661	0
10663	0.06840153044754672
10664	0.00458186839075324
10665	0
10666	-0.00841498761152705
10667	0
10668	0
10669	-0.02203078512225475
10670	0
10671	-0.0167781287680767
10672	-0.0070658968171564
10673	-0.00139240429836552
10675	0
10677	-0.06973131984112137
10678	0
1068	0
10681	-0.04072677521707585
10682	-0.01977229769778036
10683	0
10686	0
10687	-0.01279958821849707
1069	-0.00186431778951652
10690	0
10691	-0.0068617591592395
10692	0
10693	0
10694	-0.0225544329047657
10695	0
10699	0.00106902072092712
107	0
1070	0
1071	0.03294140052650648
10712	0
10713	-0.04942101039246698
10714	0
10715	0
10716	0
10717	0
10718	0
1072	-0.00105120372595826
10721	0
10723	0
10724	0
10725	0.00725598024887114
10726	-0.00644196997610108
10728	-0.0095048780047009
1073	5.2707639418224e-4
10730	0
10732	0
10733	0.06517172162067254
10734	0.00337649344965838
10735	-0.0176335026373194
10736	0
10737	0.08108106804862829
10738	0
10739	0
10741	-0.00422758436923247
10742	0
10743	-0.01846711086321504
10744	0.05796610165242672
10745	-0.00968364275905992
10746	0
10747	0.00779245769992134
10749	0.0177194835442166
1075	0
10750	0.00112119494651957
10752	0.00715036581287714
10753	0
10755	0
10758	0
10761	0
10762	-0.00500779133006343
10763	0
10765	0.01799118286172458
10766	0
10767	-0.00195577668319319
10768	0
10769	0
10771	0.0014523228524931
10772	0
10773	0
10775	-0.00657551384120266
10776	0
10777	0.02239340699269872
10778	0
10780	0.00859555987929338
10781	0.07796268778794864
10782	0.01335361961783452
10783	-0.01914681825537055
10785	0.01626988044255265
10786	-0.0137324261228012
10787	0.06221363535873328
10788	-0.00775376370525769
