sex	age_group	term	combined_zscore
female	adolescent	Immune system: Pro-B cells	0.9232896054074107
female	adolescent	Immune system: Pre-B cells	1.768647606201908
female	adolescent	Immune system: Naive B cells	2.7294174674872242
female	adolescent	Immune system: Memory B cells	2.5766840013042693
female	adolescent	Immune system: Plasma B cells	2.428144760219238
female	adolescent	Immune system: Naive CD8+ T cells	0.7573711971270224
female	adolescent	Immune system: Naive CD4+ T cells	0.6713695427074189
female	adolescent	Immune system: Memory CD8+ T cells	0.8892567169522828
female	adolescent	Immune system: Memory CD4+ T cells	0.8081354558492209
female	adolescent	Immune system: Effector CD8+ T cells	0.3429878161854875
female	adolescent	Immune system: Effector CD4+ T cells	0.24049823693708705
female	adolescent	Immune system: γδ-T cells	0.08549897944057054
female	adolescent	Immune system: CD8+ NKT-like cells	-2.308113911731476
female	adolescent	Immune system: CD4+ NKT-like cells	-1.547154000341892
female	adolescent	Immune system: Natural killer  cells	-2.6355066294557004
female	adolescent	Immune system: Eosinophils	-1.0009352625435994
female	adolescent	Immune system: Neutrophils	0.10480641003406602
female	adolescent	Immune system: Basophils	0.9225356119643051
female	adolescent	Immune system: Classical Monocytes	-2.208325037769076
female	adolescent	Immune system: Non-classical monocytes	-2.632270008148391
female	adolescent	Immune system: Intermediate monocytes	0.2658631232749148
female	adolescent	Immune system: Macrophages	0.8280353329906652
female	adolescent	Immune system: Endothelial	-0.7691718910638577
female	adolescent	Immune system: Erythroid-like and erythroid precursor cells	-1.9032506081442648
female	adolescent	Immune system: HSC/MPP cells	-0.22741421657038643
female	adolescent	Immune system: Progenitor cells	1.5961717872053607
female	adolescent	Immune system: Myeloid Dendritic cells	0.04523289241748473
female	adolescent	Immune system: Plasmacytoid Dendritic cells	0.894385374497039
female	adolescent	Immune system: Granulocytes	-2.2380209994259443
female	adolescent	Immune system: ISG expressing immune cells	-1.7122759431946803
female	adolescent	Pancreas: Acinar cells	-0.5286772475843295
female	adolescent	Pancreas: Alpha cells	1.5204426879792896
female	adolescent	Pancreas: Beta cells	2.309990235047271
female	adolescent	Pancreas: Delta cells	1.4617532251661935
female	adolescent	Pancreas: Ductal cells	-2.425275357740967
female	adolescent	Pancreas: Endothelial cells	-0.02924489347216099
female	adolescent	Pancreas: Epsilon cells	-0.2460413609133584
