gene	male_child_2
10158	0.07459040716878147
10159	3.767213535302116e-5
1015	0.01591920912731552
10160	-0.00859414308188068
10161	0.01578677349597035
10162	0
10163	0
10164	0
10165	-0.02093549535245603
10166	0.00402100554875744
10168	-0.00137405875316417
1016	0.00217038521492698
10170	0.01326752560669112
10171	0
10174	0
10175	0.00679474901057289
10178	-0.00493117217836011
10179	0
1017	-0.00408436077277058
10180	0
10181	0
10184	-6.8940110954797e-4
10186	0
10188	-0.01536622233670272
10190	-0.0095295532055241
10193	0.00223638638652361
10195	0
10196	-0.01349376365880296
10197	0
10198	3.137701590742859e-5
10199	0
1019	0
101	0
10200	0
10201	0
10202	0.02195489680895106
10203	0
10205	-0.00602366290522581
10206	0.00325540757235856
10207	0
10208	0.0042704811364468
10209	0
1020	0.00186608887803442
10210	0.0079542561414792
10211	0
10212	-0.01996945205183407
10213	0
10214	0
10215	0
10216	-6.9558989663534e-4
10217	0.00848269340101288
10218	-0.00349707021246137
10219	0.00763128348869216
1021	0
10220	-7.3348361250497e-4
10221	-0.00408259242693797
10223	0.02343273137015863
10225	-0.04800658904040936
10226	0
10227	0
10228	0
10229	0
1022	-0.02415419702091957
10230	0
10231	-0.01555744037258619
10232	0
10233	0
10234	0
10235	0
10236	0.00350753311278449
10237	0
10238	-0.00222104849230968
10240	-0.00364292253249008
10241	0
10242	-8.9066060260697e-4
10243	-0.00713988325606789
10244	0
10245	0.01623241885857023
10246	0
10247	0
10248	0
10249	0
10250	-0.00691588611575671
10252	-0.00559439590969593
10253	0.01157134819594665
10254	0
10255	0.00119611166301906
10256	-2.0359392941552e-4
10257	-0.01426900575199116
1025	-0.0136278529155993
10260	0.01431945884904516
10261	0.00542658969689435
10262	0
10263	0.00648934884286368
10265	0
10266	0.00107534375999081
10267	-0.00172726069832838
10268	0.00502905086362394
10269	0
1026	0
10270	0
10272	-2.6001260658099e-4
10273	0
10274	0
10276	0.01193453422183988
10277	0
10278	0
10279	0.00117934062958523
1027	0
10280	0.00293925875410375
10281	0.01022758191730869
10282	0.00162417307113083
10284	0
10285	0
10286	0
10287	0
10288	0.00661405545543778
10289	0
1028	0.00214740445203484
10290	0
10291	0
10293	0.00365817498102301
10294	0
10295	0
10296	0
10297	0
10298	0
10299	0
1029	0
102	0
10300	-0.00743187320486098
10301	0.01893262821073126
10302	0
10307	0.00225325680879918
10308	0
10309	0.00835992614888982
1030	0
10311	0
10312	0
10313	6.2091087045908e-4
10314	0
10316	-0.02487969513351153
10317	-2.9623876149643e-4
10318	0
10319	-0.0034070047735729
1031	-0.00443330353479457
10320	-0.00937112235253649
10321	0.02500217762065247
10322	0.00566419644937677
10324	-8.9913262807974e-4
10325	-0.00670757798091012
10327	-5.1834444841128e-4
10328	0
10329	0.01341976373473783
1032	0
10330	0
10331	0
10332	0
10333	-0.02348488575742694
10336	0
1033	0.01647007960001794
10342	-0.00482590975878763
10343	-0.00133254950995371
10346	-0.00148967263253172
10347	0
10351	-0.00646240233175261
10352	0.00672660419107719
10360	0
10362	0.00250301182732675
10363	0.00300273215293126
10365	-0.02640432124881761
10367	0
10368	-8.0382519960282e-4
10369	0.00379018726882785
1036	0.0018911775364001
10370	0.01041783030005717
10371	0
10376	0
10379	0
10381	0.01567636037835743
10382	0.00766863869508649
10383	0
10384	0.00219934632070886
10385	0
10388	8.9195850541854e-4
10389	0.01975570964292571
1038	0
10390	-1.2060097994938e-4
103910	-0.01300714151347455
10391	-0.01298649606965653
10392	0
10393	0
10394	0
10395	0
10396	0.00626756918666918
10397	0.01265680611890018
10398	-0.03221452687499492
10399	0
1039	0.01564815904070001
103	0.00383474750355167
10400	0.0099500460255534
10401	-0.02297334658713916
10402	-7.2317632483539e-4
10403	0.00246390102803722
10404	0.01168109000268219
10406	0.00286484497127645
10407	0.02083507918480486
10408	-0.00214148982682225
10409	0.00529807493165546
1040	0
10411	-0.0032606793334579
10413	0.00378569464840772
10417	-0.0480881699581131
10418	0
10419	-0.01126920657493454
1041	0
10420	-0.00246275622211972
10421	0
10422	0.00150593185455864
10423	-0.00260295141649408
10424	0
10425	0
10426	0
10427	0
10428	0.00940654263779604
10430	6.9678569817217e-4
10432	0.0038795956762666
10434	0.00157212352242184
10435	0.00767673291319994
10436	-0.00567912937993625
10437	-0.00399391988274387
10438	0.01541212705397979
10439	0.02132271203256831
1043	-4.2643261180905e-4
10440	0
10443	0
10444	-0.0056226034759887
10445	0
10446	-0.0038597026749474
10449	0.0067773773368709
1044	-0.00151044307505089
10450	1.3021362135998476e-5
10451	0
10454	0
10455	0
10456	0
10457	0
10458	0
1045	-0.00432484014339768
10460	0.00438166464331309
10461	-0.00327639280238931
10462	0.00591843464953258
10463	0.01743286229663444
10464	0
10465	0
10466	0.00185899652995815
10467	0.00291040115358963
10468	0
10469	0.00513907740562589
1046	0
10471	0
10472	0.00725100837938538
10473	0.01186044596908182
10474	-2.5064002087633e-4
10475	0.00177701956274358
10478	-0.00100407368313953
10479	0
1047	0.01005599334247341
10480	0
10481	0
10482	0
10483	-0.0067517972830662
10484	9.1001356983785e-4
10485	-0.00615986504787646
10486	0.0113346706348224
10487	-0.00493728243559957
10488	0.00595793890150677
10489	0
1048	0
10490	0
10491	0
10492	0
10493	-0.00774611058075099
10494	0.00562628872270589
10495	0
10497	0
10498	0
10499	-0.01368262155354974
104	0.00149638684509673
10500	-0.0043340820170985
10501	0.00533670661040478
10505	0
10507	0
1050	-2.1521633586406e-4
10512	-0.00358569355957328
10513	0
10514	0
10516	-0.02218964942567674
10518	0
10519	0
1051	-0.00208159701424859
10520	0
10521	-0.01440579887935998
10522	0
10523	0
10524	0
10525	0.02132723225778514
10526	0
10527	0.00388048782281023
10528	-0.00816904467580281
10529	-0.03229643690509776
1052	-0.02475604279170269
10531	0
10533	0
10534	0
10535	0
10536	0.00872451416816994
10537	-0.00888153156521383
10538	0
10539	0
1053	0.00137048034878786
10540	0
10541	-0.0043343201986974
10542	0
10544	-0.00313559853444705
10548	0
10549	-0.00421404342535113
1054	0
10550	-0.00528337606234681
10551	0.00634083468527325
10552	0
10553	0
10554	0
10555	0
10556	0
10557	-0.00539648772381822
10558	0
10559	0
10560	0
10561	0
10562	-0.03414097192640979
10563	0
10564	0
10565	0
10566	0.0022675811581772
10567	2.6011889023185e-4
10568	0
1056	0
10570	-0.00401132236478403
10572	0.0112877182632912
10573	0.01024773852703328
10574	2.1955233526184e-4
10575	0
10576	0
10577	0
10578	0.02314099312376397
10579	-0.00270092905113008
10580	2.4580331258967e-4
10581	0
10584	-0.00419521909218911
10585	0
10586	-9.3215439672882e-4
10587	-9.692800301692508e-5
10589	0.01552077363142633
1058	0
10590	0.00657041111361631
10591	6.5327039125401e-4
10592	-0.01431152860031223
10594	0
10595	0
10598	0.00997661181221614
10599	-0.00619732330924772
1059	-0.00321006089849046
105	-0.0038060931218457
10600	0
10602	0
10603	0
10606	0
10607	0
10608	0
10609	-0.00981898368798878
1060	9.376845361951e-4
10610	0.00423404272002032
10611	0.01632548431582024
10612	0
10613	-0.00499375026075755
10614	0.00757745647517305
10615	-0.00457716294679654
10616	-0.00394930487681855
10617	0
10618	-0.00753038509905857
10621	-0.00124615471224241
10622	0.01673516203852883
10623	0
10625	0
10627	0
10628	1.8927459745329e-4
10629	-0.00336482348754593
1062	0.01583456345356069
10630	-0.0019960713291525
10631	0
10632	0
10633	0.00407854925486965
10634	-0.00794030192109073
10635	0.04362643176962184
10636	0
10637	0
1063	0
10640	0
10641	0
10643	-0.100300706928521
10645	0
10647	0.01508123965256365
10648	-0.01180089250451423
10650	0
10651	0.01740964041580926
10652	0.00135405933535465
10653	0
10654	0
10656	-6.8915398577873e-4
10657	-2.0603543892519e-4
10658	0
10659	-0.011971977693228
10660	-0.00684785173813421
10661	0.00716185951178322
10663	0.0301923110439081
10664	-0.00318037580865478
10665	-0.00167127197205807
10666	-0.00523011019454065
10667	-0.00863156344052342
10668	0
10669	-0.00260028722171992
10670	0
10671	0
10672	0.00104934560901372
10675	-3.1870783060512e-4
10677	0
10678	0.01638594934280999
10681	-0.00526789440217775
10682	0
10683	0
10686	0
10687	0.00299689544212663
1068	0
10690	0
10691	0
10692	-0.00474806797561719
10693	0
10694	0
10695	0
10699	0
1069	-0.00321049078981389
1070	-3.5059846001502e-4
10712	0
10713	0
10714	-0.01516097419767642
10716	0
1071	0
10721	0
10723	-0.0253638891940976
10724	-0.00371743591030875
10725	0.01291788351432247
10726	0
10728	0
10730	0.00259956122753912
10732	0.00541147503520988
10733	0
10734	-0.00261104254620173
10735	0.0069959365314991
10736	0.00624419143169489
10737	0
10738	-0.01060913885277853
10739	0.01063292313565118
10741	0
10742	0
10744	0
10745	0.00609302558565116
10746	0.00512012362358289
10747	0
10749	0
10750	0.04243672526280601
10752	-3.8546512999228e-4
10753	-0.00542946482169766
10755	0
10758	0
1075	0.00445523036582011
10761	0.00343080344118033
10762	0
10763	0
10765	0
10766	-0.02278335126892991
10767	0.02269717269766641
10768	-6.071380119277652e-5
10769	0.01228772922283328
10771	0
10772	0.0145407890592051
10773	-0.00151640293993239
10775	0
10776	0.01052062423196854
10777	0
10778	0
10780	0
10781	0.01234316975996086
10782	-0.00211130447781567
10785	0
10786	0.00170013316989915
10787	0.00750968022728433
10788	0
10791	0
10793	-0.00928609862298426
10794	0
10795	0.00321209046176507
10797	0.01060593023461439
10798	-0.00940886688577441
10799	-0.00623063045133454
107	0.00269512223219038
10801	0
10802	0
10803	0.05778778520983711
10807	0
10808	0.00528046013450276
1080	0
10810	-0.00126698365248683
10813	0
10814	0
10816	0
10817	-0.0083955461683142
10818	-0.00859951754579402
1081	-0.0103317769028405
10825	-0.00808542189164489
10826	0
10827	0
10840	0.01794692959413858
10841	0
10842	-0.00517841791952109
10844	0
10845	0.01102677546852756
10846	0
10847	-3.226882560478e-4
10848	0
10849	-0.01071439394620141
1084	0.0191752927231233
10850	0
10855	0
10856	-0.00508331166958741
10857	7.92199668309e-4
10858	0
10859	0
10861	0
10863	-0.0142478669526784
10864	0
10865	-0.00471312777462844
10866	0.00102177986586897
10867	-0.00288640516082077
10868	0
10869	0
10871	-0.00960617422461605
10873	-0.01996285395750641
10874	0.00128780630504533
10875	0
10876	0
10879	0.00546465382371606
1087	-0.00567068239518429
10880	0
10881	0.02781675534731739
10882	0.00836451337585834
10884	3.8857968687813e-4
10885	0
1088	-0.00139061163646841
10891	0
10892	0
10893	0
10894	-0.00706779404158897
10895	0
10897	-0.00181635016407191
10898	0
10899	0
1089	-0.00265546016339973
108	0
10900	0.02238259603900562
10902	0.00371890238301412
10903	-0.00658298588542449
10904	0
10905	0
10906	0
10907	0
10908	0.00889497953769769
10911	-0.02381357544970826
10912	0.01520252503891249
10913	0.00138003757955458
10914	0
10915	-0.01606429722275085
10916	0
10917	-0.00728441453250713
10919	-8.4385107702455e-4
10920	0
10921	0.00611553050551349
10922	0
10923	0
10924	-0.02051607159363813
10926	0.00411772620087992
10927	0
10928	0
10929	0.00742677244229384
10930	0
10935	0
10936	0.0043387682496566
10938	0.00858479329430375
10939	0
10940	-0.00259462847241794
10942	0.01294344956502685
10943	0
10944	0
10945	0
10946	0
10947	-0.02674636751960323
10948	0
10949	-0.00486281324563796
10950	0
10952	0
10953	-2.6988223310779e-4
10954	0.00197810221345185
10955	0
10956	0
10957	0.0032916979529576
10959	0.00256257326835322
10960	0
10961	0.01158292764819593
10962	-0.01483565976925839
10963	0
10964	-0.00722054492850964
10966	0
10969	-0.01091007944528424
10970	0
10972	0
10973	0.00184699419532686
10974	-0.01632909384740627
10975	0.00621636342782689
10978	0
10979	0
10980	0
10981	0.00306480835908065
10982	0.01136247751698195
10983	0
10985	-0.00156205618481248
10987	0
10988	0
10989	-0.00654108610153588
10990	0
10991	0
10992	-0.01379346235594839
10993	-0.00722445526021345
10994	-0.00358932171078666
10998	0
109	-2.2148379285067e-4
10	0.00642082447201551
11000	0
11001	0
11004	0
11005	-3.6000068334295e-4
11006	0.03281753284131981
11007	-3.5452870509373e-4
11009	0
11010	-0.00955860872025887
11011	-0.01241940641190455
11012	0.00295785899311855
11013	0.00270978101254119
11014	0
11015	0
11016	0
11017	0
11018	0
11019	-0.0120592372448819
1101	0
11020	0
11021	0
11022	0
11024	0.04783303501645618
11025	-0.00996903932471372
11027	0.00390846050668522
1102	0.0137311470685002
11030	0.00311489330368958
11031	0
11033	0
11034	0
11037	-0.00636799088493058
1103	0
11040	-0.00275232531623434
11041	-0.03570187720444879
11043	-0.00698508281773611
11044	0
11045	0
11046	0.00380207427666176
11047	0
1104	-0.02837817931988491
11051	0
11052	0
11054	0
11055	-0.00228434301939712
11056	0
11057	0
11059	0.00389892100683565
1105	0
11060	-0.00460819577220481
11061	0
11062	0
11063	0.00118469854365521
11064	-0.00229813154516132
11065	0.00837646647128525
11066	0
11067	0
11068	-0.00620259128086738
11069	0
11070	0.00188806172288823
11072	-0.02302107196379118
11073	0
11074	0
11075	0.01174768833016708
11076	-8.0634925840144e-4
11078	0
11079	0
1107	0
11080	0
11081	0
11082	-0.01790142574398979
11083	0
11085	0
11086	-0.00413764735391768
1108	0
11092	0
11093	-0.00291213994809206
11094	3.3159836567371e-4
11095	0.00210188321954478
11096	0
11097	-0.00986965241339624
11098	-0.03483756706844723
11099	0
1109	0
11100	-0.00891486144790704
11102	0
11103	-0.01295058459384084
11104	0.00126713000110514
11107	-0.02231822435798231
11108	-0.00578179722602706
11113	-0.00100388738597009
11116	0
11117	-0.00674886895313609
11118	0
11119	0.00964302614600414
1111	-0.00330700081805485
11120	0.00177841628834034
11122	0
11123	0.00334552820857459
11124	0
11126	-0.0387655502497247
11127	0
11129	-0.01609047081236552
1112	0.00312501985908533
11130	0.00725913892341243
11131	0
11132	-0.00101245507563497
11133	-0.00696199438094445
11135	0
11136	0.00807592220380902
11137	0
11138	0.00433683981797081
1113	0
11140	0.00114519483078761
11142	-0.01669738299881106
11144	0
11145	0
11146	-0.01208940269710323
11147	0
11148	0.00649852818336887
1114	0
11151	0
11152	0
11153	-0.00873340612842594
11154	0
11155	0.00141798202942905
11156	-0.01374411144739037
11157	0
11160	0
11161	0.00698136732133683
11162	0
11163	0.02127062145191459
11166	-0.00410645941199533
11167	-0.00128100690963931
11168	0
11169	-1.7990756127139e-4
1116	-0.01674712007786313
11170	0.02389255093165861
11171	-0.00117563937341952
11172	0
11174	-0.00386104188994519
11176	0
11177	-0.00670221779007094
11178	0
11179	-0.00102451123600419
1117	0.00169757469260334
11180	0
11181	-0.00722009753600139
11182	-0.00399660333857891
11183	0
11184	-0.00142748714962964
11186	0
11187	0
11188	0.00772451687727376
11189	0
1118	-0.01047567111055262
11190	0.00720162217464081
11193	0
11194	-0.00157773590910508
11196	-0.00411801447270773
11197	0
11198	0.00980969299697372
11199	0
1119	0.0072065258569608
11201	0
11202	0
11211	0
11212	8.5767018755795e-4
11213	-0.0107973837093347
11214	-0.00523990839436211
11215	0
11216	-0.0108265971113944
11219	-0.00507962743457297
1121	0
11221	0
11222	0.00720412302768049
11223	-0.0022917145953858
11226	0.00406680111247855
11228	0
1122	0.00460986436841428
11230	0.00874775881874095
11231	-7.6766858401882e-4
11232	0.00421663685874993
11234	0
11235	0
11236	0.00219056099242015
11237	-0.01179207108824477
11238	-0.0082337254413648309
112399	-0.01685720851220377
1123	-0.02877476283026483
11240	-0.01511534286905955
11243	-0.00502673583116334
11245	0.01661338327191317
112464	-0.01597044347040679
112479	-0.00186228557494584
11247	-0.00122701923876417
11248	0
1124	0
11250	-0.0034291425661077
11251	0.00169367883645167
11252	8.5313393964189e-4
11253	-0.00149717576528886
11254	0
11255	0
11258	0
11259	0
11260	0.01488618664688166
112611	-1.862945799581829e-5
11261	0.0041565877975062
11262	-0.02038042886700751
11264	0
11266	0
11267	0
11273	0
11275	-0.00202055573043428
11276	0
11277	0
11278	0
11279	0
11280	-0.00307832502145085
11281	0
11282	-0.00699473424221927
11283	-0.00885162811397615
11284	0
11285	0
112869	7.0876482063057e-4
112950	0
1129	-0.01174927323890827
112	-0.00315342474396548
11309	0
1130	0
11311	-0.00630241681331481
11313	0.00544977504802034
113146	0
11314	-0.00150441029447394
11315	0
11316	0
113177	-0.00420596450261782
113178	-0.00427331017205811
11317	-0.01850933534104891
11318	0
11319	-0.00522802086752632
11320	0.00288559558162578
11321	0
11322	0
113251	0
11325	-0.00477283782304503
11326	-0.02190141824766013
11329	0
1132	0
11330	-0.00632799783669308
11331	0
11332	-0.00761304683382735
11333	-0.00446159286767253
11334	0.01324996919618834
11335	0
11336	0
11337	0
11338	-6.753817401997e-4
11339	0
1133	0
11340	-0.00866580591388981
113419	0
11341	-0.01119874723299243
11342	-0.00138882992841331
11343	-0.00773839591865351
11344	0
11345	-0.00152899402107527
11346	0
1134	0.00270748807821957
1135	0
1136	0
113791	0
1137	0
113835	9.3895808251711e-4
113878	6.2225443556873e-4
1138	0
113	0
114034	-0.00619201683381084
114044	-6.7457623759722e-4
114049	0.00185142704190779
114088	-0.01162956269980745
1140	0
114112	0.01041544069665335
1141	0
1142	0.00193809398477619
114327	-0.01138569227320389
1143	0
1144	0
114548	0
1145	0.0074776579166105
114625	0.00626980538157037
1146	0
114791	1.2500433330908e-4
1147	0
114819	0
114876	0
114881	-5.869892892491679e-5
114882	0.0037794489910203
114883	0
114884	0.01850966019749737
114885	0
114897	0
114899	0.00491460911181911
114908	0.01492744195182121
114932	0
1149	0
114	0
115123	0.00787615397353609
115201	0
115207	0.0097218254375163
115290	0
1152	0
115353	-0.00960263705974607
1153	0
1154	0.00820695232604995
1155	0.00401852733317487
115703	-0.01128532699851439
115708	0
115817	0
1158	0.00154909381918939
115939	0
115	0.00911428717792945
116039	-0.00777446058238133
1160	0
116138	0
1161	0
116285	1.8947257850407e-4
116372	-0.00340459239181872
116496	0.00546165904400789
1164	-0.01862357286556273
116828	0
116832	0.01291864638116848
116984	0
116985	0
116986	0
116987	-0.00507353072620645
116	0
117178	0
117246	-0.02119364364750299
1173	0.00300106406808758
1174	0
1175	0.00351930797507631
1178	0.00260362786875468
1179	0.00120639227809803
117	-0.00916152010026479
1180	0
1181	0
1182	0
1183	-0.00238043506300631
1184	0
1185	0
1186	0
1188	0.00856840023893402
118	0
1191	-0.00861848120042918
1192	0
1193	0.00927039472772761
1195	0.01065476399367663
1196	0
1198	-0.0101447249884101
119	0.00522727660654238
1200	-0.00813630689749559
1201	0
1203	-0.00477286511668272
120526	0
1207	-0.00209687895713622
1208	0
1209	0
120	0
1211	-0.00373203158604024
1212	0
1213	0
1215	-0.00293226686917238
122616	0
1230	7.9925653189294e-4
1232	0.0062848259700121
1233	-0.00842768907543896
1234	0.00457363528348978
1235	-0.02710447917253433
1236	0.02769444675478564
1237	0
123803	0.01623820138146541
123872	0
1238	0.0137895120035031
123	4.0748858515683e-4
124044	-0.00714405072843904
1240	-0.00786765341642148
124152	0
1241	0.00408068639839048
124222	-0.00921759812146613
1244	0
124565	-8.901221586893e-4
124583	0.00803507275477261
124	0.00668261992862333
125893	-0.02454210465136064
1258	0
1259	-0.01243854671340743
125	0
1261	0
126208	0
126231	-0.04249851307014074
126298	0
126299	0
126321	0.01091924726750529
126353	8.4003043914468e-4
126393	0
1263	-0.0080095792635259
1264	0
1265	0
1266	-0.00478580888082105
1267	0
1268	0
1269	0.02319449023321129
126	-0.00142620503399112
1271	0
1272	0
127534	-0.00639601467613554
127544	0.0228214059746341
127703	-0.00622806863134875
1277	-0.004079021906132
127833	-0.02023279039406781
1278	-0.016640210852094
1280	0
1281	-0.01402211860190343
1282	0
1284	0
128553	-0.00593422845165259
1285	0.0110851951266068
1286	0.0132963738603919
1287	0
1288	0.00839220646500133
1289	0
128	0.00263221419647226
129025	9.6763159267361e-4
129080	0
1290	-0.00331696154643703
1291	1.3730730548106e-4
1292	0
1293	-0.03065693554202063
1294	-0.00315366053221929
1296	0.00514830607864905
1297	0.01709989488496208
1298	-0.01239540288182896
1299	0.01372084899383158
12	-0.01345610288465919
130074	0
1300	-0.00231030256851692
1301	0.00262452195215416
1302	0
1305	-0.00611891210131969
1306	-0.00489994545198771
1307	0
1308	0
130916	-0.00130889057318653
130	-0.00796742337170864
1310	0
1311	0
1312	0
131408	0.01087197449774227
1314	0
131544	0
131566	0
131578	-1.4786211320445e-4
1315	0
131601	0.0018614168950083
1316	0
1317	0.02150498344690347
1318	-0.00743540483538016
131	0
1326	-0.00164523063394709
1327	-0.00482945543337137
1329	0
132	0
133619	0
1339	0
133	0.01137296188917091
1340	-0.01880298283614482
1345	-0.00135156079849719
1346	-0.03201844229993721
1347	0
1349	0
134	0
1350	0.00188077205216769
135138	-0.00821027389698183
1351	0
1352	0.01041658556907552
1353	-0.00271525040467905
1355	0
1356	0.00214403332541781
1357	0
1358	-0.00458058027843795
135948	0.00140064973912858
1359	0.03239566799968486
1360	0.00743117713337342
1361	-0.00208541729189433
1362	-0.00889144897180591
1363	0.00606084569254486
1364	0.00151941711444182
1365	0
1366	0.00948006490034894
1368	0
1369	0
136	-0.00506230617651452
1370	0
1371	0
1373	0.0036314947946803
1374	-0.01919859439586074
1376	-0.0072409127258942
137886	-0.00275481519166573
1378	-0.00279290450664778
138046	0
138050	0
1380	0.01180599536954265
138151	-1.606156593406e-4
138162	-0.00259089586648518
1381	0
1382	0
1384	-0.00840844550293802
1385	-0.00142777960467008
1386	0.0134075076169343
1387	0
1388	0
1389	0.00794407281358996
139081	0
1390	0
1392	0
139322	0
1393	0
1394	0
139538	0.00515085520551334
1395	0
1396	0
1397	0
1398	0
1399	0.00400110216698885
13	-0.00263518544273796
1400	0
1401	0
140459	0.00110241271253429
140460	0
140461	0.01161954278395154
140462	0
140465	-0.00167721952333903
140467	0
1404	0
140545	0
140578	-0.0062794422249187
140597	0
140609	0
1406	0
1407	0
140801	-0.01338387023689051
140803	0
140883	0
140885	0
140890	0
1408	0.00400108212581178
140	0
1410	0
1411	0.00894494249582895
1412	0
1413	0
1414	0
1415	-0.00202929322761556
1416	0
1417	0.00816921465232862
1418	0
1419	-0.01973783852468639
141	0.01582152540611581
1420	-0.02012030907745078
1421	0
142684	2.8106983610211e-4
1428	-0.0066545847114419
1429	-0.03391475827199634
142	-0.00449771577581654
1432	0
1434	0
1435	0
1436	0
1437	0.0293709408075894
1438	0.0189744706427532
1439	0.01598706584847735
1440	0
1441	0.00635906567004609
1442	-0.00785563015014516
1443	0
144404	0.00961075758120244
1444	0.00429587907756164
1445	0
1446	-0.00838831803267966
1447	0.00146808533311806
1448	1.9828722324404e-4
1452	0
145389	-1.8694695812168e-4
1453	0
1454	-0.00752747204473731
1455	-0.02530888998365258
1456	0
1457	0.01763478251417165
1459	-0.00522897402651412
146057	-8.4062847582394e-4
1460	0
146227	-0.00285963291321521
1462	0
1463	0
1464	0
146542	0.00411400599575827
146562	0
1465	0.00576277416624153
146691	0
1466	0
146712	-0.00536990003287246
1468	0
1469	-0.00498890167949146
146	0
1470	-0.03177450615670389
147179	0
1471	0.00510894488213906
1472	0
147339	0.00403757473579907
1473	0.01110454673854472
1474	-0.0061860536757599
1475	-0.00661214237354391
147657	8.2049386427764e-4
147694	0.00334653098279201
1476	0.00105923289418554
1477	0
1478	-0.00254102993833405
147912	0
1479	-0.00742365467466928
147	-6.068124373372365e-5
148022	0
148066	0.00127921237136754
148229	0.00876209801754526
1482	0
1486	0.00890765225012747
148753	0.00652773106009696
1487	-0.02219711473321162
1488	-0.01308769891231328
1489	0
148	0
1490	-0.01174207773883637
149111	0.00229024085169583
1491	0
1493	0
1495	0
149603	0
1496	0
1497	0.00704755109300179
149986	0
1499	0
14	0
150160	0
1501	0.0021810516282592
1503	6.0283026423563e-4
1506	-3.6118456058974e-4
150726	0
1508	0
150967	-0.01209498642299913
1509	0
150	0
151011	0.00220784885591038
151050	0
1510	0
1511	-0.03191925817734153
1512	-0.02028727615988844
1513	0
1514	0.0016375354333154
1515	0
151987	-0.01327437191527013
1519	0
151	0
152006	0
1520	0
152185	0
1521	0
1522	0.06087739580092724
1523	0
1524	0.01467165509737459
152559	0
1525	0
1528	-0.00637740813007171
152	0
1534	-0.01196810255302918
1535	-0.00586065883994818
1536	0
1537	0
1538	0
1539	0.00276635931512873
153	0
1540	0
1543	0
1544	0.00915532669294014
1545	0.01848950718083732
154661	0.00791691582183035
154796	0.01094666912065967
154881	0
1548	0.0016059763079691
1549	0
154	-0.02850362834282863
155066	0.01894923131002094
1551	-0.01087410857215564
1553	0.00525071484802163
155400	-0.01775941459579316
1555	-0.00333469091705922
1556	0.01236511582971141
1557	0
1558	-0.00491209991884499
