gene	male_child_3
10209	0.00114740217116831
1020	0.00556986006190363
10210	-2.0756230634894e-4
10211	-9.6716712252114e-4
10212	-0.01836196530010893
10213	0
10214	0
10215	0
10216	-0.00596983631427774
10217	0.00124290853535845
10218	-0.01078323312321096
10219	0.02343382486878377
1021	0
10220	-6.1027911373225e-4
10221	-0.00745834627897605
10223	0.0121007452885057
10225	-0.01464217763536104
10226	5.3954193058098e-4
10227	0.00932729952784662
10228	0
10229	0
1022	-0.01219676462286169
10230	0.00513394203428031
10231	-0.01688859816901287
10232	0.00636780326791187
10233	-1.1011352122273e-4
10234	0.00589545595343155
10235	0
10236	0.00895434081356863
10237	0
10238	-0.00222323572639257
10240	-8.4975864188046e-4
10241	0
10242	0
10243	0
10244	0
10245	0.02078958566263274
10246	0
10247	0.01316431527747661
10248	0
10249	0
10250	-0.0011068386371669
10252	-0.01672751278638386
10253	0
10254	6.7560574861526e-4
10255	0.01691506151334427
10256	-0.0024232555759908
10257	-0.00639742005227961
1025	0
10260	0
10261	0.0274581788786927
10262	-0.01205266709044478
10263	0.01694048025343504
10265	-7.8987097554337e-4
10266	-0.0058309438911322
10267	6.5922469307595e-4
10268	-0.00857472309401528
10269	0
1026	-0.00113830973141552
10270	0
10272	-0.00716149620155975
10273	0.00250649094741583
10274	-0.00305717014963068
10276	0
10277	0
10278	0
10279	0.00566588772466353
1027	0
10280	0.01048352081369732
10281	0
10282	0
10284	0.00196088949034102
10285	0
10286	0.00117006502540826
10287	0
10288	0.02055439077739307
10289	0
1028	0.01900391064645902
10290	-0.00119894413532381
10291	0
10293	-0.00248826499153741
10294	0
10295	0
10296	0
10297	0
10298	-0.00596995291958729
10299	0
1029	-2.771145299996816e-5
102	0
10300	-0.01071258839554601
10301	0
10302	0.0078508692003033
10307	1.3642821660245e-4
10308	6.7169212463441e-4
10309	0.01687140432809999
1030	-0.00559104515768428
10311	0
10312	0
10313	0.01108008100675825
10314	-0.0025199588944407
10316	-0.00667887165982943
10317	-0.00188130640784828
10318	0.00431119369933762
10319	0
1031	-0.01358064338844071
10320	-0.01814351713610384
10321	0.03734397622032152
10322	-7.674072954197082e-11
10324	-0.00148518564690472
10325	0
10327	-0.00448786288143052
10328	0
10329	0.0015336460125179
1032	0
10330	0.00476708226376007
10331	-0.01437085783104123
10332	-0.00312459087535395
10333	-0.01137305642398057
10336	0.00672462626903149
1033	-0.00228037186524871
10342	-0.00371096692646301
10343	-0.0113585684344747
10346	0
10347	0.0020733625824949
10351	-0.00864542918495532
10352	0.01375688925650906
10360	0
10362	0
10363	0.01705647970705859
10365	-0.00899206270379791
10367	0
10368	0.00411658453656129
10369	0
1036	0.01034828235698
10370	0
10371	0
10376	0.00112003042726533
10379	0
10381	0.00140666132146257
10382	0.01588695605981501
10383	-0.00164600661112457
10384	0
10385	0.00355349922472334
10388	-0.00463538931343794
10389	0.0147248533725288
1038	-0.00496431443688625
10390	-0.00243492982673092
103910	-0.01032431749563341
10391	0
10392	0
10393	-2.398016135082439e-5
10394	0
10395	0
10396	0
10397	0.02306748289359347
10398	-0.04137799258641458
10399	0
1039	0
103	0
10400	0.01601967410462633
10401	-0.02524807124016137
10402	0
10403	0
10404	0
10406	0
10407	0.01794552348806219
10408	-0.00655209755137412
10409	0.01780885947537857
1040	0
10411	9.974130309206832e-5
10413	0.00167034160447548
10417	-0.01502519995658125
10418	0
10419	-0.02711933409666731
1041	0.0018410991548671
10420	-0.00181038964837544
10421	0.00296119288968866
10422	0.01178551647247457
10423	0
10424	0
10425	-0.00291708209271527
10426	0.01283780129383492
10427	0
10428	0
10430	0
10432	0.00897511890714586
10434	0
10435	0.03625381108727234
10436	-0.00617674688499278
10437	-0.00880642667757075
10438	0.00983507595889829
10439	0.04497607133668289
1043	0
10440	0
10443	0
10444	0
10445	0
10446	-0.0085898346263563
10449	0
1044	0
10450	0
10451	-0.00388951717908723
10454	0.00222893393879991
10455	0
10456	0
10457	0
10458	0.00262995691831867
1045	-3.8347034898922e-4
10460	0.00658892745441731
10461	0
10462	0.01164666325718581
10463	0.01684077528550586
10464	0.00544748578304305
10465	-0.00352900321251915
10466	0
10467	0
10468	0
10469	0.01288238766416914
1046	0
10471	0.00520947254813041
10472	0.00776927743851644
10473	0.00845479121965864
10474	-0.00186081234549055
10475	0.00538959240897238
10478	-0.00540977300867122
10479	0.00848158684119647
1047	0.01401596259831961
10480	0
10481	0
10482	-0.00291616303548041
10483	-0.01189574263914748
10484	0.00757117379308383
10485	-0.0032783942776493
10486	0
10487	0
10488	0.00798004075168094
10489	0.00253494093824082
1048	0
10490	0.00239458759045066
10491	0
10492	0
10493	-0.00119703481477214
10494	0.00319470664065283
10495	0
10497	0.0043204121703944
10498	0.00142711832940301
10499	-0.01505641069841851
104	0
10500	0
10501	0
10505	0
10507	4.5947400174484e-4
1050	-5.2790818047259e-4
10512	-0.00554611094981882
10513	-5.5235974762261e-4
10514	0
10516	-0.03704453891731178
10518	0
10519	-0.0049434817770434
1051	0.00135167035058031
10520	0
10521	0.02459173124173408
10522	0.00449128395634331
10523	0
10524	0
10525	0.00758443064420643
10526	-0.00187922998857164
10527	5.1791331115262e-4
10528	-0.00870953385893511
10529	-0.05921009313657256
1052	-0.01701136069136562
10531	-4.0680611729099e-4
10533	0
10534	0
10535	0
10536	0.01310833735568424
10537	0
10538	0
10539	-0.01473628564567467
1053	0.01473655728622249
10540	0.00147469506100171
10541	0
10542	0
10544	0
10548	0
10549	-0.00346419438647842
1054	-4.3078137238272e-4
10550	0
10551	0.00366277115688493
10552	-0.00507614543145142
10553	0
10554	0.00647508612467096
10555	0
10556	0
10557	-0.00528988809379131
10558	0
10559	0
10560	0
10561	-0.00900189840722314
10562	-0.05940899842682087
10563	-0.0114235720840527
10564	-0.00131367064474977
10565	0
10566	-0.00176540379174053
10567	0.00674240178255159
10568	-0.00370821474781094
1056	0
10570	0
10572	0.0211227066963262
10573	0.01120137882619434
10574	0.00179404215890895
10575	-9.7118250351587e-4
10576	0.00189008093733982
10577	0
10578	-0.00684271773718621
10579	-0.00718815955183357
10580	0
10581	0
10584	0
10585	0
10586	0
10587	-0.00320773551527791
10589	0.00887416984717251
1058	0
10590	0.00389372662550758
10591	0
10592	0
10594	-0.00662244610014093
10595	8.1573650212112e-4
10598	0.00844931028912261
10599	-0.0052227514413668
1059	-0.01504882993170608
105	-0.00669803260261272
10600	0
10602	-0.00331273870862608
10603	0.0086585980962614
10606	0.00889944657248231
10607	0
10608	0
10609	0
1060	0.00675656541099969
10610	0.00281177235807488
10611	0.01013010363920579
10612	0
10613	-0.00575457617803531
10614	0.00765161451149625
10615	0
10616	-0.00747431325257596
10617	0.00163906568837263
10618	-0.01185397585415364
10621	-9.5131161699024e-4
10622	0.00553563815339377
10623	0
10625	0
10627	-0.01237188657530152
10628	0.0136000047032927
10629	-0.00836766962083094
1062	0.0287508006090218
10630	-0.00656443519209061
10631	0
10632	0
10633	-0.00315791829709154
10634	0
10635	0.0408428139452574
10636	-3.342397555136013e-5
10637	-0.01339458449227471
1063	0
10640	0
10641	0
10643	-0.13415451421222657
10645	0
10647	0.01476807218074996
10648	-0.00611002994502911
10650	0
10651	0.01049659121987022
10652	0.00313605036075209
10653	0.01433951094335249
10654	-0.00435095907663916
10656	-0.00334461653746564
10657	-0.00616675517537089
10658	0
10659	-0.00235695755954678
10660	0
10661	0.01405648956262454
10663	0.00688337612099254
10664	-0.00106625898531678
10665	0
10666	0.00639305288471037
10667	-0.01321055251412167
10668	0.00877291914677017
10669	0
10670	0
10671	0.0026744452633367
10672	0
10675	9.363353642533628e-5
10677	-0.01477709413380417
10678	0.02229432348567982
10681	0
10682	4.8649454412904e-4
10683	-0.00864526195494292
10686	0.00125396519597782
10687	0.00200160630354644
1068	-0.00155059420295034
10690	0
10691	0
10692	0
10693	0.02094503721119241
10694	0.00973992146115634
10695	0.00236951648587658
10699	0
1069	0
1070	-0.00759647644612939
10712	0
10713	0
10714	-0.00820440767452041
10716	0
1071	0
10721	0
10723	-0.00188714583249757
10724	-0.00115393076970429
10725	0.00419393623295676
10726	0
10728	-5.661137362409539e-11
10730	0.00361289540935002
10732	0.00181004547312173
10733	0
10734	-6.6270704050986e-4
10735	0.01767490628683452
10736	0
10737	-0.01115485149382268
10738	0
10739	0.0092458922017453
10741	0
10742	0
10744	0
10745	-9.29469587188304e-5
10746	0
10747	0
10749	-0.00268029863682388
10750	0.02708332906694448
10752	-0.00839202563715237
10753	-0.00105932228101451
10755	-0.01332457019628543
10758	-0.00711765750582202
1075	-4.2299902171957e-4
10761	0.0040944162296167
10762	-8.2386700856211e-4
10763	0
10765	-0.00175159187859519
10766	-0.01502303324081239
10767	0.03668539719069388
10768	0
10769	0.01665986086052694
10771	0
10772	0
10773	0
10775	0
10776	0.01815417427529062
10777	-1.3098942840157e-4
10778	1.0306111909576e-4
10780	0
10781	0.02104870007499773
10782	-0.00970135293280122
10785	0.00200987610012803
10786	-0.01068436357772039
10787	0.01107018240773948
10788	0
10791	0.01136725280566013
10793	-0.00364865170198871
10794	0
10795	0.01491364118350277
10797	0.01600405147375635
10798	-0.01138045722569571
10799	-0.00674737388008205
107	0
10801	0
10802	0
10803	0.02402105154416246
10807	-0.00819087751932152
10808	0.01234739382848868
1080	0
10810	-0.00334633468952503
10813	0.00441770627805149
10814	0.00205444955681514
10816	0
10817	-0.01456792489205413
10818	-0.00611450845962523
1081	0
10825	-1.9408230938924e-4
10826	0
10827	0
10840	0.01378615472857357
10841	0
10842	0.00533685704774742
10844	0
10845	0.00663457222774083
10846	0
10847	-1.0721808021868491e-5
10848	0
10849	-0.02178596582000531
1084	0.01423506393008648
10850	-0.00883680119678754
10855	-1.3412747038732e-4
10856	-0.00252664741462397
10857	0
10858	0
10859	0.01502972839305171
10861	-0.00175964604754103
10863	0
10864	-0.00221998745406608
10865	-0.00523950447229271
10866	0
10867	-1.3180935003777e-4
10868	0
10869	0
10871	-2.6596125845771e-4
10873	-0.03201869586923004
10874	0
10875	0.01938785093782142
10876	0
10879	0.0011605219845723
1087	-0.00893307073729922
10880	0
10881	0.01651180073209082
10882	0.00107155358290908
10884	0
10885	-0.00120023819417838
1088	0.0505030831829871
10891	0
10892	-0.00469701945078993
10893	0
10894	0
10895	0
10897	0
10898	0.00126008484041917
10899	0.00986078185621053
1089	0.02568511600293044
108	0
10900	0.01382623585263769
10902	0
10903	0.00118734358713956
10904	0
10905	0
10906	-0.00120161520010861
10907	0
10908	0.0044044999366194
10911	-0.03160882439767645
10912	0.00131758577877156
10913	0
10914	0
10915	-0.01564084138588919
10916	0
10917	-0.03707845185711473
10919	0
10920	0
10921	0.01163130671523538
10922	-0.00361011781202134
10923	0
10924	-0.00463984008217023
10926	0.03331483621729655
10927	0.00284392022153973
10928	0.00133831663779541
10929	0.00266251834471941
10930	0
10935	1.4457726276691e-4
10936	0.00849566166527252
10938	0.0179913019573781
10939	-2.8257481145986e-4
10940	-0.00108019644877736
10942	0.0097945261669572
10943	-0.00305674415239967
10944	0
10945	0
10946	0
10947	-0.02503465281005383
10948	-0.00353454756036742
10949	-0.01229672782662628
10950	0.00270651500421164
10952	0
10953	0
10954	0.00274971072834437
10955	0
10956	-0.00739382546525052
10957	-0.00251403059295656
10959	0.01803690418973384
10960	0
10961	0.00240722455641115
10962	-0.01429995853291826
10963	-0.00403163889338305
10964	-0.01819862203062296
10966	0.00128699985482541
10969	0
10970	0.02435499847859226
10972	0.00906990133558737
10973	9.8186021195614e-4
10974	-0.00515918900054807
10975	0.01309653879982839
10978	0
10979	0
10980	0
10981	0
10982	0.01356122312152442
10983	0.00339939866651775
10985	0
10987	-0.00401054454698108
10988	0
10989	0
10990	0.00140010614701129
10991	0
10992	-0.00448946098865225
10993	-0.00827744344238413
10994	-0.00225465242245517
10998	0
109	0.0018140756424418
10	0.01475342771930599
11000	-0.02175833898250207
11001	-0.00173503180433633
11004	-0.01237766178440583
11005	-0.00140478880541136
11006	0.01920755727964736
11007	-0.00432815310559194
11009	-0.00851148791915854
11010	-0.01346054666987637
11011	-0.01122842422973246
11012	0.02523384111472551
11013	0
11014	0
11015	0
11016	-0.00529895584821261
11017	4.2300963542334e-4
11018	0.00449755954086849
11019	-0.00291542598684381
1101	-0.00292099341016478
11020	0
11021	-0.01154340481219331
11022	0.00951362245370311
11024	0.0586821024353807
11025	-0.00192194013348274
11027	0.01090131274929675
1102	0.00214929624937173
11030	0
11031	6.8551512577355e-4
11033	0
11034	0
11037	-0.01984793282116017
1103	-0.00925508747338798
11040	-6.6130056699767e-4
11041	-0.03088115090765921
11043	0
11044	0
11045	0
11046	0.00423253122395303
11047	0
1104	-0.01928054987844223
11051	0
11052	0
11054	0
11055	0.01601329148514974
11056	0
11057	0
11059	0
1105	0
11060	0.00176431762525803
11061	-0.00537558840562672
11062	0
11063	0
11064	-0.01107969762949826
11065	0
11066	0
11067	0
11068	-0.00388301981649903
11069	5.5168317393602e-4
11070	0
11072	-0.01786886048553511
11073	-0.0110563374138594
11074	2.3913457182409e-4
11075	0
11076	0
11078	0
11079	0
1107	0
11080	0.00550458667034878
11081	0
11082	-0.009828998775912
11083	-0.00373477477623646
11085	0
11086	-0.00156234349790068
1108	-0.01325169462878393
11092	0
11093	0
11094	0
11095	0
11096	-6.2920113121109e-5
11097	-0.01684832101285757
11098	0
11099	0
1109	-0.00295338211060638
11100	-0.00911669850479623
11102	0
11103	-0.02564483519129525
11104	0
11107	-0.03673105068598628
11108	-2.2530188950643e-4
11113	-0.00524914331270866
11116	0.00259460310333622
11117	-0.00250351980262528
11118	4.8024446383938e-4
11119	0.0091166938552836
1111	0
11120	0
11122	0.0106145925137605
11123	0.01403844446441694
11124	-0.00620408778702718
11126	-0.05106540876792039
11127	0.00303386913335303
11129	-0.02918951461288971
1112	0.00462312938255341
11130	0.00305067580316064
11131	0
11132	0
11133	0
11135	-0.00207783771301195
11136	0.00623415599783746
11137	0
11138	0.0053824268245786
1113	-0.0062639801264714
11140	0
11142	-0.00685385040435945
11144	0
11145	0.01908921247307761
11146	-0.02215790599912206
11147	-3.2043813147337e-4
11148	0
1114	0
11151	-0.00266872960339469
11152	0.00781702762960481
11153	-0.00645174229990241
11154	0
11155	0.00505358859690431
11156	-0.01287481982803758
11157	-0.00884366372367172
11160	0.00363269596375556
11161	0.03070443808083741
11162	0
11163	0.00646397106843102
11166	0
11167	0.01295631428503775
11168	-3.4160304616907e-4
11169	-6.4008552478867e-4
1116	-0.06352385282876956
11170	0.00419490600832525
11171	5.9009366149676e-4
11172	0.00186945597618411
11174	-0.00225379089178924
11176	-5.7570132257533e-4
11177	-8.799624818207e-4
11178	0
11179	-0.01297899449418033
1117	-0.02505631124155781
11180	0
11181	0
11182	8.233007783393702e-5
11183	0.00104517944664158
11184	-0.00350564213962548
11186	0.00158696141262144
11187	0.002386740772093
11188	0
11189	-0.00576472991905865
1118	-0.06034926870133136
11190	0.00458777386801025
11193	-6.6172883275104e-4
11194	0
11196	-0.00647531009930441
11197	-0.00621178847391412
11198	-0.0030401345166515
11199	0.00893553641151568
1119	0.00624088209126296
11201	-0.00968243458147826
11202	0.00291802942208389
11211	0
11212	0
11213	-0.02360045644193672
11214	-0.01516754436270946
11215	0
11216	-0.01062630318099182
11219	-0.0072085443664286
1121	0
11221	0
11222	0.00654596904870288
11223	-0.02007035692675769
11226	0.01394202282593507
11228	0
1122	0.00154977260034175
11230	0.00784478655574057
11231	-0.00477518027036303
11232	0
11234	0
11235	0
11236	3.1941087718119e-4
11237	-0.00492991468906999
11238	-0.00595022502982031
112399	-0.02697352940485557
1123	-0.02557542549628545
11240	-0.01368168620384529
11243	-0.00651665713545333
11245	0.00606184375843019
112464	-0.0155908318487883
112479	-0.00601980888763872
11247	-0.01544594371447421
11248	-7.6371304004136e-4
1124	-5.8143075460492e-4
11250	-0.00358211740771363
11251	0
11252	0
11253	0
11254	0.00451789467198127
11255	0
11258	-0.00541279766305664
11259	-6.6389399363158e-4
11260	0.01798906953994749
112611	0
11261	0.00136982663111546
11262	-0.02562985428432803
11264	0
11266	0
11267	0
11273	0
11275	0.0077727034709619
11276	0
11277	0
11278	0
11279	0
11280	0
11281	0
11282	0
11283	-0.01096223590336902
11284	0
11285	0
112869	0
112950	-0.00386239800991897
1129	0
112	-0.01733183701725513
11309	0
1130	0
11311	-0.0240702129717426
11313	0
113146	0
11314	-0.01428445207575188
11315	-0.00868323480139587
11316	0
113177	-0.0025670160651213
113178	0
11317	-0.01971098592780831
11318	0.00127072815948407
11319	0
11320	0.00317414235266637
11321	0
11322	0
113251	0.00987579471903149
11325	-0.01443997903568022
11326	-0.01699798767452119
11329	0
1132	0.01125274219277451
11330	0
11331	0
11332	0
11333	-3.3520069645704e-4
11334	0.00772220867655505
11335	0
11336	0
11337	0
11338	-0.00503784040573792
11339	0.01053464829186069
1133	9.3008836869695e-4
11340	-0.01067768151971319
113419	0
11341	0
11342	0
11343	-0.01333978403690594
11344	0.00557824795372897
11345	0
11346	-0.00470230986549758
1134	0.00984886017874714
1135	0
1136	0
113791	-0.00749745522453332
1137	0
113835	0.00527269805280715
113878	0.01825826427755319
1138	0
113	0
114034	0
114044	0.00760451162417964
114049	0.00798160379586186
114088	-0.00562271024170847
1140	0
114112	0.00242558748010298
1141	0
1142	0.00475154250047499
114327	0
1143	0
1144	0
114548	-0.02057156198759404
1145	-0.00576190046563906
114625	0.00220304373416528
1146	-0.00421750952309145
114791	0
1147	-0.00190878880986622
114819	0
114876	3.9331568379569e-4
114881	0
114882	0.009034779083582
114883	0
114884	0.01319275948367637
114885	-0.00267329835014773
114897	0
114899	0.00989070629510771
114908	0.003808631093228
114932	0
1149	0
114	-0.00131417872336532
115123	0.00996461866145868
115201	0.00490959461995132
115207	0.00414492237759974
115290	0
1152	-0.00573508676522714
115353	0
1153	-5.2402705017878e-4
1154	0.01661835118079286
1155	0.00320823181534951
115703	-0.0095168099730154
115708	2.2412298827424e-4
115817	0
1158	0
115939	0.00210831518934227
115	0.00283343090640309
116039	-0.02471214104450157
1160	0
116138	-0.00835601037957353
1161	0.00321776037769889
116285	0
116372	-0.00589423860692127
116496	0
1164	0
116828	0
116832	0.01534962238712092
116984	0
116985	0
116986	0
116987	0.00133706850855636
116	0
117178	0.00199421268361722
117246	-0.01369860434345978
1173	0
1174	-0.00494671439587454
1175	2.3822470155777e-4
1178	0.00758029840955818
1179	0.0045017904395202
117	0
1180	0
1181	0.00530385564106714
1182	0.00463306675415545
1183	0
1184	-0.00388744693044731
1185	4.45417963661305e-5
1186	0
1188	1.8918243100578e-4
118	0
1191	-0.00881603312338163
1192	0.00849664944469099
1193	0.02687054745376804
1195	0
1196	0
1198	-0.01541339630844043
119	0
1200	-0.00418801040613544
1201	-0.00162685442171678
1203	0
120526	-0.0034331640865762
1207	-0.00703531217795071
1208	0.01315840069224578
1209	-0.00113280487148869
120	0
1211	-0.00944360922032235
1212	0
1213	0
1215	-0.00678177115289182
122616	4.4455102412061e-4
1230	0.00570571902502715
1232	0.03282525930970869
1233	-0.00108621016614252
1234	0
1235	-0.0265198058192775
1236	0
1237	0
123803	0.02129950166291014
123872	0
1238	0.01803849469712774
123	0
124044	0
1240	-7.4764974638402e-4
124152	0
1241	0.0123837795702101
124222	-0.01540022528792091
1244	0.00181489017418831
124565	-0.01514544817989484
124583	0.01420350699611125
124	0
125893	-0.02992884865997105
1258	-0.00429359927557375
1259	0
125	0
1261	0
126208	0
126231	-0.03077434044350171
126298	0.00275600683487945
126299	-3.3336365608144e-4
126321	0.00387251157796247
126353	0
126393	0
1263	-0.0078283256061562
1264	-0.0030665158816086
1265	-0.00255430191936253
1266	0.00665051243282718
1267	-0.0041505223495788
1268	0
1269	0.00515872634683545
126	0
1271	-0.00115752709515029
1272	0
127534	-0.0060138894288285
127544	0.02022625116305382
127703	-2.6061285350003e-4
1277	0
127833	0
1278	-0.01256551054655573
1280	0
1281	-0.00808639665396899
1282	0
1284	0.00170917443676657
128553	-0.00520228226299519
1285	0.00809919656145654
1286	0
1287	-0.00258606593815542
1288	0.00844804926076131
1289	0.0096399886178041
128	0.01353746801955729
129025	0.00439993746044123
129080	0.00102196813422449
1290	-0.00955883603669388
1291	0.00247901137354446
1292	0.00843606895477109
1293	-0.03055487514874579
1294	-0.00162678736555225
1296	0.00582910354444775
1297	0
1298	-0.0014054221039953
1299	0.0083535755765425709
12	-0.0028464733839881
130074	0
1300	-0.01549987817869884
1301	0
1302	0
1305	-0.00158412944083539
1306	0
1307	-0.00310253575843402
1308	0.00340392283511115
130916	-0.00824443046699575
130	0
1310	-0.00422712804129906
1311	0
1312	-0.00322286040784422
131408	0.0091275776181504
1314	0
131544	0
131566	-0.00208429089285447
131578	-0.00329645054745238
1315	0
131601	0
1316	0
1317	0.02346221034889501
1318	0.00205139671163965
131	0
1326	-0.01413594010707915
1327	-0.00156639382777761
1329	0.01181914567073406
132	-0.00722303600377775
133619	-0.00107156335020367
1339	-5.559996774589e-4
133	0
1340	-0.01024080901900783
1345	-5.9446702000529e-4
1346	-0.01663502666035296
1347	0
1349	-0.01037729100729546
134	0
1350	0
135138	-0.00795236249604991
1351	0
1352	0.01303141257824035
1353	-0.01059795774023121
1355	0.00400384543697887
1356	0.00401526910193136
1357	0
1358	-9.8417614279498e-4
135948	0.00430718769567155
1359	-0.00488002394962362
1360	0.00973772727915772
1361	0.0180904103590236
1362	-0.01398592765044052
1363	0.00453276229504384
1364	0.01007711902403213
1365	-4.7680831763217e-4
1366	0.00795319146555666
1368	0
1369	-0.0074947762170793
136	-0.00129266217409184
1370	-9.3420038919241e-4
1371	0
1373	0.00452083058337232
1374	-0.02832054479478524
1376	-0.01284314638325767
137886	-0.0017301526298983
1378	0.01758830891225345
138046	0
138050	0
1380	0.00666806894569507
138151	-0.00168876365444591
138162	-0.00462198540080578
1381	9.395656548979706e-5
1382	0
1384	-0.0026651559231074
1385	0
1386	0.0162078501164803
1387	0
1388	0
1389	0.00809726360774029
139081	-0.00969123056269838
1390	0
1392	-0.00155783341879311
139322	-0.00118045843757583
1393	0
1394	-0.00135528153945175
139538	0
1395	0
1396	-0.00436497454171472
1397	0
1398	0
1399	0.00479767603535521
13	-0.00356779280512459
1400	-0.00132616722709533
1401	-0.00109355137629677
140459	0
140460	0
140461	0.00713263854714744
140462	0
140465	-0.01266462575240754
140467	0
1404	0
140545	0
140578	0
140597	0
140609	0
1406	0
1407	0
140801	-0.01177583113964903
140803	-0.00784971318724964
140883	-0.00258993757274874
140885	0.00244000465439376
140890	0
1408	0.0081717557140365
140	-0.00568671061486882
1410	-3.6379185675794e-4
1411	0.01401212451584263
1412	-0.00561781529110829
1413	0.00753408670452577
1414	0.01184498310669589
1415	0.00900661036696694
1416	-5.0529939765217e-4
1417	0
1418	0
1419	-0.00299216799836334
141	0.01228687990988898
1420	-0.01649051522597257
1421	0
142684	0
1428	-0.03737916948616266
1429	-2.0462294023697e-4
142	0
1432	0
1434	0.0075906584087254
1435	-0.00278262525801032
1436	-0.01024770045432163
1437	0.01282573229470392
1438	0.01531992722923979
1439	0.02301161119170455
1440	0.00686706282349746
1441	0.02209548457845402
1442	0
1443	-0.00964272300899021
144404	0.01350478300046338
1444	0.00507584875499881
1445	0
1446	-0.00779378670919022
1447	0.00569412870793551
1448	0.00357278979488126
1452	0
145389	-0.01443934686193505
1453	-0.00246540578447467
1454	0
1455	-0.02572672151507397
1456	0
1457	0.01135699431418467
1459	0
146057	-0.00547557386342836
1460	-0.00241152819098893
146227	-0.00923315717678407
1462	-0.00293492655688604
1463	0
1464	-0.00294481414815502
146542	8.4592345321234e-4
146562	8.084162042713e-4
1465	8.843322026353835e-5
146691	0
1466	0.00687796185606202
146712	3.028196182816389e-6
1468	-0.00270220612117038
1469	0
146	0
