gene	male_young_adult_2
10141	0.00400054423840517
10142	-0.00416888152443889
10144	-0.0451147095722852
10146	0
10147	0
10148	-0.00705978549307518
10149	-0.01100979288996332
1014	0.01399310614494655
10150	0
10152	-0.00342912556826551
10153	0.00613189804615059
10154	-0.00522306464390468
10155	0
10157	-0.00147488460497474
10158	-0.02603180832949152
10159	0
1015	0
10160	0.00556731615031155
10161	-0.02089178385308595
10162	0.0103147051401524
10163	-0.00266462308481496
10164	0.02728204094536008
10165	0.01830045626623257
10166	-0.0055374163724434
10168	0.00149498673493164
1016	0.00604992703380645
10170	0.101821855850559
10171	0
10174	0
10175	7.8304261010828e-4
10178	0.01658338337302744
10179	0
1017	0
10180	0.00955786065656517
10181	3.4590053717377e-4
10184	0.00632005495051279
10186	0.04801460061710359
10188	0.02578332395303402
10190	3.3490573414124e-4
10193	-0.0050371895486077
10195	0.00188742054186181
10196	-0.00257134643075198
10197	6.0817298850889e-4
10198	0
10199	0.00671868913482776
1019	-0.00664044401274211
101	-0.01311080712073299
10200	0
10201	0.02681385631039445
10202	0.01853920670319782
10203	-0.00755414737109987
10205	0.00648143065318272
10206	0.00151386645555047
10207	0
10208	0.02514344049116418
10209	-0.01775568008339693
1020	0
10210	-0.00228748184667442
10211	-0.01476580475757472
10212	0.02754695136632004
10213	0.01194470006189479
10214	-0.02970056193694065
10215	-0.00227173865024461
10216	-0.00709395797357563
10217	0
10218	-6.3194745375167e-4
10219	-0.00669070937166264
1021	-0.01965560041845253
10220	-0.00282214802421525
10221	-0.0114259391846623
10223	0
10225	-0.00570380844036128
10226	-0.00649823421062136
10227	0.0050343496571596
10228	0
10229	-0.01064331554181781
1022	0
10230	0.00752351658549679
10231	-0.03383505206529762
10232	-0.01015630009674768
10233	-3.28465316070841e-10
10234	-0.01121699207492779
10235	-0.03436423696930184
10236	0
10237	0
10238	0.01336864935719159
10240	0.00241856861062515
10241	-0.00297234955122751
10242	0.0106864574311406
10243	-0.01010201476396222
10244	0.00477995175339041
10245	-0.0114614483918481
10246	0.02263349818701469
10247	-0.01330555188779476
10248	0
10249	0
10250	0.00859036973795724
10252	-0.01281512697410529
10253	-0.06952490460523437
10254	-0.0012082097179345
10255	0
10256	-0.02726424507711007
10257	0.01515874166952595
1025	-0.00276543753657391
10260	0.00892938656208594
10261	-0.00143235444792538
10262	-0.00202493035847003
10263	0
10265	0
10266	0
10267	0.03086373999628109
10268	4.2876091552448e-4
10269	-0.00671508481941886
1026	0.00145684463503213
10270	-0.00802661417628436
10272	0.01039544674854006
10273	0
10274	-0.00645481012411463
10276	-0.0731651962900783
10277	-5.1236569535089224e-5
10278	0
10279	-0.02796971155136507
1027	0
10280	-0.00268282173314531
10281	0.00103716281263291
10282	-0.00510101601909888
10284	0.00765226009421144
10285	0.00498169601425766
10286	0.00331947340082837
10287	-0.00800839101501858
10288	0.01139365381107736
10289	0
1028	-0.01279655122342297
10290	0
10291	0
10293	0
10294	0
10295	0
10296	0.00410903524085068
10297	0.00806442145893655
10298	0
10299	0
1029	-0.01688861537286095
102	0
10300	0
10301	2.5147799304399036e-10
10302	0.00430177613428027
10307	-0.00689000901677613
10308	0.01371892176262409
10309	-0.00898583162393976
1030	-0.02264689967830152
10311	0
10312	0
10313	-0.03032123550383006
10314	0
10316	-0.01869425200287971
10317	-0.00564888166192037
10318	-1.1472453514307e-4
10319	0.00136082905011639
1031	5.8963241698764706e-5
10320	0
10321	0.02975912080119746
10322	-0.00914764444616168
10324	0.00612265050038613
10325	-0.00536111264798942
10327	0.00819532605562019
10328	-0.0057243109180049
10329	-0.00416725896706169
1032	0
10330	0.00702427574622683
10331	-0.00118676532699464
10332	0.01226689427261579
10333	-0.01245043658663661
10336	1.4780267805248e-4
1033	-0.00743617462930493
10342	0.00124905373242069
10343	0
10346	0
10347	-0.05677698922987704
10351	0.01097291151544458
10352	-0.01510147519231202
10360	-0.00746317823897009
10362	-0.01636620588302444
10363	-3.7283072238039e-4
10365	-0.02009076904183653
10367	-2.8713180866983e-4
10368	0.00158749195850713
10369	0
1036	0.0615483885215481
10370	0.0037411135669465
10371	-0.02008016857125819
10376	-0.03206337806370978
10379	0.0096250577657689
10381	0
10382	0
10383	-0.04533573658654588
10384	0.01001854049855354
10385	-0.01781096658165049
10388	-0.0229791106786204
10389	0
1038	0.01819193956866692
10390	0.00373306766622266
103910	-0.01267573709587782
10391	0.00428448199564366
10392	-0.00367306739151761
10393	-0.00331677674434148
10394	0
10395	0.01176038562445229
10396	0.00120266433267807
10397	-0.02403096808741817
10398	-0.06600699410633014
10399	0.00271005977047402
1039	-0.00935238299567147
103	-9.757736240747882e-12
10400	0.00193033088345935
10401	0
10402	0.00799411894940958
10403	0
10404	0
10406	-0.02089409626648302
10407	-0.00241190542828445
10408	0.00368074873228684
10409	-0.03689658209222068
1040	-0.00659850968376534
10411	0
10413	-0.00409897106966465
10417	8.3174111182548e-4
10418	0.00792888389056377
10419	-0.01828931718001216
1041	0
10420	0.00514999315126737
10421	-0.01538230519574385
10422	-0.00595100596928783
10423	0
10424	0.00827731767221883
10425	0
10426	0
10427	0
10428	0.00976867111619033
10430	0
10432	0.00422532336234102
10434	-0.00189889632867979
10435	-2.2805394349780124e-11
10436	0
10437	-0.00795220908352324
10438	-0.03048134794183608
10439	-0.03111669510407637
1043	-0.00339663610613541
10440	0.00567689854630865
10443	-0.00416094387145301
10444	0.01113253245652309
10445	0
10446	0
10449	0
1044	-0.00231129818949846
10450	0
10451	0
10454	0
10455	-0.01061861187502547
10456	0
10457	-0.00913383686197899
10458	0
1045	-0.0048628028552647
10460	0.00158677815772835
10461	0
10462	-0.01515785856033061
10463	-0.00155860139735348
10464	0
10465	0
10466	-0.00169400632498412
10467	0
10468	-0.00511579801618662
10469	0.01654451200146548
1046	-0.00458882974183013
10471	-0.0070115627936645
10472	0.0111027951689183
10473	-0.0124231805641539
10474	0.00631307834797622
10475	-0.0116771001424814
10478	0.0065933337079149
10479	-0.01258530948199739
1047	-0.01867530842793344
10480	6.2012638286974e-4
10481	0.00305533724720786
10482	0.00674246800471994
10483	0
10484	0.01315031561068364
10485	0.00450356065994403
10486	-0.00372777619539182
10487	0
10488	-0.00829447998894409
10489	0.00939654865957358
1048	0
10490	0
10491	0.02114409395854501
10492	0
10493	-0.01040422647411053
10494	0.02384512816167968
10495	-0.00322294950863751
10497	0
10498	-0.01804463882255128
10499	-0.03376414729744315
104	0
10500	0.01280468934358964
10501	0
10505	0
10507	0.01325732197373685
1050	0.02057935680457884
10512	0.01550489416346492
10513	0.00479865668632158
10514	0.00105464664887786
10516	-0.0084315351345244
10518	0.00479325941535539
10519	0.00202915786018771
1051	-0.00253031460616512
10520	4.1153470197612e-4
10521	0
10522	-0.00856198530158253
10523	0
10524	-0.00486891284055786
10525	0
10526	0.00641122584317753
10527	0.00246528920151636
10528	-6.7687836453804e-4
10529	0.01551195567772639
1052	-1.9087393996095e-4
10531	2.4671732925253e-4
10533	0.00175260443695231
10534	0.00907012116048458
10535	0.01096804187375062
10536	0
10537	0
10538	-0.00956022369837669
10539	0.01691570076713797
1053	-0.01180163055929328
10540	0
10541	0.00794332104766244
10542	-0.00454242825109314
10544	0
10548	0
10549	0.01596787420239003
1054	-0.01373135378237406
10550	-0.00603240273238369
10551	-0.0089130499858161
10552	0.00565914247851789
10553	0.00402724424730168
10554	-0.01453066644566464
10555	0.00263336098545613
10556	2.7021383934724e-4
10557	0.01252817834390333
10558	0.00606108537128298
10559	0
10560	0.02284581556525686
10561	0
10562	0.0662766359772974
10563	0.03400822802102112
10564	3.9317388138102e-4
10565	-0.00196488217733596
10566	-0.0051411998746373
10567	-0.0385790177899926
10568	0.0142025874688585
1056	0.03182181285476532
10570	0
10572	-0.01097809384172597
10573	0
10574	0
10575	0
10576	0.01246094261864098
10577	0.01107993237655241
10578	0.02414446300802901
10579	0.01566369703392365
10580	-0.00866697487862793
10581	2.148871615486512e-10
10584	0.00824879770267037
10585	0.02517710615083686
10586	-9.9201808494663e-4
10587	-0.02883247127006602
10589	-0.00787764196216282
1058	0
10590	0
10591	-0.02136625203964175
10592	0.00257569181635055
10594	0
10595	0
10598	0.012111340728571
10599	0
1059	-0.00600510640296539
105	-0.01016341714918562
10600	-0.00620349776603641
10602	-0.0216923576484783
10603	0.00669450225858839
10606	0
10607	0
10608	0
10609	0.02112213038800298
1060	-0.01585288329144827
10610	0.0381977359231101
10611	0
10612	-1.2335168480048e-4
10613	-0.00495586906399538
10614	-0.00689518160659204
10615	-0.00185293882235881
10616	0.00510071843500841
10617	-0.00411424266442889
10618	0
10621	0
10622	-5.4945929647932e-4
10623	0
10625	0.00366053123625102
10627	0
10628	-0.01980319896084428
10629	0.00569027856349273
1062	-0.01650761244847673
10630	0.00790723098201219
10631	0.02081873990003594
10632	0
10633	0.00306896026176669
10634	0.00295079688510434
10635	0.00807718476234427
10636	-7.8907652172052e-4
10637	0.00562447055011467
1063	-0.0192333281290856
10640	0
10641	0
10643	-0.09304554749082578
10645	0
10647	-0.0100610536648353
10648	6.8930951930073e-4
10650	0
10651	-0.00780859298860399
10652	0
10653	6.7821798093847e-4
10654	0
10656	0.01175695662190913
10657	-3.3726733267287576e-10
10658	0.00416156228671989
10659	-0.00257784828265584
10660	-0.00126250478391517
10661	0.00118749792686106
10663	-6.47633777003338e-10
10664	0.01012409356675984
10665	0.01062862267101955
10666	0.01362597219631539
10667	2.289606528074722e-11
10668	0
10669	-0.00991452549151104
10670	0.00174867698699815
10671	0
10672	0
10675	0
10677	-0.02934173130469553
10678	0
10681	-0.00732658506458463
10682	-0.00486369401527069
10683	0.00411416956766402
10686	0
10687	0
1068	-0.01133276722534477
10690	0.00307702895287726
10691	0.02412443605709126
10692	0.0102510696176583
10693	0.01218651325992067
10694	0.00169561021501047
10695	0
10699	0
1069	0.01479492915313749
1070	-0.01284247514856498
10712	0
10713	-0.00940369136600659
10714	6.729415137356998e-5
10716	0
1071	0.04696876995533503
10721	-0.01216524080683287
10723	-0.01096537957736022
10724	0.00304757918202426
10725	-0.00622599088268061
10726	0
10728	0.00936142594135202
10730	0.01959676384224058
10732	0
10733	0
10734	0.0121741283773222
10735	6.1829807744733e-4
10736	0.02190997113674461
10737	0
10738	0.00507055707620582
10739	-0.03258038882159242
10741	0.00915652832566633
10742	-0.00192904670030598
10744	-0.00212817685871509
10745	0
10746	0
10747	0.00586144005666286
10749	0
10750	0.02836611902300256
10752	0.02625858857775939
10753	0.01414533438522232
10755	-5.0971384769878e-4
10758	0
1075	0.00251240948390939
10761	0
10762	0.01201831761105923
10763	-0.01479090004893271
10765	6.0797614674479e-4
10766	0.00304561639417103
10767	-0.00337769832066058
10768	0
10769	-0.01000301826585925
10771	0.00249672557564446
10772	-0.0020238732611833
10773	-0.00138770263765856
10775	-0.00498482627100162
10776	0
10777	0
10778	-0.00790159603679288
10780	0.00901769727875627
10781	0.02542708977725893
10782	0
10785	0.01327096268137257
10786	0
10787	0.02144799837152144
10788	0.02692019402878979
10791	-0.02391767387297648
10793	0.02134799338515175
10794	0
10795	0
10797	0
10798	0.02210976312709429
10799	-0.02093626983007719
107	-0.00383594743720055
10801	-0.01509037563735061
10802	0
10803	-0.0095858160998112
10807	0.01278371780013325
10808	0.01765813615729626
1080	9.0398193485522e-4
10810	0.01214454094358558
10813	0.00533602802337507
10814	0
10816	-0.00288188903248782
10817	0.01365549195997459
10818	0.00841888020724294
1081	0.0094018763636382
10825	0
10826	0.01423420662050438
10827	0.00444981380323965
10840	-0.00693846927930054
10841	0
10842	-0.04169199541914833
10844	0
10845	0.02263741462851452
10846	0
10847	-0.00800584761184767
10848	-0.00228339327969202
10849	0.00288902041212535
1084	0.00397005634680666
10850	-0.01273647367927358
10855	-0.06027648841578387
10856	0
10857	-0.0176930465559892
10858	0.01130665636857752
10859	-0.00444032753768946
10861	0
10863	-0.01241266413383858
10864	-0.00285506151286889
10865	-0.00732069344583237
10866	0.00427009623858466
10867	-1.3760482422927e-4
10868	0
10869	-0.00247119884386804
10871	0
10873	-0.00303730299500685
10874	0.0346025692223831
10875	0.00874126534107737
10876	0
10879	-0.00283828478342216
1087	0
10880	-0.01809291311175461
10881	0
10882	0.01046881450258452
10884	0.00456008419506144
10885	-0.00523270466168455
1088	-0.00715253616740276
10891	0
10892	-0.00952878530322561
10893	-0.00180822659601871
10894	-0.01438148882751726
10895	0
10897	0
10898	0.00526155247741084
10899	0
1089	-0.01350559170909828
108	0
10900	-0.02764968326229506
10902	-0.00665749011761361
10903	8.873886057995469e-5
10904	-0.00752285761110699
10905	0.00280871419130277
10906	0
10907	2.3115837973207956e-10
10908	0
10911	0.08158931666957607
10912	-0.00503930056441223
10913	-0.02724617583913128
10914	0.00116594107541199
10915	0
10916	-0.00966671342191555
10917	-0.00834678191052304
10919	0.01181370630711112
10920	-0.00407297643789547
10921	0.00314155429935261
10922	0
10923	-0.00987691814463011
10924	-0.01174219327808369
10926	0
10927	0.00339624313433131
10928	-0.00841070398411062
10929	0
10930	-0.0076296153296619
10935	0.02450243494931779
10936	0.0022992028396648
10938	0
10939	0
10940	-0.00729341697591671
10942	-0.03848001624580668
10943	-0.00579001465468614
10944	0
10945	0.01047526301118953
10946	0.00738396523010225
10947	0
10948	-0.0150001571375489
10949	0
10950	0
10952	0
10953	-0.01007209043638214
10954	-2.518517265059e-4
10955	-0.01964964931188634
10956	-0.00881999173095245
10957	-0.00871071196315845
10959	-0.02154496495526286
10960	0
10961	0
10962	-0.00725891342783112
10963	0
10964	0
10966	0.00433253257300471
10969	-0.00789904074275353
10970	-0.01971602066153582
10972	0
10973	0
10974	0
10975	0
10978	0
10979	0.0074231593643727
10980	0
10981	8.3061527084245e-4
10982	0.00139931852209485
10983	-0.0027378988266793
10985	0
10987	0
10988	0.00720785524371792
10989	0.01438840444860577
10990	0.01403711728632051
10991	0
10992	-0.00589328027556478
10993	-0.00191383888915209
10994	0
10998	0.02397679148306994
109	0.03957418138561721
10	0
11000	-0.00371414244046548
11001	0.00951167480667117
11004	0.00605507389111009
11005	-0.05303411438945733
11006	0.00787151882846558
11007	-3.0633595904248e-4
11009	0
11010	-0.02260053217038797
11011	0
11012	-0.02721067084092776
11013	0.0407259959327057
11014	0.00459272012132219
11015	0
11016	0
11017	4.1246069303541e-4
11018	0
11019	0.02783958075284088
1101	0.01546395334072499
11020	0
11021	-0.01200480071259737
11022	0.00518403043495179
11024	-0.00916518695773344
11025	0.00141368727358852
11027	0.00184330455317983
1102	-0.01606138227152646
11030	-5.4948123266135e-4
11031	0
11033	-0.00385550246737054
11034	5.8389917219411e-4
11037	0.0116921132248637
1103	0
11040	-0.005778448957052
11041	-0.0027915605563227602
11043	0.00938054381638105
11044	-0.00397299189115514
11045	-0.00560896807885518
11046	0
11047	0
1104	0
11051	-0.00212607805273575
11052	0.00645499093850693
11054	0
11055	-0.0021670759325343
11056	0.00161439050748623
11057	-0.00293566755999298
11059	-0.04001590822449382
1105	-0.00539552678700819
11060	0.01800164076104248
11061	0.02158515178435082
11062	0
11063	0.00665001532327756
11064	-0.01922695917111363
11065	-0.03656085306072655
11066	0
11067	-0.00140876052393286
11068	0
11069	-0.00918736937048198
11070	0.01519718462811566
11072	-0.0047453264265288
11073	0.0020025330377366
11074	0
11075	0
11076	-0.01995159502244822
11078	-0.00830731983520802
11079	-0.00943725534696194
1107	0
11080	-0.03218915814378871
11081	-0.00192497056736241
11082	0.01031896202932678
11083	-0.00291871181764694
11085	0.00981503308838104
11086	0
1108	0.01056791048290244
11092	0
11093	0.00273120111720364
11094	0.0045613980742637
11095	0
11096	0.0142994417305165
11097	0
11098	-0.01149426343666234
11099	0
1109	-1.032938783751043e-5
11100	0
11102	0.00554236549691805
11103	0.01286937382133103
11104	0.0042860192150619
11107	0
11108	-0.00789667757811679
11113	0
11116	0.01246907576854304
11117	0
11118	0.03807198156308459
11119	0
1111	0
11120	0.02297577094611909
11122	-0.00162613150311409
11123	-0.03592283385785207
11124	0.01040893493809768
11126	-0.00338793153994657
11127	-0.01116883861872427
11129	-0.03601603464910132
1112	0
11130	-0.03434494293531061
11131	0.01729344625359728
11132	0.00242666548172756
11133	-0.00465413973926156
11135	0.00311451360176909
11136	0
11137	-0.0073578216051799
11138	0.04094751801263782
1113	-0.00345986828701509
11140	-0.04018841650870233
11142	0.00486527559172592
11144	0.0033347073478131
11145	0.0036814988761384
11146	0.04286514751885634
11147	-0.0129761966829387
11148	-0.01251595678269147
1114	0
11151	0.01072952991325642
11152	0.0038010496097308
11153	0
11154	-0.0130644465762272
11155	-0.00121461528479797
11156	-0.00396838423619802
11157	0
11160	0.01473070585605055
11161	-0.02253475582399202
11162	-0.01012904208534953
11163	0.02479520196936151
11166	0
11167	-0.0040295116026717
11168	-0.01093340509029367
11169	0
1116	0.02330791524859055
11170	0.00695038049131326
11171	0.02520292613352702
11172	-0.0041728017953865
11174	-0.01109945559419252
11176	0
11177	0.0173479279786813
11178	0
11179	-0.00970595493874438
1117	0.01856086008043629
11180	0
11181	-4.5765342597859e-4
11182	-0.00781499099571507
11183	0
11184	-0.01523101720448898
11186	-0.00349237752765101
11187	-0.00862519469490832
11188	0
11189	0
1118	0.01263596761871751
11190	0.01081780938214071
11193	0
11194	0
11196	0
11197	0
11198	-0.01076399112700657
11199	0.00130918022315081
1119	0
11201	0.00150707269399988
11202	0.01796357499505633
11211	0.00864436738527699
11212	0.02671380338986063
11213	-0.01371869134511909
11214	0
11215	-0.00691917862804547
11216	0.03089206119238209
11219	0
1121	-0.00454677423180201
11221	0.01157499493092311
11222	0
11223	0.00695737165536893
11226	0.02126632495386871
11228	0
1122	0.00855356589271679
11230	0.00468671674213334
11231	0.0106761293662941
11232	0.01057317173465539
11234	-0.01081943374307395
11235	0
11236	0
11237	0.0104093343205592
11238	-0.00739817120763505
112399	0
1123	0
11240	0.05563893360662109
11243	0
11245	-9.719125018347e-4
112464	0.02783159891066363
112479	-0.00937986382404641
11247	0
11248	0.00430867109897594
1124	-0.00268651036067393
11250	-0.008281909830535
11251	0
11252	-8.2083313956132e-4
11253	0.00426420983119272
11254	0
11255	0
11258	0.01273006075847057
11259	-0.02115560256698903
11260	0.00905368412618214
112611	0.00151825859617454
11261	-0.01368503606895158
11262	-0.03430965367743818
11264	0
11266	-0.00314417744087945
11267	0.00819313325050959
11273	0.00852587997960176
11275	0.02019023995672761
11276	0
11277	0
11278	-0.01404967650665693
11279	0
11280	0.01902942185803642
11281	0
11282	-0.00729591247323425
11283	0
11284	0.01636108938167197
11285	-0.00215103488308388
112869	-0.00218567935217078
112950	-0.00308724337118796
1129	-0.00575139112529983
112	-0.00558898470185307
11309	-0.01225011396513351
1130	-0.0118600018813082
11311	0.01119683239134337
11313	0.01272022848660613
113146	0
11314	-0.0188797625010793
11315	0.00586153748925853
11316	0.01246161844271382
113177	0.00252759492586918
113178	0
11317	0.01880171663182893
11318	0.00821983858328948
11319	0
11320	-0.00686070836977662
11321	0.01042377473089569
11322	0.00190157597529836
113251	0.01579685012539172
11325	0.01229422191759852
11326	-0.071270214980158
11329	-0.02271263488139477
1132	-3.8942843631148e-4
11330	0.00233241018819436
11331	0
11332	-0.0211424121182544
11333	-0.01802756019747878
11334	-0.00988536736172988
11335	-0.0010861370378437
11336	0.02155787169207129
11337	3.6206756492056e-4
11338	0
11339	0.00299002708638917
1133	0.03072540267718467
11340	0
113419	0.00619361076948451
11341	-0.0194448357850846
11342	0.00825066992989966
11343	0.00264820893362034
11344	0
11345	0.00333096193187772
11346	0
1134	-0.01533443989050708
1135	-0.00500667816766714
1136	0
113791	0.00407506949695926
1137	0
113835	0
113878	0.03876560531750717
1138	0.0054297321106395
113	-0.01271123988862598
114034	-0.00568016852523185
114044	-0.00606595963370378
114049	-0.00182245287310403
114088	0.00432920267645955
1140	-0.00998487130329932
114112	0
1141	1.1306390131944e-4
1142	-0.00850988220154358
114327	0.0018528210225921
1143	-0.02192210108310037
1144	-4.1545079794541e-4
114548	0.00811573663249702
1145	0.00328213775224582
114625	-0.00686207208170341
1146	0.00114552728146622
114791	0
1147	-0.00915309509124669
114819	-0.00880114979593996
114876	0.00970264310178809
114881	0.00257727325544691
114882	-0.00919952189413468
114883	-0.00762114388176803
114884	0
114885	-0.00921564222718446
114897	-0.00991955113099498
114899	0
114908	0
114932	-0.0079674605188074
1149	-7.097887502240658e-5
114	0.00959336459240844
115123	-0.01203132275555085
115201	0
115207	-0.04045180496258801
115290	0.00984434293597954
1152	-0.01461944189179714
115353	0.01703913783091617
1153	-0.0089872062692058809
1154	-0.02579752829949838
1155	-0.0369438891874632
115703	0
115708	-0.00627789259401583
115817	-0.00973262620920212
1158	0.00155155266846224
115939	0
115	0.01436206262419652
116039	-0.01167128549789692
1160	0.00332507505875971
116138	0.00240617629762001
1161	0.00914436125397294
116285	-0.00352417830669492
116372	0.03227006823986604
116496	-0.00561841973031485
1164	-0.04420335617053729
116828	0.05033944380630144
116832	0.00675417203314276
116984	-0.03001303317159174
116985	0
116986	0
116987	0.01678954108692088
116	-0.01324783686122391
117178	-8.4289347328341e-4
117246	0.01821691450935355
1173	-0.0126914130313518
1174	-0.00788865421315312
1175	-7.2047841172783e-4
1178	0.06978835403127542
1179	0
117	0.01777000962626226
1180	0
1181	-0.01811454873940841
1182	0
1183	-0.01493472045672429
1184	0
1185	0.00792582403437482
1186	-0.0066998929442829
1188	0
118	0
1191	0
1192	0
1193	-0.00185081200202801
1195	0
1196	7.6353822493219e-4
1198	-0.01383987494140764
119	0.00183253045360031
1200	0.00251741296896152
1201	0.01221892636617029
1203	0
120526	0.02274400484732293
1207	0
1208	-0.0028041303743652
1209	-0.00239055655069679
120	0
1211	5.341276001441673e-5
1212	-0.01650638700486548
1213	0
1215	-0.02436412560064209
122616	0.00276043557541842
1230	0
1232	0.06823824167186143
1233	-0.00637836594548435
1234	0.03122818896596549
1235	0
1236	0.01284732092180657
1237	0.00681130869996839
123803	-0.03070397418145772
123872	-9.2464820710722e-4
1238	0.0127376911155369
123	-0.04605070419861933
124044	-0.01033261055623756
1240	0.02509102562431191
124152	4.8870574559550594e-11
1241	0.0106191350882552
124222	-4.1644033103589e-4
1244	-0.01313568581252344
124565	-0.00968487444028607
124583	0.00199982112523616
124	0
125893	0.01842320277738346
1258	-0.00229123244833548
1259	0.00820812652289636
125	-0.02399863833685266
1261	-0.00209480132374548
126208	0
126231	0.06649806571364111
126298	0
126299	-0.00277112995986926
126321	0.00939586181269092
126353	0.00884604113923131
126393	-0.01528157591172336
1263	-0.03051221394270121
1264	-0.00364142637103884
1265	0
1266	0.02006981213990167
1267	-0.00311892151098503
1268	0.00102341465589892
1269	-0.00440838314288143
126	-0.01976228649376771
1271	-0.00597623466970495
1272	-0.00127329555168519
127534	-0.01144443345596639
127544	0.01310604463182017
127703	0.01278607476061007
1277	0.01456653378908268
127833	-0.02216429193838298
1278	0
1280	0
1281	-0.00523398219564598
1282	0.01151785375488589
1284	0.02331449672223007
128553	-0.03451737916082689
1285	0.00143919581300521
1286	-0.00177959136377065
1287	0
1288	0
1289	0
128	0
129025	-0.00545219000121
129080	0
1290	0.00680042004012999
1291	0.00368899794358612
1292	0
1293	0.03359017603278948
1294	0
1296	0.01883949827021497
1297	0
1298	-0.00246881891461993
1299	0.00504626351686284
12	0.01625574712001453
130074	-0.00665532702291792
1300	0.01113351419010515
1301	0.01803597993763902
1302	0.01260681928735378
1305	0.01628238888805167
1306	0.05093878857553244
1307	0
1308	0.00213563311395619
130916	-0.01021933034866845
130	-0.00670944803196132
1310	-0.01082398260790568
1311	4.8692714282337e-4
1312	0.00695696100384762
131408	-0.00206214635283664
1314	0.01443538491011943
131544	-0.00794206093749671
131566	0
131578	-0.00972877328977482
1315	0.00385669160399766
131601	-0.00674451217163931
1316	-0.01100712228116471
1317	0.00909004874998306
1318	0
131	0
1326	0.01998401200757517
1327	0
1329	0
132	0.01484384969511594
133619	-0.01766849358829868
1339	0
133	-0.02790185920334138
1340	0.01182975777312053
1345	-0.0173643412795751
1346	-0.00124102170822877
1347	0
1349	0.00158563747728856
134	0.00178853009203459
1350	-0.01433365351085584
135138	0.005439681877118
1351	0
1352	-0.01079708819174551
1353	0.00687101403119313
1355	0.00296331131247228
1356	4.8934631184717e-4
1357	-0.00986932318154474
1358	-0.01084144713208385
135948	0.00465693826257119
1359	0.03128498417141538
1360	-0.01104311972018875
1361	0.00144405031902299
