gene	female_infant_1
11013	0.00352668740164721
11014	-0.00494137863797148
11015	0.00289261681846588
11016	0
11017	-6.0611022141195e-4
11018	0
11019	-0.00142134673927903
1101	0
11020	0
11021	0
11022	0
11024	0.01485117044370717
11025	0
11027	0
1102	0
11030	0
11031	0
11033	0
11034	0.00182176929972229
11037	0
1103	0
11040	0
11041	0
11043	-0.00350926766645867
11044	0
11045	0.00561181266287594
11046	-4.3512087518157e-4
11047	0
1104	0
11051	0
11052	0
11054	0
11055	0
11056	0.00239823203063022
11057	-3.2297049472572e-4
11059	0
1105	0.00971987412126784
11060	-0.00215486406134921
11061	-3.5480287393893e-4
11062	0
11063	0
11064	0
11065	-0.00180019782528849
11066	-0.00112358104113776
11067	0
11068	0
11069	0
11070	0.00393846191465045
11072	0
11073	-0.00548955586359896
11074	0
11075	0
11076	0
11078	0
11079	-9.2061236276713e-4
1107	0
11080	0
11081	0
11082	0
11083	0
11085	0
11086	0
1108	-0.01495481772163109
11092	0.00133219627610963
11093	0
11094	0
11095	0
11096	0
11097	5.7649527816676e-4
11098	-0.01978745630246243
11099	0
1109	0
11100	0
11102	0
11103	0
11104	0
11107	0
11108	-0.0032106749574892
11113	0
11116	-0.00890053398680231
11117	-6.1460862680488e-4
11118	0
11119	0
1111	0
11120	-0.0015171889458442
11122	0
11123	-0.00517956514744634
11124	0
11126	-0.01105896014438869
11127	-0.0089401650456101
11129	0
1112	0
11130	0.00885878018450855
11131	-0.00559494074501757
11132	0
11133	0
11135	0
11136	2.7171424163260407e-6
11137	0
11138	0
1113	0
11140	4.4720548909344e-4
11142	0.0108670852051489
11144	0
11145	0
11146	0.00150620683852637
11147	-7.3141966136465e-4
11148	0
1114	0
11151	0.00506376811374996
11152	0
11153	-0.0056011292809925
11154	0
11155	0
11156	0.01573061010481896
11157	0
11160	0
11161	0
11162	0
11163	0.00413767954958527
11166	0
11167	0
11168	0
11169	0
1116	0.01683104270937778
11170	0
11171	0
11172	0.00323592663273528
11174	0
11176	0
11177	0
11178	0
11179	2.1200279371656e-4
1117	0.03508873570330292
11180	-0.00380018281109768
11181	0
11182	0.00294163389411547
11183	0
11184	0
11186	0
11187	4.4578090076966e-4
11188	0
11189	0
1118	0
11190	0
11193	0
11194	0
11196	0
11197	-0.00199622269108174
11198	-0.02142660788943648
11199	0
1119	0.00192907875301323
11201	0.00340286344325967
11202	0
11211	0
11212	-0.00160243913512225
11213	0.00258407749040528
11214	-0.00331792224278482
11215	0
11216	0.00288663936083299
11219	0
1121	0
11221	-0.00846487676292473
11222	0.00549114535119396
11223	0
11226	-0.00169479449608872
11228	0
1122	0.00271911222269161
11230	0.00262352612724938
11231	0
11232	0
11234	0
11235	0.0083869999916669
11236	0
11237	-0.00817132543009358
11238	0
112399	0
1123	-0.00148559863660716
11240	-0.0036518841412109
11243	7.4369070817216e-4
11245	0
112464	0
112479	0
11247	0
11248	0.00138307637143714
1124	-0.00307826328295726
11250	0
11251	0
11252	0
11253	0
11254	0
11255	0
11258	0
11259	0
11260	-0.00110030827165236
112611	-0.00215269414193988
11261	0
11262	0
11264	0
11266	0
11267	0
11273	0
11275	2.4988723386263e-4
11276	-0.0061656836910349
11277	0.0090344698857901
11278	0
11279	0.00332248163502012
11280	0
11281	0
11282	0
11283	0
11284	0.00473586043951378
11285	-0.00142699807898036
112869	-0.00162013398889571
112950	0
1129	0
112	0.00225060268139023
11309	5.8056292361603e-4
1130	-0.01378749316976311
11311	-0.00607961815027807
11313	0
113146	0
11314	0
11315	-0.00190235315154865
11316	-0.00311014782480361
113177	0
113178	0
11317	0
11318	0
11319	0
11320	-0.00450219135383092
11321	0
11322	-0.00222464846370061
113251	-0.00250230186210394
11325	-0.00348723188069836
11326	0.02614146097581412
11329	0
1132	0
11330	0
11331	0.00687822613031515
11332	0
11333	0
11334	0
11335	0.00173369289225228
11336	0
11337	0
11338	0
11339	0
1133	0
11340	0
113419	0
11341	0.00270028639904502
11342	0
11343	-0.00434056693838777
11344	0.0011750812001873
11345	0
11346	0.00106161350401033
1134	0
1135	5.4159522301133e-4
1136	0
113791	0
1137	0
113835	-8.0390637600835e-4
113878	0
1138	0
113	0
114034	-0.00292548628025201
114044	0
114049	0
114088	0
1140	0
114112	0
1141	0
1142	0
114327	0.00906085314270111
1143	-1.6274938321922e-4
1144	0
114548	-0.00877558002597017
1145	0
114625	-0.00626144353967157
1146	0
114791	0
1147	0.00719844238130651
114819	0
114876	-0.00444126947213385
114881	0
114882	0.00421889226246678
114883	0
114884	0
114885	-0.00190721728775382
114897	0
114899	0
114908	0.01708609593573136
114932	-0.00448596651610205
1149	0
114	0
115123	0
115201	0
115207	-0.00703453536425857
115290	0.00253002881474261
1152	0
115353	-7.219512847245e-4
1153	0.00261594641181732
1154	0.00806517685367467
1155	0
115703	0
115708	0
115817	0
1158	-0.00405009231800874
115939	0
115	0
116039	0
1160	0
116138	0
1161	0
116285	0
116372	0
116496	-0.00428048012381347
1164	0.00449659000222222
116828	-0.00397078824031031
116832	0
116984	-0.00447535837298453
116985	-0.00153845482015065
116986	0
116987	0
116	0
117178	0
117246	-0.00635113109068356
1173	0
1174	0
1175	0
1178	-0.01576736663280974
1179	0
117	0.00498141753400838
1180	0
1181	0
1182	0
1183	0
1184	0
1185	0
1186	0
1188	0
118	0
1191	-0.01946836623107109
1192	0
1193	-0.02003687197215692
1195	0.00215270838836771
1196	-0.01696561874570468
1198	-0.00246170847503983
119	0.00160732364721245
1200	0
1201	0.00170076458891027
1203	0
120526	-0.01234978493873139
1207	0
1208	0
1209	0
120	0.00451543801737361
1211	0
1212	0
1213	0
1215	0
122616	0
1230	0
1232	0
1233	-0.00118955477053581
1234	-0.01255305833987619
1235	0.00931206653858404
1236	0.02705170632244684
1237	0
123803	0
123872	0.0135153059541821
1238	0.00166254947057017
123	0
124044	0.00959596969922047
1240	0
124152	0
1241	-5.7879269728022e-4
124222	0
1244	0
124565	0
124583	0
124	0
125893	0
1258	0
1259	0.00396559143973991
125	-0.00374181476660341
1261	0
126208	0
126231	0
126298	0
126299	0
126321	0
126353	0
126393	0
1263	0
1264	0
1265	0
1266	0
1267	0.00251798361061248
1268	0
1269	0.00602436632864965
126	0
1271	0
1272	0
127534	0
127544	-0.01116469913128469
127703	-0.00313620569342047
1277	-0.00118556011318605
127833	0
1278	0
1280	0
1281	-0.00883290024971758
1282	-5.382095963712e-4
1284	0
128553	-0.00162207172324025
1285	-0.0028985248384979
1286	-0.00907914303862616
1287	0
1288	0
1289	0.00471098438703354
128	0
129025	0
129080	2.500656743179067e-5
1290	-1.6986184629755e-4
1291	0
1292	-0.00265687411469303
1293	0.00196233314019354
1294	0
1296	0
1297	0
1298	0.00161144178239957
1299	0
12	-0.00471736244378321
130074	-0.00245393394990269
1300	0
1301	0
1302	0
1305	-0.00168545691029468
1306	0
1307	-0.0092560430828805
1308	-0.00171123540582374
130916	0
130	0
1310	0.00371520754202331
1311	0
1312	0
131408	-0.0085571190912493
1314	0
131544	-0.00554889672338945
131566	0
131578	0
1315	0
131601	-0.00113639533670259
1316	0
1317	-0.00117428821574309
1318	0.01578279001560167
131	0
1326	0.00463087828383074
1327	0
1329	0
132	0
133619	-0.00350442582559933
1339	0
133	0.00163743827635452
1340	0.00262486798956737
1345	0.01327739280893922
1346	0
1347	0
1349	0.00608190561841918
134	0
1350	0.00893947695454603
135138	0
1351	0
1352	0
1353	0
1355	0
1356	0
1357	0
1358	0.00455305310115153
135948	0
1359	-0.01614348216987016
1360	0
1361	0
1362	0
1363	0
1364	0.00340190356881786
1365	0
1366	0
1368	0.00980861626329642
1369	0
136	-0.00541866021116601
1370	0
1371	0.00398953136837872
1373	0
1374	0
1376	0
137886	-0.01560801320301559
1378	0
138046	0
138050	0
1380	0.02932869498401331
138151	0.00363534435071368
138162	0
1381	0
1382	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
139081	0
1390	0
1392	0
139322	0
1393	0
1394	0
139538	0
1395	0
1396	0.02942387854149391
1397	0
1398	-0.00305418008310669
1399	0
13	0
1400	0.00367633848370592
1401	0
140459	0
140460	0
140461	-0.0114869896259893
140462	0
140465	0
140467	0
1404	0
140545	0
140578	0
140597	0
140609	0.00145484703936182
1406	0
1407	0.00784314859535314
140801	0.02423729189462501
140803	0
140883	-0.00557025535142018
140885	0
140890	0
1408	0
140	0
1410	0.00382192783926849
1411	0
1412	0
1413	-3.1123690543337e-4
1414	0
1415	0
1416	-0.00913434768713399
1417	0
1418	-3.6704517423105e-4
1419	0
141	0
1420	0
1421	0
142684	0.00350800960151592
1428	0.00167226869920738
1429	0
142	0
1432	-7.5316984258863e-4
1434	0
1435	0
1436	0.01108587982011016
1437	0
1438	0
1439	0.00676655473813092
1440	0
1441	0.01059636185605457
1442	0
1443	0.0015145181197956
144404	-0.0025114783801955
1444	-0.0048986065368245
1445	0
1446	0
1447	0
1448	0
1452	0
145389	0.00364964366878266
1453	0
1454	0
1455	0.00102228570091911
1456	0
1457	0
1459	-6.2754234080553e-4
146057	0
1460	0
146227	0
1462	0.01114905865199357
1463	-0.00408160645704492
1464	0
146542	0
146562	0
1465	0
146691	0
1466	-0.0052686194912041
146712	-0.00541567507975957
1468	0
1469	0
146	0.0028118245331149
1470	0
147179	0
1471	0.00270231595992122
1472	0
147339	0
1473	0
1474	0
1475	0.00425519644659772
147657	0
147694	0
1476	9.3390344089302e-4
1477	0
1478	0
147912	0
1479	-9.366867670034e-4
147	0
148022	0
148066	0.0019341784944225
148229	0
1482	0.00818320260040312
1486	0.01200253872764285
148753	0
1487	0
1488	0
1489	0
148	0
1490	0.01372314749946203
149111	0
1491	0
1493	0
1495	0
149603	0
1496	0
1497	0
149986	-0.00438096920120153
1499	-0.00346161339279332
14	0
150160	0
1501	0
1503	0
1506	0
150726	0
1508	0
150967	0.00288058473423603
1509	0
150	0
151011	0
151050	0
1510	0
1511	0.00932353249339706
1512	0
1513	-0.00857190807411725
1514	0.01834042453725149
1515	0
151987	-0.01439955760101224
1519	0.00350879373594877
151	0.00207024867742976
152006	0
1520	0
152185	0
1521	-4.1495002474315e-4
1522	-0.01890858597832959
1523	-0.00365727438997687
1524	0.0089960827318741
152559	0
1525	0
1528	-4.3510823619958e-4
152	0.00188856717797898
1534	-0.00947960943172689
1535	0
1536	0
1537	0
1538	0
1539	0
153	0
1540	0.00376891495084341
1543	0
1544	0
1545	-0.00303187463774007
154661	0
154796	0
154881	0
1548	0
1549	0.0030078923565311
154	0
155066	0.00350202381296963
1551	0
1553	0
155400	0
1555	0
1556	0
1557	0
1558	0
1559	0
155	0
1562	0
156	-0.00355967723407838
1571	0
1573	0
157567	0
157627	0
157680	-8.1192245056359e-4
1576	0.00330135705129564
1577	0
157869	0
157922	0
1579	0
157	0
1580	0
1581	0
1583	5.2734966604998e-4
158427	1.99151213349e-4
158471	-0.00701280957833808
1584	0
158586	0
1585	0
1586	0
158747	0
1587	0
1588	0
1589	0
158	8.9330371255545e-4
159162	0
1591	0
1592	0
1593	0
1594	0
1595	0.00298420787445779
159963	0
159	-0.00498000415462601
15	0
1600	0
1601	-0.00790574872693495
1602	0.00189276685271661
160313	0
1603	-0.00147705680602517
1604	0.0081985935225957
160518	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1611	-0.00161089987104692
161291	0
1612	-0.00476159744228383
1613	0
1615	0
1616	0
1618	0
161	0
1620	0
1621	0.00403833369443329
1622	0
162427	0
1627	0.00102388943821972
1628	0
1629	0
162	0
1630	0
163131	0
1632	0
1633	0.00235666092062036
163486	-1.6589482120413e-4
1634	0
163590	0
1635	-2.8624622633537e-4
1636	0
1638	0
1639	0.00242703965735675
163	-0.0027012901307422
1641	0
1642	-3.207332953863e-4
1643	0
1644	0
1645	0.00483534764922515
164656	0
1646	0.01941018976392393
1647	-0.01144821941493546
1649	-0.00659739949112664
164	-0.00286359970388995
1650	0
1652	0.00250845659065772
1653	0
1654	-0.00308736702754803
1655	0
1656	-0.00349281453174111
1657	0.0059181559271145
1659	0
165	0
1660	-8.8064625952376e-4
1662	0
1663	-9.7273007808877e-4
1665	0
166647	0
1666	0
1669	0.03328984663136163
166	0
1670	0
1671	0
167227	0.00438931047082472
1672	0
1674	0
1675	0
1676	0
1677	-0.01333520256070522
1678	-1.188655259457769e-5
167	0
168544	-0.00547844671959312
1687	0.01846118145292624
1690	0
169522	0
169611	0
16	-0.0019956714952007
170679	4.6811247223878e-4
170680	0
171017	0
171023	0
171220	0
171392	0
171546	0
171558	0
171586	0
1716	0
1717	-0.00911309215283627
1718	0
1723	0
1725	0
1727	0
1728	0
1729	0
1730	0
1733	4.9511245534884e-4
1734	0
1735	0
1736	-0.00276717838891552
1737	0
1738	0
1739	0
173	0
1740	0
1741	0
1742	0
1743	0
1746	0
1748	0
1749	0.00250622425235204
174	0.00670482592231207
1750	0
1755	2.9795311010606e-4
1756	0
1757	0
1758	0
1759	0
175	-0.00245301378416477
1760	0
1761	0
1762	0
1763	0
1768	0
176	0
1770	0
1773	0
1774	0
1775	0
1776	0
1777	0
1778	-0.00449734756039459
177	0
1780	0
1783	0
1785	0
1786	-0.00176028349437754
1787	0
1788	0
1789	0
178	-1.444272043628e-4
1791	0
1793	0
1794	-0.01037322375874273
1795	-0.00343244216957055
1796	0
1797	0
1798	-0.00643654171038163
1800	0.01444081999072604
1802	0
1803	0.00666908864125617
1804	0
1805	0
1806	0
1807	2.0628518281467e-4
1808	0.01611178183029851
1809	0
1810	0
1811	0
1812	0
1813	0
1814	0
1815	0
1816	-0.00123633179850273
1819	-0.00165630773211461
181	0.00230939144922178
1820	0
1821	0.00364071012202653
1822	0
1823	-0.0061909292465376
1824	0.03500907522455752
1825	0.0040522330734806
1826	0
1827	0
1828	0
1829	0
182	0
1830	0
1831	0.00481890643617195
1832	0.00842227362067584
1833	0
1834	0
1836	-0.00580115779207977
1837	0
1838	0
1839	0.01105909375200135
183	4.5655910709484e-4
1841	2.1934977189783e-4
1842	-0.00102792038280594
1843	-0.01274330751361611
1844	-0.02106404191789444
1845	0
1846	-0.00278100929739228
1847	-0.02636233049560531
1848	0
1849	0.00276083681169279
1850	0.00973250976978249
1852	5.339152067948e-4
1854	0.00334426602197215
1855	0
1856	0
1857	-0.00670351411256354
1859	0
185	0
1861	0
1869	0
186	0
1870	0.01323833170392867
1871	0
1874	0
1875	0.01044480899690474
1877	0
187	0
1880	0.01943573773655677
1889	0
1890	0.00100217442854641
1891	0
1892	0
1893	0
1894	0
1896	0
189	0
18	-0.00915601580635281
