gene	female_young_adult_2
10203	-0.00473643800539757
10205	0
10206	0.00335446733066473
10207	0
10208	-0.01209724496356086
10209	-1.7455897708406e-4
1020	-0.01846608833399134
10210	0.01130672853881309
10211	-0.01144390032795998
10212	0
10213	0
10214	0.01192918109221552
10215	0.01882649981255664
10216	0
10217	0
10218	0.00769580399966852
10219	0.01485377455115358
1021	-0.00409565191947453
10220	-0.00812362567059583
10221	-0.02960445582827688
10223	3.4499099042063e-4
10225	0.0270616034794149
10226	0.00154113201277905
10227	0
10228	-0.00340400988388754
10229	-0.00860176371352536
1022	0.00248456727481712
10230	0.03985803969636287
10231	-0.04347383215090943
10232	-0.02943725437194158
10233	0.00342782319753485
10234	-0.00835868147920665
10235	0
10236	-0.00371834450764197
10237	-0.00825016091005936
10238	0.00220150057236324
10240	0.00323592731521365
10241	0
10242	0
10243	-0.02481344398559349
10244	0
10245	-0.0053329939639109
10246	-0.01357324843900266
10247	-0.01728234580185086
10248	0
10249	0
10250	0
10252	0
10253	-0.01701462729759094
10254	-6.6130515204995e-4
10255	0.02662248233427575
10256	0
10257	0
1025	-0.00163755790281999
10260	0.01614816539040996
10261	0
10262	-0.00215274228577884
10263	0
10265	-0.00713244255670748
10266	0.01186551802910132
10267	0.023951432544031
10268	-0.00449934797986573
10269	-0.00449020631785263
1026	-0.01124944396346776
10270	0.00441953838476328
10272	0.00728522201746317
10273	-0.00904720740233201
10274	-0.00834442974064471
10276	-0.00344514469457318
10277	0.01514657603443087
10278	0.0060431371782473
10279	0.00286660802568159
1027	0
10280	-0.01848625484710642
10281	-0.0145109316665217
10282	0.00826875011289431
10284	0.00184305072347753
10285	0.01118189292603354
10286	0.0153906160589591
10287	-0.01515763905161078
10288	-0.00218515053502848
10289	0
1028	0.01439958410920405
10290	-0.00244052097339366
10291	0.00261156934342253
10293	-0.00705974995924351
10294	0.00156409281331681
10295	0
10296	0.00579317180324554
10297	-0.0051125483615965
10298	0.0154044405728337
10299	0
1029	-0.00306094442530928
102	0.00652931702586115
10300	-0.00631187640995937
10301	0.0043726584181082
10302	-0.01746310059682306
10307	0.00555796196107743
10308	0
10309	4.1097283210672e-4
1030	-0.00605349223625238
10311	0.00498322241931304
10312	-2.9923160944951e-4
10313	0
10314	-0.01152489360429996
10316	0.00870625302430817
10317	0
10318	0.00654935697224254
10319	0.03918542213288323
1031	0
10320	0
10321	0.00251548030073584
10322	-0.00321070701438314
10324	0
10325	-0.0087652808367305
10327	-9.7614128199501e-4
10328	0.01232256345833488
10329	0
1032	0
10330	-0.01563388930027853
10331	0
10332	0
10333	0
10336	0.0028687531827008
1033	0.0080102678165627
10342	0
10343	0.0038636686583201
10346	-0.00953486779246348
10347	0.0052909849788294
10351	-0.00185504431988935
10352	0.0126016129739925
10360	0.01491003745792766
10362	0
10363	0.00251363691940115
10365	0.00402494593474721
10367	0.01198913498803476
10368	0.0062383512412464
10369	-0.01027667488373976
1036	-0.02345546157122894
10370	0
10371	0
10376	-0.01065301585707291
10379	-0.00150710491701167
10381	0
10382	1.7270339041057e-4
10383	-0.01644409215498692
10384	-0.0192111791893141
10385	0.00721150487450734
10388	0
10389	-0.00634346351601649
1038	-0.01146450653961308
10390	1.6191701239853e-4
103910	-0.01679242240160683
10391	-0.01915239510125634
10392	-0.00122605464142875
10393	3.6539915927858e-4
10394	0
10395	-0.00270901865778922
10396	0
10397	0
10398	-0.02325316688955329
10399	0.00191181070219695
1039	0.00673757074973334
103	0
10400	-0.00331954094026904
10401	0.00982053485123964
10402	-0.01747122712383738
10403	-0.00401725551520111
10404	0.01325481109988204
10406	0.02456302293716924
10407	0
10408	0
10409	0.00696338300648516
1040	0
10411	0.00298488325791386
10413	0
10417	0.03217995191793144
10418	0
10419	0.01597241480325182
1041	0
10420	-0.00295824383013855
10421	-0.00590834007151898
10422	-0.00210277509792023
10423	-0.01075597796817328
10424	0
10425	0
10426	-0.01936875009081435
10427	0.00828590719597901
10428	-0.00783309981965411
10430	6.3339151347936e-4
10432	0.00232763187828862
10434	0
10435	0.01946291743460542
10436	-0.00177805461171525
10437	0.00727496247235421
10438	-0.00995696990904486
10439	-0.00224807563701136
1043	0.00331651679889976
10440	8.861457053260003e-5
10443	0
10444	0
10445	-0.01631112868633458
10446	-0.0040771645869044
10449	-0.00149521987574068
1044	-0.01489591267196592
10450	0
10451	-0.00451451270057222
10454	0.03787035761700762
10455	-0.01782600879217097
10456	-0.0112413507302164
10457	0.04516230061088059
10458	0
1045	0
10460	0
10461	-0.00519191279090399
10462	0
10463	-0.01327082590924649
10464	-0.03378555502254161
10465	0
10466	0.0184623776956831
10467	0
10468	0.03190077687707249
10469	0
1046	0.00540109311987981
10471	-0.00141561593649161
10472	0.00335440380117173
10473	0
10474	0
10475	0
10478	0.01832246394461042
10479	0
1047	0.00792775134759803
10480	0.00571778353912072
10481	-0.00704015914206194
10482	-0.01239199711153547
10483	0.00528869874584167
10484	0.00287970268418758
10485	0.00339471372167281
10486	0.00708373508475859
10487	0
10488	0
10489	-0.00721707099171457
1048	-0.00341017324557477
10490	0
10491	0.01575124160363707
10492	0
10493	1.6290915087903e-4
10494	0
10495	0
10497	0.01163607407296048
10498	-0.00408771126272471
10499	0.02025356639827938
104	-0.00120703596556291
10500	-0.01472780733929111
10501	0
10505	0
10507	0
1050	0.02344453389044828
10512	0
10513	0.00531358112429886
10514	-0.00170139865239449
10516	-0.01039276510011714
10518	0
10519	-0.00453536981016996
1051	0
10520	-8.2888717879423e-4
10521	0.01199475050061783
10522	0.00674496795055158
10523	-0.01560353001375906
10524	0
10525	0.0193103719943707
10526	-0.00801809448513611
10527	0
10528	0
10529	0
1052	0.01853332337857659
10531	0.00696391687595901
10533	-8.189640971057342e-6
10534	0.00248239357837429
10535	0.00821839379955055
10536	0
10537	0.00761816875973482
10538	0
10539	0
1053	0.00587334624912372
10540	-3.3433165863494e-4
10541	0.00602159792274698
10542	0
10544	0.0235591512877666
10548	0
10549	0
1054	-0.00539581961717789
10550	0
10551	0
10552	0.00688378993283019
10553	0
10554	0.00287655247842387
10555	0
10556	-0.01381946493729078
10557	-0.00268861369285242
10558	0
10559	0
10560	0.01667666343049608
10561	0.03825808561273461
10562	-0.01952433602283728
10563	0.031382643765182953
10564	-0.0102289071210851
10565	0.01300946485076061
10566	-0.00467726030957453
10567	0
10568	0
1056	-0.00113975140826375
10570	-0.00855578993024948
10572	1.7475478680192e-4
10573	-0.01195676403164416
10574	-0.00175171085673861
10575	0
10576	0.00639987799082193
10577	0
10578	-0.01296820472319708
10579	0
10580	0.00184478504450598
10581	-9.0574106658024e-4
10584	0.00376327757800765
10585	0
10586	0
10587	0
10589	0.00151714354372828
1058	0
10590	0.0072844308345899
10591	-0.00745344580046877
10592	-0.01147094970631904
10594	0
10595	-0.00176347226810327
10598	0.00541886507653803
10599	0
1059	0
105	0
10600	-1.9754135232686e-4
10602	0.01265645723046392
10603	-0.0029590173988522
10606	-3.2578924805284e-4
10607	0
10608	-0.00996368469014192
10609	0
1060	-0.00163273332031954
10610	0.015785040694974162
10611	0
10612	8.4473914495452e-4
10613	0
10614	-0.00821974619749649
10615	0
10616	0
10617	0
10618	0
10621	-0.00454149852593984
10622	0.00522125844453435
10623	-0.00507065769158613
10625	-0.00840552307924261
10627	0
10628	0
10629	-0.00305766763084797
1062	0
10630	0
10631	0.00344177397041553
10632	0.0040492178269764
10633	-0.00624278971786327
10634	-0.00396275303194089
10635	-0.01006586956680071
10636	0.01166871327008041
10637	-0.02095200543623421
1063	0.02014696397386669
10640	-4.6337610100194e-4
10641	0.00459036993097944
10643	-0.00424722634803538
10645	-0.00614545263655062
10647	0
10648	0
10650	0
10651	-0.00188552898055994
10652	-6.0193030331125e-4
10653	-0.00298103992758853
10654	-0.01920405072081092
10656	0
10657	-0.00414470683467387
10658	-0.00190942896187333
10659	0
10660	0
10661	0.00518777595133803
10663	-0.00268158641985647
10664	0
10665	-0.01084895794150351
10666	0
10667	0
10668	0
10669	0
10670	0
10671	0
10672	-0.00173691947835387
10675	0.00304451671814411
10677	0
10678	0.03907528125934608
10681	0
10682	-0.00454111215248552
10683	-0.00245660743785347
10686	0
10687	0
1068	0.0031595051006386
10690	-0.01010539864361816
10691	0
10692	0
10693	1.0236827217758e-4
10694	0
10695	0
10699	-0.00266605970565847
1069	0
1070	0.01060334398353459
10712	-0.00117335634222925
10713	0
10714	0
10716	-0.00907090532714978
1071	0.00440699001836236
10721	0.01175235216087661
10723	-0.00386179488348387
10724	0
10725	0.01215627091979787
10726	0
10728	0.02091208303871715
10730	0.01902151529349382
10732	0
10733	0
10734	-0.00749818507122929
10735	0
10736	0.01252597945042768
10737	-0.01629675576301292
10738	-0.01823038168918325
10739	0.01067888162193952
10741	-0.01017856701488193
10742	0.01188094443450571
10744	-0.00482779074093015
10745	0
10746	0.01293137278178345
10747	-0.00341948958366213
10749	0.00428445852692594
10750	-0.01374439283137716
10752	0
10753	0
10755	0
10758	0
1075	0
10761	0
10762	0.00811687717319904
10763	0
10765	0.01378689377923812
10766	0.01036230935271345
10767	-0.00192030062919662
10768	8.2556064642204e-4
10769	0
10771	-0.00909443689554132
10772	0.00365949808153816
10773	0.00225798550551514
10775	-0.00697938567460187
10776	0.0046248788907225
10777	0
10778	0.00352378896149226
10780	0
10781	0.00127001430636771
10782	0
10785	-0.00755115046824221
10786	-0.00759763660465285
10787	0.03002318796199158
10788	0
10791	-0.03320915509853205
10793	-0.0658511247347099
10794	-0.00185822985188188
10795	0
10797	-0.02344877475188353
10798	0
10799	0.02528860765493317
107	0
10801	-0.00795265544174202
10802	-0.00868603378547911
10803	-0.04163355891849237
10807	-0.00970069150421637
10808	0.01420874755107592
1080	-4.8961853827994e-4
10810	0
10813	0
10814	0
10816	0
10817	0
10818	0
1081	0.00637273339862168
10825	-0.00941143968070764
10826	0
10827	0.00575157102617882
10840	-0.00366704922800501
10841	-5.7054378404713e-4
10842	0.01348301928224414
10844	0
10845	0
10846	0
10847	0.00971367966383167
10848	0
10849	0
1084	-0.00606253283837929
10850	-0.00585214675596239
10855	-0.00243279100210859
10856	-0.00396385741318634
10857	-0.00168887023398655
10858	0
10859	0
10861	0
10863	-0.00445744033903722
10864	-0.00697100890962245
10865	0.01615663106089493
10866	0.03873375630666506
10867	0
10868	0
10869	0.00435111469820569
10871	0.0360689498598661
10873	0
10874	0.0965648258202956
10875	-0.02780279786165733
10876	0
10879	4.8323541361499e-4
1087	0
10880	0
10881	0
10882	0.01523052670862989
10884	0
10885	0
1088	-0.01122365058758731
10891	0.00440262817048084
10892	0
10893	0
10894	0.00527922424216038
10895	-0.00563752547509837
10897	-0.03228539440219419
10898	0
10899	0
1089	-0.02760361356666081
108	0
10900	-0.02492947746026719
10902	0.00114030448298107
10903	0
10904	0
10905	0.00874219669223725
10906	0
10907	0.00124299063275138
10908	-0.02194127182370268
10911	-0.02415215422111523
10912	0.00327310176548661
10913	0.0049057942662672
10914	0
10915	0
10916	0
10917	0.00913485924461308
10919	0
10920	0
10921	-0.00563406264630409
10922	-8.556978723946e-4
10923	0
10924	0
10926	-0.0119965741206099
10927	0
10928	0
10929	0
10930	0.00389010080873838
10935	0.00699588086862546
10936	0.00252671030856677
10938	5.5333571606383e-4
10939	4.918120696466048e-5
10940	-0.01839847118725328
10942	-0.02949752083010856
10943	0.00691744949019851
10944	0
10945	0.00227344390111259
10946	0
10947	-0.00166435561840029
10948	0
10949	0
10950	-0.00582064754604329
10952	0
10953	-0.0061957770759553
10954	0
10955	-0.0052396934422687
10956	-0.00711539684992667
10957	0
10959	0.00136700374388724
10960	0.00658703202765881
10961	-0.00899428215412803
10962	0.0162424220717143
10963	9.5559574031346e-4
10964	0.03774586699407742
10966	-0.00619859562104411
10969	0.0010626349250565
10970	0.00987912528259449
10972	0.00273783109761183
10973	-0.02386924116897055
10974	-0.00143663548378653
10975	-0.01051035714383222
10978	0
10979	0.00179347316622953
10980	-0.0041703896778411
10981	-0.01962352032668773
10982	0.00451407919196082
10983	0
10985	0
10987	0
10988	0
10989	0
10990	0.00160476507068345
10991	0.01646611212765631
10992	5.3678223562043e-4
10993	-0.00169513743664931
10994	0
10998	0
109	-0.01708430037809601
10	0
11000	-0.0067185256081922
11001	0
11004	0
11005	0.00261701562829986
11006	0.03314347701528637
11007	-0.01649689185827018
11009	-0.02402341926482773
11010	0
11011	0.00531974150379813
11012	-0.02183699856675956
11013	0.0110256809354206
11014	0.00379423623285959
11015	0.00875357931841343
11016	-9.0069864993749e-4
11017	-0.00172187512477439
11018	-8.3282443913759e-4
11019	0.00418493934758714
1101	0.00797382271623569
11020	0
11021	-0.00800899728371652
11022	0
11024	-0.00567303071488964
11025	0
11027	-0.0220755173258055
1102	0.02136952060473368
11030	0
11031	-0.01881064453872863
11033	0
11034	0
11037	0
1103	-0.01023190319502721
11040	-0.04084549501971447
11041	0
11043	0
11044	0
11045	0
11046	0.00567506219418346
11047	0
1104	-7.5268762915008e-4
11051	-0.00889216032594562
11052	0.00187389313496566
11054	0
11055	0.0097743101749886
11056	0.01708540506859056
11057	-0.00899274412903428
11059	-0.00232424048069095
1105	-0.00826172274608119
11060	0.02110520757136243
11061	-0.0194714097984548
11062	-0.0197750506852193
11063	-0.01337755023452651
11064	0
11065	0.0262110238624865
11066	-0.00217288414463048
11067	0.01766139492071576
11068	-0.00384129413752531
11069	0
11070	0.00533480093858349
11072	0
11073	0
11074	0
11075	0.00306369843756034
11076	0
11078	0
11079	-6.0752174128687e-4
1107	0
11080	0.00375595636420554
11081	0
11082	0
11083	-0.02249921699149063
11085	0
11086	-0.00131604264767779
1108	0.01191243055760729
11092	-6.5117504457721e-4
11093	0.00876230975635402
11094	-0.00628673575811661
11095	0
11096	-0.00649719046665431
11097	0.01429279510545224
11098	-0.01046439776659911
11099	0
1109	0.00424753882042046
11100	0.00344965012176702
11102	0
11103	0
11104	-0.00684030489430913
11107	-0.0203116300709405
11108	0
11113	0
11116	0.00764753183396418
11117	0
11118	-5.2039817875903e-4
11119	0
1111	-0.00332694686885029
11120	0
11122	-3.5066644425632e-4
11123	-0.01581282696468258
11124	0
11126	0.0401007282135008
11127	-0.01669310463494455
11129	0
1112	0.00155564509221242
11130	0.00409051190471459
11131	0
11132	0
11133	-0.01613805998118559
11135	0
11136	0.00191460636125197
11137	0
11138	-0.00762500566962367
1113	-0.00474022312572453
11140	0
11142	-0.03284951094151461
11144	0
11145	-0.00645672588618257
11146	-0.0145567817021878
11147	-0.01670140121340132
11148	-0.00280066390228893
1114	0
11151	0
11152	0.00350592791106678
11153	-0.01635437856403654
11154	0
11155	0
11156	0
11157	0.02202950233298076
11160	0
11161	0.00828034832087254
11162	0.00336122951677914
11163	-0.03876092251962439
11166	-0.01354006091050819
11167	-0.03882931266648666
11168	0.00216986023071768
11169	-0.00225222878093733
1116	-0.09836411994701032
11170	0
11171	-2.6250062759769e-4
11172	-0.01051757404992221
11174	0
11176	0
11177	-0.00859665719649632
11178	0
11179	-0.00294860569383634
1117	0
11180	0
11181	0
11182	0.00509797259173251
11183	-0.01138337557535145
11184	-0.01306708312599526
11186	0
11187	-0.01235797595964082
11188	-0.00280166817480285
11189	0.0015748884791202801
1118	0.0031734902772956
11190	0
11193	0
11194	-0.00514422189934472
11196	0
11197	-0.00692575378399778
11198	0
11199	0
1119	0.00147610927605899
11201	-0.02646609282342407
11202	-1.7511066262677e-4
11211	-0.00322515278955212
11212	0
11213	0.0071231175623291
11214	1.5551356803527e-4
11215	-3.3143112252874e-4
11216	-0.01528038196362875
11219	-0.0016882915310158
1121	0
11221	0.01370750665059486
11222	0
11223	0
11226	-0.03242163106438422
11228	-0.00174297331581316
1122	0
11230	-0.00445454359148198
11231	0
11232	-0.01015290781537183
11234	0
11235	-0.0094942269269653
11236	0
11237	0
11238	-0.00286986695897782
112399	-1.2655326748418e-4
1123	-0.02755942904341054
11240	0.02112902175151752
11243	-0.01902501062524466
11245	0
112464	0
112479	0.00123021400326509
11247	0.01102329478940879
11248	0.00371679194716369
1124	-0.01342455416985007
11250	0.01089710309066793
11251	-0.01094722651661988
11252	-0.01104929385368769
11253	0.01614719629439016
11254	-0.01264190953700853
11255	0
11258	-0.00192393858213457
11259	0.01117720919158164
11260	-0.00343411366458737
112611	0
11261	0.00190833062784139
11262	-0.00599726418268072
11264	0
11266	-0.00497108675408985
11267	0
11273	0
11275	0.01539618832700114
11276	0.00945428301428336
11277	0
11278	-0.01318065627938467
11279	0
11280	0
11281	0
11282	-0.0066371921963388
11283	0
11284	0
11285	-0.00272927416557421
112869	0
112950	0
1129	0
112	0.01370737494560105
11309	-0.00478155705662229
1130	-0.01495218529084452
11311	0
11313	-0.0016100793623425
113146	0
11314	0
11315	0
11316	-0.00660926744228372
113177	0
113178	0
11317	0
11318	0
11319	0
11320	8.187398225266594e-5
11321	0.00633433368276939
11322	0
113251	-0.00330949030016755
11325	5.2492683109158e-4
11326	0.00284772815028512
11329	0
1132	-0.00831562113193041
11330	0
11331	0
11332	-0.00517819818519875
11333	0.00376672478224785
11334	0
11335	-4.3667875038291e-4
11336	0.00994007988598559
11337	0
11338	-1.7338394988485e-4
11339	-0.0058965396913837
1133	-1.3899970206095e-4
11340	0.00130940295475404
113419	-0.0050767810363699
11341	0.00703750271710314
11342	9.1263125007565e-4
11343	0.00868511930376293
11344	0.00255663508480455
11345	0
11346	-0.00719053571310432
1134	-0.01955080505713244
1135	0.01136651300126284
1136	0
113791	0.01993179538832211
1137	0
113835	-0.02827348417977992
113878	0
1138	0
113	-0.00991138188160764
114034	0
114044	0
114049	0.00183409425409523
114088	0.00950922363780317
1140	0.00243119739520035
114112	0.00743483469589315
1141	0
1142	0
114327	0
1143	2.0667108910886e-4
1144	-0.00282979027074178
114548	0.01968569674322191
1145	-0.0096997611416454
114625	0
1146	0.00549624175952664
114791	-0.00675945701053605
1147	0
114819	-0.00409947052622227
114876	0.03737893675014905
114881	0
114882	0.01081967705571216
114883	0.01663092219016741
114884	-0.00247296681399644
114885	0
114897	0
114899	0.01053119065685759
114908	0.00848295621029167
114932	0
1149	0
114	-0.00607929442345404
115123	0
115201	-0.00331347549592138
115207	0
115290	0
1152	-0.02456231806785725
115353	-0.0056252180896923
1153	-0.00146903590758999
1154	-0.02561935695714056
1155	-0.01502216466238355
115703	0
115708	-0.00592806194246907
115817	0.01458470415724409
1158	0
115939	-0.01300621806672991
115	0.00526602082485282
116039	-0.02501000746907401
1160	-0.01469951935966782
116138	0.00485331320698354
1161	-0.00871778466475812
116285	0
116372	0
116496	-0.00314880042934112
1164	0
116828	-0.00769459536248639
116832	-0.00307639480846123
116984	0.00215112953313751
116985	-0.00268126630385641
116986	0.00645343630399144
116987	0.03267620563822413
116	0
117178	0.00228468990857064
117246	0
1173	-0.0144459836387603
1174	-0.02727266241134224
1175	-0.00203646688965263
1178	2.0168587947954632e-5
1179	0.01735954654528707
117	9.7367580987149e-4
1180	0.01703073192717294
1181	-0.01491532848264423
1182	-0.00170706074792816
1183	-0.00517759187574251
1184	-0.00691773778824834
1185	-0.00185996604625704
1186	0
1188	0
118	0
1191	-0.02010335387291592
1192	0
1193	0.02318813174592469
1195	-0.003134071524264
1196	0
1198	0
119	0
1200	-0.00113118227456855
1201	0
1203	0
120526	0
1207	0
1208	-0.00221622709121424
1209	0.00180417673203475
120	0.01152431492813829
1211	0
1212	-0.00424481997037141
1213	0
1215	0.02706625534247924
122616	-0.0061572720742643
1230	0
1232	0.02209191299993366
1233	0.00486984128913459
1234	0.01681330858820268
1235	0.09116697552548006
1236	0.05658516148963886
1237	-0.01061257355546005
123803	0
123872	0
1238	0
123	-0.02109749480369388
124044	-0.00415533989117769
1240	-0.02176443683518428
124152	0.00593374290214866
1241	-0.00341188813526424
124222	-0.00353549089616497
1244	-0.00842919147514533
124565	-0.00379719689542773
124583	0.00144784789752205
124	0
125893	-7.0502057009209e-4
1258	0
1259	0.00430096047174217
125	-0.02036745760732333
1261	0.00580975428334239
126208	0.00646915806316709
126231	0.03662949156891366
126298	0
126299	0
126321	0
126353	0.00793886560806556
126393	0.02828559221501412
1263	0
1264	0
1265	-0.02376257610404826
1266	0.04170613074248655
1267	0.00452097045488445
1268	-0.00172331778497166
1269	0
126	0.01660161682711165
1271	0.01435628859284469
1272	-0.00146404650384686
127534	-0.01539534424592445
127544	0.01073084665447714
127703	0.00312066669791046
1277	0
127833	-0.0290038356037256
1278	0.00794689826715306
1280	-0.00349037812523356
1281	0.00303150017312744
1282	0.00645445986031032
1284	0.00276807498752753
128553	0
1285	-2.1276933454997e-4
1286	-0.00827721846544142
1287	0
1288	0
1289	0
128	0
129025	0
129080	0
1290	0.00716719520046653
1291	0.00360363427422124
1292	0.01745650481870124
1293	0.04568930885120367
1294	0
1296	-0.00259349195243026
1297	-0.00466799159864596
1298	-0.00807350729193986
1299	-0.0434492348093768
12	-0.0054291999047607
130074	0
1300	0
1301	-0.00244305687620858
1302	0.00159687463245293
1305	-0.00729904449403236
1306	0
1307	0
1308	0
130916	0
130	0.00308671267345544
1310	0.00948439851221511
1311	0.0285159699937485
1312	0.00134374558800517
131408	0
1314	0
131544	7.3431487787723e-4
131566	0.01532019392873486
131578	0
1315	0.00669769651497998
131601	-0.01710779226057759
1316	0.00555733978536666
1317	0.0047817682631327
1318	0
131	-0.01008715663033815
1326	-0.00401178080011636
1327	0
1329	0
132	0.02789054012574093
133619	-0.00822153567672148
1339	-0.02601588153536284
133	0.02041621779685346
1340	0
1345	0.00672364673534065
1346	0.00794553733263547
1347	-0.01153159351789089
1349	0
134	0.01146874842841625
1350	0.01737145118827966
135138	-8.223835507027813e-5
1351	0
1352	0
1353	0.0014492970544414
1355	0
1356	0.00284437217566178
1357	0
1358	0
135948	4.3829174803874e-4
1359	5.9699077561924e-4
1360	0.00397665140522318
1361	-0.01712187814256082
1362	0
1363	-0.01836613882101835
1364	-0.00178375045322033
1365	0
1366	0
1368	-0.01504312349086236
1369	0
136	0.0168725859539344
1370	0
1371	-0.03821461775533268
1373	0
1374	0.00263187826771566
1376	0.00538535053937348
137886	-6.433305143447544e-5
1378	0.03431810859889834
138046	0.01270006647276916
138050	0
1380	0.04140758668337149
138151	-0.0100039617983677
138162	0.00223743795027332
1381	0
1382	-0.02032779660502223
1384	0.00893708500428835
1385	-0.00482638597592077
1386	3.577803475863051e-5
1387	0
1388	0
1389	0
139081	0
1390	0
1392	0
139322	0
1393	0.01857350472842274
1394	0
139538	0.00132165349942661
1395	0
1396	-0.04781134008289295
1397	-0.00812725371799004
1398	0.01092961329860882
1399	0.01113492597341951
13	0
1400	0.01290352368654524
1401	0.00409644970211452
140459	0
140460	0
140461	6.4536640358692e-4
140462	-0.00234974401563897
140465	-0.00770863820673289
140467	1.8090736810087e-4
1404	-4.2901172599845e-4
140545	-3.6927553455716e-4
140578	-0.00668059133745756
140597	-0.08061694994810793
140609	0
1406	0
1407	-0.0060335932235848
140801	0
140803	0.01048636512844051
140883	0
140885	0.03205957057896551
140890	0
1408	-0.00536827540868122
140	-0.00325894935978387
1410	0.00386132932055187
1411	0
1412	0
1413	-0.01151061884142017
1414	0
1415	0.00765770756610892
1416	0.0262315884296612
1417	3.9775692179355e-4
1418	-0.01059483834587892
1419	0.00343984880763796
141	-0.01170382713195877
1420	-0.00401744658874775
1421	0.00918347828460784
142684	0
1428	-0.01990105055840815
1429	-0.06585289195047926
142	0.01136272850778435
1432	0
1434	0
1435	0
1436	0.00498532809887922
1437	0.00776025847326828
1438	0.01850654690508194
1439	0
1440	0.01654532836516108
1441	-0.00734671275558883
1442	-0.01503164141529006
1443	-0.0387004566899217
144404	-0.00140317645251496
1444	0
1445	0
1446	0.01537794375104809
1447	0
1448	0
1452	-0.010183336176298661
145389	0
1453	0
1454	-0.0015076541977472
1455	0
1456	0
1457	0
1459	-0.00112875673762698
146057	0.00270863934518824
1460	0
146227	0.0114530947680772
1462	0.00597254077329938
