gene	male_young_child_2
10000	-7.7629423479277e-4
10001	0
10002	-0.00630938034825759
10003	-0.00143764652840589
100048912	0
10004	0.00835869450775615
10005	4.0381652862503e-4
10006	0
10007	0
10009	0
1000	0
10010	0
100126791	0
100128124	0.00779143146845319
100128640	0.00630909069887978
100129128	0.00431415912679868
100129250	0
100129271	-0.00583328219323536
100129361	0
100129482	0.00680319836112852
100130331	6.7807970541522e-4
100130449	0
100132341	0.00865144783110243
100132476	0
100134713	-4.5970278768733834e-5
100137047	0.01333194373255992
10013	-0.00195180022030444
10014	-2.1388936479238e-4
10015	0.00327702987925668
10016	-0.00988425488092563
10017	0
100188893	0
10018	-0.00559761977016023
10019	0.00252644904575102
1001	-0.00367970469113045
10020	0.01410146584110686
10021	0
10022	0.00247312031406611
10023	4.8078406958069e-4
10024	-0.00757977186057046
10025	-3.3395210423005e-4
10026	0.00140182165938914
100272147	0
100287932	-0.00742173155101678
100288413	0.0024378268466899
100289678	-0.00338276053729811
100293516	-0.00527577100583135
1002	7.9690924818722e-4
100316904	0
10036	0
10038	-0.00551309796304324
10039	0.00240094719146762
1003	0.00614455100581452
10040	-0.00933944618123864
10042	7.15339865095073e-11
10043	0
10045	-5.2234142621669e-4
10046	-0.02344410741124891
10047	0
10048	-8.870299299489e-4
10049	0.00926872111229799
1004	-8.1762942928091e-4
100505741	0
100505761	0
100505879	0
100505933	0
100506144	-0.00716426771013695
100506469	0
100506504	0.00790262365881363
100506571	0
100506581	9.8901982007475e-4
100506963	0
100507331	0
100507436	0.01306231078653469
100507605	0
10050	-0.00673076494214508
10051	0.00138830051902425
10052	0.00266413522508578
10053	0
10054	0
10055	-0.00481970963803259
10057	-0.01011081221975601
10058	-0.00553763370545239
10059	0
1005	1.3989893754521495e-6
10060	-0.00568605059312624
10061	0
10062	0
10066	0
10067	0
10069	-0.01267476179786054
1006	0
10072	0.00391518002457202
10073	0
10075	0
10076	0
10077	0.00163389005257193
10078	-6.4723352302151e-4
10079	-0.00799129546097108
1007	0
10083	0
10084	0.00144663311739568
10085	0
10086	6.637492814941e-4
10087	0
10089	0
1008	0
10090	0
10092	0
10093	0
10095	0.00410956632974643
10096	0
10097	-0.00736611629000113
10098	-0.00349608012329213
10099	0.01113034116221405
1009	0
100	0.00872748347342729
10100	0.03728045656282051
10101	0
10102	0
10103	0.00184704744685039
10105	-0.00789600888924093
10106	-0.02088243083143082
10107	0.00178759888341933
10109	0
1010	-0.00550878962295576
10110	-0.0037906223037161
10111	0.01092986703463419
10112	-0.00719003498706592
10113	0
10114	-0.00949984451806482
10116	-8.9439805019063e-4
10120	3.7285587352151e-4
10121	0
10123	0
10125	0.00580981377813923
10126	0
10127	0
10128	0
10129	0.00609492958179083
1012	-0.00240751776791571
10130	-0.00258204604811695
10131	0
10133	6.536614216005e-4
10134	0
10135	0
10136	-2.4711240043835e-4
10137	0
10138	-0.00110096495044626
10139	0
1013	0
10140	-0.00656079162652558
10141	0
10142	0
10144	-0.01868127258050259
10146	0
10147	0
10148	0
10149	-0.00410106221494468
1014	0.0189276754770976
10150	0
10152	0.00146529461582251
10153	-0.00551580512807213
10154	0.0037408353428236402
10155	0.00372671441332802
10157	0
10158	-3.51025686116e-4
10159	0.00541838461439497
1015	0
10160	0
10161	5.5854437584697e-4
10162	6.9462312468298e-4
10163	-0.00985283154881688
10164	8.163229742577355e-5
10165	0.00504830019884058
10166	0
10168	0.00368333909584688
1016	0
10170	-0.00515769261535838
10171	-0.00764055879895407
10174	0
10175	0
10178	0
10179	0
1017	-0.00431393861321184
10180	0.0132198117191341
10181	0
10184	-0.01515670143019938
10186	-0.03498445530341298
10188	0
10190	6.071677745644618e-11
10193	0
10195	0
10196	0.00566153781285049
10197	0
10198	0.01734833132249542
10199	0
1019	0
101	0
10200	-3.5498028028196e-4
10201	0.00603147291325069
10202	-0.00586404281503525
10203	0
10205	-9.8075620473133e-4
10206	-0.01090135695756682
10207	-0.00550657039265054
10208	-0.01823564763522976
10209	0.00932428535557442
1020	0
10210	0
10211	0
10212	0.00115830156861031
10213	-0.00406882488875584
10214	0.00335420419607153
10215	0.00178481823801562
10216	0
10217	-0.00171702368956149
10218	0.0052706555449168
10219	-0.00163361855355486
1021	0
10220	-0.00704952615897472
10221	0
10223	0.01280037576670003
10225	-0.00807344107284279
10226	-0.00538690166171885
10227	2.1753019826201e-4
10228	-0.00691911022544623
10229	6.5457787906083e-4
1022	0.02479712542850869
10230	0.00578309128252779
10231	-0.00509624387549048
10232	0.00223857902743653
10233	0.00988819881231457
10234	0.01089855698796432
10235	0.0038249042124802
10236	0
10237	0
10238	0
10240	0
10241	0
10242	0
10243	0
10244	0
10245	-0.01590186850444056
10246	0.00560337369633456
10247	0
10248	-0.0033248834385917
10249	0
10250	0
10252	0
10253	0.02433129554313156
10254	-0.00128957932674079
10255	0
10256	0.00173107609340379
10257	-0.00377152150595822
1025	0
10260	-0.00321894788929936
10261	0.00971025989769225
10262	0
10263	0.02713621432919013
10265	-0.01322007410098023
10266	-9.6372688558735e-4
10267	0.0169512119229076
10268	-0.02002154113723426
10269	0
1026	-0.02415837388448699
10270	0
10272	0
10273	0
10274	0
10276	0
10277	0
10278	0
10279	-0.0120732140201675
1027	9.595765081448938e-12
10280	0
10281	-0.00760853576694759
10282	-3.4819414348672e-4
10284	0
10285	0
10286	-0.00134230927028774
10287	0.0075415823793418
10288	-0.01159323613045139
10289	-0.00286095152347546
1028	-0.04471894674864205
10290	0.00495267950780053
10291	0
10293	-0.00974084733957277
10294	0
10295	0
10296	0.00132640011751877
10297	0.00887126332400476
10298	0
10299	0
1029	-9.0530970832547e-4
102	0
10300	0
10301	0
10302	0
10307	0
10308	-0.00616870351553393
10309	0
1030	0
10311	0
10312	-0.01146249498293559
10313	0
10314	-0.00201693602944149
10316	0.00481018299833375
10317	0
10318	0
10319	0.00782311150509601
1031	-0.00885921952308336
10320	8.6999684512077e-4
10321	-0.00822741129305314
10322	0
10324	-0.00274086724315853
10325	-0.00124487593806567
10327	0
10328	0
10329	0.0028616986462218
1032	0.00357667096176394
10330	0
10331	-5.1431681851756e-4
10332	-8.0353256677517e-4
10333	-0.02585556743592857
10336	0
1033	-0.02207975175105009
10342	0
10343	0.00328570384327838
10346	-0.00652338035076991
10347	-0.0107226716109975
10351	-0.00861380909276101
10352	0
10360	0.00342945223707772
10362	0.00277436151374943
10363	0.00275832219690771
10365	-0.01494207851106762
10367	0.0138173612595212
10368	0.00571285751358057
10369	-0.00213123583290658
1036	4.8840779824744666e-12
10370	-0.00391311813906636
10371	0
10376	0
10379	-0.00853319614616977
10381	-0.01673922397186281
10382	0
10383	0
10384	0.01335836637812101
10385	0.00576866801883643
10388	0
10389	-0.00792789240519839
1038	0.00610945665879753
10390	-0.01629693324709997
103910	0
10391	-0.02550950743096728
10392	-0.0020726743422889
10393	0.00469947368735314
10394	0.00385368071889463
10395	0
10396	0
10397	0
10398	-0.00445927576093424
10399	0.0095545057501896
1039	0
103	0.00265644336995133
10400	0
10401	0
10402	0
10403	-0.00451615901798286
10404	-0.01761283733658745
10406	0
10407	-0.03518424808235807
10408	0
10409	0.01681457263150152
1040	0
10411	0
10413	0
10417	0.00802855782811181
10418	-0.00165299508269312
10419	-0.00303149843273694
1041	0
10420	-0.00930811488040007
10421	0
10422	0
10423	0
10424	0
10425	-0.00226070432768854
10426	-0.00455922463370184
10427	0
10428	0
10430	0
10432	-0.00157775063775316
10434	6.3400911382921e-4
10435	0.00148802311090283
10436	0
10437	0.01049001732842993
10438	-0.01453088681172014
10439	0.00751106714427491
1043	0
10440	-0.00186756763012795
10443	-0.00251757474620892
10444	-0.00403228747655327
10445	0
10446	5.4133478478743e-4
10449	-0.00444125607314084
1044	0.0100649523778831
10450	0
10451	-0.00230758568110678
10454	-0.00127712398123463
10455	-0.0120939436907433
10456	0
10457	-0.02509274864266927
10458	0
1045	0.00293408110778197
10460	0
10461	-0.00301517140950168
10462	-0.00596180639757927
10463	2.8441588716657e-4
10464	0
10465	0.0040989493252147
10466	-0.00640641062769657
10467	-0.0018420183466244
10468	0
10469	0
