gene	female_young_child_1
10231	-0.00238261976494731
10232	0
10233	-0.00114222633067456
10234	0
10235	0.00323941148515787
10236	0
10237	0.00447839020372668
10238	0
10240	0
10241	0.00928878776671509
10242	0
10243	0
10244	0
10245	0.00206922534988579
10246	0
10247	0.00460371315874165
10248	0
10249	0
10250	0.00330365320473329
10252	0
10253	-0.00401928956889915
10254	0
10255	0
10256	0
10257	0
1025	-0.00147199302831007
10260	0
10261	0.01469321401485085
10262	0
10263	0.00564897688303339
10265	0.01807491330502438
10266	0
10267	0
10268	0
10269	0
1026	0
10270	0
10272	0
10273	-0.00828561145469726
10274	0.00360430147199375
10276	0
10277	0
10278	0
10279	-0.00953631188427879
1027	0
10280	-0.00534522428178571
10281	0
10282	0
10284	0.00146128959599209
10285	0
10286	0
10287	0
10288	0
10289	0
1028	-0.02314150611919671
10290	0
10291	0
10293	0
10294	0
10295	0
10296	0.00759021075871671
10297	0.00120112117201474
10298	0
10299	0.00140150673388125
1029	0
102	-1.7259019162774e-4
10300	0
10301	0
10302	-0.0085634371004913
10307	0
10308	3.5900349001976e-4
10309	-3.4380266270268e-4
1030	0
10311	0
10312	0
10313	0
10314	3.2359221375621e-4
10316	0.00555277830786941
10317	0
10318	0.00265787253350929
10319	-0.00264492853523304
1031	0.00516056500803769
10320	0
10321	-0.0434480550997687
10322	0
10324	0
10325	-0.00582030500257919
10327	0.00125257382135589
10328	0.01008567867818838
10329	0
1032	-0.00850107318186951
10330	0
10331	0
10332	0
10333	0
10336	0
1033	0.01623588449403628
10342	0
10343	-7.3337418570306e-4
10346	0
10347	-0.0084899567573939
10351	0
10352	0
10360	-0.0033902055726752
10362	0
10363	0.00891429423166264
10365	-0.01118514068905619
10367	8.520941462827e-4
10368	-7.9245705147377e-4
10369	0
1036	-0.00789303048762658
10370	-0.01612782081336363
10371	0
10376	0.0116887174669142
10379	0
10381	-0.00282620013484945
10382	0
10383	-1.0519796485055e-4
10384	0.01102150317818495
10385	0
10388	0
10389	0.00257062270559881
1038	0
10390	-0.00607042525297941
103910	0.00800635375101874
10391	0
10392	0
10393	0
10394	0
10395	0
10396	0
10397	0
10398	-9.7545549036083e-4
10399	1.2359631192582e-4
1039	0.01024946739795271
103	0.00330008075774358
10400	0
10401	0
10402	-0.00266201343726435
10403	0
10404	-0.00275229960100286
10406	0
10407	0
10408	0
10409	0.0151125315336868
1040	0
10411	0
10413	-0.00512491012389503
10417	0.01499978291044628
10418	0
10419	0
1041	0
10420	0
10421	6.4536266498255e-4
10422	7.429802879865912e-5
10423	0
10424	-0.00272477033132946
10425	0
10426	0
10427	0.00427833610382344
10428	0
10430	2.9604412022436e-4
10432	-0.00229307825778058
10434	0
10435	0
10436	0
10437	0.01222097162409755
10438	0
10439	-0.00569450811205484
1043	0.00311922737537873
10440	0.00351402702395308
10443	0
10444	0
10445	0
10446	0.0022455342826801
10449	0
1044	0.00548191826918149
10450	0
10451	0
10454	0.00892825105985679
10455	0.0019880391392794
10456	0.00558571671946252
10457	-0.01768694085063261
10458	0
1045	0
10460	0.00667239504452072
10461	0
10462	5.9396756481344e-4
10463	0
10464	-0.01227703765690301
10465	0.01079017833990085
10466	0.00936650484200191
10467	0
10468	0.00772777242651973
10469	-0.0010020443570566
1046	0
10471	0
10472	0
10473	0.00487959212059994
10474	0
10475	0
10478	0
10479	0
1047	0
10480	0
10481	0
10482	0.00301631488875636
10483	0.00299891806800921
10484	0
10485	0
10486	0.00193383952182455
10487	0
10488	0
10489	0
1048	-0.00824879635818887
10490	0
10491	0
10492	-0.00580645197384082
10493	0
10494	0
10495	-0.00146145660295621
10497	0
10498	0
10499	-0.00397363779208406
104	0
10500	0
10501	0
10505	-0.00203589999659836
10507	0.00245526577261422
1050	-0.00316056165137314
10512	-0.01358981434359095
10513	0.00760069183631244
10514	-0.00613656033133384
10516	-0.00607623794190836
10518	0
10519	0.00661847048684799
1051	0
10520	0.00226907038584986
10521	0
10522	-0.00576640169946315
10523	0
10524	0
10525	0.00181897771004987
10526	0.00389136652999339
10527	0.00274165521263433
10528	-0.01096959385603432
10529	0
1052	0
10531	0
10533	0
10534	0
10535	-0.0046506472101615
10536	9.455357647015982e-5
10537	0
10538	0.00579847264097118
10539	5.2027030174638e-4
1053	0.00204282870574702
10540	0
10541	0
10542	0.00361424076445261
10544	-0.00858692023403579
10548	0.00309942420310306
10549	0.00188574059934339
1054	-0.00218244579818782
10550	0.00315110665318907
10551	0
10552	0
10553	0
10554	-0.01007612930471293
10555	0
10556	0
10557	0
10558	0
10559	2.9232870756746e-4
10560	0
10561	-0.00113762338245616
10562	-0.01605159117200214
10563	0
10564	0.00382750213353756
10565	0
10566	0
10567	0.00425104785100846
10568	0
1056	0
10570	0
10572	0
10573	0
10574	0.00774777916868056
10575	0
10576	0
10577	0
10578	0.03152589387736636
10579	0
10580	0
10581	0
10584	-1.4376997287623e-4
10585	0
10586	0
10587	-0.00239769018003295
10589	0
1058	0.00301280463751727
10590	0.0084919774157618
10591	-0.00465869213563263
10592	0
10594	0
10595	0
10598	0.01697914601039586
10599	0
1059	0
105	0
10600	0.00255027546734982
10602	-0.02286103839290651
10603	-7.1998425038604e-4
10606	0
10607	0
10608	0
10609	6.5373963282175e-4
1060	0
10610	-6.6589426631321e-4
10611	0
10612	0
10613	0.00911000894864002
10614	-0.00940145542063712
10615	0.01911448112415979
10616	0
10617	0
10618	0
10621	0.00389891282348804
10622	0
10623	0
10625	0.00301951012103462
10627	0
10628	0.00305023280968656
10629	0
1062	0.00937926170286208
10630	0
10631	0
10632	0
10633	0
10634	0
10635	-0.00105422518858254
10636	0
10637	0
1063	0
10640	0.00543892615148409
10641	0.0037908287807061
10643	-0.04309885582482908
10645	0.00125210233666852
10647	0.00384070527612786
10648	0
10650	0
10651	-0.00343691004127961
10652	4.4104492053331e-4
10653	0.00587440762748197
10654	0
10656	0
10657	0
10658	0
10659	0
10660	0
10661	1.3617427964315e-4
10663	0.02645085308361247
10664	0
10665	0
10666	-0.0084516927111046
10667	-0.00172867111508971
10668	0
10669	-0.00944258673591904
10670	0
10671	0.00111253897634487
10672	0
10675	0.00558108483950588
10677	0
10678	0
10681	-0.00880585014903226
10682	0
10683	-3.390348293996e-4
10686	-0.00460560548219358
10687	0
1068	4.1083559150433e-4
10690	0
10691	-0.00114247842062141
10692	0
10693	-0.00918574164806151
10694	0.00275614853877004
10695	8.1467099852603e-4
10699	0
1069	0
1070	-3.5437964301714e-4
10712	0
10713	0.00444588885596984
10714	0
10716	-0.00149544093993117
1071	0
10721	0
10723	0
10724	0
10725	0
10726	0.00290985152301395
10728	0.00601289904449403
10730	0.00622802750701027
10732	0
10733	0
10734	0.0128189237751821
10735	1.0783425924052e-4
10736	0
10737	0.02035475135088357
10738	0
10739	-0.0031958722499729
10741	0
10742	-0.01481745076527083
10744	0
10745	0
10746	0
10747	0
10749	0
10750	7.1043154269007e-4
10752	0
10753	0
10755	-0.00372268630802331
10758	-9.9255944694629e-4
1075	-0.00555086428506743
10761	-0.00422720349197663
10762	0
10763	0.00215748949555246
10765	0.00280625980759928
10766	0.00140818841648199
10767	0.01602527151903207
10768	0
10769	-0.01050362151546724
10771	0
10772	0
10773	0.00159906273793914
10775	0
10776	0
10777	0
10778	0
10780	0
10781	0
10782	0.00547221538009616
10785	0
10786	0
10787	-0.0019022886412496
10788	-0.00472255941390818
10791	0.03079010982072751
10793	0
10794	0
10795	0.00456525409668249
10797	0
10798	0
10799	0
107	0
10801	-1.6772274126188e-4
10802	0.00800643416800277
10803	0
10807	0
10808	0.00695555342506916
1080	0
10810	0.00186954525259864
10813	0
10814	0
10816	0
10817	0
10818	0.00134245523633336
1081	0
10825	0
10826	0
10827	0
10840	-0.00501829220799874
10841	0.00292841673308838
10842	0.00686271131609752
10844	0
10845	-0.00366959838551091
10846	0
10847	0
10848	0
10849	0
1084	0
10850	0.00173363752319953
10855	-0.0045252837688468
10856	0
10857	-4.3606135443743e-4
10858	-3.1691469343566e-4
10859	0
10861	0
10863	-0.0089919827121039
10864	0
10865	-0.0106999033283665
10866	0
10867	0
10868	-0.00211726822437647
10869	0
10871	-0.00630562656319844
10873	-0.00934336508499149
10874	0
10875	0.01050173103362198
10876	0
10879	0
1087	0
10880	0.00528590249532118
10881	0
10882	0
10884	0
10885	-0.0084375899859734
1088	-0.02315684715015761
10891	-2.2582990632187e-4
10892	0
10893	0
10894	0
10895	-0.00187524452739371
10897	0
10898	0
10899	0.00166356512069052
1089	-0.0035469295693253
108	0
10900	0
10902	-6.13211839638487e-5
10903	-0.00705262465864801
10904	0
10905	0.00126573697472339
10906	0
10907	3.7942521519132e-4
10908	0.01041586160627114
10911	0.00909506911649707
10912	0
10913	-0.00914395374818565
10914	0
10915	-0.00682497725687741
10916	0
10917	0
10919	0
10920	0
10921	0
10922	0
10923	0
10924	-0.01459905698421749
10926	0.00966055830077982
10927	6.517602187409e-4
10928	0
10929	0
10930	0
10935	0
10936	-0.00247044006422852
10938	-1.4343023714398e-4
10939	-6.6014921584695e-4
10940	0
10942	0
10943	-0.00439254904811812
10944	0
10945	0
10946	0
10947	0
10948	0
10949	-0.00810750571948384
10950	0.00197985035442045
10952	0.0126550098394761
10953	0
10954	3.687571316963797e-5
10955	0
10956	0
10957	-0.00736708406032568
10959	-3.2476431539705e-4
10960	0
10961	0.01779199589801685
10962	0
10963	0.00675520629575086
10964	-0.01522087739830674
10966	-0.00634600628790884
10969	0
10970	0
10972	0.00537295783815338
10973	0
10974	0
10975	0
10978	0.00185732668444565
10979	0
10980	0.00212391136111109
10981	0
10982	0.00248059511825862
10983	0
10985	-0.00106027138196899
10987	0
10988	-0.00446016776471687
10989	0
10990	0.0072826979127413
10991	0
10992	0.00528838161027368
10993	0.00592349571381727
10994	0
10998	0
109	-0.00360521598898693
10	0
11000	-0.00125662119417456
11001	-3.5934764444877e-4
11004	0
11005	0
11006	-1.4365271186952e-4
11007	0
11009	-0.0080526710770961
11010	0
11011	0
11012	0
11013	9.9390873684425e-4
11014	0
11015	-1.9794442100737e-4
11016	0
11017	0.0053855963712869
11018	-0.00275220483350303
11019	-0.02458891778094849
1101	0.00438392325042318
11020	0
11021	0
11022	-0.00198258133579057
11024	0.00225660769353808
11025	0
11027	1.8374905612254e-4
1102	0
11030	0
11031	0
11033	0.00756001492565165
11034	0
11037	-0.00388603700992022
1103	0
11040	-0.03932475398911938
11041	-0.00388684058170498
11043	-0.00533050424236097
11044	0.00343125734669251
11045	0
11046	0
11047	0
1104	0
11051	0
11052	0
11054	0
11055	-0.00154058925898126
11056	0
11057	0
11059	0
1105	0.01086433019611191
11060	0
11061	0
11062	0
11063	0
11064	-1.1331129457569e-4
11065	0.00364896655290288
11066	0
11067	0
11068	0
11069	0
11070	-3.5050961320353e-4
11072	0
11073	0
11074	0
11075	0.0021468800133873
11076	0
11078	0
11079	0
1107	0
11080	0
11081	0
11082	0
11083	0
11085	0
11086	0
1108	-0.00736466388766792
11092	0
11093	0
11094	0.003998079302267
11095	0
11096	0
11097	0
11098	0
11099	0
1109	0
11100	0
11102	0
11103	0.0041541854355388
11104	0
11107	0
11108	0
11113	0
11116	0.00283737017662565
11117	-4.1707904577349e-4
11118	0.01480203210185125
11119	0.00755654752008283
1111	0.00430120258753456
11120	-0.00370313724860057
11122	0
11123	0
11124	0
11126	0.01839349775208565
11127	0
11129	0
1112	0
11130	0
11131	0
11132	0
11133	0.00185711151739355
11135	0
11136	0
11137	0
11138	-0.00648333043947792
1113	0
11140	0.00435717747929085
11142	-0.00155917335932277
11144	0
11145	0.0044606475941146
11146	0
11147	-7.0386311666017e-4
11148	-8.2724406331906e-4
1114	-3.7016237447234e-4
11151	0.00332097600288909
11152	0
11153	0.00959925392273084
11154	0
11155	0
11156	-0.00434635672257355
11157	0
11160	0
11161	0
11162	0
11163	0.00372636533575088
11166	0
11167	0
11168	-0.00381448122118353
11169	0
1116	-0.01742885959524755
11170	0
11171	0
11172	0
11174	-1.6158442791295e-4
11176	0.00359463506239635
11177	0
11178	0
11179	0
1117	-0.00177558542974354
11180	0
11181	0
11182	0
11183	0
11184	0
11186	-0.00778460408798993
11187	0.00180650234863718
11188	0
11189	0
1118	0
11190	0
11193	-0.00721925568967491
11194	0
11196	0
11197	0
11198	7.7001668086096e-4
11199	0.00424074318388992
1119	-0.00695766247906982
11201	-0.00137275687363486
11202	0
11211	0
11212	0
11213	-0.01207535365806899
11214	0
11215	0
11216	-0.00309482997315169
11219	0
1121	0
11221	0
11222	0
11223	0
11226	-0.00279174437507
11228	0
1122	-0.00301392106415186
11230	0
11231	0
11232	0
11234	0
11235	-0.00407031472686682
11236	-0.00345725633552788
11237	-0.00241539962085357
11238	0
112399	0
1123	0
11240	0
11243	0
11245	0
112464	0.00643764239350129
112479	0
11247	0
11248	0
1124	0
11250	-0.00316541511408997
11251	0
11252	0.00137510645273971
11253	0
11254	0
11255	0
11258	0.00176045556314492
11259	0
11260	0
112611	0
11261	0.00275978859474184
11262	0
11264	0
11266	0
11267	0
11273	0
11275	0
11276	0
11277	-0.00535573825160855
11278	0
11279	-4.5437087176257e-4
11280	0
11281	0
11282	-9.5239778590378e-4
11283	0
11284	0
11285	0
112869	0.01704029824506696
112950	0
1129	0.00370881623002405
112	0
11309	-0.00302374705815633
1130	0
11311	0.00410804221163185
11313	0
113146	0
11314	0.010503550045097
11315	4.4783246105506e-4
11316	0
113177	0
113178	0
11317	0.00486115197774147
11318	0
11319	-0.00619313246772534
11320	0
11321	0
11322	0
113251	0
11325	-0.00747809447304303
11326	-0.01458131642982073
11329	0.00273207656542164
1132	0
11330	-5.6504113491079e-4
11331	0
11332	0
11333	0
11334	0
11335	0
11336	0
11337	0
11338	0.00124301670751337
11339	0.00351571310812834
1133	0
11340	-0.00378571239580409
113419	0.00538679049017353
11341	0
11342	0
11343	-0.0074703729569836
11344	0
11345	-0.00505075053310563
11346	0
1134	-0.00397009927232468
1135	0
1136	0
113791	0
1137	0
113835	0.00131485123792521
113878	0
1138	0
113	-0.00414226404007582
114034	0
114044	-0.00875364877655484
114049	0
114088	0
1140	0
114112	0
1141	0
1142	0
114327	0
1143	0.00127335695806613
1144	0.00177845917534986
114548	-0.00590454190397881
1145	0.00363141063465383
114625	0.00397633440538499
1146	0
114791	-0.0051622918490682
1147	-7.0054620549098395e-6
114819	3.2514785872692904e-5
114876	-0.01717904385506937
114881	-0.00165023894665161
114882	0.00293725393883141
114883	0
114884	0
114885	0
114897	0
114899	0
114908	-0.00973896276999756
114932	-0.00916827162369721
1149	0
114	-0.00413236344629687
115123	0
115201	0
115207	0.01311431137052144
115290	0
1152	-0.00162535324774154
115353	0
1153	-0.00955917906042829
1154	-0.00426854544655998
1155	0
115703	0
115708	0
115817	0.00423599765068174
1158	0.0048208151447716
115939	0
115	0
116039	-0.00550828061136538
1160	0.00437216076690643
116138	0
1161	-0.00162284614803486
116285	0
116372	0
116496	0
1164	0.01041193053507768
116828	0.00888660877999223
116832	0
116984	0.02404602539858432
116985	-0.00652213635745893
116986	0
116987	-0.00245122026473454
116	0
117178	0
117246	0
1173	0
1174	0
1175	0
1178	0.02315782317625844
1179	0
117	-0.00228135224304982
1180	0
1181	-0.00104898933753776
1182	0
1183	0
1184	0
1185	0
1186	0
1188	0
118	0
1191	0.01573073921530173
1192	0.00384048196215845
1193	0.015990912225921
1195	-0.00451951487543777
1196	0.01658592234466165
1198	0.00476896277382238
119	0
1200	0
1201	-7.224026167311e-4
1203	0
120526	-3.879868439634e-4
1207	0
1208	0
1209	0
120	0.00533677465173281
1211	2.6351918801081e-4
1212	0
1213	0.0060122969749217
1215	0.00251296155606327
122616	0
1230	-0.01214947340148103
1232	0
1233	0
1234	0
1235	-0.00493462652353886
1236	-0.0145244191274625
1237	0
123803	0
123872	-0.01804699674753916
1238	0
123	0.02018157553870547
124044	0
1240	-0.00669182829423112
124152	0
1241	0
124222	-0.00148724270883141
1244	0
124565	0
124583	0
124	-0.00114591417145205
125893	-0.00903508699395138
1258	0
1259	-0.00215189624999782
125	0
1261	0
126208	0
126231	-0.01338740540936596
126298	0
126299	0
126321	-0.00213344194519519
126353	0
126393	0
1263	0
1264	0.01302514727160406
1265	0
1266	0.00101235950810155
1267	0
1268	0
1269	0
126	0
1271	0
1272	0
127534	0.00189179744435928
127544	-0.00392908222726738
127703	0
1277	0
127833	0.00840574190289047
1278	0
1280	0
1281	0
1282	0
1284	-0.00386605314246246
128553	0
1285	0
1286	0
1287	0
1288	0
1289	0
128	0.0017445613229405
129025	-0.00393553008249522
129080	0
1290	-0.00879904641807041
1291	0
1292	0
1293	-0.02251521827887806
1294	0
1296	0
1297	0
1298	-0.02016895353167655
1299	0
12	0
130074	8.3543366625446e-4
1300	0
1301	0
1302	0
1305	0.00409019955690222
1306	-0.00352450636469399
1307	0
1308	0.00460639468945067
130916	0
130	0
1310	0.00531734928387802
1311	0
1312	0
131408	0
1314	0.00280924799662179
131544	0
131566	0.00110960507755657
131578	0
1315	0.00495016247380741
131601	3.1127806331244e-4
1316	-0.00732778292160912
1317	0.0014810604484618
1318	0
131	0
1326	-0.00571213886392766
1327	0
1329	0.00598501771734061
132	0.00407649307484493
133619	0.00689548133472114
1339	0
133	0
1340	0.00556451346224656
1345	-0.0061124251777254
1346	0.00246765591518143
1347	0.01153208298602944
1349	-0.01208099398805082
134	0
1350	-0.00192115522388993
135138	0
1351	0.00308653385449346
1352	0.00203618609313332
1353	-7.4693997988315e-4
1355	0
1356	-5.1661210920702e-4
1357	0
1358	-0.00160936678321469
135948	0
1359	0.00460967524170498
1360	-0.004424093403096
1361	0
1362	0.00339550875027256
1363	-8.0453434908303e-4
1364	0
1365	0
1366	0
1368	-0.00479379856853904
1369	-0.00485941427156283
136	0.00984209879510418
1370	0
1371	-0.01021484026110249
1373	0
1374	0.00272883622295205
1376	0
137886	0.0045342479768317
1378	0
138046	0
138050	0
1380	-0.00169658625915695
138151	-0.00356750030329262
138162	0
1381	-0.00813214099974523
1382	0
1384	-0.00268452152851259
1385	0
1386	0
1387	-0.00247642922310052
1388	-0.01129917400767469
1389	-0.00442318493875571
139081	0
1390	0
1392	0
139322	0
1393	0
1394	0
139538	0
1395	0
1396	0
1397	1.8585642666041e-4
1398	0
1399	6.8032581981893e-4
13	0
1400	0.00332092950704373
1401	0
140459	0
140460	0
140461	0
140462	0
140465	0.01549808141532952
140467	0
1404	0
140545	0
140578	0
140597	-0.00103485254228129
140609	-0.01539519058170783
1406	0
1407	0
140801	0.00588720372105159
140803	0
140883	0
140885	-0.01105205153351602
140890	-2.1125486825170957e-5
1408	0
140	0
1410	-0.00684655889324955
1411	0
1412	-0.00127775368680837
1413	0
1414	-4.7444277196826e-4
1415	0
1416	0
1417	0
1418	0
1419	0.00440223485015798
141	0
1420	0.00248610642011285
1421	0
142684	-0.00473715221408529
1428	0
1429	-0.00317339450573966
142	1.4178804613405e-4
1432	0
1434	0.00241596062628029
1435	0
1436	-0.01666723663628918
1437	0.00868003849804113
1438	0
1439	0
1440	0
1441	0
1442	0.00814939482438507
1443	0
144404	0.00793312267028999
1444	0
1445	-0.00112813668512164
1446	0
1447	0
1448	0
1452	0
145389	0
1453	0
1454	-0.0016954228799781
1455	-0.00530765099750127
1456	0
1457	0.00295380918416499
1459	0.00175543024014247
146057	0
1460	0
146227	0
1462	0.00197776581385091
1463	0
1464	0
146542	0
146562	0.00338702595402601
1465	0
146691	0
1466	0.01637589971789278
146712	0
1468	0
1469	1.4232771101923e-4
146	0
1470	0.00490542761735769
147179	0
1471	-0.00446824289233897
1472	0
147339	0
1473	0
1474	0
1475	-0.01013571990225847
147657	0
147694	0
1476	0.00482021536977757
1477	0
1478	0
147912	0
1479	0
147	0
148022	-0.00221352872148047
148066	0
148229	0
1482	0
1486	-0.01662292211078971
148753	0
1487	0
1488	0
1489	0
148	0
1490	-0.00336399915688818
149111	0
1491	-1.1449014145805e-4
1493	0
1495	0
149603	0
1496	0
1497	0
149986	-0.01244779609386321
1499	-0.00438604124808962
14	0
150160	-0.00522946706440775
1501	-9.1240468552366e-4
1503	0
1506	-0.0010315403480529
150726	0
1508	0
150967	0
1509	-0.0046597616435156
150	0
151011	-0.00756200278586437
151050	0
1510	0
1511	-0.02260336559543289
1512	-0.00481468024874814
1513	0.00507801626795728
1514	-0.00302217112482333
1515	0
151987	0
1519	0
151	-4.2069689025665184e-5
152006	0.01657878619223195
1520	4.4147856598226e-4
152185	0
1521	0.02042053954002519
1522	-0.03161735261117471
1523	0.00340455344584843
1524	-0.0117028279230206
152559	0
1525	0
1528	0
152	0.00286843368034555
1534	0
1535	0.0013211879763358
1536	0.00373510165991139
1537	0
1538	0
1539	0
153	-0.00111550223066892
1540	-0.00255570417701892
1543	0
1544	0
1545	0
154661	0
154796	-0.00417328492110854
154881	0
1548	2.9372363264069e-4
1549	-0.01653286437918784
154	-0.00692421927388273
155066	-9.4669327248913e-4
1551	0
1553	0
155400	-0.01985011266967114
1555	0.00271544747323225
1556	0
1557	0.01235615331269805
1558	0.00412414981336241
1559	0
155	0
1562	0
156	0
1571	0
1573	0
157567	6.313603389166e-4
157627	0
157680	-3.4369913318076e-4
1576	0
1577	0
157869	0
157922	0
1579	0
157	0.01278205143781279
1580	-0.00132189534610476
1581	0
1583	0
158427	0
158471	0
1584	0
158586	0
1585	0
1586	-8.4184709022362e-4
158747	0
1587	0
1588	-0.0043851512188313
1589	0.00233987085629262
158	0
159162	0
1591	0
1592	-6.9001364326062e-4
1593	0.00670082184760489
1594	0
1595	0.01523151268073386
159963	0
159	5.5907706737995e-4
15	0.00562277326624584
1600	0
1601	0.0015219759812808
1602	0.00457522029905734
160313	0.00222179792151425
1603	0.00915386207237793
1604	0
160518	0
1605	0
1606	0.00756254425433149
1607	0
1608	2.639225500281e-4
1609	0.00452266267549011
1610	0
1611	0
161291	0
1612	0
1613	0
1615	-0.00636004395065205
1616	0.0123835093549781
1618	0
161	0
1620	0.00130690630488008
1621	-0.00311995613282081
1622	0.00139196810784177
162427	0
1627	0
1628	0
1629	0
162	0
1630	0
163131	0
1632	0
1633	-0.01219983427217166
163486	0
1634	0
163590	0
1635	0
1636	0
1638	0
1639	0
163	0
1641	0
1642	-0.00345513287185187
1643	-0.00124124938682438
1644	-6.5322723638688e-4
1645	-0.01985323989354057
164656	0
1646	-0.01597067449907176
1647	0
1649	-8.9443127608965e-4
164	0.01111297546346647
1650	0.01049824086031137
1652	0
1653	0
1654	-0.00972910409361704
1655	0
1656	0
1657	0
1659	0.00343959346178421
165	-2.1148858253792e-4
1660	0.01206563198821107
1662	-0.00385623517869629
1663	-0.00329167621630045
1665	0
166647	0
1666	0.0055568668464569
1669	-0.03162803886340264
166	-0.02601626142035059
1670	0
1671	0.00227258521233915
167227	0.0012705269777962
1672	0
1674	0
1675	-0.0171485962990719
1676	0
1677	0
1678	0
167	0
168544	0
1687	-0.0142904919219571
1690	0.00842854272612559
169522	0
169611	0.00178605634460457
16	0
170679	-0.00155993773000832
170680	0
171017	0
171023	0
171220	0
171392	0
171546	-0.00246381504681806
171558	0
171586	0.00445111678325008
1716	0
1717	0.00204122348075532
1718	0
1723	0
1725	0
1727	0
1728	0
1729	0
1730	0.00754517988885355
1733	0
1734	0
1735	0
1736	0
1737	0
1738	0
1739	0
173	0
1740	0
1741	0
1742	0.00334060421138261
1743	-0.015276589106238
1746	0.00233600234063008
1748	0
1749	-0.00301414323127571
174	-0.00544142453672851
1750	0
1755	0
1756	0
1757	0
1758	0
1759	0
175	0
1760	-0.00386308057402895
1761	0
1762	0
1763	0
1768	0
176	0
1770	0
1773	0
1774	0
1775	0
1776	0
1777	-0.00179890135822614
1778	0
177	0
1780	0
1783	0
1785	0
1786	0
1787	0.00423210224119834
1788	0
1789	-0.00266182265377542
178	0
1791	0.00762789857884309
1793	0
1794	0
1795	0
1796	0
1797	0
1798	0
1800	-0.00635586609378371
1802	-4.4739563029175e-4
1803	-0.01715178825828477
1804	0
1805	0.00145747171100751
