gene	male_infant_3
27290	0
27291	0
27292	-7.7583675871976e-4
27293	0.00234373255614365
27295	0
27296	0
27297	0
27299	-0.00550716870475809
2729	0.00111964665955036
272	-0.00277761941827331
27300	-4.468906839289155e-5
27301	0.00638336852200547
27302	-0.0015514804700488
27303	0
27304	0.00187161070493194
27306	0
27309	0
2730	-0.0037524949246348
27314	0.01121169008950553
27315	0
2731	1.3463839974186e-4
27324	0
27328	0
27329	0
27330	0
27332	-0.0051206644516424
27333	0
27334	0.00491101014769589
27335	0
27336	4.3355886313072e-4
27339	2.4702612365882e-4
2733	0
27340	-0.0055356218052084
27341	-2.1191667114357e-4
27342	0
27343	-0.00491127155420239
27344	0
27345	0.0051103417056099
27346	2.9649044686712e-4
27347	-0.00180062612775818
27348	-8.5732462316532e-4
27349	0.00246572059036084
2734	6.7370012948686e-4
27350	0.0101739337604249
27351	0
27352	0
2735	0
2736	0
2737	0.00143731269596238
2739	-7.6191777095393e-4
273	-0.0096476088094348
2740	0
2741	0
27429	-0.00130824817332233
2742	-0.00250413805761848
27430	0
27434	-0.00561883680371672
27436	-0.00538765546499601
2743	0
27440	0
27445	0
2744	0
2745	0.00779134868372573
2746	-0.00538488183649236
2747	0
274	0.00528960522062798
2752	0.01195320456266237
275	-1.1028911155924e-4
2760	-0.011017721534296721
2762	0
2764	0
2765	0
2766	-0.00376608151786423
2767	0
2768	0
2769	0.00986350465071807
2770	0.00118283678130081
2771	-0.00260785249761812
2773	0
2774	0
2775	0.00132884209413975
2778	0
2779	0
2780	0
2781	-0.00682364810359313
2782	6.586631135376e-4
2783	0
2784	0.00123586336786907
2785	0.01079216428110721
2786	0
2787	0.01286606684644448
2788	0
2791	5.6348816438409e-4
2792	0
2794	0
2796	-3.496767968101e-4
2797	0
2798	0
2799	0.01253050651516612
27	-3.4725007666412e-4
2800	-3.6884518554507e-4
2801	1.9993515040541e-4
2802	0
2803	0
2804	-0.01181265742256872
2805	0
2806	0
2810	5.4385483020767e-4
2811	0
2813	-1.8870361185245e-4
2814	0
2815	0
2817	0.00132015136396296
2819	0
2820	0
2821	0.001210255601944
28227	-0.00799955309687793
2822	0
28231	0.02817571794325983
28232	0
28234	0
2823	0
2824	0
2825	0
2826	0
2827	0
2828	0
2829	0
2830	0
283131	0.00112462418722978
28316	0
283232	-0.0027069584837796
283298	0.00128225293138541
2832	0
2833	0
283450	0
283459	0
283537	-0.00695196993394304
2835	0
283638	0
283871	-0.00388847294344261
283876	0
2838	-1.9995059441361e-4
283	-0.02292649388899904
284021	0
2840	0
284119	0
2841	0.01213550070439463
2842	0
284325	0.01255380973804189
284352	0
2843	7.452658692728e-4
284403	0
284443	0
2844	-0.00196074908948803
2845	0.01891279199172893
2846	0
2847	0
2848	0
284904	0
284	0.0075160368681334
2850	0
28511	0.00398501957524173
28513	0
285203	-0.01189468188154658
285282	0
2852	0
2853	0.00163838404321319
2854	-0.00313575870991847
285527	0
285672	0
285755	0
285830	0.01716197357831883
2859	-0.01430124893290184
285	0
286148	-0.0056059625025686
2861	0
286205	0.0025934681144835
2862	4.204020627628467e-5
2863	0
286451	0
2867	-0.02828301543540721
286887	0
2868	0
2869	4.3988120166107e-4
286	1.7390204372644e-4
2870	0
2872	0.00879089479414195
2873	-0.00132614928536133
2874	0
2875	0
2877	-0.00232862653937144
2878	-0.01645252224628472
2879	6.2942812307997e-4
287	-0.00392051708956198
2880	0
2882	0
2885	9.128384877991992e-5
2886	0.00531450469555129
2887	0
2888	-0.00301296334309227
2889	-0.00522736859715316
288	-0.00748665838737026
2890	0
2891	0
2892	0
2893	0
28951	0.01930303519106011
28952	0
28954	0
28955	-0.00202874453236007
28956	0
28957	0
28958	0
28959	0.01912698556230207
2895	0
28960	0.00334934939475092
28962	-0.00774847927025149
28964	0
28965	0
28966	-0.00963031186400552
28968	0
28969	0.0166258886633501
2896	0.0043206162524281
28971	0
28972	0
28973	0
28974	0
28977	0.00472988393127531
28978	0
2897	0
28981	0.00117517366016149
28983	0
28984	0.0018676685643745
28985	0
28986	0.00641285799909729
2898	0
28990	0.00870230931304646
28992	0.00476041361356581
28996	-0.00335110894911525
28998	0
28999	0
2899	0
28	0
2900	0
29015	0
29018	0
2901	0
29028	0
2902	0
29034	-3.1736721681266e-4
2903	0
2904	0
2905	0.00143893556798781
29062	-0.00453373680046411
29063	0
29066	-0.00550958755965588
2906	0
29071	0
29072	0
29074	0
29078	0.00249221160700523
29079	0
2907	-0.00354900616511384
29080	0.00354344888422353
29081	0
29082	-0.00224045288332952
29083	0.00666423416072853
29086	0
29087	-0.00143505950711207
29088	0
2908	0
29091	0
29092	0.00735029990282918
29093	0
29094	0
29095	0
29097	0.00160912130881863
29098	0
29099	3.4327088103067e-4
2909	0
290	0.00425001647512793
29100	0
29102	0
29103	0.00325734592296428
29104	0.00115705051751527
29105	0
29106	0
29107	0
29108	0.00399812856186073
29109	0
29110	-0.00799086865243717
29113	0.0019657357772684
29114	0
29115	0
29116	0.00384587042486063
29118	0
29119	0
2911	0
29121	0.02160450834428601
29122	0
29123	-0.00177921121584676
29124	0
29127	-0.00404441976834842
2912	0
2913	0
2914	-0.00287208083123415
2915	0
2916	0.00259861494357036
2917	0
2918	0
2919	0
291	0
2920	-0.02962656858153438
2921	-0.00987773190578005
2922	0
2923	-6.3563998551592e-4
2925	0
2926	2.7610164285563e-4
2928	0
292	0.00680221409068919
2931	0.00108993212505425
2932	0
2934	-0.0020090248094597
2935	-0.00380625211197004
2936	-0.00103865068819335
2937	-0.00300248620732983
2938	0
293	0.00138777997189502
2940	0
2941	-0.00193394402932511
2947	-0.0098279278027078
2948	-0.0166998913209001
2949	0.00361298744030053
2950	0
2954	0.00789130001903415
2956	4.3406674664929e-4
2957	0
2958	-0.0010918958942396
2959	-0.00308533468240893
2960	0
2961	0
2962	0
2963	0
2965	0
2968	0
2969	0.00480624626650223
2971	0
2972	0
2974	0
2975	0
29760	0.03766820236383982
29761	0
29763	0
29766	-0.00773101146817098
29767	0
2976	0
29774	0
29775	0
29777	0
2977	0
29780	0.0188082959616052
29781	0
29789	-0.0011921058112905
2978	0
29796	4.0742378253251e-4
29799	0.00222010550099681
2979	0
29802	0.03363777211186493
29803	0
2980	8.423207981481904e-5
2981	0.00765546600120666
2982	0.00152998991450932
2983	0.00466935595682197
29842	0
29844	0.00119426229794778
2984	0
29851	0.02064434196964822
29855	2.6317924426184e-4
2986	0.00100678506282437
2987	-0.01456612185858509
29880	-0.00516884270925459
29881	0
29882	0
29883	0
29887	0.00148894098366428
29888	0
29889	0.00448797572201099
29890	0
29893	0.00635996308444063
29894	-5.3163674983464e-4
29895	0
29896	0.00991326453983492
29899	0
29901	0.00503582430912967
29902	-0.0018283537193954
29903	0
29906	0.01332998605528201
29909	0.04589643464563685
2990	-0.00660247037953681
29911	0
29914	0
29915	0
29916	0
29919	-1.134816428314e-4
29922	0
29923	0
29924	-0.00424545835423715
29925	7.774832704229e-4
29926	0.00269907377740503
29927	0
29928	4.5566764786552e-4
29929	0
2992	0.00733294906765908
29930	-0.00701930669613905
29933	-0.00787412866878015
29935	0.00456179534970933
29937	-9.8278856514628e-4
2993	0.02582428087547487
29940	0
29942	0
29943	-9.4051138179141e-4
29944	0
29946	0
29948	0
29949	-1.5108821052782e-4
2994	0.01161819524248796
29951	-5.5021505130852e-4
29953	0
29954	-5.6531589002647e-4
29956	0
29957	0.01029055670693651
29959	0
2995	-0.01463334781664386
29960	0
29965	0.00231989269550023
29966	-0.00220200545013445
29967	0
29968	0
29969	-0.01444765439567514
2996	0.02488160741075695
29974	-4.7569263127655e-4
29978	0
2997	0
29980	-0.00921159073885711
29982	0
29984	0
29986	0
29988	-7.6101381512821e-4
2998	0
29991	-0.00177780457987408
29992	0
29994	0
29995	-0.00183018025048578
29997	6.501120745073e-4
29998	0
29999	0
2999	-0.01501727861518982
29	0
2	0.00210890543611223
30000	0.00177214038757656
30001	-0.01239341329596735
30008	0
30009	0.00182662236259989
3000	-0.00161491795344211
30012	0
3001	-0.00590472711075969
3002	-0.022512459510579
3003	-0.01602889263826314
3004	0.0083489033422793
3005	0.00474970580370581
30062	0
3006	0.02436975435163596
3007	0.02000400138136271
3008	-0.00161480415697949
3009	0
3012	-0.00457770152595865
3014	0
3015	0
3017	0.0026449066127973
3018	0
301	0.01301527049436163
3021	-0.00102834793895744
3024	0.0018295813111153
3026	0
3028	0
3029	-0.00528817713751297
302	0
3030	0
3032	0
3033	8.2013737862356e-4
3034	-0.00272656806732427
3035	-9.47356962538154e-5
3036	0
3037	0
3043	0.04268951624428308
3045	0.00988903309774701
3046	0.02060281331329029
3048	0.08970728603613122
3049	0.00717977877764089
3052	0
3053	0
3054	0
3055	0.00318715439192834
3059	0
3060	-0.0026647969654038
3061	0.00316433648359629
3062	0
3064	-0.0013570677136643
3065	0
3066	0.00198208135800608
3067	0.01274173467952856
3068	0.00844786125535513
3069	0.0022925764482457
306	0.02645991916176924
3071	0
3073	-0.00176013220835084
3074	-0.00342851805432008
3075	0.00140890009530899
3077	0
307	-3.7959889369254e-4
3080	0.00162451127723217
30811	0
30813	0
30814	0
30817	-0.00777689946319889
30819	-6.5625274674306e-4
3081	-0.00110055930549428
30820	0
30827	0
3082	-0.00325691133072591
30833	-0.00399642858037867
30835	0
30836	-0.00493179661740606
30837	0
3083	0
30844	-0.0088899647767916
30845	0.00347267694937415
30846	0
30848	0
30849	0
3084	0
30850	0
3087	0
308	0
3090	-0.00464318759581336
3091	0
3092	0
3093	0
3094	6.9003436481544e-4
30968	0.0052533502372061
3096	-0.01001875580316645
3097	0
3098	0.00451605461702034
3099	0
309	-8.22071915812e-4
30	-0.00104641485565269
3101	0.00680874811088187
3104	0
3105	0
3106	0
3107	0
3108	0.00104856302757232
3109	0
310	-0.00315480691964095
3110	0
3111	0
3112	0.00296481165526428
3113	0
3115	0.00226016605265745
3117	-0.02550640652763979
3119	-0.01567471140082582
311	-0.00360634149647675
3120	0
3122	0
3123	-2.1504009903506e-4
3128	-0.02215501713134007
312	0
3131	0
3133	0
3134	0
3135	0.0046871531813668
313	-0.00331837114073017
3140	0
3141	-0.00379540476546285
3142	0
3145	0.00316924222433708
3148	5.0304792023371e-4
3149	0
314	0.00170602203986579
3155	0
3156	0
3157	-0.00837006024450921
3158	-6.6768284384386e-4
3159	0
3161	0.00964339633052637
3162	-0.00584344865839036
3163	0
3164	0.0093543155377218
3166	0.00301758813408848
3169	0
316	-0.00175582305390209
3170	0
3172	0
3174	0
3175	-0.00319336757442224
317662	0
3176	-5.8298342502401e-4
317762	0
317781	0
3177	0
3178	0.00412411001024269
317	-5.9124552945071e-4
3181	-0.00340262059955514
3182	7.1196425908526e-4
3184	0
3185	0
3187	0
3189	-0.00126682904043241
318	0
3190	0.01067040120024496
3191	-0.00268954547867233
3192	0
3195	-0.00514073220222626
3196	0
3198	-0.00775969679946265
3199	0.0014385937838499
319	0
31	-0.00956493349290849
3200	-0.00248309699380488
3201	0
3202	0
3203	0
3204	0
3206	0
3207	0
3208	0.00364492780677552
320	0
3211	0
3212	-0.00336407866224207
3213	0.00353575918114918
3215	-7.3498734919921e-4
3216	0
3217	0
3218	0
3219	0
321	0.00760131718090325
3221	-0.01052382276101687
3222	0
3223	0
3224	0
3226	0
3227	0.00143854848504601
3229	0
322	-0.00327068157382774
3231	0
3232	6.8512036757445e-4
3235	0.00250808480997053
3236	0
3237	-0.00174403344930404
3238	0
3239	0
323	0.00382541609953668
3240	-0.00534300917865238
3241	0
3242	0
3248	0.01509193651044489
3249	0
324	-7.6772709571775e-4
3250	0
3251	0
3257	0
325	0
3263	0
3265	0.007175115789295
3267	-0.00365696671883552
3268	-0.00891293286580118
3269	0
326	0
3270	0.00447780598103406
3273	-0.00102406993894731
3274	0
3275	0
3276	0
327	-2.1773514075829e-4
3280	-0.00176123503032768
3281	0
3283	0
3284	0
328	0.00473201010543579
3290	-0.00880236894738327
3291	0.00224457958895422
3292	0
3293	0
3294	0.00518174863317444
3295	-0.01142538730354258
3297	0
3298	-0.00170151984376543
3299	0
329	0
32	-0.01360658298110183
3300	-0.00638037079629292
3301	0
3303	0.02693076033500268
3304	0.04193348890848242
3305	0
3306	0
3308	0
3309	0
330	0.01024232099723236
3310	0.02336549175392017
3312	0
3313	0
3316	0
331	0
3320	0
3321	0
3326	0.00202650070470371
332	0.00939652992147817
3337	0.00635264980078064
3338	0
3339	0
333	0
3340	0
3344	-0.01816999923070125
3346	0
3347	0
334	7.247101893202148e-5
3350	0
3351	0.00570054418211663
3352	-0.00454705892205834
3354	-0.00807690112029439
3355	0
3356	0
3357	0
3358	0
3359	0
335	0
3360	0
3361	-0.00208788650711053
3363	0
3364	0
336	0
3371	0
3373	0
3375	0
3376	0
337	-0.00249979652633623
3381	0
3382	0.00117333778078781
3383	-0.0026902980901061
3384	0
3385	0
338645	0
3386	7.4373063707759e-4
338	0
339105	0
339229	0
339290	-0.00702623202360992
339448	-0.00347562069490256
339479	0
3394	0
339524	0.00793214270067104
3396	0
3397	-6.3418231681697e-4
3398	7.6172204162699e-4
3399	0
339	0
33	0
3400	0
340591	-0.00251591031849586
3416	-0.00613514019266347
3417	-0.00431168491050067
3418	0
3419	0
341	-3.4151583917423e-4
3420	0
3421	0
3422	0
3423	-8.2874320638382e-4
342538	0
3425	0.00418242878692359
3426	0
3428	0.00202507525251237
3429	0.01391013142258103
342	0.01862144435396083
343069	-0.0035571953038396
3430	0
3431	0
3433	-7.529463970319835e-5
3434	-0.01796543435079569
3437	-0.02170667529293785
3439	0
343	0
3440	0
3442	0
3443	0
3445	0
3446	0
3449	0
3452	0
3454	0
3455	0
3456	0
3458	0.0077025002815171
3459	0
345	0.00202585813765437
3460	0
346157	-9.35279702457978e-5
346562	-2.2868001802464e-4
3467	0
347344	0
3475	-0.00792549179611172
3476	0
347733	-9.4833428576494e-4
347853	0
347902	0
3479	0
347	0.00666893146965699
3480	0
3482	0.00228872856044746
3483	0
3484	-0.00130379306269521
3485	0
3486	-0.01327110481647351
3487	0
3488	0
348995	0
3489	-0.00144197773961327
348	0
3490	0.01514066398304517
3491	0
34	0
3508	-0.00235410474821175
350	0
3512	0.03034057248827853
3516	0
351	0.00386007146461827
353189	0.03508832603445012
353299	0
353500	-0.00254082940731434
353514	0
353	0
3543	0.00780108601300245
3547	0
3549	-0.00156955356887803
354	0
3550	0
3551	0
3552	-0.00532328385380692
3553	0.00438425302083545
3554	-0.00410012425807379
3556	0.00690837747480195
3557	-0.00935457321713229
3558	0
3559	0
355	-0.00736803442627023
3560	6.8932645255546e-4
3561	-0.01022621448133774
3562	0
3563	0
3565	0
3566	-0.01309333246339227
3567	-0.0043541228721321
3568	0
3569	-0.01409512659744855
356	8.5189795055391e-4
3570	0.00773841084336779
3572	0
3574	-0.007515475913205
3575	0.01166324897888171
3576	-0.021789287358805
3577	0
3578	0
3579	7.6888264567868e-4
357	0
3586	-0.01099873685583206
3587	-0.01107997744494546
3588	0
3589	2.0489523515567e-4
358	9.7039875718724e-4
3590	0
3592	0
3593	0
3594	0
3595	0.00303824586960133
3596	-0.00388385486572194
3597	0.00211439499920735
3598	0
359	0
35	-0.00175787431735202
3600	-0.00456648817114534
3601	-0.01389089749990195
3603	6.7334662834713e-4
3604	0
3605	0
3606	-0.00798659632273895
3607	0
3608	0
3609	0
360	0
3611	0
3612	0.00158287467623219
3613	0
3614	0
3615	0.01014943237420893
3617	0
3619	0
361	0
3620	0
3621	0
3622	-0.0024278255556174
3623	0
3624	-0.00505723787257329
3625	0
3626	0.00303003613058231
3627	0.00192118787500489
3628	-0.00973573763174141
362	0.0032805042994164
3630	0
3631	0
3632	-0.00577936058515469
3633	0
3635	0
3636	0
3638	-0.00581177872902746
363	0
3640	0
3641	-0.00438354228061825
3642	-0.00187825339351003
3643	0.00468268026258189
3645	0
3646	0
3651	0
3652	0
3654	-0.00114693165422691
3655	0
3658	0.00673031002404536
3659	0.0062686350598448
3660	-0.00704862350136621
3661	0
3662	0
3663	0
3664	0
3665	0
3667	0.00640307606193909
3669	0
366	0
3670	0
3671	0
3673	0
3674	0.00701159777980953
3675	0
3676	0
3678	0
3679	0
367	0
3680	0
3682	4.329719069220426e-5
3683	0.00123651158420639
3684	0.01053352380392633
3685	-9.7438650902504e-4
3687	-0.00223248710974422
3689	6.7017531622591e-4
368	0
3690	0
3691	0
3692	7.6848548566237e-4
3693	0
3694	0
3695	0
3696	0
3697	0
3698	0
3699	-0.00543756575952926
369	0.00262345351764175
36	-0.01033071160362516
3700	7.6636777033532e-4
3702	0.01235995000607417
3703	-0.00310859499234346
3704	0
3705	0
3706	0.00280815171479563
3707	-0.00637765288282528
3708	0
3709	-6.5700006615455e-4
3710	-0.00643188823109276
3712	-0.00140264936372927
3713	1.7793801532162e-4
3714	0
3716	-0.00418953953607508
3717	-0.00599093110088831
3718	-0.00577095620089486
3720	0
3725	-0.00691658642381234
3726	0
3727	0.00123543019734571
3728	0.01839205778924229
372	4.1016523716637e-4
3730	-0.00197078696652167
373156	0
3732	-0.00867213132352354
3735	0
3736	0.00336825647878087
3737	0
3739	0
373	0
3741	0
374291	0
3742	0
3744	0
3745	0
374655	0
3746	0
374868	0
3748	0.00218132984119615
3749	-0.0013132706233179
375035	-0.01560930578197858
375056	-4.2172781984823e-4
375057	0
3750	0.00292315029940759
3751	0
3752	0
375346	0
375449	0
3754	0
3755	-0.01131698506172588
3756	0
375790	-0.00350933158103074
3757	-0.00198707768209949
3758	0
3759	-0.01475578576426518
375	0
3760	0
3761	0
376267	0.00661291365664578
3762	0
3763	-0.00223944515911108
376412	0
3764	0
3765	-0.00550323026009521
3766	0
3768	0
3769	0
3770	-0.0011965770728211
3772	0.01340521972082084
3773	0
3775	0
3776	0
3777	-4.4037056084687e-4
3778	-0.00236693775479135
3779	0
377	2.1632037103175e-4
3780	0.00240422006271751
3781	0
3782	0.00123492520331845
3783	-0.01849783148697865
3784	0
3785	0.00115014778066275
3786	0
378708	0.00911943629879089
3787	0
378	0
3790	-0.00666644770548408
3791	0
3792	0
3795	0
3796	-0.00547529831720767
3797	0
3798	0
3799	0
379	0
37	0
3800	-0.02942797848005834
3801	-2.9786656541718e-4
3802	0
3804	0
3805	0
3809	0
3811	0
3812	0
3814	0
3815	0
3816	0
3817	0
3818	1.7371868307181e-4
381	0
3820	0.0051728984156945
3823	0.01711211839714715
3824	0
3827	0
382	0.0014536526728272
3831	0
3832	0.00480797124359966
3833	0
3834	0
3835	0
3836	0
3837	-7.8948820100663e-4
3838	0.02416666917076479
3839	-0.00661409651445162
383	0.02010092020412306
3840	0
3841	0
3842	-0.00421770662262269
3843	0.00237084872156341
3845	-0.00877589441555001
3846	-0.00168812271609491
3848	0.03028223644360877
3849	0.00635549282317184
384	0.0023815319046263
3850	0
3851	0
3852	0.0039766606086826
3853	0.00999696191947053
3854	0
3855	-0.00125076884406153
3857	-0.00138173751192469
3858	0.01178211678244498
3859	1.371540049669e-4
3860	0
3861	0
3866	0.00205100708608665
3868	0.0089686090702418
387032	0.00697777092460649
387082	0.01083170118431873
387263	0
3872	0.00495517743961624
387509	0
387751	0
387	8.256246174834605e-5
3880	0
3881	0
3882	0
3884	0
388567	-0.00571061220988984
388569	-6.4890432490961e-4
3885	0
388650	0.0165534117670741
3886	0
388714	3.1523439961002e-4
388796	-0.00131430859831677
3887	-0.00746304775679961
388969	0
3889	-8.9874744831742e-4
388	0
3890	0.0063366433862883
389136	0
389177	0.00164015755251703
3891	0.00128683865052502
3892	-0.00598038679148261
3895	3.1604079159226e-4
389677	7.0813547093127e-4
3897	0
389856	0
389898	0
3898	-5.9106975057969e-4
3899	0
389	0.0016027718701633
38	-0.00574446202872255
3902	-0.00827460364298583
3903	-0.01739143786182526
3904	0.02582694001825881
390616	0
3906	8.4183457458604e-4
390892	0
3908	0
390940	0.01092511584999013
390999	-0.00147340719358881
3909	0
390	-0.00653449429888055
3910	0
3911	0
3912	0
3913	0
3914	0
3915	0.00326492194508199
3916	0
3918	0
391	0.001149277358487
3920	-0.00236145898670998
3925	0
3927	7.4949666847779e-4
3929	0.00542288976853062
392	0
3930	0.00344905396324749
3931	0.00211818955903918
3932	0.00675072397419497
3933	-7.7971167555989e-4
3934	-0.02852626822355623
3936	0
3937	0
3938	0
393	0
3945	0
3948	0
3949	-0.00377282121586992
394	-0.00203000884616143
3950	0
3952	0
3953	0
3954	0
3955	-0.00223150539335689
3956	0.01823855379897661
3957	-0.04015037007239495
3958	-0.00528926609299874
3959	0.03074265490431419
395	0
3960	-0.00825949545075975
3964	-0.00114397996651559
3965	0
396	-0.00670924449238277
3972	0
3973	0
3975	0
3976	7.924685277461e-4
3977	-8.8294215202155e-4
3978	0
397	0
3980	0
3981	0
3982	-3.1304324648034e-4
3983	0.01390670368368429
3984	-4.9503254459185e-4
3985	-5.0151507444199e-4
3987	-0.00726161038816415
3988	0.00759119332383729
398	0.00189011448041147
3990	0
3991	0
3992	-0.00816647521185418
3993	0
3995	0
399664	0
399665	0.00623855862299813
3996	0
3998	0
399979	0
399	0.00177481286287556
39	-0.00645809838847383
400084	0
4000	0.00354463401440411
4001	-0.01085272947869441
400451	0.00272958885236685
4004	0
400506	0
4005	0
4007	-0.00831091289884497
4008	0
400	-0.00529735882819392
4010	0.00398196796175087
4012	0
4013	-0.00420077651623699
4014	0
4015	0
4016	0
4017	7.0826657767384e-4
4018	0
401	0.00607886107629133
402055	-0.0140227047699783
4023	-0.00349809632875792
4025	0
4026	-0.00661553159567946
402	-0.00580859038802315
4033	-0.00232166503657064
4034	0
4035	0
4036	0
4037	0
4038	0
403	0
404093	0
4040	0
4041	0.0112400901465463
404281	0
4043	0
4045	0
404672	0
4046	0.0016541179996175
4047	-0.00123769306072824
4048	-0.01567676848204085
4049	0
4050	-0.00264155881582085
4052	0
4053	0
4054	-0.00356864782503322
4055	0
4056	-0.01339950596275942
4057	-0.01885526110508902
4058	0
4059	0
405	-0.00765999977174833
4060	-0.00574629806339459
4061	-5.1660175083227e-4
4062	0.00281162462668034
4063	-0.00186746218535734
4064	0.01259049374966257
4065	-0.00396844657165352
4066	0
4067	0
4068	0.00692954113017955
4069	0.00675412573021729
406	-0.00313296685014085
4070	0.00143408164670675
4071	0
4072	-1.5747014164093e-4
4074	-0.00223421457733403
4076	0.00191970401374555
4077	0
407	0
4081	-3.9277114979948e-4
4082	-0.02342588564378249
4084	0
4085	0
4086	0
4087	0
4088	8.076100975411452e-5
4089	0
408	0
4090	-0.00496434971986757
4091	0.00179924535599917
4092	0
4093	0
4094	0
4097	0
4099	0
409	0
40	0
4100	0
4103	0
4107	0
4109	-0.00234714137726108
410	-4.8887220364345e-4
4110	0
4112	0.00264661384592756
4113	0
4114	0
4115	0
4116	-0.00147271619343917
4117	0.01093447521807011
4118	7.9100578158201e-4
411	0
4121	0.01187102556047874
4122	-0.01613157004093506
4123	-0.0146211288183589
4124	-0.01356464394189576
4125	-0.01083117718819045
4126	0
4128	0
4129	0
412	0
4130	0
4131	0
4133	0
4134	0.00332580724210279
4137	0
4139	0
4140	0
4141	-0.0037102238695806
4142	1.7226825682424e-4
4143	0
4144	0.00694562953591122
4145	0
4146	0
4147	0.00132495587274485
4148	0
4149	0
414	0
4150	0
4151	0.02141362244243585
4152	0
4153	5.8030443978175e-4
4154	0.00299867453580226
4155	-0.00722420433241983
4157	0
4158	0
4159	0
415	0.00203878944679979
4160	-0.001107810508235
4161	-0.0025214374906131
4162	0
4163	0
4168	0
416	0
4170	0.00748031256228778
4171	0
4172	0
4173	0.0063109964738049
4174	0.00822181291610598
4175	0
4176	0.00572805955501546
4179	0.00585798533935738
417	0
4184	0
4185	0
4188	0.00189206869451356
4189	0
4190	0
4191	0
4192	0
4193	0
4194	0.00355494622530288
4199	-0.00103348042986945
419	0
41	0
4200	0
4201	-1.8434597427608e-4
4204	0
4205	-0.00159869275384371
4208	0
4209	0
420	0
4210	0.00874846378950617
4211	0.00813220763596012
4212	-0.00242113322798409
4214	0
4215	0
4216	-0.00917816733478735
4217	0
4218	0
421	0
4221	0.0027498229842842
4222	0.01065091718601496
4223	0
4224	0
4225	0
4232	0.00338158207293514
4233	0
4234	0
4236	3.9292663524975e-4
4237	-0.01223954379534988
4238	0
4239	0
4240	0
4241	7.1352864719819e-4
4242	-0.0107635248518674
4245	0
4246	-0.00175073241481677
4247	0
4248	0
4249	5.9542182991982e-4
4250	0
4253	0
4254	0
4255	0
4256	-0.0095235774631353
4258	0
4259	0
4261	0.00472683808949952
4267	4.9279884535866e-4
4277	0.0104292508574906
427	0.00142230675088775
4281	-0.00160669403633971
4282	0
4283	-0.00398775678951833
4284	0
4285	0.002212711125573
4286	0
4287	0
4288	0.00253339663630869
4289	0
4291	-0.00277623229425481
4292	-3.1679201063914e-4
4293	0
4294	0.00189975250386313
4295	0
4296	0
4297	0
4298	-0.00447263016994348
4299	0
429	0
4300	0.00929590192582738
4301	0
4303	-9.0728891840326e-4
4306	-0.06007941890804388
4308	0
430	0
4311	-0.0439269888468191
4312	-0.00518042986395732
4313	0
4314	0
4316	0
4317	-0.03343777550603918
4318	0
4319	9.7020495622278e-4
4320	-0.00196038774428725
4321	-0.00977317538663483
4322	0
4323	0
4324	0
4325	0
4326	0.00357093130751408
4327	0
4329	0
432	0
4330	0.00101501895675311
4331	-0.00840838222853442
4332	0.00671998858267661
4335	0
4336	0
4337	0
4338	0
433	0.00343700258606569
4340	0
4342	6.7085979081452e-4
4345	-0.00536592251774766
434	4.687455420126929e-5
4350	0
4351	-0.00239776226683429
4352	0
4353	0
4354	0
4355	0
4356	0.00118877573334396
4357	0.00310203529461137
4358	0
4359	0
435	-0.01555022801623191
4361	0
4363	-0.00376674683885411
43847	0
43849	3.078938385999194e-5
438	0
439	7.9993878915284e-4
43	-0.0027323797056458
440026	-0.00150702016894979
440073	0
440348	2.4763419693625e-4
440387	0.00927018520704656
440560	0.01189755955485736
440738	-0.0018483030424285
440	-0.03274894510040338
441024	0.00180051779078305
441151	0
441263	0.00580777188295724
441601	0
442186	6.1337272772217e-4
442194	0
4430	0.00432530726809121
4435	0
4436	0
4437	-0.00440066589825885
4438	0
443	0
4440	0
444	-0.0052297635340447304
445	0.01472118105573129
4477	0
4478	0.00168408012943436
4481	0
4482	0.01368981825422192
4485	0
4486	0
4487	0.00271467191163003
4488	0
4494	-0.00153488452733923
4495	0.0038086707408464
4499	0
4501	0.00942536639813914
4502	-1.5907373121379e-4
4504	0.01230104141674856
4507	-0.00177255400477429
4515	-0.00185620470531485
4520	0
4521	0.00471611894631417
4522	0.01325651278690179
4524	0
4528	0
4534	-1.6040430308448e-4
4542	0.00549029058372842
4543	-3.3854549523482e-4
4544	0
4547	0
4548	-6.0291770551777105e-5
4552	-0.01098615329483321
4582	0
4583	0.00442544772343479
4585	0
4586	0
4588	0.00253143998936409
4589	-0.00414173805947761
4591	-0.00201401775938862
4593	0
4594	-1.8772604336867e-4
4595	0
4597	0
4598	0
4599	0
4600	0
4601	-0.00351797660718536
4602	-0.00436964794310651
4603	-0.02363292130200941
4604	0
4605	0.01332117819762421
4606	0.00468631098096153
4607	0
4608	0
4609	0.01652454417975508
460	0
4610	0
4613	0
4615	0
4616	-0.01365545045429306
4617	-0.00507184354990416
4618	0
4619	0
4620	0
4621	0
4622	0
4624	6.5856269673061e-4
4625	0.01418733159663267
4626	0
4627	0
4628	0
4629	0
462	0
4632	0.0176695795225941
4633	0.01637917289424696
4634	0
4635	0.00487034856841228
4636	-4.9643738887435e-4
4637	0
4638	0
463	0
4640	0
4641	0
4642	-0.00502180288223962
4643	0
4644	-0.01960506605181741
4646	0
4647	0
4649	-0.00329670214932035
4650	0
4651	0
4653	0
4654	0
4656	-0.00590164357946169
4659	0
4660	-0.00112975872344366
