gene	male_infant_2
10180	0
10181	0
10184	0
10186	0
10188	0
10190	-0.00130023836373139
10193	0
10195	0.00350889812642821
10196	0
10197	0
10198	-5.1676822067426e-4
10199	0
1019	0
101	-3.3359966715978e-4
10200	0
10201	-1.0085795816437e-4
10202	0
10203	0
10205	0
10206	0
10207	-0.00177700217721578
10208	0.00575158658343923
10209	0
1020	0.00802075918163849
10210	0.00292503640411723
10211	0
10212	-0.00250812753492914
10213	0
10214	0
10215	-0.00322090081940273
10216	0
10217	-0.00213343172617042
10218	0
10219	-0.01155680013991795
1021	0.00751964524187351
10220	0
10221	-0.01305170915438429
10223	0.00786080701063106
10225	0.00546431476121826
10226	0.00390881512099448
10227	0
10228	0
10229	0
1022	-0.00134467452527541
10230	0
10231	-0.00442796204562708
10232	-0.0019871004736198
10233	0
10234	-0.00135585787003905
10235	0
10236	8.9703146653433e-4
10237	0
10238	0
10240	-0.00908807738201217
10241	0
10242	0
10243	0
10244	0
10245	0.00354211102483413
10246	0
10247	0
10248	0
10249	0
10250	0.0071902746632086
10252	0.01705304175704514
10253	0.01128950389987046
10254	0
10255	0
10256	0
10257	-0.00158809587679149
1025	0
10260	0.00652514498007118
10261	0.00443142268892142
10262	0.00320863447135521
10263	0
10265	0.00108992937671916
10266	0
10267	0
10268	0.0027537277549198
10269	0
1026	0
10270	0
10272	0
10273	-0.00415262235498103
10274	-0.00312310456817846
10276	-0.00368692540617937
10277	0
10278	0
10279	-0.0039042587982581
1027	0.00111739242972324
10280	0
10281	0
10282	0
10284	0
10285	0
10286	-0.00355744525440258
10287	5.7089098402965655e-5
10288	0.02114577274389847
10289	0.01057637817953268
1028	7.296102621210247e-5
10290	0
10291	0
10293	0.00528559434808481
10294	0
10295	0
10296	-0.00684907527218377
10297	0
10298	0
10299	-0.00519542894953044
1029	-0.00306618312976415
102	-0.0052166247431628
10300	0
10301	-9.4140306041844e-4
10302	-1.941077392278e-4
10307	-0.00562466478288127
10308	0
10309	0
1030	0
10311	-2.5080689982388e-4
10312	0
10313	5.4477921801965e-4
10314	-8.0297890193232e-4
10316	5.849545079326e-4
10317	0
10318	-0.00639629435355094
10319	0
1031	0
10320	-0.00460890404419527
10321	-0.04533559041620253
10322	0
10324	0.00134969984609354
10325	5.0773720355193e-4
10327	0
10328	0
10329	-5.8174920049792e-4
1032	0
10330	0
10331	0
10332	-0.00409528193354339
10333	-0.00765988544867457
10336	0
1033	0.00943589243406619
10342	0
10343	0
10346	0.00774511737718342
10347	0
10351	0
10352	0
10360	0
10362	0
10363	0
10365	0.0088607221761587
10367	0
10368	-0.00286036639293595
10369	0
1036	-0.00796899619180472
10370	0.00213222914166749
10371	0
10376	0.00101521671481902
10379	0
10381	0
10382	0.00233099557779907
10383	0.00125648376124732
10384	-0.01445584332332998
10385	0
10388	0
10389	0
1038	-0.00100170495696578
10390	0.00159448430261605
103910	0.00792004116048896
10391	0.03945832593595047
10392	0
10393	-7.4160084289055e-4
10394	0.01302772718952661
10395	0
10396	0
10397	0
10398	-0.01693606706080465
10399	0.00180071720317706
1039	0
103	-3.613944414842673e-6
10400	0
10401	0
10402	0.00707835290040578
10403	0.00400078368819024
10404	-0.00818855444428645
10406	0
10407	0.00698761781750493
10408	0
10409	0.01095748082851373
1040	0
10411	0
10413	-0.00140240879749981
10417	0.00693368134862844
10418	0
10419	-0.00299293051558882
1041	0
10420	0
10421	0
10422	0
10423	0.00306359969501026
10424	0
10425	0
10426	0
10427	-0.00146147774123023
10428	0
10430	0
10432	0
10434	0.00408786789360182
10435	0
10436	-4.7397461543695e-4
10437	0
10438	0.00388378452135316
10439	0
1043	0.00323005413036203
10440	0
10443	-4.5251158821062e-4
10444	0
10445	0
10446	0
10449	6.0499625879912e-4
1044	0
10450	-0.00177508261514105
10451	-0.00491434257953063
10454	0
10455	-0.0036629109384508202
10456	0
10457	0
10458	0.00113496394222241
1045	-0.00518222497488983
10460	-7.0555431570881e-4
10461	-0.01455482786228896
10462	0.01666775687007393
10463	-9.1993806406082e-4
10464	-0.00549776839886364
10465	0
10466	7.3599617579399e-4
10467	0.00306075808596386
10468	0.00991522500693452
10469	0
1046	0
10471	0
10472	-0.00613858093115135
10473	-1.9997847611966e-4
10474	0
10475	0
10478	0
10479	-0.00261951095607082
1047	0
10480	0.00404468292008396
10481	0
10482	0
10483	-0.00182778926455521
10484	0
10485	0
10486	0
10487	0
10488	0
10489	-0.00374937560750136
1048	0
10490	-0.00951332320078995
10491	-0.00401065190584459
10492	0
10493	0
10494	-6.1772370428588e-4
10495	-0.0010218581892162
10497	-0.0067876439743721
10498	5.8699663765026e-4
10499	-0.00903094806664137
104	0
10500	0
10501	0
10505	-0.00303827618577721
10507	-0.00184880195435383
1050	0
10512	0
10513	-0.00464302567024932
10514	0
10516	-0.00960766254113053
10518	-0.00462868094291876
10519	-0.00236097431784378
1051	0.00477143658541078
10520	-7.4806482211715e-4
10521	0
10522	-0.0046242343083032
10523	0
10524	0
10525	0
10526	0
10527	0
10528	0
10529	-0.00430498739880526
1052	0.00691105561175665
10531	0
10533	-0.00238354813060847
10534	0
10535	0
10536	0
10537	-0.00712470359316833
10538	-5.3491396099561e-4
10539	0
1053	0
10540	0
10541	0
10542	0
10544	0
10548	0
10549	0
1054	0
10550	0
10551	0
10552	-0.01157951074685321
10553	-0.01170502207752483
10554	0
10555	0
10556	0
10557	0
10558	0
10559	-0.00298730271287151
10560	-0.01506178777211315
10561	-0.01691366988987845
10562	0
10563	-0.01184790161878627
10564	7.0737824663034e-4
10565	-0.01019425945457174
10566	0
10567	0
10568	0
1056	9.3759534985398e-4
10570	0
10572	0
10573	0
10574	0
10575	0
10576	0.00107803583230673
10577	0
10578	9.3308456400241e-4
10579	0
10580	0
10581	0.02072831758546966
10584	0
10585	0
10586	0
10587	-0.00223839315628295
10589	-1.2814190433068e-4
1058	0.00459982722523748
10590	0
10591	0
10592	0
10594	0
10595	0
10598	0
10599	0.00145145526917415
1059	0
105	0
10600	0
10602	0.00191673379809184
10603	0
10606	0.00535224345809001
10607	0
10608	0
10609	0
1060	-0.00325154322359807
10610	-0.00125222524318805
10611	0
10612	0
10613	0
10614	0
10615	0
10616	0.001240578396736
10617	0
10618	0
10621	-0.00205126670661332
10622	0
10623	-0.00286149132167072
10625	-0.00168942633490655
10627	0
10628	0
10629	-0.00446245004370157
1062	0.01462150430443562
10630	0
10631	0
10632	0
10633	0
10634	0
10635	0.00613499404053362
10636	0
10637	0
1063	2.4083407298477e-4
10640	-0.00434813802445421
10641	-0.00778755719333736
10643	0.1362077471678388
10645	0
10647	0
10648	0
10650	0
10651	-0.0028862603683571
10652	0
10653	-0.00302270563174742
10654	0
10656	0
10657	0
10658	0
10659	0
10660	0
10661	0.00285278018731077
10663	0
10664	0
10665	0
10666	0.00517246590857688
10667	-0.00147034942014168
10668	0
10669	0
10670	0
10671	0
10672	0
10675	0
10677	-0.00634963104327811
10678	0
10681	0
10682	-5.9371275581729e-4
10683	0
10686	0
10687	0
1068	0
10690	-0.00198495201037142
10691	0
10692	0
10693	-0.00130756706003023
10694	0
10695	0
10699	0
1069	0
1070	0
10712	0
10713	0
10714	0.00247185015464268
10716	0
1071	-0.00447064197489108
10721	0
10723	0
10724	-0.00401532203532057
10725	0
10726	0
10728	0.0029026044353953
10730	0
10732	-0.00218686454940267
10733	-0.00132486871990606
10734	-0.00141362886026917
10735	0
10736	0
10737	0.00119949421361066
10738	0
10739	0.00397573479112333
10741	-0.0026050620440587
10742	-0.01872576059053165
10744	0
10745	-0.00654330181074339
10746	-0.00674938999414128
10747	0
10749	0
10750	-0.00825109012316881
10752	-0.00263649010357441
10753	0
10755	0
10758	0
1075	-4.5901955775851e-4
10761	0
10762	0
10763	0
10765	0
10766	0.00208939824421419
10767	0
10768	0
10769	2.6259370698781e-4
10771	0
10772	0
10773	-0.00825514036356002
10775	0
10776	0
10777	0
10778	0
10780	0
10781	-0.00595836276761447
10782	-0.0051456069948226
10785	0
10786	0.00800884689879063
10787	-0.01409231063714562
10788	0.0072180308963224
10791	0
10793	0
10794	0
10795	0
10797	0
10798	0
10799	0
107	0
10801	0
10802	-0.00320418915139544
10803	0.01961974732394561
10807	0
10808	5.7895236423829e-4
1080	0
10810	-0.03075790951635612
10813	0
10814	0
10816	0
10817	0.00241005651308503
10818	0
1081	0
10825	0
10826	0
10827	-0.003964768851845
10840	0
10841	0
10842	0
10844	0
10845	-4.4358612413515e-4
10846	5.6028855763524e-4
10847	0
10848	0
10849	-0.00143251004043443
1084	0
10850	0.00522607444160725
10855	-0.00131659468838547
10856	0
10857	0
10858	0
10859	0
10861	0
10863	0
10864	0
10865	0
10866	-1.536803928725e-4
10867	0
10868	-0.00765705288026466
10869	0
10871	0.00268173155033728
10873	0
10874	0
10875	-2.4914672036326e-4
10876	0
10879	0
1087	0
10880	0
10881	0.00177353398067881
10882	0
10884	0
10885	0
1088	-0.02537644007722098
10891	0
10892	0
10893	0
10894	0
10895	0
10897	0
10898	0
10899	2.0453776772774e-4
1089	0.02685690287321948
108	0
10900	8.836507529547915e-5
10902	0
10903	-0.01210369349170879
10904	-0.00286689570714094
10905	-0.00470379902348675
10906	0
10907	0
10908	0
10911	0.06669225553176558
10912	0.00325991569276679
10913	0
10914	0.00180359483768135
10915	0
10916	0
10917	0.01248267563462938
10919	0
10920	0
10921	0.01145611297225403
10922	0
10923	0.00334157845117895
10924	-0.01015786514596013
10926	0
10927	0
10928	0
10929	0
10930	0.00301338224933536
10935	0
10936	0
10938	-0.00369031726960547
10939	0
10940	0
10942	0.00215929189297367
10943	0
10944	0
10945	0
10946	0
10947	0
10948	0
10949	0
10950	0.00134246601667086
10952	0
10953	0
10954	-0.00636823360172786
10955	0
10956	0.00239502989814747
10957	-0.00637135247651711
10959	0
10960	0
10961	0
10962	0.00853009212975992
10963	0
10964	0.01391766601502996
10966	0
10969	0.01105286747672014
10970	0.00981437616695001
10972	0
10973	0
10974	0
10975	0.00107153966907187
10978	0
10979	-5.4588815116795e-4
10980	0
10981	0
10982	0
10983	0
10985	0
10987	-0.00203530674920128
10988	0
10989	0
10990	0
10991	0
10992	0
10993	0
10994	0
10998	-0.00214611681004117
109	0
10	0
11000	0.01348723039540181
11001	9.2970027099817e-4
11004	0.00118132163959467
11005	0.00135558434780602
11006	0.00417830064201235
11007	0
11009	0
11010	-0.00100616931319275
11011	-0.00111416798567604
11012	0
11013	0
11014	0
11015	0.0023259511552573
11016	0
11017	0
11018	0
11019	0
1101	0.00331923050095278
11020	0
11021	0
11022	-6.266850453426e-4
11024	0.00218361164670823
11025	0.00772970597582668
11027	-0.00372673347786941
1102	-9.1123882291876e-4
11030	0
11031	-0.00491576508004904
11033	0
11034	0
11037	0
1103	-0.00280437712779149
11040	0.00715643502448782
11041	-0.00456643380794388
11043	-0.01147598274780626
11044	0
11045	0
11046	-0.0032873646043651
11047	0
1104	0
11051	0
11052	0
11054	0
11055	0
11056	0.00269068883076736
11057	-0.00557270128897944
11059	0
1105	0.00787922157610544
11060	0
11061	0
11062	-0.0030678176181234
11063	0
11064	0
11065	0.00932660472944164
11066	0
11067	-0.00147461676414063
11068	0
11069	-0.00317850235700642
11070	0
11072	-0.00690657901085408
11073	0
11074	0
11075	9.4849286667446e-4
11076	0
11078	-0.00229337650181664
11079	0
1107	-0.00160125897051743
11080	0
11081	0
11082	0
11083	0
11085	0
11086	0
1108	0
11092	8.9066339010959e-4
11093	-0.00177597362337818
11094	8.4114590126173e-4
11095	0
11096	-2.5425995248563e-4
11097	0
11098	0
11099	0
1109	0
11100	0
11102	-0.00309978001700975
11103	0
11104	-0.00115114213179464
11107	0.02190329013045505
11108	0
11113	0
11116	0
11117	0
11118	2.093192820023e-4
11119	0
1111	0.00708173431259296
11120	-0.00315631630282302
11122	0
11123	0.01229071309040201
11124	0
11126	0.01040184145862871
11127	-0.00442060208057373
11129	0
1112	0
11130	0.00205890333099336
11131	0
11132	0
11133	0
11135	0
11136	0
11137	0
11138	-0.01232810873873506
1113	0
11140	-0.00506132095438722
11142	0
11144	0
11145	-0.00593717966520379
11146	0
11147	0
11148	0
1114	-8.6200674518757e-4
11151	0
11152	0
11153	0
11154	0
11155	0
11156	0
11157	0.00785975655016238
11160	0
11161	-0.00316213347556808
11162	0.00132071448178878
11163	-0.01207480465555563
11166	0
11167	-0.02245214586903704
11168	-0.01010421247371673
11169	0
1116	0.00552901574806433
11170	0
11171	8.7969456806093e-4
11172	0.00143448997532865
11174	6.6718127587948e-4
11176	0
11177	0
11178	0
11179	0
1117	0.01280622772942433
11180	-0.0033259353900329
11181	0
11182	0.02303286293113193
11183	0
11184	0.0084825675804095
11186	0
11187	0
11188	0
11189	0
1118	0.02812350408769019
11190	0
11193	0
11194	0.0022839007381949
11196	0
11197	0
11198	-0.00213871290997651
11199	0
1119	0
11201	0
11202	0
11211	0
11212	0
11213	0.01522503734118461
11214	0.00404659030117955
11215	0
11216	-8.6007587227851e-4
11219	0
1121	0
11221	0.00693979278603157
11222	0
11223	0.00241172269333758
11226	0
11228	0
1122	2.2786350460027e-4
11230	0.00340197966251592
11231	0
11232	0
11234	0
11235	0.00282276331925403
11236	0
11237	0.0111669723519138
11238	0
112399	0
1123	-0.01844103570206004
11240	-0.00213495989441716
11243	0
11245	0
112464	-0.00421148167895178
112479	0
11247	0
11248	0
1124	-0.00244777693762422
11250	-0.00643690701189826
11251	0
11252	0
11253	-3.6800172893067e-4
11254	0
11255	0
11258	0.00163657464378017
11259	0
11260	0
112611	0
11261	0
11262	0.00169192767497945
11264	-8.5542123198143e-4
11266	0
11267	0
11273	-0.00101317327351525
11275	0.00437137371547129
11276	-0.01088528843525937
11277	-0.00180062535993149
11278	0
11279	0
11280	0
11281	0
11282	-0.00110762269816423
11283	0
11284	0.00114020224179087
11285	-0.00190593300013446
112869	0.00640393611754112
112950	0
1129	3.0235171690528e-4
112	0
11309	-2.5198898074135e-4
1130	-0.01150530974115074
11311	-0.00209836184978924
11313	-0.00798232085054355
113146	0
11314	-0.00728317893208891
11315	0
11316	0
113177	0
113178	0.00228765223168486
11317	0
11318	0.00645108252802534
11319	0
11320	-0.00955470129599562
11321	0
11322	-0.01445622096629785
113251	-8.9885081506722e-4
11325	-0.0011589509489562
11326	0.00306656546926939
11329	-0.00200246130021507
1132	-0.00163276721010964
11330	0
11331	0
11332	0.00230905962581627
11333	0.00130064547511616
11334	0
11335	-0.00239835419139384
11336	0
11337	0
11338	0
11339	0.00446362541820818
1133	0
11340	0
113419	0.00143143586956021
11341	-0.01562165375577871
11342	-0.00654602686153059
11343	-0.01921464614214548
11344	-0.00732010986552982
11345	0
11346	0
1134	-0.00157998372255694
1135	0
1136	0
113791	-0.0022415221569865
1137	0
113835	0
113878	0
1138	0
113	0
114034	0
114044	0.00452331340412857
114049	0
114088	0
1140	-0.01150822014309386
114112	0
1141	0
1142	0
114327	0
1143	0
1144	0.00473340317627326
114548	-0.01459042606872951
1145	0
114625	0.00324685729695709
1146	0
114791	0
1147	0
114819	-0.00228484551166644
114876	0
114881	0
114882	0
114883	-0.02527968346513353
114884	0
114885	0
114897	0
114899	5.9868760387332e-4
114908	7.5841132094758e-4
114932	-0.00721897438041108
1149	0
114	-0.00212624601770394
115123	-3.2303971973148e-4
115201	-0.00474994321094803
115207	0.01177860263476803
115290	2.7686198682971e-4
1152	-0.00524283291695337
115353	-0.00215465952142637
1153	-0.00139091649782733
1154	0.00576362090842514
1155	0
115703	0
115708	0
115817	0
1158	0.00431780637251677
115939	0.00547618817911285
115	0
116039	6.0672425281002e-4
1160	0
116138	0
1161	-0.00118787186162563
116285	0
116372	0
116496	-0.00485402868303423
1164	0.01543120290826154
116828	0
116832	0.00644828582586201
116984	0
116985	-0.00199321188279694
116986	0
116987	0
116	0
117178	0
117246	-0.00245096550787678
1173	0
1174	-0.0067226941726075
1175	0
1178	-0.00627062845227945
1179	0
117	0
1180	-1.4927718419715e-4
1181	0
1182	0
1183	0
1184	0
1185	0.00423183562398101
1186	0
1188	0
118	0
1191	-0.03108304631399836
1192	8.4692411103376e-4
1193	-0.01917920907991271
1195	0
1196	0
1198	-0.00742936226776812
119	0
1200	0
1201	-0.00211228539341258
1203	0
120526	0
1207	-5.7608441137501e-4
1208	0
1209	0
120	0
1211	0
1212	0.00403335693635218
1213	0
1215	-0.00415424362697781
122616	0
1230	0.00556698487981674
1232	0
1233	-0.00324369387744888
1234	0
1235	0.00859887522438008
1236	0.0184948139568924
1237	0
123803	0
123872	0
1238	0
123	0.01586622163559669
124044	0
1240	-3.1421087159420424e-5
124152	0
1241	0
124222	0.00486469053360661
1244	0
124565	0
124583	0
124	0
125893	-0.01208487406844475
1258	0.0020772165021286
1259	0
125	0
1261	0
126208	0
126231	0.0014527294906518
126298	0
126299	0
126321	0
126353	-1.4021511572443e-4
126393	0
1263	0
1264	3.368651994415e-4
1265	0
1266	-0.00247179325536631
1267	0
1268	0
1269	0
126	0.00101822658454278
1271	0.0028050488438992
1272	0
127534	0.00149142674151042
127544	0.00105966431282844
127703	-0.01465703349949519
1277	-7.586946669975e-4
127833	0
1278	0
1280	0
1281	-0.00477461210802735
1282	-0.00457595203774697
1284	0
128553	-0.00808174421949319
1285	-0.00423259901895612
1286	-0.00470649809663008
1287	0
1288	4.109647178023277e-5
1289	0.00238504442375286
128	0
129025	0
129080	0.00415796695406139
1290	0
1291	0
1292	0
1293	-0.00166723215315654
1294	0
1296	0
1297	0
1298	0.00881066960700845
1299	5.2426161814574e-4
12	0.00473579595098581
130074	0
1300	0
1301	0
1302	0
1305	0
1306	-0.00120474850209937
1307	0
1308	0
130916	0
130	0
1310	0
1311	0.00361145326780809
1312	0
131408	-0.0054404999198602
1314	0.00226875143192622
131544	8.3948276075272e-4
131566	0
131578	0
1315	0
131601	0.00604731600016168
1316	0
1317	0.01362938155401483
1318	0.03603291888818531
131	-0.00270207767490495
1326	0.00778023171088086
1327	-0.00106345559847436
1329	0
132	0
133619	0
1339	0
133	0.00824981493566362
1340	0
1345	0.00834199211078544
1346	0
1347	0.0031526257441732
1349	0.01478394549769171
134	0
1350	0
135138	0
1351	0
1352	0.00615533463776263
1353	0
1355	-8.5760250334512e-4
1356	0
1357	0
1358	0
135948	0
1359	0.00450875850397683
1360	0
1361	0
1362	0
1363	-0.00400827394079003
1364	-6.6684479528563e-4
1365	0
1366	0
1368	0.00350337519135027
1369	0
136	-0.0031960565437596
1370	0
1371	-4.6908688693332e-4
1373	0
1374	0.00224102027595178
1376	0
137886	0
1378	0
138046	0
138050	-0.0059854993103809
1380	0.01583339133029961
138151	0.00320498030608774
138162	0
1381	0
1382	0
1384	6.396009604461e-4
1385	0
1386	0
1387	0
1388	-0.00549396177118333
1389	-0.01344627974274984
139081	0
1390	0
1392	0
139322	0
1393	0
1394	0
139538	0
1395	0
1396	0.02983645080925229
1397	-0.00595132042497875
1398	-0.0074508936358678
1399	0
13	0
1400	0
1401	0
140459	0
140460	0
140461	0
140462	0
140465	0.01772507542717142
140467	-4.7765479206789e-4
1404	0
140545	0
140578	-0.00296926702265067
140597	0
140609	0
1406	0
1407	0.0136185934601793
140801	0
140803	-3.5905196211786e-4
140883	0
140885	0.00191855082987227
140890	0
1408	0
140	0
1410	0
1411	0
1412	0
1413	0
1414	-9.5357409985142e-4
1415	0.00577595517365881
1416	-0.00397380787911677
1417	0
1418	0
1419	0
141	-0.00594892169266679
1420	0
1421	0
142684	0
1428	0
1429	-0.0140447816162452
142	0.00290421184142721
1432	-0.00782575563417944
1434	0
1435	0
1436	0.00884518595931247
1437	-0.00255564969957363
1438	0
1439	0
1440	0
1441	0.0065567386917551
1442	-0.00129389247663265
1443	0.00650960782304232
144404	0
1444	0
1445	0
1446	0
1447	0
1448	0
1452	0
145389	-0.00972224932557072
1453	-0.00330190758293418
1454	0
1455	0
1456	0
1457	0
1459	-0.00437388609659821
146057	0
1460	0.00147088534776897
146227	0
1462	0.01810975566312198
1463	0
1464	0
146542	-0.00553032140005669
146562	0
1465	-0.00404599640069403
146691	0
1466	0.01221956534215547
146712	0
1468	0
1469	0
146	0
1470	0
147179	0
1471	0
1472	-0.00119887548821697
147339	-0.00191428527783079
1473	0.00103140860101097
1474	1.6730881178278e-4
1475	0.00631931721685721
147657	-0.00620543303053683
147694	0
1476	-0.00181035116935758
1477	0
1478	0
147912	0
1479	0
147	0
148022	-0.00471121627831253
148066	0.00149946955525154
148229	0
1482	0
1486	0
148753	0
1487	0
1488	0.0045348521320349
1489	-0.00745041693747765
148	0
1490	0.01137834985751765
149111	-9.690431036522292e-5
1491	0
1493	0
1495	0
149603	0
1496	0
1497	0
149986	-0.00873059461812432
1499	0
14	0
150160	0.00155143786994268
1501	0
1503	0.00588205854404174
1506	0
150726	0.00279687266399439
1508	0.00680417368517361
150967	0
1509	0.00387013000702968
150	0
151011	-0.02226245842976566
151050	0
1510	0.00380777178366846
1511	0
1512	-0.01651714981669677
1513	-0.02346139463281264
1514	0
1515	0
151987	-0.01826664239317292
1519	0
151	0
152006	0
1520	-0.00292892346532394
152185	0
1521	0.00739231776734767
1522	-0.01819850196638669
1523	0
1524	-0.00209333694491267
152559	0
1525	-1.7105241663128e-4
1528	0.00654886969490024
152	0.00249168622616199
1534	-0.00601654571473427
1535	0
1536	0
1537	0.00221368661123062
1538	0
1539	0
153	0
1540	0
1543	0.0014175942024217
1544	0
1545	0
154661	-0.00670202464381666
154796	0
154881	-5.1202092608281e-4
1548	0
1549	-0.00453929594128551
154	0.00185133729225201
155066	-0.00676800445076237
1551	0
1553	-0.00241357958053953
155400	0
1555	0
1556	0
1557	-8.793508721254172e-5
1558	0
1559	-0.00125553656416481
155	0
1562	0
156	-0.00471788472848437
1571	0
1573	0.00314315805893977
157567	0
157627	0
157680	-5.11135597092e-4
1576	-0.00277951966597656
1577	0
157869	0
157922	-0.00142534750160171
1579	0
157	0
1580	0
1581	0
1583	0.00257712122054626
158427	0
158471	0
1584	0
158586	0
1585	-0.00811796221204174
1586	0.00860806086514352
158747	0
1587	-0.00198498673361826
1588	0.01945216111006039
1589	0
158	0
159162	0
1591	-2.3987292528412e-4
1592	0
1593	0
1594	0
1595	-0.01622160303933233
159963	0
159	-0.00931367940269306
15	0
1600	0.00231949414496674
1601	0
1602	0
160313	0.00365425559024241
1603	0
1604	0.01079101389020579
160518	0.00223802650127623
1605	0
1606	-0.0095261683482476
1607	0
1608	0
1609	0
1610	0
1611	0
161291	0
1612	0.00509339735654212
1613	-0.00468356260999967
1615	0
1616	0.00313811453409613
1618	0
161	0
1620	-7.0636276541154e-4
1621	0
1622	0
162427	-0.00642353296579035
1627	0
1628	0
1629	0
162	-5.2402818969132e-4
1630	0
163131	0
1632	0
1633	4.7656972357848e-4
163486	-0.01168892777813078
1634	0
163590	0
1635	-0.00534584247533062
1636	0
1638	0
1639	0.00215432405481053
163	-0.0058603977260784
1641	0
1642	0.00308514695562294
1643	-0.00297965347744577
1644	0
1645	-0.02666403490597111
164656	0
1646	0
1647	-0.00611222246090373
1649	0
164	0
1650	0
1652	0.00778720564651814
1653	0
1654	0
1655	0
1656	0
1657	-0.00412790370365085
1659	0
165	0.00560377748880491
1660	0.00175620494348079
1662	0
1663	0
1665	0
166647	0
1666	-6.6759129239767e-4
1669	-0.03183588967547669
166	0.00774418147080071
1670	0
1671	0
167227	0
1672	0
1674	0
1675	-0.01653954721969888
1676	0
1677	0
1678	0
167	0
168544	0.00414037589951216
1687	-9.6849660914509e-4
1690	0.01196752671765878
169522	0
169611	0
16	0
170679	0
170680	0
171017	0
171023	0
171220	0
171392	0
171546	-0.00493849121167238
171558	0
171586	0
1716	0
1717	-0.00273858444060154
1718	-0.00436916734168589
1723	0
1725	0
1727	0
1728	1.9846726131827e-4
1729	0
1730	-5.6984219195069e-4
1733	0
1734	0
1735	0
1736	0
1737	0
1738	-0.00437610143274864
1739	0
173	0
1740	0
1741	0
1742	0
1743	0
1746	0
1748	0
1749	0
174	0
1750	0
1755	0
1756	0
1757	0
1758	0
1759	0.01025473597075966
175	-0.02499429991959179
1760	0
1761	0
1762	6.5445984832e-4
1763	0
1768	0
176	0
1770	0
1773	0
1774	-0.00523604857934268
1775	0
1776	-0.00334585832096764
1777	-0.00492344095958557
1778	-7.6784062684317e-4
177	0
1780	-0.00646680317127128
1783	0
1785	0
1786	0
1787	2.1654025286226e-4
1788	0
1789	0
178	-0.01514069626545217
1791	0.01180160045715965
1793	0
1794	0
1795	-0.00708277877890631
1796	0
1797	0
1798	-0.00444211004419304
1800	0
1802	0
1803	0
1804	0
1805	-0.00107032614223338
1806	0
1807	0
1808	0.00744079482512777
1809	0
1810	0
1811	0
1812	0
1813	0
1814	0
1815	0
1816	0.00202078166138639
1819	-0.00321344085278955
181	0
1820	0.01639425681753746
1821	0
1822	0
