gene	male_old_adult_2
10797	0.02962548262652858
10798	0
10799	0
107	0
10801	0
10802	0
10803	0.00953925782876596
10807	0.00380893723412877
10808	0
1080	-0.00388210024805217
10810	-0.02432501355115209
10813	0
10814	0
10816	0
10817	0.00890098877492217
10818	0
1081	0
10825	0
10826	0.00123961034245362
10827	0
10840	-8.1824944859378e-4
10841	0
10842	0.04940707683722608
10844	0
10845	0
10846	0
10847	0
10848	0
10849	0
1084	0
10850	4.7980254397485e-4
10855	0.010752190026796
10856	0
10857	0
10858	0
10859	-1.9067516562366008e-5
10861	0.00567919348278294
10863	0
10864	0
10865	0
10866	0
10867	-0.00559865429757318
10868	0.00675951224158821
10869	0
10871	0.01954906678591361
10873	0
10874	0
10875	-0.02614466297107425
10876	0
10879	-4.7665064400547e-4
1087	0
10880	0.00516040664356824
10881	0.00673942848597986
10882	0
10884	0
10885	0.00331989900576075
1088	-0.01185532451112835
10891	0
10892	-0.00293505324308716
10893	0
10894	-0.01603506887659697
10895	0.00142577690217662
10897	-6.6196153294667e-4
10898	0
10899	0
1089	-0.0067039199409419
108	0
10900	-0.00201863055711722
10902	-3.6565414633235e-4
10903	0.00268491669319874
10904	-0.00762893462548679
10905	0
10906	0.00581928728768963
10907	0.00455388846832879
10908	-0.01157512284152362
10911	-0.01046920439402984
10912	-0.01817310074683952
10913	0
10914	0
10915	0.00399247815273379
10916	-0.00262556039223316
10917	-0.00789194343766622
10919	0.00403130584620792
10920	0
10921	0.00446722349479737
10922	0
10923	0
10924	0.02166838947401076
10926	-0.00220104509919959
10927	0
10928	0.00173810077676484
10929	0
10930	0
10935	0
10936	-0.00965634761991773
10938	0.01165879428583817
10939	0
10940	0
10942	0.01117559784194591
10943	0.00444416464051029
10944	0.00560115634769885
10945	-0.00315530673700446
10946	0
10947	0
10948	5.704116640836e-4
10949	0
10950	0
10952	0
10953	0
10954	-0.01721611448645024
10955	-0.00578767352284746
10956	-0.00589749961137458
10957	0
10959	0
10960	-9.836042852737918e-5
10961	0
10962	-0.01637267041496318
10963	0.00386208478074527
10964	-4.13415098656e-4
10966	0.00979869189254362
10969	0
10970	0.02416424911154485
10972	0
10973	0
10974	0.00467741014433166
10975	0
10978	0
10979	-0.01088314354993851
10980	0
10981	0
10982	0
10983	-3.2515574114432e-4
10985	0
10987	0
10988	0
10989	0
10990	-0.0061780537754822
10991	0.00282161510906463
10992	5.9744382612943e-4
10993	-0.00955317884265365
10994	0.00256283786034675
10998	0
109	0.00215976134964687
10	0
11000	0.00833160223767891
11001	0
11004	0.00266033067756329
11005	-0.00563316174917041
11006	-0.00469437501642306
11007	0
11009	0
11010	4.9298330820926e-4
11011	0
11012	0
11013	-0.03052556792572566
11014	0
11015	-0.00652885961998571
11016	0
11017	0
11018	0
11019	0
1101	-0.00433266809646806
11020	0
11021	0
11022	-0.0237973620331256
11024	0
11025	0
11027	0.00450058184503245
1102	0
11030	-0.00572386011591221
11031	0.00479642198027092
11033	0
11034	-0.00754872913999578
11037	0
1103	0
11040	0.02439302966161015
11041	0
11043	0.00125916581073519
11044	-1.2947764506788e-4
11045	-0.00212004828360273
11046	0
11047	0
1104	0
11051	0
11052	0
11054	0
11055	0
11056	-4.1402319907892e-4
11057	0
11059	0
1105	0
11060	0.01086883496181678
11061	0
11062	0.00200851120334341
11063	0
11064	0
11065	-0.00174369119753295
11066	0
11067	0
11068	7.8002478904587e-4
11069	0.00355053107709346
11070	0
11072	0.00612768284435075
11073	0
11074	0
11075	-6.2099124678465e-4
11076	-0.01503649794389821
11078	0
11079	-0.00643370946141506
1107	0
11080	0
11081	0
11082	4.8044593191774e-4
11083	0
11085	0
11086	0.01435843640993664
1108	0
11092	-0.00115037384398277
11093	6.5099218329355e-4
11094	0
11095	-0.00499974498676248
11096	0.00548395120328556
11097	-0.00747322896584863
11098	0.03305331450386607
11099	0
1109	-0.00517978857033275
11100	-0.00299751672453804
11102	0
11103	-0.00289166738165118
11104	-0.00729268764441548
11107	-0.00930914796699507
11108	0.00341915784943888
11113	0.00381297061786677
11116	0.00240576890173551
11117	0.00678951194485858
11118	-0.0247882483881905
11119	-0.00945235485644304
1111	0
11120	-0.00644558382413601
11122	0
11123	-0.01874836279741842
11124	0
11126	0.01330185766997647
11127	0
11129	0
1112	-8.4327912544934e-4
11130	0
11131	0
11132	0.00130392618739648
11133	-0.00126710956850875
11135	-0.00106532859757888
11136	0.00511226540144363
11137	0
11138	0.00997037551877266
1113	-0.01130890890731682
11140	0
11142	-0.00523573139067764
11144	0
11145	0.00438603677420674
11146	0
11147	-0.01428510170854398
11148	-0.00245971220658154
1114	0.02410721455547915
11151	0.00617484278060932
11152	0
11153	-0.00854081996213135
11154	0
11155	0
11156	0.02194119501794829
11157	0
11160	0
11161	0
11162	-4.6897887578491114e-5
11163	-0.00148279313109263
11166	0
11167	-0.00212899218041961
11168	0
11169	-0.00258452884575794
1116	-0.02644062651951508
11170	0
11171	0
11172	0
11174	0
11176	0
11177	0
11178	0
11179	-0.00453325632957072
1117	-0.01115307085972823
11180	0
11181	0
11182	0.03365438994509183
11183	0
11184	0
11186	-0.01699342620082932
11187	-0.00139732119348528
11188	0
11189	0
1118	-0.02101750813881866
11190	0
11193	0.00270871643601517
11194	-0.00205810680062081
11196	0
11197	0
11198	-2.0553244142525e-4
11199	-0.01014512875670603
1119	0.00685177383453107
11201	0.01648648694617347
11202	0
11211	0
11212	0
11213	0.01124517698389424
11214	-0.00593427752540035
11215	0.0025060018191824
11216	-0.00470413744613451
11219	0
1121	0
11221	0.0063626042505958
11222	-0.00263639669603491
11223	0.00798418630260303
11226	-0.0075444409314877
11228	0
1122	0.00358075606752951
11230	0
11231	0
11232	0
11234	-0.00500071238167791
11235	2.6181755858641e-4
11236	-4.5030899062921e-4
11237	0
11238	-0.00131548225639984
112399	-0.00400489701644737
1123	9.7756865026354e-4
11240	0
11243	0
11245	0
112464	0.01086293426911956
112479	0
11247	-0.0062780371803596
11248	0
1124	0
11250	-0.00794554373354136
11251	-0.01561070532929655
11252	4.0521191137941e-4
11253	0
11254	0
11255	-0.00167940316666342
11258	0
11259	-0.00305004992422193
11260	-0.00346371195371259
112611	0
11261	0
11262	0.01870296274019622
11264	0
11266	0
11267	-0.00854371087389792
11273	-0.00588251763769903
11275	0.0021761930492844
11276	0
11277	0.00818500677410027
11278	-6.183479838789427e-5
11279	-0.00306678559086183
11280	0
11281	0
11282	0.00366925604695782
11283	0
11284	0
11285	0.0015457460595582
112869	0
112950	0.00446048238832549
1129	0
112	0
11309	0
1130	-0.02874720847358122
11311	-0.00888400499341779
11313	0.00477037223514148
113146	5.1433335687606e-4
11314	-0.0108342752714995
11315	-0.00464407126585938
11316	-0.03172233498984186
113177	-0.00977060681374237
113178	0
11317	-0.00234276929346646
11318	-0.00567409878363538
11319	8.4755952768428e-4
11320	-0.0092782187334036
11321	0.00515125242738222
11322	0.00173865901611099
113251	-9.7292602749295e-4
11325	0
11326	0.01021560270991948
11329	0
1132	-0.00651192870959923
11330	4.1646858657669e-4
11331	-0.00315229064148747
11332	0.00545699951473641
11333	0
11334	0
11335	0
11336	7.8207822275706e-4
11337	0
11338	0
11339	-0.03607620778186828
1133	0
11340	0.00350278912472155
113419	0
11341	-0.00549524882257175
11342	-0.00436956064766985
11343	0.01537085060869047
11344	0.00760067406707233
11345	0
11346	0
1134	0
1135	0.00501445229052491
1136	0.00463830838325764
113791	0
1137	0
113835	0.00496794617690296
113878	0
1138	0
113	-0.01498912476944971
114034	0
114044	0.03775405524774909
114049	0
114088	0
1140	0.01488955012286144
114112	-0.01063658577651202
1141	-0.00659387191240895
1142	0.00637774115411714
114327	0.0076923906801358
1143	0.00110613029945182
1144	0
114548	0.00587433488147488
1145	0
114625	0
1146	0
114791	5.3750176664437e-4
1147	0
114819	0
114876	0.01609135237981505
114881	0
114882	0
114883	0
114884	-0.00575926649090223
114885	-0.00413339410935562
114897	-0.00231546495253857
114899	0
114908	0
114932	0
1149	0.00408532891399918
114	5.7470628548545e-4
115123	0.00720331888507898
115201	-0.00642691354899617
115207	0.00197428873237458
115290	-0.00112753398660507
1152	-0.00528581988489391
115353	6.165046079005992e-5
1153	0.00621828459637778
1154	0
1155	0
115703	0
115708	0
115817	-0.00143308432863829
1158	0
115939	-6.4752957050528e-4
115	-0.00396886659597623
116039	0.0234539258433579
1160	0
116138	-0.02791047831944818
1161	-0.00602657840239918
116285	0
116372	0.00359954436898338
116496	0
1164	0.00320522186169588
116828	-0.00818165092599503
116832	-0.00542968658340648
116984	0.00686140796700424
116985	0.02224232599330293
116986	0
116987	0
116	0
117178	-0.00274806494574482
117246	0.01710920720840832
1173	0
1174	-0.00285928045478735
1175	-0.00473774611795279
1178	7.4717822665228e-4
1179	0.01594105644694672
117	0
1180	-0.00653060155719901
1181	0
1182	-0.0016855495191947
1183	-0.01062117867661615
1184	0
1185	0
1186	0
1188	0
118	7.9433219203274e-4
1191	0
1192	0
1193	0.01327719672104426
1195	-0.00721600332175888
1196	0
1198	0.00759836811240519
119	0
1200	0
1201	0
1203	-3.178311403936e-4
120526	-0.01260161868394706
1207	0
1208	0.00368128698066696
1209	-0.00134867815448373
120	0
1211	-0.01118419707125643
1212	0
1213	0
1215	-3.8390053592623e-4
122616	0
1230	0.00155211388462384
1232	0.01071467121368409
1233	0.00358268116192149
1234	0.01122184676775252
1235	-0.01785123225134598
1236	0
1237	0
123803	0
123872	0
1238	0
123	0
124044	0.01153740781787296
1240	0.0130270646820563
124152	0.00295726256528855
1241	0
124222	9.246942538375e-4
1244	0
124565	0
124583	0
124	0
125893	-0.00850182715041676
1258	0
1259	0.00324895682187231
125	0
1261	0
126208	-0.00521121949003585
126231	-0.00132550446310601
126298	0
126299	0
126321	0
126353	0
126393	0
1263	0.00131370819404075
1264	-0.00784923695422231
1265	-0.00476872698283378
1266	-0.02128328686447378
1267	0
1268	-0.0024885877297963
1269	0
126	0
1271	-0.018582409999958822
1272	0
127534	0
127544	-0.02055134981552596
127703	0.01437627128994949
1277	-0.00485545236464332
127833	0
1278	0
1280	0
1281	-0.00207985406093975
1282	-0.00441779064170452
1284	0
128553	0.0190322783564281
1285	0
1286	3.8120440716146e-4
1287	-0.00232464219425239
1288	0
1289	0
128	0
129025	0
129080	0.01277212864725459
1290	0
1291	-0.0114804788070348
1292	-0.02238301522538282
1293	0
1294	0
1296	0
1297	0
1298	0.0111053831089928
1299	0.00430831474225762
12	0.02262537693177597
130074	0
1300	-0.0130977304627427
1301	0
1302	-0.00168675906235742
1305	0.00458272276045486
1306	0.00674861243554267
1307	-0.00591194218171766
1308	-0.00137805672183639
130916	0
130	-4.5311263629609e-4
1310	-0.00603587025650283
1311	0.0118812525589538
1312	0
131408	0
1314	0.01297484178307796
131544	-0.01198664276509038
131566	0
131578	0
1315	-8.985845223681986e-5
131601	0
1316	-0.00254869719223119
1317	-0.00183009373852825
1318	-0.01211299953840472
131	-0.00197003051500135
1326	-0.02203705584831792
1327	0
1329	0
132	-0.00313791088137092
133619	8.5304160851487e-4
1339	0
133	0.01463806015965274
1340	0
1345	0.00314571556155631
1346	0.01062871605704861
1347	0
1349	-2.0596205305905e-4
134	0
1350	0.00234331202986749
135138	0
1351	0
1352	-0.00756024096892645
1353	0.00709286466000115
1355	0
1356	0.00575185268153322
1357	6.4666875887187e-4
1358	0
135948	0
1359	-0.00754424985512127
1360	0
1361	-0.01318072437510331
1362	0
1363	6.4281918461662e-4
1364	-3.4296383011618e-4
1365	0
1366	0.00500290695105796
1368	0.02340362218820728
1369	0
136	0.01052674052057442
1370	0
1371	-0.00676542509378319
1373	0
1374	0.00455985507318304
1376	0.00912177658988819
137886	0
1378	0.01313829662298462
138046	-0.01013933660370201
138050	0
1380	-0.05330874334847502
138151	0
138162	0
1381	-0.01057274699447707
1382	0
1384	0
1385	-0.00250699252816229
1386	0
1387	0
1388	0
1389	0
139081	0
1390	-0.02053994390409312
1392	-0.00709565963993111
139322	0
1393	-0.00606019937357577
1394	0
139538	0
1395	0
1396	6.2621829082606e-4
1397	0.0125415479421198
1398	0.00243474810480473
1399	0
13	-4.6742486799978e-4
1400	0
1401	0
140459	0
140460	0
140461	0.0086918745303046
140462	0
140465	0
140467	0
1404	0
140545	0
140578	-0.00674692595181104
140597	-0.00275928167899524
140609	-0.00630569815939923
1406	0
1407	-0.02381304083761961
140801	-0.00463573040064133
140803	0
140883	0
140885	0
140890	0
1408	0
140	0
1410	0.00453245553659466
1411	0
1412	0
1413	0
1414	0.00540777929433781
1415	-0.01054957612225183
1416	0.01751209172268356
1417	-0.0025804069715161
1418	0
1419	0.0125134400962894
141	0.00744009355495352
1420	0
1421	0.00601384406142598
142684	0
1428	0
1429	0.0049920062313402
142	0
1432	0
1434	0
1435	-0.00656749895801956
1436	0
1437	0
1438	0
1439	-0.01976443573579103
1440	0.00664730882083564
1441	0.00272861646551738
1442	0
1443	-0.00911718780150524
144404	0
1444	0
1445	-0.00157902795058544
1446	-0.01062328105186256
1447	0
1448	-0.00465626057487318
1452	0
145389	-0.01991206193855798
1453	0
1454	-0.00121078187292821
1455	0.0087898373065616
1456	0.00767002331948381
1457	0
1459	0.00848667796197028
146057	0.00355940492624043
1460	-0.00682097641700461
146227	0.00473953099596994
1462	0.01312174649499587
1463	-0.01116440162906509
1464	-5.2481547401627e-4
146542	0
146562	0
1465	-0.00152876411199189
146691	7.15419031967921e-5
1466	0.01614443859818942
146712	0
1468	0.00240626212710016
1469	0.00979237919545346
146	6.87405831762e-4
1470	-0.002100244841731
147179	0.00279137976390608
1471	-0.00481727658594938
1472	0
147339	-2.5813346243442e-4
1473	-0.00785661414754183
1474	-0.01843946272988751
1475	-0.00106469153382305
147657	0
147694	0
1476	-0.01681639709196144
1477	0
1478	0.00298694106462346
147912	-0.00355648658503195
1479	-0.0021754885762822
147	0
148022	0.01565868577614764
148066	0
148229	0
1482	-0.0036536357242783
1486	0
148753	0
1487	0
1488	0
1489	0
148	0
1490	-0.00330797758285069
149111	0
1491	-0.00391707254517102
1493	0.02557729858862555
1495	0.00441059044595481
149603	-8.2978355040045e-4
1496	0
1497	0.01888876281069347
149986	-3.7835715024542e-4
1499	-0.01716291655370347
14	0
150160	0
1501	0.00179359350740552
1503	0
1506	0
150726	0.00472430680831862
1508	-0.02295034468340719
150967	0
1509	-0.00125331223185923
150	0.00290443215286789
151011	0.01043997647463555
151050	0
1510	-0.00830020208981705
1511	0.00785963982690811
1512	0.0056464495185213
1513	0
1514	-0.01379047400330494
1515	-0.01286703413396233
151987	-0.01303441728425875
1519	0.00910764312472913
151	-0.00991433739875749
152006	0
1520	-0.00518965138685268
152185	-0.00813011389638067
1521	-0.00140525598129099
1522	-0.05132625357934387
1523	0
1524	0.00957365621623139
152559	0
1525	-0.00724110988965355
1528	0
152	0
1534	0
1535	0.00524556240788504
1536	-4.1982864176837e-4
1537	0
1538	0
1539	0
153	0
1540	0
1543	-0.01706583274093122
1544	0
1545	0.04691888384986406
154661	0.02151310190169159
154796	0
154881	-0.01225637134731325
1548	0
1549	-0.00278631074132427
154	0.00611678646067063
155066	-0.00476860771764847
1551	-0.00674474856743412
1553	0.00210114511617141
155400	0
1555	0.00265685714917208
1556	0
1557	0.01261087924000072
1558	0.00754666223039271
1559	-0.00912405915177055
155	0
1562	0
156	0.00432087368160675
1571	0
1573	-0.00269104752437979
157567	0
157627	-0.0126159049906952
157680	0.00185639365009993
1576	0
1577	0
157869	1.743260000343411e-5
157922	-3.4056087605486e-4
1579	7.9161660243948e-4
157	0
1580	-0.00623772875964849
1581	0
1583	0
158427	0
158471	-0.00334641110385526
1584	-0.00455173790853538
158586	0
