gene	female_infant_3
10240	-0.0091280261460167
10241	-0.00341838920952833
10242	0
10243	-9.4016238605773e-4
10244	0
10245	-0.00258769183658316
10246	0
10247	0
10248	3.1217069771813e-4
10249	0
10250	-0.01609802761798791
10252	0.01201103447317303
10253	0.00484854889555878
10254	0
10255	0
10256	0
10257	-0.00176538897371144
1025	0
10260	3.0108456857758e-4
10261	0
10262	0
10263	0
10265	-0.01983905579695247
10266	0
10267	0
10268	0
10269	0
1026	0
10270	0
10272	-0.00165064914351027
10273	0
10274	-0.01023617286667891
10276	-0.01015180567856706
10277	-0.00272679072040202
10278	0
10279	-4.4104457349951e-4
1027	0
10280	0
10281	0
10282	-0.00248037936873119
10284	-0.00477199468440398
10285	0
10286	-0.00697867445091372
10287	0
10288	0.02168881300246373
10289	0
1028	0.0168742110889075
10290	0
10291	-0.00391077047259355
10293	-0.00489252050152403
10294	0
10295	0.0013715337286433
10296	0
10297	0
10298	0
10299	0
1029	0
102	0
10300	-1.7192754586257e-4
10301	0.00264517671519944
10302	0.00654125570063392
10307	-0.00413999804358309
10308	0.00560939170876958
10309	0
1030	0
10311	-0.00433595607193405
10312	0
10313	-0.00190391572971713
10314	0
10316	0
10317	0
10318	-0.00143182446865388
10319	0
1031	-0.00157165008152382
10320	-0.00296065848130477
10321	-0.01261073645661991
10322	0
10324	0
10325	0
10327	0
10328	0
10329	-0.0017400183627629
1032	0.01167449073217359
10330	-0.00181378400058348
10331	0
10332	0
10333	0
10336	0.00481290472518584
1033	-0.00404838335808282
10342	-0.00542601530070435
10343	0.00275505122346286
10346	0.00221590968297154
10347	0.00572803543138531
10351	0
10352	0
10360	0.00284291578808371
10362	8.0070918077985e-4
10363	0
10365	0
10367	0
10368	0
10369	0
1036	0
10370	0.01454536411288588
10371	0
10376	0
10379	0
10381	0
10382	0
10383	0
10384	-0.0054986623997149
10385	0
10388	0
10389	0
1038	0
10390	0
103910	-0.00321514667437395
10391	0
10392	0
10393	0
10394	0
10395	0
10396	0.0057598308596786
10397	-0.00420229753227642
10398	-0.00961797893680049
10399	0
1039	0
103	-0.00505290984571347
10400	0
10401	-0.00713958623112786
10402	0
10403	0
10404	-0.00162579054582753
10406	-0.00163936444316287
10407	0
10408	0
10409	0.00258522358486681
1040	0
10411	0
10413	0
10417	0.00984800390828972
10418	0
10419	0
1041	0
10420	0
10421	0
10422	0
10423	0
10424	0
10425	0
10426	0
10427	0
10428	-0.00804761513754271
10430	0
10432	0
10434	0.01033470503489602
10435	0
10436	0
10437	0
10438	0.01914578714782237
10439	0
1043	0.00409281796646393
10440	0
10443	0
10444	0
10445	0
10446	1.9679976568911e-4
10449	0
1044	0
10450	0
10451	0
10454	0
10455	-0.00668550387822897
10456	-0.00793241845524171
10457	-6.086032039387285e-5
10458	0
1045	0
10460	-0.00775988725003806
10461	-0.00948949390621511
10462	0
10463	0
10464	0
10465	0
10466	0
10467	0.00444040655302344
10468	0
10469	0.00334706347467426
1046	0
10471	0.00997969175567001
10472	-0.0074234740006097
10473	-1.5498910247524e-4
10474	0
10475	0
10478	0
10479	0
1047	-4.0251295662881e-4
10480	0
10481	0.00121107664230962
10482	-0.00483550318068378
10483	-0.0061549651231786
10484	0
10485	0
10486	0
10487	0
10488	0
10489	0
1048	0
10490	-0.00659157286412049
10491	-0.00249051432863535
10492	0.00747496198895404
10493	0
10494	0
10495	0
10497	0
10498	-0.00334864904484547
10499	0
104	0
10500	0
10501	-0.0018258483473812
10505	0
10507	-0.00457520260439283
1050	0
10512	0
10513	-0.01211110768581739
10514	0
10516	0
10518	0
10519	0
1051	0
10520	0
10521	0
10522	0
10523	0
10524	0
10525	-0.00481396625295981
10526	-0.00494275188170344
10527	0
10528	0
10529	0
1052	0.00550074237587899
10531	-6.3881455869788e-4
10533	-0.00178540481143448
10534	0.00687880746942454
10535	0
10536	0
10537	-0.01310202591992347
10538	-0.00592317431566485
10539	0
1053	-9.4438272430774e-4
10540	0
10541	0
10542	-0.00533447269394483
10544	0
10548	-0.00638108256807502
10549	-8.2755336715709e-4
1054	0
10550	-0.00738662830963452
10551	0
10552	-0.00874044241572621
10553	-5.1205372188176e-4
10554	0
10555	6.1670159960217e-4
10556	0
10557	0
10558	-0.00961692124183714
10559	0
10560	-0.00128169539941967
10561	0.00222136749940438
10562	0.02121138738454298
10563	-0.01366119495432614
10564	0
10565	-0.010705706286749
10566	0
10567	0.00327037139482472
10568	-6.7480363673227e-4
1056	0
10570	0
10572	0
10573	6.2066424663863e-4
10574	0
10575	0
10576	0.00285396321890162
10577	0
10578	-0.01717208335538022
10579	0.00155330343309243
10580	0.00311380375744563
10581	0.00319838990756392
10584	0
10585	0
10586	0
10587	0
10589	0
1058	0
10590	0
10591	0
10592	0
10594	-0.00570926893305783
10595	0
10598	-0.00229395685861989
10599	0
1059	0
105	0
10600	0.00432082678164994
10602	0.0135432573709048
10603	0.00427414062390152
10606	0.00105193918619893
10607	0
10608	0.00825961189269813
10609	0
1060	0
10610	-0.00183428025495213
10611	0
10612	0
10613	0
10614	0.00890086926668982
10615	-4.958753708410645e-5
10616	-3.6827035699787e-4
10617	-0.00466267560666679
10618	-0.00578988277431271
10621	-0.00362559827925922
10622	0
10623	0
10625	-9.773904752596742e-5
10627	0
10628	0
10629	0
1062	-0.00460735837838281
10630	0
10631	-0.00310056314997985
10632	0
10633	0
10634	8.009871012455648e-5
10635	0.01623160987567614
10636	0
10637	0
1063	0
10640	0
10641	-0.00609762755952079
10643	0.11614747886113652
10645	0
10647	0
10648	0
10650	0
10651	-0.0044877628810955
10652	0
10653	-0.00588392371224312
10654	0
10656	0.00382624409971517
10657	0
10658	0
10659	0
10660	0
10661	-0.00458634408645541
10663	0
10664	-0.00452593479350371
10665	0
10666	0.00139777579540356
10667	0
10668	-0.00363074994460028
10669	0.0028779156399718
10670	0.00108896981732101
10671	0
10672	0
10675	0.0052620089752004
10677	0
10678	0
10681	0
10682	0
10683	0
10686	0.00741674531630665
10687	-1.0090752453669e-4
1068	0
10690	0
10691	0
10692	0
10693	0
10694	0
10695	0
10699	0
1069	-0.01250854886333694
1070	-0.00549270632299852
10712	0
10713	-9.8149059723338e-4
10714	0
10716	0
1071	0
10721	0
10723	0.02459672718664175
10724	-2.8013660489997e-4
10725	0.00461744284137177
10726	-0.00380993142777719
10728	0
10730	0
10732	0
10733	0
10734	0.02512251311443324
10735	0
10736	0
10737	-0.00213550760370279
10738	-0.00405727950267025
10739	0.00239524732893116
10741	0
10742	-0.0066834171328083
10744	0
10745	0.00278182106405928
10746	0.00461016746548338
10747	0
10749	3.5588045539595e-4
10750	0
10752	-0.00113937802275029
10753	0
10755	-5.1654614682085e-4
10758	0
1075	0
10761	0
10762	-0.00365802795154337
10763	0
10765	-0.00665367945045099
10766	0.01405897294555258
10767	0
10768	-0.00576802005416078
10769	0
10771	0
10772	0
10773	0
10775	0
10776	-0.00476997311533615
10777	0.00241886199711044
10778	0
10780	0
10781	0.01272103088195656
10782	-0.02111385712362743
10785	0
10786	0
10787	0
10788	0.01053649844052777
10791	-2.109331191145716e-5
10793	-0.01283167143828362
10794	-4.0183080880588e-4
10795	-0.0050767889771488
10797	0
10798	0
10799	0
107	0
10801	0.00735882831037696
10802	0
10803	0.03229448317166188
10807	1.8278386067602e-4
10808	0
1080	0
10810	-0.04006147186841738
10813	0
10814	0
10816	0
10817	0
10818	0
1081	0
10825	0
10826	-0.00197468945099085
10827	-0.00502277652615732
10840	0.0092545776545094
10841	0.00203010045702526
10842	0
10844	0.0018624942125123
10845	0.0087587350172962
10846	0
10847	0
10848	0.00130970436024038
10849	0
1084	0
10850	0
10855	0
10856	0
10857	-1.5264608280988e-4
10858	0
10859	0
10861	0
10863	0
10864	0
10865	0
10866	-0.03351440822363506
10867	0
10868	0
10869	0
10871	0
10873	0
10874	-0.00212901023773287
10875	0
10876	0
10879	0
1087	0
10880	0
10881	0
10882	0.00227807962056582
10884	6.6731264446459e-4
10885	0
1088	-0.02582673013328011
10891	0
10892	0
10893	0
10894	0
10895	0
10897	0
10898	0
10899	0
1089	-0.0015399641384584
108	5.8501379036694e-4
10900	0.00899343489641647
10902	-6.7033568353245e-4
10903	0.01406052425673424
10904	0
10905	-0.00459298032422071
10906	-6.4488002477345e-4
10907	0
10908	-0.00223506763399144
10911	-8.5339918264466e-4
10912	0
10913	0.00170546424151652
10914	0.00280956102971894
10915	0.0031992241651757
10916	-0.00185419772853951
10917	-0.00557776941167939
10919	0
10920	0
10921	0.00234101596236033
10922	0
10923	0
10924	0
10926	0.00230320732603094
10927	0
10928	-0.00728796975061374
10929	0
10930	0
10935	0
10936	0.00286102714346768
10938	-6.1832533855676e-4
10939	0.00335632440488129
10940	0
10942	0
10943	3.0255259409938e-4
10944	0.0040510990318318
10945	-0.0028927254845493
10946	0
10947	0
10948	0
10949	0
10950	0
10952	0
10953	0
10954	-0.00313607270065648
10955	-7.1732761696607e-4
10956	0
10957	0
10959	-0.00484203997566547
10960	-0.00246205234380426
10961	-0.00145489569159818
10962	0.01052354671731125
10963	0
10964	0.02549105082360553
10966	0.00638051951989812
10969	-8.3041364259436e-4
10970	-0.00168553859496518
10972	-0.00247556267355775
10973	0
10974	-0.00533736996443134
10975	3.7437159083767e-4
10978	0
10979	-0.00241688960085061
10980	0
10981	0
10982	0
10983	-3.5738727166945e-4
10985	0
10987	0
10988	0
10989	0
10990	-0.00105922631782243
10991	0
10992	-0.00903028848540026
10993	-7.0548892568759e-4
10994	0
10998	0
109	0.00565279181316558
10	0
11000	0.00582779458957811
11001	-0.0044790123356008
11004	0
11005	0
11006	0.02362881257189978
11007	0.00476293957050877
11009	0
11010	0
11011	0
11012	0
11013	0.01705717525057601
11014	-0.00665806170071375
11015	0.00183733006566934
11016	0
11017	0
11018	0
11019	-0.00113503643162967
1101	-0.00384467528228349
11020	0.00102581289924154
11021	0
11022	-0.00117910578833356
11024	0.01529636497971063
11025	0
11027	0
1102	-0.00531340108672632
11030	0
11031	-0.00264300226617477
11033	0.00180443805444422
11034	0.00430333452534401
11037	-0.00635950565173259
1103	0
11040	0
11041	0
11043	-0.00993341743933209
11044	0
11045	0.0019966695690567
11046	0
11047	0
1104	0.00917016651609037
11051	0
11052	0
11054	0
11055	1.4691898571178e-4
11056	0.00423969244135724
11057	-0.00313186605465847
11059	-0.00234716916093293
1105	0.00588444595968564
11060	0
11061	0
11062	0
11063	0
11064	0
11065	-0.00252062485146753
11066	0
11067	0
11068	0
11069	-0.00209263272494656
11070	0
11072	-0.00395613849339925
11073	-0.00582592932710095
11074	0
11075	0
11076	-0.00107364920557727
11078	-0.00155436328690946
11079	-0.0023436752541556
1107	0
11080	-0.00213467096888809
11081	-2.608376418363878e-5
11082	5.4336101967532e-4
11083	0
11085	0
11086	0
1108	-0.00372401396118943
11092	0
11093	0
11094	0.00158403328251642
11095	0
11096	-0.00730178602526547
11097	0.00338768205169686
11098	6.9063533026776e-4
11099	0
1109	0
11100	-0.00486768702063503
11102	0
11103	0
11104	0
11107	7.4409302192003e-4
11108	-0.00386355034657373
11113	0
11116	-0.01565170877520185
11117	-0.0082613131259838
11118	0.00623292794346601
11119	0
1111	0
11120	0
11122	0
11123	-3.5708470512924e-4
11124	-0.00287431103705338
11126	0
11127	-0.00333795072908376
11129	0.00346480226192712
1112	0
11130	0.01217886574786531
11131	-0.00900807179175846
11132	0
11133	0
11135	0
11136	0
11137	0
11138	-0.00648268906669365
1113	0.0021744502321954
11140	0
11142	0
11144	-8.3738731958449e-4
11145	0.00349038281527181
11146	0.00421459342574839
11147	-0.00192255641646744
11148	0
1114	0
11151	0.00306830076534889
11152	0
11153	-0.00898582663095146
11154	0
11155	0
11156	0.01272164351215938
11157	-0.0012378393950335
11160	-0.00329851833788867
11161	0
11162	0.00266171489475583
11163	0
11166	0.00203005591416157
11167	-0.01173312981724122
11168	-0.00399356922976538
11169	0
1116	0.02331123853154125
11170	0
11171	0
11172	0.00446610177921008
11174	0
11176	0
11177	3.6102136838703e-4
11178	0
11179	8.0266917570246e-4
1117	0.01930135709269872
11180	-0.00537573339961706
11181	0
11182	0.00809441080094008
11183	0.01098966566473377
11184	-0.00494847733411233
11186	0
11187	0
11188	0
11189	0
1118	-0.00871007693313402
11190	0
11193	0
11194	0
11196	0
11197	-0.00599192334501942
11198	0.00727688428811782
11199	0
1119	0
11201	0
11202	0
11211	0
11212	-0.00526016173653328
11213	0.01192149880641523
11214	0
11215	0
11216	0
11219	5.3746595597617e-4
1121	-0.0010940069177074
11221	0
11222	0.00149102384273869
11223	0
11226	0
11228	0
1122	8.6117896350084e-4
11230	0
11231	0
11232	0
11234	0
11235	0.00718601763225181
11236	0.00175848076828696
11237	0
11238	0.00486452596299093
112399	0
1123	-0.01165405589811368
11240	0.01618082985600337
11243	0
11245	0
112464	0.0014657904131285
112479	0
11247	-0.0029882338635641
11248	9.6395111401259e-4
1124	-6.7653544177988e-4
11250	0
11251	0
11252	0
11253	0
11254	0
11255	0
11258	0
11259	0
11260	0
112611	0
11261	-1.1992186196968e-4
11262	-0.01676300308063337
11264	0
11266	0
11267	0
11273	0
11275	0.00860058674486996
11276	-0.00969750256620461
11277	0.00901484533814473
11278	0.00212831351480167
11279	0.00764237789365502
11280	0
11281	0
11282	-0.00241408190205514
11283	0
11284	0
11285	0
112869	0
112950	-0.00169371903482103
1129	-4.3235829092871e-4
112	4.217233187817757e-6
11309	0
1130	-0.00457289280279966
11311	-0.01200410998356362
11313	0
113146	0
11314	0
11315	-0.00498861373698494
11316	0
113177	0
113178	0
11317	0
11318	0
11319	0
11320	-0.00731329467996245
11321	0
11322	0
113251	0
11325	-0.00650022409316648
11326	0.02639987775639998
11329	0
1132	0
11330	-0.00251723200370391
11331	0.0010485922482513
11332	0
11333	2.96287882968e-4
11334	0
11335	0
11336	0
11337	0
11338	0
11339	0.00369749326756499
1133	0.00202799118012842
11340	0
113419	0
11341	0
11342	0
11343	-0.00609143099519081
11344	0
11345	0
11346	0
1134	0
1135	0.0092335526610208
1136	0
113791	0.00844687457303093
1137	0
113835	0
113878	0
1138	0
113	0.01239322455562996
114034	0
114044	0.00916485662288486
114049	-7.56418479644977e-5
114088	0
1140	0
114112	-2.4374201986586e-4
1141	0
1142	0
114327	0
1143	-3.8051742584338e-4
1144	0
114548	-0.01649247163525285
1145	0
114625	-0.00832090100723147
1146	0
114791	0
1147	0.01129650845228218
114819	-0.00244871215629314
114876	-0.00667136417177786
114881	0
114882	0.00370155687840859
114883	-8.6739579732393e-4
114884	0.00208603379252362
114885	-4.9710366804339e-4
114897	0
114899	0
114908	0.01273596181776665
114932	0
1149	0
114	0
115123	0
115201	0
115207	-9.646751237243273e-6
115290	8.950639674117367e-5
1152	0
115353	0
1153	0
1154	0.00561827468727276
1155	0
115703	0
115708	1.9058707887799e-4
115817	-0.00716614824541948
1158	-0.00404673844815244
115939	0
115	0
116039	0
1160	0
116138	0.00439015645656502
1161	0
116285	0
116372	0
116496	-0.00246264978228012
1164	0.00776818561409708
116828	0
116832	0.00705623070227853
116984	-0.00543282524122657
116985	0
116986	0
116987	-0.00325902737518298
116	0
117178	0
117246	-0.00331286012893809
1173	0.00107348413140544
1174	0.00141398160769707
1175	0.00517961854661267
1178	-0.0612595351603625
1179	3.0479839657989e-4
117	0
1180	0
1181	0
1182	0
1183	0
1184	0
1185	0
1186	0
1188	0
118	0
1191	-0.02169379232168281
1192	6.8413241378317e-4
1193	0
1195	0.00420310326402811
1196	-0.01003144081272077
1198	-0.0061755363674916
119	7.0660195869015e-4
1200	0
1201	0.001667172641804
1203	-0.01079269539127202
120526	-0.0134360169119728
1207	0
1208	0
1209	0
120	0
1211	0
1212	0
1213	0
1215	0
122616	0
1230	0.00524725715747274
1232	-0.03225366960047961
1233	0
1234	-0.00334829245084989
1235	-0.00633520582834303
1236	0.03096177090359957
1237	0
123803	0
123872	-5.098731830001923e-6
1238	0.0078356012049033
123	0
124044	0.0089038930983887
1240	0.0033159713299396
124152	-0.00707754535422723
1241	-9.1824194566078e-4
124222	0
1244	0
124565	0
124583	-0.0041580774405676
124	0
125893	0
1258	0
1259	0
125	-0.00215534034124925
1261	0
126208	0
126231	0
126298	0
126299	0.00734086665192167
126321	0
126353	0
126393	0
1263	0
1264	3.5748811764558e-4
1265	0
1266	-0.00296693020703986
1267	3.4427692763999e-4
1268	0
1269	0
126	0
1271	0
1272	0
127534	0
127544	-0.01300668379874896
127703	-8.122585939507e-4
1277	-0.00168528598447913
127833	0.00209290303878114
1278	-0.00758100640673547
1280	0
1281	-0.00787910278158678
1282	0
1284	0
128553	-0.00975396094250308
1285	-0.00341113761419541
1286	-0.01035591489151814
1287	0
1288	0
1289	0.00432566450796531
128	0.00523334544300731
129025	0
129080	0.00443959952320598
1290	-0.00119726617118618
1291	0
1292	0
1293	-0.00180984393897903
1294	0
1296	0.00697401073737361
1297	0
1298	0.0037279737260907
1299	3.718234110862e-4
12	0
130074	0
1300	0
1301	0
1302	7.2365659496319e-4
1305	0
1306	0
1307	-0.01058368039669925
1308	0
130916	0
130	0
1310	0
1311	0
1312	0
131408	-0.00179860681835389
1314	0
131544	0
131566	0
131578	0
1315	0
131601	-0.00653054376476778
1316	0
1317	0
1318	0.0205856713913359
131	0
1326	0.00485435157731215
1327	-8.032713553667997e-5
1329	-8.1062765601021e-4
132	0
133619	-0.00390759171811627
1339	0
133	0.01252427163815048
1340	-0.0018202526218267
1345	0.01230691819501997
1346	0.00247502471075432
1347	0
1349	0.00743322714921759
134	0
1350	0.0068113785590613
135138	0.00170105529992559
1351	0
1352	0
1353	0
1355	0
1356	-7.2167682024187e-4
1357	0
1358	0.00243134861071138
135948	0
1359	-0.02475010819987233
1360	0
1361	0
1362	0
1363	-8.998118598087e-4
1364	0
1365	-4.1870116087497e-4
1366	0
1368	0.01450710476774304
1369	0
136	-0.00463130817193061
1370	0
1371	0.01615605467568821
1373	0
1374	0
1376	-0.00170672528056012
137886	-0.0072664671984076
1378	0
138046	0
138050	-0.00759194576241406
1380	0.02627585463373592
138151	3.1645629261104e-4
138162	0
1381	0
1382	0
1384	0.00285757842627399
1385	-0.00113700996241521
1386	0
1387	0
1388	0.00359992117004756
1389	-0.0014611143678594
139081	0
1390	-0.00954455513144111
1392	0
139322	0
1393	0
1394	0
139538	0
1395	0
1396	0.01968075500421417
1397	-0.01316839179714585
1398	-0.00108366376661986
1399	0
13	0
1400	0.00400866107803248
1401	0
140459	0
140460	-0.00154612414746821
140461	-0.009617852995548
140462	0
140465	0
140467	0
1404	0
140545	0
140578	0
140597	-0.00108781685798621
140609	0.00182665158255952
1406	0
1407	0.02183929901681995
140801	0.00503499766993437
140803	0
140883	-0.00406345845938814
140885	-0.00162975534690843
140890	0
1408	0
140	0
1410	1.1597198033819e-4
1411	-0.001223707171906
1412	-2.6774129991778e-4
1413	0
1414	0
1415	0.00132231740801226
1416	-0.00686241121179538
1417	0
1418	0
1419	0
141	-0.00292625774365595
1420	0
1421	-0.00224831904730557
142684	0
1428	0
1429	0
142	-2.2946613004062e-4
1432	0
1434	0
1435	0
1436	0.01203909230571934
1437	0
1438	0
1439	0.00143012313021033
1440	0
1441	0.01713782131516655
1442	0
1443	0
144404	0
1444	0
1445	0
1446	-0.0014736923514818
1447	0
1448	0
1452	0
145389	0
1453	0
1454	0
1455	0
1456	0
1457	-0.00113804394397635
1459	0
146057	0
1460	0
146227	-0.0050894789038919
1462	0.00967062295343994
1463	-4.9456817116259e-4
1464	0
146542	0
146562	0
1465	-0.00125059118486901
146691	0
1466	-0.01087071157131651
146712	-0.00840531085713034
1468	0
1469	0
146	0
1470	-9.9388510810032e-4
147179	0
1471	0.01034026759824598
1472	0.00221694526575267
147339	2.96482053129e-4
1473	0
1474	0
1475	0
147657	0
147694	0
1476	0
1477	-3.8199006402637e-4
1478	0
147912	-8.734147139742038e-5
1479	-0.00856242282852147
147	0
148022	0
148066	0.00390620211507874
148229	0
1482	0.00784122400952968
1486	0.01431753291347126
148753	0
1487	0
1488	0.00651243474368718
1489	0
148	0
1490	0.01267547146518201
149111	0
1491	-0.00341929887664607
1493	-0.00705878576347
1495	0
149603	0.00112746051963985
1496	0
1497	0
149986	0
1499	0
14	0
150160	0
1501	0
1503	0.00265764399968234
1506	0
150726	0
1508	0
150967	0
1509	1.4437903746576e-4
150	-0.00159968410984858
151011	0
151050	0
1510	0
1511	0.01390318762117229
1512	-0.00709059463661638
1513	-0.01826470916329674
1514	0
1515	-0.00532464627449666
151987	-0.00131111272900468
1519	0.00121764396681859
151	0.00385065756945315
152006	0
1520	0
152185	0
1521	-0.00683139944913858
1522	0.02035844780163488
1523	0
1524	-0.00106463604485189
152559	1.2609305035179406e-5
1525	0
1528	0.00409577710030335
152	5.0451970906517e-4
1534	-0.01255262414440848
1535	0
1536	0
1537	0.00451358330193002
1538	0
1539	0
153	0
1540	0
1543	0.00238412429722853
1544	0
1545	-0.00261615231877263
154661	0
154796	0.00134732653599544
154881	9.5851446633658e-4
1548	0.00694303739349036
1549	-0.00413321909880949
154	-0.00375101665943486
155066	0
1551	0
1553	0
155400	0
1555	0
1556	5.5381440208929e-4
1557	-0.00202193978614466
1558	0
1559	0
155	-0.00176428601003803
1562	0
156	0
1571	0
1573	0
157567	0
157627	0
157680	0
1576	0.00421964484214266
1577	0
157869	0
157922	0
1579	0
157	0.00589387958353089
1580	0
1581	0
1583	0
158427	0.00317179475159522
158471	-6.1060744203107e-4
1584	0
158586	0
1585	-0.00667267604022382
1586	0
158747	0
1587	0
1588	-0.00676570380271783
1589	0.01245239981058626
158	0
159162	0
1591	0
1592	-7.6881707756555e-4
1593	0
1594	0
1595	0.00454787990614396
159963	0
159	-0.00266350408498794
15	-0.00822806668742172
1600	0
1601	-0.00657023812383995
1602	-5.357185655174e-4
160313	0
1603	-0.00143940366203894
1604	0.01362483756527857
160518	0
1605	0
1606	0
1607	0
1608	0
1609	6.0861943801563e-4
1610	0
1611	0
161291	-0.00271469952465154
1612	-5.8521831537451e-4
1613	0
1615	0
1616	-0.00284207697965127
1618	0
161	0
1620	0
1621	0
1622	0
162427	0
1627	0.00465045888355297
1628	0
1629	0
162	0
1630	0
163131	0
1632	0
1633	0.01328030264217984
163486	0
1634	0
163590	0
1635	0
1636	-0.00153752632712766
1638	2.6041680155789e-4
1639	0
163	0
1641	-1.6468308316784e-4
1642	0
1643	-0.0070847169618647
1644	0
1645	0
164656	0
1646	0.02017236915267426
1647	0
1649	-0.00613954970467425
164	-0.0050526660295313
1650	0
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0.00523837399957678
1659	0
165	0.00661130972467306
1660	0.00381441055712703
1662	0
1663	-0.00348662009912562
1665	0
166647	0
1666	-0.00283230736156305
1669	0.0091250262242996
166	0.00966815622724006
1670	0
1671	-0.00188590447761987
167227	0
1672	-0.00212004508650966
1674	0
1675	-0.01400967471883304
1676	0
1677	-0.00349476706179675
1678	-0.00237749900138562
167	0
168544	0
1687	8.5507870586847e-4
1690	-0.00378071805685724
169522	0
169611	0
16	0
170679	0
170680	0
171017	0
171023	0.00293255223078179
171220	0
171392	0.00392733344316623
171546	0
171558	0
171586	5.2522932050029e-4
1716	0
1717	-0.00540902490420666
1718	0.00997239127636635
1723	0
1725	0
1727	0
1728	0
1729	-0.00393027385672664
1730	0
1733	0
1734	0
1735	0
1736	0
1737	0
1738	0
1739	0
173	0
1740	-0.00284611289742079
1741	0
1742	0
1743	0.01297427458731397
1746	0
1748	0
1749	0
174	0
1750	0
1755	0.00107016763556241
1756	0
1757	0
1758	0
1759	-0.00407321044031715
175	-0.02169177694081425
1760	0
1761	-0.00199868758851683
1762	0
1763	-0.00110166304739107
1768	0
176	0
1770	0
1773	0
1774	0
1775	0
1776	0
1777	0.0065952493254224
1778	0
177	-1.995124085631952e-5
1780	0
1783	0
1785	0
1786	0
1787	0
1788	0
1789	0.00106366905906792
178	0
1791	0
1793	0
