gene	female_old_adult_3
10463	0.00398749515022695
10464	0.00161511911515757
10465	0
10466	-0.01273051804132125
10467	0
10468	0.00202847573857872
10469	0
1046	0
10471	0
10472	0
10473	0
10474	0
10475	0.00322236277059715
10478	-0.00215650388317678
10479	0
1047	0
10480	0
10481	0
10482	-0.01171915521866296
10483	0
10484	0
10485	-0.00224307011079064
10486	-0.00184262451621457
10487	0
10488	-0.00639565934765083
10489	0
1048	-0.00662478963479494
10490	-0.00313936681734518
10491	0
10492	0
10493	0
10494	0.00213036314166303
10495	0.00725083779263225
10497	0
10498	-0.01070357133418134
10499	0.00502154545003532
104	1.6244725737942e-4
10500	0
10501	0
10505	0
10507	0
1050	-9.060189566993e-4
10512	0.0016765501708698
10513	0
10514	-0.00612366882553649
10516	-0.01820887596230584
10518	0
10519	-0.00206915952038471
1051	0
10520	0
10521	0
10522	0.00118366851630457
10523	0
10524	-0.0054754409380403
10525	-0.00179316258616626
10526	0
10527	-0.00551139714317
10528	-0.00769509920362117
10529	-0.01698041737914741
1052	0.01629402084033696
10531	-0.00761319682823699
10533	0
10534	0
10535	0
10536	0
10537	5.1813776495476e-4
10538	0
10539	0
1053	0
10540	0
10541	0
10542	0
10544	0
10548	0
10549	0
1054	0
10550	0
10551	0
10552	-6.471456862818164e-5
10553	0
10554	0
10555	0
10556	0
10557	0
10558	0
10559	0
10560	0.00225134024349432
10561	0.01264998321698856
10562	0
10563	0.01588471706143383
10564	0
10565	-0.00378712620365784
10566	0
10567	0
10568	0
1056	0
10570	0
10572	0
10573	0
10574	-9.7216133415578e-4
10575	0
10576	0
10577	0
10578	0
10579	0
10580	0
10581	0
10584	0
10585	0.00351145642811659
10586	0
10587	0
10589	0
1058	0
10590	0
10591	0
10592	0.0122134933914162
10594	0
10595	0
10598	-0.00551559239529251
10599	0
1059	0
105	0
10600	0
10602	0.00113741955014953
10603	-0.00176228283040339
10606	0
10607	-0.00277925152652052
10608	0
10609	0
1060	0.00522075155467759
10610	0.0026113411759398
10611	0
10612	0
10613	0
10614	0.00265216743478343
10615	0
10616	-5.9601115062786e-4
10617	0
10618	0
10621	0
10622	0
10623	0
10625	0
10627	-0.00366141704369877
10628	8.3531553722976e-4
10629	0
1062	0.00557874322331218
10630	0.00590854993300095
10631	-0.00109210455343275
10632	0
10633	0
10634	0.01100901872606488
10635	-2.2604257081663e-4
10636	0
10637	0.01005770618097104
1063	0.00104978326802086
10640	0.0019192740700994
10641	0
10643	-0.01981174467706951
10645	0
10647	0.00331128366431383
10648	0
10650	0
10651	0.00284634711145873
10652	0.00516889985218726
10653	-0.00622561116574205
10654	0
10656	-0.00287563189128729
10657	0
10658	0
10659	0
10660	0
10661	0.00331904426301887
10663	0.01403184680346879
10664	0
10665	0
10666	0.01232509975896701
10667	0
10668	0
10669	0
10670	0
10671	-0.00782117733063862
10672	0
10675	0.00143845177275677
10677	0.00328773049746828
10678	0.00384785319687735
10681	0
10682	0.00309339067192345
10683	-4.3666981362092e-4
10686	-0.00529485891484375
10687	0
1068	0.0049313509533789
10690	0
10691	-0.00243724831435658
10692	0.00170817590020628
10693	-0.00314508259570274
10694	0
10695	0
10699	0
1069	0
1070	0.00717736516053968
10712	0
10713	0
10714	0.00118179761028613
10716	-0.00509717527574173
1071	-0.00903233821815757
10721	-0.00914573980514333
10723	-5.9062837589663e-4
10724	-1.9635663108204e-4
10725	0
10726	0
10728	-1.7073433350378e-4
10730	-0.00179913615231653
10732	0.00390090356574403
10733	-1.5989311407582e-4
10734	0.00916136597150015
10735	0
10736	0
10737	0
10738	-0.0057985200908619
10739	0.01012182634601905
10741	0
10742	0
10744	0.00660370540583918
10745	0
10746	0
10747	0
10749	0
10750	0
10752	0.00436756719125098
10753	0
10755	0.00475609769398765
10758	0.00478424823232326
1075	0.00219796674224255
10761	0
10762	0
10763	0
10765	0.00365420534507013
10766	0.02154574965943354
10767	0
10768	0
10769	0
10771	0.00237048177129763
10772	-0.00114945250297637
10773	0
10775	0
10776	0
10777	0
10778	0
10780	0.00309037234753942
10781	-0.0119706036584726
10782	-0.00830039873807123
10785	0.00787298994154722
10786	-0.0024825758015172
10787	-0.01208409698295114
10788	0
10791	0
10793	0
10794	0
10795	-0.00792061470333882
10797	0
10798	0
10799	0
107	0
10801	0
10802	0
10803	0.00750409517239667
10807	-0.00552538505113653
10808	-0.00143864164704779
1080	0
10810	-6.885837323759064e-5
10813	0
10814	0
10816	0
10817	0.00337349346036804
10818	0
1081	0
10825	0
10826	0
10827	0
10840	0
10841	0
10842	3.0514604927984e-4
10844	0
10845	0
10846	0
10847	0
10848	0
10849	0.00543099911728621
1084	-0.00651977183814348
10850	0
10855	0
10856	0.00188365620751574
10857	0.00836679775373923
10858	0.01052965437822175
10859	-0.01047850023694899
10861	0
10863	-0.00292109633568779
10864	0
10865	0
10866	0
10867	0
10868	0
10869	0
10871	0.00112137287508464
10873	0
10874	-0.00856375148101744
10875	0
10876	0
10879	-0.00398853905821884
1087	0
10880	0
10881	0
10882	0
10884	0.0021433210663062
10885	0
1088	0
10891	0
10892	8.8244965065786e-4
10893	0
10894	-0.00665263229438308
10895	0
10897	0
10898	0
10899	0
1089	-0.00204738033825433
108	0
10900	0
10902	-0.00243784006347868
10903	0
10904	4.122184578980517e-5
10905	0
10906	0
10907	0
10908	0.00448507698949853
10911	0
10912	0.00385544861481343
10913	-0.00521899841269212
10914	0
10915	7.072814018764e-4
10916	-0.00353451700148691
10917	-0.01069611296665283
10919	0
10920	0
10921	0
10922	0
10923	0
10924	0
10926	0.00270583120662656
10927	0
10928	0
10929	0
10930	0
10935	0
10936	0
10938	0.00328030158838659
10939	0.00214243151280069
10940	0
10942	0.01971946850792501
10943	7.1187892930884e-4
10944	0
10945	0
10946	0
10947	0
10948	0
10949	0
10950	0
10952	0
10953	0
10954	-0.00275067263255745
10955	0
10956	0
10957	-0.01210022722592368
10959	-2.9221453437852e-4
10960	0
10961	0
10962	0
10963	0
10964	0
10966	0
10969	0
10970	0
10972	0
10973	0
10974	-0.01998710855509114
10975	0.00106113231232541
10978	0
10979	-0.0035542021486207
10980	0
10981	0
10982	0
10983	-0.01288541815328115
10985	-0.00236490710235838
10987	0
10988	-6.0992586915523e-4
10989	0
10990	0
10991	-0.00213685995812548
10992	0
10993	-0.00116022042618085
10994	0
10998	0.0047566385066521
109	0
10	0
11000	0.00947883866304357
11001	0
11004	0
11005	-0.01099120772996381
11006	0.01809881923625103
11007	0
11009	-0.00678412095491324
11010	2.2802110317116e-4
11011	0
11012	0
11013	-0.00934007290626218
11014	-0.00211185631920659
11015	0
11016	0
11017	0
11018	0
11019	-0.00478118082634994
1101	0
11020	0.00318056120618809
11021	0
11022	0
11024	0.00290496625219307
11025	0
11027	0.00766806262142584
1102	0
11030	-9.1618717783366e-4
11031	0.00747460269708885
11033	0
11034	0
11037	0
1103	0
11040	0
11041	0
11043	0
11044	0
11045	-0.0087842641568808
11046	0
11047	0
1104	0
11051	0
11052	0
11054	0
11055	0.00333262889976725
11056	0
11057	0
11059	-0.00162097482593724
1105	0
11060	7.4815522945331e-4
11061	0
11062	0
11063	0
11064	0
11065	0.00705449071784382
11066	0
11067	0
11068	0
11069	0
11070	0
11072	0
11073	0
11074	0
11075	0
11076	0.00899321593336779
11078	0
11079	0
1107	-0.00490361891460373
11080	0
11081	0
11082	-0.00224329394365276
11083	0
11085	0
11086	-0.0068385739376967
1108	5.6203850317135e-4
11092	0
11093	0
11094	-0.00211052563710456
11095	0.00543165096392398
11096	0
11097	-0.00976334588825062
11098	0.02305204625594704
11099	0
1109	0
11100	0
11102	0
11103	1.4394055112671e-4
11104	0
11107	0.00559321403734048
11108	0
11113	0.00760338705617551
11116	0
11117	0
11118	-0.00243000178329591
11119	0
1111	0
11120	0
11122	0
11123	0
11124	0
11126	0
11127	-0.00143260646184874
11129	0.00330701261399277
1112	0
11130	0
11131	0
11132	0
11133	0
11135	0
11136	0
11137	0
11138	0
1113	-0.0032506988417051
11140	-0.01298822277230228
11142	-0.00118214966304377
11144	0
11145	-0.02644395752508144
11146	0.01315978355545001
11147	0
11148	-0.00138459834661051
1114	0
11151	0.00264200189298696
11152	0
11153	0
11154	0
11155	0
11156	0
11157	-0.00927527548016549
11160	0
11161	5.6182967578106e-4
11162	0
11163	0
11166	0
11167	0.00326452626758384
11168	0
11169	-0.00168770821850152
1116	-0.02629331325708777
11170	0
11171	0.00132588836994861
11172	0
11174	0
11176	0
11177	-0.00149546350447687
11178	0
11179	0.0064481065998779
1117	0
11180	0
11181	0
11182	0
11183	0
11184	0
11186	-0.00383215276684059
11187	0
11188	-0.00204216697349392
11189	0
1118	0
11190	0
11193	0
11194	0
11196	0
11197	0
11198	0.02079636768538773
11199	-0.01267264750546237
1119	0
11201	0
11202	-0.00150076901606267
11211	-0.00362329625278042
11212	-0.00165699031534958
11213	0
11214	8.4913700501082e-4
11215	0.00274530637242594
11216	-5.433486185796603e-5
11219	-0.00143311539058847
1121	-0.0020283302574129
11221	0.00480496197466348
11222	0
11223	0.01260967829913469
11226	0
11228	0
1122	0
11230	-0.00283887552122235
11231	-0.00423341540661066
11232	-0.00102204350125535
11234	-0.00263666527944759
11235	0
11236	-9.5442104107471e-4
11237	-0.00732414373949895
11238	0.00795293089232802
112399	-0.00213700356038945
1123	0.0048358407928983
11240	0.00158970636378375
11243	0.00329001111822675
11245	0
112464	0.01189279743955059
112479	0
11247	0
11248	0
1124	0
11250	0
11251	0
11252	0.00494248040562815
11253	0
11254	0
11255	0
11258	0.00141333587613125
11259	-0.00365124945414597
11260	0
112611	-0.0036861105617487
11261	-0.003358055215697
11262	-0.00260527472115782
11264	0
11266	0.00210055957733009
11267	0
11273	0
11275	0.00333498713942328
11276	-0.00400632197439259
11277	5.3242466468553e-4
11278	0
11279	0
11280	0
11281	0
11282	0.00114633886292887
11283	0
11284	0
11285	0
112869	0
112950	-7.8852061810966e-4
1129	-0.00685155513837053
112	0
11309	0.00888211842542973
1130	0.00321258197605599
11311	5.8160728737449e-4
11313	0
113146	0
11314	0
11315	0
11316	-9.9389208010879e-4
113177	-0.00193977221395575
113178	0
11317	-0.00811758493407563
11318	0
11319	0.00645089549181825
11320	0
11321	0
11322	-0.0035793124773928
113251	0.00339308675283287
11325	0
11326	0
11329	-6.3979335811899e-4
1132	0
11330	0
11331	0
11332	0.00525568683601148
11333	0
11334	0
11335	0
11336	0
11337	-0.00306022321974825
11338	0
11339	0
1133	0
11340	0
113419	0
11341	-0.00126921296120978
11342	0
11343	0
11344	0
11345	-0.00601051319803347
11346	0
1134	-0.00524883653189927
1135	0.00706655084281149
1136	1.7196496543579e-4
113791	-0.00675924560652723
1137	0
113835	0
113878	-0.00438975883674598
1138	0
113	7.6012329514231e-4
114034	0
114044	0.00657327277136992
114049	0
114088	0
1140	0
114112	0
1141	0
1142	0
114327	0
1143	0
1144	-0.00305885912181455
114548	0
1145	0
114625	0.01416705086694649
1146	0
114791	0
1147	0
114819	0
114876	0
114881	0
114882	0
114883	-8.6897171155112e-4
114884	0
114885	0
114897	0
114899	-0.00151007701203678
114908	0
114932	0
1149	0
114	0
115123	0.00161417745273537
115201	-3.7196415766632e-4
115207	0.01706393374667123
115290	0.00137262324200939
1152	0
115353	0
1153	0
1154	-3.0913770762685e-4
1155	3.5597574461535e-4
115703	0
115708	0
115817	0.00450651064148743
1158	-0.00450851299616192
115939	0
115	0
116039	0
1160	0
116138	-0.00416615947335786
1161	0
116285	0.00566236933177469
116372	0
116496	0
1164	0
116828	-0.01043647344036064
116832	0
116984	4.9650562415597e-4
116985	0
116986	0
116987	0.00359155676694393
116	0
117178	0
117246	0
1173	0
1174	0
1175	-0.00236657841173851
1178	-0.02145582578289947
1179	0
117	0
1180	0
1181	0
1182	0.002495884239572
1183	0
1184	0
1185	0.006383082087999
1186	0
1188	0
118	0.001102198009376
1191	0.01880779088380763
1192	4.3182493162507e-4
1193	0.00276759988183632
1195	9.9022031246652e-4
1196	-0.00973177625630551
1198	0
119	-0.00270042964423991
1200	0.0064393780127002
1201	0.00235834564481296
1203	-0.00401970377144877
120526	0
1207	-4.1454336926257e-4
1208	0
1209	-0.00336393859285901
120	0
1211	0
1212	5.8670418945282e-4
1213	0
1215	-0.00344535444186961
122616	0
1230	0.0081508426293041
1232	-0.01029488040980963
1233	0.01241203561177305
1234	0.0120879310608578
1235	0
1236	-0.00273036594972221
1237	0.00192491077963805
123803	0.00146446856095358
123872	0.00273414274454269
1238	0
123	0
124044	0.01032401276238938
1240	0.00647628241744679
124152	0
1241	0.00386863752325105
124222	0
1244	0
124565	0
124583	-0.00145013145758707
124	0
125893	0
1258	0
1259	0
125	-0.00924911797232276
1261	0
126208	0
126231	-0.02056268387629367
126298	0
126299	-0.00331776471987443
126321	0
126353	0
126393	0
1263	0
1264	0
1265	-0.01036780617060377
1266	4.6074647199269e-4
1267	0
1268	7.674108283816e-4
1269	0
126	-0.01346026367214864
1271	0.00455264549644089
1272	0
127534	-0.00425109513553728
127544	-0.01935825649804875
127703	0
1277	0.01924655525901043
127833	0
1278	0.00771653714541655
1280	0
1281	0
1282	0
1284	0.00673716542913195
128553	0
1285	0
1286	0
1287	0
1288	0
1289	0
128	-0.00688495520025428
129025	0
129080	0
1290	0.01088937854864096
1291	0.00183168586093136
1292	0.0040919421454592
1293	0
1294	0
1296	0
1297	0.0041849183223054
1298	-0.01176172986726775
1299	0
12	-0.02063652146695883
130074	0
1300	-0.00676892410558932
1301	-0.00170381225031324
1302	0
1305	0
1306	0
1307	0
1308	0
130916	-0.00237526357063443
130	0
1310	0
1311	-0.0211993919146239
1312	0
131408	0.00100389792625453
1314	-0.00339476357715028
131544	0
131566	0
131578	0
1315	0
131601	-0.00354075181719142
1316	-0.0036868205775439
1317	-0.00443275276370278
1318	0.00180540310967074
131	0
1326	5.1416502192581e-4
1327	0
1329	0
132	0
133619	0
1339	0.0034918176183143302
133	-0.00798576232476805
1340	0
1345	0
1346	-0.00337125853301106
1347	0
1349	0.00229212247079265
134	0
1350	-0.0093917049562237
135138	0
1351	-0.00619823024935741
1352	-0.00689824593506655
1353	0
1355	0
1356	-0.00269703989517106
1357	-0.00396409889030151
1358	4.9692555046307e-4
135948	0
1359	-0.01577131998222276
1360	0
1361	0
1362	0
1363	0
1364	0
1365	0
1366	-0.01498394688005301
1368	0
1369	0
136	0
1370	0
1371	5.2700134951627e-4
1373	0
1374	0.00264263198068876
1376	-0.00501056781150562
137886	1.8780460294655e-4
1378	0.01658041107828077
138046	-2.2012978749614e-4
138050	0
1380	0.00163481501499729
138151	0.004277035784711
138162	0
1381	0
1382	-0.0034754425912326
1384	0
1385	0.00114470224885308
1386	0
1387	0
1388	-0.01037221704824862
1389	0
139081	0
1390	0
1392	0
139322	-0.00258859677716835
1393	-0.01226353418949435
1394	0
139538	0
1395	0.00439946070941071
1396	0.00445059620441423
1397	0.00502541717671938
1398	-0.01800672954855482
1399	0
13	0
1400	0
1401	0
140459	0
140460	0
140461	0
140462	-0.00403206946863225
140465	0
140467	0
1404	0
140545	0
140578	-0.00296945360946753
140597	0
140609	0
1406	0
1407	0
140801	-0.00740545732465441
140803	0
140883	0
140885	0
140890	0
1408	0
140	0.00259870185672337
1410	0
1411	0.01092958538083109
1412	0.00764472208650531
1413	0
1414	4.3022034418063e-4
1415	-0.00385321975809179
1416	0.01148903662570183
1417	0
1418	0.00503793032610283
1419	0
141	0.00489975528535985
1420	0
1421	0
142684	0
1428	0.01066569574943976
1429	0.00858933994854663
142	-1.0159751897072e-4
1432	0.008319838026235
1434	0
1435	0.00133185905753716
1436	-0.01044581929436542
1437	0.00171451753366859
1438	0.01449369236149777
1439	-0.01095977433487644
1440	0
1441	-0.00291474705196264
1442	0
1443	-0.01259585444254027
144404	0
1444	0
1445	0
1446	0
1447	0
1448	-0.00104655589822457
1452	0
145389	-0.01568160844503164
1453	0
1454	0
1455	0
1456	0.0041673049540717
1457	0
1459	0
146057	-0.00130173540804388
1460	0
146227	-0.00214390181483434
1462	0.02556536197917958
1463	0.00445629750488625
1464	0
146542	0
146562	0
1465	0
146691	0
1466	-0.02427739338201701
146712	0
1468	1.1293140398233e-4
1469	0
146	0
1470	0.00662742899999648
147179	0
1471	0
1472	0
147339	0.01608794487661876
1473	0
1474	-0.0060430055165183
1475	0.0055785551455002
147657	0
147694	0
1476	0
1477	0
1478	0
147912	0
1479	0.00492059851269828
147	-0.0014133176655992
148022	0
148066	0
148229	0
1482	0
1486	0
148753	0
1487	0
1488	0.0223647288133373
1489	0
148	0
1490	0
149111	0.00690877764314282
1491	0.00235472538343967
1493	0.01897412777609625
1495	0
149603	0.00489087701228601
1496	0
1497	8.4080740435267e-4
149986	0
1499	-0.01151222121200957
14	0
150160	0.00741958604743725
1501	0
1503	0
1506	-0.00492230918893181
150726	0.01017974229738423
1508	0
150967	0
1509	0
150	7.1326476248814e-4
151011	-0.00108511393699006
151050	0.00435760429410008
1510	-0.00165606638499607
1511	-0.0206626065223119
1512	0.00764007011633129
1513	0
1514	0.00115885461957246
1515	0
151987	0.00384973695601163
1519	0
151	0
152006	-0.00294819445734939
1520	-0.0043133532058109
152185	0
1521	0
1522	-0.02003604930989483
1523	0
1524	0.00590153773483004
152559	0
1525	0
1528	-0.00198994346952889
152	0
1534	0
1535	-0.00500394716180267
1536	0
1537	0
1538	0
1539	0
153	0.00815262404186335
1540	0
1543	0.00226089950915728
1544	0
1545	0
154661	9.929557431875e-4
154796	-0.00103999749926206
154881	0
1548	0
1549	0
154	0.006272781615217
155066	0.00548323032418432
1551	0
1553	0
155400	0
1555	0
1556	0
1557	0.01998038039077317
1558	0
1559	0
155	0.00267045898655152
1562	0
156	9.4435079944834e-4
1571	0
1573	-0.00403645368777662
157567	0
157627	0
157680	0
1576	-0.00152428011095534
1577	-0.00373101983730949
157869	0
157922	0
1579	0
157	0.00148846935688204
1580	0
1581	0
1583	-0.00236035847024123
158427	0
158471	0
1584	0
158586	-0.00739812034933679
1585	-4.3756852861706e-4
1586	0
158747	-0.00429939020487301
1587	0
1588	0
1589	0
158	0
159162	0
1591	0
1592	0.00865809362497364
1593	0
1594	-0.00660210169733025
1595	-0.0038246382567154
159963	0
159	-0.00354148353953428
15	0
1600	0
1601	0.00600079577543722
1602	0
160313	0.00198395190928053
1603	-0.00402509515835785
1604	0
160518	0
1605	-0.00161063259675944
1606	0
1607	3.0160797313809e-4
1608	0
1609	0
1610	0
1611	-0.0238276022848475
161291	0
1612	0.017397210706361
1613	0
1615	-0.01389386288200343
1616	0
1618	0
161	0
1620	0.00806094101391246
1621	0
1622	0.00175997159623501
162427	-1.5969373611968832e-5
1627	0
1628	0
1629	0
162	0
1630	0
163131	-0.00360391679672236
1632	0
1633	0
163486	0
1634	0
163590	0
1635	0
1636	0.00741597934595555
1638	0
1639	0
163	0
1641	0
1642	-9.5649338479827e-4
1643	0.00145985670899362
1644	0
1645	0.00217439683945181
164656	0
1646	-0.01131586194239484
1647	0.01401050032697464
1649	0
164	0
1650	0
1652	-0.01393437720194715
1653	0
1654	0
1655	-0.00374819140507733
1656	0
1657	0.00445781016195295
1659	0
165	0
1660	0.00494843084510692
1662	0
1663	-0.01591275333421044
1665	0
166647	0
1666	0
1669	0.02206675031457957
166	-0.00322446985635886
1670	0.00141364073371768
1671	0
167227	0
1672	0.00759483065148561
1674	0
1675	0.03481094100970806
1676	0
1677	0
1678	0
167	0
168544	0
1687	-0.01696462743154918
1690	-0.00960065219237916
169522	0
169611	0
16	0
170679	0
170680	0
171017	0
171023	0
171220	0.01115485106751865
171392	-0.00233600917053892
171546	0
171558	0.00577836725966207
171586	0
1716	-0.00193265290775238
1717	-4.327055301951e-4
1718	0
1723	0
1725	-0.00170379970297529
1727	0.00580831552284588
1728	0.00265497994957732
1729	0
1730	0
1733	-0.00732145981823205
1734	0
1735	0
1736	0
1737	0
1738	0
1739	0
173	0
1740	0
1741	0
1742	0
1743	-0.01098910349440424
1746	0
1748	0
1749	0.0071192535646432
174	0
1750	0
1755	0
1756	-0.00379924720842074
1757	0
1758	0
1759	0.00261366057898255
175	0
1760	0
1761	0.01446170765123304
1762	0
1763	0
1768	0
176	0
1770	0.00254003213246565
1773	-0.01185597764202518
1774	0
1775	0
1776	-0.01006127066131523
1777	0
1778	0
177	0
1780	0
1783	0
1785	-0.00498017948718009
1786	0
1787	0
1788	0
1789	0
178	0.00449117550834898
1791	1.789411402056e-4
1793	0
1794	7.3708080159328e-4
1795	0
1796	0.00449674502399713
1797	0
1798	0
1800	0.00586910205832606
1802	0.00453795614876086
1803	9.3432078724407e-4
1804	-0.00164749338849962
1805	0
1806	0
1807	0
1808	0.00360896468501171
1809	0
1810	0
1811	0
1812	0
1813	0
1814	0
1815	0
1816	0
1819	0
181	0
1820	-0.01385309095971873
1821	0
1822	0
1823	-0.0271712071013161
1824	0.00766244791033358
1825	0
1826	0.00370400970883439
1827	0.00501521552961166
1828	5.7260816129019e-4
1829	-0.00825400170880395
182	0.00436628643236038
1830	0
