gene	female_older_adult_2
11118	6.307502025300334e-5
11119	0
1111	0.00550677131124545
11120	-4.1674870394342e-4
11122	0.00203234050842314
11123	5.6975568627945e-4
11124	0
11126	0
11127	0.00219590399343267
11129	-0.01061278073324904
1112	0.00357552509040369
11130	0.00381501264476733
11131	-0.00214495787123004
11132	0.00361352980905281
11133	-0.00396491958440828
11135	2.9536975418968e-4
11136	0
11137	0
11138	0.00421882394483489
1113	0
11140	0.00710174862248431
11142	0
11144	7.3400058590081e-4
11145	0.00450395804775883
11146	-4.7894524115785e-4
11147	0
11148	0
1114	0.02098227209339021
11151	0
11152	0
11153	0.00753077196274601
11154	0
11155	-0.00503166248786217
11156	-0.00799121165166686
11157	0
11160	-0.00193150613864371
11161	0
11162	-0.00539177569945969
11163	0
11166	0.00815603238155706
11167	0.01096335148690305
11168	3.9211972084808e-4
11169	0.00212530110423341
1116	-0.0159773483001687
11170	0
11171	0
11172	0
11174	0
11176	-0.00252115110450508
11177	0.00598556924212952
11178	0
11179	8.346980512480928e-5
1117	-0.05248883641492476
11180	0
11181	-0.00198922860196735
11182	0.00733236572971712
11183	0.02546150943255218
11184	0.00673641095490757
11186	0.02260285896838129
11187	0
11188	-0.00495011689159262
11189	-5.5229882483654e-4
1118	-0.00133185073516789
11190	0
11193	0.01375206338438013
11194	-0.00369543366584785
11196	0
11197	0.00646343414877437
11198	0.00412350226139495
11199	0.00275783021714892
1119	0.00716805313728826
11201	0
11202	-0.00515909375597529
11211	0
11212	0
11213	0
11214	0
11215	0
11216	0.01615799247134603
11219	0
1121	0
11221	-0.00217685850151148
11222	0.01219273870354323
11223	0
11226	-0.0168415541223241
11228	0
1122	0
11230	-0.00413024443274521
11231	0.00219075493046426
11232	0
11234	0.00383967473449113
11235	0.0024760301988206
11236	-4.0999195749991e-4
11237	0
11238	0
112399	-0.0156313864835847
1123	0.04359046401807535
11240	0
11243	0
11245	-0.01627617925603273
112464	-0.0101059407684469
112479	-0.00166544939508825
11247	0.00298796312181577
11248	0
1124	0
11250	0
11251	0.00478930255860797
11252	0.00201090180333981
11253	0
11254	0.00904070035496322
11255	0
11258	-0.00790913645423435
11259	0.00784388913201325
11260	-6.4499332313732e-4
112611	0
11261	5.195480270837e-4
11262	2.2583165307064e-4
11264	0.00241867366048483
11266	0
11267	0
11273	0
11275	0
11276	0
11277	-0.0043682357048682
11278	7.2061149737851e-4
11279	-0.00397613836867748
11280	0
11281	0
11282	0
11283	0
11284	0.02451505761397054
11285	0
112869	-0.00161515372563943
112950	6.152209450969e-4
1129	0.00181498013979885
