gene	female_old_adult_1
10000	0
10001	-0.00255113964363468
10002	0
10003	0
100048912	0
10004	0
10005	0.00107991186592967
10006	0
10007	0
10009	0
1000	0
10010	0
100126791	0
100128124	0
100128640	0.0105181460034058
100129128	0
100129250	0
100129271	-0.00200772188524881
100129361	-4.2830009063602e-4
100129482	0
100130331	3.7934662079112e-4
100130449	0
100132341	-0.00662682789549864
100132476	0
100134713	0.00219302326322425
100137047	0
10013	0
10014	0.00435758466881953
10015	-5.8181045316939e-4
10016	0
10017	0
100188893	-0.00155182553885972
10018	0.00694583815223859
10019	-6.5416140073407e-4
1001	0.00495640399660594
10020	0
10021	0
10022	0
10023	0
10024	0
10025	0
10026	0
100272147	-0.00456908338470237
100287932	0
100288413	0
100289678	0
100293516	-0.00229330780003331
1002	0.00307354474127082
100316904	-5.4959247524863e-4
10036	0
10038	-0.0020560956393219
10039	0
1003	0
10040	-0.0033715146086646
10042	-0.00152084607456415
10043	0
10045	0
10046	0
10047	0.00246437646936501
10048	0
10049	0
1004	0
100505741	0.00494578456989088
100505761	-0.00203542656042133
100505879	0
100505933	0
100506144	-0.00212347294757202
100506469	0.00508213725192156
100506504	0
100506571	0
100506581	6.1688955129768e-4
100506963	0
100507331	0
100507436	0
100507605	0
10050	0.00259090782160763
10051	0
10052	0
10053	0
10054	0
10055	0
10057	0
10058	0.0016465601763387
10059	0
1005	4.9209282277082e-4
10060	0
10061	0
10062	0.01712992940609791
10066	4.4161636910638e-4
10067	0
10069	0
1006	0
10072	0.01251959854987689
10073	0
10075	0
10076	0
10077	0.00611613225689204
10078	0
10079	-0.01026093596010445
1007	0.00268917110144179
10083	0.00685866941256608
10084	0.00235675811139747
10085	0
10086	0
10087	0
10089	0
1008	0.00420720859525259
10090	6.8300303688575e-4
10092	0
10093	0
10095	0
10096	-0.00216271782368379
10097	0
10098	0
10099	-0.00238434787988789
1009	0.00599517815275369
100	0
10100	0.00328290135565296
10101	0.00689807250851221
10102	0
10103	-0.00311190079777435
10105	-0.0091350053676943
10106	0.00255454207496615
10107	0
10109	0
1010	0
10110	0.00508463280628328
10111	0
10112	0
10113	0
10114	5.1077739667922e-4
10116	0
10120	0
10121	4.4938427028174e-4
10123	0
10125	-0.01069443113855775
10126	0.00291142707480172
10127	-0.00109523919768036
10128	0
10129	0.01196214962709135
1012	-0.00394882285649295
10130	-0.00158350115994359
10131	0
10133	2.8734909119234e-4
10134	-0.00147608115218452
10135	-0.0082860310537673
10136	-0.00347932578162578
10137	0
10138	0.00492816442902364
10139	0
1013	-0.00119935770161445
10140	0
10141	0
10142	0
10144	0
10146	0
10147	-0.00656878030424946
10148	0
10149	0
1014	-0.00610906879640116
10150	0
10152	0
10153	0
10154	-0.00540608405711593
10155	0
10157	5.9480685955732e-4
10158	0
10159	-0.00973507107507334
1015	0.01255664898285016
10160	0
10161	0
10162	0
10163	0
10164	-0.0037676918225435
10165	0.01123194009877056
10166	0
10168	0
1016	-3.8551658348355e-4
10170	-0.00874372540460537
10171	-2.3110205643844e-4
10174	0
10175	-0.00283055301766776
10178	0
10179	0.00440488064379485
1017	-0.00266384129663042
10180	0
10181	0
10184	0.00516309101549704
10186	0
10188	-8.9535665916959e-4
10190	0
10193	0.00279289101150762
10195	0
10196	0.00553436850926192
10197	0
10198	0
10199	0
1019	0
101	0.00593673058987559
10200	-0.0047200143264326
10201	-0.00155746848464324
10202	-0.00776860893547166
10203	0.00532906019119478
10205	0
10206	-0.003152173678836
10207	5.6299655020683e-4
10208	0
10209	0
1020	0
10210	-0.00188469314877423
10211	0
10212	0
10213	0
10214	9.1245423703825e-4
10215	0
10216	0
10217	0
10218	-0.0049070257495362
10219	3.7462792616946e-4
1021	-0.00475915883160598
10220	0
10221	0.00722263260222604
10223	0
10225	0
10226	-0.00233507713728034
10227	0.0069699256344986
10228	0
10229	0
1022	-0.00539143535224294
10230	-0.00118719218274911
10231	0.01669232137134457
10232	-0.0015871652648531
10233	0
10234	0
10235	0.0022650011310399
10236	0
10237	-0.00401415927834769
10238	0
10240	-0.0016388179576733
10241	0
10242	0
10243	0
10244	0
10245	0
10246	0
10247	-0.00200757812477468
10248	0
10249	0
10250	-0.00914055953289224
10252	-5.8465829973991e-4
10253	0
10254	0.00292103407255835
