gene	female_middle_adult_3
10000	0.003489183423372
10001	0.00684998547247564
10002	-0.00812467030709189
10003	0.01007888323585386
100048912	-0.00115651629884099
10004	0.00597924132404454
10005	-0.00939887001730337
10006	0
10007	-0.01334032352848016
10009	-0.00452726440444292
1000	0.00798556174598728
10010	0
100126791	-0.00283967614674314
100128124	2.275155501066e-4
100128640	0
100129128	-0.01448925464968406
100129250	0
100129271	0.00912491298571171
100129361	0
100129482	0
100130331	-0.0065811728688678
100130449	0
100132341	0.01918877414148999
100132476	-0.00272921042251847
100134713	0.00668760188424472
100137047	0
10013	0.00443008294309466
10014	0
10015	-0.01016630974564395
10016	0.00738809663803207
10017	0.00181503567281195
100188893	0
10018	0
10019	0.00933694207853915
1001	0.00455102223556603
10020	0
10021	-0.00624188139763317
10022	0.01132245879963342
10023	0
10024	0.00362264832692109
10025	0
10026	-0.01238875214417206
100272147	0
100287932	2.7828365364413e-4
100288413	0
100289678	0.00162454345136524
100293516	-0.0616368009476325
1002	0
100316904	0.01242895945494967
10036	7.8592545527094e-4
10038	0.01498299628616059
10039	0.01650647694636192
1003	-0.00116481462163422
10040	-0.00886183193034132
10042	0.01297187392572337
10043	-2.4375617532679204e-5
10045	0.04876295731950575
10046	-0.00317870562411754
10047	-0.01299790816275049
10048	0
10049	0.00120823762191582
1004	0.00784192643274026
100505741	0
100505761	0.00169472622477317
100505879	-0.00118148633097887
100505933	0
100506144	0.00390630852551808
100506469	0
100506504	-0.00825636243964657
100506571	0.00416627496786085
100506581	0.01032522975220051
100506963	0
100507331	0
100507436	-0.00822460041603724
100507605	0
10050	0
10051	0
10052	0
10053	-0.00110564268350428
10054	0.00305286774827679
10055	0.00804192924503226
10057	0
10058	-0.00774477494956275
10059	0.00333553362163041
1005	1.5034979726735e-4
10060	-4.9140105413761e-4
10061	0.00968417689698581
10062	-0.02795400990433412
10066	0
10067	0
10069	-0.00188814641763
1006	0
10072	-0.00378137226795409
10073	0
10075	0
10076	0.00338726293314953
10077	-0.00319011683598297
10078	-0.00556691571500919
10079	0.02190991232794853
1007	1.6254732402939e-4
10083	-0.00230919137076988
10084	6.7948188047636e-4
10085	-0.00442646227511705
10086	1.0094940294080774e-10
10087	0
10089	0
1008	-0.00538185676891322
10090	-5.8011505680636e-4
10092	0
10093	5.065987726903e-4
10095	0
10096	-0.00284339872488874
10097	0
10098	-0.01942149846280155
10099	-1.1306433405819e-4
1009	-0.00425156601466663
100	-0.02550095016119314
10100	0.04454923329512793
10101	-0.00869063608681501
10102	-0.00155586244221392
10103	0
10105	1.6274060675848047e-5
10106	0.0040609422935651
10107	-0.00123009060956034
10109	0
1010	-0.00678910201362467
10110	-0.00229805858281387
10111	-0.00705804975027448
10112	0.00862147590615592
10113	0.00411138808313418
10114	-0.00717244145140639
10116	7.5065610216602e-4
10120	0
10121	0
10123	-0.01651707356270846
10125	9.1214740293341e-4
10126	0
10127	0
10128	-0.00384105515749948
10129	-0.02043370925100338
1012	-0.01012411614238329
10130	0.02879728262743316
10131	0
10133	0.00792210079130571
10134	-0.00182481476628065
10135	4.3113378579871e-4
10136	9.1036268604992e-4
10137	0
10138	0
10139	-0.00315462437277802
