gene	male_adolescent_3
10000	-0.0182383806453513
10001	0.00551355199358815
10002	0
10003	-0.00532172080757787
100048912	0
10004	0.0014886431769514
10005	0
10006	0
10007	0
10009	-8.2395413373141e-4
1000	-0.0170418185090226
10010	-0.00460293952357004
100126791	0
100128124	0.00134529808169338
100128640	0.00756186810211334
100129128	-0.00447692656338721
100129250	0
100129271	0
100129361	0
100129482	0.01211718948110104
100130331	-0.01925183012645209
100130449	9.5286479780818e-4
100132341	0
100132476	-1.178758174903736e-5
100134713	0.00727030178943379
100137047	0
10013	0.00122079451215605
10014	0.0014581773165327
10015	0.0048661933342628
10016	0.01273745222922139
10017	-0.008316124288456
100188893	-0.00200822290916956
10018	-0.00654423680637368
10019	-0.00843310237103809
1001	-0.00111839243756252
10020	0.00212590811139224
10021	0.001577977610224
10022	0
10023	0
10024	0.01038368491330827
10025	0
10026	0
100272147	0
100287932	0
100288413	-0.00423213504825577
100289678	0
100293516	0.01527871491701662
1002	-0.00158919258909583
100316904	0
10036	-0.00373830195980874
10038	-0.00418440603403491
10039	0
1003	-0.01166237444528415
10040	-0.00226664933037053
10042	0.0052483470583305
10043	0
10045	-0.00226034102778522
10046	-0.00102669087208727
10047	0.01178009155626232
10048	0.01624065017786018
10049	-0.00580782914965506
1004	0
100505741	-0.03140108937583469
100505761	0
100505879	0
100505933	0
100506144	0
100506469	-7.0084560073092e-4
100506504	0
100506571	0
100506581	-0.01869242268399405
100506963	-0.00368462445089003
100507331	0
100507436	-0.02525243063605313
100507605	0
10050	-0.00520677981362017
10051	0.00895510347466688
10052	-5.2128408185515e-4
10053	0
10054	0.00220603758278624
10055	8.3560349541416e-4
10057	0.01301092527246698
10058	0.01030570226266208
10059	0
1005	0.0098041744404499
10060	0
10061	0
10062	0.01602443217747459
10066	0
10067	0
10069	0
1006	0.00425315706370855
10072	0.00221587773691375
10073	-0.01008245962542845
10075	0
10076	-0.00302801900932128
10077	0.01086450383704805
10078	0
10079	-0.01759917374379563
1007	-0.0131443774636787
10083	0
10084	0.01069879187433504
10085	0
10086	-0.00336536464539873
10087	-0.00229552134440568
10089	0
1008	0
10090	-0.00513381865520675
10092	0
10093	-0.0046615582458664
10095	-0.00142583209105406
10096	-0.00110623066252529
10097	-0.00443390458387266
10098	0.02752044709977758
10099	0
1009	0.00562705365061066
100	-0.01644623720979411
10100	-0.03573581853133406
10101	0.00639897470249415
10102	0
10103	0
10105	0
10106	-0.00154342158679127
10107	-7.8220850040304e-4
10109	0
1010	-8.7136298735354e-4
10110	-0.02081403409036014
10111	0
10112	0
10113	0
10114	-0.00921784190685028
10116	0
10120	-0.00994490655248088
10121	9.765229148644553e-12
10123	0.00716585427829694
10125	0
10126	0.01325951311451877
10127	0.00257026662837913
10128	0
10129	-2.6957963459859e-4
1012	0.01226553312373721
10130	0
10131	0
10133	0.0024796019453973
10134	-0.00539953593266248
10135	0.01323587429008828
10136	0
10137	0.01013566901860951
10138	0.00347649628132186
10139	0.00436391878630872
1013	4.0309671058678e-4
10140	0.00173957942048795
10141	0.01073803228550413
10142	0.00162701609145586
10144	-0.00355231775292424
10146	2.2800321682299e-4
10147	-0.00483423437258341
10148	0
10149	0.0462814207467985
1014	0.02291145091962436
10150	0
10152	0
10153	0
10154	0.00859683511378625
10155	1.6176860144378e-4
10157	-0.01842848740740775
10158	-0.04588794715179916
10159	0
1015	-0.0085381196759271
10160	0
10161	-0.00298869482373926
10162	0.00189916069311994
10163	-0.00796879917499027
10164	-0.00182550113655559
10165	-0.00109143696859122
10166	0
10168	0.00404870706165204
1016	0
10170	0.02961152901321285
10171	-0.00259334810944936
10174	0
10175	3.4103949089994e-4
10178	-0.02321926233578219
10179	-0.02800689054988389
1017	0
10180	0.03037126275837424
10181	0
10184	0.01645821024454841
10186	0.02345707217664409
10188	-0.00147098358383542
10190	0
10193	-0.00168036311066759
10195	0
10196	0.01303989072549169
10197	0.00495809751514609
10198	0
10199	-0.00168553599369592
1019	0
101	0.00390024045397656
10200	0.01011433221199044
10201	-0.00167829694095795
10202	0.00269715314319222
10203	-0.00126568556006605
10205	0.02274742023705825
10206	-0.024880247062291
10207	0
10208	-0.00715994933099521
10209	0
1020	0
10210	0.00195133470630654
10211	-0.00623449768684789
10212	-0.00408605914301733
10213	-0.00198044793642728
10214	0.00852872723773008
10215	0.01547502608709102
10216	0
10217	7.9710467115478e-4
10218	0
10219	0.0061664318240972
1021	0
10220	0
10221	0.00879179096959862
10223	0
10225	0.00171592225387326
10226	0.00298912140288829
10227	-0.03722596254622894
10228	-0.00689330860648207
10229	0
1022	0.00651866941424843
10230	-0.00672577909567203
10231	-0.00134091639758995
10232	0.00340885428416132
10233	0
10234	-0.00569636495696305
10235	0.00426495389313489
10236	-0.00217490306069053
10237	0
10238	-0.00961729793203155
10240	0
10241	0
10242	0
10243	-0.00544960760780219
10244	-0.00206157308474636
10245	0.01395067094814592
10246	0
10247	-0.00480548356584441
10248	0
10249	-0.00175856543057262
10250	0
10252	0.03202360934996445
10253	-0.02291424322720575
10254	0
10255	0
10256	-6.44951812888e-4
10257	0
1025	0.00251288745282157
10260	0
10261	0.03910912084020783
10262	0
10263	0.0153330195928648
10265	0.00193211899483185
10266	0.02160634704564599
10267	0
10268	0.00723543446807996
10269	-0.00347201267047684
1026	-1.4060729279047e-4
10270	0.01273612400937938
10272	0
10273	0.00128866854583721
10274	-0.00352497674408384
10276	-0.02021456070593225
10277	0
10278	0
10279	0.00538704810551576
1027	-0.00578383715148726
10280	-0.00475969595702201
10281	0
10282	-0.00311666737453503
10284	0
10285	0
10286	-0.00827407916830229
10287	-0.00229003437506628
10288	-0.03102561473029468
10289	-0.00437252244429846
1028	-0.09345237093215338
10290	0
10291	8.6412077778107e-4
10293	0
10294	-0.00143037132908392
10295	-0.00688673269424627
10296	0
10297	0
10298	2.0903424806971e-4
10299	0
1029	-0.00127761935285838
102	-0.00675767772077357
10300	-3.1145155551392e-4
10301	-0.00971384971827872
10302	0.0065703887339031
10307	-9.333698976084e-4
10308	-6.9822818730792e-4
10309	0
1030	-0.01379169118755261
10311	2.1102579221545e-4
10312	-0.00442805896559891
10313	0
10314	0
10316	0.00464166920814142
10317	0
10318	-0.00256724184139859
10319	0
1031	0
10320	-0.0124483786190171
10321	-0.07421854469720834
10322	0.00211245282453164
10324	0
10325	0.00433600093533185
10327	0
10328	0
10329	0.01864807162638483
1032	0.00564962175958329
10330	0
10331	0
10332	0
10333	-0.00247593299695713
10336	0.00200823774101342
1033	-5.5105746808183e-4
10342	0.01454793554445741
10343	0
10346	-0.00832882932511971
10347	0.0099157442663641
10351	0.01541492823714052
10352	4.087403898729e-4
10360	-0.00115600168653942
10362	0.01035666796765472
10363	-0.00664022784197616
10365	-0.0111920014087083
10367	0.00730925232055355
10368	-0.0191176423158815
10369	0
1036	-0.03689131456195769
10370	-0.00154939953815501
10371	0.0078160473245705
10376	0
10379	0
10381	0.00782332977300743
10382	-0.01364062064213826
10383	0.02375195052147134
10384	0.00861132285981001
10385	0.01221425046235695
10388	-9.939297916484467e-12
10389	-0.0048502955893267
1038	-0.00186717471772615
10390	0.01408537716567014
103910	-0.00114814663762484
10391	-0.0222431956699713
10392	0.01832480176929821
10393	0.01330363909153654
10394	-0.02166972986813628
10395	-0.01037045901681685
10396	0
10397	0
10398	-0.00906029848947428
10399	0.0050824936983347
1039	-0.01897965835632231
103	0
10400	0
10401	0.00928173184125405
10402	0.00843732862356312
10403	0.01267825806435698
10404	0.0056201310427717
10406	0.0243607443979926
10407	0.00267873677185803
10408	0
10409	-0.01840241721431936
1040	0.00456704017121236
10411	0
10413	-0.00425245804557218
10417	0.00164719240284932
10418	0.01585119652003068
10419	0
1041	5.9298726885429e-4
10420	0.0157413687306883
10421	0
10422	-0.01231595056192564
10423	-0.00337647136064294
10424	7.888045762318403e-5
10425	0
10426	0.00883373901831268
10427	0
10428	0
10430	0.00125314964943429
10432	-0.00626735137322962
10434	0.01493704820340904
10435	-0.01730422528489694
10436	-0.00334065684894635
10437	-6.9509613569148e-4
10438	0.01430040784601097
10439	-0.03545638110324251
1043	-0.04163551991880918
10440	0
10443	0
10444	-0.00623506906242444
10445	-0.0059951719631101
10446	0.00343845941076066
10449	-0.00283375356625759
1044	-0.00478581735502344
10450	0
10451	0
10454	-5.1596259734347e-4
10455	5.5386772216564e-4
10456	0.00278282527504129
10457	0.06817655862612525
10458	0
1045	0.00231325813762229
10460	0
10461	0.00912393901680703
10462	0.02252931095327949
10463	0
10464	0.01022549724384857
10465	0.01107532810260613
10466	-0.00574650345030304
10467	0.01241229638085177
10468	0
10469	0
1046	-0.0046194705046404
10471	0.02504546196420592
10472	0
10473	0
10474	0
10475	0
10478	0.00922151976197275
10479	0.00266959239713305
1047	-0.00151250552408286
10480	-0.01686750470761643
10481	0.01299495425984604
10482	0
10483	0.01587345578017692
10484	0
10485	0.00642393268429528
10486	-4.3233343477146e-4
10487	0
10488	-8.952753709900317e-5
10489	-0.00136223617721969
1048	0.00209494002680419
10490	0.00946143227500396
10491	-0.00162739802096133
10492	-0.00564400472911353
10493	-0.0092011800051285
10494	-0.01002370367824623
10495	0
10497	0.00147559682238012
10498	-0.00714703981569418
10499	-0.02673527773473366
104	0
10500	8.8265443546777e-4
10501	0
10505	-0.01060337086969194
10507	-1.6407336969916e-4
1050	0.01113427363463101
10512	0
10513	-1.0166350613914892e-5
10514	-0.00493490679987273
10516	0.00870150007179155
10518	0
10519	0
1051	-0.00586554190660838
10520	0.00578171927431061
10521	0.00835434954848738
10522	0
10523	0
10524	0.00580778681238688
10525	0
10526	-6.5111210948996e-4
10527	-0.00569025732752414
10528	0
10529	0.03195086580223302
1052	-0.0099225587845256
10531	0
10533	0
10534	0
10535	0.01414236202854667
10536	0.00769110478871366
10537	0.00138642594818782
10538	0
10539	0.01729892230228611
1053	0
10540	0
10541	0
10542	0
10544	0
10548	-5.4234362497765e-4
10549	0.00723817908540819
1054	-0.0103035612095609
10550	-0.01249133863252217
10551	-3.4752196903847e-4
10552	0.01029104652627377
10553	0
10554	0.02054347488402329
10555	0
10556	0
10557	0
10558	0
10559	0
10560	0
10561	0.01248513779110004
10562	-0.0432625567923185
10563	0.00476986802354232
10564	0
10565	0
10566	0
10567	0
10568	-0.0083525512995193
1056	0
10570	0
10572	0
10573	0.00988561191904979
10574	0
10575	0.00400701655693964
10576	-1.6393219205479e-4
10577	0.01706844495056951
10578	-0.02639300863185882
10579	0
10580	0
10581	-0.04448194794090814
10584	0
10585	0.01415739905714111
10586	0.0034300157590995
10587	-0.00121686469279715
10589	0.02188899776130121
1058	-0.00507591470645158
10590	0
10591	0
10592	-0.00575304600390978
10594	0
10595	-0.00744970038015143
10598	-0.01160071336447965
10599	-0.00809896451394622
1059	-0.00132147588735544
105	-0.00196672687612804
10600	-0.00282189414000668
10602	0.01928887484639342
10603	-0.01216469314319625
10606	0.00432614754416372
10607	-0.01769244817415239
10608	0
10609	0
1060	0.03255724299394411
10610	0.03653501798876027
10611	-0.02497856333709895
10612	0.00237669134062863
10613	-0.01286664899608987
10614	-0.00261525775697942
10615	0.00579279300475881
10616	0
10617	0
10618	0.00516151780601717
10621	0.01660295129631336
10622	0
10623	-6.5077488329023e-4
10625	1.6442174725406e-4
10627	0
10628	-0.01151948672487113
10629	0
1062	-0.00367611791463347
10630	0.00122725046456127
10631	-9.7019638217029e-4
10632	0
10633	0
10634	0
10635	-0.03657093114812065
10636	0
10637	-0.0082699362208846
1063	0
10640	0
10641	0
10643	-0.05060775917968086
10645	0
10647	-0.01378639751722805
10648	-0.00177105116263568
10650	-0.02366904926541526
10651	-0.00602353182389458
10652	0
10653	0
10654	0
10656	-5.5015016357698e-4
10657	-0.00254298900469403
10658	-0.00380136483776865
10659	0
10660	0
10661	0.00494389383647162
10663	0
10664	1.632688786492722e-11
10665	7.533524857525e-4
10666	-0.00747856092133373
10667	0.01276858120356057
10668	-2.1980374213486e-4
10669	-0.00486307689143272
10670	2.4450899757959e-4
10671	-0.00426778842868923
10672	-0.00340149909640419
10675	0
10677	0.0023660201522221
10678	-0.05036102964799609
10681	0.01068439607051097
10682	0
10683	0
10686	-0.00587430421197581
10687	-0.00929335191516917
1068	0
10690	0
10691	-0.03183684651360646
10692	0
10693	0
10694	-0.00203807599023668
10695	0.00542052222943548
10699	-0.00539718618027666
1069	0.01693049780536722
1070	0
10712	0
10713	0
10714	0.01196816781929005
10716	1.40390831305e-4
1071	-0.00617149708188061
10721	0.00732679981083324
10723	0
10724	0.01022490567868755
10725	0.01982437587416183
10726	0.01658073053796323
10728	6.4806446872616e-4
10730	-0.00740682357652943
10732	0.00260271203982339
10733	-0.00168975881998045
10734	0
10735	0
10736	-0.00124591262637429
10737	0.04569462431081379
10738	0.00496884484345897
10739	0
10741	-0.00604541733021225
10742	0
10744	0
10745	0
10746	0
10747	0
10749	0.00445578912255666
10750	0
10752	-0.00123427497486175
10753	0
10755	0.00927614760688117
10758	-0.00490499613196756
1075	0.00793708354584297
10761	0
10762	0.00855019248387226
10763	0
10765	-0.00339692373791941
10766	0.01169379752284183
10767	-0.00783718369035652
10768	0.0022913560923485
10769	0.00372526711418608
10771	0.00518143625516081
10772	0
10773	0.00993078856817046
10775	0.00433899017450055
10776	-0.00592629177978447
10777	0
10778	0
10780	-5.960241919742e-4
10781	-0.00420930097045775
10782	0.01176607502324863
10785	0.00664776871395665
10786	0
10787	0.00850464347997299
10788	-0.02457323124605539
10791	-7.6320413241303e-4
10793	0
10794	-0.00485263913715066
10795	-0.00984633339042811
10797	-0.02848442700832463
10798	0.00297371959828842
10799	0.00701946088378017
107	0
10801	0
10802	0
10803	-0.04657947956835544
10807	0
10808	0
1080	0
10810	0.00853299213052316
10813	-0.0113332724298794
10814	0
10816	0
10817	0.01996029266990486
10818	0.00538570070740014
1081	0.0067575071837683
10825	6.2917726664059e-4
10826	-0.00626752700990915
10827	0
10840	0
10841	-0.00156894854869654
10842	-0.01910241699880488
10844	0
10845	0
10846	0
10847	0
10848	0.00389367499437632
10849	0.02914717340077002
1084	0.0067583481848615
10850	0
10855	-0.01655509147673167
10856	0
10857	0
10858	-7.5166694835866e-4
10859	-0.01389692551944659
10861	0
10863	0
10864	0
10865	0.00287786848225108
10866	-0.002687270295049
10867	0
10868	0.01888807496263843
10869	-0.00425375688118492
10871	0.04182612161475297
10873	0
10874	0.01260441866394118
10875	0.01472173291276725
10876	0
10879	0
1087	0.00308891459886435
10880	0
10881	0
10882	0
10884	0.00446929876164455
10885	-0.01013163749624188
1088	-3.5410045167339e-4
10891	-0.01941448819469968
10892	0.03173681278370138
10893	0
10894	0.01675453736814889
10895	0.00394443780614644
10897	0
10898	-0.00431217637930644
10899	0.00218261704615392
1089	0.03534655641081755
108	0.00576899535618142
10900	0
10902	0
10903	-0.00382368800502502
10904	0
10905	0
10906	0.00130155455833708
10907	0
10908	0
10911	0.1071443277232195
10912	-0.00126965341348575
10913	0
10914	-0.00182899505109177
10915	0.00407941583173997
10916	0
10917	0.04072261439913886
10919	0
10920	0
10921	-0.00651909858914487
10922	-0.01251658513003817
10923	-0.01124609226456307
10924	0.01523180878216017
10926	-0.02145963835057648
10927	-0.00110379210299574
10928	0.00303720067361797
10929	0
10930	0
10935	0.0029199120684235
10936	0.01608406542033256
10938	-0.01572839001852365
10939	0
