gene	female_adolescent_3
1058	0.00176799859313432
10590	0
10591	-0.00218143886591829
10592	-0.00252481453229093
10594	0
10595	0.0045697946830312
10598	0
10599	-0.00164299158862503
1059	-9.5966549001868e-4
105	-0.00179016541087707
10600	0
10602	0
10603	-0.00674418113859377
10606	-0.01599235775717595
10607	0
10608	0
10609	0
1060	0.01130986964848555
10610	0.02976323484930142
10611	0
10612	0
10613	0
10614	-0.00198985949642643
10615	0
10616	0.00615991964070932
10617	0.00517720084657012
10618	-0.00996175271612406
10621	0.00557479698420957
10622	0
10623	0.0017084558458148
10625	0.01026582546470615
10627	0
10628	0
10629	-0.00112124833145061
1062	-0.0065727330092105
10630	0
10631	0.00848963719096088
10632	0.00343122152725198
10633	-0.01080186576851063
10634	6.268850340264942e-5
10635	0.00277333238971109
10636	0
10637	0
1063	8.1613205530951e-4
10640	0
10641	0.0013861536234784
10643	-0.04439391253537395
10645	0
10647	0
10648	0
10650	0
10651	-0.00152148514239283
10652	0
10653	0
10654	-0.00823314767327173
10656	-0.0056698946580996
10657	-0.00616516687293716
10658	0
10659	0
10660	-0.00179371644678478
10661	-0.00355046847622092
10663	0.00667858021934546
10664	-0.00419972214674404
10665	0.00689781254927657
10666	-0.01523706872497016
10667	0
10668	0.00346242685647413
10669	-0.00823770235064122
10670	0
10671	0
10672	-0.00508321650073191
10675	0
10677	0.0026035282726956
10678	0
10681	-0.00404158389362992
10682	0
10683	0
10686	0.00148980034689896
10687	0
1068	0
10690	0
10691	-0.00942253326956745
10692	0.00546709891955443
10693	4.7958463777195e-4
10694	0
10695	0.0018319933471087
10699	0
1069	0.00301970521578171
1070	0.01054050235410554
10712	-0.00117141483042009
10713	0
10714	0
10716	0
1071	0
10721	0.00519380145528833
10723	5.7136843511674e-4
10724	0.01355081732662456
10725	-9.3370231652855e-4
10726	0
10728	-0.00426978657232293
10730	0
10732	-0.00571740037873179
10733	0
10734	0
10735	0
10736	-0.00176902940153382
10737	0
10738	0
10739	-7.035338236333e-4
10741	0
10742	-0.00624243225043005
10744	-0.00260368744894288
10745	-0.00336614876200277
10746	-0.0019426074243908
10747	0
10749	-0.00798265989161123
10750	-0.02879057810729977
10752	0
10753	0
10755	0
10758	0
1075	0.03459750286240207
10761	-7.935581493026901e-6
10762	9.9294159674123e-4
10763	0
10765	0.00711606763916237
10766	-0.00691453773096941
10767	-0.00138594331178812
10768	-0.00226548834142955
10769	-0.00315457226954987
10771	0
10772	0
10773	0
10775	0.00249112718019306
10776	0
10777	0
10778	-0.00969195029639125
10780	0
10781	3.099996835238613e-5
10782	0.0015750587022086
10785	0
10786	0
10787	0.02424827376931552
10788	0.01645401417402383
10791	0
10793	0.01842335212595921
10794	-0.0111674938321384
10795	0
10797	-0.00247061264702087
10798	0
10799	0
107	0
10801	-0.00783048189189899
10802	-0.01055833476562102
10803	-8.5011795694648e-4
10807	0
10808	-0.00142728230078968
1080	0
10810	0
10813	-0.00918793199963372
10814	0
10816	-0.00368224356598143
10817	0.00613940004330164
10818	0
1081	0.00907474872336972
10825	0
10826	0
10827	0
10840	0
10841	0
10842	-0.00914619686773104
10844	0
10845	0.01536955096637568
10846	0
10847	0
10848	0
10849	0.01822762987230618
1084	0
10850	-0.01272229218134463
10855	-0.03457044863054493
10856	0
10857	0.01651256977244987
10858	0
10859	-0.00274226522035969
10861	0
10863	-0.00425156173407899
10864	0
10865	4.5009348255509e-4
10866	-0.02525903133931027
10867	0
10868	0
10869	-0.00203342234155918
10871	-0.00137172849465164
10873	0
10874	-0.01251374632241676
10875	0
10876	0
10879	0
1087	-3.1804095165832e-4
10880	0.00347846022655049
10881	0.00107453305439528
10882	-8.7043931367268e-4
10884	-0.00294948868199175
10885	0.00184218946765178
1088	0
10891	-0.00702802150158896
10892	0
10893	0
10894	0.00754638398933418
10895	0
10897	0
10898	0
10899	0.00308602085019485
1089	0
108	0
10900	-0.00285887295756736
10902	0
10903	0
10904	0.0025279803780796
10905	-0.00324151369767578
10906	0
10907	0
10908	-0.01471968035813771
10911	0
10912	0
10913	-0.00347178040802253
10914	0.00296990571186953
10915	0
10916	-1.2928863177592e-4
10917	0
10919	0.00323728740176289
10920	0
10921	0
10922	0
10923	0
10924	-0.00343907890066755
10926	-0.00164700600480918
10927	0
10928	-0.01177829516429898
10929	-0.00494042248488434
10930	0
10935	0.00154177085160889
10936	-2.0419921971324e-4
10938	0
10939	0
10940	0.00364583241508674
10942	0.00925165240716853
10943	0.0025408057990534
10944	-0.00232009006577231
10945	0
10946	0
10947	-0.00765326498552943
10948	0
10949	-0.00730890220617237
10950	-0.00279514586201216
10952	-0.00194755466411883
10953	0
10954	0
10955	-2.6340357268323e-4
10956	0
10957	-0.00513417373313486
10959	7.7361828504462e-4
10960	0
10961	0.00905619689628562
10962	-0.00175753962340056
10963	-0.00855064261271615
10964	0.00264206233967583
10966	-0.00584867644254106
10969	-9.1925922883868e-4
10970	-0.00618995717142051
10972	0
10973	0
10974	0
10975	0
10978	0.00621741905404454
10979	0
10980	0
10981	0.00232636160085438
10982	0
10983	-0.0058460355972005
10985	0.00252342735966127
10987	-0.0013102562763932
10988	0
10989	0.00139902799961664
10990	-3.1273657852246e-4
10991	0
10992	0
10993	0
10994	0
10998	0.00823253575872853
109	0.00825793703796421
10	0
11000	0.00387880641426808
11001	0.00736446924828032
11004	0.01008753217845259
11005	-0.01509428070043426
11006	-0.01977576475598704
11007	0.00603903758963408
11009	0
11010	0.00483484629602643
11011	0
11012	0.01024529035627348
11013	-0.00981796704350999
11014	0
11015	-0.00190496628887703
11016	0
11017	0.00301505276277852
11018	-0.00106745696694599
11019	-0.01759343036456145
1101	-0.00661301644494825
11020	-0.00289847600061197
11021	0
11022	0
11024	0.03033453465439992
11025	-0.00216880699583656
11027	0
1102	0.00891974245348784
11030	0
11031	-0.01337372339076124
11033	-0.00318823440155856
11034	0
11037	0
1103	0.01677381856075922
11040	5.6392736593347e-4
11041	0
11043	0
11044	5.9878018471126e-4
11045	0.00117151518894279
11046	0.00272681996590343
11047	-0.01076018549106587
1104	0
11051	0
11052	0
11054	0
11055	-0.00141342951472087
11056	5.172353160975e-4
11057	-0.01258508728797029
11059	-0.00692542304806773
1105	0
11060	6.8473948932341e-4
11061	0.0065181080188375
11062	0
11063	-0.00469546652355549
11064	0
11065	-0.00229293393585762
11066	0
11067	-0.00770730922945842
11068	0
11069	-1.1922021446142e-4
11070	-0.00842062892918326
11072	0
11073	0
11074	0
11075	0.00581888024192252
11076	-0.01338911913501434
11078	0.00338567915659559
11079	0
1107	0
11080	-0.00358594640254673
11081	0
11082	0
11083	0
11085	0
11086	0.00534171737024531
1108	7.0475904757363e-4
11092	0
11093	0
11094	0
11095	0
11096	0
11097	0.00112820541709802
11098	0
11099	0
1109	-0.00407082468176887
11100	0
11102	-0.00520308177733584
11103	0.00128148640451378
11104	0
11107	-0.03645372381403308
11108	0
11113	0.00924922415785824
11116	0.01335240045539629
11117	0
11118	-8.63854947979226e-6
11119	-0.01442596218456564
1111	-0.00716266614724808
11120	-0.01097171027697237
11122	0
11123	0.00627758624144638
11124	0
11126	0.01508148793911775
11127	0.00358143493451795
11129	5.0738559246917e-4
1112	-0.00639181806681038
11130	-0.00198090478567139
11131	0
11132	0.00208888282336573
11133	0
11135	-0.00229964877295553
11136	-0.00346426510810334
11137	0
11138	0.00659501895632353
1113	-9.759855442384e-4
11140	0
11142	0.01546933767412915
11144	0
11145	-0.01625961373040337
11146	0
11147	0
11148	0
1114	0
11151	0.00195378831716285
11152	-0.00512068751827483
11153	0
11154	-0.00262447440281907
11155	0
11156	0.00116021040234779
11157	0.0028536861136896
11160	0
11161	0.01424169623256225
11162	0
11163	0
11166	2.2894577964864e-4
11167	0
11168	-0.00154657387319752
11169	0
1116	-0.00206050098048731
11170	-0.00835465569299274
11171	0
11172	0
11174	-0.00398607240676244
11176	0
11177	0
11178	-0.00466325405378646
11179	0.01140876839765374
1117	-0.00999499232778897
11180	0
11181	0
11182	-0.01784981591381292
11183	0.0036163428097037
11184	0
11186	0.00275273443690419
11187	0
11188	5.4061510549437e-4
11189	0
1118	0.03812445822708439
11190	0
11193	0
11194	-0.00298162736802184
11196	0
11197	0.00228388125658917
11198	0.01054667411781214
11199	0
1119	-0.00457710458460373
11201	0.01272763598255388
11202	0
11211	0
11212	-3.3686234692074e-4
11213	-0.01309574983575101
11214	0
11215	0
11216	0
11219	0
1121	0
11221	-0.01020836357482668
11222	0
11223	-0.00261335768272607
11226	-0.01008087419494848
11228	0
1122	-0.00244003778447596
11230	0
11231	0
11232	0
11234	0.01283659249219256
11235	0.00171736135228965
11236	0
11237	0
11238	0
112399	0.01957010660507514
1123	0.00373274403116492
11240	-0.0124911459923306
11243	-4.1906762051456e-4
11245	-3.886518811996434e-5
112464	0
112479	0
11247	0
11248	0
1124	0.01943607401097047
11250	0
11251	3.7575768930147506e-5
11252	0
11253	0
11254	-0.00992035876827529
11255	0
11258	-0.00497101286949514
11259	-0.0025100766314729
11260	0
112611	-0.00327021997122504
11261	-0.00150041673517737
11262	-0.0025159858954966
11264	0.00289563567731363
11266	0.0026181117777668
11267	0.00836263089689366
11273	0
11275	0.00532745768865715
11276	0
11277	0
11278	-0.00334513321621069
11279	0
11280	0
11281	-0.0058092731278306
11282	-7.4709211491231e-4
11283	-0.00540677758451957
11284	-0.01186324581457856
11285	0
112869	0.01031146791445874
112950	0
1129	0.00201849950340162
112	0.00155068198447263
11309	0.00221501795153152
1130	0.0016219354534595
11311	0
11313	0
113146	0
11314	0
11315	0.00456036623742028
11316	-0.00563833211895644
113177	0.01206383111785404
113178	-9.0752431806752e-4
11317	0.00211542673071077
11318	0
11319	-1.3658208816994e-4
11320	0
11321	0
11322	0.00324679171338509
113251	0
11325	0
11326	9.2759464195663e-4
11329	0.00128806134441902
1132	0
11330	-0.0113135359745334
11331	-3.7431734959271e-4
11332	0.00133562190718207
11333	0
11334	-3.6688451124456e-4
11335	0
11336	-8.332154446374641e-5
11337	0
11338	-0.00223367534205321
11339	0
1133	-6.4813313787332e-4
11340	-0.00720891074352098
113419	0.00291190211025953
11341	0.00116794908577051
11342	-0.01566827715210648
11343	-0.00869299124931117
11344	0
11345	-5.8581441058688e-4
11346	0
1134	6.9919591561303e-4
1135	0
1136	0.00187406432692997
113791	-0.00317832711728977
1137	0
113835	-0.00165654721894407
113878	-0.01251733516875601
1138	0
113	0.00175065620027136
114034	0
114044	-3.6848694556183e-4
114049	-0.00501440776313036
114088	0.0051692704020236
1140	-0.00623468506446207
114112	0
1141	0
1142	0.00467414100916355
114327	0
1143	0
1144	-0.00469693761027325
114548	0.00440546553960489
1145	0.0087234975065241
114625	-0.00997268389306312
1146	0
114791	0
1147	0
114819	0.00475580225736124
114876	0.02827209925420062
114881	0
114882	-0.00668046038510024
114883	0
114884	-7.4948469888179e-4
114885	0
114897	0.00113407266859445
114899	0
114908	0
114932	0
1149	-0.00478319834181476
114	0
115123	0.00369100435685292
115201	0
115207	6.260082698139e-4
115290	0.00323621893952259
1152	-0.0350611838115734
115353	0
1153	0
1154	0.00589076306709423
1155	-0.00141158148235505
115703	0
115708	0
115817	-0.01258119903923851
1158	-0.0068296435489327
115939	0.00325657271816989
115	-0.00374925208113309
116039	0.00654927946071952
1160	0
116138	0
1161	0
116285	-0.00499803702812989
116372	0
116496	0
1164	0.01109109090011255
116828	0
116832	1.7345700284637516e-5
116984	0
116985	0.00323002173421274
116986	0
116987	0
116	0.00650933021035396
117178	0
117246	0.00268485465285015
1173	0.00309542187216986
1174	-0.00524467961926007
1175	0
1178	-0.02801889858328087
1179	0
117	0
1180	-0.01244445136335942
1181	0
1182	0
1183	-0.00726178722392355
1184	0.00230153166198067
1185	-6.7469827681867e-4
1186	-0.00100034216001624
1188	0
118	0
1191	1.2252158292963e-4
1192	0
1193	-0.01649436393521036
1195	0.00645384361335002
1196	0.00278319547526659
1198	0
119	0
1200	0
1201	0
1203	0
120526	-0.0050828916897071
1207	0
1208	4.7237486116542e-4
1209	-0.0031687655611468
120	0.00994636460441126
1211	0.00361973613778581
1212	0
1213	0
1215	-0.00753832972857811
122616	0
1230	0.00183281312934708
1232	0.00706270024334736
1233	-0.01969455869795298
1234	0.0052113870297797104
1235	3.0300396330732975e-6
1236	0
1237	-0.01096535996546888
123803	0.008741767580222
123872	0.01006346343740933
1238	-0.00112876331542004
123	0
124044	-0.01013546212620755
1240	0
124152	0
1241	0.01186920285247401
124222	0
1244	0.00154994525500503
124565	0.00429982539993752
124583	0.00158533861611583
124	0.00462474963541424
125893	-0.00266672088507102
1258	0
1259	-0.00994491440310312
125	-0.01646787249962783
1261	0
126208	0
126231	-0.02821012549724863
126298	0
126299	0
126321	0
126353	0
126393	0
1263	0
1264	-0.00363359831766269
1265	0.01124509593608313
1266	-0.00426482937610029
1267	0.00283526866907448
1268	0
1269	0
126	-0.00559971818994933
1271	-0.0055941223174366
1272	0
127534	0
127544	0.00127737604454179
127703	0
1277	0.00379156520527933
127833	-0.00548945656098701
1278	0.00496963066941917
1280	0
1281	0.01056248550102967
1282	0
1284	0
128553	-0.0115814045069192
1285	0
1286	0
1287	-6.3122494222473e-4
1288	0
1289	0
128	0
129025	0
129080	0
1290	0.00440520163707762
1291	0
1292	0.00349524203769789
1293	0
1294	0
1296	0.00720357615565128
1297	0
1298	0.00692301376736078
1299	-0.00483795394426841
12	-0.00598079391871231
130074	0
1300	0
1301	0
1302	0.00272795018053585
1305	-0.00167181630613499
1306	0
1307	0.01639613905999373
1308	0.02225275240973195
130916	0
130	0
1310	0
1311	0.00313449330227682
1312	0
131408	0.00108076667539362
1314	0
131544	0.03092802453956434
131566	0
131578	0
1315	0
131601	0.00565379932776886
1316	-0.00208307918027527
1317	0.00935896259872226
1318	-0.00766884785906721
131	0.00356223577023356
1326	0.0247143813740834
1327	0
1329	0.00173344573287136
132	0.00728983607689884
133619	0
1339	0
133	0.00361650867586897
1340	-0.00971806024894718
1345	0
1346	0
1347	-0.00235951804540379
1349	0.01221543494713336
134	-9.644682396020529e-5
1350	0.00842811848367846
135138	0
1351	0
1352	0
1353	7.8819439092061e-4
1355	-9.7815829434542e-4
1356	0
1357	0
1358	0
135948	-0.00151756285798401
1359	-0.04057203230418423
1360	0
1361	-0.00315329513666773
1362	0
1363	0.00325844798853212
1364	0
1365	0
1366	0.0013638680289441
1368	-0.0089230356515131
1369	0.00314390456813275
136	-0.0011821316801483
1370	-0.00733093367515016
1371	0.01000126208226728
1373	-0.00354589767315123
1374	0
1376	0.00563945316082501
137886	0.00800610456796264
1378	0.00176528591405819
138046	0
138050	0
1380	0.02163933153816087
138151	0.0140358233835024
138162	0
1381	0
1382	0
1384	9.3971984492504e-4
1385	0
1386	-0.00583738700748324
1387	0
1388	0
1389	0
139081	0.00387648276353191
1390	-0.00115547826879123
1392	0.0054554443742961
139322	-0.00635374188931069
1393	-8.1991520250727e-4
1394	0.00181589526798563
139538	0
1395	0
1396	-1.1799018688755e-4
1397	-0.03063239269324531
1398	0.00198075959718676
1399	0
13	-7.8276624017897e-4
1400	-0.00318897385575956
1401	-0.00199427709108497
140459	-0.00230611942394894
140460	0
140461	0
140462	0
140465	0.00272475499714844
140467	0
1404	0
140545	0
140578	0.00371508938453189
140597	-0.00299830227491717
140609	0.00250946143497319
1406	6.3350443662607e-4
1407	0
140801	-0.00211908742096382
140803	-2.870234747536e-4
140883	0
140885	0
140890	0
1408	-0.00109220493826819
140	0
1410	-0.00357715777703692
1411	-0.0033413137825571
1412	-0.00450082554455716
1413	7.1027675287291e-4
1414	-3.1720360647261e-4
1415	0.0019204866369581
1416	-0.00367855684512397
1417	-0.00188998528018148
1418	0
1419	-0.00259021546545715
141	0
1420	0
1421	-0.00236077105141305
142684	0.00337229212470129
1428	0.02226746279154102
1429	-0.03139181175906578
142	-0.00226742380945965
1432	0
1434	0
1435	0
1436	0.0134533054106017
1437	0
1438	-0.00606073448427072
1439	-9.5461511036748e-4
1440	0
1441	0.0028897774293041
1442	0
1443	0.00593586238646421
144404	0
1444	0
1445	0.00438469565530577
1446	0
1447	0
1448	0.00326266661482023
1452	0.00504216998990699
145389	0.01054000722491274
1453	0
1454	0
1455	0.00508802908909685
1456	0
1457	0
1459	0
146057	0
1460	9.2430280852623e-4
146227	5.4137917499322e-4
1462	0
1463	0.00366289751879459
1464	0
146542	0.00168069358726435
146562	0.01028663687253012
1465	0
146691	0
1466	0
146712	-0.00843818470296085
1468	-0.00187785972450744
1469	-0.00851435773152301
146	0
1470	-7.6930395684029e-4
147179	-0.002287377403626
1471	0
1472	1.9480184488508254e-5
147339	0
1473	-0.00218661078278483
1474	0.00247979108421425
1475	-0.00635819413954615
147657	0
147694	0
1476	-0.00648196325108273
1477	0
1478	-0.00370974717728389
147912	0
1479	0.0051517798194758
147	0
148022	0.00868537454729691
148066	0
148229	0
1482	0
1486	0.0013700853440584
148753	0.00137893483202307
1487	0.00423850595853648
1488	-0.00555773939194897
1489	3.597270264885052e-5
148	0
1490	-0.02684432089130863
149111	0.00977847553709002
1491	0
1493	-0.00147473363441823
1495	0
149603	0
1496	-0.00109634007358771
1497	0
149986	0
1499	0.01190469206613668
14	0
150160	-0.01348186323427315
1501	-0.00606502789960885
1503	0
1506	0.00759160969169617
150726	0
1508	0
150967	0
1509	0
150	0.00396519590150002
151011	0
151050	-2.7637921486218e-4
1510	0
1511	-0.01901234839305431
1512	-0.00447044272628123
1513	0.01379560950669058
1514	0
1515	0.01602551236938755
151987	0.00892325982113961
1519	0
151	-0.00704178086520354
152006	0
1520	0
152185	-9.056486691239e-4
1521	-0.0033107814558769
1522	-0.00680793263137515
1523	0
1524	0.01349964187488847
152559	0
1525	0
1528	0
152	-0.00637319738722937
1534	-0.00674978541868527
1535	-0.0123400409186231
1536	0
1537	0
1538	0
1539	0.00266099434011534
153	-0.00124398572904211
1540	0
1543	-0.00861432030960776
1544	0
1545	0
154661	-0.00506713745864261
154796	0.00195064989418318
154881	0
1548	0
1549	0.01453104326214182
154	0.00377344512102975
155066	0
1551	0
1553	-0.00910183433108093
155400	-0.00440094843096799
