gene	male_middle_adult_1
10196	0
10197	0.00641842246550129
10198	-0.01117546130016386
10199	-0.01525233782590874
1019	0.01365536637625527
101	-0.01679817451957833
10200	0.02420533028467289
10201	0
10202	0.06918777890955317
10203	0
10205	0.00663677758936497
10206	0.00427687990243843
10207	0.0042987266034872
10208	0
10209	-0.00118834170005561
1020	0.00308193232507435
10210	0
10211	0.01446180877042794
10212	-0.00200802148455536
10213	-0.00494953704192845
10214	0.02747249822616108
10215	-0.00785702502895193
10216	0
10217	0.00493122217590912
10218	0.01518691886631972
10219	0.03724577918209241
1021	-0.01856709355256685
10220	0.00482368263549159
10221	0.05910390500667041
10223	-0.02745979109898456
10225	0.02914479625873623
10226	0.02350399083128018
10227	0.00289052299777883
10228	0
10229	0
1022	-0.01181181630488175
10230	-0.02464310318285324
10231	0
10232	0.01981381115002712
10233	-0.01374561786536379
10234	0.01318157407683828
10235	0
10236	0
10237	0
10238	0
10240	0.01629112320177985
10241	0
10242	0.01308924065265103
10243	0.00286131760270439
10244	-0.00237697479945728
10245	0.0128573533545754
10246	0.00701249355193838
10247	0.02462538123064921
10248	0
10249	0
10250	-0.01370287766609607
10252	0.0680783538575161
10253	-0.00192301994404562
10254	0
10255	0.02162014458850438
10256	0
10257	0.0186804146232804
1025	0.00104686996990175
10260	-0.01828776563785335
10261	0.01015346931408809
10262	0.00947052283582
10263	-0.00873986867063174
10265	-0.00446170711926814
10266	-0.00225782107807291
10267	-0.01953034114763948
10268	0.00527776378400427
10269	0.00455548272657499
1026	-0.00623174976394625
10270	-0.00875826365228112
10272	-0.00774018857739458
10273	0.00691610052872234
10274	-0.00961503536251055
10276	0.07465888140887952
10277	-0.00703338986661224
10278	-0.00461950226921978
10279	0.00526178929821371
1027	-0.00633815279028329
10280	0.01584879438053942
10281	0.01069676796154494
10282	-0.00435451372025441
10284	0.00306435265211271
10285	0
10286	0
10287	0
10288	0.00788682118593812
10289	0.00313038142830152
1028	0.01710447573989909
10290	6.4681607490459e-4
10291	8.324123422148e-4
10293	0.0044612198262423
10294	-1.6988336453824e-4
10295	0.02751494113940508
10296	-0.0126340164683307
10297	-0.00750923933260552
10298	-0.01334924823523714
10299	0.00270792519404548
1029	0.01456834953238087
102	-0.00437955765163879
10300	-0.01050615997927423
10301	0.00588368921241345
10302	0
10307	-0.0078085127529417
10308	-0.01624909384602898
10309	-0.01157436795881002
1030	0.00578521172654831
10311	-9.8725901951619e-4
10312	0.01049487809910181
10313	0.00224982950418441
10314	0
10316	-0.01619208422599808
10317	0.00424685489471513
10318	-0.00167737934020487
10319	-0.00503011462499885
1031	-0.02385294864350942
10320	0.01901330054787567
10321	0.03730335872937138
10322	0.00392789156022065
10324	0
10325	-0.02562615706474761
10327	-0.01988372615056505
10328	0
10329	0.00617329086792001
1032	-0.01339693427884143
10330	-8.6140927333816e-4
10331	0
10332	-0.04961672171639306
10333	0.0155120527967686
10336	0.0122724841116769
1033	-5.5538941245265e-4
10342	0.007400230194263
10343	0
10346	0.00824690335295548
10347	0.0015162646404688
10351	-0.01583261266701047
10352	0
10360	0.00383042138899674
10362	-0.00878538407198615
10363	3.0905420060538e-4
10365	0.01852293862456611
10367	-0.00348742054979473
10368	0.01014537876235751
10369	0
1036	-0.01108205008045411
10370	-0.00283420407724588
10371	0.00841616503081672
10376	0.00436070700758667
10379	0
10381	-0.02783650219208437
10382	0.00803574063526202
10383	0.00204701360559695
10384	0.01372840490398546
10385	0.01506301379057837
10388	7.5273747043315e-4
10389	0
1038	-0.00992026529198284
10390	8.4602846746048e-4
103910	0.01052511305178667
10391	0.02295624125097099
10392	-0.00152938097902886
10393	-0.00752232304337249
10394	0.0170248450201271
10395	0.00863347533602305
10396	-0.00555435891664032
10397	-0.02003472208745362
10398	-0.00226237773230728
10399	-0.00126559859539401
1039	0.00674043272706175
103	-2.900501201989e-4
10400	-0.00295909607467862
10401	0.01235959212388915
10402	0.00375472623186381
10403	0.00244915701837683
10404	-2.8824555043415e-4
10406	0.00542428262520595
10407	0.00176800496402947
10408	0
10409	-0.03708553243102398
1040	0
10411	-0.01349430980739951
10413	0.00371422367185071
10417	-0.01049456121806493
10418	0.01081109707245137
10419	0
1041	0.01866835790580788
10420	-1.7914204494226e-4
10421	-0.00484096728627667
10422	0.00726805498297486
10423	0
10424	0
10425	-0.0018191708511465
10426	-0.00221709368684537
10427	6.5574152022185e-4
10428	0.0044168841982383
10430	0
10432	0.005409888447773
10434	0.00894391833438407
10435	0.00211302223105795
10436	0.00613209202478491
10437	0
10438	0.02400684826631968
10439	0.01813825110708138
1043	0
10440	0
10443	-0.00205623807027421
10444	7.3907092390553e-4
10445	0.00656584956232972
10446	-0.01042083598367857
10449	0
1044	0.01302177258780711
10450	0.00549843552996865
10451	0.0109704639991214
10454	-0.00717372541490643
10455	0.02597502777253894
10456	0
10457	-0.02083658996744375
10458	-0.0049524546206778
1045	0.01588182938824792
10460	0
10461	-0.00890850643497094
10462	0.06788586652187566
10463	0
10464	-3.2827020236413e-4
10465	-0.00593738930342368
10466	0.01733330573220491
10467	-0.01055482980907719
10468	8.4164526555073e-4
10469	-0.00430161554895681
1046	0.0084929284708972
10471	0
10472	0.0111871384981473
10473	0.0234720360331733
10474	-0.00361106651523739
10475	0.01606306465493685
10478	0
10479	-0.00515190601193497
1047	0.01864706728781843
10480	0.01580751018079816
10481	0.00891422172706687
10482	-0.01221742164748147
10483	0
10484	0.00278494670548836
10485	0
10486	-0.00230012012321609
10487	0.01186808211087152
10488	0.00361450393912917
10489	-0.00423306368687453
1048	0.01520919116191179
10490	0
10491	-0.00445202396068088
10492	0.00177013970606072
10493	0
10494	0
10495	-0.00866589557812381
10497	-0.00935984279234723
10498	0.02398348062181442
10499	0.03121665040954732
104	0.00106195126362863
10500	2.0822729219308e-4
10501	1.0161903533365e-4
10505	0.00786945909953415
10507	-0.00532578517185027
1050	-0.02075262176217978
10512	-0.02130056825313879
10513	0
10514	0.01175747185958853
10516	0.01419197176834233
10518	0
10519	0.01360783447764868
1051	0
10520	0.00724307142113632
10521	-0.02116490755144679
10522	0
10523	0.0023562940223365
10524	-5.3474193547482e-4
10525	0.01134805349508691
10526	0.00104929464612318
10527	-0.00533509894721286
10528	0.00180277663160399
10529	-0.02337152233369845
1052	0.00142218026458469
10531	0.01396781385958387
10533	0
10534	0
10535	-0.00731875694863524
10536	-0.00276147362608304
10537	0.01994837251630769
10538	0.00141423034686753
10539	0
1053	-0.02485711935742336
10540	-0.00766690377605668
10541	0
10542	0.00228544655258526
10544	0.0014253744529609
10548	0
10549	2.3968396116316e-4
1054	0.00104959120397522
10550	0.00932219386927856
10551	0.00838381444927424
10552	0
10553	0.00216556908926657
10554	-8.3342582816676e-4
10555	-0.00823278157259402
10556	-0.02312336186646122
10557	-0.00256617945701951
10558	0.02833801178606094
10559	-0.00169774989645324
10560	-4.9927107084077e-4
10561	-0.00326060941378016
10562	0.00515958694372451
10563	3.8289716418223537e-10
10564	-0.01070082745447627
10565	0.00368187754516955
10566	0
10567	-0.00578126386946277
10568	-0.00128719158251029
1056	-0.02303732910860574
10570	8.6506335786421e-4
10572	0
10573	-0.00456708323389329
10574	0.0082523923477685
10575	-8.4103420917812e-4
10576	-0.00678138205198569
10577	0.00613666608452264
10578	-0.00828526779073836
10579	0.01371338572089961
10580	-0.00509524780064343
10581	-0.01821785217775285
10584	-0.00766875857214408
10585	-0.0043284750007543
10586	0
10587	-1.7780186717801e-4
10589	0.01089026032123218
1058	0.00557343742130567
10590	0.01670352617640907
10591	0.01171076012855288
10592	-0.01411143215842838
10594	0.02359190322664935
10595	4.014628865467e-4
10598	-0.01205486306363667
10599	0
1059	8.4506484215185e-4
105	-0.00493423430153644
10600	0
10602	-0.02376847591122197
10603	0
10606	-0.00390314076357792
10607	0
10608	0.00384510685308286
10609	0
1060	1.7609754773424e-4
10610	4.231897076645e-4
10611	0.00526010879751256
10612	0
10613	0.00776475501802334
10614	-0.00595367985607973
10615	-0.01164699580149803
10616	-0.01376718264919249
10617	0.00200434425082976
10618	0.01875958840964145
10621	-0.02339706295481487
10622	0.006577129962429
10623	0
10625	-0.01302044653521552
10627	0.02020313478289908
10628	0.01318688538772866
10629	0
1062	0.01127550843241928
10630	0
10631	-0.02723949532683233
10632	-0.00575347763756519
10633	0.00800097964328454
10634	-0.00688341275363193
10635	-0.0259090823964594
10636	0.00370631588549196
10637	0
1063	0.01795192862421758
10640	5.1608480247251224e-11
10641	-0.01117121554031103
10643	0
10645	0.01036083708763458
10647	-0.00425229678695233
10648	0.00929972032197969
10650	-0.00585499228718823
10651	-0.0131661050504411
10652	0.00677274734517242
10653	0
10654	0.00827364894473472
10656	-0.00338982708920918
10657	0.00868327632640699
10658	0.00251836673106888
10659	0
10660	-0.00379464004631034
10661	0.03172166013260325
10663	-0.02621933904041459
10664	-0.00653954678609702
10665	-0.00250005517135024
10666	0.03643973541021467
10667	0.00955465861840787
10668	0.00323990655108528
10669	0.01054582200175422
10670	-0.00850073318010048
10671	-0.00686797736584291
10672	0
10675	-0.00715854942788247
10677	0.00615228150590082
10678	0.00253692721252609
10681	0.03628972872023346
10682	0.02280721958000553
10683	0
10686	0
10687	0.02036749612074888
1068	-0.01269300707017684
10690	0
10691	-0.00155405734342928
10692	0
10693	-0.01767372776556634
10694	-0.00128071114594648
10695	-0.00559140212621491
10699	0.00939598430361429
1069	-0.00445114304489039
1070	-0.00378823925608947
10712	0
10713	-0.00841868101334608
10714	0.00522164642490333
10716	0.00560550424695838
1071	-0.00294407801833145
10721	0.01099194996544894
10723	0
10724	-0.00231544924042868
10725	6.8533296858931e-4
10726	0
10728	0.00927614435985311
10730	-0.00473440831986661
10732	-0.01870824026199248
10733	-0.00242435566196767
10734	1.9033635213860223e-10
10735	-0.00983920567322495
10736	-0.0047599936272511
10737	-0.04033448407075714
10738	0
10739	1.081308428006884e-10
10741	-0.00250006190016128
10742	0.01234188350650212
10744	0.0106777498613933
10745	0.01918898129883308
10746	-0.02236094212740766
10747	-0.00407598127113766
10749	0
10750	0
10752	-0.00122969521368573
10753	0.00130542045227209
10755	0.01428373234636548
10758	-0.00155817049613709
1075	0
10761	0.00793516073513037
10762	-0.01503888755414191
10763	0
10765	-2.6227022975534e-4
10766	0
10767	6.9763596294802e-4
10768	0
10769	0.00754246790310994
10771	-0.01044806252930727
10772	0
10773	-0.01060059024407341
10775	0
10776	0
10777	0
10778	-0.0052772380008029
10780	0.00998094887817869
10781	2.5361416750177e-4
10782	0.02320178224781486
10785	0.01165644964895192
10786	0.05159960290643567
10787	0
10788	0.00515589983165862
10791	0.04802457827931294
10793	-0.04003760876707864
10794	0
10795	-0.02483285067725271
10797	0.0015032971355812
10798	-0.00671595317368611
10799	0.02206145581629412
107	0
10801	0.00828238867117356
10802	-0.0083067786849719
10803	0.0020646174628085
10807	-0.00375908881786619
10808	-0.03403634697014848
1080	0
10810	0.02295382857003304
10813	0
10814	0
10816	0
10817	-0.02289062845330651
10818	-0.01215422948213372
1081	0.00652137346924081
10825	0
10826	-0.0181965493712011
10827	0
10840	0
10841	-0.00428757056181553
10842	-0.02151814395611961
10844	0
10845	0
10846	0.00134489458749866
10847	0
10848	0.01738286800160749
10849	0.00122202328002828
1084	-0.00703743486616208
10850	0.00940367565246071
10855	0.03009657448906338
10856	0
10857	0
10858	-0.01327457298522026
10859	0.0489376205843766
10861	0.00745841569616497
10863	-0.00256637893733727
10864	0.0084912824318207
10865	0
10866	0.01113566370106824
10867	0
10868	1.1626045701791e-4
10869	-0.00910192702455369
10871	-0.02543009730167242
10873	0
10874	0.03346830522027295
10875	-0.00698185491750624
10876	0
10879	0
1087	-0.01487698439981026
10880	-0.00524866156217682
10881	7.0340648344247e-4
10882	-0.00330649297691659
10884	-0.01955773371641199
10885	0.00384954093737426
1088	0.00906835903742946
10891	-0.02148759222004792
10892	0.00211649933105844
10893	0.01091155449415935
10894	-0.03367128153977281
10895	0
10897	-0.01856177991524541
10898	0.00224002190687954
10899	3.821292658862589e-6
1089	-0.02652404679581144
108	-0.00250402628621068
10900	0.0190169173062115
10902	0.00720723050276935
10903	-0.0064981126750806
10904	0.02293615661661533
10905	0.01059592964728276
10906	0.00381713986212373
10907	-0.00102884477505505
10908	-0.00387824161502568
10911	-0.07316185866855614
10912	-0.02391828468103707
10913	0
10914	-0.00151606215032961
10915	-0.0104783959898524
10916	-0.00798679340275954
10917	0.04498893189570565
10919	0
10920	0
10921	-0.00470819506022927
10922	-0.01265724748998893
10923	0.0028920189927458
10924	-0.02922903989143922
10926	0.00408570453266406
10927	-0.00125821293086053
10928	0.01084588988743105
10929	0.00737744826828734
10930	0.00584281285183203
10935	0
10936	0
10938	0
10939	0.01099948521248455
10940	-1.0586934573204e-4
10942	0.0060822742637284
10943	0.00121469458554961
10944	-5.2240792299195e-4
10945	0
10946	-0.01043358468029787
10947	0
10948	0.00575723290742636
10949	0
10950	0
10952	0.00237730354328272
10953	0
10954	0
10955	-0.00287790524255559
10956	0
10957	0.00573140939980824
10959	0
10960	-0.00294050373106622
10961	-0.0073850095642168
10962	0.02034699926815291
10963	-0.03015996305537046
10964	-0.02473798797962488
10966	-0.02223981018446487
10969	0.01271006958667531
10970	-0.01287204287094776
10972	-0.00979715191459394
10973	5.1773406078613e-4
10974	-0.01787645658265883
10975	-0.00910648924075136
10978	0
10979	0
10980	-6.618191948683e-4
10981	-0.00833516524063854
10982	-0.00572775433636251
10983	-0.01692420198995322
10985	0
10987	0.01516398999541705
10988	0
10989	-5.4352919537417e-4
10990	-0.01695072992669719
10991	-0.00108141729056675
10992	0.00600915553158511
10993	0
10994	7.709009118341166e-11
10998	0.02184308400307092
109	-0.01281986325028263
10	9.8096504370787e-4
11000	-0.01569965620867529
11001	0.03824441830147431
11004	0
11005	0.0389896489782541
11006	0.01652625261646873
11007	0
11009	-0.01409428373543079
11010	-0.02082374577416533
11011	0
11012	-0.00734942882735011
11013	0.00941430392423749
11014	0
11015	0.00789081667796277
11016	0.00205182782142995
11017	-0.00217040808781043
11018	0
11019	-0.00332845357375968
1101	0.00887370548611424
11020	0
11021	0.00982644553823291
11022	0.00280111541946327
11024	0.02792190000265243
11025	-0.01054307462350898
11027	0.00432594696426908
1102	0
11030	0.00358704182614824
11031	0
11033	-0.00171625393395026
11034	0.00729215467861029
11037	-0.01156941268962804
1103	-2.5863940047882123e-11
11040	0.00911046100816926
11041	-0.0022533440927021
11043	0
11044	0.00402628397370631
11045	-0.0038808528668837
11046	0.00465636324578012
11047	0
1104	0.00988833516070462
11051	0
11052	7.7664326528784e-4
11054	0
11055	-0.00330965539905488
11056	0.00398115235212585
11057	0.03198188346173174
11059	0
1105	0
11060	-0.01743314429783749
11061	-0.01274485368975159
11062	0
11063	0.0063918686159496
11064	0.01921578047775936
11065	0.01665400344124816
11066	0.00326628041413334
11067	0.02287666801651767
11068	-9.3853032706088e-4
11069	0.00609811958049683
11070	-0.01135631537882747
11072	0.00881346903435645
11073	-0.00582126259186077
11074	0
11075	0.01755832479824063
11076	-0.00475558721564977
11078	0.00787769749607033
11079	0.01067884744030474
1107	0
11080	0
11081	0.00196549597866084
11082	-0.00839340646673218
11083	0.00144616346959431
11085	0
11086	0.00408051883387415
1108	0.00525514212974189
11092	0.01139443487089559
11093	-0.00424309943241299
11094	-0.01159805343815137
11095	0
11096	-0.01056163949416925
11097	-0.00589573150806422
11098	-0.01511185315656099
11099	0
1109	0
11100	0.01090538220619412
11102	-0.01278716221430013
11103	0
11104	0
11107	0.05131097713757124
11108	-0.00575181070721712
11113	-0.00808844624792498
11116	0
11117	0.00854425214619069
11118	0.02463326944067785
11119	0.03096186623968356
1111	-0.00924135529307772
11120	0.00421561978065213
11122	0.00250204769342996
11123	-0.0059073684040381
11124	-0.00798823482636416
11126	0.03555490035700136
11127	0.00318389659347321
11129	0.02370865756887319
1112	-0.0050592220648037
11130	0.00131201719440911
11131	-0.00219360307535741
11132	0.00324553312122533
11133	-0.00177605354678904
11135	-0.00155932661952922
11136	0.00121644722629376
11137	0
11138	0.01845705264549751
1113	0.01480191020335457
11140	-0.00642506486395769
11142	0.0081564918297705
11144	0
11145	-0.03551289753621196
11146	0.003622841076195
11147	0
11148	-0.00448049171735651
1114	-0.01580375400792286
11151	-0.02330896670345669
11152	-0.00387209375239936
11153	-0.00323554056242522
11154	0.0012976028100435
11155	0
11156	-0.008305433891036
11157	-0.01244800153026771
11160	-0.00855510707181918
11161	0.01118684811142713
11162	0.00420542399555624
11163	0
11166	0
11167	0.04614517029179787
11168	0.01276091190815421
11169	0.00690700056519153
1116	-0.00110814325471851
11170	-0.00191442374773528
11171	-0.00483754295114524
11172	0
11174	0.00235642280648223
11176	0
11177	-0.00843985521472751
11178	-0.00374382883785887
11179	-1.1107510116464e-4
1117	-0.08548640601453025
11180	-0.00221811187983404
11181	-0.0155946422611065
11182	0.0219469104184889
11183	0.00304503758771753
11184	0.01093570810580337
11186	-0.00569470900386524
11187	0
11188	-0.00645332971179593
11189	0
1118	0.01895385008080719
11190	0
11193	0.01376251614569965
11194	0
11196	0
11197	-0.00570303708748558
11198	0.0086768897694341
11199	-0.00189295297950653
1119	-0.01687283317329872
11201	-0.02185714557601975
11202	-0.01376285084756159
11211	-0.01303719690869503
11212	0
11213	0.02703311851762838
11214	-0.0038040979165885
11215	0.01256236815736801
11216	0.02142403812578775
11219	0
1121	-0.00389271026323458
11221	-3.4411019502285e-4
11222	0.00156037231838171
11223	0.00791907606135301
11226	-0.01776974923529071
11228	0
1122	0.01072715484461797
11230	-0.00638448120054049
11231	-0.00187406674312571
11232	-0.0151413719594321
11234	0.00861512724368674
11235	0
11236	0
11237	-0.02381959601940458
11238	0
112399	-0.03730885934477897
1123	-8.0892111825253e-4
11240	0.00649234775018853
11243	0
11245	-0.00135611878368747
112464	0.0281738504766164
112479	0
11247	0.02781849959883863
11248	-0.00351654022912945
1124	0.01848083235208879
11250	0.01455432107680197
11251	-0.00469880213407094
11252	-0.01126074733004521
11253	-0.00635145586399714
11254	0
11255	2.2414378498373e-4
11258	-0.00265973169538969
11259	0.0092832047663663
11260	0.00804995077386425
112611	0
11261	0.00742239493508103
11262	-0.004160443099055
11264	-0.01727776047824729
11266	0.00118329775558803
11267	0
11273	-0.00886873232004015
11275	-6.483278804172614e-5
11276	0
11277	-0.02732531519747889
11278	-3.6089353158753e-4
11279	0.00160172467942741
11280	4.824626869982405e-7
11281	-0.01150615705669199
11282	-0.00555727316876036
11283	2.102566555622e-4
11284	-0.00219289359767039
11285	9.4603702668179e-4
112869	-0.02359734230762842
112950	0.00178940908581061
1129	-2.9263397390109e-4
112	0
11309	0.00219293664107677
1130	-0.00910316801271095
11311	0.00201291038284684
11313	0
113146	1.4402328173056802e-11
11314	0.00641542833958365
11315	-0.00368846658979036
11316	-0.01010159690022609
113177	0.00958970580928556
113178	0
11317	-0.00737956881481382
11318	-0.01226969657542815
11319	0
11320	-0.02174102812379655
11321	-0.00906227506524705
11322	0
113251	-0.01691136294349406
11325	0.01252882530042166
11326	0.01903642683004337
11329	0
1132	0
11330	-0.01317930686118547
11331	1.8524548435501e-4
11332	-0.01366968313320476
11333	0
11334	0
11335	0.01600061911965968
11336	-0.02277791708621369
11337	0
11338	0.00227208384769126
11339	0
1133	-0.01474774544985683
11340	0.01983367506347888
113419	0
11341	0.03324820826828972
11342	-0.02734345862886849
11343	-0.00143064325685573
11344	0
11345	0.00389058165179394
11346	0.00110557947161849
1134	0
1135	0.00134298621716247
1136	-0.00946181663750943
113791	-0.019531152813153
1137	0
113835	0
113878	-0.00867071042660809
1138	-0.00946169467604754
113	0.01861418658009591
114034	0
114044	-0.00831413203751641
114049	0
114088	0.02503038160434885
1140	-1.8906074855673e-4
114112	-0.0083553950334351
1141	-4.2074047862428e-4
1142	0
114327	-0.00993087185306258
1143	-6.4474567675457e-4
1144	0.00692389320508937
114548	0.02454085375634833
1145	0.00533532406821578
114625	0.0255035082499485
1146	0
114791	0.00244433621455441
1147	0
114819	0.0108503983489683
114876	-0.00467221123715926
114881	0
114882	0
114883	-0.00686677527294066
114884	0.01866867180371189
114885	0.00149219434648879
114897	0.02077106105270686
114899	-0.02382054296804056
114908	-0.00591934404839191
114932	0.00143073295683189
1149	0
114	0.00503661956255433
115123	2.4025248480914e-4
115201	-0.00687568217307849
115207	0.02630483093917168
115290	0.00612052621445476
1152	-0.00375713008567913
115353	-0.00514612493380868
1153	0
1154	-0.00141537332503187
1155	0.01103581727178766
115703	0.00820136564303409
115708	0
115817	0.00823943172601673
1158	0.00894594526964894
115939	0.00145956761531801
115	0.01824240497065775
116039	-0.03037831742302377
1160	-0.00871107382678788
116138	-0.00392509489907776
1161	0.01097765126089283
116285	0.00165934120842102
116372	-0.03386849389437915
116496	0.01188123121653168
1164	-0.00843948112228693
116828	-3.7741706809e-4
116832	-0.01622264391235229
116984	0
116985	0
116986	0.01619934977206644
116987	-0.0411484751982531
116	0.00161403449367874
117178	0.00324098111561091
117246	0
1173	0.00273058128963027
1174	4.1518427072294e-4
1175	0
1178	-0.06615440766954493
1179	0
117	-0.00990694563650132
1180	0.00194127274654153
1181	9.2865986989096e-4
1182	0
1183	-0.01865214712169209
1184	0.00620425332161726
1185	-0.01670880493255711
1186	0.00419803727657854
1188	0.00190328206925575
118	-1.8081864119267e-4
1191	0.03845144474356601
1192	-0.00659530607229517
1193	0.01911386711641229
1195	0.00337773470539063
1196	0
1198	0
119	-4.6813366889644e-4
1200	0
1201	-0.00132434895938467
1203	0.00790907072711037
120526	0.01594351239569487
1207	0.00197843489820068
1208	0.02416334225261578
1209	0.00654944586008774
120	0.00684339653953932
1211	0.00668674075258428
1212	0
1213	0
1215	-0.00754387735647776
122616	0.00165956993928341
1230	-0.03730804717781819
1232	0.01993391147387011
1233	0.0019748681556872
1234	0.03243670243563326
1235	0.03309913179127414
1236	3.6202376438956e-4
1237	0.00433092901844112
123803	3.5129005740568e-4
123872	0.00429795473464289
1238	0
123	-5.9284286277666e-4
124044	0.00166757692163174
1240	-0.0139292668054889
124152	-0.0062161097101797
1241	-0.00173528866685074
124222	0.00741678785129848
1244	-0.01461737680456757
124565	0
124583	-0.01716719974046591
124	0
125893	-0.00495477766696474
1258	0.0033986066518654
1259	-8.5639210481961e-4
125	0.01673341988585775
1261	0.00227012500900403
126208	-0.00320193101079669
126231	-0.01389322437489921
126298	0
126299	-0.00364073384919385
126321	6.0965349078417e-4
126353	-0.02084731579394983
126393	-0.00508088010226652
1263	0.01320112839725269
1264	3.1786921624649e-4
1265	0
1266	0.01015872653120904
1267	-0.01039257682923949
1268	0.01345714617208384
1269	-0.00282883365052241
126	0
1271	4.3838079457253e-4
1272	0
127534	0.00565522277877469
127544	0.01171669947699135
127703	0.00729017925388666
1277	-0.00243189608060464
127833	0.00588820859477076
1278	7.548796971076e-4
1280	-0.00552078114095427
1281	0
1282	0.0135317363110902
1284	0.01808399049356427
128553	0.02697971491806006
1285	0
1286	-0.01121847938086133
1287	0
1288	-0.00883169192678269
1289	0.00152361027792183
128	-0.03937868579930283
129025	-0.00223367383989236
129080	0
1290	0
1291	0.00593302162018963
1292	0.00590748520019995
1293	0.01593775666507624
1294	-0.01486619355670102
1296	0.01285222241688013
1297	-0.00714370388892259
1298	0.00531534247826365
1299	-0.04118125615422638
12	-0.06495083541992444
130074	-8.498101860685632e-5
1300	0.00268749772980055
1301	0.00895145447700323
1302	-0.00498444262212172
1305	-0.01878466293245948
1306	-0.02697101063206704
