gene	male_young_adult_1
1016	-0.00219409236766703
10170	0.08325739613501476
10171	-0.02088192602334646
10174	0
10175	0.01110316702787402
10178	0.02995860957200808
10179	-0.00100735573678221
1017	0.00534228999305165
10180	0.00212529704526847
10181	0
10184	0
10186	0.03152708591890992
10188	0.02134069783427634
10190	0
10193	0
10195	-0.0042883944013481
10196	-0.00801167828423096
10197	0
10198	-0.00238388301833173
10199	0.01112081220129208
1019	-0.02496863780123034
101	-0.00233011677172762
10200	-0.02049533435555066
10201	0.02177825673369867
10202	0.01662359417324819
10203	-0.00719868191483941
10205	0.00598662560608967
10206	-0.00634307849062423
10207	0
10208	0.02716384730063549
10209	-0.01541895450922036
1020	0
10210	-0.0041359074969627
10211	-7.5437000466085e-4
10212	0.01590947846520076
10213	0.01047306680449856
10214	-0.02684842640289697
10215	0
10216	-0.01252620429398245
10217	0.00260571148778925
10218	0
10219	-0.01871269561760912
1021	-0.02122047062715642
10220	-0.01247981040369809
10221	-0.01151011440415159
10223	-0.00546968175548314
10225	0
10226	-0.01880150469060464
10227	-0.00937740352134757
10228	0
10229	-0.02300516109424563
1022	0
10230	0.02803226586255803
10231	-0.02700166004401217
10232	-0.01391466844848331
10233	-5.2631242662725865e-11
10234	-0.02669448839991653
10235	-0.03271114669410965
10236	0
10237	0
10238	0.01339112830033784
10240	0.02597016490095055
10241	-0.01066346539422588
10242	0.00379462379539362
10243	-0.00831746329204846
10244	0.00749316342166104
10245	-0.02111389149874275
10246	6.7645182166227e-4
10247	-0.00528887543635049
10248	0
10249	0.00236798774748785
10250	0.0049979467423925
10252	-0.04020891809446347
10253	-0.05456101287866155
10254	-0.0067068727588437
10255	0
10256	-0.03349221006820724
10257	-0.00784184818683877
1025	0
10260	0.04648551540969058
10261	-0.00104198786241834
10262	0.00999946937897268
10263	-1.5332711324031e-4
10265	0
10266	-0.01586025907395995
10267	0.01426866072838795
10268	-0.00580924675935026
10269	-0.0123017491117519
1026	0.00626841925227204
10270	-0.01450679383110399
10272	0.01375442551760669
10273	0
10274	-0.00477803115839878
10276	-0.05861603632148594
10277	0
10278	0.0039565736571967
10279	-0.02425924726927197
1027	-7.3334172519854e-4
10280	-0.0012844928162346
10281	0
10282	0.00209199847684488
10284	3.1665329940076e-4
10285	0
10286	0.00512889624838392
10287	-0.00357841843367773
10288	0.02505791866782657
10289	0
1028	-0.06643046132533684
10290	0.00614749824229411
10291	0
10293	0
10294	0
10295	-0.01492671041104777
10296	0
10297	0
10298	-0.00334081504179339
10299	0
1029	-0.00908660719171306
102	-0.01255354992761195
10300	0.01419280656215184
10301	0.00232877755412433
10302	0.00342400468981608
10307	0.00284740163721808
10308	-0.01874892958277298
10309	0
1030	-4.9819413836042e-4
10311	0
10312	-0.00579490549174289
10313	-0.01913522300121612
10314	0
10316	-0.00389888898526508
10317	-0.01168658670734005
10318	-0.00564561842148745
10319	0.00864565801715058
1031	0.00706568433646145
10320	4.4473409097552e-4
10321	0.02988112797613324
10322	0
10324	0.00397775785641183
10325	0
10327	0.0170261591637338
10328	-0.00169854186159511
10329	-0.00727857775470203
1032	0
10330	0.00711246499810101
10331	0
10332	0.01730163308259232
10333	-0.01179382608323941
10336	-0.00457872206457179
1033	0
10342	0
10343	0.00916227094589779
10346	-0.00265860049718219
10347	0.0062111590662823
10351	0.00866139353143451
10352	-0.01431889740311567
10360	-0.01211947120225801
10362	-0.00362477623753594
10363	0.01815807134227892
10365	-0.01629573099952093
10367	0
10368	0
10369	0
1036	0.06952691245144467
10370	0.02781035490350003
10371	-0.00296289063269142
10376	-0.02062224926589272
10379	0
10381	0
10382	0
10383	-0.03060132994389045
10384	0.00580016795468918
10385	-0.02232266579592668
10388	-0.02270391511555388
10389	-0.00165187989318675
1038	0.01398001128261561
10390	0.02443666466453744
103910	-3.228709260839136e-11
10391	-0.00334883982545409
10392	0
10393	0
10394	0
10395	-0.00339821596909712
10396	0.00718218827628468
10397	-0.00115455054400776
10398	-0.01407467915998444
10399	0.0072712624648555
1039	-0.02312278537068111
103	3.8490933617938926e-5
10400	0
10401	-0.01265593370011528
10402	0
10403	0
10404	0.02488980821394307
10406	-0.01588339600043008
10407	-0.0178800017909553
10408	0.01076899689136033
10409	-0.02042911256835705
1040	-0.00409628942318774
10411	-4.8778018153257e-4
10413	0
10417	0.00532555070397334
10418	0.00738461936876091
10419	0.00103510595901825
1041	0
10420	0.01997037832165732
10421	-0.01059063238428752
10422	-0.0077571680775686
10423	0.00223669380662976
10424	0.00837945127612258
10425	0
10426	0
10427	0
10428	0
10430	-0.00652725455363992
10432	0.01460754433044658
10434	-3.6184360443556e-4
10435	-0.01416333439528833
10436	-0.00213423644732428
10437	-0.02110147356650253
10438	-0.01396435266820806
10439	-0.00417035893079615
1043	-0.02771645250469746
10440	0.01282573264223911
10443	-0.00218082643858328
10444	9.3144874547531e-4
10445	0
10446	0.00783262524113278
10449	-0.00177046678554049
1044	-0.00373749006335235
10450	-0.00576996876761648
10451	-0.00252058618733044
10454	0.00264338551970222
10455	0.00810855476532372
10456	0.00304723181966458
10457	-0.01225405091782728
10458	0
1045	-0.02431594653852676
10460	0.01357300419464194
10461	-0.01639449389305564
10462	0.01054339322808576
10463	0.00138368129399989
10464	-0.01476096323322805
10465	0
10466	-0.01600800882350795
10467	0
10468	-0.01018000249557965
10469	0.02285487125973188
1046	0
10471	-0.01508132229815121
10472	0.00238946541803
10473	-0.01407804813585466
10474	0.00196181871028362
10475	-0.00588342930981046
10478	0
10479	0
1047	-0.01049116529329066
10480	0.02262864061628855
10481	0
10482	0.00555700713086973
10483	0.00369545390966489
10484	0
10485	0
10486	0
10487	0
10488	0
10489	0.01280950378324401
1048	0.00119264597337116
10490	0
10491	0.0275472044544033
10492	0
10493	-5.5530212788823e-4
10494	0.02677942094253797
10495	0
10497	0.00910918912600652
10498	-0.00183057717552841
10499	-0.02091977003621855
104	-0.00438230532045226
10500	0.02013031988878789
10501	0
10505	-0.00565960803210257
10507	0.02597146958601618
1050	0.00184883338119181
10512	0.00881031226200409
10513	0.00248386556446834
10514	0.00766595905684142
10516	-0.02226077198463714
10518	0
10519	-0.00452649561212991
1051	-0.00325577528458096
10520	-0.02308261751652185
10521	0.00868067980430288
10522	-0.00274945037153632
10523	0.00244303982790796
10524	0
10525	0.00146456480741189
10526	0.01608316227980021
10527	0
10528	-0.00136189597159441
10529	0.03738498312505157
1052	-0.00300708531907855
10531	0.00630650635528835
10533	0
10534	0.00373515659718801
10535	0.02132486048375031
10536	0
10537	-0.0028580847429537
10538	-0.00336207603491571
10539	0.00268350054264166
1053	0.00406261350427336
10540	0.0029026742580324
10541	0.0080664717687365
10542	-0.01480296261268768
10544	0.00729746717813208
10548	2.4488489715099e-4
10549	0
1054	-0.02407738941373278
10550	0
10551	-0.00302816638991777
10552	0.00181792181742097
10553	0
10554	-0.01005869196217842
10555	0
10556	0.00963050236077415
10557	0.00115837896890511
10558	0
10559	-0.00579617518754803
10560	0.01357020469791397
10561	0.0345126136625865
10562	0.02452802418113546
10563	0.02402002415321612
10564	0.01010709326306909
10565	-0.00548796572050432
10566	-0.00473798091533488
10567	-0.03037775128801255
10568	0.01751716188475689
1056	0.01082926124256337
10570	0
10572	0
10573	0
10574	0
10575	7.2130679915667e-4
10576	0.01039341676109892
10577	0.00604107180010239
10578	-0.00541730186726289
10579	0.00729404809837765
10580	-0.00601468749802917
10581	0
10584	0.0059736033841297
10585	0
10586	0
10587	-0.01653901619489314
10589	0.0032526426506485
1058	-0.0156141272647532
10590	0
10591	-0.024748328346826
10592	0
10594	-0.00228790913646982
10595	0
10598	0
10599	0
1059	-0.00451937673541326
105	0
10600	-0.01275747481264487
10602	0
10603	-0.01317124185422734
10606	0.01666118661805298
10607	-0.02386303198187886
10608	0
10609	0.00967526709214453
1060	-0.02988799405287611
10610	0.02016175613593843
10611	-2.7031230750797e-4
10612	0.00456068218588894
10613	0
10614	5.6860172126017e-4
10615	0.00192977922240478
10616	9.7023517586995e-4
10617	7.0919007770167e-4
10618	0
10621	0
10622	0.00687778126154328
10623	-0.00721217722573159
10625	0.01208386763691937
10627	0
10628	-0.02741332349381748
10629	0
1062	-0.02518445532946284
10630	0.01969608334398757
10631	0.02782034149145587
10632	0.00307372865547606
10633	-0.00325025151310851
10634	-0.01513549808203873
10635	0.00322307291964507
10636	-0.00641528016724189
10637	0
1063	-0.03162966666709952
10640	-0.00753070579435675
10641	0.00253113567355909
10643	-0.05676793874188401
10645	-6.4980345341707e-4
10647	-0.01405520365091523
10648	-0.00341659578286357
10650	0.00313764123451113
10651	-0.0080796201716603
10652	-0.00301063491491752
10653	0
10654	-0.00763178093254565
10656	0.0144415091494602
10657	-5.9258849555567e-4
10658	0.00142496502805527
10659	-0.01074395303659062
10660	0
10661	0.00485805715671227
10663	0.01346231252874403
10664	0.01390773901173624
10665	0
10666	-0.03679373848284854
10667	0
10668	0
10669	-0.03949685729666945
10670	0.00519030241078017
10671	0.00331443933546386
10672	0.00365943905335221
10675	0.02527591025118062
10677	-0.00820352482667715
10678	0.00724318948352822
10681	-0.01697033122053936
10682	-0.00949132187624014
10683	0
10686	0
10687	-0.00382950099025544
1068	0
10690	0.00517034247296486
10691	0.03441368702003153
10692	0.02068362977481664
10693	7.8503877503843e-4
10694	0.0143491226281857
10695	0.00122073652147929
10699	-8.6120065586703e-4
1069	0.01864598343481207
1070	0
10712	-9.06749662149472e-5
10713	-0.00158936141690017
10714	0
10716	5.1433308166608e-4
1071	0.03470318133119753
10721	-0.00698059960209088
10723	0.02389729377166776
10724	0
10725	-0.00648232216133233
10726	0.01481343222728982
10728	0.00503282711412397
10730	0.02283996443067388
10732	-0.03824201142678855
10733	0.00227567963706121
10734	-0.00896853246834171
10735	0.00576742823598818
10736	4.718421493577732e-5
10737	0
10738	0.00595778933351953
10739	-0.0191947392737304
10741	0.01047329932148523
10742	-0.03914635686880555
10744	0
10745	-0.01528152090490552
10746	0.0090302383741924
10747	0
10749	0
10750	0.03976523582533651
10752	0.02174659939200343
10753	0.01013669154443971
10755	-7.8249666559769e-4
10758	0.00325370048152371
1075	-0.01423298205488949
10761	-0.00449982129192236
10762	8.3148164246476e-4
10763	-0.00628706639579818
10765	0
10766	0.03652625759985425
10767	-0.00581606144573936
10768	0.00647807115589729
10769	-4.9791193620029e-4
10771	0.01011959788478294
10772	-9.339229606364e-4
10773	0.01877624954034059
10775	-0.00116051029749561
10776	0
10777	0
10778	-0.02140942457960717
10780	0.00679156150531234
10781	0.05545334568654208
10782	-0.00870931792723688
10785	0
10786	-0.00842810693488965
10787	0.02365841618453467
10788	0.02676147288303164
10791	-0.03811879057195995
10793	-0.00301799152049498
10794	0.00421038134049195
10795	0
10797	0
10798	0.01730577624885133
10799	-0.02075972160751194
107	-0.00979699296930214
10801	-0.01756722078998174
10802	0.00789723519904373
10803	-0.01086313405137174
10807	0
10808	0.02391224996149473
1080	0
10810	0.01724869127567793
10813	0.01248255469818465
10814	-8.3181261422885e-4
10816	-0.00608604144466221
10817	0.01286205374042138
10818	0.01568067730966015
1081	0.01020801005368717
10825	0
10826	0.02653755043845295
10827	0
10840	-0.00536988897728362
10841	0
10842	-0.03942254747227516
10844	0
10845	0.0086145216836459
10846	0
10847	0
10848	-0.00485959247720177
10849	0.00989244807995647
1084	0.00625075138668178
10850	0
10855	-0.05699920536253927
10856	0
10857	-0.00911953580142124
10858	0.01506257433341075
10859	-0.03692220982251611
10861	0
10863	0
10864	0
10865	4.0336768831389e-4
10866	0.01657730178290179
10867	0
10868	-0.01853192909413049
10869	0
10871	0
10873	-0.00860892316489051
10874	0.01700967784310394
10875	0.00124975300112465
10876	0
10879	-0.0074898250811576
1087	0
10880	-0.00508867676440849
10881	-0.00285972465066459
10882	-0.00161319957122059
10884	0.00216987629705791
10885	-9.4628927949492e-4
1088	-0.02594397110073496
10891	0
10892	-0.00102761177389859
10893	0
10894	-0.00387578831084519
10895	0
10897	-0.00107129749994957
10898	0
10899	0
1089	0.03572824947395667
108	0
10900	-0.02392098335538662
10902	0
10903	-0.00370458973843666
10904	-0.00686093432848348
10905	0.00346091209764035
10906	0
10907	0
10908	-0.00902835522413662
10911	-0.01384671056231844
10912	0.00228535123266819
10913	-0.00657382889940295
10914	0
10915	0
10916	-0.00580151447697978
10917	-2.8528786596866125e-5
10919	0.01709662849880852
10920	-0.00719711695642643
10921	0
10922	0.0108425518463899
10923	-0.01312463421717735
10924	0.0024265485687761
10926	0.01022655989718812
10927	0.00414221264686384
10928	0
10929	0
10930	-0.0013076679780882
10935	0.02231647394040984
10936	0
10938	-0.00582343655487846
10939	0
10940	-0.01835892710918339
10942	-0.05933766950323296
10943	-0.00950950833568739
10944	0
10945	0.01144111228388079
10946	0.02106679069153761
10947	-0.02251665394094763
10948	-0.011428475263078
10949	0
10950	-0.00531043780176648
10952	-0.00450283451831422
10953	0
10954	0.01979261792154917
10955	-0.02440372748770685
10956	0.00476990569063363
10957	-0.00777622578917737
10959	-0.00828635766754219
10960	0.00344648847220772
10961	0.00851759597257085
10962	0
10963	0.00884482231995493
10964	0.00547134185438077
10966	0
10969	6.680742809122e-4
10970	-0.01232429667219396
10972	0.00283039890888687
10973	0.00155708251945174
10974	1.37471662027e-4
10975	0.00552751250818237
10978	0.00245640222902697
10979	0.00705577410744136
10980	0
10981	0.00419097295727424
10982	4.7440875539047e-4
10983	-0.0033976415905402
10985	0.00529210906480467
10987	-0.00200463675848321
10988	0.00139565465245377
10989	0.01786720367078186
10990	0
10991	0
10992	-0.0083284888590438
10993	-0.02679596008871152
10994	-0.01121947000112939
10998	-0.00221431595664627
109	0
10	0.00726002793208307
11000	-0.04304922869209258
11001	0
11004	-1.5644709060155e-4
11005	-0.0530342041058154
11006	-0.00770690509753318
11007	-7.6405387591123e-4
11009	0
11010	-0.00487686379487007
11011	0
11012	-0.01212291815818839
11013	0.02322525079824492
11014	0
11015	-0.00151430484219445
11016	0
11017	0
11018	0
11019	0
1101	0.01748136612813697
11020	0.00313597578275647
11021	-0.00582064420859511
11022	0
11024	-0.03435223361760949
11025	0.00657642725009955
11027	-0.00402071256953363
1102	0.0104074035692478
11030	-0.00258441576785885
11031	0.00166373725752873
11033	0
11034	8.8279341841614e-4
11037	0.00820335940132684
1103	-8.6419455193946e-4
11040	-0.00312619838299846
11041	-0.00922845854644113
11043	0.00926180721221733
11044	-9.0896414647329e-4
11045	-0.00579144589100998
11046	0
11047	-0.00794385199448243
1104	-6.2905592341587e-4
11051	0.01037356877326691
11052	-0.00458227897969176
11054	-0.00535228095769096
11055	0
11056	0.00205734036134933
11057	-0.00231130131489327
11059	-0.04176633086111948
1105	-0.00598506890343254
11060	0.0057317824302447
11061	0.00468742546974967
11062	0.00811786740851261
11063	5.0577155452167e-4
11064	-0.03708108167372805
11065	-0.02821472872070344
11066	0.0024883350168214
11067	-0.00220101785852682
11068	-0.00529553269364244
11069	-0.01795673572646574
11070	0.0193883652758176
11072	-0.03724082976254576
11073	-0.00268210188160437
11074	0.00262744131503725
11075	-0.00122378920340454
11076	0
11078	0
11079	-0.01301442105995255
1107	0
11080	-0.00550912601684026
11081	-0.00195283361849851
11082	0.01626302582398352
11083	-0.01719001511645111
11085	0.01234014365878851
11086	6.9268578996177e-4
1108	0.01071991353361306
11092	-7.3208977103645e-4
11093	0
11094	0.00502657882803424
11095	-0.0062631263161152
11096	0.01013977768331743
11097	0.00249514602017513
11098	-0.03361497136995672
11099	0
1109	-0.01176987056351046
11100	0.00342561550401583
11102	0
11103	0
11104	0
11107	0.0228268249979139
11108	0
11113	0
11116	0.02477881438630863
11117	-0.00359026019245314
11118	0.03790200834941547
11119	-6.9449517636176e-4
1111	0
11120	0.01599768921728924
11122	0
11123	-0.01877971186390219
11124	0.01322322189632777
11126	-0.00226938067818452
11127	-0.01653812423985027
11129	-0.02392128968300482
1112	0.00591649690980238
11130	-5.957069089088181e-10
11131	0.01326726287882739
11132	0
11133	4.6363126622735e-4
11135	0.01271758572262553
11136	0.00163414341237467
11137	0
11138	0.01355701503044754
1113	-0.00978849318780367
11140	-0.02857930091502446
11142	0.00478196586166797
11144	0
11145	-0.02316091885077583
11146	0.00928128714323584
11147	-0.0041539942186336
11148	4.9453301735616e-4
1114	0.01666629585073095
11151	0.00872703327786032
11152	0
11153	0.01275535503809405
11154	-0.00104237811578372
11155	-0.00239919681820345
11156	-0.00438636663301982
11157	0.01411870151684148
11160	0.0186091887522943
11161	-0.01365856718396076
11162	0
11163	0.03651835810525331
11166	-0.0216319179014906
11167	0.02771703230766509
11168	-0.02024503244912533
11169	0
1116	-0.04470977986719325
11170	0
11171	0.02266435422109899
11172	-0.01318153018696422
11174	-0.01684288560886163
11176	0
11177	0.02740764211803423
11178	0
11179	0.03705603806312189
1117	0.05330815329013361
11180	0.00359433219494073
11181	-0.00621347629317283
11182	-0.02835993200789263
11183	-0.01669712283075814
11184	-0.02454196304821333
11186	0
11187	-0.00331392164384128
11188	0
11189	-3.0790859394243555e-5
1118	0
11190	0.00638629400602885
11193	-0.00444138589146385
11194	-0.00142634623135228
11196	0
11197	0
11198	5.3917870654858e-4
11199	0.00264804649491025
1119	0
11201	0.00411763851221124
11202	0.01468334027582671
11211	0.00972920556919439
11212	0.02641399113728827
11213	-0.01905671938044375
11214	-0.00202326882978624
11215	-0.01657535529919581
11216	-7.1177347781371e-4
11219	-0.00578835154540932
1121	-0.00381308457039034
11221	0.01583563233490399
11222	-0.02152457974302289
11223	0
11226	0.02334743506457737
11228	0
1122	0
11230	0.00825381690402373
11231	0.01339760786963255
11232	0.00111865569402074
11234	-0.02726626811161708
11235	-0.00795081468500705
11236	0
11237	0.00749139444334318
11238	-0.00671473083631125
112399	0
1123	0.00823369046894358
11240	0.01821158536544499
11243	0
11245	0.00188640393784357
112464	0.00766306762957234
112479	-0.00259463865218592
11247	-0.00471824995492937
11248	0.00252332104358352
1124	-0.01046286565015949
11250	0.00431931808598716
11251	0
11252	-0.01623635709267973
11253	0.00988921373909463
11254	-0.00338917044367646
11255	0.00210821762737682
11258	0.01374498457614255
11259	-0.01590104241712001
11260	0.02983690924783709
112611	0.0075838720184922
11261	-0.00970733623136589
11262	-0.02582907761664695
11264	0.00661998491187487
11266	-0.00713464084007011
11267	0.00914902866297506
11273	0.02253812886069511
11275	0.00943661205858558
11276	0.0049643243457055
11277	0
11278	-0.01679129155141058
11279	0
11280	0.01595224818383462
11281	0.01339319224159169
11282	-0.00197638068102276
11283	-1.6140441287696e-4
11284	0.03539572029383466
11285	0
112869	-0.0151981832265399
112950	-0.00159048330275276
1129	0.00287844518765761
112	-0.00937009744850948
11309	0
1130	-0.01656074773303688
11311	0.01352937516289237
11313	0.0171823720735562
113146	0
11314	0.0081511062733314
11315	0.00616717694757691
11316	0.01451490826142114
113177	-0.00183563613604108
113178	-0.00863531895264941
11317	0.00883682245827649
11318	0
11319	-7.405673814597e-4
11320	-0.00298087154217547
11321	0.01547122284981345
11322	0
113251	0.0093631817812161
11325	9.455037878938e-4
11326	-0.03052180949976656
11329	-0.00823917707823994
1132	0.0053875390690333504
11330	0.01828538851262606
11331	0
11332	-0.0156698544905321
11333	-0.0060795355579126
11334	-1.7043722954507e-4
11335	-0.0037744388470278
11336	0
11337	0
11338	0.00141112913781025
11339	0.0027301865889479
1133	0.02027514041271704
11340	-0.00277927885480285
113419	0.01195908626089269
11341	-0.0171142864389364
11342	0.00719708466982978
11343	0
11344	0
11345	0.00419458407492579
11346	3.6671354215443e-4
1134	-0.03469934679413934
1135	-0.02704224012612336
1136	0
113791	0
1137	0.002439269489931
113835	6.1596731403781e-4
113878	0.03612033106287871
1138	0
113	-0.01394753197380747
114034	-0.00316105762754453
114044	2.1027423254118e-4
114049	0
114088	0
1140	-0.00539332152586618
114112	0.00749197297066497
1141	0
1142	-0.00770269226473687
114327	0.00110420744075015
1143	-0.01699245927173335
1144	-0.00167956972148826
114548	-0.02605500942199435
1145	-0.00257328018604611
114625	-0.0393363536100822
1146	-0.00366934853590027
114791	0
1147	-0.00181553011049901
114819	0
114876	0.00783981430639806
114881	0
114882	0.01518534876305804
114883	-0.00505703181181882
114884	-0.00186720655316391
114885	-0.00715354963899626
114897	-0.0121284918983664
114899	0.00273732879353065
114908	0
114932	0
1149	0.01672758630741418
114	0
115123	-0.01885967736732085
115201	0.00436880621532101
115207	-0.02486870593136359
115290	0.00468458357911475
1152	-0.02985088174923008
115353	0.01322566449394541
1153	-0.02631722527201661
1154	-0.02666746931978367
1155	-0.02218466410272741
115703	-0.00868792763927717
115708	-0.02172311720802966
115817	-0.01294167236758439
1158	-9.556221150388604e-5
115939	0
115	0.01030540810479454
116039	-0.02754830865174417
1160	0.02101125892393141
116138	0.01743945417182047
1161	0.00312497952208988
116285	-8.9649939354143e-4
116372	0.02455492030911774
116496	-0.0010787377826644
1164	-0.02598301627936244
116828	0.02706774079513241
116832	0.01108757080404691
116984	-0.01077516496243216
116985	0
116986	-0.02147689507059193
116987	0.02228894771210483
116	-0.01751350547687674
117178	-0.00418355165813689
117246	0.01104042848717656
1173	-0.0183085837824646
1174	0
1175	-0.00646233520083746
1178	0.01530014544609015
1179	-2.438030576713112e-5
117	0.02143210373290213
1180	-0.0100284939454686
1181	-0.00304242105524378
1182	-0.01111793289870867
1183	-0.00843883088124233
1184	-0.0058695348940573
1185	0.0060626506538818
1186	-0.00722356568357629
1188	-0.00313140537852659
118	0.00112750947636982
1191	-0.0014298540444878
1192	2.1176652642782312e-10
1193	0.00241853534413657
1195	0.00601908545718478
1196	0
1198	0.0018992699600989401
119	0
1200	0
1201	0
1203	-0.01058077604507169
120526	0
1207	0.00198568253566929
1208	-0.01159304530288423
1209	0
120	-0.0087991310320697
1211	0.0083511860636079
1212	-0.0108738289936465
1213	0
1215	0
122616	0.01091520352862108
1230	0.0285816908363211
1232	0.03335645215961488
1233	-0.01175403583924197
1234	0.00301003511383057
1235	-0.00919244240555946
1236	0.00233405770148076
1237	0
123803	-0.02217543749066331
123872	-0.00212653637153322
1238	0.02164812109360819
123	-0.04813347284134324
124044	0.01181015258867302
1240	0.01278890652147021
124152	0
1241	0
124222	0
1244	0.0131734464113628
124565	0
124583	0.01174373231435419
124	0
125893	0.01725951137713233
1258	0
1259	-0.00493977760237931
125	-0.0172357512902239
1261	-0.00736474920666616
126208	-0.01216640012225598
126231	0.06590261236016848
126298	3.5093071158037e-4
126299	0.00228613811122341
126321	0.00868860802336027
126353	0
126393	-0.01829735881255835
1263	-0.01472976902314735
1264	0.00539197041864841
1265	-0.00403905679471461
1266	-0.01047928847949148
1267	-0.00713272806373104
1268	-0.00470422560392892
1269	-0.00274831111583085
126	-0.02680958380128164
1271	-0.01825113486853757
1272	-0.0039965631915707
127534	0
127544	0.00794155741626546
127703	0.01340431326442381
1277	0.02056693462767278
127833	-0.00823088898228229
1278	0.0013555336232201
1280	0
1281	-0.00309072497185728
1282	0.01400017901499926
1284	0.01270192096776491
128553	-0.0386451487710269
1285	0
1286	-0.00439678742048472
1287	0.00213771181544039
1288	9.119314670780204e-5
1289	5.472534245559e-4
128	0.03790954604433182
129025	0
129080	8.64039752737064e-5
1290	0.02325816680298495
1291	0.00804883493556555
1292	0
1293	0.07413805163886163
1294	0
1296	0.01231147761839066
1297	0.00639102245550077
1298	-0.02870434203077199
1299	-0.00302660153839966
12	0.03485245103602356
130074	-7.0841459610424e-4
1300	0
1301	0.01594106597821925
1302	0.01459173378197255
1305	0.00386596118349121
1306	0.05178513997779965
1307	1.3281936500648574e-10
1308	0.02737988787491655
130916	0
130	-0.00226394824365651
1310	-0.01745889055233735
1311	5.1653935719124e-4
1312	0
131408	0.00214459858301567
1314	0.00915118654105985
131544	-0.0434627029139149
131566	0.0017026559835635
131578	0
1315	0.01599286606743692
131601	0
1316	9.279989145483432e-11
1317	0.00502314836371484
