gene	female_young_child_2
10000	0
10001	0.00286778903108531
10002	0
10003	0
100048912	0
10004	-0.00284230105958346
10005	0.0089814871557007
10006	0
10007	0.01433246236615209
10009	0
1000	-0.00139277045656646
10010	0
100126791	0
100128124	0.00260557849812843
100128640	0
100129128	-0.00105873324255374
100129250	0
100129271	0.00479042943240107
100129361	-0.0017990820183106
100129482	0.00681689288643695
100130331	0
100130449	0
100132341	0
100132476	0
100134713	0
100137047	0
10013	-0.00320515552953129
10014	0
10015	0
10016	-0.00232765000277383
10017	0
100188893	0
10018	0
10019	0.00130862814630901
1001	-0.0112368988950228
10020	0.00932536184698083
10021	0
10022	0
10023	0.00566897364051413
10024	0
10025	-0.00856288836962222
10026	0
100272147	0
100287932	0
100288413	-0.00163196773907653
100289678	0
100293516	0
1002	0
100316904	0.00498544323959801
10036	0
10038	-8.7147378875232e-4
10039	0
1003	0.00516148131485003
10040	-0.0029629071321386
10042	0.00409506128505858
10043	0
10045	0
10046	-0.00592160321669181
10047	0
10048	-0.01514765485127076
10049	0
1004	0
100505741	1.2816410468498e-4
100505761	0
100505879	0
100505933	0
100506144	-0.00209257633665288
100506469	0
100506504	0
100506571	0
100506581	0
100506963	0
100507331	0.00954282768106715
100507436	0.0059270008783346
100507605	0
10050	0
10051	0
10052	0
10053	0
10054	-0.00343740399261469
10055	-0.00681628860295866
10057	-0.00758488565838509
10058	0
10059	0
1005	-0.00163223359174356
10060	0
10061	0
10062	-0.00975048257607344
10066	0
10067	0.00395449342478976
10069	-0.00421263935651246
1006	0
10072	0
10073	0
10075	0
10076	0.00558032158394387
10077	-0.01076496950114405
10078	0
10079	0.00450352485589355
1007	0
10083	-3.8132606494378e-4
10084	0.00435225364536025
10085	0
10086	0
10087	0.00473208220750833
10089	0
1008	0
10090	-0.00467541369583896
10092	0
10093	-0.00286049778000028
10095	0
10096	0.00343911057934221
10097	0.00397243855736204
10098	7.4221986811219e-4
10099	0
1009	0
100	0
10100	-0.00591673886980313
10101	0
10102	0
10103	0
10105	-0.0370326081423318
10106	-0.00146487534380714
10107	0
10109	0
1010	0
10110	0
10111	-0.00304075698908489
10112	0
10113	0
10114	0
10116	0
10120	0
10121	0
10123	0
10125	0
10126	0
10127	0
10128	0
10129	-1.9111111377496e-4
1012	-8.503094055186491e-5
10130	0
10131	-0.00485478039483137
10133	0
10134	0.00182184230621028
10135	0.00533937776353828
10136	0
10137	-0.00122917120103703
10138	0
10139	-0.00629176861171534
1013	0
10140	-0.01389215058077397
10141	0
10142	0.00212252193356606
10144	-0.01078370797073884
10146	0
10147	5.3354184045587e-4
10148	0
10149	-0.00212671996869325
1014	0
10150	-0.00347984602593831
10152	7.1163568694128e-4
10153	0
10154	0
10155	3.2473846510801e-4
10157	0
10158	0.01002715265206549
10159	0
1015	0
10160	0
10161	0
10162	0
10163	-0.00241756682588837
10164	0
10165	-6.895270821626e-4
10166	0
10168	4.4369015177305e-4
1016	-6.8478277899108e-4
10170	-0.0128776562199849
10171	-1.7787806956312e-4
10174	0
10175	0.0040579923301684
10178	0
10179	0
1017	-0.00444250855282252
10180	0.00866545448521764
10181	0
10184	-0.00125992195817254
10186	0
10188	-0.00365548068232757
10190	-0.00674381466762619
10193	-4.717422949522e-4
10195	0
10196	0
10197	0
10198	-0.00433700601303443
10199	0
1019	0
101	-0.00898461655306173
10200	-9.060058825724902e-5
10201	0.0012637729481338
10202	-0.00993865802973137
10203	0
10205	0
10206	0
10207	-0.00680400683549056
10208	0.00392018622344547
10209	0
1020	-5.373325529385e-4
10210	-0.00737339625793373
10211	0
10212	0
10213	0
10214	0
10215	0
10216	0
10217	0
10218	0
10219	-0.00173681191124214
1021	0
10220	0
10221	-0.00158917526310346
10223	0
10225	-0.00810687763885955
10226	-0.00187238737827459
10227	0
10228	-2.3805187226089e-4
10229	0
1022	0.00465201695487893
10230	0
10231	0
10232	-0.00122026339995925
10233	-0.00617477474206673
10234	0.00938631684462955
10235	0
10236	0
10237	0
10238	0
10240	0.00552158580101155
10241	8.148714987326e-4
10242	0
10243	0
10244	0
10245	0
10246	0
10247	0.00709644876220122
10248	0
10249	0
10250	0
10252	0.00686672861450497
10253	0.002335910139583
10254	0
10255	1.7314299963139e-4
10256	0
10257	0
1025	-0.00378091329207089
10260	-3.0243846741585e-4
10261	0.00735258724702611
10262	0.0038854981344148
10263	0
10265	0.01237512485349525
10266	0
10267	0
10268	0
10269	0
1026	0.01038804401478074
10270	0
10272	-7.307346863618653e-5
10273	-0.00340399243868731
10274	7.0411627058332e-4
10276	0
10277	0
10278	0
10279	-0.00414196057216592
1027	0
10280	0
10281	0.00807517923131029
10282	0
10284	0.00638105000607179
10285	-0.00152942499663229
10286	0
10287	0
10288	0
10289	0
1028	-0.01391827369629739
10290	0
10291	0
10293	0
10294	0
10295	0
10296	0.00239284746709718
10297	0
10298	0
10299	0
1029	0
102	-0.00554566819418449
10300	0
10301	0
10302	-0.00395684446652048
10307	0
10308	0
10309	0
1030	0
10311	0
10312	0.00167234916984617
10313	0
10314	0
10316	0.00635709833430424
10317	0
10318	0
10319	0
1031	0.00713704614803485
10320	-0.00709624304491413
10321	-0.05711508063726387
10322	0
10324	0
10325	-0.00967815639395686
10327	0
10328	0.00555372329890809
10329	0.00642686708419184
1032	-0.0135774592946625
10330	0
10331	0
10332	0
10333	-0.00415454099147011
10336	-3.9990982107995e-4
1033	0.00336205476029301
10342	0
10343	0
10346	0
10347	-0.01328814828074779
10351	0.00168846661174303
10352	-0.00239423390630884
10360	-0.00800764509025672
10362	-0.00118108998301842
10363	0.00545214854874552
10365	-0.00222600377387892
10367	0.00970960194352004
10368	0
10369	0
1036	-0.01322733965076287
10370	-0.00432640053426652
10371	0
10376	0.00418723804558472
10379	0
10381	0.01272639591003381
10382	0
10383	-0.00340970541635938
10384	0.01430501309323691
10385	0.0052745291103727
10388	0.00373207647330459
10389	0.00251690048116968
1038	0
10390	-0.01427258337258202
103910	0
10391	0.00272406272432841
10392	0
10393	0
10394	0
10395	0
10396	0
10397	0
10398	-5.6002023961159795e-5
10399	0.0040469041260079
1039	0.00443522667818105
103	0
10400	0
10401	0
10402	-0.01046803581261874
10403	-0.00318893262124185
10404	-0.01646418278871706
10406	0
10407	-0.01338546931220116
10408	0
10409	0.015986466089621
1040	0
10411	0
10413	-0.00217717743530427
10417	0.0015415784060996
10418	0
10419	-0.0050387924460127
1041	0
10420	0
10421	0.00107591067193666
10422	0
10423	0
10424	0
10425	0
10426	0
10427	0
10428	0
10430	0
10432	0
10434	0
10435	0
10436	-5.2502441853054e-4
10437	0
10438	-0.00326336897308558
10439	-0.0077422595987299
1043	0.00464485726219973
10440	0
10443	-0.00462082287920987
10444	-0.00180005824797328
10445	0
10446	0.00720868310194179
10449	0
1044	0
10450	0
10451	5.9944997987964e-4
10454	0
10455	0
10456	0.00243939614634931
10457	-0.00123675310252212
10458	0
1045	0
10460	0.01104350022085514
10461	0
10462	0.00124405011185387
10463	0
10464	-0.00373682768338411
10465	0
10466	0.00225094316399804
10467	0.00123617499621631
10468	0.0062016753181694
10469	-0.00284774992750667
1046	0
10471	0
10472	-2.2152049346536e-4
10473	0
10474	0
10475	5.1035797047997e-4
10478	0
10479	0
1047	3.5183050910805e-4
10480	0
10481	0
10482	0
10483	0
10484	0
10485	0
10486	0.00311197159452601
10487	4.8603406184078e-4
10488	0
10489	0
1048	-0.00318463002465706
10490	0
10491	-0.0010755842764126
10492	-5.544810312254669e-5
10493	-0.00119009730798075
10494	0
10495	0
10497	0.00250808694805712
10498	0
10499	-0.01414535085926499
104	-0.0020140109713299
10500	0
10501	0
10505	-0.00565957456621999
10507	0
1050	-0.01487411312621561
10512	-0.0043045779298556
10513	0
10514	-0.0015216059610888
10516	0
10518	0.00190957217313913
10519	0
1051	-0.00199987294793617
10520	0.00754998349948748
10521	-0.01189193665027829
10522	-0.00397063500957137
10523	0
10524	0
10525	0
10526	0
10527	1.1695617511569e-4
10528	-0.00886772608756088
10529	-0.01023097678661484
1052	0
10531	0
10533	0
10534	0
10535	-9.7887407327742e-4
10536	0
10537	0.00525688037079001
10538	0.01047404038380734
10539	0.00365749292751513
1053	0.01093406701762668
10540	0
10541	1.5933033389375e-4
10542	0
10544	-0.00404567694505074
10548	0
10549	0.00131411989229105
1054	0
10550	0
10551	0
10552	0
10553	0.00324880282207498
10554	0
10555	-0.00353094656013672
10556	0
10557	2.5595096414766e-4
10558	0
10559	-0.00658732500515881
10560	0
10561	0
10562	0
