gene	female_middle_adult_2
10000	0
10001	0.00579046900137648
10002	-0.00702362184439803
10003	0.00906806692542764
100048912	0
10004	8.3012057593788e-4
10005	-0.00878414192682235
10006	-9.821270443163524e-10
10007	-0.00148094643389368
10009	-0.00222767381205682
1000	0.00919613987551428
10010	-0.00532700030430026
100126791	0
100128124	0.00221706884153009
100128640	-0.00544414480379552
100129128	-5.284069932558371e-11
100129250	-9.583622464607203e-10
100129271	0.00929588812281369
100129361	0.00192919034439332
100129482	-0.00724013469197803
100130331	-0.00117587790194275
100130449	-4.405029821258831e-10
100132341	0.01552005186760641
100132476	-0.00230844739342432
100134713	0.00120187352311044
100137047	-0.00857941018350971
10013	0.00198625402189986
10014	-1.154161603908376e-9
10015	-0.00353022935236232
10016	0.00698899636492707
10017	-1.8024109268767748e-10
100188893	-1.3037923229149687e-9
10018	0
10019	-1.0186170942962555e-9
1001	0.01973752564135442
10020	-0.00237647135949566
10021	0
10022	0.01605402083429052
10023	0.002564767551261
10024	1.0406208305742e-4
10025	-8.6324442914975e-4
10026	-0.01080967435316274
100272147	-6.833298425132414e-10
100287932	0
100288413	0.01412437119371048
100289678	-1.0258707380076971e-9
100293516	-0.04812612989720699
1002	-1.5680267662616855e-10
100316904	0.00479604707767257
10036	0
10038	0.00523726193749901
10039	0.00280923755275271
1003	-0.00818468073827193
10040	-0.02982523547868134
10042	0.00987248934112008
10043	-0.00846276624398766
10045	0.03958932536067753
10046	-0.00171182364908491
10047	-7.276417431795582e-5
10048	-2.8791092260746536e-10
10049	0.00723796670097544
1004	0.01077363693816454
100505741	-4.1005368994848e-4
100505761	0.00428077157847743
100505879	0
100505933	-1.8127593937320247e-10
100506144	0.01326268676512766
100506469	-5.074983263028569e-10
100506504	-0.01134654808949399
100506571	0
100506581	0.0132592564202109
100506963	-6.466667291601544e-11
100507331	-0.0086858465750424
100507436	-3.8975183919715127e-10
100507605	7.5550884470872e-4
10050	-0.00703695969503903
10051	-7.72243935635404e-10
10052	-0.00942332614900046
10053	-0.00518601531193695
10054	-1.3731025704674423e-9
10055	0.00414368431741954
10057	0
10058	-2.16958125145721e-10
10059	0.00590189322235369
1005	0.00179893371927417
10060	-0.00355364427315774
10061	0.00489894101267075
10062	-0.02458549897678856
10066	-1.1123825340532046e-9
10067	0.00661058513729157
10069	-5.732486103565891e-10
1006	-1.2159266043615864e-10
10072	-4.2843046053974886e-10
10073	-9.408899889263508e-10
10075	-5.362217478316192e-10
10076	-0.00153690780626481
10077	-0.00766566794312017
10078	-0.0086082737304284
10079	0.01481837577079424
1007	0.00455943909699888
10083	-0.00226486057948199
10084	-6.049539805462491e-10
10085	-0.00936059714637625
10086	0.00720821481660543
10087	-8.53669308966558e-10
10089	-8.5647179442594e-4
1008	0
10090	0
10092	-0.00835610455648818
10093	0.00356546169146782
10095	-0.00325472678008634
10096	-0.00377640078706531
10097	-1.8450151540009835e-9
10098	-0.02363645284438301
10099	-0.00268803363003744
1009	-0.01058974891624981
100	-0.02418148101804298
10100	0.07536643854338311
10101	-0.01537283865619858
10102	-3.1809726601208447e-10
10103	7.8276223296772e-4
10105	0.01050798967500761
10106	0.00294158664265678
10107	-0.00402741735891147
10109	-1.5974892786112603e-9
1010	-0.00545128719969155
10110	-0.00914173132988897
10111	-2.6037535554080755e-10
10112	0.01341680779354248
10113	-1.1373593061907532e-9
10114	-7.014910316122941e-10
10116	4.6592982884401e-4
10120	0
10121	-1.215339549285696e-9
10123	-0.03486115367698873
10125	-0.00374028972846559
10126	-0.00255447130378567
10127	-3.1530641333887215e-10
10128	-6.920412143441301e-10
10129	-0.00412539379034463
1012	-0.00450445495595889
10130	0.02706090471590333
10131	-4.827027790372871e-10
10133	-1.000945361913246e-9
10134	-1.8949022036226495e-9
10135	0.0087376147839643
10136	0.01433762761386159
10137	-1.0264983361638076e-9
10138	-0.00152011860865344
10139	-0.00111723189817084
1013	0.00671422423382021
10140	-1.8170484135429411e-9
10141	-1.0667988711258822e-10
10142	-0.01898739312885592
10144	0.03035110381942126
10146	-0.00154738171486774
10147	-6.852113995993002e-10
10148	-0.00999685444809775
10149	0
1014	-0.01772064507578879
10150	0.01212512564357045
10152	-2.4411919151121637e-10
10153	-0.00229067148439542
10154	-0.00400844408674941
10155	0.01685968521006259
10157	0.01460015054442816
10158	-0.03747916945978684
10159	3.8525442295066994e-5
1015	0
10160	-0.01049407287816906
10161	0.02815146744452048
10162	-3.823131186128647e-10
