gene	male_old_adult_1
10000	0.00523149860400769
10001	0.00120750703723212
10002	0
10003	-0.00207701818647234
100048912	0
10004	0
10005	0
10006	0.00483742855246899
10007	0.00103957605158168
10009	0
1000	0
10010	0.00267686657161705
100126791	0
100128124	0
100128640	-0.0146012303035026
100129128	-0.00308849156959772
100129250	0
100129271	0.00161575681273665
100129361	0
100129482	0.00280909258981507
100130331	0.00415952964254742
100130449	-0.00335208590326895
100132341	-0.00548051594352831
100132476	0
100134713	-0.00362791895588994
100137047	0
10013	0
10014	0
10015	0.00205379219739133
10016	-0.01300983186083729
10017	-0.00582337062464268
100188893	0
10018	0
10019	-0.01597916149215608
1001	0
10020	0
10021	-2.1818701219731284e-5
10022	-0.00267330828396686
10023	0.00619766641913215
10024	-0.01194498387746214
10025	0
10026	1.3117557834294e-4
100272147	0
100287932	0
100288413	-0.01004591421466906
100289678	0
100293516	-0.00543335963727032
1002	0
100316904	0
10036	0
10038	0
10039	0.00472634573586201
1003	-0.01129698462908422
10040	0
10042	0
10043	0.00871781875983412
10045	0.00638783958026252
10046	0
10047	6.2290036825058e-4
10048	0
10049	0
1004	0
100505741	0
100505761	0
100505879	0
100505933	0
100506144	-0.0098004833476246
100506469	-0.00166403701282437
100506504	0.00314646360424207
100506571	-0.00111799609573423
100506581	-0.01338141022509476
100506963	0
100507331	-0.00512114925921924
100507436	0
100507605	0
10050	0
10051	0.00191875591876837
10052	0
10053	0
10054	0
10055	3.4417265254363e-4
10057	0.00278871853147475
10058	-0.00238691191494513
10059	-0.00337256333415995
1005	0
10060	0
10061	0
10062	0
10066	0
10067	0.0023350322082916
10069	0.00231876857202166
1006	0
10072	0.00373769271098759
10073	-0.00216278203601875
10075	0
10076	-0.00305610129071403
10077	0
10078	0
10079	0.00310236160254162
1007	6.3293953522668e-4
10083	0.00255462587139938
10084	6.5875011258067e-4
10085	-0.00472568220765745
10086	0
10087	0
10089	0
1008	0
10090	0
10092	0.00200231456791744
10093	0
10095	0
10096	0
10097	0.00799504151453571
10098	0.02664484704152132
10099	0
1009	0
100	-0.01127771846892732
10100	0.00345854227872361
10101	-0.00243565009329897
10102	-4.6612817560835e-4
10103	-0.00286429062258865
10105	-0.01035663365350233
10106	0.00812623972879415
10107	-0.00160006172172804
10109	-0.00539812819262387
1010	0
10110	0.00639364027319919
10111	0
10112	-0.01281171160683685
10113	0
10114	-0.00591953514871572
10116	0
10120	0
10121	0
10123	-0.01368703187433713
10125	0.02882559638048133
10126	0
10127	-4.7107732888828e-4
10128	0
10129	0.01393957397070977
1012	0
10130	0
10131	-0.00108812226153157
10133	0.01950018991613219
10134	0.00808120528215778
10135	0.00749823867334059
10136	0.00187941458340775
10137	0.00210159569209477
10138	-8.6922127813613e-4
10139	0
1013	0.00161747038830251
10140	0
10141	0
10142	0
10144	0
10146	-0.00395585730213785
10147	0
10148	0.01633692980819678
10149	0
1014	-0.0035844350390701
10150	-0.00123545631422398
10152	-4.7847774334674e-4
10153	0.00456893794028957
10154	-0.01122524116165582
10155	-0.01060695424144341
10157	-0.00568612522658546
10158	0.03390101604509943
10159	0.00352237983228844
1015	0
10160	-0.00188155286501499
10161	-0.00591332848595375
10162	0.01620088494627316
10163	0
10164	0.00221288121262072
10165	0.00268296046090343
10166	-0.00374407527687912
10168	-0.00701602431058136
1016	0.0039204028236629
10170	0.01138789440356582
10171	0
10174	-0.00118590466553976
10175	0
10178	0
10179	0
1017	-0.00677409567837069
10180	0
10181	-0.0046985286157494
10184	0
10186	0
10188	0
10190	0
10193	0
10195	0
10196	0
10197	0
10198	0
10199	0
1019	0.00127450352291657
101	0.00850728988377002
10200	0
10201	0.00460718322397001
10202	-0.04498364823545338
10203	0
10205	-0.00494259851487548
10206	-0.01809797900244827
10207	0
10208	-0.0067362042821211
10209	0.00490169035932246
1020	0
10210	-0.00273055690128689
10211	0
10212	0
10213	0
10214	0
10215	-0.00192188539861064
10216	-0.00332872979884273
10217	0
10218	0
10219	0.00967383694930026
1021	0.00661437100894877
10220	0
10221	-0.00931314307065568
10223	0
10225	0.00542087712808241
10226	-8.458855881884e-4
10227	0.00409002615167542
10228	0
10229	0
1022	0
10230	0
10231	0.04171252061555871
10232	-0.00930054408817065
10233	0
10234	0.00402095965555746
10235	0
10236	0.00228891876750651
10237	-0.00287725812833273
10238	0
10240	0.00650974804747052
10241	-0.00221823519934743
10242	0
10243	0.00994601482662698
10244	0
10245	0.00117586530152292
10246	0
10247	0
10248	0
10249	0
10250	0
10252	-0.01252247230282399
10253	0.00560602531039988
10254	-0.00361342984917511
10255	0
10256	-0.0057425760631768
10257	0
1025	-0.00610212846890234
10260	-0.00320749901697108
10261	-0.00363786417564334
10262	0
10263	0
10265	0.00221438954386417
10266	0
10267	0
10268	7.2692979717702e-4
10269	0
1026	-0.02568302621723912
10270	0
10272	0
10273	0
10274	0
10276	-0.00929269687623052
10277	-0.00615796902756262
10278	-0.00556345317050058
10279	-0.00768418426112246
1027	8.342567743491e-4
10280	0
10281	0
10282	-0.01660090062276392
10284	0
10285	0
10286	0.00548871586054447
10287	0.00391590006201573
10288	-0.0074259631226742
10289	0
1028	0.010302135988069821
10290	-0.00248952989669726
10291	0
10293	-0.01724852962061275
10294	0
10295	0.0086451698172321
10296	0
10297	0
10298	0
10299	0
1029	0
102	0
10300	0
10301	0.00553571284943807
10302	-0.00823664290405238
10307	-0.00165252214321874
10308	0.0030813064918551
10309	-4.3020171467366e-4
1030	0
10311	0.00731159728446074
10312	0
10313	0
10314	0
10316	0
10317	5.5587929133105e-4
10318	0
10319	0
1031	0.00230593020537344
10320	0.00546480429498123
10321	0.00833881990937565
10322	0
10324	0
10325	0
10327	0
10328	0
10329	0
1032	3.2052690688876e-4
10330	0
10331	0
10332	-0.01867730727404785
10333	0.00435117118163464
10336	2.7203631077328e-4
1033	-0.01435542731707192
10342	0
10343	0
10346	0
10347	0
10351	-0.00374668136638295
10352	-0.01902406115744002
10360	-0.00258434134402926
10362	0
10363	0
10365	0
10367	0
10368	-0.00171870075438358
10369	0
1036	0.0307867499009453
10370	-0.00141046001528289
10371	-0.01132940337711136
10376	3.0431776397765e-4
10379	0
10381	0.00110691980747017
10382	-0.00780279365840392
10383	-0.01848810537759057
10384	-0.0021123335455187
10385	0
10388	0.00476387935064866
10389	-9.786539718502128e-5
1038	0
10390	0
103910	0
10391	-0.00934392691158709
10392	0
10393	0.00207156325882517
10394	-0.00401756496430134
10395	0
10396	-0.00185737864375306
10397	0.00482803099159883
10398	-0.01301858187606379
10399	-0.00842598571627432
1039	-0.00803161811821305
103	0.00475337627467809
10400	0
10401	0.00921657132601863
10402	-0.00906142196647719
10403	-0.00370982594629302
10404	0
10406	0.01044484762281486
10407	0
10408	0
10409	-0.02626524468887376
1040	0
10411	0.0024997021426942
10413	0
10417	0
10418	-0.01210402323690212
10419	0.00426757419217767
1041	-0.00680139304210056
10420	0.00705212959434983
10421	0
10422	0
10423	0
10424	0.00116450849237425
10425	0.00100557101759956
10426	0
10427	0
10428	0
10430	0
10432	-0.00499312689511554
10434	0.00121819118956081
10435	0
10436	-0.00465233724961168
10437	0
10438	-0.01000750277095529
10439	0.01379264144681162
1043	0.00638920922349547
10440	0.00610246751629243
10443	0
10444	0
10445	0
10446	-0.0090201526999407
10449	0
1044	0
10450	-0.00305649403591041
10451	0
10454	-0.00474972686989404
10455	-0.01533945039868086
10456	-0.0011421868024585
10457	-0.01811239705438295
10458	0
1045	5.2304429196096e-4
10460	0
10461	0.01240903785694482
10462	-0.01029957313478434
10463	0
10464	0
10465	0
10466	-0.00726083140846634
10467	0
10468	2.7739432869622e-4
10469	0
1046	4.4784815214721e-4
10471	-0.01231117143343512
10472	0
10473	-2.4609499349492e-4
10474	0
10475	0
10478	0.00209489436335671
10479	0
1047	3.4169883147043e-4
10480	0
10481	0
10482	0
10483	-0.00145412889102568
10484	-0.00302923994102411
10485	0.00331225145044064
10486	0
10487	-0.00496671571074626
10488	0
10489	0.00450741749797201
1048	0
10490	0
10491	0
10492	0
10493	0
10494	0
10495	0
10497	-0.00892288117915023
10498	0
10499	-0.01177469813083136
104	0.00531030507066121
10500	0
10501	0
10505	0
10507	-0.00127762463353064
1050	0.00259494530246447
10512	0
10513	0
10514	0
10516	0.00130261435083369
10518	-0.00341306904652075
10519	-5.3131662122726e-4
1051	0
10520	0
10521	-0.00386757532984782
10522	0.00791057518729637
10523	0
10524	0
10525	0.00537003110226539
10526	0
10527	0
10528	0.00119524901806433
10529	-0.01474232481205021
1052	0
10531	0
10533	0.00408242477428258
10534	0
10535	0
10536	0
10537	0
10538	0.00555121735042139
10539	-0.00344520023754375
1053	0.01561511984305075
10540	0
10541	0.00273041180635367
10542	0.00261401624571106
10544	-0.01052850967251875
10548	0
10549	0.00142856165485775
1054	0
10550	0.00634756372673807
10551	0.01697414955718965
10552	6.7847029832311e-4
10553	0.00552896884256007
10554	0
10555	0
10556	6.2025808526307e-4
10557	-0.00302093747898225
10558	-0.00415614312357239
10559	0
10560	0.0105707419468896
10561	-0.01622955429382035
10562	-0.0332735516038335
10563	0.01489292774128843
10564	-0.00295548345345022
10565	-0.00118276502095316
10566	0
10567	0
10568	0
1056	0
10570	0
10572	0
10573	0
10574	0.00314621252800714
10575	0
10576	0
10577	0
10578	0.01782472207559253
10579	5.1399133768988e-4
10580	0
10581	0.0101340327499172
10584	-2.1342396958963e-4
10585	0.00581504985174239
10586	0
10587	0
10589	-0.0026813177585175
1058	-0.0073970910177318
10590	-0.00558008868029176
10591	0
10592	0
10594	0
10595	-0.00670046364297972
10598	0
10599	0.00137455593466299
1059	0
105	0.00656147548347497
10600	0
10602	0
10603	0.00213963612040651
10606	-0.00143860998223014
10607	0.00228591225484882
10608	0.00167717692225251
10609	-0.01571441268894718
1060	0
10610	-0.00610952319752609
10611	0.00270014906406405
10612	-5.9399334139197e-4
10613	0
10614	0.00614310014644245
10615	0
10616	0
10617	7.2205807930209e-4
10618	0
10621	-0.00249852305197365
10622	0
10623	0.00454068744703235
10625	-0.01046769906628336
10627	0
10628	0.00161043781638345
10629	0
1062	-0.01051774561067024
10630	0
10631	0.00380903140191768
10632	0.00752228251194842
10633	-0.00140467642049872
10634	-0.00745865549289141
10635	0.00465343394281139
10636	0
10637	0.00503463317000063
1063	0
10640	0
10641	0
10643	0.04262154764966302
10645	-0.00409539580777698
10647	0
10648	0
10650	0.00317721639260276
10651	0
10652	0
10653	0
10654	8.691365170072894e-5
10656	0.01019924770455772
10657	0.00536013563901471
10658	0
10659	0.00154819225100248
10660	-0.00112530800464962
10661	0.00433737456638263
10663	0
10664	0.00282043801797285
10665	0
10666	0.02728086643218028
10667	0.00708929800329717
10668	0
10669	-0.00185563947358413
10670	0
10671	0
10672	0
10675	0
10677	0
10678	-0.01122536271978267
10681	0
10682	0.00606165870200852
10683	0
10686	0
10687	0.00873779915471505
1068	9.8358646477661e-4
10690	-0.00192700903314831
10691	0.00951561369171629
10692	-1.2977193342139e-4
10693	0
10694	0
10695	0
10699	0
1069	1.4000850883319e-4
1070	0
10712	-4.1741752875429e-4
10713	0
10714	-7.3133713220761e-4
10716	0
1071	-0.02342750470321078
10721	0
10723	0
10724	0
10725	-0.00117873069780009
10726	3.084834163595e-4
10728	0
10730	0
10732	-1.4667348762451e-4
10733	-0.0068084661072872
10734	0
10735	0.00181035931237823
10736	0
10737	0.0092101484933902
10738	-0.00508256442217981
10739	-0.00499712621661121
10741	-0.01065686658591725
10742	0
10744	0.00138626958953747
10745	0.00548928769680823
10746	0
10747	0
10749	0
10750	0.00304592595507047
10752	0
10753	0
10755	0
10758	-0.00462056580720517
1075	0.01037148630960291
10761	0
10762	0
10763	0.0017007321496486
10765	0
10766	-0.00333179633616675
10767	0
10768	0
10769	0
10771	0
10772	0
10773	-0.00551983225489403
10775	0
10776	-0.00378784840949253
10777	0
10778	-0.00230038560822698
10780	0.00188685108840535
10781	0.0060935914485615
10782	0
10785	0
10786	-4.7358003162843e-4
10787	-0.00293298384544165
10788	0.01432287279102392
10791	0.00467569160298568
10793	0
10794	0
10795	-0.0160662612670195
10797	0.02303820596783189
10798	0
10799	0
107	0
10801	0
10802	0
10803	-0.00992006773399546
10807	0.00991167870445364
10808	0.00988528936553574
1080	-0.00822476438683423
10810	-0.01499099033874396
10813	0
10814	0
10816	0
10817	0.00907586525199552
10818	0.0042922841012897
1081	0
10825	0
10826	0
10827	0
10840	0.00408461262516629
10841	0
10842	0.00535347427288914
10844	0
10845	0.00513079217681441
10846	0
10847	0
10848	-0.00103362943265029
10849	5.1842555571615e-4
1084	0
10850	0
10855	0.00661321927869713
10856	0
10857	0
10858	0
10859	0.01392356492917202
10861	0
10863	0.01453026299870923
10864	0
10865	-0.00147293329411982
10866	-0.00522854753737016
10867	-0.00935583421968288
10868	0
10869	0
10871	0.005257176681967
10873	4.1928137961534e-4
10874	0.00565286409824489
10875	0
10876	0
10879	-0.00297918719678217
1087	0
10880	0
10881	0
10882	-4.3850594242911e-4
10884	0
10885	0.0060472990234547
1088	0.01021294107050321
10891	-0.00821505266270774
10892	0
10893	4.6366266365459e-4
10894	-0.01777728571237095
10895	0
10897	-6.8973746148388e-4
10898	0.00170948989281321
10899	0
1089	0
108	0
10900	0.00251780399910826
10902	-2.9185382499932e-4
10903	0.00540948722274709
10904	-0.0169236645040869
10905	0
10906	0
10907	0
10908	0
10911	0
10912	-0.00865709593016385
10913	-0.00362186821845651
10914	0
10915	0.00737179931826957
10916	0
10917	-0.01619386206843844
10919	0.00520126815477854
10920	-0.00225131529410868
10921	0.00393836877073134
10922	0
10923	0
10924	0.02073072347635795
10926	0
10927	0
10928	0.00512444270180795
10929	0
10930	-0.00556147365725716
10935	-4.246151798301e-4
10936	-0.00194378543725327
10938	0.00575491239986556
10939	0.00190966556386183
10940	0
10942	0.0070944371472601
10943	0
10944	0.00946805202373923
10945	0
10946	0
10947	-0.00634105726036765
10948	0.00274209355167591
10949	0
10950	0
10952	0
10953	0
10954	-0.00656336682175019
10955	-0.00479594765230055
10956	-0.00209500393110557
10957	0
10959	-0.00427089932992319
10960	0
10961	0
10962	-0.01448718182293169
10963	0.0120716550402296
10964	0
10966	0.02059831473664811
10969	0.00340766640854972
10970	0.021851225227541
10972	0
10973	0
10974	0.00223405158061987
10975	0
10978	-6.1816449701776e-4
10979	-0.0094132295417473
10980	0.00148246267452111
10981	-0.00427193356976452
10982	0
10983	0
10985	0
10987	0
10988	0
10989	3.4005071754065e-4
10990	-0.00653323665302974
10991	0.0019866921182922
10992	0.00116930760333015
10993	-0.00381824566624293
10994	0
10998	-0.00824500401144904
109	0.01166934333083542
10	-3.9988263968327e-4
11000	-0.00482422419047697
11001	-0.00147185637233422
11004	0
11005	-0.00701944809790328
11006	0
11007	0
11009	0
11010	0.00549458362502027
11011	0.00154073005517364
11012	0
11013	-0.02396980207494511
11014	-6.5145408199258e-4
11015	-0.00721371114672286
11016	0
11017	0
11018	-0.00320167686721756
11019	0.00321366355204962
1101	0
11020	0
11021	-0.00150275532599739
11022	-0.0079095211754499
11024	0.0112181380400743
11025	-0.00157591957747313
11027	0.01630354118895387
1102	0
11030	-2.6788186783239e-4
11031	0.0091416464210574
11033	0
11034	-0.00432841079377614
11037	0
1103	0
11040	8.8892917758795e-4
11041	0
