gene	male_old_adult_3
10788	0.01808281260397868
10791	0
10793	-0.01026386648536983
10794	0
10795	-0.00661428950362286
10797	0.02146708530625205
10798	0
10799	0
107	0
10801	0
10802	0
10803	0.0182442402532849
10807	0.00562026758868335
10808	0
1080	-0.00568379403440341
10810	-0.00859102997915092
10813	0
10814	0
10816	-4.3809595652297e-4
10817	0.01142697956169197
10818	0.0038864584927661
1081	0
10825	0
10826	0.0035163428890508
10827	0
10840	0
10841	-7.6153094878084e-4
10842	0.03431449350107089
10844	0
10845	0.00309278511661247
10846	-0.00159488836729289
10847	0
10848	0.001209131408948
10849	0
1084	-0.00667869024635449
10850	0.00131062040522071
10855	0.00373328756226671
10856	4.0740293711651e-4
10857	0
10858	0
10859	0.01525817629524809
10861	0.00407737059432428
10863	0.01244747096135969
10864	0
10865	0
10866	-0.00314180667432795
10867	-0.00898893210943108
10868	0.00354618356189982
10869	0
10871	0.01132079586000618
10873	0
10874	-0.0138794544835248
10875	-0.00190290615620241
10876	0
10879	0
1087	0
10880	8.5049859822914e-4
10881	0.00174266309313158
10882	0
10884	0
10885	0
1088	-0.01606839721439465
10891	0.0049287521954634
10892	0
10893	8.3511228405684e-4
10894	-0.01121196633919257
10895	0.00730680174941904
10897	-0.00498556164867668
10898	0
10899	0
1089	-0.02346515820355862
108	0
10900	-0.00100698935234027
10902	0
10903	0
10904	-0.01869571338788528
10905	0
10906	0.00178571746505583
10907	0
10908	-0.01420125257965583
10911	-0.03179826637037829
10912	-0.0250876274267221
10913	0
10914	0
10915	0.00323410207526021
10916	0
10917	0.01111629681343962
10919	0.00328549575222372
10920	-0.00921503919687347
10921	0.00135918840853733
10922	0
10923	-7.7592836306394e-4
10924	0.00772926970887996
10926	0
10927	-0.00138908920984008
10928	0.00689196492802965
10929	0.00404204612287245
10930	0.00206126757694712
10935	-0.00568814534909778
10936	-0.00442318216218929
10938	6.9011821067622e-4
10939	0
10940	-0.00343989932422971
10942	0.015006073867929
10943	0.00571466177380013
10944	0.00772075074904355
10945	0
10946	0
10947	0.00645008488717404
10948	0
10949	0
10950	0
10952	-0.00875902635494487
10953	0
10954	0
10955	-0.00697612585341671
10956	-0.00912424112042231
10957	2.7555876796414e-4
10959	0.00732209108065237
10960	-0.00250526469013079
10961	0
10962	-0.00236687279582316
10963	0.01295178012579089
10964	0.00343852952869295
10966	0.0185500673977409
10969	0
10970	0.02543756466857817
10972	0
10973	-8.63519225007e-4
10974	0.00995944262586342
10975	0
10978	0
10979	-0.00739295271251912
10980	0
10981	-0.00282308698358391
10982	0
10983	0.0029385443076782
10985	0
10987	0
10988	0
10989	0
10990	0
10991	8.81830361020751e-6
10992	0
10993	-0.01597298560436154
10994	0.00129254220856661
10998	-0.01285118809140621
109	0.00368957885856619
10	0
11000	0
11001	0.00235802963210947
11004	0.00448624634699655
11005	0
11006	-0.01144262887639437
11007	0
11009	0
11010	0.00570179405400025
11011	0.00553460894831086
11012	0
11013	-0.03043242888894897
11014	0
11015	-0.00685696082992431
11016	0
11017	-4.416051154699359e-5
11018	-0.00314439753380541
11019	0
1101	-6.2174445235012e-4
11020	-9.8598405038011e-4
11021	0
11022	-0.01868796923264651
11024	-0.01870073961861303
11025	0
11027	0
1102	0.00246964289182987
11030	-4.8878623844263e-4
11031	0.01660627182932061
11033	-0.00338699950379483
11034	-0.00389136397301167
11037	0
1103	0
11040	0.01768308371260432
11041	0
11043	0.00128420028076612
11044	-0.00156689985572094
11045	-0.00347525192982301
11046	0
11047	2.7929993540614e-4
1104	-2.4832770544702e-4
11051	0
11052	0
11054	0
11055	0
11056	-0.01395823790963988
11057	0
11059	0
1105	0
11060	0.00188446163731847
11061	0
11062	0.0033355279709573
11063	0
11064	0
11065	0
11066	0
11067	0
11068	1.4437415243406728e-5
11069	0
11070	0.0010729497534044
11072	0.00803907887472401
11073	0
11074	0
11075	0
11076	-0.00733836560348536
11078	0
11079	-0.00460711547347931
1107	-0.00304091573456591
11080	0
11081	0
11082	-4.9715054467289e-4
11083	0
11085	0
11086	0.01478703040379524
1108	0
11092	0
11093	0
11094	0
11095	0
11096	0.00764302606623263
11097	-0.00426429052590372
11098	0.05125324654757182
11099	0
1109	0
11100	0
11102	-3.0050980906766e-4
11103	-0.0050822947369015
11104	-0.00547575375464377
11107	-0.00219177834431772
11108	0.00774368350247405
11113	0.00861004780719687
11116	0
11117	0
11118	-0.00144923554880156
11119	-0.0106655696519953
1111	0
11120	0
11122	-0.00267845439591013
11123	-0.01470616200997328
11124	0
11126	0
11127	0
11129	4.168549671364e-4
1112	-6.8083685378034e-4
11130	0.00335134042024487
11131	0
11132	0
11133	-0.00699810692392054
11135	-0.00156337846150435
11136	0
11137	0
11138	0
1113	-0.01885588126995586
11140	4.2178318763687e-4
11142	0
11144	0
11145	2.1902998354323e-4
11146	0
11147	0
11148	-0.00367701698763693
1114	-0.01477611440369898
11151	0.00132694747167681
11152	0
11153	0
11154	0
11155	0
11156	0.01518303097746429
11157	-0.0035273464780298
11160	0
11161	0
11162	0
11163	0
11166	0.00292620461161807
11167	0
11168	0
11169	-0.00704430013930219
1116	-0.04595915228958786
11170	0
11171	0
11172	0
11174	0
11176	0.00365107941543654
11177	0
11178	0
11179	-0.00244275160781758
1117	-0.02027557083646158
11180	-3.8453990326785e-4
11181	0
11182	0.02491384428322757
11183	0.00543463845834746
11184	0.0059796668654061
11186	-0.01390223333890489
11187	-0.00198122376803297
11188	0
11189	0
1118	-0.01052661890359544
11190	0
11193	0.00134112437739084
11194	0
11196	0
11197	0
11198	-0.00653488948746595
11199	-0.00497480332477652
1119	0
11201	0.00163620219729804
11202	0
11211	0
11212	0.001760780613592
11213	0.01102448334616426
11214	-0.00655175451145719
11215	0.00308082761639382
11216	0.00441726839074775
11219	0
1121	0
11221	0
11222	-0.00661916330908349
11223	0
11226	-0.001367845178027
11228	0
1122	0
11230	0
11231	0
11232	0
11234	0
11235	0
11236	-0.00362990856977307
11237	0.00445464958585036
11238	0
112399	0
1123	0.00433651729325121
11240	0.00671420754049231
11243	0.00232244051046514
11245	0
112464	0.03166374356078783
112479	0
11247	-0.01654561159359036
11248	4.5072306554222e-4
1124	0
11250	-0.01144650210033791
11251	-0.01215155727813279
11252	0.00135415377004463
11253	-0.00671754894604479
11254	8.4508931507105e-4
11255	-3.8507776683066e-4
11258	0
11259	-0.00146593385332196
11260	0
112611	-0.00769418090420095
11261	0
11262	0.01388379445374107
11264	0
11266	0
11267	-0.00870354536791765
11273	-0.00984688614292884
11275	0.00419199561160298
11276	0
11277	0.00261202223725135
11278	0
11279	0.00532965745472329
11280	0
11281	0.00507129496987167
11282	0
11283	0
11284	0.00313648608514733
11285	0.0035277861841487
112869	0
112950	0
1129	0.00899013638584112
112	7.1016585776943e-4
11309	0
1130	-0.01958301846820794
11311	-0.00434342120373015
11313	0
113146	0.00275575763912695
11314	-0.00914987296208678
11315	-0.00408406135391378
11316	-0.02824626647957069
113177	-0.00777994449714832
113178	0
11317	-0.00945794698700773
11318	-0.00253901096489584
11319	0.00467398483392022
11320	-0.00770912820003862
11321	3.6295842980721e-4
11322	-8.7157375566602e-4
113251	-0.00149048697246361
11325	-6.066547652684498e-5
11326	0.0211098881107912
11329	0
1132	0
11330	0.00138456141550017
11331	0
11332	0.00909147704122254
11333	0
11334	0
11335	0.0012448249811218
11336	0.00762170951228228
11337	0
11338	0
11339	-0.03434983431241889
1133	0
11340	0.00624802236041066
113419	0
11341	0
11342	0
11343	0.02115610086724899
11344	6.1776277901314e-4
11345	0
11346	0
1134	0.00671187410216412
1135	0.01162274292657017
1136	0.00361963927382129
113791	0
1137	0
113835	0.00857706236361158
113878	-0.00527144939639621
1138	0
113	-0.0166051027636262
114034	0
114044	0.01852117813036745
114049	0.00186261285284886
114088	0
1140	0
114112	-0.00609506006306875
1141	-0.00395335581019436
1142	0.00233281510066032
114327	0.00336858792587403
1143	0.00129716921608614
1144	0
114548	0
1145	0
114625	0
1146	-0.00105217975187535
114791	0
1147	0
114819	0
114876	0.01768648225343507
114881	0
114882	-0.00266783373486043
114883	0
114884	0
114885	0
114897	0
114899	0
114908	0.00375506025661403
114932	-5.5631408671442e-4
1149	0
114	0
115123	0.00869675213330131
115201	0
115207	0.00216500516238378
115290	0
1152	-0.00961691080541873
115353	0
1153	0.00437238767759698
1154	0.00768399263946406
1155	0
115703	0
115708	0
115817	0
1158	6.169815857701e-4
115939	0
115	-0.00254875393874814
116039	0.01543367791759421
1160	0
116138	-0.02664447244366613
1161	-0.0045838371277231
116285	0
116372	0
116496	0.00403375456603875
1164	0.0072034665081741
116828	-0.00737472612277467
116832	0
116984	0.00504322767481095
116985	0.01418414171276844
116986	0
116987	0
116	0
117178	-5.7883162659127386e-5
117246	0.0098601321986556
1173	0.01334529267080082
1174	0.00304300508971159
1175	-3.1546639968308e-4
1178	-0.01085926240156388
1179	0.00541856269719484
117	0
1180	-0.01107745198503911
1181	0
1182	-3.9675948419322e-4
1183	0
1184	0
1185	3.1509973994342e-4
1186	0
1188	0
118	0.01017588278344466
1191	-2.4323478443796e-4
1192	0
1193	0.01189973229387804
1195	0
1196	0
1198	0.00715346113458616
119	0
1200	0
1201	-0.00534448876357848
1203	-0.01125521931405917
120526	-0.00720085082275879
1207	0
1208	0.01210322411436824
1209	0
120	0
1211	-0.01568621289342288
1212	-0.00311020494395011
1213	-4.5402365842745e-4
1215	0
122616	0
1230	0
1232	-0.0169077041000547
1233	0
1234	0
1235	-0.01435919899919593
1236	-0.00478640031403523
1237	-0.00170686123995627
123803	0
123872	-4.9037041526545e-4
1238	0
123	-0.01439101129400551
124044	0.01393703488505028
1240	0.00689446855830122
124152	0.00419091395642053
1241	-0.00530615639185413
124222	0
1244	0
124565	0.00119350309894107
124583	0
124	0
125893	-0.00309790969342069
1258	0
1259	0
125	0
1261	0
126208	-0.00672087328555092
126231	0.00439091403960045
126298	0
126299	0
126321	7.0856675228505e-4
126353	0
126393	0
1263	-0.00202848596969195
1264	0
1265	-0.00450786683873173
1266	0.0041578189820848
1267	0.00241749562197702
1268	0
1269	0
126	0
1271	-0.00875382266919893
1272	0
127534	0
127544	-0.02127231813488536
127703	0.02050687285458894
1277	-0.01480766739158121
127833	0
1278	-0.00979883622583789
1280	0
1281	-0.00979772788211716
1282	-0.00949736856678063
1284	0
128553	0.01472562366804471
1285	0.00127317343587828
1286	-6.8271412784645e-4
1287	-3.9966649145362e-4
1288	0
1289	-0.00418101683205722
128	0
129025	0
129080	0.00638924640215183
1290	0
1291	-0.00551358809789896
1292	-0.02673529003268644
1293	4.9531997370179e-4
1294	-0.00364892355493357
1296	0
1297	0
1298	4.2269242982988e-4
1299	0.01565544777901646
12	0.01912477015127443
130074	-0.00363537470960911
1300	-0.00717452721471533
1301	-0.0081824676325308009
1302	0
1305	0
1306	0
1307	-0.00336969363897148
1308	-0.00395004836621276
130916	0
130	-0.0058764949548634
1310	-0.00917112592956847
1311	-0.0024380297158441
1312	0
131408	0.00139807598813524
1314	0.00902228729922931
131544	-0.01043605911917731
131566	0
131578	0
1315	-0.00222809903461263
131601	0
1316	0
1317	-0.00491423134460075
1318	-0.0068712657892026
131	-8.2407340523195e-4
1326	-0.00129987719239901
1327	-0.00100757255965515
1329	-6.1458701560679e-4
132	0
133619	0
1339	0
133	3.260034099565932e-7
1340	0
1345	0
1346	0.02009278381143209
1347	-0.00173781677092408
1349	0
134	6.0617290848236e-4
1350	0
135138	0
1351	-0.00363100353907809
1352	0
1353	0.00662196006153975
1355	0
1356	0.00772537531292571
1357	0
1358	0
135948	0
1359	0.00198900189675749
1360	0
1361	-0.00917498399356281
1362	0
1363	0
1364	0
1365	0
1366	0.00140028793914954
1368	0.01906800536995276
1369	0
136	0
1370	0
1371	0
1373	0
1374	0.00534125836571498
1376	0.00347534670242005
137886	-7.8334861442835e-4
1378	0.00313920748750257
138046	-0.00955503456451083
138050	0.00272379090926922
1380	-0.03897627115728092
138151	-0.00292174200374423
138162	1.9647332324962e-4
1381	-0.01204726047285719
1382	0
1384	0
1385	0
1386	0
1387	0
1388	0.00371507281578789
1389	0
139081	0
1390	-0.00698514932461577
1392	-5.5193704000665e-4
139322	-0.00388981735058829
1393	-0.00510328548161337
1394	0
139538	0
1395	0
1396	0
1397	0.00855732271260261
1398	0.01253758811406846
1399	0
13	0.00846463428100846
1400	0
1401	-0.00133154990630585
140459	0
140460	0
140461	0.0030351668446383
140462	-0.00170125731871921
140465	0
140467	0
1404	0
140545	0
140578	-0.00309507847699987
140597	-0.01673294940905197
140609	0
1406	0
1407	-0.0191273584200689
140801	-0.00879130009329839
140803	0
140883	0
140885	0
140890	0
1408	-3.7020101370503e-4
140	-0.00826412954505691
1410	0.00560813344627421
1411	0
1412	0
1413	0.00325126077132561
1414	0.00305176995881174
1415	-0.01874193063188085
1416	0.0230428267585201
1417	-0.00755662373846834
1418	0.00303829649050647
1419	0.0148876217319972
141	0
1420	0
1421	0.00224190032799673
142684	0
1428	8.8784737626541e-4
1429	0
142	0
1432	0
1434	0
1435	-0.0014450881024063
1436	-0.01770440721228008
1437	0.00592773477304583
1438	-0.00479505214129421
1439	-0.02245789308975077
1440	0
1441	-1.2785359304861e-4
1442	0
1443	-0.00643024904111437
144404	0
1444	8.7970111880798e-4
1445	0
1446	-0.00947755167425199
1447	0
1448	0
1452	0
145389	-0.02060251807438348
1453	0
1454	0
1455	0.00264532142424867
1456	0
1457	0
1459	0.00821884998667378
146057	0.00511924919482261
1460	-0.00341739074498683
146227	0
1462	0.01976095915536721
1463	-0.01106339361090092
1464	-0.00187583171456638
146542	0
146562	0.00119181824552739
1465	0
146691	0.00285674704256855
1466	0.00353438725466321
146712	4.9328513585736e-4
1468	0
1469	0
146	1.822170560708884e-5
1470	0
147179	0.00673767788914596
1471	-0.00834197155656808
1472	-0.00494700490155934
147339	0
1473	-9.607817406867e-4
1474	-0.01185232843705866
1475	0.00266715893282335
147657	-0.01097766766377691
147694	0
1476	-0.00648684008354291
1477	0
1478	0
147912	-0.00250124469072171
1479	-0.00620503489158714
147	0
148022	0.00554531722027482
148066	-0.0049292624192091
148229	0
1482	-0.00679101028442279
1486	0
148753	-0.00127842472382265
1487	-0.0028699219736391
1488	2.0589454222475e-4
1489	0.00436482016841137
148	0
1490	0
149111	0
1491	-0.0062828131661211
1493	0.03471473484354318
1495	0.01066328321702761
149603	0
1496	0
1497	0.00998868959161132
149986	0
1499	-0.01239030040632067
14	0
150160	0.00212830281559433
1501	0.00162695144671504
1503	0
1506	0
150726	0.00572367096912976
1508	-0.0083863119292243
150967	0.00622277758769198
1509	0
150	0
151011	0.00877547258135805
151050	0.00114355160270734
1510	-8.3929697211696e-4
1511	0.02093426161019321
1512	0.00593969500226763
1513	-0.01571613045928721
1514	-0.01020348005709838
1515	-0.01307673017482268
151987	-0.0114186237516367
1519	1.4146500379361e-4
151	-0.00490833434117574
152006	0
1520	0
152185	-0.00484644268723935
1521	-0.00819212655104999
1522	-0.02947383964411494
1523	-0.00604108645194218
1524	0.00962519118387402
152559	0
1525	-0.00310177803765563
1528	0
152	0
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0
153	0.00420554410833594
1540	0
1543	-0.00377231424184213
1544	-0.00415039564486938
1545	0.01179884476739713
154661	0.0110072260447823
154796	0.00585846487504418
154881	-0.00507917260215998
1548	-0.00530579895037435
1549	-0.00168333749100688
154	0.0093518343645474
155066	-0.01478727765795624
1551	-0.00629972232466363
1553	0.00952436520950725
155400	0
1555	0
1556	0
1557	0.01418724327136483
1558	0.01399041399265037
1559	-0.00244807094244151
155	0
1562	0
156	0
1571	0
1573	0
157567	-0.00628125569726494
157627	-1.7700551788053e-4
157680	0
1576	-4.5332606726941e-4
1577	-0.00283910881242923
157869	9.7465416365086e-4
157922	0
1579	0.00185649701805424
157	0
1580	-0.00468666479078147
1581	0
1583	0
158427	-0.00512306538297741
158471	0
