gene	male_adolescent_2
10000	-0.01620553803602197
10001	0
10002	-0.00115007799432143
10003	-0.00446767217122367
100048912	0
10004	0
10005	0
10006	-0.00133123346905477
10007	-0.00991711556302886
10009	-0.00137274479606413
1000	-0.00612108550339518
10010	-0.00171109388247717
100126791	0.00174707794172586
100128124	0
100128640	0.01397794681186455
100129128	0
100129250	-0.00181923131228626
100129271	0.00290431399877914
100129361	-0.00586548288609409
100129482	0.00679844048902774
100130331	-0.01733951195495907
100130449	0.00338313246999141
100132341	-0.01373478142895588
100132476	-0.00873913326242263
100134713	0
100137047	0.0042099096508682
10013	0.0054082036552248
10014	0.0028020441151446
10015	0.00477319248460659
10016	0
10017	0
100188893	0
10018	0
10019	0
1001	0
10020	0.00423516796591289
10021	0.00609329731170514
10022	-4.1484464534565e-4
10023	-3.2422459875993e-4
10024	0.00111895168296451
10025	-0.00233026407412968
10026	0
100272147	0
100287932	0
100288413	-0.01676488799174028
100289678	0
100293516	0.0165519888899084
1002	-0.00500145523620889
100316904	0
10036	0
10038	0
10039	-0.01503073401793003
1003	0.00399707966091549
10040	-0.0029645690369777
10042	0
10043	-0.0057818359230367
10045	0.00807228364009954
10046	0.00329699503699519
10047	0
10048	0.00731070181731524
10049	0
1004	0
100505741	-0.01690480026250869
100505761	0.01440683923701339
100505879	0
100505933	0
100506144	-1.216318942008e-4
100506469	-0.00419912287547429
100506504	0.01116687627815794
100506571	0.00239071195238696
100506581	0
100506963	-0.0099817526782876
100507331	0.01644877190780417
100507436	9.9342825113023e-4
100507605	0
10050	0
10051	6.7586917116809e-4
10052	-0.00324029157901821
10053	0.01717876185495523
10054	0
10055	0
10057	-1.3989481906599e-4
10058	0.00969929269151932
10059	0
1005	9.3014187277325e-4
10060	0
10061	0.0011686001220111
10062	0.00707446295663402
10066	0.00231879764987102
10067	0
10069	0.00205093215846878
1006	0.00124870426670008
10072	0.01549050836823435
10073	-0.01666657487980725
10075	0
10076	-0.00127905818362636
10077	0.00707033065424351
10078	-0.00704260767409781
10079	0.00664652484777785
1007	-0.01605619665003826
10083	1.2816261535034e-4
10084	2.7082897353232e-4
10085	0
10086	0
10087	0.00166598284898182
10089	0
1008	0.00380251895863352
10090	-0.00514569406149305
10092	-0.00241567514715243
10093	-0.00101621122673368
10095	-4.3394717978455e-4
10096	0
10097	-0.00971861464782237
10098	0.0138816645049029
10099	0
1009	0.00832973754655538
100	-0.02547576143437948
10100	-0.05113781894014112
10101	0
10102	0
10103	7.516301760552e-4
10105	-0.00777899072450423
10106	0
10107	-0.00694245418692716
10109	-0.00166689986810774
1010	0.00755218098820022
10110	5.8781481934057e-4
10111	-0.00244578991368732
10112	0.00464057962265335
10113	-0.00430697863536333
10114	0
10116	0
10120	-0.01536653435341861
10121	0
10123	0.0071913582838922
10125	-0.00113041288270527
10126	0
10127	0
10128	0
10129	0.0147684911372879
1012	0.01481284374532024
10130	8.6974723844609e-4
10131	0.01178665382827743
10133	0
10134	0
10135	0.0083324681648777
10136	0.01537082295117823
10137	8.528319819741027e-5
10138	0.01060473179949382
10139	1.4027311900011e-4
1013	0
10140	-0.02812967262628621
10141	0.01296503815138743
10142	0
10144	0
10146	-0.0020906459946027
10147	-0.01528546574652144
10148	-7.7505109527277e-4
10149	0.0271457390456128
1014	-0.00106679262814383
10150	-0.00247543020918531
10152	0
10153	0
10154	0
10155	0
10157	-0.00935757396100676
10158	-0.06494811185515477
10159	-0.00368676413968389
1015	0
10160	0
10161	2.2190661284931e-4
10162	-0.00426409380787847
10163	0
10164	-0.01703699906822542
10165	-0.00154309504954184
10166	0
10168	0.00878036397860995
1016	0
10170	0.01940222300466214
10171	-0.0064042948540871
10174	0.00131633655519516
10175	0.00299177389563267
10178	-0.01158052570323946
10179	-0.02182612309669503
1017	0
10180	0.00805351830463016
10181	0
10184	0.00921200349294085
10186	0.00189323761191214
10188	-0.01293840000161163
10190	0
10193	-0.00513254758390284
10195	0
10196	0.00852321220303222
10197	5.89722629415843e-5
10198	-0.00812791558236875
10199	0
1019	0
101	-0.00961444298206608
10200	0.01051186456832544
10201	0
10202	-0.00198594269840527
10203	0
10205	0
10206	-0.00167029052304106
10207	0.01055441203514291
10208	0
10209	-0.00760818039280099
1020	0
10210	0
10211	0
10212	-0.0091398156246219
10213	0
10214	-0.01980489566409158
10215	0.0097096470581389
10216	0
10217	-0.00292769120025514
10218	0
10219	-0.01050577715706054
1021	0
10220	0
10221	0.00103907467752863
10223	-0.00372179609658723
10225	0.02396249571314726
10226	0
10227	-0.02737543621494846
10228	0
10229	0.00233543267813264
1022	0
10230	0
10231	-3.944401592576e-4
10232	0.0188236361761085
10233	0
10234	0
10235	0.01477965855517371
10236	-5.2132063705915e-4
10237	0.00556138364331268
10238	-0.00990492024368547
10240	0
10241	-0.00137663582493861
10242	0
10243	0
10244	0
10245	0
10246	-6.5537142735284e-4
10247	0.00699500535545617
10248	0
10249	0
10250	0
10252	0.01464811900893764
10253	-0.00602587181962317
10254	7.6855965610342e-4
10255	-0.01275787680740128
10256	2.8370158953555e-4
10257	0.00564877811119587
1025	0.00771487295275214
10260	-3.8551230050485e-4
10261	0.01048446642894455
10262	0
10263	0.01209468178171052
10265	-6.1547670796605e-4
10266	0.01929298873846693
10267	0
10268	0.01930419413306972
10269	0
1026	0.0065119132186707
10270	0.00344969710234747
10272	0.00851745702582943
10273	0
10274	0
10276	-0.00539845546483691
10277	0.00534666400847941
10278	-0.00100404937190272
10279	0.00717190819256115
1027	-0.00369148262263599
10280	-0.0054053938220257
10281	-0.00398465890012391
10282	0.00461878877632802
10284	0
10285	0
10286	0
10287	-0.00822998368220662
10288	-0.02915206045075014
10289	-0.01352372269213473
1028	-0.05402640843821981
10290	3.2341091224279e-4
10291	0.00134734771160947
10293	0.0069288183731171
10294	-0.00446509628832703
10295	-0.01528918023537522
10296	0
10297	-0.00968337950384933
10298	0.00409497695527013
10299	0
1029	0
102	0
10300	0
10301	-0.02357440692827813
10302	0.00818656279272579
10307	0.00102780501075793
10308	-0.01532473517957022
10309	0.00299310975232547
1030	0
10311	0
10312	-0.00151364239776608
10313	0
10314	0
10316	0.01457594291322677
10317	0
10318	-0.00294294604604428
10319	6.17249847883339e-5
1031	0.01662332160425339
10320	-1.1870061595916e-4
10321	-0.08974514853032727
10322	0
10324	0
10325	0.00761946414511742
10327	0
10328	0
10329	0.02007239304451341
1032	0
10330	-0.00799225819468845
10331	4.8833568125712e-4
10332	0
10333	0
10336	-0.00907629078749546
1033	0.01107609924000681
10342	0.00921885177303045
10343	0
10346	0.00344624780996713
10347	0
10351	0.01021703469081691
10352	0.00578535922186678
10360	0.01030612551851738
10362	0.0102959825142236
10363	-0.00558808491031687
10365	-0.01835172779028203
10367	0.00911456275708804
10368	-0.003496166625583
10369	0
1036	-0.03128270684607046
10370	0.00687639672542783
10371	0
10376	-0.00994600680852061
10379	0
10381	0.02699124158891222
10382	0
10383	0
10384	0
10385	0.01034902124927969
10388	0.02486986518663004
10389	-0.02958605901060482
1038	-0.00633990682785132
10390	0.02812120932038953
103910	-0.00275064832787349
10391	-0.01850647241804484
10392	0.01901821422351487
10393	0.01504881083443718
10394	-0.02635906730562482
10395	-0.02017497781923184
10396	-0.01498826900654752
10397	-0.01474923660044775
10398	0.01389861400979741
10399	0.00530817149376061
1039	-0.02959701969929875
103	0
10400	0.00114180758520188
10401	-0.0020734353829131
10402	0.00888843590548749
10403	0.01374477246372649
10404	0.00140606815951059
10406	0.02905114798755668
10407	0.00409397433723547
10408	0.00455820525161514
10409	-0.00847168045348045
1040	0.00371250175111128
10411	0
10413	-0.00415581684259787
10417	0.02357880465947674
10418	0.01650945660724161
10419	-0.00390252001715099
1041	0.00452686343148157
10420	0.02312479485870944
10421	0
10422	-0.00467898958501926
10423	-0.00144700830526234
10424	-0.0017710009848784
10425	0
10426	0.01471276107791217
10427	0
10428	-8.3640025485795e-4
10430	0.01069595984358278
10432	0.00100161578671374
10434	0
10435	0
10436	-0.00154056429566539
10437	-0.0136983704276578
10438	0.01887389902179658
10439	-0.02516388606899547
1043	0.00318011480296616
10440	0
10443	0
10444	-0.01124412632021648
10445	-0.01487353604162125
10446	0.00841839862486258
10449	-0.00363419543967029
1044	-0.01176496925341533
10450	0.00187979974412006
10451	0.00851095934946423
10454	-0.00276988932073474
10455	0.00875279994153372
10456	0.00218814243716157
10457	0.03099529709395306
10458	0
1045	-0.00183553702738404
10460	0.0117023060488474
10461	0.01310074894234451
10462	0.01936891098979456
10463	0.00187184692103452
10464	0
10465	0
10466	0
10467	-0.00172183101531729
10468	0
10469	-0.0028051699666899
1046	0
10471	0.00983156358975149
10472	0
10473	-0.00894999342469801
10474	0.00693843219897128
10475	0.00221697811182541
10478	0
10479	0.00169526504814219
1047	-0.02082065339627099
10480	-0.01905700972538258
10481	0.00400955750367978
10482	0
10483	0.02261836406967727
10484	-6.3360827003849e-4
10485	0.00134905129394123
10486	0
10487	0
10488	0
10489	-0.00451966967315433
1048	-0.00104559613515524
10490	0.00614274655943721
10491	-0.00834059263996919
10492	0
10493	-0.00765714907546908
10494	0
10495	0
10497	0
10498	0
10499	0.00569578920851169
104	0
10500	-0.00783189143876289
10501	-0.00432098273372088
10505	-0.00930517167995972
10507	-0.0016087873109594
1050	-0.0099830012896844
10512	0
10513	0
10514	0
10516	-0.00365248827610284
10518	0
10519	-0.01204905943713468
1051	-0.00532998012520394
10520	0
10521	0.00726413455004918
10522	0
10523	0
10524	0
10525	0
10526	-0.00388876416371242
10527	-0.01298611508193036
10528	0
10529	0
1052	-0.01529381460473074
10531	0.01019852019863474
10533	0
10534	-0.00296893590516877
10535	0.01166571102208794
10536	0.00247242888850367
10537	3.9443778135719e-4
10538	0.00469737353443672
10539	3.4538244255604e-4
1053	0.00862719936660283
10540	-3.5544163101604e-4
10541	0
10542	-0.00535952834835005
10544	0.00693111168777806
10548	0
10549	0.01219673120377442
1054	-0.00679696489927122
10550	-0.01782519754989978
10551	-0.01612036317213785
10552	0.01117160524385345
10553	0
10554	0.01140310624501284
10555	-0.00247281114877852
10556	0
10557	0
10558	0
10559	0
10560	-0.00366019414712258
10561	-0.00373922559582982
10562	-0.01513600532921046
10563	0.01432954812980063
10564	-0.00137816634615564
10565	0
10566	0
10567	-0.00383633986932847
10568	-0.00834087680820323
1056	0
10570	0
10572	0
10573	0.01497413364594363
10574	0
10575	0
10576	0
10577	0
10578	0
10579	-0.0028588463935235
10580	-0.00397766391336904
10581	-0.06097338910271673
10584	0
10585	0
10586	0.00588487704184028
10587	0.00178138959493203
10589	0.01654415386397915
1058	-0.00239141722735789
10590	0
10591	0
10592	0.00814353309265759
10594	-0.00287920784782352
10595	-0.00102116698711942
10598	-0.01475628780049541
10599	0
1059	-9.775573358568e-4
105	0
10600	0
10602	0.00354178069255722
10603	-0.00293946396241451
10606	0
10607	-0.00152416045559562
10608	0
10609	0
1060	0
10610	0.04687652225265011
10611	-0.01856301370199093
10612	0
10613	-0.00659081034253923
10614	-0.00363618541426756
10615	0
10616	0.01749650659583085
10617	0
10618	0
10621	0.0107687669376024
10622	-0.0011112458944339
10623	0
10625	6.1963292390489e-4
10627	0
10628	-0.00570735755990341
10629	0
1062	0
10630	0
10631	-0.00673422008348211
10632	0.00164603304507915
10633	0
10634	-0.00108520414999816
10635	-0.01745249636315522
10636	0
10637	-0.00910421105462274
1063	0.00190300730895138
10640	0
10641	0.0092398421600777
10643	-0.09649472380325108
10645	-0.00542906227779826
10647	-0.00889716513981914
10648	0
10650	-0.01686203148167737
10651	0
10652	0
10653	0.00337634900036446
10654	0
10656	0
10657	-0.00393047906093136
10658	-0.00144632489872574
10659	0
10660	-0.00529076242969956
10661	0
10663	0
10664	0
10665	0
10666	-0.01014042497168636
10667	0.01000486532935258
10668	-0.00360774491947749
10669	0
10670	0.00114416774388962
10671	0
10672	-0.01345191835170081
10675	-0.00166005330339823
10677	0.03054599253973385
10678	-0.03076811930441879
10681	0.00352022499160611
10682	0
10683	0
10686	7.9649474756253e-4
10687	-0.00363391384472054
1068	0
10690	0
10691	-0.02542264508889539
10692	0.00101866583494715
10693	-0.01838472112693637
10694	0
10695	0.00466248842533096
10699	-0.01213713693345199
1069	0.00867153616085418
1070	0
10712	-0.01083726825145265
10713	0
10714	9.8970627603438e-4
10716	0.00116160290355681
1071	-0.00404481081958374
10721	0.01533097025125364
10723	0.01964786246700787
10724	0.00823642406650599
10725	0.02151420104154505
10726	0.02293048157071199
10728	0
10730	-0.01262903044860562
10732	0
10733	0
10734	-0.01723893317201656
10735	0
10736	-0.00274689349176065
10737	0.02887302626244185
10738	0
10739	0.01013512785406804
10741	0
10742	-0.00122415243986874
10744	0.00237612530369445
10745	0
10746	0.00134571617454572
10747	-2.737949269371e-4
10749	0
10750	0
10752	-0.00285646848480561
10753	0
10755	0.00280819794542424
10758	0
1075	0.00149494528768239
10761	-0.00315135627276068
10762	-0.00551105154161778
10763	-0.00248175092872112
10765	-0.0080026549798261
10766	0
10767	-0.00638640942603003
10768	0
10769	0
10771	3.5024768393793e-4
10772	0
10773	0
10775	0
10776	-0.00608404707888313
10777	0
10778	0
10780	0
10781	0
10782	0.00930072979145283
10785	0.00998109131687068
10786	0
10787	0
10788	-0.00982846539260687
10791	0
10793	0.00182671771814157
10794	-0.00463548526117374
10795	-0.00877173215664762
10797	-0.02775108606057392
10798	0.00785063254090157
10799	0
107	-0.00144463088844201
10801	0
10802	0.00169696798842535
10803	-0.05813145724814959
10807	-0.00496657010838856
10808	0.00943938702572041
1080	0
10810	0
10813	0
10814	-0.00620855243884516
10816	0
10817	0.02092129550741505
