gene	male-elderly-coarse-1
10407	0
10408	-0.0026181594146999095
10409	0
1041	0
10411	0.01349150230563349
10413	0
10417	-0.03133644974682394
10418	0.010535776047905426
10419	0
10420	0
10421	0
10422	0
10423	0
10424	0
10425	0
10426	0
10427	0
10428	0
1043	0.011838864669573398
10430	-5.0161503155086616e-5
10432	0
10434	0
10435	0
10436	0
10437	0.005743950153606242
10438	0.01436831360307202
10439	-0.00787229442103024
1044	0
10440	-0.00452795628299458
10443	0
10444	0
10445	0
10446	0
10449	0
1045	0
10450	0
10451	0
10454	0
10455	0
10456	0
10457	0.035812688570209944
10458	-0.0212413380410097
10459	0
1046	0
10460	0
10461	0
10462	0
10463	0
10464	8.02048647052218e-4
10465	0
10466	0
10467	-0.0012816293259583751
10468	0
10469	0
1047	0
10471	0
10472	0
10473	0.02391979803267283
10474	0
10475	0
10478	0
10479	0
1048	0
10480	-0.006365691124003311
10481	0
10482	-4.834165843531762e-5
10483	0
10484	0
10485	-0.0016116624654061152
10486	0
10487	0
10488	0
10489	0
10490	0
10491	0.01658147170017064
10492	0
10493	0
10494	-0.0074654239349446995
10495	0
10497	0
10498	0
10499	-0.0025649047471981816
105	0
1050	0
10500	0
10501	0.010608213118457596
10505	0
10507	-0.007676892328127742
10509	0
1051	-7.10185575877207e-4
10512	0.014193585788635167
10513	0
10514	0
10516	0
10518	0
10519	0
1052	-0.013890245845901808
10520	0
10521	0
10522	0
10523	0
10524	0
10525	0
10526	0
10527	-0.004054930646823476
10528	0
10529	0
1053	-0.009079613965876764
10531	0
10533	0
10534	0
10535	0
10536	0
10537	0.009828454678550577
10538	-0.005385900426039805
10539	-0.010834184469386884
1054	0
10540	0
10541	0.01674123931758113
10542	0
10544	0
10548	-0.016231338719596852
10549	0
10550	0
10551	0.028557728167885228
10552	0
10553	0.0024459640607316967
10554	0
10555	-0.026854606565481765
10556	0
10557	0
10558	0
10559	0
1056	-0.017353627104693986
10560	0
10561	0
10562	0
10563	0.01002660319516927
10564	0
10565	0
10566	0
10567	0
10568	-0.002197197633644255
10569	0.0017157188830615505
10570	0
10572	0
10573	0
10574	0
10575	-0.004396952886671281
10576	-0.011266471212214794
10577	-0.004934555911535718
10578	0.04081885585809147
10579	0
1058	0.010883853728813184
10580	0
10581	0.0760244308578589
10584	0
10585	0
10586	0.012756419963824935
10587	-0.008920445367117924
10589	0
1059	0
10590	-0.04306688596071193
10591	-0.001243116386947936
10592	0
10594	0
10595	0
10598	0
10599	0
1060	0
10600	0
10602	0
10603	0
10606	0
10607	0
10608	0
10609	0.018951444876340637
10610	0
10611	0
10612	0
10613	0
10614	0.0077706958669076865
10615	0
10616	0
10617	0
10618	0
1062	0
10621	0
10622	0
10623	4.0203801621873785e-4
10625	0
10627	0
10628	0
10629	0.0034499703855255886
1063	0.006486394787114876
10630	0.008510623636036843
10631	0
10632	0
10633	0
10634	0.006749351211976896
10635	0
10636	0
10637	0.012806911649565229
10640	0
10641	0
10642	0.023805874324721525
10643	0
10644	0
10645	-0.0026404730683362247
10647	-0.02708276755836566
10648	0
10650	0.0038311047777427683
10651	0
10652	0
10653	0
10654	-0.007366253677333136
10655	0
10656	0
10657	0
10658	0
10659	0
10660	0
10661	0
10663	-0.025148900219708045
10664	0
10665	0.009772602565967571
10666	0
10667	0
10668	0
10669	0
10670	0
10671	0
10672	0
10673	-0.010342351670104576
10675	0
10677	0.00818073596394766
10678	0
1068	0
10681	-0.007368135285401847
10682	0.003136168505392417
10683	0
10686	0
10687	0
1069	0
10690	0
10691	0
10692	0
10693	-0.013650731521857869
10694	0
10695	0
10699	-0.015390611552485323
107	0
1070	0
1071	0
10712	0.00509284440366258
10713	0
10714	0
10715	0.019270937631831624
10716	0
10717	0
10718	-1.7117870982678008e-4
1072	0
10721	0
10723	0
10724	0
10725	0
10726	0
10728	0
1073	0
10730	0
10732	0.018814545938672086
10733	-0.038671395431628584
10734	0
10735	0
10736	0
10737	0.0018285795730647347
10738	0
10739	-0.02829726627924652
10741	0
10742	0
10743	0
10744	0
10745	0
10746	0
10747	0.013293988518909904
10749	0
1075	0.007440713577412208
10750	0
10752	-0.01810689720798511
10753	0
10755	-0.006922489297428499
10758	0
10761	0
10762	0.0024810428394236757
10763	0
10765	-0.009661103071592897
10766	0
10767	0
10768	0
10769	-7.231361003847518e-4
10771	0
10772	0
10773	0
10775	0
10776	0
10777	0
10778	0
10780	0.012868351351156894
10781	0
10782	0
10783	0
10785	0
10786	0
10787	-0.016717484636757433
10788	-0.01340889899976364
10791	0
10793	0
10794	0
10795	0
10797	0.0030594304904859996
10798	0
10799	0
108	0
1080	0
10800	0
10801	0
10802	0
10803	-7.728669901508824e-4
10804	0
10806	0
10807	0
10808	0
10809	0
1081	-1.4657731199496546e-4
10810	0.007908323103863522
10811	0
10813	0
10814	0
10815	0.015902932874821477
10816	0
10817	0.011641922479937004
10818	0
10825	0
10826	0
10827	-0.005847706576920095
10838	0
1084	0
10840	0.02967730529231281
10841	-0.014118105019208183
10842	0
10844	-0.006387283602188103
10845	0
10846	0
10847	0.003138169287113062
10848	0
10849	0.009475443521753465
10850	0
10855	0.007567800241127948
10856	-0.011041736820597463
10857	0
10858	0
10859	0
10861	0
10863	0
10864	0
10865	0
10866	0
10867	0
10868	0
10869	0
1087	0
10870	0.016699542638716123
10871	0
10873	0.008705944849619094
10874	0
10875	-0.0031180868254460773
10876	0
10879	0.01422763660606562
1088	0
10880	0
10881	0
10882	0
10884	0.0024866757530565085
10885	0
10886	0
10888	0
1089	-0.01871031973873906
10890	0
10891	0
10892	0.013341136183106311
10893	0
10894	0
10895	0
10897	-0.00469928366161214
10898	0
10899	0
109	-0.010876426243782801
10900	0
10902	0
10903	0
10904	0
10905	0
10906	0
10907	0
10908	0.008803743765704319
10910	0
10911	0
10912	-0.04615599261291792
10913	0
10914	0
10915	0
10916	0
10917	0
10919	0
10920	0
10921	0
10922	0
10923	0
10924	0
10926	0
10927	0
10928	0
10929	0
10930	0
10933	0
10935	0
10936	0
10938	0
10939	0.007447259194396864
10940	0
10942	-0.016354644854660597
10943	0
10944	0
10945	0
10946	0.002498569569984895
10947	0
10948	0
10949	0
10950	-0.009209827079315266
10952	-0.0018673573276441185
10953	0
10954	-0.04964792370440399
10955	0
10956	0
10957	1.429094702271839e-4
10959	0.016461460356113296
10960	0
10961	0.0026439462681209654
10962	0
10963	0
10964	-0.05055013840243361
10966	0
10969	0
10970	0.01111679105175206
10972	0
10973	0
10974	0
10975	0
10978	0
10979	0
10980	0.002354051255150378
10981	-0.015589330348457494
10982	0
10983	0.00791676641029876
10984	0
10985	0
10987	0
10988	0
10989	0
10990	0
10991	0
10992	0
10993	0
10994	0
10998	0
10999	0
11000	0
11001	-0.011649614030819508
11004	0
11005	0
11006	0
11007	-0.0011757976007506577
11009	-0.017932409213040994
1101	-0.0253345230471259
11010	0
11011	0.003409300234737151
11012	0
11013	0
11014	0
11015	0
11016	0
11017	0
11018	-0.004694250855240032
11019	0
1102	0.034019947702671485
11020	0
11021	0
11022	0
11024	0
11025	0
11027	-0.013238785754414936
1103	0
11030	-9.716329322166916e-4
11031	0
11033	0
11034	0
11035	-7.295425097721325e-4
11037	-0.015541168260474601
1104	0
11040	4.7246482419894636e-4
11041	0
11043	0.003320507959700784
11044	0
11045	0
11046	0
11047	0
1105	0
11051	0
11052	0
11054	0
11055	0
11056	0
11057	-0.01174158193062366
11059	0
1106	-0.030529652040784037
11060	0
11061	0
11062	0
11063	0
11064	0
11065	0
11066	0
11067	0.007548478958883027
11068	0
11069	0.005043533049942738
1107	0
11070	0
11072	0
11073	0
11074	0
11075	0.014035219971220371
11076	0.013229308885739284
11078	0
11079	0
1108	-0.004208336337447987
11080	0
11081	0
11082	0
11083	0
11085	0
11086	0
1109	0
11091	0
11092	0
11093	0
11094	0
11095	-0.004255933306478422
11096	0.006352763930736136
11097	-0.028094670166381525
11098	0
11099	0
111	0
11100	4.816651743178056e-4
11101	-0.012786941334427487
11102	0
11103	0
11104	0
11105	0.011810717873680517
11107	0
11108	0.033250222013194095
1111	0
11112	0
11113	0.018272738667536464
11116	0
11117	-0.003410647577764764
11118	-0.019326571954086012
11119	0
1112	0
11120	0
11122	0
11123	-0.010261317155377874
11124	0
11126	-0.02955563748368942
11127	0
11128	0
11129	0
1113	0
11130	-0.0011645982541376109
11131	0
11132	0
11133	0
11135	0.013204115135508747
11136	-0.007513388646195105
11137	0
11138	0
1114	-0.008460918226364458
11140	0
11141	0
11142	0
11144	0
11145	-0.006953531709068923
11146	-0.00263440661613256
11147	0
11148	0
11149	-0.002067059285833836
11151	0
11152	0
11153	0
11154	-0.013275055830198617
11155	-0.0018650514493246157
11156	0
11157	0
1116	0.03696209763658206
11160	0
11161	0
11162	0.004018102283156215
11163	0
11164	-0.014334487135866287
11166	0.012051361122112804
11167	0
11168	0
11169	0
1117	-0.01300810174756271
11170	0
11171	0
11172	0
11174	0
11176	0
11177	0
11178	0
11179	0
1118	0
11180	-0.0026764674868541088
11181	-0.006694844356917604
11182	0
11183	0
11184	0.0015099800225505152
