gene	male-adult-coarse-3
10253	-0.08428398451156043
10254	0.02162294948074909
102546226	-0.019343818657658027
102546294	-0.014985835376675194
10255	0.005333180639551948
10256	0
10257	-0.03883225253772514
1026	-0.13012669438130373
10260	0
10261	0
10262	0
10263	0.01663435014281761
10265	0.013345636453750883
10266	-0.08006736598614411
10267	0
10268	0.005124834827139572
10269	3.767833869612595e-4
1027	0.038090524702305735
10270	0.01617511198365489
10272	-0.012766577556379817
102723335	0.017900839945034417
102723526	-0.0628367885913243
102723661	0
102723684	0
102723692	0.01357155334918972
102723701	0
102723775	-0.014363081845258835
102723786	0.04786218151283658
102723809	0
102723932	0.018676864429282097
102724009	-0.014753656563804361
102724094	0.020381892775982374
102724201	-0.009749400166780008
102724323	0.006835091997440442
102724368	-0.03359052287591831
102724508	0.05884095042218751
102724511	0
102724532	-0.035627488363214416
102724612	7.933873058792871e-4
102724699	-0.047395064804965865
102724814	0.01653291739511109
102724927	-0.04191322480409809
102724929	0
10273	0
10274	0
10276	0.022382885803034738
10277	0
10278	0.04574656767337663
10279	-0.00936370927271874
1028	-0.011986392282837051
10280	0.012894120257579007
10281	0
10282	0.031069059092839395
10283	-0.02571408775788471
10284	0.026672013556687756
10285	0.03309298492800441
10286	1.7871562944847134e-4
10287	-0.046377954647330084
10288	0.01914339056637005
10289	-0.012480463469770525
1029	-0.10999920275163148
10290	0
10291	0.02965958343389882
10293	0
10294	0
10295	0
10296	0
10297	-0.02609809497399636
10298	-0.07621975827951646
10299	-0.014770899532108268
103	0
1030	0.02546144176699356
10300	0
10301	-0.007384419289113768
10302	-0.010815895024908173
10307	-0.031623077942625026
10308	0.009090942115075676
10309	0.02514001766522933
1031	0
10311	-0.008886870753300719
10312	0.005766964304190742
10313	-0.01379134120152355
10314	0.009759621428669004
10316	0
10317	-0.04071667699876117
10318	0
10319	-0.04926758852937311
1032	0.004036652366842201
10320	0.0014267267141567289
10321	0.014356058373210696
10322	-0.011836609331054203
10324	-0.09418444315446582
10325	-0.0641526306340313
10326	0.019792552652922787
10327	0.025876387091787655
10328	0
10329	0.017625914255223155
1033	0.016402302727566237
10330	0
10331	-0.0027209046254142587
10332	-0.005252586997898064
10333	0.03458706176568301
10335	0
10336	0
10342	0.013140214739513014
10343	0.0084405211345649
10344	0.013503285259539824
10345	-0.0034328573135214945
10346	0
10347	0.007873759070080059
10350	-0.009620063720379839
10351	0.08017653732319698
10352	0
1036	-0.06405735331496504
10360	0
10361	-0.0029116099642723966
10362	0
10363	0
10365	-0.08805494777158261
10367	-5.190959167096867e-4
10368	-6.159003403437342e-5
10369	0
10370	0.03219324928178481
10371	0.010884529395533186
10376	0.01166683966453993
10379	0.02965605934002837
1038	0
10380	-0.053150834160410707
10381	0.018597792123388007
10382	0.013305242877590072
10383	0
10384	-0.05763124937868624
10385	0
10388	0.035596643375768094
10389	0
1039	0
10390	0
10391	0
103910	-5.248048518215814e-4
10392	-0.004488676779311944
10393	-0.019641397462688184
10394	0
10395	0
10396	0
10397	0.0022767167812630072
10398	0
10399	0.018830788169022804
104	-0.08693751130012146
1040	0
10400	0.002314481028376393
10401	0.030199919477963112
10402	-0.07095666222833662
10403	-0.01004166045670267
10404	-0.024012467333670278
10406	0.01517455372933431
10407	0.05233104042922417
10408	-0.0429201595578302
10409	0
1041	0
10411	0.04746380663720047
10413	0
10417	-0.026898473322372583
10418	0.01603582069402912
10419	0.07904018927496155
10420	0.003254171271622362
10421	0
10422	-0.011561571241727547
10423	0
10424	0.0311865463342248
10425	0.0020973658800026115
10426	0
10427	0
10428	0
1043	0.07327972271961385
10430	0
10432	0.01255289285227208
10434	0
10435	0.0176071951935436
10436	0.011530293853949096
10437	-0.02140625992315267
10438	0
10439	0.07514936773482729
1044	-0.032058336629946026
10440	-0.03265447299695398
10443	0
10444	0
10445	-0.006903095261360096
10446	0.01256721248087411
10449	-0.035851264912865416
1045	0
10450	-0.0044636935249392174
10451	0.08198436944605829
10454	0
10455	0
10456	0
10457	-0.13072640384964077
10458	0
10459	0.006540535633604052
1046	0
10460	-0.021532125293247648
10461	0.07191879482545396
10462	0.07215769968587539
10463	0.011702819623234393
10464	0
10465	0.022429383005024513
10466	-0.037164524517304905
10467	-0.03591840286832112
10468	-0.048541505336908104
10469	0.001673457003739099
1047	0.0021426244758249746
10471	-0.013255853683801262
10472	0
10473	0
10474	0
10475	0
10478	-0.005009936849227289
10479	-0.04587746014753838
1048	0
10480	7.375887807626836e-4
10481	0
10482	-0.007444097927998723
10483	0.05587937344478694
10484	0.0017419887093744707
10485	0.043323477969783156
10486	-0.026107120300076423
10487	0
10488	-0.027670983718130836
10489	-0.001088209066945419
10490	0
10491	-0.0038915620012239154
10492	0
10493	0
10494	-0.023752003322863972
10495	0.006784675596600679
