gene	male-middle_adult-fine-2
100287482	0.00300329488902218
100287569	0
100287616	0.024085764071950004
100287814	0
100287896	0
100287902	-0.008407572328788337
100287932	-0.0036909515069725183
100288079	0
100288122	0.0121729217989692
100288198	0
100288413	-0.015752037523834438
100288637	-0.06965824803938678
100288797	0
100289092	0.013426033817405907
100289097	0
100289098	0
100289187	-0.07364036782202717
100289274	-0.08288376799323663
100289341	-0.006246388930141906
100289373	0
100289495	0
100289635	-0.030335152778048532
100289678	0
100292680	-0.03215792546999727
100293516	-0.016274292564374716
100294362	0.01666905848510252
100294720	0
1003	0
100302691	0
100303728	-0.011015919700008326
100303755	0.010624807784207813
100306951	-0.03195268315134364
100316904	0.026747669689053368
100329135	-0.0037462661574106295
100359394	0
10036	-0.01726878372615793
100379174	0
10038	0
100381270	0
10039	0.013631679960742877
1004	-0.04211049945472634
10040	0.05194628732549372
10042	0
100422737	0
10043	0
10044	0
10045	0.03789873877542361
10046	0
10047	0
10048	0
10049	-0.0012252033433719333
100499171	0.005343084703103872
1005	0
10050	-0.019038186316889454
100500850	-0.026836856485307523
100505474	0
100505478	0.002239005674828789
100505495	0
100505501	-0.02323015012560547
100505515	-0.006676053752272983
100505538	0.005304589535638334
100505540	-0.023719958658006295
100505545	0
100505549	0.021434425462599337
100505573	0.009801764557431068
100505583	0
100505609	0
100505616	0
100505619	0
100505622	0
100505624	0
100505641	0
100505658	0
100505659	0.04713128358435886
100505664	0.037097514019315624
100505676	-0.011540114048983792
100505681	0.05303946998940154
100505685	0
100505687	0
100505696	0.020303035664795535
100505715	-0.07136685316958767
100505718	0
100505738	0.0513526727020685
100505741	0
100505746	-0.03532813906083848
100505761	0
100505768	0
100505776	0.005252322672880709
100505782	-0.013166576879925377
100505783	0
100505797	-0.06081195924617102
100505811	0
100505812	0.030122954863357976
100505826	0
100505839	-0.07104014867767756
100505841	0
100505851	-0.0347571259498508
100505854	0.05890853528527502
100505876	-0.01855542982227236
100505877	-0.010262901361968132
100505879	0
100505881	-0.03525681306484558
100505890	0
100505893	0
100505894	0.007251262602012517
100505933	-0.015197198941373335
100505964	0
100505967	0
100505975	0.046560103034689083
100505978	0
100505984	-0.059614932174233956
100505985	0.023035377176951276
100505989	0
100506012	-0.014720586870191139
100506013	0
100506022	-0.0322217513271458
100506025	-0.0214585557011519
100506049	0
100506068	-0.024226671400129036
100506071	0
100506082	0
100506083	-0.04952691544124532
100506098	0.0061864484562355
100506100	0
100506107	0.015458778276290441
100506108	0.015482883356031575
100506113	0
100506115	0.05345365711000876
100506119	0.032839402999935194
100506122	-0.01014119811996441
100506125	0.0836060362449734
100506126	0.01875264456379028
100506127	0
100506142	0
100506144	0
100506172	0.055027052984395815
100506175	0.0194175111742076
100506195	-0.010756215713950556
100506207	0.013582849828908216
100506215	0
100506229	-0.02545007838679116
100506237	0
100506243	0.04520964470288328
100506271	0
100506274	-0.006152787903051161
100506286	0
100506289	0
100506302	-0.010395581758489937
100506314	-0.09202212930902692
100506319	-0.024129667374347817
100506368	-0.03862783660991321
100506374	-0.0038671316770264625
100506380	0.024402915722313595
100506385	0.02013230900234839
100506405	0.005648422059610004
100506406	0
100506409	-0.012100450691331732
100506413	0
100506421	-0.01596411066743283
100506428	-0.018705526784204868
100506433	-0.07892519742623208
100506457	0.025811555537323328
100506462	-0.04541912660819605
100506465	0.057874857273603864
100506469	0.040036466386720614
100506475	0
100506489	0
100506492	0
100506495	0
100506497	0.04065689970043466
100506498	0.04398285059030871
100506504	0
100506526	0
100506527	0
100506530	0
100506540	0
100506542	0.029158108552503743
100506571	-0.006193300221234229
100506581	0.07732536286124535
100506599	0.004056501851871158
100506603	0.09180473234079861
100506606	-0.0017595227351254767
100506622	0.0627981176992029
100506655	-0.012949780347429074
100506660	3.411005774291622e-4
100506668	0
100506675	0.0022431192668215284
100506677	0
100506679	0
100506680	0
100506686	-0.07461655273134538
100506691	0
100506696	-0.02678476956536461
100506697	-0.013606725553543295
100506710	-0.003975477211727539
100506713	-0.00416847721925393
100506714	0.012082676958707182
100506724	0
100506733	0
100506742	0
100506755	0.023243510605636834
100506757	0
100506765	0
100506776	0.06064298709435302
100506779	-0.023124110162478808
100506790	0
100506791	0
100506795	-0.013349013975167821
100506797	-0.0777940277286306
100506826	0
100506827	-0.0071600384362657185
100506834	0.009390333157925337
100506840	0
100506866	0
100506874	0
100506895	0
100506907	0
100506922	0
100506930	-0.04714761449448727
100506963	0.03206709373402674
100506994	0
100506999	-0.007113182647307929
100507027	0.014248736752237746
100507034	-0.033302739391849946
100507050	-0.024280273527705475
100507057	0.052790947866746846
100507058	-0.008794052082497998
100507059	-0.0017038138353921283
100507062	0.011724733847410724
100507064	0.08639637946640433
100507086	0
100507114	-0.02006260879617216
100507117	0
100507143	0
100507156	0.025794391520340524
100507171	0.05927775256259806
100507173	-0.017485475815910815
100507203	-0.0062073251762369795
100507206	-0.012242092293992255
100507240	0
100507246	0
100507250	0.004664617542814536
100507254	0.04211043631350819
100507257	0.038069084662671684
100507261	0
100507266	0.018233826194743882
100507274	-0.005865188973667598
100507277	0
100507283	0
100507290	0
100507300	0.07849205918202083
100507303	-0.05569697632001576
100507316	0
100507331	0.03830649841500273
100507336	-0.042091095632966674
100507362	0
100507384	0
100507388	0
100507389	0.03789594801933572
100507391	0
100507392	1.6277362515808517e-4
100507403	0
100507421	0.01571064775561503
100507423	-0.012985520098585506
100507428	0.060492877805466624
100507433	-0.030321436621436142
100507436	-0.017851084314104985
100507459	0.0026390692141491914
100507461	-0.01787839434015258
100507462	-0.0036866261137372923
100507463	0.011254993360606081
100507468	0.0036097959906213448
100507470	0
100507475	-0.04123084988234617
100507477	-0.0023821435007097083
100507487	0.019341143094776476
100507495	0.0056001945142498556
100507506	0
100507524	0
100507527	-0.02004669951343763
100507533	0.011493412825251195
100507534	0.005883614003584765
100507537	0
100507540	0.06177345303403777
100507547	0.045473330303549546
100507564	0
100507567	0
100507584	0
100507600	0
100507602	0
100507605	0.002938382574600357
100507629	-0.06720736048644103
100507632	0.022544183177854414
100507642	-0.0011383239492997862
100507650	0.0038574290669993946
100508631	-0.01147996078386344
10051	-0.11443162806270142
10052	0.09906113445108025
100526820	3.687793170232973e-4
100528062	0
10053	0.06703309668424659
100533106	3.673287141237055e-5
100533178	-0.01114891623367613
100533182	-0.03651588928718779
10054	0.007117740881290137
10055	0.03691000564158053
10056	-0.023590309949770405
10057	0.027908761580471224
10058	-0.012590394504198998
10059	0
1006	0
10060	-0.00842191917133561
10061	0
10062	0.03206767074137838
100628307	0
100631378	0
100652740	-0.0039161727249494085
100652791	0
100652824	0
100652853	0
100652911	0
100652929	0
100652999	-0.0078036846705577
10066	0
10067	0
10068	0
10069	-0.04320587823556451
1007	0.0520346056185611
10071	-0.01782195434772265
10072	-6.441939508384761e-4
10073	0.0400189109790192
10075	0.0011660117428859387
10076	-0.07019674728406762
10077	-0.012574640899865574
10078	0
10079	0.0012622195998422284
1008	0.021096741198020498
10081	0.01714819811523022
10082	0
100820829	0.040634346718702634
10083	0
10084	0
10085	0.007687857769393875
100852408	-0.019383732047963037
100852409	0.025271743417098546
100859921	0
100859930	0.0066540938939506165
10086	0.008317061454672576
100861552	0
100861553	0
100861554	0
100861573	0
100862662	0
100862671	0.04242962121065752
100862679	0.004125143415957705
100862680	0.03538601115863062
100862704	0.0066523693056531755
10087	0
100873930	0.0032931906117684936
100873942	0.006916659033722058
100874012	0
100874018	0.0036892393341668526
100874021	0
100874032	0
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	-0.01770787237478204
100874195	-0.007409681070665775
100874205	0
100874239	0
100874251	-0.027080377478922682
100874253	-0.05931909914964003
100874323	-0.031087116845850016
100874362	0
100874365	0.01722659113038818
100885778	-2.2025642917440763e-4
100885781	-0.031377029644618366
100885798	0
100885848	-0.0034772561358122765
10089	0.10063744735846891
1009	-0.05803683549413851
10090	0.02490593667866709
10092	-0.027377411324399283
10093	0
10095	0.0016658979053133965
10096	0
10097	0
10098	0.03830933132658604
10099	-0.036156847088966736
100996246	0
100996251	0.009981995627874616
100996279	0.0038881160222903085
100996286	0
100996301	0.006052484802651269
100996307	0.02907397637921195
100996342	8.945156865277722e-4
100996419	0.005907793814512574
100996425	0.022292574786842247
100996455	0.001945230944612396
100996485	0
100996490	-0.023480975230007726
100996492	-0.08758082540027741
100996570	-0.03230862069878498
100996579	-0.0484915899294226
100996590	0.0016979685718729108
100996624	0
100996671	-0.0496847260099608
100996694	-0.01789534288569496
100996702	-0.01971478140915668
100996902	-0.005266738122577873
101	0
1010	0.019382770248582322
10100	0.03877883555125377
10101	0
10102	0.02093643557830122
10103	-0.008937399983713155
10105	-0.003763539127915799
101055625	-0.04545831297280696
101059948	0
10106	-0.012377575738842813
101060019	0
101060200	0
101060264	0.06229757848916423
101060544	0.02754746043945603
10107	0
10109	-0.001548530556013681
10110	-0.0018215332564641465
10111	0.04783114229963812
10112	0
10113	0
10114	0.017325249935455134
10116	0.03538168524672942
10117	0
1012	-0.02518575574903664
10120	0.019736291087703577
10121	-0.012860276317291709
10123	-0.03725755637849968
10125	-0.04989564297392419
10126	0.0140397904357093
10127	0.004875781360540571
10128	0
10129	-0.03499292611072487
1013	0.020663608044646644
10130	0
10131	0
10133	-0.0882238349667737
10134	0
10135	0.04662646189945972
10136	-0.004876255563784705
10137	0.04461261978387304
10138	0
10139	0
1014	0
10140	0
10141	0
101410533	0.01099422872710081
101410538	0
10142	0
10143	-0.07373005765606816
10144	0.06272690959444904
10146	-0.05901689993934529
10147	0.0010650404515357445
10148	-0.07452098138587715
10149	0
1015	0
10150	-0.024045014378515386
10152	0.022958959858577283
10153	0
10154	0.006079282017218311
10155	-0.0020117373699671025
101559451	-0.09238194784433434
10157	0.009930254047458866
10158	-0.08650807399200378
10159	0.01956565440500113
1016	-0.022028809782815385
10160	0
10161	-0.016132240699546486
10162	-0.03437844554178968
10163	-0.011647653113949904
10164	0.005407266506554465
10165	0.054567572132996386
10166	-0.032306369585685134
10168	0
10169	0
1017	-0.005982575753868282
10170	0.011743379153536078
10171	-0.019119319038853215
10172	0.0100050530985341
10174	0.02321691635109924
10175	0
10178	0.013402911998690743
10179	0
10180	-0.048108660087105674
101805491	0
10181	0
10184	-0.018101251419419782
10186	0
10188	0
10189	0.006493620174943916
1019	0
10190	0.013532974100234173
101926888	0.01881332191008608
101926890	0
101926892	0
101926903	-0.004549917628857092
101926928	-0.018412283571055444
101926934	0.0275061672677873
101926942	0
101926951	0.0023502492145180912
101926978	0.014013893759283412
101926987	0
101927003	0
101927007	0
101927017	0
101927018	0
101927027	0.03423134085324181
101927034	0
101927038	0
101927040	0
101927043	0
101927051	0
101927059	0
101927067	-0.07981589912539752
101927074	0
101927075	0
101927081	-1.6780792162834737e-5
101927096	0.004580726709169736
101927111	0.0081141514507846145
101927112	0
101927115	-0.021210930257219127
101927123	0.001913274259424518
101927124	0.0457710056485101
101927125	0.07370648785979948
101927129	0
101927131	0
101927138	0
101927143	0
101927150	-0.021013616694287363
101927151	0.023953726240078674
101927152	0.025315923595968803
101927159	0.006478462994259404
101927164	-0.003013634066235933
101927193	0
101927195	0
101927196	-0.025710172321388246
101927204	0.01575600363018225
101927219	0
101927220	4.482263829610582e-4
101927228	0
101927237	-0.05779195799879804
101927244	0
101927253	0
101927257	0
101927273	0
101927274	0
101927275	0.014113420624145381
101927282	0
101927286	-0.010758161539567589
101927292	-0.020006046543395828
101927295	0
101927310	1.9630101113761258e-4
101927314	-0.060418366967152345
101927320	0.008208565177193488
101927346	0
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0.002043894497398016
101927379	0
101927396	0
101927402	-0.01454362987057213
101927410	0
101927411	0
101927416	-0.0351375533584676
101927417	0
101927420	0
101927433	0
101927438	7.829681692959325e-4
101927447	-0.012989899862575108
101927449	0
101927450	0
101927460	0.028203948085286493
101927482	0
101927494	0
101927495	0
101927498	0.029948577594632115
101927502	0
101927503	0.012478055960762525
101927513	0
101927523	-0.01345879965134619
101927526	0
101927528	0.024830234949058082
101927531	0
101927539	0.02717593322647979
101927543	0
101927547	3.246120733468714e-4
101927553	-0.03180227032446451
101927565	0.020697112808778277
101927581	0
101927586	-0.00217363675623803
101927587	0.04615428668482616
101927588	-0.014735162161350271
101927592	0
101927599	0.04444974591087096
101927606	-0.004087664639328202
101927616	0
101927636	-0.06136038073598614
101927641	0.015724083902010518
101927650	-0.023986647043955846
101927657	-0.01283011291933226
101927659	0
101927682	-0.0025263259567131205
101927690	-0.008762463133202489
101927701	0
101927702	0
101927720	0.010811730942806767
101927722	-0.03474686068888233
101927735	0
101927760	0
101927766	0
101927769	0
101927787	-0.0090475193425495
101927798	0
101927808	0
101927809	-0.018639611467364276
101927815	-0.13652388902686888
101927821	-0.0258773443481577
101927828	0
101927829	0
101927839	0
101927843	0
101927849	0
101927869	0.012821157531029992
101927870	0
101927876	0
101927877	0
101927884	0
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	-0.00370019075338412
101927948	0
101927950	0.002668872336571645
101927953	0.020209361345243242
101927972	0
101927974	0.015392576060858336
101927992	0.054516977081671386
101927994	0.010343770915235665
101928000	-0.1211294198490249
101928002	-0.03573196902767361
101928009	0
101928012	0
101928031	0.06515231866889984
101928035	-0.0029729494713189196
101928040	0
101928043	-0.01891562337268317
101928052	-0.001694724021715117
101928069	0
101928079	0
101928087	-0.015449385744055919
101928098	0
101928100	-0.005990248030015855
101928101	-0.03845620838098028
101928104	-0.03497952223080665
101928111	-0.07082922371156455
101928120	-0.012385442371402646
101928132	0.02132535628059365
101928134	-0.009567105064335663
101928144	0
101928158	0.018243399300461642
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	-0.0886474052463596
101928227	-0.0026797254885934005
101928238	-0.03657277613628806
101928251	-0.007619067721041464
101928259	0.00977616055233884
101928271	0
101928276	0
101928280	-0.014656720283627916
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0
101928371	-0.004656004953730473
101928376	-0.007187601047423857
101928386	0.0070114679980541675
101928388	0
101928389	0
101928399	0.017260766940294714
101928401	0
101928405	0.001914559861925808
101928418	0
101928424	-0.02537693473147113
101928435	0
101928443	-0.01069246754276628
101928446	-0.007253354270052158
101928449	0
101928460	0
101928461	0
101928464	0
101928475	0
101928476	-0.01132694148331236
101928495	0
101928496	0
101928516	0.0028736770074480407
101928521	-0.01679430502178699
101928525	0
101928535	0
101928537	0
101928539	-0.006794640835846395
101928555	0
101928557	0.021998974953843883
101928559	0
101928565	-6.780793986954661e-4
101928571	0
101928578	0.03382406129590756
101928580	0
101928583	0.002983870418981136
101928590	0
101928597	0
101928602	-0.007917534275708236
101928616	0
101928618	0.0018495722898518654
101928622	0
101928646	0
101928649	0.01547235151548502
101928651	0
101928661	0
101928673	-0.0026007721402489608
101928682	0
101928684	0.007971928895990825
101928687	0
101928694	0
101928700	-0.006145467181415681
101928707	0
101928708	0
101928710	0.013129261884709378
101928725	0
101928728	0
101928731	0.014262625487311614
101928739	-0.07990199079935886
101928748	0
101928751	0
101928770	0
101928773	-0.012113641900161407
101928778	0
101928784	0.004033644264491609
101928790	-0.01970036853862807
101928795	0
101928797	0.019336571479865682
101928809	-7.491695533759696e-4
101928820	0.004121639243938058
101928823	0.005651772978362508
101928834	-0.06779520269823272
101928837	-0.12344955017402846
101928844	0
101928845	0
101928846	-6.192077649812012e-4
101928847	0
101928850	0
101928857	-0.017898890752155797
101928858	0
101928865	-0.02090473230912756
101928881	0
101928886	-0.01996325441688298
101928894	0
101928896	0.05406509284308065
101928909	-0.002158667062049652
101928922	0.03420008297273005
101928937	0.016920198462829144
101928940	0
101928973	-0.010583199293781265
101928978	0
101928988	0
101928989	0
101928999	0
101929002	-0.032499262268071476
101929004	0
101929019	0
101929027	0.012018145605767602
101929034	0
101929052	-0.01028851352180749
101929064	-0.010811156050879567
101929076	0
101929081	0.0071768378940492514
101929084	0
101929109	0
101929110	0
101929116	0
101929123	0.01077837053713993
101929144	-0.01818218052867278
101929151	0
101929153	0
101929154	0
101929162	-0.012649253724780669
101929164	0
101929172	0
101929176	0
101929181	-0.0020080356548154085
101929210	0
101929224	-0.01353268558122162
101929239	0
101929241	-0.011367666724284152
101929243	0.04825484230133648
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0.025280839842172713
101929288	0
101929315	0
101929328	-0.03630795038397382
101929335	0.00854152654007591
101929378	-0.04587152357476519
101929384	-0.017358473009690244
101929406	0
101929407	0.02550281988597241
101929413	0
101929423	-0.007032197630464954
101929441	0.008796132063587205
101929460	0
101929472	-0.02957658063547049
101929478	0
101929486	0
101929488	0.00434943452473263
101929497	0
101929505	0
101929511	0
101929517	0
101929524	-0.0025181535858371036
101929526	0
101929528	0
101929529	-0.0071445343540732596
101929536	2.905726601968799e-4
101929538	-0.019457335467200486
101929549	0
101929552	0
101929557	0
101929570	0
101929582	0.007764071114335043
101929584	0
101929586	0
101929591	0.023167349179272323
101929592	0
101929607	0
101929620	0
101929623	0.03683474833845542
101929631	0
101929651	0
101929657	0
101929690	0.0039033224550753293
101929693	-0.02129054822043826
101929694	0
101929717	3.9291240284635597e-4
101929718	-0.02331591848575725
101929719	0.045558083245204106
101929726	-0.011800540375031986
101929730	0
101929745	0
101929748	0
101929759	-0.008270531747354449
101929760	-0.02664743014861827
101929765	-0.003717932769561429
10193	0
101930114	0
101930421	0.026578023850571213
101930452	0
10194	0
10195	0
101954204	-0.028365795539512736
10196	0
10197	0
101978719	-0.01047818253508072
10198	0
10199	0.03723423955871363
102	-0.01010230882788762
1020	0
10200	0.0023950575039813475
10201	0
10202	0.024112681369957867
10203	0.04379947217241833
10204	0
10205	-0.0058877489403291955
10206	0.0063089446486366005
102060282	0
10207	0.04711105694808418
10208	-0.033870764141905325
10209	0.0054165884406865965
1021	0.021855292502268125
10210	0
10211	0
10212	-0.011663372312520622
10213	-0.016359912422800292
10214	-0.029558834010074215
10215	0.01301839812663568
102157402	0.013154825984652558
10216	0.08619645803948829
10217	-0.0266211288433538
10218	0
10219	0.08130587575137266
1022	0.015076612325259003
10220	0
10221	-0.03726867784215076
10223	-0.04865237503416715
10224	-0.005782706607684303
10225	0.014988101378860905
10226	-0.01479052971769275
10227	0.007407817475341957
10228	0
10229	-0.004485907012804358
10230	0
10231	0.07432182151177097
10232	-0.03627356201989152
10233	0.05137365223719347
10234	0
10235	-0.03381327821098146
10236	0
10237	0.007626156873942253
10238	0
1024	0
10240	-4.05868258397094e-4
10241	0
10242	0
10243	0.0795860901432436
10244	0
10245	-0.025716209869517795
10246	0
102467079	0
10247	0
10248	0.03591555734582274
10249	-0.053794841472484735
1025	0.006858433507578403
10250	-0.03417631616399394
10251	0
10252	-0.051429485380994476
10253	-0.08467661651099076
10254	0
102546226	0.045778305069968515
102546294	-0.0036331755208674674
10255	0.03890910556314783
10256	0.07245819750138252
10257	0.08713201688101327
1026	-0.030360937761214336
10260	0
10261	0.06403057404685156
10262	-0.008313268524708088
10263	-0.013349687937821791
10265	-0.03333927260001117
10266	-0.026715791874713752
10267	0.021586060793380567
10268	-0.0311422265014039
10269	0.008436038820677953
1027	-0.01147082198442179
10270	0
10272	0
102723335	0
102723526	0
102723661	0.01392292943079212
102723684	0
102723692	0.026796808460819735
102723701	0
102723775	0.017774945902510813
102723786	0
102723809	-0.008139106525468717
102723932	0
102724009	-0.05472155798417375
102724094	0.10066396071488116
102724201	0.05745548774202497
102724323	0.05515418173297641
102724368	-0.12361358764898335
102724508	-0.028330255824560942
102724511	-0.00074304313433214825
102724532	0.06671108477647926
102724612	0
102724699	0.028895764000423218
102724814	-0.07266240011490656
102724927	1.2019976848740593e-4
102724929	0
10273	0
10274	-0.003518125715237333
10276	0.04367244962437693
10277	0.011385937365129542
10278	0
10279	0.0040353327340813165
1028	0.003268038566811385
10280	-0.0048607777457483495
10281	0
10282	-0.022438404669016518
10283	0.01144452919788389
10284	-0.04051748633969286
10285	0
10286	0.005453343606929695
10287	-0.007671567807309634
10288	-0.01539095241634529
10289	-0.01018923142078756
1029	0
10290	0
10291	0
10293	-0.007647941979211737
10294	0
10295	0.0037589075489793886
10296	-0.006810319554785931
10297	0
10298	0.004869692423426231
10299	-0.022788953288530187
103	-0.020426817755626984
1030	0.008537213922900114
10300	0.04894111642453217
10301	0.09575328910117696
10302	0
10307	0
10308	0
10309	0.04401124807223242
1031	0.03907704397215752
10311	0.0021662231978207412
10312	-0.02385616164456168
10313	0
10314	0
10316	0.04435659622077584
10317	0
10318	0.017220791096658836
10319	-0.00417104820868094
1032	-0.02080188207307225
10320	0.020897447197295617
10321	0.10032739011824848
10322	0.024242012595378528
10324	0
10325	-0.0675474173999818
10326	0.037576520903465534
10327	0
10328	-0.02374211799680673
10329	-0.020403186397676062
1033	-0.013723779130577497
10330	0.024412276757353055
10331	0
10332	0.016782593821619392
10333	0
10335	0
10336	0.03301267979290522
10342	-0.046840996326185616
10343	0
10344	0.009640194720246385
10345	0
10346	-0.057179397136231595
10347	0.015552275855210452
10350	0
10351	-0.08184361540353012
10352	0
1036	0
10360	-0.00794592752477562
10361	-0.014430047317549493
10362	0
10363	-0.002693920445303641
10365	0.09097826558423892
10367	0
10368	0
10369	0.020578725365578046
10370	-0.0035411106507568114
10371	0
10376	0
10379	-0.06980306009930173
1038	0
10380	-0.018114242192038114
10381	0
10382	-0.0022888957275443243
10383	0
10384	-0.04414009123231457
10385	-0.07458494969176276
10388	0.04409989175973343
10389	0
1039	-0.022090283112892944
10390	0.0019929533091537642
10391	0.05906296404252729
103910	0
10392	0
10393	0
10394	0.013803247303011856
10395	0
10396	0
10397	0.09417494946805353
10398	-0.0011550863897047893
10399	0
104	0.002931958415206383
1040	0.021050174499598753
10400	-0.00926251820880518
10401	0.01509222178678521
10402	0
10403	-0.03157780372512287
10404	0
10406	0
10407	-0.010895806666058758
10408	-0.012122260433072634
10409	-0.027293634046767927
1041	0
10411	0.02487560600910221
10413	0
10417	-0.07305428735348908
10418	-0.05695290907595938
10419	9.196423448764761e-4
10420	0
10421	0
10422	0.0022429092276584606
10423	0
10424	0
10425	-0.01960960125382273
10426	-0.005054394780049878
10427	-0.022680095651838775
10428	0
1043	0.06500595205877926
10430	-0.005642516607482267
10432	-0.026492099181483254
10434	-0.02853365781114138
10435	-0.02402941950182184
10436	0
10437	0
10438	0
10439	-0.04523057207432556
1044	-0.011594327128532008
10440	0.00686688244527726
10443	0
10444	-0.019534402587926596
10445	-0.003483856601147238
10446	-0.015193050901576428
10449	-0.032643793268257844
1045	0
10450	0.012719303913536944
10451	-0.007390539297528008
10454	-0.0059461392402671
10455	-0.022776517757413066
10456	0
10457	0.08344502999494183
10458	0
10459	0
1046	0
10460	0.02310505364576466
10461	-0.024990364717113002
10462	0.01729601744696297
10463	0
10464	0
10465	0
10466	0.026877185398751016
10467	0.019266308500843307
10468	-0.046110592159216895
10469	0
1047	0.06276654032531699
10471	0.044726434696880764
10472	0
10473	0
10474	-0.017505511838272942
10475	0
10478	0.013348768471733512
10479	-0.010278292724507724
1048	-0.08185907695986745
10480	0
10481	-0.009059449679377359
10482	0
10483	0.02334351655639515
10484	-0.04064702465503453
10485	0
10486	-0.003945075773294605
10487	-0.002744021556970793
10488	0
10489	0
10490	0
10491	0
10492	0
10493	0
10494	-0.03707119294750171
10495	0
10497	0.019327636199829086
10498	-0.0305837487563998
10499	0.0720403872390739
105	-0.18514449531024943
1050	0.008089301960210574
10500	0
10501	0.024486708486879095
10505	-0.0012166662680738577
10507	0.02931768108830055
10509	-0.0703447491409945
1051	-0.010855105027067278
10512	-0.012824360041982853
10513	-0.006243595168676566
10514	0
10516	-0.08821529399383637
10518	0
10519	0.012242967965583496
1052	0
10520	0.03303459149704858
10521	-0.015222239967182149
10522	-0.03773628823562019
10523	0
10524	0
10525	0.005928784949448314
10526	-0.03637733654970935
10527	0
10528	-0.024263683108539522
10529	-0.05335359030298804
1053	-6.977531516855027e-4
10531	-0.028272232642418228
10533	0.01399179574114151
10534	0.01039932560621313
10535	0.020825077250571086
10536	0
10537	0
10538	0.029534702732772578
10539	-0.0018236710712121165
1054	-0.026653244082986853
10540	-0.004968783836023537
10541	0
