gene	male-child-coarse-3
101927402	0.0011422135396120482
101927410	0
101927411	0
101927416	0.0038818570301333713
101927417	0
101927420	-0.011739790849664625
101927433	-0.0023991400442615893
101927438	-0.008272891487794488
101927447	0
101927449	0
101927450	0
101927460	-0.02432569875421891
101927482	0.028034757917753023
101927494	0
101927495	0
101927498	0
101927502	-0.0037702736892108474
101927503	0
101927513	0
101927523	-0.0018367731469990432
101927526	0
101927528	0
101927531	0
101927539	0
101927543	0
101927547	0
101927553	0.024318652363931013
101927565	0
101927581	0
101927586	0
101927587	0.022243267681753547
101927588	-0.0027211536854153985
101927592	-0.0030330991262896476
101927599	0.003529404292536111
101927606	-0.013271882652033338
101927616	0
101927636	0.023075163885963566
101927641	0.04133065959168368
101927650	-0.005198766009779687
101927657	0
101927659	0
101927682	0
101927690	0
101927701	0
101927702	0.03899940362577851
101927720	0
101927722	0.024786697772222262
101927735	0
101927760	0.00821531088826582
101927766	0
101927769	-4.208199537864495e-4
101927787	0
101927798	0
101927808	0
101927809	0
101927815	0.0034554817906939745
101927821	0
101927828	0
101927829	0
101927839	0
101927843	0
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	0.029849104444788607
101927900	0
101927901	0
101927907	0.011469789772209943
101927914	0
101927934	0.002028596460368095
101927943	0
101927948	0
101927950	0
101927953	0
101927972	0
101927974	0.002402813073095414
101927992	0
101927994	-5.286890353764216e-5
101928000	0.016267878125398347
101928002	0.0026886636943171645
101928009	0
101928012	0
101928031	0
101928035	-0.016039499856080115
101928040	0
101928043	0
101928052	0
101928069	0.0010398349036404029
101928079	0
101928087	0
101928098	0
101928100	0
101928101	-0.0017471896998449293
101928104	0.018847069395711572
101928111	0.007067099421216388
101928120	-0.0026829663553593463
101928132	0
101928134	0
101928144	0
101928158	0
101928162	-0.002877061262135408
101928165	0
101928167	0.004256776742421143
101928185	0
101928190	0
101928201	0
101928205	0
101928222	-0.004096360098576072
101928227	0.0029126548097215916
101928238	-8.776367866583003e-4
101928251	0.018371041362281508
101928259	0
101928271	0
101928276	-0.002679973456391564
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0
101928371	-0.009624696255632061
101928376	0
101928386	0
101928388	-0.0029597569135635118
101928389	-0.004553180014294123
101928399	0.0033192564731148472
101928401	0
101928405	0.007752073818336728
101928418	0
101928424	-0.0054127014974456635
101928435	0
101928443	0
101928446	0.007998469176402763
101928449	0
101928460	0
101928461	-0.03443994155449737
101928464	0.008931543492289591
101928475	0
101928476	0
101928495	0
101928496	0
101928516	0
101928521	-0.013465352951369894
101928525	-0.005005794852084083
101928535	0
101928537	-0.0014849021486909159
101928539	0
101928555	0
101928557	0
101928559	0
101928565	-0.006761188594839388
101928571	0
101928578	-0.00335323181971453
101928580	0
101928583	0.017026317489309006
101928590	0
101928597	0
101928602	0
101928616	0
101928618	0
101928622	0
101928646	0
101928649	-0.026497064002607276
101928651	0
101928661	0
101928673	-0.02368939474413561
101928682	0
101928684	0
101928687	-0.00600026300804418
101928694	0
101928700	0
101928707	-0.014386428386448599
101928708	0
101928710	0.005780125344012396
101928725	0
101928728	0
101928731	0
101928739	0.033231226588397875
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	0.020223808144977914
101928790	0
101928795	-0.0131175823348596
101928797	0
101928809	0
101928820	-0.022847185328144955
101928823	0
101928834	-0.05291144755281537
101928837	0
101928844	-0.025891899196087063
101928845	-0.0011568562508192444
101928846	0.013983107533064938
101928847	-0.0026808119893142746
101928850	0
101928857	0
101928858	-0.032897898688404745
101928865	0
101928881	0.00902169387338301
101928886	0.0012177722055243655
101928894	0.01225833928062215
101928896	0
101928909	-0.0027982223077667005
101928922	0
101928937	0
101928940	0
101928973	0
101928978	0
101928988	0
101928989	-0.012884624058243458
101928999	0
101929002	-0.005000758286792134
101929004	0
101929019	0.005475239764034821
101929027	0
101929034	0
101929052	0
101929064	0.0018460183368003448
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	-0.007761270963483302
101929123	0
101929144	-0.011171049533939499
101929151	0
101929153	0
101929154	0
101929162	-0.0032958291277003144
101929164	-9.537995826490136e-4
101929172	0
101929176	0
101929181	-0.002662218912415766
101929210	0.007295414752444372
101929224	0.0022255197429451325
101929239	0
101929241	0.021134029828188572
101929243	0
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0
101929288	0
101929315	6.88132840158381e-4
101929328	-0.010589172883138048
101929335	-0.019651899911040906
101929378	-0.024056074041050906
101929384	0
101929406	0
101929407	0
101929413	0
101929423	-0.03439537642199739
101929441	0
101929460	0
101929472	0.014360829429867808
101929478	0
101929486	-0.021870137409107256
101929488	0
101929497	0
101929505	0
101929511	0.009780279447367174
101929517	0
101929524	0.006859320448580439
101929526	0
101929528	0
101929529	0
101929536	-0.01990136298141012
101929538	-0.0062192330533599235
101929549	0
101929552	0
101929557	0
101929570	0.017337495472932573
101929582	0
101929584	0
101929586	0
101929591	0.016883833348662208
101929592	0.03615942357240594
101929607	0
101929620	0
101929623	0
101929631	0
101929651	0
101929657	0
101929690	0
101929693	0.007976235384339312
101929694	0
101929717	0
101929718	-0.01294420843201321
101929719	0
101929726	0.010771492189356783
101929730	0
101929745	0
101929748	0
101929759	-0.022402841871781723
101929760	-0.0032438443517095314
101929765	0
10193	-0.019964475552478475
101930114	0.02109032697695115
101930421	0
101930452	0
10194	0
10195	0
101954204	0
10196	0
10197	0
101978719	0
10198	0
10199	-0.03220427287254852
102	0
1020	0
10200	0
10201	-0.010363536527504127
10202	-0.0023525777809712614
10203	0.009415774144785274
10204	-0.008820830904494637
10205	0
10206	0
102060282	0
10207	-0.00858429220482507
10208	7.364321078798776e-5
10209	0
1021	0
10210	0
10211	-0.0038733184137485746
10212	0.022851321396565615
10213	-0.010843191572480296
10214	0
10215	0
102157402	0.011394744517935537
10216	0
10217	-0.032954819268121126
10218	0
10219	0
1022	0.0127239480302857
10220	0
10221	0
10223	0
10224	-0.008835263151033364
10225	0
10226	9.758838029097238e-4
10227	0.015207658589154826
10228	0
10229	0.012787756433671077
10230	0
10231	-0.0031538004876910347
10232	-0.0029358576771238076
10233	0.007700879232869055
10234	0.0040937330504601886
10235	3.99516012403297e-4
10236	0
10237	0
10238	0
1024	0.004438077779920115
10240	5.479487593492512e-4
10241	0
10242	0
10243	-0.03532545799859681
10244	0
10245	0
10246	0
102467079	0
10247	0.015380545403897682
10248	0
10249	0
1025	-3.6038841612639783e-4
10250	-0.0036043010728708655
10251	0
10252	0
10253	0.0532326333580282
10254	0
102546226	0
102546294	0
10255	0.006084539117642866
10256	0
10257	8.335687730956875e-4
1026	0
10260	0.009363827607526213
10261	0.019028248044044883
10262	-0.005040940411922724
10263	-0.041320620783767165
10265	0
10266	0.0039025991045555544
10267	0.005720443951633238
10268	0
10269	-5.502853970306658e-4
1027	0
10270	0
10272	0.035907517470137235
102723335	0.011019881598892793
102723526	0
102723661	0
102723684	0
102723692	-3.1534485356939454e-4
102723701	0
102723775	-0.022882430030641544
102723786	0
102723809	0
102723932	-0.00876733761699226
102724009	-0.034790629414052206
102724094	-0.0039049240566725505
102724201	-0.025119904676454325
102724323	-0.008488823712245342
102724368	-0.024032725124174547
102724508	-0.007298890439030657
102724511	0
102724532	0.02724587580144443
102724612	0
102724699	0
102724814	0
102724927	-0.045673968688981804
102724929	0
10273	-0.003213701290385044
10274	0
10276	-0.015936131288549895
10277	0
10278	0
10279	-0.0027022874834505026
1028	-0.010478423287089554
10280	-0.005737164572330393
10281	0
10282	0.0068190665602087365
10283	0
10284	0
10285	0
10286	0
10287	0
10288	-0.009335767013222702
10289	0
1029	-0.049244409004004466
10290	0.006907170587260912
10291	0
10293	0
10294	0
10295	0
10296	0
10297	0
10298	0.010847488006692082
10299	0
103	0
1030	0.006232497381958684
10300	0
10301	-0.051008520132846055
10302	0
10307	0.03344814528554911
10308	0
10309	0
1031	0
10311	0
10312	0.011211580941666738
10313	-0.003103173842251697
10314	0
10316	0
10317	0.008881635632303769
10318	-0.01927031286753175
10319	-0.023504357159983152
1032	0
10320	-0.01056339201478736
10321	-0.014487088159379711
10322	-0.011155761585060391
10324	0.0026187672192953962
10325	-0.010568007719787123
10326	-0.00934753549580602
10327	0
10328	-0.010925440964442782
10329	0
1033	0.010377819880780436
10330	0
10331	0
10332	0
10333	0
10335	-0.014777826375467365
10336	0
10342	0
10343	0
10344	0
10345	0
10346	0
10347	-0.013018655056232929
10350	0.06800911344288374
10351	-0.0035271475032352733
10352	0
1036	-0.05776619568168682
10360	0.07828119127415324
10361	-0.04598054568803033
10362	-0.01108594632789951
10363	0
10365	0.030861193242466816
10367	0
10368	0
10369	0
10370	0.0029576829354675937
10371	-0.021214541218939394
10376	-0.03074893270714219
10379	0
1038	0
10380	0.006796208807219974
10381	0.047361380932441174
10382	0
10383	-0.0030086578612387735
10384	0
10385	-0.006160769033178668
10388	-0.013478275277157397
10389	0
1039	0.0033330874197170972
10390	0
10391	-0.009718207752521848
103910	0
10392	-3.597855594458892e-4
10393	0.0055872293227529225
10394	0
10395	-0.013883167582993634
10396	0.001919385816621383
10397	0.0069281743074212174
10398	0.006899500583010694
10399	0
104	0.055202464417132266
1040	0.004203595458692969
10400	0.010455210873525463
10401	-0.014894367498972808
10402	0
10403	0.03749059302531655
10404	-0.007503348725163979
10406	-0.030294730019974465
10407	-0.0340521689942642
10408	0
10409	0
1041	0
10411	-0.006050382417729239
10413	0
10417	0.0035947537324649073
10418	-0.005551672892178766
10419	0.0037355692634812843
10420	-0.02525583310943606
10421	0.0027223305752343665
10422	-0.028844372978140485
10423	0
10424	0.006455441206250704
10425	-0.002351315138035531
10426	0.006848356908634106
10427	0
10428	0.015084925202497207
1043	-0.009484800268002348
10430	-0.0072579679252783484
10432	-9.220970826697778e-4
10434	-0.009279667863762516
10435	-0.01624339132028589
10436	0
10437	0
10438	-0.012263313252453207
10439	-0.06336370652494251
1044	0
10440	-0.007559855566143456
10443	0.008254409533319754
10444	-0.0010490767348250538
10445	0
10446	-0.013736801596154974
10449	0.007905821466036378
1045	0
10450	5.011054190063525e-4
10451	0
10454	-0.02487347588510063
10455	0
10456	0
10457	0.0067290962726350234
10458	0
10459	0
1046	0
10460	0
10461	0
10462	0.024988788850387102
10463	0
10464	0.005447105039393224
10465	0
10466	0
10467	-0.01725446389930797
10468	0.020433018777189074
10469	0
1047	-0.006622733850148484
10471	0.01306316008609535
10472	-0.005779191932770468
10473	0
10474	0
10475	0
10478	0
10479	0.04476157019811767
1048	0
10480	0
10481	0.015135715906208377
10482	0
10483	0.0024718979823679954
10484	0.014966291051881346
10485	-0.0014853559659933368
10486	0
10487	0
10488	0
10489	0
10490	-0.007104124208341567
10491	0
10492	0
10493	-0.04499264957400451
10494	0
10495	0
10497	-0.019227379685257024
10498	-0.015474623796669378
10499	0
105	0.011734158450370433
1050	-0.023047256457762233
10500	0.010932920830968511
10501	0.05568655403382948
10505	0
10507	0
10509	0.008271197408864993
1051	0
10512	-0.08502961339308232
10513	0
10514	0
10516	0.03324239362799207
10518	0.007993922545285777
10519	0
1052	0.0170791588540357
10520	-0.018133006171641815
10521	-0.004689650814450833
10522	0.002543778665711117
10523	-0.012697283217028229
10524	0.010291977102407892
10525	0.035442842219774076
10526	0
10527	0.028445399404849196
10528	-0.030735966480610222
10529	0.010245715476456608
1053	5.240100721563355e-4
10531	0.0075433283253639825
10533	-0.02815145373610513
10534	-0.02915428838461678
10535	0.004472240729639491
10536	0
10537	-0.01848176428123548
10538	0.011240582142972494
10539	0.006659839164230975
1054	0
10540	0
10541	-0.007238950374356157
10542	0
10544	0.03191935743714166
10548	-0.018244470031738853
10549	-0.012272680163674759
10550	0
10551	-0.04270516215040944
10552	0
10553	0
10554	0
10555	0
10556	0
10557	-0.002921890481256343
10558	0
10559	0
1056	0.004750336615671286
10560	-0.03798985243467723
10561	0
10562	-0.0628420615514849
10563	-0.010168452637060265
10564	-0.009979639137807752
10565	0
10566	0.026666495053099204
10567	0.0036608141224186088
10568	-0.012994717342637518
10569	0
10570	0
10572	0
10573	0
10574	0
10575	0.005761104809738683
10576	0
10577	0
10578	0.007489576265189458
10579	0
1058	-0.007356071005654787
10580	-0.038766217104280305
10581	0
10584	0
10585	0
10586	0
10587	-6.431360268595022e-4
10589	0
1059	0
10590	-0.008686350949937948
10591	0.010543486523625323
10592	0
10594	0
10595	0
10598	0.03001675656381069
10599	0
1060	-0.01383554440496383
10600	0
10602	-0.0054874593856205685
10603	0.02005884148999939
10606	-0.0087722753981653
10607	0
10608	0.005061345984248455
10609	-0.0021862056012909594
10610	0.050521314374800536
10611	0
10612	0.009664547436410431
10613	0
10614	0
10615	0
10616	0
10617	0.0015069530301286282
10618	0
1062	0.04279818111096486
10621	0
10622	0.04123565673601222
10623	0
10625	0.008455478160728832
10627	0
10628	-0.018244973923265965
10629	-0.015642896335198032
1063	-0.006310713521805237
10630	0
10631	0
10632	0
10633	-0.030903172006357543
10634	0
10635	0
10636	-0.04321183333752876
10637	-0.04101323911457618
10640	0
10641	0
10642	0
10643	0.018586372463201103
10644	0.039660379761139494
10645	0.011688242942421148
10647	0
10648	0
10650	-0.015444215582689786
10651	0.0013606970599505206
10652	0
10653	-0.006562252864422635
10654	-0.0033775941954777276
10655	0
10656	-0.07746991562356004
10657	0.0051361817892771056
10658	0.011870681030421434
10659	0
10660	0
10661	-0.020645348752577494
10663	-0.0034723606237289256
10664	0
10665	0.005365980391345697
10666	-0.00870334846654992
10667	0
10668	0
10669	0.03641745618031707
10670	0.002445273494467731
10671	-0.0015652009062279107
10672	0.005236846266247016
10673	0
10675	0
10677	0.04607126972646333
10678	0.01813436631299477
1068	0
