gene	male-young_adult-fine-3
100507117	0.027617859046410342
100507143	0
100507156	0.009861588329652837
100507171	0.010889413817766189
100507173	0.0032384700274395387
100507203	0
100507206	0
100507240	0.012721299800690335
100507246	0.022764299847972957
100507250	-0.03146403395944054
100507254	-0.0498959919931614
100507257	0.02511505173269681
100507261	0
100507266	0.00832872304518023
100507274	0
100507277	0.003709872577588947
100507283	0.012055175535269972
100507290	0
100507300	0
100507303	0.035914075694929964
100507316	0.023219748179257257
100507331	0
100507336	-0.02034130748674188
100507362	0
100507384	0
100507388	-0.002382659858016087
100507389	0.0077429375679690295
100507391	0
100507392	0
100507403	0
100507421	0
100507423	0.005689934569756053
100507428	-0.023401565383835803
100507433	0
100507436	0.007940478428408485
100507459	0.0285142152187258
100507461	-3.826035712542892e-5
100507462	0
100507463	-9.902896565711983e-4
100507468	0
100507470	0
100507475	0.02199894267433554
100507477	0
100507487	-8.190514979484961e-4
100507495	0.0446041396306448
100507506	0
100507524	-0.03977828059074458
100507527	-3.839117261529144e-4
100507533	-0.004286937707636359
100507534	0.0010467133578988463
100507537	-0.023034049021079674
100507540	0
100507547	-0.031114371199639407
100507564	0
100507567	0
100507584	0.0070372171061742735
100507600	0.01425956813290781
100507602	0.08593328812260324
100507605	0
100507629	0
100507632	0
100507642	-0.016767746405273704
100507650	0.0013146627840509917
100508631	0.022541446155138322
10051	-0.0063256923373624695
10052	0.008383903502574699
100526820	0.009837406146165318
100528062	0
10053	-0.051585552426074315
100533106	0.057362318464684946
100533178	0
100533182	0.029265614557539645
10054	0
10055	0
10056	0.0085498868785641
10057	0
10058	0.060626461060559
10059	-0.0039248254798017876
1006	-0.04056964379410153
10060	0
10061	-0.011900671355641088
10062	-0.05200220392212732
100628307	0
100631378	0
100652740	0
100652791	0
100652824	0.0032466779994228317
100652853	-0.034452810897938745
100652911	0
100652929	0.014336627263308024
100652999	-0.02916250318357911
10066	0.04097854812636392
10067	0.021487075142804297
10068	0.0489300511589417
10069	0.005006854190597977
1007	-0.02956402983245363
10071	0
10072	-0.013315704662550746
10073	-0.017221028465481906
10075	-0.007697912522083654
10076	-0.025809181320649414
10077	-0.015512907354658885
10078	0.03646987201704341
10079	8.366153690175755e-5
1008	0.0011104650888352358
10081	0
10082	0.0034504485812992913
100820829	-0.039302903869438875
10083	0.07566617985481551
10084	0
10085	0
100852408	0
100852409	0.009654934813114403
100859921	0
100859930	0.002857427437229362
10086	-0.02956175850904541
100861552	0
100861553	0
100861554	0.0017281519781619805
100861573	0
100862662	0
100862671	-0.013664531335782066
100862679	0.013405879985608424
100862680	0.0236383307074604
100862704	0.032005457339645604
10087	-0.018420902596475542
100873930	0
100873942	0
100874012	0
100874018	0
100874021	-8.46143564475918e-4
100874032	0
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	0
100874205	-0.010494731071212387
100874239	0
100874251	-7.902157012700986e-4
100874253	0.01685374221625147
100874323	-0.02074070604253404
100874362	0.009841147258289537
100874365	0
100885778	0.001208373706361205
100885781	0
100885798	0
100885848	6.157582514324733e-4
10089	0.025260162163215544
1009	0
10090	0.029281009733769795
10092	0
10093	0
10095	-0.02016495418606793
10096	-0.004258716730181857
10097	0
10098	0.009919616878521094
10099	-0.007659663302898376
100996246	0
100996251	0
100996279	0.0012819807919014997
100996286	0.0625790358670861
100996301	0
100996307	0.004888679523312122
100996342	0
100996419	-0.0031331797418199477
100996425	0.03297822270496102
100996455	0.02223079337299053
100996485	-0.01571098173797108
100996490	0
100996492	0.020202672417490092
100996570	0
100996579	-0.03384086526870961
100996590	0.005672578347085733
100996624	0
100996671	-0.013472366131364303
100996694	0
100996702	0.028282642631423542
100996902	-0.03532683419836287
101	0.009136658342796474
1010	-0.011937798061634251
10100	-0.03499870406908035
10101	0
10102	0
10103	0.026954469571548952
10105	0.04529908378550753
101055625	-0.017710070763522268
101059948	-0.004130590919891454
10106	0
101060019	-0.01258099333263697
101060200	5.8261033186126e-4
101060264	0.016500788402564998
101060544	-0.0043852311991516985
10107	0.0191565310614666
10109	0
10110	-0.03368506406226696
10111	0
10112	5.882837686072144e-4
10113	0
10114	0
10116	-0.011033317734189484
10117	-5.178233260452799e-4
1012	-0.019867541577281978
10120	-0.00853901709786879
10121	0
10123	0.012054947871229023
10125	0
10126	0.041883754761412616
10127	0.023650600671885937
10128	0
10129	0.015283092239255763
1013	0.04655453410195065
10130	0.015076339406507835
10131	0.021119698274959842
10133	-0.02245681359804398
10134	-0.013143017859638402
10135	-0.02732175651751666
10136	0.024455323078435568
10137	-4.4476093234197846e-4
10138	0
10139	-0.02904604511146324
1014	0
10140	0
10141	0
101410533	-0.006525490254074814
101410538	-0.0024820542221817106
10142	-0.04335174993281662
10143	0
10144	-0.05589821149326406
10146	0.0020877570616454166
10147	0
10148	-0.02506639977488887
10149	0
1015	0
10150	0.0061804927717222825
10152	0
10153	0
10154	0.0475511249715661
10155	-0.009664328255783953
101559451	-0.041103795952182005
10157	0.0021508459159748773
10158	0.03830553241849045
10159	0.00161270867194541
1016	-0.0056001487167715285
10160	0
10161	0.04825297012147026
10162	0.005215845911396685
10163	0.011722858700762138
10164	0
10165	-0.05837353559719146
10166	0
10168	0
10169	0.048855738896611
1017	0.01033242476319734
10170	-0.032788591535932304
10171	0
10172	0
10174	-0.01583902360296936
10175	0
10178	-0.011694001807918105
10179	0
10180	0.017472534563179112
101805491	-0.012087787424786788
10181	0
10184	-0.011896124052389219
10186	0
10188	0
10189	0.02872130547569733
1019	0
10190	0.00565526580936878
101926888	0
101926890	-0.025006617830969108
101926892	-0.001875083605188164
101926903	0
101926928	-0.00997694628031947
101926934	0.010784064188526371
101926942	0
101926951	-0.01006099035402493
101926978	0
101926987	0.04411149217639202
101927003	-8.782672921318258e-4
101927007	0
101927017	0
101927018	-0.08471904813626659
101927027	-0.03195840951869685
101927034	0
101927038	-0.0020474623424159752
101927040	0
101927043	-0.020474114966928133
101927051	0
101927059	0
101927067	0
101927074	-6.988667476458176e-4
101927075	0
101927081	0.008022819843266336
101927096	-0.012317129250776972
101927111	-0.007202346284952827
101927112	0
101927115	0
101927123	-0.009232824678355624
101927124	0
101927125	0
101927129	0.0023212418732620785
101927131	0.0017257472689185265
101927138	0
101927143	0.002716918153186294
101927150	0
101927151	-0.033064847970916966
101927152	-0.01867583577513216
101927159	0
101927164	0
101927193	0
101927195	0
101927196	-0.009923391765376386
101927204	0.03876776624152323
101927219	0
101927220	0
101927228	0
101927237	-0.023988314194523158
101927244	0
101927253	0
101927257	0.02817898197933302
101927273	0
101927274	0
101927275	0
101927282	0
101927286	0
101927292	0.012472781115195584
101927295	0.0015538465867577652
101927310	0
101927314	0
101927320	0.004717069333845489
101927346	0
101927348	-0.009847441157490379
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0.0013176947071784535
101927417	0
101927420	0.015791457126855958
101927433	0
101927438	-0.005516577084848621
101927447	0
101927449	0
101927450	0
101927460	0.008318955514043535
101927482	0.002773699079988379
101927494	0
101927495	0
101927498	-0.031486878997884105
101927502	0
101927503	0
101927513	0
101927523	0
101927526	0
101927528	0
101927531	1.1634533974576781e-4
101927539	0
101927543	0
101927547	0.0014650210366683142
101927553	0
101927565	0.017412601625137802
101927581	0
101927586	0
101927587	0
101927588	-0.02174112153570222
101927592	0
101927599	0
101927606	-0.027081934288101784
101927616	0
101927636	0.013112944677343266
101927641	0.01907391019372447
101927650	0.002755151994987413
101927657	-0.006164227829359588
101927659	0
101927682	0
101927690	0.0010215153607536086
101927701	0
101927702	0.0626701890130054
101927720	0.028129231236118896
101927722	0.05384688912756848
101927735	0
101927760	0.04477218921694486
101927766	0
101927769	0
101927787	-0.015576026855437344
101927798	-0.0010170186696184889
101927808	0
101927809	0
101927815	0.03491634946418168
101927821	0.01766210918037251
101927828	-0.007425273786862117
101927829	0
101927839	0
101927843	-0.009791912877354555
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	0.004749352955467687
101927900	0
101927901	0.0034610753774644686
101927907	0.011996373028520782
101927914	0
101927934	0
101927943	0.0033134164431153777
101927948	0
101927950	-0.007738511410507408
101927953	0
101927972	0
101927974	-0.025343971492386184
101927992	0
101927994	0.0020810294434224406
101928000	0.02078691800358108
101928002	-0.0010374203200784304
101928009	0
101928012	-7.164172690522276e-4
101928031	-0.006882595631518653
101928035	0.042119090761896905
101928040	0
101928043	0
101928052	0
101928069	0
101928079	0
101928087	-0.011359634028810767
101928098	0
101928100	0.02094639368842073
101928101	0.024524761560618516
101928104	0
101928111	0.01935986409032943
101928120	0.002641006954041599
101928132	0
101928134	0
101928144	-0.002675474313866641
101928158	0.037219790495246416
101928162	-0.008534207022916306
101928165	0
101928167	0
101928185	0.004404413022999577
101928190	0
101928201	0
101928205	0
101928222	0
101928227	-0.00356731723620892
101928238	0.046469421267368534
101928251	0.0029072221793857963
101928259	0
101928271	0
101928276	0
101928280	0.004036876935594335
101928288	0
101928298	-0.004524776596559096
101928303	0
101928333	0.007541428508634961
101928335	-0.007177655139796816
101928371	-0.0122565336901908
101928376	0.03771337684425273
101928386	0
101928388	0
101928389	-8.494292502972507e-4
101928399	0.02851823728661808
101928401	-0.001125556712213679
101928405	0
101928418	0
101928424	0.01409742017727845
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0.015157032559959488
101928461	0
101928464	0
101928475	0
101928476	0.02102440996316214
101928495	-0.016291469070589825
101928496	-0.002044342748955975
101928516	0
101928521	-0.002886682780747547
101928525	-0.004645579635203235
101928535	0
101928537	0.027857847774221015
101928539	0
101928555	0
101928557	-0.012807446116879452
101928559	-0.009344475594479696
101928565	0
101928571	0
101928578	0.024697202310805348
101928580	0
101928583	0.015065957209423999
101928590	0
101928597	0
101928602	-0.014945022405357642
101928616	0.0022596085132895747
101928618	0
101928622	0
101928646	0.028428985260329973
101928649	-0.07714010274818164
101928651	0
101928661	0
101928673	0.0123455889266612
101928682	0
101928684	0
101928687	-0.02831295110590266
101928694	-0.010546713008013327
101928700	7.067496950336465e-4
101928707	-0.048588043771638015
101928708	0
101928710	-0.0038230413460190247
101928725	6.097606922736192e-4
101928728	-0.003959278478334345
101928731	0
101928739	-0.04757468399419495
101928748	0
101928751	0
101928770	-0.030218266986688724
101928773	0
101928778	0
101928784	0.023289959585811152
101928790	-0.013253808775310414
101928795	0
101928797	0.003659898624534181
101928809	0
101928820	0.0055050398018462
101928823	0
101928834	-5.848404785435687e-4
101928837	-0.034617200656036524
101928844	-0.0361840377850764
101928845	0
101928846	-0.02068033326848968
101928847	0.004926921117773125
101928850	0
101928857	0.0318239162916932
101928858	0
101928865	0
101928881	0.009083880348394722
101928886	0
101928894	-0.010421534661346828
101928896	0.017349203839210695
101928909	0.010479761430540555
101928922	-0.015180435508425722
101928937	0
101928940	0
101928973	0.019071773922627055
101928978	0
101928988	5.935721370731406e-4
101928989	0.06481548500070677
101928999	0
101929002	0.00889891497791585
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0.01906177554150923
101929064	0
101929076	-0.008122662495677705
101929081	0
101929084	0
101929109	0
101929110	-0.0037971984931806347
101929116	7.563688861503613e-5
101929123	0
101929144	0.03124235703194422
101929151	0
101929153	0
101929154	0
101929162	-0.008587732698883051
101929164	0
101929172	0
101929176	0
101929181	0.006973814151979039
101929210	0
101929224	0.02751110585303937
101929239	0
101929241	0.02961735423561899
101929243	0
101929260	0
101929261	0
101929265	0
101929268	0
101929269	-0.03692833075718619
101929288	0
101929315	0
101929328	0.028019604584405756
101929335	0.06300418969161502
101929378	0.019158513065336565
101929384	-0.022942974602311227
101929406	0
101929407	0.00959552849135047
101929413	0
101929423	-0.013988170919028028
101929441	0
101929460	-0.00669531740412096
101929472	0.01209765795735634
101929478	-0.00398510448598232
101929486	-0.011018092532527916
101929488	0
101929497	0
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0
101929536	0
101929538	0
101929549	0
101929552	0
101929557	-0.025085475057056085
101929570	0
101929582	0
101929584	0
101929586	0
101929591	-0.0027713780355076143
101929592	0.011121950933573276
101929607	-0.014024039134388348
101929620	0
101929623	0
101929631	0
101929651	-6.388316007122975e-4
101929657	0
101929690	0.0013516257793402086
101929693	-0.014160309137935591
101929694	0
101929717	-0.003833369318240792
101929718	0
101929719	-0.0035276105105513053
101929726	0.008483145800237128
101929730	-9.129721429867103e-4
101929745	-0.009684567244680916
101929748	0
101929759	-0.025952298300066304
101929760	-0.03237203173209002
101929765	0
10193	0
101930114	0.05824520870405864
101930421	0.0028518022140965643
101930452	0
10194	0.025194568254356006
10195	0
101954204	-0.01403034785548222
10196	0.0042602935590159915
10197	-0.004286146778348624
101978719	0.01367628040668739
10198	0.03819679584397955
10199	0
102	0
1020	0
10200	-0.0049405055324596445
10201	-0.02529460665339682
10202	-0.0361956804310626
10203	-0.0052392619254045735
10204	0.005189191578472878
10205	-0.011451891608239388
10206	0.01419088443615344
102060282	0.04411012582602089
10207	0.029334616605466712
10208	0
10209	0
1021	0.0265664900991779
10210	0
10211	0
10212	0
10213	0
10214	-3.9099389379656537e-4
10215	-0.018524865859644215
102157402	-0.004017054032980011
10216	-0.02896961507300932
10217	0.021980470376527457
10218	-0.04170339626518193
10219	0.0033124883091481955
1022	0
10220	-0.0026155443212810153
10221	0
10223	0.0037893023577858947
10224	-0.0038452838949754506
10225	0.013722721787703847
10226	0.02443525025316851
10227	-0.013877895388443208
10228	-0.0210382118197323
10229	0
10230	0.004472425976837356
10231	-0.009185395969867786
10232	0.036246031512696585
10233	0
10234	-0.06821717220444766
10235	0
10236	0
10237	0
10238	0.009674853619934951
1024	0
10240	0
10241	-0.004518613722253036
10242	-0.034174323929922534
10243	0.02833727851625321
10244	0
10245	-5.922538723981727e-4
10246	0
102467079	0
10247	-0.03615726542667206
10248	-0.0014290872492378028
10249	-0.041854787109297235
1025	0
10250	0
10251	-0.025430023104453924
10252	-0.01470587581934322
10253	-0.03537416673185357
10254	0
102546226	0
102546294	-0.012468925152443586
10255	-0.04481899542033514
10256	0.02408410392078983
10257	0.016782223505904963
1026	-0.14257305528330047
10260	0.021818779944530936
10261	0.012786558282515311
10262	0
10263	0.004817302110641026
10265	0
10266	-0.07414031086197502
10267	0
10268	0
10269	0
1027	0
10270	0.01171292866643123
10272	-0.011948914982860557
102723335	0.0680819179033961
102723526	-0.023635064042186057
102723661	-0.014837180781562744
102723684	0
102723692	0
102723701	0
102723775	-0.02454492817067315
102723786	-0.025652327782508255
102723809	0
102723932	0
102724009	0
102724094	0.057211147510464445
102724201	-7.395550406795369e-4
102724323	0.03995708833787857
102724368	0.018873163965469588
102724508	0.0117285504461358
102724511	0
102724532	0
102724612	0
102724699	-0.09115553239799536
102724814	0.03023871390200563
102724927	0
102724929	0
10273	0
10274	0
10276	0.036770103922939376
10277	0
10278	0.012271521129924655
10279	-0.09350413454117261
1028	-0.059329580122719106
10280	0.0015058613741118444
10281	0
10282	0.015546882014515045
10283	-0.0010596685722736694
10284	0.030765410223921718
10285	0
10286	-0.003572217035580848
10287	-0.04667405098945379
10288	0.015906175933471368
10289	-0.018451878502146333
1029	0.0014220411377729174
10290	0.01525222772970907
10291	0
10293	0
10294	0
10295	0.007727942334631612
10296	-0.022135568612335028
10297	-0.007469909122046276
10298	0
10299	0
103	0.031318172507615254
1030	-0.013950858791065498
10300	0
10301	-0.04344504062924629
10302	-0.035273472206905646
10307	0
10308	-0.013451494712264353
10309	0
1031	0
10311	0
10312	0
10313	0.006626666731969241
10314	0.019382777285779435
10316	-0.009290821843673084
10317	0
10318	0.01378966879794905
10319	0.010374249361656233
1032	0.039404381362468946
10320	-0.0056260663269887
10321	-0.005134268479741095
10322	0.0011735786668560205
10324	-0.010487278027946705
10325	0
10326	0.024361060432811523
10327	-0.0028229919397774355
10328	0
10329	0
1033	0
10330	0
10331	0
10332	0
10333	0.06629548724782006
10335	0
10336	0.017089068997563645
10342	0.016054561656521922
10343	0
10344	0.02883681620668104
10345	-0.001768392843800601
10346	-0.013272959057616971
10347	0.005070175408910904
10350	-0.035970245242804094
10351	0.0032905426284348263
10352	0
1036	-0.00939331101628231
10360	0.028967601651057617
10361	0.013568308474242615
10362	0
10363	0
10365	-0.07987428808127904
10367	0.00402190280655649
10368	0
10369	0
10370	0.0439953595014938
10371	-0.0032882814905843007
10376	-0.0022682986915368007
10379	0
1038	0
10380	0.013212131916945851
10381	0.03902741258924099
10382	-0.008326486631202234
10383	0
10384	-0.04631517788855969
10385	-0.02948061443622502
10388	-0.027617271565832137
10389	-0.006105270161071632
1039	0.03080142962589893
10390	0
10391	-0.028306453169506616
103910	0
10392	0
10393	0
10394	-0.0034569170174329313
10395	-0.0035983434273455716
10396	0.017392351819644443
10397	0
10398	-0.03784378699533529
10399	-0.005208394234019727
104	-0.018541253739530753
1040	0
10400	0.04480689372564726
10401	0.040527237071358246
10402	-0.03802324403392463
10403	-0.02159576017783775
10404	0
10406	-0.040406669027132365
10407	-0.001935429534233942
10408	-0.002686723313655467
10409	0.030766489845870854
1041	0.013302261720328746
10411	0.005778518738007673
10413	0
10417	-0.02492912103027437
10418	0.06213439065451817
10419	0.05636636861877808
10420	0.049706733119410186
10421	-0.025113814946618844
10422	0
10423	0
10424	0
10425	0
10426	0.014944902400951289
10427	0
10428	-0.002736168098384535
1043	0.029618266405826026
10430	0
10432	0.007358563653545757
10434	0
10435	0
10436	0
10437	-0.06768155630863992
10438	-0.009390455028170094
10439	0.06708262092512011
1044	0
10440	0
10443	0
10444	0
10445	-0.003045615891880564
10446	0.03082303320397882
10449	-0.0342466656417909
1045	0
10450	-0.023464178176656417
10451	0.0654889375865023
10454	0
10455	0
10456	0
10457	0.04953195403122203
10458	0
10459	0
1046	0
10460	0
10461	0.036117521393932074
10462	0.01290873825842068
10463	0
10464	0
10465	0.005204934120558994
10466	-0.015423595002470312
10467	-0.02288908261403587
10468	0.00884868491928456
10469	0.020734768573398007
1047	-0.0021475689149530737
10471	-0.017933143259551462
10472	0.0026231206821978803
10473	-0.010719245085367392
10474	-0.002441151979517643
10475	0
10478	-0.011087266949366304
10479	-0.052531041700597955
1048	0.013924115485514496
10480	0.006179931875177342
10481	0
10482	0.0070740831839630185
10483	0.06739841449717585
10484	0.0314584969870854
10485	-0.012171151946918191
10486	-0.0237542429870035
10487	-0.004407035052114481
10488	-0.0018378735862057875
10489	0
10490	0
10491	0
10492	0
10493	-0.0435061980521295
10494	0
10495	0
10497	0
10498	0.013363556478262612
10499	-0.02423253304254272
105	0
1050	0.012596933837185296
10500	-0.003350073950530764
10501	-0.03449212284422557
10505	0.007394596446231904
10507	-0.04554538622439239
10509	0
1051	0
10512	0.02380239201662868
10513	0
10514	0
10516	0.05471080740458978
10518	0
10519	-0.032424854293831934
1052	0.04773641250897565
10520	0.011335191783698295
10521	-0.004012819665538717
10522	0
10523	0.01581444573649079
10524	0
10525	-0.047675453458701396
10526	-0.0022032853704851306
10527	-0.01417691150747498
10528	-0.017093430013299257
10529	0.02663318943554149
1053	0.009626047862299782
10531	-0.00419228318808879
10533	0
10534	0
10535	0.004269433892030313
10536	0
10537	-3.0891696982648215e-4
10538	-0.06356521922637343
10539	0
1054	0
10540	-0.021786694070253007
10541	-0.012686925181598604
10542	0.01437461873588259
10544	-0.036889372472040126
10548	0.013570810369581712
10549	0.013670415591203985
10550	0.011896951924746994
10551	-0.005844634551954836
10552	0
10553	-0.01775622274452051
10554	2.112687642916117e-4
10555	-0.01556124321227513
10556	0
10557	-0.011247682375717265
10558	0
