gene	female-elderly-fine-2
100505989	0
100506012	-0.004029065361234081
100506013	-0.001438773608771489
100506022	0.012951024517609645
100506025	0.010027664059738307
100506049	0
100506068	0
100506071	0
100506082	0.027532097757186083
100506083	0
100506098	0
100506100	-0.07167684805813303
100506107	0
100506108	0.007992505483510404
100506113	0
100506115	-0.03316303516087196
100506119	-0.017734452291380758
100506122	-0.0024489881190598935
100506125	-0.02977883786199851
100506126	0.00576050690799491
100506127	-0.015642962571902643
100506142	0
100506144	0
100506172	-0.007404508860002298
100506175	0
100506195	0
100506207	0.009000143130748452
100506215	0
100506229	-0.015964044537278434
100506237	0
100506243	-0.03511209826108148
100506271	0
100506274	-0.013881098828900288
100506286	0
100506289	-0.012315387608960119
100506302	-0.05570182019524041
100506314	0.07632753922312892
100506319	0
100506368	-0.0034149697362418074
100506374	-0.022642895687808723
100506380	-0.020515249798001886
100506385	0
100506405	0
100506406	0
100506409	0.03228024990462288
100506413	0
100506421	0.0012182738653238082
100506428	0
100506433	0
100506457	0
100506462	0.02681970935467809
100506465	0
100506469	0
100506475	0
100506489	0
100506492	0
100506495	0
100506497	0.011386334621532412
100506498	-0.03032863791035621
100506504	0
100506526	0
100506527	0
100506530	0
100506540	0
100506542	-3.954265677492231e-4
100506571	0
100506581	-0.002039012056082106
100506599	0
100506603	0
100506606	0.009553764652634082
100506622	0.010356705814793796
100506655	0
100506660	-0.02882489482090288
100506668	0
100506675	-0.03150805667758927
100506677	0
100506679	0.037807565194407776
100506680	0
100506686	0.009686418257484708
100506691	0.018581598056141093
100506696	0.036849996221039856
100506697	0
100506710	0
100506713	0
100506714	0.006808511592390778
100506724	0
100506733	0
100506742	0
100506755	0
100506757	-0.0111308765956299
100506765	0
100506776	0
100506779	-0.013641233660305627
100506790	0
100506791	0.010304164134634097
100506795	-5.952752957797179e-4
100506797	-0.01712313045985668
100506826	-0.020921629984919633
100506827	0
100506834	-0.01628483907531586
100506840	0
100506866	-0.0463730416917003
100506874	0
100506895	0
100506907	0
100506922	0.011738328614844744
100506930	-0.0018796495001358578
100506963	0
100506994	0
100506999	0
100507027	0.031303482229467425
100507034	0
100507050	0
100507057	0
100507058	0
100507059	0
100507062	0
100507064	0.02216515895865085
100507086	0.0021986268549612394
100507114	-0.007106520082902324
100507117	0
100507143	0
100507156	-0.014140356535504394
100507171	0
100507173	2.420444624038828e-4
100507203	0
100507206	0
100507240	-0.005817947270941476
100507246	0.026311451182585367
100507250	0
100507254	0
100507257	0.0827976354263186
100507261	0
100507266	0.012605996483396557
100507274	0
100507277	0
100507283	-0.007593619997320417
100507290	0.013530645981463574
100507300	0
100507303	0.008214435608380739
100507316	0
100507331	-8.976440856037283e-4
100507336	0
100507362	0
100507384	0.010156841791878136
100507388	-0.006039425084985541
100507389	-0.010820205935577346
100507391	0
100507392	0
100507403	0
100507421	-0.003249351751518108
100507423	0
100507428	0
100507433	0.0319939211358514
100507436	-0.019791442531540804
100507459	-0.002461053364718616
100507461	0
100507462	0
100507463	0.023565082237525906
100507468	0.016277704386021795
100507470	0
100507475	0.06664357251507007
100507477	0
100507487	0
100507495	-8.797887948620362e-4
100507506	0
100507524	0
100507527	0
100507533	0
100507534	0
100507537	0
100507540	0
100507547	0.013705757346478841
100507564	-0.005067199854801108
100507567	0
100507584	0
100507600	-6.098569179062027e-4
100507602	0
100507605	0
100507629	0
100507632	0
100507642	8.310456900319312e-4
100507650	-0.007292747176397699
100508631	0.018514876069635856
10051	-5.623132261866599e-4
10052	0.004828066394024133
100526820	0
100528062	0.006482675224990415
10053	-0.006170315350866005
100533106	0
100533178	0
100533182	-0.03191709373326172
10054	0.006560689855378494
10055	0.007072883867109113
10056	0
10057	0
10058	0
10059	0
1006	0
10060	0
10061	-0.03851764903890723
10062	0
100628307	0
100631378	0
100652740	-0.008447368761383713
100652791	0
100652824	0
100652853	0.011547227203176228
100652911	0
100652929	0
100652999	0
10066	-0.010258167256373085
10067	0
10068	0
10069	0.011486492635991701
1007	-0.04144397767253173
10071	0
10072	-0.010661229321305817
10073	0
10075	0
10076	-0.0043245833920371474
10077	0
10078	0
10079	-0.01624647282464394
1008	0
10081	0
10082	0.004744479847673569
100820829	-0.044495913439498415
10083	0
10084	0
10085	0.008240419480622744
100852408	0
100852409	-0.007628661531178782
100859921	0
100859930	0
10086	-0.004981024995470147
100861552	0
100861553	0
100861554	0
100861573	0
100862662	0
100862671	-0.0016318865200968308
100862679	0
100862680	0
100862704	-0.006987982497322195
10087	0
100873930	0
100873942	-0.011448381335324193
100874012	0
100874018	0
100874021	0.0034605600038999118
100874032	-0.011078070836404856
100874051	-0.013536730478047187
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	-0.019324447523106105
100874195	0
100874205	0
100874239	0
100874251	-3.7672313562172436e-6
100874253	0
100874323	0
100874362	0
100874365	-4.080401205863207e-4
100885778	0
100885781	0.043287295659882465
100885798	0
100885848	-0.008981859862476719
10089	0.03566440194535784
1009	-0.00563420794822581
10090	0
10092	0
10093	-0.007366686404747029
10095	-0.011377661070497971
10096	0
10097	0
10098	0
10099	0
100996246	0
100996251	0
100996279	0.012564027395261634
100996286	-0.0032300064330912227
100996301	0
100996307	0
100996342	0
100996419	0
100996425	0.0213654662597491
100996455	0
100996485	0
100996490	0.0060907264403251594
100996492	0.008433806795331908
100996570	-0.01731218424058815
100996579	-0.008117820796687176
100996590	0.0032713434323987183
100996624	0
100996671	0
100996694	0
100996702	0
100996902	0
101	0.011544699077095622
1010	0
10100	-0.02584113617580835
10101	0
10102	0
10103	0
10105	0
101055625	0
101059948	0
10106	0.020975434905435027
101060019	0
101060200	0
101060264	0
101060544	0
10107	-0.001948177190030515
10109	0
10110	-0.0034651760257934944
10111	0.025323535367097718
10112	0
10113	0
10114	0
10116	0
10117	0
1012	0
10120	0.0013268780164153128
10121	0
10123	0
10125	0
10126	0
10127	0.012221208656922953
10128	0.004365733285931743
10129	0
1013	-0.011153474681629699
10130	0
10131	0
10133	0
10134	0
10135	0
10136	0
10137	2.995695373532532e-4
10138	0
10139	0
1014	0
10140	0
10141	-0.022711339297240653
101410533	0
101410538	0
10142	0
10143	-0.0214132987956634
10144	0
10146	0
10147	0
10148	0.0102921831655956
10149	0.012502351610451545
1015	0
10150	0
10152	0
10153	0
10154	-0.014047127828221397
10155	0
101559451	-0.0013500993820973908
10157	0
10158	0.0117636483566791
10159	0
1016	3.451952092298647e-4
10160	0
10161	0
10162	0
10163	-0.0028805008397527784
10164	-0.013814470932277789
10165	0.013179243000862904
10166	-0.0030326151638003186
10168	0
10169	-0.008281169538813514
1017	0
10170	-0.021653833553915414
10171	-0.008138309825635133
10172	0
10174	0
10175	0
10178	0.03947366579028751
10179	0
10180	0
101805491	0
10181	-0.006457349977663602
10184	0
10186	-0.013103805763844328
10188	0
10189	0
1019	0
10190	0.03321815254610102
101926888	0
101926890	0
101926892	0
101926903	-0.017531985803850205
101926928	-0.01113656823043352
101926934	0
101926942	0
101926951	0
101926978	0
101926987	0.02734079632031518
101927003	0
101927007	0
101927017	0
101927018	0
101927027	0
101927034	-0.01728811807468008
101927038	0
101927040	0
101927043	0
101927051	0
101927059	0
101927067	9.342900845060278e-4
101927074	0
101927075	0
101927081	0.017885396484668588
101927096	0
101927111	0.03760111633379054
101927112	0
101927115	-0.016689901677656698
101927123	0.03612301232802095
101927124	-0.010095784055107014
101927125	-0.023757723273765165
101927129	0
101927131	0
101927138	0
101927143	0
101927150	0
101927151	0
101927152	0
101927159	0
101927164	0
101927193	-0.0034007207905607036
101927195	0
101927196	0
101927204	-0.005773755407967737
101927219	-0.011261273434114667
101927220	0
101927228	0
101927237	-0.02529597763009604
101927244	0
101927253	0
101927257	0
101927273	0
101927274	-0.00720057048821297
101927275	0.018864541503676387
101927282	0
101927286	0
101927292	-0.008129074440416757
101927295	0.0018367232143264303
101927310	0
101927314	0.02157392856179569
101927320	0
101927346	0
101927348	0.002868483722917435
101927358	0
101927360	0
101927362	0
101927363	0
101927377	7.493549351371489e-4
101927379	0
101927396	0
101927402	-0.018177378429576726
101927410	0
101927411	0
101927416	0
101927417	0
101927420	0
101927433	0
101927438	0
101927447	0
101927449	0
101927450	0
101927460	-0.018106253549075798
101927482	0
101927494	0
101927495	0
101927498	-0.001663243014456921
101927502	0
101927503	-0.0014809201087195496
101927513	0
101927523	0
101927526	0
101927528	0.007285343566165946
101927531	0.032229541373373
101927539	0
101927543	0
101927547	0
101927553	-0.021778015392856908
101927565	-0.02345109915909287
101927581	0
101927586	0
101927587	-0.0233838935006265
101927588	0
101927592	0.034694605105196376
101927599	-0.00966792516167384
101927606	0
101927616	0
101927636	0.0017162860715571966
101927641	0
101927650	0
101927657	0.01551779242179266
101927659	0
101927682	0
101927690	0
101927701	0
101927702	0
101927720	0.02193373442784151
101927722	0
101927735	0
101927760	0.022590120968739236
101927766	0
101927769	0
101927787	-0.00945777639193081
101927798	-0.015181520708967102
101927808	0
101927809	0.049196955902398115
101927815	0.03958299442914823
101927821	0
101927828	-0.009465331433201832
101927829	0
101927839	0
101927843	0.06549381971507617
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	-0.017093186746503005
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	-0.03152915642903233
101927948	0
101927950	0
101927953	-0.016249882739225514
101927972	-0.02425954147907799
101927974	-0.00936343060584216
101927992	0
101927994	5.17539903997539e-4
101928000	0
101928002	0.02617865839738776
101928009	0
101928012	0
101928031	-0.008642136514413052
101928035	-0.039766918773587304
101928040	0.001936611094392162
101928043	0
101928052	0
101928069	-1.2480064396516315e-4
101928079	0
101928087	-0.0040504804699352
101928098	0
101928100	0
101928101	-0.021748917249989678
101928104	-0.011750494711525922
101928111	0
101928120	0.035264981504814684
101928132	0
101928134	0
101928144	0
101928158	0
101928162	0.006881990243947688
101928165	0
101928167	0
101928185	0
101928190	0
101928201	-0.004756298734064565
101928205	0
101928222	-0.015339702424507084
101928227	0.02063797483589015
101928238	0
101928251	0
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0.0011500214040865786
101928335	0.024206748314222218
101928371	0
101928376	-0.035124291493568445
101928386	4.88168185278794e-4
101928388	0
101928389	0
101928399	0
101928401	0
101928405	0
101928418	0
101928424	-0.019152263889036732
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	-0.005709139891031562
101928475	0
101928476	-0.04600148318875499
101928495	0.005204837623273739
101928496	0
101928516	0
101928521	-0.026887069039644773
101928525	0
101928535	0
101928537	0
101928539	-0.0063366098096042526
101928555	0.002248380697611439
101928557	-0.022198897306577235
101928559	0
101928565	0.010340676706963715
101928571	0
101928578	0
101928580	0
101928583	0
101928590	0
101928597	7.03246573896972e-5
101928602	0
101928616	0
101928618	0
101928622	0
101928646	0
101928649	0
101928651	0
101928661	0
101928673	0
101928682	0
101928684	0
101928687	0.038205944274741825
101928694	0
101928700	0
101928707	-1.6506260511815667e-4
101928708	0
101928710	0.002393156814720448
101928725	-0.016868549534231364
101928728	0
101928731	0
101928739	0.0343752035465554
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	-0.0029946231523827497
101928790	0
101928795	0
101928797	-0.02933327129159375
101928809	0
101928820	0
101928823	-7.798002520268303e-4
101928834	-0.012569221051950961
101928837	0.06171846997290131
101928844	0
101928845	-0.02660098684597518
101928846	-0.013500897254767557
101928847	0
101928850	0
101928857	0
101928858	0.016466768479255833
101928865	0
101928881	0
101928886	0
101928894	0
101928896	0
101928909	0
101928922	0
101928937	0
101928940	-0.0011895724664849141
101928973	-0.016223872824772334
101928978	0
101928988	0
101928989	-0.012681483342747374
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	-0.025143629854078673
101929064	0
101929076	0
101929081	-0.013438750254394933
101929084	0
101929109	-0.03057319289679931
101929110	-2.1341244259976555e-4
101929116	0
101929123	0
101929144	0
101929151	0
101929153	0
101929154	0
101929162	-0.0036004092786265885
101929164	0.020637894593848218
101929172	0
101929176	0
101929181	0.006279041760285314
101929210	0
101929224	0
101929239	0
101929241	0
101929243	0
101929260	0
101929261	-0.0029540077652232843
101929265	0
101929268	0
101929269	0
101929288	0
101929315	0
101929328	0.0015671488206875162
101929335	0
101929378	0.013143771692363521
101929384	0
101929406	0
101929407	-0.019877996079739658
101929413	0
101929423	-0.0020775575903953657
101929441	0
101929460	0
101929472	0
101929478	0
101929486	-0.009782195716323269
101929488	0
101929497	0
101929505	0
101929511	0.01081041811433454
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0
101929536	0
101929538	-0.0032802536049731943
101929549	-0.010854059543815544
101929552	-0.01724114428024705
101929557	0
101929570	0
101929582	0
101929584	0
101929586	-0.002675372851755175
101929591	-0.0163713365148529
101929592	0.06690758212279295
101929607	0
101929620	0
101929623	-0.005182773059060973
101929631	0.0037366447500322775
101929651	0
101929657	0
101929690	0
101929693	0
101929694	-0.009976626602404948
101929717	0
101929718	0
101929719	0
101929726	0
101929730	0.021727660281756392
101929745	0
101929748	0
101929759	-0.007340503371160521
101929760	0
101929765	-0.00658351514724893
10193	0.0056081698232451
101930114	0
101930421	0.009243036562432269
101930452	-6.292913691306366e-4
10194	0
10195	0
101954204	-0.015313022914851369
10196	0
10197	0
101978719	0
10198	0.01026584310946977
10199	-1.7966141313575227e-4
102	-0.01363812463904824
1020	-4.2020909237145435e-4
10200	0
10201	0
10202	0
10203	0.018347456460947667
10204	0
10205	-0.019895970526931265
10206	0.01556732371705653
102060282	0
10207	0
10208	0.0025964724080774246
10209	0
1021	8.482892845204702e-4
10210	0
10211	0
10212	0
10213	0
10214	0.0015533766965701483
10215	-0.004717350202184926
102157402	0
10216	0.02215104956803959
10217	8.448111177160462e-4
10218	-0.04714337186799811
10219	0.028223989399238123
1022	0
10220	0
10221	0.003438815497432329
10223	0
10224	0
10225	0
10226	0
10227	0
10228	0
10229	0
10230	0
10231	0.02869835780210726
10232	-0.05406813192574012
10233	0.014204963084869519
10234	-7.763627471000361e-4
10235	0.007573382043956788
10236	0
10237	0.0037850118255726185
10238	0.01075105984088356
1024	-0.004905116242522446
10240	0
10241	-0.0030219212870262113
10242	-0.031406223557557296
10243	-0.025684749420790534
10244	0
10245	0
10246	0
102467079	0
10247	0
10248	0
10249	0
1025	0
10250	0
10251	0
10252	0
10253	0.0052912809659257255
10254	0
102546226	0
102546294	0
10255	0.13587355637553794
10256	0.08682274795332992
10257	0
1026	0.014073755251006723
10260	0
10261	0
10262	0.024205528699706273
10263	0
10265	-0.016146805882247574
10266	-0.012205768005861662
10267	-0.025537735509765083
10268	0.007125576615889776
10269	-0.0024800254480533733
1027	0.002910867785079714
10270	0.008241114611489006
10272	0.010948844635004453
102723335	0
102723526	0
102723661	0
102723684	0
102723692	0
102723701	-0.020109385485595793
102723775	0
102723786	-0.0022735500417976205
102723809	0
102723932	-0.0032499984816937643
102724009	4.306527459337272e-4
102724094	0.05659579677400502
102724201	0
102724323	0.02376611380399745
102724368	-0.0947695502181656
102724508	0.02271246397754995
102724511	0
102724532	-0.006286047014830741
102724612	0
102724699	-0.013507606352177034
102724814	-0.01694543364563155
102724927	0.033575998940230965
102724929	-0.006244317266033206
10273	0
10274	0
10276	0
10277	0
10278	0
10279	0
1028	0.008732551077576471
10280	0
10281	0
10282	0
10283	-0.006325716128741347
10284	0
10285	0
10286	0
10287	0
10288	0.007967689108294361
10289	0
1029	0.029240457405885056
10290	-0.03349412029603139
10291	0
10293	0.012906392517444475
10294	0
10295	0
10296	0
10297	0.0036834054718453114
10298	0
10299	0
103	0.003062311093314872
1030	0
10300	0.008386408314492812
10301	0.019984774199473847
10302	0
10307	0
10308	-0.001437803398080653
10309	0.053184508748788155
1031	0
10311	0
10312	-0.020062682268457675
10313	0
10314	0.005233616492585791
10316	-0.005200327716350838
10317	0.007484081509910602
10318	0
10319	-0.01673066147804679
1032	0
10320	0.009458865039617868
10321	-0.011101502842066398
10322	0
10324	0
10325	0.023493666423680396
10326	0.012058631202849831
10327	0
10328	0
10329	6.34454825924003e-4
1033	0
10330	0.010604534542939328
10331	0
10332	0
10333	0
10335	0
10336	0
10342	-0.00971181486709045
10343	0
10344	0.028674202475769933
10345	0
10346	-0.001549653399174105
10347	0
10350	0
10351	0.006544336780754785
10352	0
1036	0
10360	-0.036964426962863305
10361	-0.07056796960358033
10362	0
10363	0
10365	-0.0071681273207575905
10367	0
10368	-0.016025736825344066
10369	0
10370	0
10371	0.009673790710913096
10376	0
10379	0
1038	0
10380	0
10381	0.009176362692238652
10382	0.0010374031402863898
10383	0
10384	0
10385	0.019107772604505236
10388	-0.05607408466040016
10389	0
1039	0
10390	0
10391	0
103910	0
10392	-0.001144696003348485
10393	0
10394	0
10395	-9.493186719074633e-4
10396	0
10397	0
10398	0.02580598451998241
10399	-0.007450294250028921
104	0.014453806154761892
1040	0
10400	0
10401	0
10402	0
10403	-5.746155818220224e-4
10404	0
10406	0
10407	0
10408	0.00935690726666484
10409	0.01187619159284474
1041	0
10411	0
10413	-0.014793283833900477
10417	-0.0010942691977101813
10418	0
10419	0.002266992184998073
10420	0
10421	0
10422	0
10423	0
10424	0.0076773826707764725
10425	-0.009195135001835959
10426	0
10427	0
10428	0.01714903456032865
1043	0
10430	0.018797504753522196
10432	0
10434	0.010756312874973884
10435	-0.030355570781431356
10436	-0.0029452831779053553
10437	0.013138646916530595
10438	0
10439	-0.014677767062511586
1044	0.002069938313543071
10440	0
10443	-0.01598550091265648
10444	0
10445	0
10446	-0.008661210353282756
10449	0.006600527253742606
1045	0
10450	0
10451	0.020979640863333208
10454	0
10455	0
10456	0
10457	0.022625228463835863
10458	0
10459	-0.015112837712744171
1046	0
10460	0
10461	0
10462	0
10463	0
10464	0.020173581721890023
10465	0
10466	0
10467	0
10468	0.0676216569524777
10469	0
1047	0
10471	0
10472	0
10473	-0.002946141847804852
10474	-0.003237426405027596
10475	0
10478	0
10479	-0.0035232388798214402
1048	0
10480	0
10481	-0.011812108747667988
10482	0
10483	0
10484	0
10485	-0.023299797891776382
10486	-0.009488358565447268
10487	-0.01531224703451349
10488	0
10489	0
10490	0
10491	0.0011520217807882015
10492	0.00174707900973572
10493	-0.002901642222584156
10494	0.00218072957744818
10495	-0.019897427743277636
10497	0
10498	-0.007389773350786598
10499	-0.0019938203923046457
105	0.020752232848582092
1050	0
10500	-0.01321956929936547
10501	0
10505	0
10507	0
10509	0
1051	0
10512	-0.012190177619935074
10513	0
10514	0
10516	-7.92365744084787e-4
10518	-0.03228357148889775
10519	-0.02218686597607401
1052	0
10520	-0.020375620242143126
10521	-0.016366913903405635
10522	0
10523	0
10524	0
10525	0
10526	0
10527	0
10528	0
10529	-4.13504314389574e-4
1053	0
10531	0
10533	0.014977959680365974
10534	0
10535	0
10536	0.02700040533556034
10537	0.01956320460744682
10538	0
10539	0
1054	0.005203076265833642
10540	0
10541	0
10542	0
10544	0
10548	0
10549	0
10550	0
10551	0.022356307778665277
10552	0
10553	0.03293825781584451
10554	-7.005565134421351e-4
10555	-0.0032158839299155856
10556	0
10557	0
10558	0
10559	0
1056	0
10560	0
10561	-0.09444617886831402
10562	-0.040650488754856745
10563	0.01630353676358906
10564	0
10565	0
10566	-0.06250902131000434
10567	-0.0015264666675977555
10568	-0.013911911495254078
10569	0
10570	0.014046122128869595
10572	0
10573	-0.00793571761154932
10574	0
10575	0
10576	0
10577	0
10578	-0.06935403500427219
10579	0
1058	0.003399037323619615
10580	-0.007744040966960296
10581	0
10584	0
10585	0
10586	0
10587	0
10589	-0.01592685001489038
1059	0
10590	0.017196812577372378
10591	0
10592	-0.0012578315698945279
10594	0
10595	0
10598	0
10599	0
1060	0
10600	0
10602	0
10603	0
10606	0
10607	0
10608	-0.001964375815016699
10609	-0.014934205681722604
10610	-0.0216731959519323
10611	-0.025674641864706582
10612	-0.00832833790807804
10613	0
10614	0.011960784945453466
10615	0
10616	0
10617	-0.015309191767219912
10618	0
1062	0.009504948476137906
10621	0.011837796079147391
10622	0.009065181405456514
10623	-0.008508467441126957
10625	0
10627	-0.03288915407706162
10628	-0.026023388788781746
10629	0
1063	-0.027110401017248428
10630	0.007683497520244023
10631	-0.004668935598788905
10632	-0.003968979855221817
10633	0.022993025916001265
10634	0.003541387364357906
10635	0
10636	-0.013737191943313487
10637	0
10640	0
10641	0
10642	0
10643	0.012326067776855965
10644	4.846356589980875e-4
10645	0
10647	0
10648	0
10650	0
10651	0
10652	0
10653	0
10654	0
10655	0
10656	0.04654232719232917
10657	0
10658	0.005683917876249423
10659	-0.034205735355919906
10660	0
10661	-0.012138978726774408
10663	-0.03862567827627409
10664	0
10665	0
10666	0.023396645305509233
10667	0
10668	0
10669	-0.0030362093641988354
10670	0
10671	0
10672	0
10673	0
10675	0
10677	0.005855914072348594
10678	0
1068	0
10681	0
10682	0
10683	-5.488146949692909e-5
10686	-0.0374933457253855
10687	0
1069	0
10690	0
10691	-0.0012750344502037326
10692	0.0019774509035292826
10693	0
10694	0
10695	0
10699	0
107	-0.006609793705888412
1070	0
1071	4.442739176037964e-4
10712	0
10713	0.0013254994638221599
10714	0
10715	0.004814993661320088
10716	0
10717	0
10718	0
1072	-0.010513933228232138
10721	0
10723	-0.0011261694293493248
10724	0
10725	0.006076748968223733
10726	0
10728	0
1073	0
10730	0
10732	0
10733	0
10734	0
10735	0
10736	0.01997300500107992
10737	-0.019601297734287763
10738	0
10739	-0.022028935502009118
10741	0.019897605429467065
10742	-0.0139590222436985
10743	0.03388040534179343
10744	0
10745	0
10746	0
10747	0.0013997075008866885
10749	0
1075	0
10750	-0.019232072929744413
10752	-0.01215387763293136
10753	0
10755	0
10758	0.052203462702659145
10761	0
10762	0
10763	-0.006456398430766634
10765	0
10766	-0.014605938763387245
10767	0
10768	0
10769	0
10771	0
10772	0
10773	0
10775	0
10776	0
10777	0.06700708132452553
10778	0
10780	0
10781	-0.0012287798937203752
10782	0
10783	0
10785	0
10786	0
10787	0
10788	0
10791	0
10793	0
10794	-4.968526678966989e-4
10795	0
10797	0.0598449931647094
10798	0
10799	0
108	-0.0017787940169506045
1080	-0.04079727480063678
10800	0
10801	0
10802	-0.006709838881037703
10803	-0.030567820404918195
10804	-8.279464841421943e-4
10806	0
10807	0
10808	0
10809	0
1081	0
10810	0
10811	0.0017673856816352068
10813	0
10814	0
10815	0
10816	0
10817	0.005676754143178187
10818	0
10825	0.02166653197878008
10826	0.008115397663144062
10827	0
10838	0
1084	0
10840	-0.002283400174903357
10841	0.0074538463122419
10842	0.00461496961987646
10844	0.011873767964944193
10845	0
10846	-8.531880551029484e-4
10847	0
10848	0
10849	0
10850	0
10855	-0.01911654492429883
10856	0.008892449188901287
10857	0.019396189426457752
10858	0.007589265871850966
10859	0
10861	-0.025654022187418878
10863	0.04869010710002729
10864	-0.004589780580117192
10865	0.053458210364802666
10866	0.08477808973985082
