gene	female-adolescent-coarse-2
1	0
10	0
100	0
1000	-0.017835874054357333
10000	0
100009676	0.005208985332282416
10001	0
10002	5.277657658388254e-4
10003	0
10004	-0.06470262220583456
100048912	0
10005	0
10006	0
10007	0.0024172031018455387
10008	0
10009	0
100093630	0
100093698	0
1001	0.029854700522000035
10010	0
100101467	0
100101938	0
10011	0.0022468292737254088
100113407	0.016896568545805374
100124700	0
100125288	0.023718677821227194
100126791	0
100126793	0.0026024656354367457
100127888	-0.0038187885583858376
100127983	-0.004151577346610223
100128025	-0.00635753915517715
100128071	0
100128098	0
100128124	-0.01851496789665329
100128126	0.007411778058059785
100128139	0
100128164	0
100128191	0
100128239	0
100128325	-0.0013807230608595931
100128554	0.007652562515037099
100128590	0.062235665312582435
100128640	0.0019868434011459163
100128731	-0.026276224064135146
100128750	-0.011079717770830382
100128782	-0.046918238309149034
100128788	0
100128881	-0.01596312628079833
100128893	0
100128927	0
100128946	0
100129128	0
100129175	0
100129195	-0.00695567692894491
100129196	0
100129250	0.01795732267131693
100129271	0
100129361	0
100129427	0
100129461	0.005611383428006133
100129482	0
100129503	0.013363093677424836
100129550	0.029742753891505967
100129597	0
100129620	0
100129654	0
100129662	0.00879111997003435
100129716	0
100129722	0
100129726	0
100129792	0.06601212194910724
100129794	0
100129827	0
100129845	-0.026998986564895685
100129858	-0.009607967039561658
100129917	0
100129935	0
10013	0.02193902305833279
100130155	0
100130249	0
100130264	0
100130331	0
100130357	0
100130449	0.017475805412310995
100130476	0
100130519	0
100130522	0
100130548	0
100130613	0
100130691	0
100130705	0.007834241302396103
100130717	0.011909120515252362
100130733	0
100130776	0
100130894	0
100130933	0
100130950	0
100130958	-0.05616693282360987
100130967	0.0032483796229532615
100131017	0
100131067	0
100131117	-0.0025736458947776247
100131138	9.179055663810046e-4
100131187	0.003835331614337154
100131211	0
100131213	0
100131303	0
100131347	0
100131366	0
100131434	0
100131496	0
100131655	0
100131691	0
100131755	0.08322538622879203
100131801	0
100131814	0
100131816	0
100132074	0
100132078	0
100132341	0
100132386	0
100132464	0
100132476	0
100132596	0
100132677	0.00665214928781714
100132891	0.029400530808034387
100133205	-0.020479323749199516
100133311	0
100133461	0
100133612	0
100133941	-0.052858743631516936
100133985	0
100134229	-0.044357374248746514
100134259	0.006882523748260753
100134368	0
100134713	0
100137047	0.012177905816621364
10014	-0.01693790130021367
100141515	0.049033957602817424
100144597	0
100144602	0.0238060319065536
100144603	-0.007286912226852613
100144748	0.033798546399215736
10015	0
10016	0
100169752	0
100169989	0
10017	0
100170229	0
100170765	0.0676326802206993
100170841	0.007476040866870331
10018	0
100188893	0.015515957612274357
100188953	0
100189589	0.007214107806271235
10019	0
100190938	-0.030885792699576062
100192379	0
100192386	-6.40196713735459e-4
1002	0
10020	0
10021	0
10022	0.039852322848848064
10023	-0.05793815882141575
10024	0
10025	-0.004545694267023301
10026	-0.005712759345956132
100268168	0
100270679	0
100272147	-0.029402046985878283
100286844	-0.005404265073008502
100287015	0
100287114	0
100287177	-0.023784881631464107
100287366	0
100287482	0.010827364496367346
100287569	-0.005864170707669086
