gene	female-adolescent-coarse-1
101927295	0.013205735846496362
101927310	0
101927314	0.0708226746713321
101927320	0
101927346	0
101927348	0.007213491670433223
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	-0.009398222203183976
101927396	0
101927402	-0.019705401085862925
101927410	0
101927411	0
101927416	0
101927417	0
101927420	-0.0021270690373816005
101927433	0
101927438	-0.006661160042677517
101927447	0.022574073638919587
101927449	0
101927450	0
101927460	-0.012750023274689612
101927482	-0.16693686984889955
101927494	0
101927495	0
101927498	0
101927502	-0.007957130495947045
101927503	0.03666465321724295
101927513	0
101927523	4.4033490268726924e-4
101927526	0
101927528	-0.0022625932077998696
101927531	0
101927539	0
101927543	-0.011183995724706351
101927547	0.001974974154018803
101927553	0
101927565	0
101927581	0
101927586	0
101927587	0.009065692480244717
101927588	0
101927592	-0.004033597910468049
101927599	-0.024091814885352836
101927606	0.0010634142753486908
101927616	0
101927636	0.0032416556286759594
101927641	0
101927650	-9.676712649365925e-4
101927657	0
101927659	0
101927682	0
101927690	-9.595166865055655e-4
101927701	0
101927702	0.022456244842573306
101927720	-0.004397062896375014
101927722	0.03331342234983291
101927735	0
101927760	-0.01892950303116225
101927766	0.010166578638340276
101927769	0
101927787	0.010214079839981825
101927798	0
101927808	0
101927809	-0.002842353449041032
101927815	-0.002081275517117485
101927821	0
101927828	0.010781412577363713
101927829	0
101927839	-0.0036062076083916176
101927843	-0.04199836587701293
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	-0.041534234715181084
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	0
101927953	0.002182908853846748
101927972	-0.009434034153497606
101927974	0.024431307962421944
101927992	0
101927994	0.00775089113466954
101928000	-0.03384958858640591
101928002	0.02966353582556361
101928009	0
101928012	0
101928031	0
101928035	3.993865585149378e-4
101928040	0
101928043	0.001400189087066658
101928052	0
101928069	-0.022525455259207135
101928079	0
101928087	0
101928098	0
101928100	0.019628367165197527
101928101	-0.0057601289865980565
101928104	-0.01020150152439188
101928111	0.008841455793786998
101928120	0.017941662975828738
101928132	-3.635436564810983e-4
101928134	0
101928144	0
101928158	0
101928162	-0.014107768818378948
101928165	0
101928167	0.005864811029040696
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	-0.028105059213270958
101928238	-0.01935991355442661
101928251	0
101928259	0.016997413010754914
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0
101928371	0
101928376	0.03361646464167381
101928386	0
101928388	0
101928389	0.03265038770068592
101928399	0.009977580998914807
101928401	0.002642119473144909
101928405	0
101928418	0
101928424	0
101928435	0
101928443	0.006588727769522088
101928446	0
101928449	0
101928460	0
101928461	-0.008345302874995637
101928464	0
101928475	0
101928476	0
101928495	0.006618441751574752
101928496	0
101928516	0
101928521	0
101928525	0.020437429390238366
101928535	0
101928537	0
101928539	0
101928555	0
101928557	-0.0070634287018980285
101928559	0
101928565	0.05308505452050813
101928571	0
101928578	4.939567108428108e-4
101928580	-0.014550108435295679
101928583	0.027916519858966277
101928590	0
101928597	0
101928602	0.004820269905982106
101928616	0
101928618	0
101928622	0
101928646	0
101928649	0
101928651	0
101928661	0
101928673	0.037542193781572926
101928682	0
101928684	0
101928687	0.02841464883001559
101928694	0.00565312183743893
101928700	0
101928707	-0.013116595695597175
101928708	0
101928710	0.05315705521151576
101928725	0.020820099180756113
101928728	-9.832962919136253e-5
101928731	0
101928739	0
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	0
101928790	0
101928795	0
101928797	0
101928809	0
101928820	-0.06637962760743131
101928823	0
101928834	0.06424424787177105
101928837	0.004417833120828839
101928844	0
101928845	0
101928846	-0.03078943780137756
101928847	0
101928850	0
101928857	0
101928858	0.01262938044863298
101928865	0.01903404026806745
101928881	0
101928886	0.007139761273224496
101928894	-0.002043845633165987
101928896	0
101928909	-7.753452285513136e-5
101928922	0
101928937	0
101928940	0
101928973	0.0010701695182098704
101928978	0.008722426862302225
101928988	0
101928989	-2.3890492427349978e-5
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0.010992322870050959
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	-0.006214086016004979
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0.005349822131358887
101929164	-0.022432871601455975
101929172	0
101929176	0
101929181	-0.019142834968621056
101929210	0
101929224	0
101929239	0
101929241	0.02991529342240896
101929243	0.011833474124103563
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0.005258949148153779
101929288	0
101929315	0
101929328	0.016465751091938364
101929335	0.0023446323147677454
101929378	-0.08561517304452285
101929384	0.003252221157447489
101929406	0
101929407	-3.049238988202189e-4
101929413	0
101929423	0.06522240750101307
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0.007047388489684082
101929488	-0.003826005204010737
101929497	0
101929505	0
101929511	0.0010162429219235207
101929517	0
101929524	0.0016154527420082054
101929526	0
101929528	0
101929529	0.005128636634405824
101929536	0
101929538	-0.03244566046773007
101929549	0
101929552	0
101929557	-0.0030533279159921487
101929570	0
101929582	0
101929584	0
101929586	0
101929591	0
101929592	0
101929607	0.0145554173923957
101929620	0
101929623	0.01658309476091946
101929631	0.01717386812441852
101929651	0
101929657	0
101929690	0
101929693	0.023884228084819707
101929694	-0.014131541569926886
101929717	0
101929718	-0.00857927770077861
101929719	-0.006675938764662085
101929726	0
101929730	0
101929745	0
101929748	0
101929759	0.050183584149516666
101929760	0.018248843631646083
101929765	-0.007604207186382439
10193	0
101930114	0.019135421027769547
101930421	0.008484730036888514
101930452	-0.005467694615270483
10194	0.008521678834411768
10195	-0.0016664518925544468
101954204	-0.005208531238146252
10196	0
10197	0
101978719	-0.023837021556896435
10198	0.005558629978176513
10199	0.019784704478348337
102	0
1020	0.0023482364927938015
10200	0
10201	0
10202	-0.02944696515715102
10203	0.01536960206227034
10204	0.006659374183685035
10205	0.05006752507343999
10206	-0.003577844542892904
102060282	-0.009304301782373934
10207	0
10208	-0.0025240255490470037
10209	9.788266151397368e-4
1021	0
10210	0
10211	-0.0471230272148734
10212	0
10213	0
10214	0
10215	-3.23631730328437e-4
102157402	0
10216	0.015611511824895941
10217	0.007095082210253925
10218	0
10219	-0.04197610143669773
1022	-0.003966155174264268
10220	-1.719038534627965e-4
10221	-0.012702760168131887
10223	0.0037318040976469366
10224	0
10225	-0.007603786453577176
10226	0
10227	-0.006434112244264094
10228	0
10229	-1.9822100960775632e-4
10230	0.01992856870833292
10231	0
10232	-0.013982114024260951
10233	0
10234	0.027601609840705876
10235	0
10236	0
10237	0
10238	-8.837128718841916e-4
1024	0
10240	0
10241	0
10242	0
10243	0.05812121031220688
10244	0
10245	-0.006493112310539584
10246	0
102467079	0
10247	0.034293758244616855
10248	0
10249	0.020242842441340097
1025	0.02219463231831552
10250	0
10251	0
10252	0
10253	-0.01992070154642728
10254	0
102546226	0
102546294	-0.018393420383243236
10255	-0.10973974307319508
10256	-0.010665904250683964
10257	0.01697971374513395
1026	-0.01733988902160995
10260	0.002413421273182431
10261	0.01416748028434638
10262	0.027316047329918894
10263	0.003106543997980977
10265	-0.00830689956551597
10266	0
10267	-0.04978391980751953
10268	-0.006278708455578204
10269	-0.006239717024793815
1027	0
10270	0.003569842780684609
10272	-0.028645500348024593
102723335	0
102723526	0
102723661	0
102723684	0
102723692	0.020245840741758305
102723701	-0.00435414065470471
102723775	-0.0018406669850410439
102723786	0
102723809	-0.01158780159856054
102723932	0.005158866097717964
102724009	0
102724094	0.011964938013239024
102724201	0.027992029078946077
102724323	0.023182361674371214
102724368	0.05429566513856422
102724508	-0.002697700842768164
102724511	0
102724532	0.012314337261442793
102724612	0
102724699	0.019620273932688653
102724814	-0.01897771886112453
102724927	0.005360065196218271
102724929	0
10273	0
10274	0
10276	-0.003391511668505913
10277	-0.009801144974566562
10278	0
10279	-0.03130300970808263
1028	-0.007731997990517225
10280	-0.00254017019999616
10281	0
10282	-0.023200815455986807
10283	0
10284	0
10285	0
10286	0.010733472807014125
10287	0
10288	0.03761876599923383
10289	-0.006625257520846156
1029	-0.0467857836486335
10290	-0.003355508670267101
10291	-0.0019656606303589505
10293	0
10294	0
10295	0
10296	-0.014769393928654471
10297	-0.0052743655606616105
10298	-0.01317411378383553
10299	-0.01828509894453051
103	0
1030	0
10300	0
10301	-0.0350244869064413
10302	0
10307	0
10308	-0.00945647527586502
10309	0.010441562968162618
1031	0.013629186546006663
10311	0.005613765457743737
10312	0
10313	-0.004285056796238879
10314	-0.040855256315783545
10316	0
10317	0
10318	-5.865224706505685e-4
10319	0
1032	1.1940996969570176e-4
10320	0.04328103467104229
10321	0.012376238982295219
10322	0.027115312013427945
10324	-0.03548261992949999
10325	0
10326	0
10327	0
10328	0.00899739862230517
10329	0
1033	0.0028693247035929755
10330	-0.00817364228916664
10331	0
10332	0
10333	0.023409640114634176
10335	0.014555997601892405
10336	-0.04192581471178596
10342	0.0016972902083397844
10343	0.005088695956918283
10344	0
10345	0
10346	0
10347	0.053213244137651564
10350	-0.02373196736988828
10351	-0.08205102069140623
10352	0
1036	-0.019502727639046574
10360	0.031808757801414594
10361	-0.05007990238367451
10362	-0.02267397113815564
10363	0
10365	-0.043378250753545726
10367	0.029407618591354358
10368	0
10369	-0.011206213511953203
10370	0.01946127833405253
10371	0
10376	-0.02589151535176849
10379	0.020590888453643652
1038	0
10380	0
10381	-0.06335516240315908
10382	-0.030492026083573848
10383	-0.0011305317088477346
10384	0
10385	0
10388	0.02049245552870843
10389	0
1039	0
10390	0
10391	-0.0019759757151552306
103910	0
10392	-0.02021897281876637
10393	0.003727532499087825
10394	0
10395	0.07691195831843675
10396	0.030739958078346178
10397	0
10398	0.08461915410037885
10399	-0.011671929763193312
104	0
1040	0
10400	0.02356109533267684
10401	0
10402	0.006592562302602431
10403	-0.004243880061365761
10404	0
10406	-0.06279876360558559
10407	0
10408	0
10409	-0.04188520629451233
1041	0
10411	0
10413	0
10417	-0.033383537262613644
10418	0.019646294205431177
10419	-0.03698638124202404
10420	0.02244839336947498
10421	0
10422	-0.016861528059894066
10423	-8.348376717150349e-5
10424	0
10425	-0.048450381843058055
10426	-0.008364389079792353
10427	0.020838585224222536
10428	0
1043	0
10430	0.011702495698534347
10432	0.017378373843921057
10434	0
10435	0.013790840801519311
10436	-0.009726256209909925
10437	0.01952775455258537
10438	0.010876950197407914
10439	0.031154059593119884
1044	0
10440	0
10443	0
10444	0.017901517377413575
10445	0
10446	0
10449	0
1045	0.007383612901556419
10450	-0.011163097314727522
10451	0
10454	0
10455	0
10456	0
10457	0.019637490772614355
10458	-0.008154472625198375
10459	0
1046	0
10460	0
10461	0.0055454884100591875
10462	0
10463	0
10464	0.03831526899382782
10465	0
10466	-0.03313333613051576
10467	0.00320052828439412
10468	-0.009312691853954292
10469	0.0017922884286454375
1047	0
10471	0
10472	0.010643524092757125
10473	0
10474	-0.006595437596021301
10475	0
10478	0.01082813869820378
10479	0
1048	0
10480	0.007720329279652457
10481	0
10482	0.0011065814880423224
10483	0
10484	0.007760291330839668
10485	0.005304277019415932
10486	-0.033925675901995946
10487	0
10488	0
10489	0
10490	0.0022986874302352587
10491	0.024695426814441354
10492	0
10493	-0.007729523102538558
10494	-0.010924970466382954
10495	-7.976017658064814e-4
10497	0.0016779861547410748
10498	0.027267322143204414
10499	-0.016660851671299624
105	0.01704100597212641
1050	0.02020799304433659
10500	-0.00197875902308688
10501	-0.056629381379548024
10505	-6.409119760238184e-4
10507	0.008200253792645322
10509	0.00978878420665874
1051	-0.022681159469085093
10512	0.01780610504831527
10513	0
10514	0.003393031364441554
10516	-0.058038866007539984
10518	-0.0012006466030262644
10519	-0.022357770873148764
1052	-0.02522520860991772
10520	0.026820196592502836
10521	0.011515389523708794
10522	-0.006917257037357782
10523	-0.036037411536314484
10524	0.0014791183086510383
10525	0.027017911458836634
10526	-0.002752718202175079
10527	0
10528	-0.03793904911792068
10529	-0.03943507220412087
1053	0
10531	0
10533	0
10534	0.0347134862834124
10535	0
10536	0
10537	-0.008018608911032293
10538	-0.04342534581148355
10539	-0.017180155394311166
1054	-3.21864793606041e-4
10540	0
10541	-0.012836374149340118
10542	0
10544	-0.0035781854730096685
10548	-0.03439262033390996
10549	0
10550	0.0036341791372881864
10551	0.006160998723538963
10552	-0.004874679632918497
10553	0
10554	0
10555	0
10556	0
10557	0.003062541706488171
10558	-0.019000348053779717
10559	-0.009049366077894262
1056	0.009526978389920317
10560	0.020399699637216436
10561	0.01035029554879974
10562	0.0763477125165429
10563	0
10564	0.025682954987050526
10565	0
10566	-0.009614091172036984
10567	-0.044942988503883
10568	-0.015603203413258437
10569	-0.013516231941344345
10570	-0.04216975527757401
10572	-0.02076622205031498
10573	-0.012053134397047638
10574	-0.016635073436135295
10575	0
10576	0
10577	0.016438682890404028
10578	0
10579	0.038446839030509716
1058	0
10580	-0.028246935300959272
10581	-0.0031685851924498688
10584	0
10585	0
10586	0
10587	0.023915856200917966
10589	-0.004652925277500876
1059	-0.005910310826417471
10590	-0.004674817701494173
10591	-0.01982372657850734
10592	0.009705722463489597
10594	0
10595	0
10598	0
10599	0
1060	0
10600	0
10602	0
10603	0
10606	0
10607	-0.030486703464925977
10608	0
10609	0
10610	0.09314050970462995
10611	0.04058324930413548
10612	-0.01598215801727482
10613	0
10614	0
