gene	male-adult-coarse-1
1	0
10	-0.04283354884909007
100	-0.0010687254120651305
1000	-0.0677548575975602
10000	-0.003608414276067414
100009676	-0.03808509617019556
10001	0
10002	-0.009681180569494933
10003	0.009816247507309072
10004	0.0456552025854886
100048912	-0.030226062012278516
10005	0.013543559874629019
10006	0.046583358297684146
10007	0
10008	0
10009	0
100093630	-0.04167507320144591
100093698	0
1001	-0.025199945032178483
10010	0
100101467	0.022125058287942312
100101938	-0.01983945889690956
10011	-0.053775643045665095
100113407	-0.01622828656986253
100124700	0.008720703766025477
100125288	0.03538603271806904
100126791	-0.05165376660789193
100126793	0.04912815531779269
100127888	-0.10183525434424356
100127983	0.027322010709128135
100128025	-0.006937959544130854
100128071	0
100128098	-0.034278179862160404
100128124	0
100128126	-0.02077105328652696
100128139	0
100128164	-0.009504322018612298
100128191	-0.01497614604579023
100128239	0
100128325	-0.03396244536890416
100128554	0
100128590	0.11520365017193297
100128640	0
100128731	0.012061428575156715
100128750	0
100128782	0.0022587825441120852
100128788	-0.002752751137210116
100128881	-0.021452492632670846
100128893	-0.05686365258969698
100128927	0
100128946	0.012000066549904546
100129128	-0.027081252313002315
100129175	-0.002841758190394479
100129195	0.023385987420491635
100129196	0.009079826925407205
100129250	0.027268310316536995
100129271	0
100129361	0.009970492469767661
100129427	0
100129461	-0.024315393067756295
100129482	0
100129503	-0.017200279294002144
100129550	-0.0113634373237555
100129597	-0.012892739683542057
100129620	0
100129654	-0.0053301310353622905
100129662	0.010347848454523207
100129716	0.021690725453104187
100129722	0.0014884563206204345
100129726	-0.01768884141645692
100129792	0.027915007503608293
100129794	0.007614613781944031
100129827	-0.04219080934742034
100129845	0
100129858	-0.07436546152963437
100129917	-0.033669703977459546
100129935	0
10013	0
100130155	-2.9259915506676585e-5
100130249	0
100130264	0
100130331	-0.025909683601589507
100130357	0
100130449	-0.0916495761149053
100130476	0.012914743651264214
100130519	-0.030452981855381384
100130522	-0.0034478155253592495
100130548	0
100130613	0
100130691	0.032768968668411495
100130705	0
100130717	-0.08191430455922871
100130733	-0.035082175317010106
100130776	0
100130894	-0.02051786117815929
100130933	-0.010130446024355132
100130950	0.008690666585622083
100130958	-0.08511358837887346
100130967	-0.05778714790728291
100131017	0
100131067	0.007725782057716154
100131117	0.052722805717790366
100131138	-0.0180620798435302
100131187	0.08054930341865939
100131211	-0.036902790058659256
100131213	-0.02229728365124228
100131303	0
100131347	0
100131366	-0.015470231876580478
100131434	0.13163248420978366
100131496	0
100131655	0.009872782614092815
100131691	-0.05722604244895942
