gene	male-adolescent-fine-1
100506237	0
100506243	0.03731433582912049
100506271	0
100506274	-0.0013193151280475816
100506286	0
100506289	0
100506302	0.05106830492485623
100506314	0.07903730025254911
100506319	0.008119500973162498
100506368	0
100506374	0.01660309106663728
100506380	-0.008940802829794401
100506385	0
100506405	0
100506406	0
100506409	-0.0053494903486104054
100506413	0
100506421	0
100506428	3.6427778082180097e-4
100506433	-0.004900865703918173
100506457	-9.485253998279361e-4
100506462	0.03658632874661142
100506465	-0.026354221398465005
100506469	-0.005563170720330848
100506475	0
100506489	0
100506492	0.006636094472956698
100506495	0
100506497	0
100506498	0.012119135324023478
100506504	0.004947730321210615
100506526	3.011176552419443e-4
100506527	0.012966467436895225
100506530	0
100506540	-0.0058439733271501045
100506542	0.022797612988286177
100506571	0
100506581	0
100506599	-0.001579442094054123
100506603	0
100506606	0.005083787542719852
100506622	-0.04625003125870255
100506655	0
100506660	-0.029606427947651476
100506668	-0.014256309742366953
100506675	-0.022677217306649438
100506677	0
100506679	0
100506680	0
100506686	0
100506691	0.009616849970897848
100506696	0.0015782019702130288
100506697	0
100506710	-0.004507510277773824
100506713	0
100506714	0
100506724	0
100506733	0
100506742	0
100506755	0.04057610873478326
100506757	0
100506765	0
100506776	-0.01703215699280778
100506779	0.010422436365393053
100506790	0
100506791	0
100506795	-0.008701953755595756
100506797	0.03419911702406903
100506826	0.01087046741908548
100506827	0.015724679774882573
100506834	0
100506840	0
100506866	0.031384931937497876
100506874	0
100506895	0
100506907	0
100506922	-0.040009727663310866
100506930	0.04054742958355159
100506963	0.019290925787980272
100506994	-0.013304249820275508
100506999	0.0058680185796876555
100507027	0.038329034027628335
100507034	0
100507050	0
100507057	0.07198788680872474
100507058	0
100507059	0
100507062	0.02016352277667827
100507064	-0.08940113753567637
100507086	0
100507114	0.006152319704813073
100507117	0.0288323453605129
100507143	0
100507156	0
100507171	-0.03544475932777855
100507173	0
100507203	0
100507206	0.019596245045311773
100507240	0
100507246	0
100507250	-0.017478479106159343
100507254	-0.05811443777731999
100507257	0
100507261	0
100507266	-0.03228621737291342
100507274	0
100507277	0
100507283	-0.002673148111549556
100507290	-0.05452905114301282
100507300	0.025423531575394037
100507303	0.032374439112312726
100507316	-0.01793121574907863
100507331	0.03450699592741608
100507336	0
100507362	0
100507384	0
100507388	0
100507389	-0.011908864958659343
100507391	-0.007238600832437016
100507392	0
100507403	-0.007242287301735009
100507421	0
100507423	0.0032158801981521106
100507428	0.010242872836396692
100507433	-0.02302885424264466
100507436	0.024016993666075685
100507459	-0.02087089823354723
100507461	0.010021890345032002
100507462	0
100507463	0
100507468	0
100507470	0
100507475	-0.034816620717888
100507477	0
100507487	0
100507495	0.00791169731057665
100507506	0
100507524	0
100507527	0
100507533	0
100507534	0
100507537	0.024901567482337895
100507540	-0.005312702921908788
100507547	0
100507564	-0.010367851506387733
100507567	-0.015655963104607165
100507584	0
100507600	0.018051093944674572
100507602	-0.009417149375280234
100507605	0
100507629	0
100507632	0.026055125250294523
100507642	-0.013266729458535466
100507650	-0.0033370832328817562
100508631	0
10051	-0.04753211667489801
10052	0
100526820	-0.0076770218869463315
100528062	0
10053	0.022821735105792856
100533106	0
100533178	0
100533182	-0.08301437165076106
10054	-0.004138259262865967
10055	0
10056	-0.013646934928101918
10057	-4.0440190835764277e-4
10058	0.006752670958832129
10059	-0.0032897238916689358
1006	2.1786782834792886e-4
10060	0.010377954249425468
10061	0
10062	0.0014634254390393478
100628307	0
100631378	0
100652740	-0.05379471945076818
100652791	0
100652824	0
100652853	0
100652911	0
100652929	-8.2940124668413e-4
100652999	0.008410468678476614
10066	0
10067	-0.0016601071819330351
10068	0
10069	0.005855953685683947
1007	0
10071	0.046823642930959905
10072	0.034761097504537854
10073	0.04372650385829152
10075	0
10076	0
10077	-0.006064763308011293
10078	0.004301173628602122
10079	0
1008	0
10081	-0.04332368277379499
10082	-0.03118453422803243
100820829	0.06233455205392739
10083	0
10084	-0.0036318995494912416
10085	0.039423131229555534
100852408	0.008106373360981536
100852409	0
100859921	0
100859930	-0.022497416418824
10086	0
100861552	0
100861553	0
100861554	-0.020370134843594307
100861573	0
100862662	-0.0023538088224740977
100862671	0
100862679	0
100862680	0.001335654267123658
100862704	0.05822305207050943
10087	-0.009107302272204566
100873930	0
100873942	0
100874012	-0.009717710624617511
100874018	0
100874021	0
100874032	0.06997070837492407
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	0
100874205	0
100874239	0
100874251	0
100874253	0
100874323	0.022640661782194135
100874362	-0.014707999949444923
100874365	0
100885778	0
100885781	-0.034403914877692655
100885798	0
100885848	-0.00967363504305018
10089	-0.01257129463784593
1009	0.01473280547803166
10090	0
10092	0
10093	0
10095	0.0021146294208335245
10096	0
10097	0
10098	-0.03621445641406569
10099	0
100996246	0.0272030862144216
100996251	0
100996279	-0.008232653710306195
100996286	-0.06330144790707276
100996301	0
100996307	0.036913413063228095
100996342	2.9459533691369067e-4
100996419	0
100996425	0
100996455	-3.9511918734204876e-4
100996485	0
100996490	-0.007349635818918803
100996492	0
100996570	-0.0011469010479814505
100996579	0
100996590	0
100996624	0
100996671	0
100996694	0
100996702	0
100996902	0
101	-0.005900870416726717
1010	0.012238835676453787
10100	0
10101	0.006940159280610825
10102	-4.134347651855486e-4
10103	0.01439368608656143
10105	-6.133514114235072e-4
101055625	0.07090757099397649
101059948	0
10106	-0.0058300665030235795
101060019	-0.01077646111553337
101060200	-0.011972136164006164
101060264	0.04417700595967488
101060544	0
10107	-0.03580114531436811
10109	0
10110	-0.0035559747150026907
10111	0.004695028726520608
10112	-0.007191698304986196
10113	0.0020548542072821004
10114	0
10116	0
10117	0
1012	-0.06547421411242174
10120	0.004871014603729022
10121	0.024295837207330872
10123	-0.003967392709701302
10125	-0.014887965752606551
10126	0.018473974899033713
10127	0
10128	0
10129	0.012828970864946625
1013	0
10130	0.00302024157594276
10131	0.005172416094514631
10133	0
10134	0
10135	-0.03447126087568865
10136	-0.013776835140969581
10137	0
10138	0
10139	8.132294379808282e-4
1014	7.115381110866171e-4
10140	0.03208207490296273
10141	0
101410533	-0.06620862769632156
101410538	-0.011385300065490038
10142	0
10143	0
10144	0
10146	-0.0031400757383011875
10147	0
10148	-0.031617247891370624
10149	-0.001846528045008694
1015	0
10150	-6.116895573374356e-4
10152	-0.06045333049489555
10153	-0.004711919198526826
10154	0
10155	0
101559451	0
10157	0.00482825281198214
10158	0.007032332365158126
10159	-0.010207214541581848
1016	-0.006589890646209608
10160	0.043257311461286294
10161	-5.212606158825763e-4
10162	-0.02696369304168334
10163	0.027279176296944613
10164	-0.010813843914041924
10165	0
10166	0
10168	-0.0014973327845101705
10169	0
1017	0.00511704010935841
10170	0.00257264692042644
10171	0.06134405663686226
10172	0.020362983946090152
10174	-0.022515913766369938
10175	-0.004149082001830799
10178	-0.0042404895655212
10179	0
10180	-0.017586590918348823
101805491	0
10181	0
10184	0
10186	-0.011112075683310343
10188	-0.02658604708299792
10189	-0.0012955010528248184
1019	0.03195574919979327
10190	0
101926888	0.005355055161462786
101926890	0
101926892	-0.021228116304347993
101926903	-0.030544832573098785
101926928	-0.004659303469081244
101926934	0
101926942	0
101926951	0
101926978	-0.0028691321041225473
101926987	0.004662557495419482
101927003	0
101927007	-7.847279149388694e-4
101927017	0
101927018	0.028295357257106735
101927027	0.013116838174642214
101927034	-0.024116959303338403
101927038	-0.0024118047668978547
101927040	0
101927043	-0.021663998835120848
101927051	0
101927059	0
101927067	0
101927074	0
101927075	0
101927081	-0.010365012247628513
101927096	0
101927111	-7.395544632359025e-4
101927112	0
101927115	0
101927123	0.0032582478002264733
101927124	0.008028359456797616
101927125	-0.0031181290597948005
101927129	0
101927131	0
101927138	0
101927143	0.0029236845765790724
101927150	0
101927151	-0.009024583387532816
101927152	0.03123109362365163
101927159	0
101927164	0.0043720929097687215
101927193	0.00561799757679546
101927195	0
101927196	0
101927204	-0.03014541764193551
101927219	0
101927220	-0.007082706181253272
101927228	0
101927237	-0.001378393379810291
101927244	0
101927253	0
101927257	-0.005919608516374899
101927273	0
101927274	0
101927275	0
101927282	0
101927286	0
101927292	0.023766956875983045
101927295	0.0017291463877684347
101927310	0
101927314	0
101927320	0
101927346	0
101927348	0
101927358	0
101927360	-0.0013453208345663647
101927362	0
101927363	0
101927377	0
101927379	-0.004660221081101398
101927396	0
101927402	-0.013366624488368664
101927410	0
101927411	0
101927416	-0.00828209676466505
101927417	0
101927420	0.004830985408552259
101927433	0
101927438	0.010069798896285231
101927447	0.005493966365184042
101927449	0
101927450	0
101927460	0.006157360069391009
101927482	-0.05109675718884764
101927494	0
101927495	0
101927498	0
101927502	0
101927503	-0.005347442662162
101927513	0
101927523	0
101927526	0
101927528	-0.005287071594150612
101927531	0.01314061126427412
101927539	0
101927543	0
101927547	0
101927553	0
101927565	0
101927581	0
101927586	0
101927587	-0.07131035571178934
101927588	0
101927592	0
101927599	-0.05284264829580593
101927606	0.022888024385988994
101927616	0
101927636	-0.04329863063155326
101927641	0
101927650	0.0022262218156815275
101927657	0
101927659	0
101927682	0.025319421115175482
101927690	0.0020801737216289157
101927701	0
101927702	0
101927720	-0.031140015424422945
101927722	0.011759707840312694
101927735	0
101927760	0
101927766	-0.0033096650480423776
101927769	0
101927787	-0.012967771558794382
101927798	0
101927808	0
101927809	-0.014398009671624211
101927815	0
101927821	0
101927828	0.0041305912793027965
101927829	0
101927839	0
101927843	0
101927849	0
101927869	0
101927870	-0.002196613759276161
101927876	0
101927877	0
101927884	-0.027077780836595764
101927900	0
101927901	0
101927907	0
101927914	0
101927934	-0.014506756636297961
101927943	-0.0023891871448637816
101927948	0
101927950	-0.0013998573878147133
101927953	0
101927972	0
101927974	-0.008765894266506534
101927992	0
101927994	0.012557334445950696
101928000	-0.0021189709875016997
101928002	0
101928009	0
101928012	0
101928031	0
101928035	-0.009102427780892762
101928040	0
101928043	-0.005856659921077644
101928052	0
101928069	0
101928079	0
101928087	4.367735184508847e-5
101928098	-0.0019151847644594514
101928100	0.011210106612598553
101928101	0
101928104	-0.02403762129414037
101928111	0.027922052798374144
101928120	0
101928132	-0.0030979878805662236
101928134	-0.006022246319640518
101928144	0
101928158	-0.013982291935944085
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	-0.039970372761259136
101928238	-0.0027836353704262357
101928251	0.006060694184576211
101928259	-0.0017762217220081812
101928271	0
101928276	0.004497752439144668
101928280	0
101928288	0
101928298	0
101928303	0
101928333	-0.006183657108961862
101928335	0.016991229859325687
101928371	0.008860415441559452
101928376	0.014452538135490812
101928386	0
101928388	0.0023069768484142946
101928389	0.02570845911797332
101928399	-0.01996078333523364
101928401	-0.004329793433168449
101928405	-0.015046859915007156
101928418	0
101928424	0
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0.009112626032522919
101928464	0.005593579575318564
101928475	0
101928476	0
101928495	0
101928496	0
101928516	0
101928521	0
101928525	0.007272256606516066
101928535	0
101928537	0
101928539	0
101928555	0
101928557	0
101928559	0
101928565	0
101928571	0
101928578	0
101928580	0
101928583	0.029344208475842685
101928590	-6.83583891639979e-4
101928597	0
101928602	0
101928616	0
101928618	0
101928622	-5.768961854542259e-5
101928646	0
101928649	0.0057256780927937324
101928651	0
101928661	0
101928673	-0.012247650770342008
101928682	0.003376310918325182
101928684	0.006489893562314411
101928687	0
101928694	0
101928700	0
101928707	0
101928708	0
101928710	0.013871419353931849
101928725	-0.008448736217059454
101928728	0
101928731	0.008108267419390441
101928739	-0.03543208450590038
101928748	0
101928751	0
101928770	-4.208126219823138e-4
101928773	0
101928778	0
101928784	0.0037040986163659495
101928790	0
101928795	0
101928797	0.003037159761555586
101928809	0
101928820	-0.022337324093226765
101928823	-0.012549616153678157
101928834	0.0045211622481290065
101928837	-0.004185620634946276
101928844	0.005406983762411321
101928845	0
101928846	-0.018757628012007598
101928847	-0.008776402982514897
101928850	0
101928857	0
101928858	0
101928865	0.003296615826484533
101928881	-0.007166618707069889
101928886	0
101928894	-0.011605699393362623
101928896	0
101928909	0
101928922	-0.007291296614202738
101928937	0
101928940	0
101928973	-0.004838869812873449
101928978	-0.005594300589382905
101928988	0
101928989	0
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0.009169885118909553
101929064	0
101929076	-0.0015358748529028447
101929081	0
101929084	0
101929109	0
101929110	0
101929116	-0.012032655056661526
101929123	0
101929144	0.011493460765187058
101929151	0
101929153	0
101929154	0
101929162	0.01435952199978022
101929164	0
101929172	0
101929176	-0.005446781372390124
101929181	0
101929210	0
101929224	-0.016495603381951295
101929239	0
101929241	-0.051083183946276756
101929243	-0.033490974553461034
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0
101929288	0
101929315	0
101929328	0.034780581509391215
101929335	0.019270447331545554
101929378	-0.04685813778662137
101929384	0
101929406	0
101929407	-0.029116312307524674
101929413	0
101929423	0.06464912425682542
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0
101929488	0
101929497	0
101929505	-0.0014048380447408482
101929511	0
101929517	0
101929524	0.015263215394381281
101929526	0
101929528	0
101929529	-0.006084343245773924
101929536	0
101929538	0.0203948503256733
101929549	-0.003144969172199719
101929552	-0.01028763711240954
101929557	-0.002506686200565049
101929570	0
101929582	0
101929584	-0.00363319979390267
101929586	0
101929591	-0.01653846283453298
101929592	-0.03809993805398367
101929607	0
101929620	0
101929623	0.016705338758722075
101929631	0
101929651	0
101929657	0
101929690	-2.1182162974694475e-4
101929693	-0.008444086473545536
101929694	0
101929717	0
101929718	0
101929719	-0.006984871404815503
101929726	0
101929730	4.7261365425914733e-4
101929745	0
101929748	0
101929759	0.06654144823618767
101929760	-0.05525854683511567
101929765	-0.016859440254451068
10193	0
101930114	-0.035666451982301096
101930421	0
101930452	0
10194	0.0017776524286400137
10195	-0.0020418583245918657
101954204	-0.0018795929634777215
10196	0.024547018048972233
10197	0
101978719	-0.012470397465191164
10198	0.001063145208131047
10199	0.004284989060527268
102	0
1020	0
10200	0.008991425737218723
10201	-0.016940735306660182
10202	0
10203	0.0033045251331214505
10204	0
10205	0
10206	0
102060282	0
10207	-0.036067245147824126
10208	0.008731181288318127
10209	-0.014316117987841019
1021	0
10210	0
10211	0
10212	0
10213	0
10214	-0.010587498943777255
10215	-0.029652189620378997
102157402	0
10216	0.003926768532514919
10217	0
10218	0
10219	-0.011679551893001997
1022	0.03149109473959108
10220	0.007733431486367845
10221	0
10223	0.0413444536025449
10224	0.011598625963021357
10225	0
10226	-0.0033161191870720737
10227	0
10228	0
10229	0
10230	0.021097879533364186
10231	-4.8474838062006803e-4
10232	0.007554121613637677
10233	-0.013945086457583187
10234	-0.018178399987075163
10235	-0.014017934806675835
10236	-0.01723321224042271
10237	-9.920125312551408e-4
10238	0
1024	0.0016480210864635437
10240	0
10241	0.0019585766736943916
10242	0
10243	-0.0018924304803630348
10244	-0.0070243878177187235
10245	-0.008033091491298175
10246	0
102467079	0
10247	0.007876523924505684
10248	0.013562018753164632
10249	0
1025	0
10250	-0.02024317913805117
10251	0.003662467412102609
10252	0.0279092785254086
10253	-0.025414928293026925
10254	0.010103969889675265
102546226	0
102546294	0
10255	-0.04371387693655903
10256	-4.6404312616876703e-4
10257	0.04220152616160099
1026	2.5758386489435446e-4
10260	0.020820811506322173
10261	8.415471995780014e-4
10262	0
10263	-0.005507370063391475
10265	-0.0017057452648462073
10266	0
10267	-0.03284565731217379
10268	0.018210535113009133
10269	0
1027	-0.013363847728993707
10270	-0.0036707986271731297
10272	-0.026473582987458753
102723335	0
102723526	0
102723661	0
102723684	0
102723692	0.032368402592321724
102723701	0
102723775	0
102723786	0
102723809	0.030052586227705926
102723932	0.03654451985758272
102724009	0.023212534983764157
102724094	0.05605753664453576
102724201	0
102724323	0
102724368	0.037172055203426785
102724508	0
102724511	0
102724532	0.005463819886265372
102724612	0
102724699	0.034543994281779816
102724814	-0.01252842687415887
102724927	0.036460870797518856
102724929	0
10273	0.008640165328268843
10274	0
10276	0.021708903660044684
10277	0
10278	0
10279	-0.00824818246321715
1028	0
10280	0
10281	0
10282	0
10283	0
10284	0.002907077681870684
10285	0.018781285491251687
10286	0
10287	0.00930784654001953
10288	0.027511836755162528
10289	-0.00515028996120881
1029	-0.06867213022979443
10290	0.01283317357342314
10291	-0.016385912853907204
10293	0
10294	0
10295	0
10296	0
10297	0
10298	-0.05520387945409404
10299	0
103	-0.0025173337391442984
1030	-0.04232729881672244
10300	0
10301	0.04634572987107283
10302	0.007596391395583898
10307	0
10308	0.003834295337102065
10309	-0.013572314821014696
1031	0.031496766918893464
10311	0
10312	-0.005736385914809389
10313	-0.012380149913245203
10314	-0.005616952165649853
10316	0.04078664880639722
10317	0
10318	0
10319	0
1032	0
10320	-0.00755280302587718
10321	0.005118493896180604
10322	0.04802723825353093
10324	-0.010962855775078799
10325	-0.013036191534877936
10326	2.14946059945116e-4
10327	0.009360166540388631
10328	0.015341879476190553
10329	0
1033	0.07919650620333132
10330	0
10331	-0.02168796141945938
10332	0
10333	0
10335	-0.02796674064733525
10336	0
10342	0
10343	0
10344	-0.0348980558018093
10345	0
10346	0.008464429858764623
10347	-0.0083657729039244
10350	-0.0749337000296793
10351	0
10352	0.011434012958978458
1036	-0.031251511204723435
10360	0.026749915493359797
10361	0.01639539547775645
10362	-0.018722339594216052
10363	0
10365	-0.012120810278376894
10367	0
10368	0
10369	0
10370	0.002646248555186678
10371	0
10376	-0.002562493726149432
10379	-0.012571688900559552
1038	0
10380	5.43101460516907e-4
10381	-0.05417395597265938
10382	-0.010127910311207517
10383	0
10384	3.755436799047846e-4
10385	0.012572634871304476
10388	-0.0035022655294148566
10389	-0.014878856373772852
1039	0
10390	0.019108358978192953
10391	0
103910	0
10392	-0.029304561017230748
10393	0
10394	0
10395	0.0030926851735586696
10396	0
10397	-0.025017366520782597
10398	0.0419461238564639
10399	-0.023299550905943302
104	-0.026003579188815882
1040	0
10400	-0.008399687115130372
10401	0.011086865635101055
10402	0.00565663030213515
10403	0.0013565109880421507
10404	0.03463774408685169
10406	-0.012439278288325466
10407	0.007918644167983196
10408	0.023894858659565192
10409	-0.011570697826250823
1041	0
10411	0
10413	0
10417	0.05257939478061074
10418	0.003214284728525969
10419	-0.009610579508722603
10420	0.005373901597912952
10421	0
10422	0.005683369245595747
10423	0
10424	0
10425	-0.0025421339553724272
10426	0
10427	1.1555861251041247e-4
10428	0
1043	0
10430	0
10432	0.01406248866035296
10434	0
10435	0
10436	-0.017504417275049068
10437	0.004320685249691538
10438	0
10439	-0.011988644878186794
1044	0
10440	0
10443	0.0014204391117687187
10444	0.005888585236135937
10445	0
10446	-5.750916738813252e-4
10449	-0.005913510463670982
1045	0
10450	0
10451	-0.005021028708600506
10454	0.01715103568686797
10455	0
10456	0
10457	-0.007531582685524764
10458	-0.0052970254677214895
10459	-1.3117036524886366e-4
1046	0
10460	0.051150371999579926
10461	-2.4708349480050454e-4
10462	-0.05061458646380871
10463	0
10464	0
10465	-0.0042140649739282245
10466	-0.015859605840289417
10467	0.013628625185835512
10468	0
10469	0
1047	-0.03197354105975003
10471	-0.009062744969562036
10472	0.017445400792484
10473	0.022548345606798473
10474	-0.011978984460700535
10475	0
10478	0.009332016400416317
10479	-0.03504203946728212
1048	0.01676894474747943
10480	0
10481	-0.015137072289111504
10482	0
10483	-0.02625954457390561
10484	0
10485	0.06547617483764474
10486	0
10487	0
10488	0
10489	0
10490	0.02657083879382367
10491	0
10492	0
10493	0
10494	0
10495	0.010836155465724551
10497	0
10498	-0.016754440457231273
10499	0.010283925602508702
105	-0.0884312257060117
1050	0
10500	0.013380492443119845
10501	-0.062242915692019195
10505	-0.03749538988482564
10507	0.05975094149784308
10509	0.009134968956270887
1051	-0.029652837683111114
10512	0.015428199019685566
10513	-0.006863781731062594
10514	0
10516	-0.03873487478550404
10518	-0.0335880865076608
10519	0
1052	-0.03598235343957457
10520	-0.01916837905761938
10521	0
10522	-0.0756577235636263
10523	-0.003551040525781292
10524	-0.013491264611802568
10525	-0.025627844918475546
10526	-0.017503162404763722
10527	0
10528	0
10529	0.021123193385357966
1053	-0.021428773206335593
10531	-0.013809344592223877
10533	0.015126116164103842
10534	0.022413320916539664
10535	0
10536	-0.027956174197819754
10537	-0.02417319046948715
10538	0.025428554517473976
10539	-0.004817633800384673
1054	0
10540	0.01830440952491729
10541	0
10542	0
10544	0.05592671563656988
10548	0
10549	0.0137554582950519
10550	0
10551	0.005560695403235974
10552	0.014456708876494584
10553	0
10554	0.013513693374174818
10555	-0.011094213038742444
10556	0
10557	-0.007273332560051724
10558	0
10559	-0.018871497161413918
1056	0.017415910005473382
10560	0.06694679757097516
10561	0.01070884386644256
10562	0
10563	0.006146985926324311
10564	0
10565	0.022203629279256197
10566	-0.011075544091058317
10567	-0.0018635039967768658
10568	-0.0015385621685320803
10569	-0.011035852963202024
10570	0
10572	0
10573	0
10574	-0.013081415745682659
10575	-0.011532435708740818
10576	0
10577	0
10578	-0.0073957442418774045
10579	0.006503423662151626
1058	0
10580	-0.024562309591633334
10581	-0.005070294367233938
10584	0
10585	0
10586	-0.0020282657388582728
10587	0.014146739233618928
10589	0.0045286003484586
1059	0.0012861617811099509
10590	-0.029527374017882368
10591	0
10592	-0.005570550021242378
10594	0
10595	0
10598	-0.023460132724613933
10599	0.003820266402709017
1060	0.0027281416615598034
10600	0
