gene	female-young_adult-fine-1
10024	0.09263205666263997
10025	0.004700019029444411
10026	0.03509225359170362
100268168	1.1117034265383876e-4
100270679	0
100272147	0
100286844	0
100287015	0
100287114	0
100287177	-0.016128401588575123
100287366	0
100287482	0.010222998021853382
100287569	0
100287616	0
100287814	-0.0050442605929013245
100287896	0
100287902	0.0012632320404297366
100287932	-0.016843695842580098
100288079	0
100288122	0
100288198	0
100288413	0
100288637	0
100288797	0
100289092	0.04355409525610895
100289097	0
100289098	-0.01286012333763289
100289187	0
100289274	0.0011045364100948454
100289341	0.005126390598238624
100289373	0.0016113767820268873
100289495	0
100289635	0.032946894946620314
100289678	0
100292680	0.001355255923921149
100293516	0.025033503045320493
100294362	0.028757674135821767
100294720	0
1003	0
100302691	0
100303728	-0.022579220578423206
100303755	0
100306951	-0.03939237892279633
100316904	-0.025582952151893292
100329135	1.5587171404712484e-4
100359394	0
10036	0
100379174	-0.03877088180003521
10038	-0.0191106269158006
100381270	-0.04437794778712979
10039	-0.009053121800730849
1004	-0.039823761982494696
10040	-0.01733871467433129
10042	-3.329938610127638e-4
100422737	0
10043	0
10044	0
10045	0.030230107777760685
10046	-0.01709553320371889
10047	0
10048	0
10049	0
100499171	-0.017101794586345646
1005	0
10050	0.02998982014590716
100500850	-0.012353071150815773
100505474	0
100505478	-0.007851499368676644
100505495	-0.05338889001618589
100505501	0.06780896465162768
100505515	0
100505538	-0.012310339089160509
100505540	0
100505545	0
100505549	0
100505573	0
100505583	-0.009489273479193018
100505609	0
100505616	0.01853303210993144
100505619	0
100505622	0.044796582744483164
100505624	-0.05583751955088664
100505641	0
100505658	0
100505659	-0.008135406186110252
100505664	-0.0029745857207531135
100505676	0
100505681	0
100505685	0
100505687	0
100505696	0.03632369626671169
100505715	0
100505718	0.006352185160191771
100505738	0.014877437277264661
100505741	-0.001284963224602295
100505746	0.0595054021427292
100505761	0.04468930751807883
100505768	0
100505776	0.01563449767503788
100505782	-2.282474331156132e-4
100505783	-0.012107058754036457
100505797	0.06517550411611206
100505811	-0.013668319581065158
100505812	0
100505826	-0.012623425893985418
100505839	0
100505841	0
100505851	0
100505854	0
100505876	7.212784212519171e-4
100505877	0
100505879	5.982118666041954e-4
100505881	0.12298408343668199
100505890	0
100505893	0
100505894	0
100505933	0.020604793297004112
100505964	-0.013597585318564842
100505967	-0.006184709561093301
100505975	0
100505978	-0.008105263481341041
100505984	-0.0325271833337281
100505985	0.012235514767627024
100505989	0
100506012	-0.0013516512825855536
100506013	0
100506022	0
100506025	0
100506049	0
100506068	0.01639522762359059
100506071	0.006739677792297768
100506082	0.012870452924526562
100506083	-0.010634927751307725
100506098	0
100506100	-0.03516259485807887
100506107	0
100506108	0
100506113	0.01572141172082543
100506115	-0.004496883839040197
100506119	-0.03605445276860038
100506122	0
100506125	0.024003013148118046
100506126	0
100506127	0
100506142	0.010363151331124332
100506144	0.06834350689728069
100506172	0.018210607261342285
100506175	0.005428843560212437
100506195	0
100506207	0.015105038749179551
100506215	0.04331789609834629
100506229	0.0013817781642473405
100506237	0
100506243	0.0422031364732771
100506271	0
100506274	-0.038831615956088056
100506286	0
100506289	0
100506302	0
100506314	-0.04849952012074806
100506319	0
100506368	-0.010331321598732462
100506374	-0.034276091735157
100506380	-8.892389097261923e-4
100506385	0
100506405	0
100506406	0
100506409	0
100506413	0
100506421	0
100506428	-0.038648451162541855
100506433	0.05195324236473715
100506457	0.02340476473362344
100506462	-0.016467147898020642
100506465	0
100506469	0
100506475	0
100506489	0
100506492	0.007493742138656908
100506495	0
100506497	0.01916981303851892
100506498	0.039225934823890474
100506504	0
100506526	0
100506527	0
100506530	1.3731420803297844e-4
100506540	0
100506542	0
100506571	0
100506581	0.022624167671707232
100506599	0
100506603	0.008526396067979534
100506606	-0.00506014027183058
100506622	0.0025603564246446517
100506655	0
100506660	0.06074528171696721
100506668	0
100506675	0.10613597127469565
100506677	0
100506679	0
100506680	0
100506686	-0.11507305705691366
100506691	-0.018764199177144808
100506696	0
100506697	-0.003347374018627853
100506710	0
100506713	0.0018835501292241172
100506714	-0.026116413677775868
100506724	0
100506733	0
100506742	0
100506755	0.02553201377522713
100506757	0
100506765	0
100506776	-0.02375988933622283
100506779	-0.018772296912327194
100506790	0
100506791	0
100506795	0.024928504442646705
100506797	0.0061365416440337765
100506826	-0.003341283929979381
100506827	0
100506834	0
100506840	0
100506866	0
100506874	0
100506895	0
100506907	0
100506922	-0.04791903057139908
100506930	0.06360515370186326
100506963	0
100506994	-0.0076041707779724976
100506999	0.042722126873011426
100507027	-0.009931985605280332
100507034	0.05016401648370922
100507050	0
100507057	0
100507058	0
100507059	0
100507062	0
100507064	0.048133704610226064
100507086	0
100507114	-0.014615674187317892
100507117	0.016471115165956278
100507143	0
100507156	0
100507171	-0.019943730801948938
100507173	0
100507203	0
100507206	0.013697265753471464
100507240	0
100507246	0
100507250	-0.027441644722275588
100507254	-0.04138464306230757
100507257	0.017875846646910686
100507261	0.00483351536763869
100507266	-0.004051111000483421
100507274	0
100507277	0
100507283	0
100507290	0.04273736110626416
100507300	0.00624205898795649
100507303	0
100507316	-0.05279513444666636
100507331	0
100507336	0
100507362	0
100507384	0.04519262473830357
100507388	0.009570599587654577
100507389	-0.04126295611536961
100507391	0
100507392	0.09418045641874767
100507403	0.015269017043028979
100507421	0
100507423	0
100507428	0
100507433	0.028537737396569448
100507436	0.06000217231993509
100507459	0
100507461	0
100507462	0.018815074635783056
100507463	-0.005817667648641466
100507468	0
100507470	0
100507475	0
100507477	0.022803840470141407
100507487	0.06157771974023345
100507495	0.003416691507942513
100507506	0
100507524	0.06611598396831822
100507527	0
100507533	-0.015612091810536929
100507534	0
100507537	0.022647738697536758
100507540	0.04576739392464456
100507547	-0.02543060516290166
100507564	-0.00978920433119129
100507567	0.016955135329784425
100507584	-0.007513498985745853
100507600	0
100507602	0.05093761114769527
100507605	0
100507629	-0.004126010378767439
100507632	0.014403594381156787
100507642	0.03487138289668297
100507650	0.004276856881337624
100508631	0
10051	0
10052	-0.003622165650448375
100526820	-0.003567728704756156
100528062	-0.004692680628568622
10053	0.053739054048883794
100533106	0.020378225844708768
100533178	0.013539233499355468
100533182	0
10054	-0.003998921393099226
10055	0
10056	0
10057	0.0028340892004218143
10058	-0.03983815272198883
10059	0
1006	-0.03753459604698172
10060	0
10061	0.03603089460007468
10062	0.003147722810767922
100628307	0.004122112357690327
100631378	0
100652740	0.05275584948647161
100652791	0.01193463079950849
100652824	0
100652853	-0.044084055177181544
100652911	0
100652929	0
100652999	-0.012215450225094848
10066	0.03088620797983033
10067	0.00938151112586587
10068	-0.013418930240571478
10069	-0.023757680424560494
1007	-0.026059851612630122
10071	0
10072	0
10073	0
10075	0
10076	-0.020475660361277914
10077	0
10078	0.020923666969783084
10079	0.03217812107621301
1008	0
10081	0.045088814992610235
10082	0
100820829	-0.013724188151710287
10083	0.0237875943889101
10084	0.0033428139361416855
10085	0
100852408	0.013230591606923308
100852409	0
100859921	0
100859930	0
10086	-0.029992932600385633
100861552	0
100861553	0
100861554	0.017371080798653273
100861573	0
100862662	0
100862671	0
100862679	0.0454118076748411
100862680	0.008965112125292093
100862704	-0.029146629018217008
10087	0
100873930	0.012243428088252944
100873942	0.002723709625819916
100874012	7.32692688053515e-4
100874018	-0.034355408944515185
100874021	9.081966270532479e-5
100874032	0
100874051	0
100874063	-0.0029628790447512976
100874143	0
100874178	0
100874182	9.646996070732676e-4
100874187	0
100874194	0
100874195	0
100874205	0
100874239	0.01272951838123751
100874251	-0.002160291317814066
100874253	0
100874323	-0.01997086059983059
100874362	0.001904073670681446
100874365	0.0033348535599683027
100885778	0
100885781	0.03138172563056641
100885798	0
100885848	0.03371646076285111
10089	0
1009	0.0817875529017273
10090	0
10092	0.0015023423005169963
10093	0
10095	-0.002828619027423342
10096	-0.01522772425558575
10097	0
10098	0.035973284199285444
10099	-0.035308806315053023
100996246	0.04626908768137271
100996251	0
100996279	0
100996286	-0.03831526149642684
100996301	0.036315750123094515
100996307	0.008498637313881407
100996342	-0.024362792746178214
100996419	-0.012572577709722905
100996425	0.09820463314966522
100996455	0.014713848236648152
100996485	0.012817802245263786
100996490	-0.013009542964505145
100996492	-0.02274160180048216
100996570	0.005448295654113702
100996579	-0.05352254795128335
100996590	-0.032480811086896696
100996624	0
100996671	0.039074749794344395
100996694	0
100996702	-0.011545321723971182
100996902	-0.010142012981046807
101	-0.021008952095836076
1010	0.008099791583511703
10100	-0.10460542528531519
10101	0
10102	-0.007162405440371205
10103	0.03321643530157555
10105	-0.005200744069133467
101055625	0.042807669320773026
101059948	0
10106	-0.0014078255671809402
101060019	0.005799311648101057
101060200	0
101060264	0
101060544	0.007459810648710096
10107	-0.03242882538405074
10109	0
10110	0
10111	0
10112	0.028958864460753728
10113	0
10114	0
10116	0
10117	0
1012	0.03535248295085874
10120	0
10121	0
10123	0.0032380530585024415
10125	0
10126	-0.0021544600966874783
10127	0
10128	0.03000975807916906
10129	0.026116884858535312
1013	0.003635047613481694
10130	0
10131	-0.02150110391186223
10133	0.009998812806841605
10134	-0.008966192888455734
10135	0
10136	0.019040130611882842
10137	-0.03166773116512385
10138	-0.012947745550281883
10139	0
1014	0
10140	0
10141	0
101410533	0
101410538	-0.027167422546700525
10142	0.03455943302686687
10143	0
10144	-0.1456008349581283
10146	-0.014064093288154538
10147	-0.035316380633448025
10148	0
10149	0
1015	0
10150	-0.027086424794238926
10152	0
10153	0.01490597011660443
10154	0.047643078965006
10155	-0.017190438817120596
101559451	0
10157	-0.005168991269280989
10158	-0.010790710813087532
10159	-0.01713729763252307
1016	0
10160	-0.025116315816714845
10161	0.005410779757115298
10162	0
10163	-0.028280651885022944
10164	-0.01719897852140828
10165	0
10166	0
10168	-0.02495448906485155
10169	0
1017	0.016355955069299974
10170	0
10171	0.005000894531276219
10172	-0.010486986661830584
10174	-0.04292416713682421
10175	-0.009108904889992202
10178	0
10179	0
10180	0
101805491	0
10181	-0.014303669324482876
10184	0
10186	0.007724215679985801
10188	0
10189	0.018189452220763326
1019	-0.04539230088451787
10190	0
101926888	-0.066431700562547
101926890	0
101926892	0
101926903	-0.0023380978580387164
101926928	-0.0037804320853324393
101926934	0
101926942	0
101926951	0
101926978	0
101926987	-0.002286270235084785
101927003	-0.052468102438162946
101927007	0
101927017	0
101927018	-0.009763543338452644
101927027	0.047259276708024635
101927034	0
101927038	0
101927040	0
101927043	0.01790621088407702
101927051	-0.014849621917339293
101927059	0
101927067	0
101927074	0.006908709080054678
101927075	0.01335893252320252
101927081	0.021481959288233
101927096	0.038109515758827685
101927111	-0.06401747517545153
101927112	0
101927115	0.03385580476872738
101927123	-0.027616542652019013
101927124	-0.0041089570778308
101927125	0.011567409760238768
101927129	0
101927131	0
101927138	-5.971668379166359e-4
101927143	0.017162292954073347
101927150	0
101927151	0
101927152	0
101927159	0
101927164	0
101927193	0
101927195	0
101927196	-0.043151972854945826
101927204	0
101927219	0.0046099446961740086
101927220	0
101927228	0
101927237	0.02582236579007276
101927244	0
101927253	0
101927257	0.003862919854435291
101927273	0
101927274	0
101927275	0.06247824887764443
101927282	0
101927286	0
101927292	-0.003770493080629581
101927295	0
101927310	0
101927314	0
101927320	0
101927346	0
101927348	-0.0015701347418438478
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0.0033454810996787557
101927402	0.01247589697087384
101927410	0
101927411	0
101927416	0.013096255020701322
101927417	0
101927420	-0.09277314784755764
101927433	0
101927438	0
101927447	-0.005448508827968203
101927449	0
101927450	0
101927460	-0.004243373285718926
101927482	-0.012228593500033264
101927494	0
101927495	0
101927498	0
101927502	0.042221856724092816
101927503	0.013173587123432945
101927513	0
101927523	0.003856175164357297
101927526	0
101927528	0.004304560405522723
101927531	0.019985773111482308
101927539	-0.013798909306691224
101927543	0
101927547	0
101927553	0
101927565	0
101927581	0
101927586	0
101927587	0.02846702414892544
101927588	0
101927592	0.008577622013501752
101927599	0.06091873355683633
101927606	0.003627283474497082
101927616	0
101927636	-0.0057774559300794795
101927641	0
101927650	0
101927657	0
101927659	0
101927682	0
101927690	0.003763638808118022
101927701	0
101927702	-0.015193429657624387
101927720	0.07161439680389914
101927722	0.07981418035720202
101927735	0
101927760	0
101927766	0
101927769	0
101927787	0.003922086968182745
101927798	-0.005944584674073358
101927808	0
101927809	-0.0036181872988671794
101927815	-0.048637858960528586
101927821	0
101927828	-0.04395002537119479
101927829	0
101927839	0
101927843	0
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	0.05265455575892104
101927900	0
101927901	-0.001414300746901322
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	0
101927953	0
101927972	-0.0029220212072711494
101927974	-0.05204033273512604
101927992	0.013131960475095699
101927994	0
101928000	-0.09072857160795848
101928002	0
101928009	0
101928012	0
101928031	0.0106101883982397
101928035	-0.01512697717432415
101928040	0
101928043	0
101928052	0.001247929275193831
101928069	-0.04058465920362438
101928079	0
101928087	0
101928098	0.0011056297995247254
101928100	0
101928101	0.02077605201632406
101928104	0.010970019471312664
101928111	-0.026586903729357448
101928120	-0.04088485028809761
101928132	0
101928134	-0.054112510562290404
101928144	0
101928158	-0.035843591752735236
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0.006801502495692928
101928201	0
101928205	0
101928222	0
101928227	-0.0918742471764053
101928238	0
101928251	-0.01645790929505645
101928259	-0.0018146545893499048
101928271	0
101928276	-0.03748867057523265
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	5.163742181300642e-4
101928371	0
101928376	0.005661786000221765
101928386	-0.0016483547963710916
101928388	0
101928389	0.025171720289474484
101928399	0.005412229163312168
101928401	0.01752476983188031
101928405	0.010948164760708418
101928418	0
101928424	0.012611493931597358
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	-0.008169295345793652
101928475	0
101928476	0
101928495	-0.040446786746156246
101928496	0.00386145153051924
101928516	0
101928521	-0.06795555351633463
101928525	0
101928535	0
101928537	0
101928539	0
101928555	0.005106511265265714
101928557	0
101928559	0
101928565	0.02564534551226324
101928571	-0.003006142106570314
101928578	-0.006566877716105456
101928580	0
101928583	0
101928590	0
101928597	0
101928602	0
101928616	0
101928618	0
101928622	0
101928646	0
101928649	0.0037097068218965063
101928651	0
101928661	0
101928673	0
101928682	0
101928684	0
101928687	-0.026328378628986484
101928694	0
101928700	0
101928707	0
101928708	0
101928710	0.04246387962999574
101928725	-0.05239603737107417
101928728	0
101928731	0
101928739	0.012652587161015926
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	-0.07519960262261816
101928790	0
101928795	0
101928797	0
101928809	0.0044939896958246335
101928820	0
101928823	0
101928834	0.019501984483881254
101928837	0.03608358448254645
101928844	0
101928845	-0.0036604328609907374
101928846	0.004995682405466304
101928847	-0.022267912172105383
101928850	2.4480164267251926e-4
101928857	-0.012701206036371229
101928858	0.00663537068523411
101928865	0
101928881	-0.030738873530594242
101928886	0
101928894	-0.020274585343822246
101928896	0
101928909	0
101928922	0.011736495196820818
101928937	-0.015049869799049605
101928940	0
101928973	0
101928978	0
101928988	0.0037488286721789926
101928989	0
101928999	0
101929002	0.01228613475530494
101929004	0
101929019	0
101929027	0.004507261332313779
101929034	0
101929052	0
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0.0080042468978782
101929110	0
101929116	0
101929123	0
101929144	-0.011796259519156645
101929151	0
101929153	0
101929154	0
101929162	0
101929164	0
101929172	0
101929176	0
101929181	-0.011799613371489758
101929210	0
101929224	0.015472626266992615
101929239	0
101929241	0.004339804404785273
101929243	-0.010038997790501466
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0.012974232786878226
101929288	0
101929315	0
101929328	0
101929335	0.049708608080159734
101929378	-0.07870415681278166
101929384	0
101929406	0.029400427812473682
101929407	0
101929413	0
101929423	-0.03412951320405619
101929441	0
101929460	0
101929472	-0.015460440087289126
101929478	0
101929486	-0.0034386073287418916
101929488	0
101929497	0.0015373768252462416
101929505	0
101929511	0
101929517	0
101929524	0
101929526	-0.0021471770435217857
101929528	0
101929529	0.04553046733468768
101929536	0
101929538	0
101929549	0
101929552	0
101929557	0
101929570	0
101929582	0
101929584	0
101929586	0
101929591	0.04699619911496227
101929592	-0.020208259290080605
101929607	0
101929620	0
101929623	0.016404548371256857
101929631	0
101929651	-0.010262619063670738
101929657	0
101929690	0
101929693	0.006583023318125198
101929694	0.006153998112332886
101929717	0
101929718	0.012340621397931208
101929719	0
101929726	0
101929730	0.0011431044981183305
101929745	0
101929748	0
101929759	-0.055230699015891255
101929760	0.030782180399843345
101929765	0
10193	0.015313909079246922
101930114	-0.031245064863961808
101930421	0
101930452	0
10194	0
10195	0.016287015645869755
101954204	0
10196	0
10197	0.013198763483410578
101978719	0.022059451495623227
10198	0.003805868014617106
10199	0
102	0
1020	0.013590277947347355
10200	0
10201	0.005128589115695507
10202	-0.03347698922455327
10203	-0.06332558011212237
10204	0
10205	-0.0927622481613663
10206	-0.005122305887097154
102060282	0
10207	-0.01767778113019112
10208	-0.004561249948305447
10209	-0.05395487641681318
1021	-0.008218921220606275
10210	0
10211	3.6316503950950573e-4
10212	0
10213	-0.028002735915998538
10214	0
10215	9.158154473567938e-4
102157402	0
10216	-0.057387066984888525
10217	0.017842778226159595
10218	0.011018310366136347
10219	-0.022074259665298693
1022	0.015420305897165466
10220	-0.026753893092744188
10221	-0.009847419702241822
10223	0.022584660378009207
10224	-0.023351082416829063
10225	-0.005956830440707633
10226	0
10227	0
10228	0
10229	0.0013058170524591869
10230	0
10231	0.033115848240558445
10232	-0.0989492078202822
10233	0.01754166798350606
10234	0
10235	0.006179628963186904
10236	-0.0020463822408748745
10237	0.010051049600647266
10238	-0.03437985272659906
1024	0
10240	-0.026081736039315573
10241	0
10242	-0.04577792180226023
10243	-0.08426286550457142
10244	0
10245	0.005052087847862739
10246	0
102467079	0
10247	0.0010442314201248306
10248	0
10249	0
1025	0
10250	-0.018947165825336922
10251	0
10252	0.00574128024850727
10253	0.004743744109437465
10254	0
102546226	-0.017518755679240546
102546294	4.6519652426939365e-4
10255	-0.05317374616280552
10256	0
10257	0.021736348909235627
1026	-0.11709975056039455
10260	-0.007900746369889326
10261	0
10262	0.008928619179979861
10263	-0.040241619504731124
10265	0
10266	0
10267	-0.04597704099284209
10268	0
10269	0
1027	-0.0013004762782742522
10270	0
10272	0
102723335	0.029344418927702336
102723526	0.02666610409493172
102723661	0
102723684	0
102723692	0.00831678653877957
102723701	0
102723775	0
102723786	0.017701480137607705
102723809	0.026310519439306176
102723932	0.01658225685817696
102724009	0.005467889328758278
102724094	0.05802823804751429
102724201	-8.512973285349384e-4
102724323	-0.021201295126079777
102724368	-0.15442632245403953
102724508	-0.038676926816857596
102724511	0
102724532	0.02403516070556223
102724612	-0.0029675587839153444
102724699	-0.05674770780370265
102724814	0.00640477442564215
102724927	-0.005987150846344944
102724929	0
10273	0.00100032555764558
10274	0
10276	-0.0193148357115254
10277	0.03850382810231754
10278	0
10279	-0.011098397898243602
1028	-0.07968050004292657
10280	-0.018390728030109396
10281	0
10282	0.019915999798484834
10283	-0.0040203390114487625
10284	-0.006721018391076068
10285	-0.03487894586691556
10286	0
10287	0.0074495516546079004
10288	-0.00588963965137023
10289	0
1029	-0.0016099422684235148
10290	4.290559897660562e-4
10291	0.009332827688565115
10293	-0.032456716676727525
10294	0
10295	-0.009075512129155033
10296	0
10297	0
10298	-0.022437606170661928
10299	0
103	0
1030	0.016873139253977907
10300	0
10301	-5.952212501678456e-4
10302	0
10307	0.008305956314525093
10308	0.00421497882195621
10309	-0.003986562710289486
1031	0.013075211848711776
10311	0
10312	0
10313	0
10314	0
10316	0.013471145986485375
10317	0.009724285184170458
10318	0.03888902078891628
10319	-0.03027895675229468
1032	0.017387583677257134
10320	-0.054449794695568474
10321	0.007025382823449569
10322	0
10324	0.029704229069314823
10325	-0.008765313505528288
10326	0
10327	-0.03190206885962675
10328	-0.023210076082919886
10329	0
1033	0.029232935627978983
10330	0
10331	0
10332	0.03309636645607264
10333	0
10335	0.029348440180829882
10336	0.05010192556474681
10342	0
10343	0
10344	0.005945921440504215
10345	0
10346	0
10347	-0.029103688495562646
10350	0
10351	-0.026377250284518778
10352	0
1036	-0.03277127304211803
10360	-0.031353488294525875
10361	-0.01979365275546931
10362	-0.02234791929167501
10363	0.034185686493348265
10365	0
10367	0
10368	9.443488487693338e-4
10369	0.013581263592636686
10370	0
10371	0.008697748489986654
10376	-3.8424555576074136e-5
10379	0
1038	0
10380	0
10381	-0.04038879593723137
10382	0.018726038520189062
10383	-0.029617286189589354
10384	0.014563918773347147
10385	0
10388	0.0018681963555972911
10389	0
1039	0.02969453167251832
10390	-0.010010848663594297
10391	-0.01158948137707215
103910	0.0175715956322081
10392	-0.0059531595234752765
10393	0
10394	0
10395	0.033948102407589456
10396	0.06241296827245762
10397	-0.0427925388673692
10398	0.05539319307988767
10399	0
104	-0.07670762736260407
1040	0
10400	0
10401	0.020061342888865064
10402	0
10403	-0.018185674118636058
10404	0.03542248082193035
10406	0.058363198513695376
10407	-0.019233024122970576
10408	0
10409	0.043235605066973166
1041	0
10411	-3.5534088391938126e-4
10413	0
10417	-0.03616349692741702
10418	0
10419	0.017505361981498293
10420	-0.030498421984215686
10421	-0.015723407850213904
10422	-0.020648939961786163
10423	-0.00503937201486398
10424	-0.016348230510399596
10425	0
10426	0
10427	-0.020107368071307925
10428	0.010483486893323202
1043	0
10430	-0.02341466992990723
10432	0
10434	-0.01855937441445037
10435	-0.024714210550331697
10436	0.02249776910296333
10437	-0.03087797017374774
10438	0.035289105498661946
10439	-0.038691312588597766
1044	0.004320317077964653
10440	-0.007908331333430139
10443	-0.012018164584492431
10444	0
10445	0
10446	0
10449	0
1045	-0.0011198021120576752
10450	0
10451	0.011372515837747163
10454	0.020534466408993333
10455	-0.013376576719221848
10456	0
10457	0
10458	0.05154366654575621
10459	0.00585985671269816
1046	0
10460	-0.011920072603173126
10461	0.032886589515992014
10462	0
10463	0
10464	0.01142801994856257
10465	5.778012176125935e-4
10466	0.026124281882840803
10467	-0.016813396380857545
10468	0.14708387838591186
10469	0
1047	-5.900114754434028e-4
10471	0.06080456344980331
10472	0
10473	0
10474	-0.018287637458025006
10475	0
10478	-0.028558515125265697
10479	-0.004052248787632755
1048	-0.016537444174300406
10480	0.002836317329782956
10481	0
10482	0.011198458620012125
10483	0
10484	0.022168446214406154
10485	-0.009729862915025242
10486	-0.006232289047175508
10487	0
10488	0.0014303486220435561
10489	0
10490	0
10491	0.011613785567432817
10492	0
10493	-0.019996003275602903
10494	0
10495	0
10497	0
10498	0
10499	0.0021334744439505506
105	-0.049147073452367115
1050	0.010996671886000462
10500	0.07384645657892464
10501	0
10505	0
10507	0
10509	0.020387508227710207
1051	0.04646221690559257
10512	0.03367945529695376
10513	0
10514	-0.004702276243470743
10516	0.006552550505039399
10518	-0.003583108236625224
10519	0
1052	0.04063172225194422
10520	0.0236760927513538
10521	-0.005426404001913901
10522	-0.03274614804197682
10523	0.007157220508017744
10524	0.029191186351227933
10525	1.195404413941111e-4
10526	0.005561850104138321
10527	0.012499301014749536
10528	0
10529	0.01993152944946713
1053	0.018395313343553595
10531	0.01642110599713054
10533	0.010999990968217145
10534	-0.0149798002642425
10535	0.05375318447402889
10536	-0.004990463546189309
10537	0
10538	0.023701626189611722
10539	0.003693576042562218
1054	0
10540	0.00506182189574513
10541	0
10542	0.004505141124229514
10544	0
10548	0.016714495549869698
10549	-0.015984831414395242
10550	-0.03458537633640559
10551	0.043586698323442426
10552	-0.010264211876869198
10553	-0.02268932857082585
10554	0
10555	0.0013593176929546937
10556	0.00304832536085135
10557	-0.03654494686514358
10558	0.014056773061546101
10559	0.0064045452400908875
1056	0.013150947399544616
10560	0.02500514594660938
10561	0.004647225629495519
10562	0.03020850766875734
10563	-0.02122615931429263
10564	0.008427080435651236
10565	-0.007980645632116827
10566	0
10567	0
10568	0
10569	0
10570	0.007467847340019573
10572	0
10573	0.07066026749495496
10574	0
10575	-0.014107047988238763
10576	0
10577	0
10578	0.03483038682042391
10579	-0.007008257734745902
1058	0.017025735571356986
10580	0.025212195561175113
10581	-0.0466953970087522
10584	0
10585	-0.011152257802153004
10586	7.936160778852189e-4
10587	-0.010557547146855965
10589	-0.01305205253108849
1059	0
10590	0.024054846239288313
10591	0
10592	-0.04629724393236972
10594	0
10595	-0.027146688483245442
10598	-0.049493608667664356
10599	0
1060	0
10600	0
10602	-8.764708514870742e-4
10603	0
10606	0
10607	0.0033089974511068356
10608	-0.03484449038050033
