gene	female-middle_adult-fine-1
100130717	0.10771486456682493
100130733	0.009137023859920664
100130776	0.026373103765456
100130894	0
100130933	-0.0067210436378491185
100130950	0.025603594398126133
100130958	-0.031985527924499685
100130967	0
100131017	0
100131067	-0.008316651878619474
100131117	0.08883297802206484
100131138	0
100131187	0
100131211	-0.012234638200655377
100131213	0.01940520668134845
100131303	0
100131347	0
100131366	0
100131434	-0.014972095022492663
100131496	0
100131655	-0.022246654534501628
100131691	0.0010621864914679433
100131755	0.008641060650547618
100131801	0.014128634307647363
100131814	0
100131816	0
100132074	0
100132078	0
100132341	0
100132386	-5.406324409924361e-4
100132464	0.009098975601035602
100132476	-0.0049437034280392506
100132596	0
100132677	0
100132891	0
100133205	0.04356966999332855
100133311	-0.007436167838875379
100133461	0
100133612	0.02901787787038287
100133941	0.0736376426335967
100133985	-0.007816310256955604
100134229	0.029747559974388032
100134259	-0.0487659162819502
100134368	0
100134713	0
100137047	-0.029498184494333116
10014	-0.03846793644640816
100141515	-0.02119638800156544
100144597	0
100144602	-0.008674643660013762
100144603	-0.0396272671773795
100144748	-0.036575392740508056
10015	0.03565587743824474
10016	0.005327986003037284
100169752	0
100169989	0
10017	0.016207921325326002
100170229	-0.0033179310454189473
100170765	0
100170841	0
10018	0.06219677226616783
100188893	0
100188953	0.019299837476886482
100189589	0
10019	0
100190938	0
100192379	0
100192386	0.012046892721883522
1002	0
10020	-0.002431758674169897
10021	-0.018327486380470697
10022	0
10023	-0.010739037755564092
10024	0
10025	0
10026	-0.007059490922916024
100268168	0
100270679	0.002762220879070344
100272147	0.05847550595043314
100286844	0
100287015	-0.036399352420794936
100287114	0
100287177	0.010542542965537891
100287366	0
100287482	0
100287569	0.01860806343124808
100287616	0.053171759170669
100287814	0.021323147325148045
100287896	0.008556877173718364
100287902	-0.012113558972278638
100287932	0
100288079	0
100288122	0.0019664585456538675
100288198	-0.009086768826173309
100288413	0.009170383439044404
100288637	0.00884752445241872
100288797	0
100289092	-0.0022978020193566077
100289097	0
100289098	-0.04402599891138758
100289187	0
100289274	-0.07027145646835038
100289341	0
100289373	-0.011274904282944226
100289495	0
100289635	0
100289678	-0.004141970952981371
100292680	0.05991212743227058
100293516	-0.029378641850779336
100294362	-0.026756633234315732
100294720	0
1003	-0.014491248090974273
100302691	-0.004443109525040698
100303728	0.016645099260950282
100303755	-0.014607815998966569
100306951	0
100316904	-0.06280364952046374
100329135	0.002361471256914267
100359394	-0.00693226373651589
10036	0.04206404989044105
100379174	0.03770853280421436
10038	0.015152812029504772
100381270	0.016106591109844075
10039	0.02620343829786661
1004	0.020683548914331763
10040	0.016423615536155612
10042	0
100422737	0.01668823011327645
10043	-0.015068587879656438
10044	0.022118164802339725
10045	0
10046	0
10047	0.006198146750901274
10048	0
10049	0
100499171	-0.010387713129979603
1005	-0.003303956889150191
10050	0
100500850	0
100505474	0.029948043089229246
100505478	0
100505495	0.025709248993836982
100505501	-0.03266080724875485
100505515	0.0025852021771456068
100505538	0
100505540	0
100505545	0.027482208583150144
100505549	0
100505573	-0.006381463099993185
100505583	0
100505609	0
100505616	-0.042339915414143524
100505619	0
100505622	0.007834169691432932
100505624	-0.010767450305035679
100505641	-0.02157003742882302
100505658	-0.006210716588903218
100505659	-0.055132836089643165
100505664	0.05827123424041186
100505676	0
100505681	0.006506959225438638
100505685	0
100505687	0
100505696	0
100505715	0.05169873730353117
100505718	-0.01570164692560705
100505738	-0.08381304168751702
100505741	-0.019113561152404552
100505746	0
100505761	0
100505768	-1.280274425345934e-4
100505776	-0.03475085870569113
100505782	0
100505783	-0.03028245734189299
100505797	0.01905257584052092
100505811	0.0029015800416345664
100505812	0
100505826	-0.00955533369478399
100505839	0.013619680045620284
100505841	0.02397952703244929
100505851	0
100505854	0.00992921111739232
100505876	-0.007659350190114752
100505877	0
100505879	-0.015815817312078706
100505881	-0.027714549520132907
100505890	0
100505893	0.018497385375926694
100505894	0.0012568710300350009
100505933	-0.013532351870485565
100505964	0.015523414221849321
100505967	7.092761341843161e-4
100505975	0
100505978	0
100505984	0.04408916199964459
100505985	8.779569895395787e-4
100505989	0
100506012	0
100506013	-0.04249590400577807
100506022	0.022024023596653675
100506025	0
100506049	0
100506068	0.062184581777464554
100506071	0
100506082	-0.029738578715631295
100506083	0.008071266039520906
100506098	-0.015331003888293351
100506100	0.03378604256409679
100506107	2.1724629224784326e-4
100506108	0
100506113	-0.01291602285271039
100506115	0.05353160226006603
100506119	0.019930180140417697
100506122	0
100506125	-0.0012199276843300358
100506126	0.030746242215550907
100506127	-0.02954976700407033
100506142	0
100506144	-0.03812889136471356
100506172	0
100506175	0
100506195	-0.012992694922665866
100506207	-0.019833511472765793
100506215	0
100506229	-0.030269567302739525
100506237	0
100506243	0.01294892419838804
100506271	0
100506274	0.020459836415050017
100506286	0
100506289	0
100506302	-0.0014881633757830978
100506314	0.0017172866825606774
100506319	-3.164454454826918e-4
100506368	0.004602148052562363
100506374	0.024938800316515203
100506380	0.05955449760302957
100506385	0
100506405	-0.0018495481143506675
100506406	0.004016766281575357
100506409	0
100506413	0
100506421	0
100506428	-0.013064832771206363
100506433	-0.0816983825616718
100506457	0.001148447271286376
100506462	-0.04007949268468731
100506465	0.06685713791703804
100506469	0
100506475	0
100506489	0
100506492	0
100506495	0
100506497	-0.037055460569268055
100506498	-0.035199600186162014
100506504	0.0010594978362944174
100506526	0
100506527	-0.005267085730526238
100506530	0
100506540	-0.0018265409983550217
100506542	-0.02863523934267318
100506571	0
100506581	1.0404325979258245e-4
100506599	0.005504327053437578
100506603	0
100506606	-0.007787517765118442
100506622	-0.011851720180317993
100506655	-0.005894649185784858
100506660	-0.045162106797670555
100506668	-0.006731707882832074
100506675	-0.05112077557276055
100506677	0
100506679	0
100506680	0
100506686	-0.06311707154503164
100506691	0.017123811054569348
100506696	-0.011574861250926233
100506697	0
100506710	0
100506713	-0.017089688788005604
100506714	0.05736231124205433
100506724	0
100506733	0
100506742	0
100506755	0.0065110144558991985
100506757	0.018850424513740107
100506765	0
100506776	0.05704381207412891
100506779	0
100506790	0
100506791	-0.006086791718131765
100506795	-0.030191615183271698
100506797	-0.07088668320485082
100506826	0.016499641571087832
100506827	-0.039577430776906904
100506834	-0.006842485776152754
100506840	0
100506866	0.08467878197888887
100506874	0
100506895	0
100506907	0
100506922	0.024849353715448788
100506930	-0.06723737957503381
100506963	0.0018537772300640314
100506994	0
100506999	-0.04173857787410947
100507027	0.03619017969530449
100507034	-0.04633968365470212
100507050	0
100507057	0.002652320006158997
100507058	0.007686720553572189
100507059	0
100507062	-0.012713956612967496
100507064	0.07387581706050508
100507086	0
100507114	0
100507117	-0.0020468378690490156
100507143	0
100507156	0.003266353244711689
100507171	0.0053911156584748555
100507173	0.03939813096481359
100507203	0
100507206	-0.1195325077194606
100507240	0.0036358934911544885
100507246	0
100507250	0
100507254	0
100507257	0
100507261	0
100507266	-0.014975640782819748
100507274	0
100507277	0.005353184368616986
100507283	0
100507290	-0.022967488872948645
100507300	0
100507303	0.021969968306369523
100507316	0.04949868808104595
100507331	-0.05986527406829685
100507336	0
100507362	0
100507384	-0.016643112396069172
100507388	-0.015769546331493734
100507389	0
100507391	0.04496503583855869
100507392	-0.04240056688560212
100507403	0.012193521167751284
100507421	0
100507423	0
100507428	-0.06322193409540652
100507433	0.02609104596925808
100507436	-0.11048184794184608
100507459	0.05782870723074454
100507461	0
100507462	0
100507463	0.05303473563477676
100507468	-0.00598115326146918
100507470	0
100507475	0.03680073899832868
100507477	0
100507487	-0.013777387272846001
100507495	-0.0637624362382998
100507506	0
100507524	-0.03298077341822193
100507527	-0.0014879143305930023
100507533	0
100507534	0.006750404097459711
100507537	-0.0368917006366545
100507540	-0.05219808200659189
100507547	0.014492584983782772
100507564	0.027830364594411884
100507567	0
100507584	0.02748419151576457
100507600	0
100507602	0
100507605	0
100507629	0
100507632	-0.06762942292130497
100507642	-0.015159187820093466
100507650	0.004290635038201541
100508631	0
10051	7.407781802383125e-4
10052	-0.0655221278211934
100526820	0
100528062	0
10053	0.04098061418598589
100533106	0.03763139521177499
100533178	0
100533182	-1.5554609183764145e-4
10054	0.017484141207043037
10055	-0.007912052845201972
10056	0
10057	0
10058	0
10059	0
1006	0
10060	-0.020858644217427284
10061	-0.013518286797566276
10062	0.029160984561077404
100628307	0
100631378	0
100652740	0
100652791	0
100652824	0
100652853	-0.002465817667730982
100652911	0
100652929	-0.010404139739500676
100652999	0
10066	0
10067	0
10068	0.05824661693919269
10069	0.029199674491944876
1007	0.03178152079715571
10071	0
10072	0.0022765164224528615
10073	0.012286493467385124
10075	0
10076	0.02196091934207875
10077	-0.042072597589214444
10078	-0.01389728716952138
10079	-0.007802970861937193
1008	-0.01290796934844205
10081	0.005654825031464921
10082	0
100820829	0.07701844281782097
10083	0.06469756575962844
10084	8.373170837458893e-4
10085	-0.03056384098784168
100852408	0
100852409	-0.0036319098392621446
100859921	0
100859930	0
10086	-0.0033196876302712926
100861552	0
100861553	0.020406324878800664
100861554	0
100861573	0
100862662	0
100862671	-0.00982525708744495
100862679	-0.015112731246462927
100862680	-0.02045246916980838
100862704	0.05142847419887394
10087	0
100873930	0.06164998958016734
100873942	0
100874012	0
100874018	0.03681616854778099
100874021	0
100874032	-0.040788023399022225
100874051	0
100874063	0
100874143	0
100874178	-4.882414544504884e-4
100874182	0
100874187	-0.0029696449177561346
100874194	0
100874195	0
100874205	0
100874239	0.0050788180717752296
100874251	0.060086083326682416
100874253	-0.013517398065740307
100874323	0.0033193603741808694
100874362	0.009381988926322362
100874365	0.019537215371973723
100885778	-0.0013429454842249292
100885781	0
100885798	-0.006069520990109058
100885848	-0.04224240988816249
10089	0.06201237776400332
1009	0.01368204223609817
10090	0
10092	1.5503903523381633e-9
10093	-0.0027634319328861236
10095	-0.010034073219324703
10096	0
10097	0.013690955022805493
10098	0.043947457266182474
10099	0
100996246	0.007097312156927925
100996251	0
100996279	-0.022493545532795978
100996286	-0.010765094286096039
100996301	0.005536350458891462
100996307	0.018704071583622604
100996342	0.03310749533148528
100996419	-0.04500169750682865
100996425	0.004371954625414275
100996455	0
100996485	-0.011258337322673591
100996490	2.7911073329544545e-5
100996492	0
100996570	0
100996579	0.06969667282371897
100996590	0.014054203711216807
100996624	0
100996671	0
100996694	0.013624126177734595
100996702	0.01131930533030502
100996902	0.02694839718525472
101	0.033810687419174965
1010	-0.02293494234247229
10100	0.04422662388164402
10101	0
10102	-0.051253378964726794
10103	-0.03242469635880297
10105	-5.063978403499038e-4
101055625	-0.09472316964066319
101059948	0
10106	0
101060019	0
101060200	-0.004702605802412626
101060264	-0.017151667236847287
101060544	0.03923697366048484
10107	0.012596768174747638
10109	-0.002428857072647079
10110	0.06993803570999219
10111	0
10112	-0.04039608948922238
10113	7.660909245445265e-4
10114	-0.013726725397299694
10116	0.017519545414310257
10117	-0.00958281827275215
1012	-0.05621510102794409
10120	0
10121	0
10123	0.04909533555748522
10125	0
10126	-0.003105993067894752
10127	0
10128	0
10129	-0.05358846542357384
1013	0
10130	0.015258510463659558
10131	0.026785734215466765
10133	-0.006435508670595473
10134	0
10135	-0.0028149976361869222
10136	-0.0399700829474046
10137	0
10138	-0.023290933218573912
10139	0.0326490086610347
1014	0
10140	0.01126949169460953
10141	0.011382163989356816
101410533	-0.01612588944829386
101410538	-0.03516306787055678
10142	-0.06722836794936203
10143	-0.017391520249021745
10144	0.02495032869914377
10146	0.015331547301878141
10147	0.015591876926507058
10148	-0.02850196732483062
10149	-0.022066130002223905
1015	-0.011684557633134815
10150	0
10152	-0.031481611739191
10153	0
10154	-0.04637959872527548
10155	0.016907381660815426
101559451	0.043633550952354494
10157	0.012115444005258234
10158	0.024852937508067337
10159	0
1016	0
10160	-0.0717969919525851
10161	0.06453856954419236
10162	0
10163	0.011996316542402668
10164	-0.011614517479683617
10165	-0.02611570396825782
10166	0
10168	0.00566817234760392
10169	-0.0024760750047072132
1017	-0.028253135029542374
10170	-0.1489151058195346
10171	0.0053956640371462875
10172	0
10174	0.035058208222318185
10175	0.02056088802176101
10178	0.001903766969423004
10179	0.011799113720323873
10180	0
101805491	0
10181	0
10184	-0.002266927290686207
10186	0
10188	-2.7486041967739e-4
10189	-0.026910267666891224
1019	0.032113445811701065
10190	0.006282115826115061
101926888	0.0048874959693154104
101926890	-0.0093660922653299
101926892	-0.04072447446801604
101926903	-0.026935318575676062
101926928	0.004940890327221055
101926934	0.03145091448539297
101926942	9.84194985068546e-4
101926951	0
101926978	0
101926987	0.02907720502689128
101927003	0.0018518889299163094
101927007	0.014437190061680216
101927017	0
101927018	0.02225160175360589
101927027	-0.028642532670995324
101927034	0.009135412856037202
101927038	0
101927040	-0.018566342154656804
101927043	0
101927051	0.003273569413264278
101927059	0
101927067	-0.017785451436442133
101927074	0.04699496344345847
101927075	0
101927081	0
101927096	0.014861742316121196
101927111	0.027071451802941064
101927112	0
101927115	7.456478312030329e-4
101927123	0.03299189987031152
101927124	9.805704173168377e-5
101927125	0.03956614598804143
101927129	0
101927131	0
101927138	0.008437002827520407
101927143	0.00918426086567196
101927150	-0.007408209788709862
101927151	0
101927152	7.675283472391315e-4
101927159	0.00244699383139251
101927164	0
101927193	-0.010845660170957104
101927195	0
101927196	0
101927204	-0.0016225475486951076
101927219	-0.04082717161095486
101927220	-0.0016704346490486375
101927228	0
101927237	0
101927244	0
101927253	0
101927257	0.03274410884604672
101927273	0
101927274	0
101927275	0
101927282	0
101927286	-0.014272072606025655
101927292	0
101927295	0.01314246837819564
101927310	0.011831643974421225
101927314	0
101927320	-0.016049191657090563
101927346	0
101927348	-0.012316121062366238
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0.0021541787816172077
101927379	-0.0060466879534719345
101927396	-0.01748467873513931
101927402	-0.047773829021970686
101927410	0
101927411	0
101927416	-0.006024255950606617
101927417	0
101927420	0.0022983648993442824
101927433	0.012323412199516845
101927438	-0.014536077595824363
101927447	0
101927449	0
101927450	1.8841615469211527e-4
101927460	0.053227922737783075
101927482	0.0033099837101996303
101927494	0
101927495	0.006655150116803793
101927498	0.03271605319500483
101927502	0
101927503	-0.05446418171281833
101927513	0
101927523	0
101927526	0
101927528	0
101927531	0
101927539	0
101927543	0
101927547	-0.02138384796038125
101927553	0.014810796380965288
101927565	-0.001320956028635199
101927581	0
101927586	-0.013449153679359562
101927587	-0.03957187725033975
101927588	0
101927592	-0.01467033406844499
101927599	0
101927606	0
101927616	0
101927636	-0.014826879324585379
101927641	-0.012799778351895096
101927650	0.059949271762045356
101927657	0
101927659	0
101927682	0
101927690	0
101927701	0.01297151291978449
101927702	0
101927720	0.011767201875634518
101927722	-0.046391693777593
101927735	5.841496157775286e-4
101927760	-0.05171293169931999
101927766	-0.01111271103665047
101927769	0
101927787	0
101927798	0
101927808	0
101927809	-0.06106274791144653
101927815	0
101927821	0
101927828	0.04458467297948179
101927829	0
101927839	0.00950386516719745
101927843	0.024789892449272592
101927849	0.002429724064930844
101927869	0
101927870	-0.004937359692415416
101927876	0
101927877	-0.0013965932642006189
101927884	0.08113779631649769
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0.00500219772264877
101927943	0
101927948	0
101927950	0
101927953	0
101927972	0.08538576690735339
101927974	0.05405982384961915
101927992	-0.026180059601107
101927994	-0.028387229392747987
101928000	0.04591802157059616
101928002	0
101928009	0
101928012	0.0032351906465762715
101928031	0.01797893167603995
101928035	0
101928040	-0.010047459718856207
101928043	0
101928052	-0.00735848977607673
101928069	0
101928079	0
101928087	0
101928098	-0.012911826421882475
101928100	-0.047556518013796435
101928101	0
101928104	0
101928111	-0.02896145174982322
101928120	0
101928132	0
101928134	0.013099342103083418
101928144	0
101928158	0.07156076133234596
101928162	0.006977416448014709
101928165	0
101928167	0
101928185	-0.008282361593676955
101928190	-0.015328831653915364
101928201	0
101928205	0
101928222	-0.02737432717478166
101928227	0.10115658968149974
101928238	-0.0161980327636208
101928251	0
101928259	0
101928271	0
101928276	0.017750581882208516
101928280	-0.0029869206232115988
101928288	0
101928298	0
101928303	0
101928333	-0.009075890874015951
101928335	-0.024021621676020923
101928371	-0.025388029694977218
101928376	0.0038414822406673595
101928386	0.0180488193836063
101928388	0.026841039047953767
101928389	-0.0099068493700072
101928399	-0.027448559156089573
101928401	-0.014153446944516892
101928405	-0.046078367936059
101928418	0
101928424	-0.012359811884518481
101928435	0
101928443	0
101928446	-0.006593470490048377
101928449	0
101928460	0
101928461	-0.007403686780854371
101928464	-0.02836776678090415
101928475	6.065385729467123e-4
101928476	-0.011164778733280709
101928495	0.023964846879176452
101928496	-1.2881644761070422e-4
101928516	0.0030382010463814884
101928521	0.07324961375307917
101928525	-0.019326324675142576
101928535	0
101928537	-0.02794657779757634
101928539	-0.027165961719736797
101928555	0.020190787444176312
101928557	0.034504310726881385
101928559	0
101928565	-0.05674930460719953
101928571	-0.0021249169130277304
101928578	0
101928580	0.021775235699253673
101928583	0
101928590	0
101928597	0
101928602	-0.03053562602192936
101928616	0
101928618	0.0063493740840814975
101928622	0.038617961160001234
101928646	0.0015840175297700439
101928649	0.0013121252405919291
101928651	0
101928661	0
101928673	-0.06489203952090228
101928682	-0.013599218537164325
101928684	-0.01709298067620168
101928687	0.04658825422535041
101928694	0.020288458385127224
101928700	-0.002978239122641349
101928707	0.007121657496780018
101928708	0
101928710	-0.018279338093137133
101928725	0.011225862417887705
101928728	0
101928731	0
101928739	-0.016055773685626454
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	0.04886240039057453
101928790	0.01495771502272166
101928795	0.0023106627492275223
101928797	-0.014979252913601665
101928809	0
101928820	-0.007264855324401851
101928823	-0.02299551415461028
101928834	0.01414146766989422
101928837	0
101928844	0
101928845	0
101928846	0
101928847	0.020397762798469287
101928850	0
101928857	-0.0159966747666603
101928858	-0.03847982469050356
101928865	0
101928881	0.0160739573764319
101928886	0.012708672360068465
101928894	0
101928896	-0.014359616153094975
101928909	0.01777093363881354
101928922	0
101928937	-0.0063309447401464995
101928940	-0.011046400459917026
101928973	0.01703893467011531
101928978	-0.002367948232448969
101928988	0.011965355205848953
101928989	-0.017200579584660404
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0.017250263749509998
101929064	-0.010909361177024585
101929076	0.003868960634137757
101929081	0
101929084	0
101929109	0
101929110	0.010472715609120468
101929116	0
101929123	0
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0
101929164	-0.0013574520325526113
101929172	0
101929176	0
101929181	0
101929210	0.018727378259867273
101929224	0.03472339030785395
101929239	0
101929241	-0.06033878437473117
101929243	0.004736451194642818
101929260	-0.0028687627809769836
101929261	0.017730663202102794
101929265	-0.003258286804944831
101929268	0
101929269	-0.018279945139634202
101929288	0
101929315	0
101929328	-0.014587452357649355
101929335	-0.010927154886575712
101929378	5.540128338320601e-4
101929384	0
101929406	0
101929407	0
101929413	0
101929423	-0.026565547419656176
101929441	0
101929460	0.042008406178665664
101929472	0
101929478	0
101929486	-0.02722599354784694
101929488	0
101929497	-0.03105898884075439
101929505	0
101929511	-0.001722129362817502
101929517	-0.005898486945725672
101929524	-0.020352204959995734
101929526	0
101929528	0.011947495981818285
101929529	-0.00976037878360658
101929536	0
101929538	0.038738351909708556
101929549	6.52809860792074e-4
101929552	0
101929557	0
101929570	0.006572456624474763
101929582	0
101929584	0
101929586	0
101929591	-0.05566318403566922
101929592	-0.014467363228847261
101929607	0
101929620	0
101929623	0
101929631	0
101929651	0
101929657	0
101929690	-0.009930630066371548
101929693	-0.0030268382052159094
101929694	-0.0023420526863659704
101929717	0
101929718	-0.003468264095056904
101929719	0.0015046860156719135
101929726	0.01879231450744969
101929730	0
101929745	-0.0017751195924495104
101929748	0
101929759	0
101929760	0.004442837064216495
101929765	-0.02797920134248476
10193	-0.016444259365047648
101930114	0.05101757378468829
101930421	0
101930452	0
10194	-0.029006542498721092
10195	0
101954204	0
10196	0
10197	0
101978719	-0.01855371409656274
10198	3.365210400686116e-4
10199	0
102	-0.007663398839765847
1020	0.005460782933347608
10200	-0.008283568708695946
10201	-0.0267272376515307
10202	0.0942395197672503
10203	-0.00747178921382683
10204	0
10205	-0.009340777256357964
10206	0
102060282	-0.01985522998495722
10207	0
10208	0
10209	0.014286149430511466
1021	-0.019621008257930554
10210	0.03144960096759682
10211	-0.0013624540205861811
10212	0
10213	0
10214	-0.007125235391781268
10215	-0.013351514925547859
102157402	0.0047290169434727825
10216	0.04822144031576158
10217	-0.018062460864472683
10218	0
10219	0.07040105275870301
1022	0
10220	-0.01616821732917165
10221	0.03775143474463304
10223	-0.03362012881875104
10224	0
10225	-0.0034222923577490703
10226	-0.019470013982969
10227	-0.012260492290661847
10228	0
10229	0
10230	0.052683415905288584
10231	0
10232	0.0509158173029182
10233	0.02895431244914891
10234	0.005546189181554003
10235	-0.005457788611480452
10236	0
10237	0
10238	0
1024	-0.04000041140532942
10240	0.01732270341532453
10241	0
10242	-0.018407856224401293
10243	0
10244	0.014559064354157037
10245	0
10246	0.00441541693004096
102467079	0
10247	-0.04651301043398575
10248	0.01953401927869884
10249	0
1025	-0.012835690205537412
10250	0.011764395464690283
10251	0.0011268037720649343
10252	-0.0186564821900987
10253	-0.04266047149473002
10254	0
102546226	0.043364831388261575
102546294	-0.0039856335891091796
10255	0.025542531095977507
10256	0.01590686653176656
10257	-0.023708940821020017
1026	0.03194502472325024
10260	0
10261	0.0021443833269107547
10262	0
10263	0.027289867852196614
10265	0.05808853290096574
10266	-0.029016760879083614
10267	0.0923805460337954
10268	0.05647359379853935
10269	0
1027	0.005186089937973827
10270	0.016865866943112963
10272	-0.024275418345681164
102723335	-0.018089425175812544
102723526	-0.024001285007085562
102723661	0
102723684	0
102723692	-0.04211375737781046
102723701	0
102723775	0
102723786	0
102723809	0.048182374521626235
102723932	0.04083611347736588
102724009	0
102724094	-0.03437647121129958
102724201	-0.005630190524137419
102724323	0.04334229012498847
102724368	0.0657845730986229
102724508	0.04044703065888558
102724511	0
102724532	0.015647504337236346
102724612	0
102724699	0.04262806760590419
102724814	0.016634315088085692
102724927	0.03376397285044648
102724929	0
10273	-0.001989707051059193
10274	0.0010770111138057386
10276	0
10277	-0.005418011070603597
10278	-0.012696184093777308
10279	0
1028	0.19044307295766547
10280	0
10281	0
10282	0
10283	0
10284	0
10285	0
10286	0
10287	0
10288	0.011562032635878634
10289	0
1029	0.036570899747297464
10290	-0.009888877424886854
10291	0
10293	0
10294	0
10295	0.051638405478063996
10296	0.020073782574431365
10297	-0.03280634296715832
10298	0
10299	0.020161146828751114
103	0.030036378038591847
1030	0
10300	-0.015527403346182713
10301	0.0018352132120701798
10302	0.005646260571040676
10307	0
10308	-0.009592312211771752
10309	-0.008342883270330064
1031	0
10311	-0.014736143453656305
10312	0.0025353866775664475
10313	0.0016999680835892996
10314	0.006138389193255341
10316	-0.005051470035916421
10317	0.07361928130633219
10318	-0.012683400449648038
10319	0
1032	0
10320	-0.021515148811286404
10321	0.019551739429559022
10322	0.03733309016615225
10324	-0.017103276335282327
10325	0.009112581174489931
10326	-0.015291804604508585
10327	0
10328	-0.009768639953433828
10329	0.008532734172392632
1033	0.0037855116909268297
10330	0.006509015311203427
10331	4.5590886186701595e-4
10332	-0.008479074583018756
10333	0.0028787790058645716
10335	0
10336	-0.01224300013793353
10342	0
10343	-3.4016054907587575e-4
10344	-0.02015138485777732
10345	0
10346	-0.033503620479477185
10347	0.04828983488471682
10350	0
10351	0.12680112712077737
10352	0
1036	0
10360	0.03401073916526882
10361	-0.011922401877741198
10362	0.00713561796192079
10363	0
10365	0.006551256612729513
10367	-0.025257284046589713
10368	6.027335585886323e-4
10369	0
10370	0
10371	-0.01597364533393505
10376	0
10379	-0.00459798247059126
1038	0
10380	0.003882542643479156
10381	-0.008425260448459862
10382	-0.0033671772120141765
10383	0
10384	0.01206620444531721
10385	0
10388	0.05420610898958845
10389	-0.008245254070896192
1039	-1.3435252378381403e-4
10390	0
10391	0.023604316759166057
103910	0
10392	-0.06120988344117313
10393	0
10394	-0.009433345290998615
10395	0.009170666426127468
10396	-0.016797814352354043
10397	0.0071821938814634325
10398	-0.05409845654310686
10399	-0.027985696106142342
104	-0.05481766840811409
1040	0
10400	0.032626640371823376
10401	0.009723934859898144
10402	-0.00976737059858644
10403	0.0020012695578566784
10404	-3.949774586110311e-4
10406	0
10407	0
10408	0.01449193155407335
10409	0.021115184270114558
1041	0.03996163652872494
10411	0
10413	-0.004378341421673083
10417	0.030895894641167657
10418	0
10419	0.021090531188768902
10420	0
10421	-0.011089980930047583
10422	0
10423	0
10424	0
10425	0.039505381389849006
10426	0.02145146321203796
10427	0.03121291562616069
10428	-0.0181562335424238
1043	7.731476761176867e-10
10430	-0.011374380481565274
10432	-0.006896169814301981
10434	0
10435	0.05340842338405853
10436	-0.012047102770722436
10437	-0.041056172665390155
10438	-0.058151876941862475
10439	-0.043661198744320194
1044	0
10440	-0.005148945091176514
10443	8.737686930270844e-10
10444	-4.5294074760272694e-4
10445	0
10446	-0.011597887433468535
10449	-0.029092723138004442
1045	0.03419425666717241
10450	0
10451	0
10454	0.030077138356545012
10455	-0.004900674297081133
10456	0.01769998492086864
10457	-0.03209845139566551
10458	-0.07555122445544238
10459	0.014417014801843866
1046	9.887144434104532e-4
10460	-0.006826808250262256
10461	0.05727040189861959
10462	0.0183218468216906
10463	-0.020865383674716437
10464	-0.008151366677798711
10465	-0.024883842714647626
10466	0
10467	0.005337305707690577
10468	0
10469	0
1047	0
10471	0.031414959669219256
10472	0
10473	0.04045790693145563
10474	0.002957855178911492
10475	0
10478	-6.193430151809024e-4
10479	-0.024320628117935478
1048	0.03417980530787925
10480	0
10481	0.03455410224889485
10482	0.008138748061074445
10483	0.0101883677561044
10484	0
10485	0
