gene	female-adolescent-coarse-3
1	0.0012234228274033213
10	0
100	0.06014856625303825
1000	-0.028545621227716575
10000	0
100009676	0
10001	-0.002176790289677372
10002	0.010641904820401093
10003	0
10004	-0.06086512144642947
100048912	-0.00455371637369869
10005	0.012961685107663943
10006	0
10007	0.008892808716186883
10008	0
10009	0
100093630	-0.0010516667330110277
100093698	0
1001	-0.008027692380027953
10010	0.010526390729512582
100101467	0.017025763124640284
100101938	0
10011	-0.012982866672664527
100113407	0
100124700	-0.0010792961508496403
100125288	-0.024389637112004543
100126791	0
100126793	0.007023707594078026
100127888	-0.005113808259465936
100127983	0
100128025	0
100128071	-0.031904406729004
100128098	0
100128124	0
100128126	0
100128139	0
100128164	-0.019182643289447465
100128191	0
100128239	0.019739326453827224
100128325	0
100128554	0.005626527156259198
100128590	-0.001942528734012826
100128640	0.00491286210779538
100128731	-0.014424963810430309
100128750	-0.006162574757340947
100128782	-0.018579325189846455
100128788	0
100128881	0
100128893	-0.01555332250852772
100128927	-0.003282699758556358
100128946	0
100129128	0
100129175	0
100129195	-0.048875458689779654
100129196	-0.025703889370741837
100129250	0.03740008947306384
100129271	0
100129361	0
100129427	0
100129461	0.02529848170578267
100129482	0
100129503	0.021203604837597246
100129550	0.004610225262912882
100129597	-0.009229280158920968
100129620	0
100129654	0
100129662	0.0044637956603306795
100129716	0
100129722	0
100129726	0.032464340876973447
100129792	-1.773772124735658e-4
100129794	0
100129827	0.02727039853805363
100129845	-0.02611731531669007
100129858	-0.021633516144846425
100129917	1.535556023286086e-4
100129935	0
10013	0.018951543695247267
100130155	0
100130249	0
100130264	0.0012873005418865405
100130331	0
100130357	-0.04624961956829584
100130449	-0.015439914354353433
100130476	-0.03525134817140723
100130519	0
100130522	0
100130548	0
100130613	0
100130691	0.04442664575065764
100130705	0.019890979747397678
100130717	0
100130733	-0.0324148845397818
100130776	0
100130894	-3.7198526540063454e-4
100130933	0.013099172477629019
100130950	-0.01784497624720775
100130958	-0.02689764402220276
100130967	0.02231778960153801
100131017	0
100131067	-0.04010018050364626
100131117	0.024881122739563565
100131138	0
100131187	0
100131211	0.016010997021845743
100131213	0
100131303	0
100131347	0
100131366	0.012942823823493007
100131434	0
100131496	0
100131655	0
100131691	0.005270296549906872
100131755	-0.018060528295461252
100131801	-0.00974312852211555
100131814	-0.030477997504911574
100131816	0
100132074	0.006085032067290588
100132078	0
100132341	0
100132386	0
100132464	0
100132476	0
100132596	0
100132677	0.0014078213328993948
100132891	0.021798045348843074
100133205	0
100133311	0
100133461	0
100133612	0
100133941	0
100133985	0
100134229	-0.02248768770946582
100134259	0.02366595958914012
100134368	0
100134713	0
100137047	0
10014	0.012656731159859934
100141515	0
100144597	0
100144602	0.01642974911842108
100144603	-0.03239006499106432
100144748	0.053263051436075
10015	0.005004461648452641
10016	0
100169752	0
100169989	0
10017	-0.014224735128876757
100170229	0
100170765	0.03150248852256342
100170841	0.01123536114316821
10018	-0.002846268679103449
100188893	0
100188953	-0.022203951223719452
100189589	0.015551334500449685
10019	0
100190938	0
100192379	0
100192386	-0.00509098344545045
1002	-8.951827659914503e-5
10020	0
10021	0
10022	0
10023	-0.028641272417476535
10024	0.040698267256602194
10025	-0.002867797355756267
10026	-0.010238184148785023
100268168	-0.0013019314869692714
100270679	0
100272147	0
100286844	0
100287015	0
100287114	0
100287177	0
100287366	0
100287482	-0.03909653548766698
100287569	0.03603083127525234
100287616	-0.0016062568459422862
100287814	0.00406096344818621
100287896	0
100287902	0
100287932	0.008029627831599396
100288079	0
100288122	0.002295157832362553
100288198	0.007948060491492945
100288413	0
100288637	0.06903124178436491
100288797	0
100289092	0
100289097	0
