gene	female-older_adult-fine-1
100507537	0.026834917591528444
100507540	0.06542132563570835
100507547	0.0306082561025645
100507564	-0.015481440347562133
100507567	-0.007435267138545222
100507584	0.0015121717912375781
100507600	-0.015928042009208065
100507602	0.027137993197340955
100507605	0.028248571825850086
100507629	0
100507632	0
100507642	-0.022743784536361066
100507650	0
100508631	-0.026339216722964486
10051	-0.03902049023146826
10052	0
100526820	0
100528062	0
10053	0
100533106	0
100533178	0
100533182	0
10054	-0.04308425836946928
10055	0
10056	0
10057	-0.016718034941967223
10058	0
10059	0.017196702330070934
1006	0.010336436038570894
10060	0.04296817340037972
10061	0
10062	-0.04383992970534151
100628307	0
100631378	0
100652740	0
100652791	0
100652824	0
100652853	-0.013875596234583858
100652911	0
100652929	0
100652999	0
10066	-0.004162815390121031
10067	-0.03095904734818008
10068	-0.0018145989848087909
10069	-0.02604117287004836
1007	0.006367651580791553
10071	0.028825264433058516
10072	0.017616498895746287
10073	-9.25271997619271e-4
10075	-0.013691370310554294
10076	0.02096798207496426
10077	0.02368165179811707
10078	-0.04491074650511681
10079	0
1008	0.025141480599595704
10081	-0.003361489772854372
10082	-0.04644474751873838
100820829	-0.017768157815045798
10083	-0.056865490783906576
10084	0.00865854635169954
10085	0
100852408	0
100852409	0
100859921	0
100859930	0.010008234824453307
10086	0.026308504200918046
100861552	0
100861553	-0.009083487831416279
100861554	0
100861573	0
100862662	0
100862671	-0.017664713002295527
100862679	0
100862680	0
100862704	-0.02122924801446048
10087	0.0052085579391405274
100873930	-0.04962909989590594
100873942	0
100874012	0
100874018	0
100874021	0
100874032	0
100874051	-0.014707592422554186
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0.007984270353151466
100874195	-0.005566059986253159
100874205	0
100874239	0
100874251	0
100874253	0
100874323	0
100874362	0
100874365	-0.020350786414808742
100885778	0
100885781	0
100885798	0.007137365906925916
100885848	-0.01372770912848776
10089	0
1009	-0.029251668538014624
10090	0
10092	0.008576163956971585
10093	0
10095	0.017562138467367358
10096	0
10097	0
10098	0.007600927494203121
10099	0
100996246	0.0031454935068522933
100996251	0
100996279	0.003338436994021331
100996286	-0.06816217603437222
100996301	-0.0036693908855801234
100996307	0.06343326505256565
100996342	-0.013041332938016952
100996419	1.0795232777636218e-5
100996425	0.03839830606794485
100996455	0
100996485	0.07144921856372206
100996490	0
100996492	0.004711823175864334
100996570	0.024810778755148935
100996579	-0.028221794650119564
100996590	0.0013932058883833814
100996624	0
100996671	-0.026343731281055393
100996694	0
100996702	0.006053826874583988
100996902	-0.017363468612695273
101	0.04435316336551954
1010	0.029859615845998094
10100	0.13276073035533018
10101	0
10102	0.032352565876541645
10103	0.006997040443165726
10105	0.01163294902022474
101055625	-0.044702614913890514
101059948	0.0012497286047250806
10106	0.02992725701047705
101060019	-0.01867887596608369
101060200	0.028068787707524055
101060264	0.0551676988203316
101060544	0
10107	-0.0072028557159364995
10109	0
10110	-0.0504625095518186
10111	0.004170193647885496
10112	0.02638588110649614
10113	0
10114	0.020648289055677053
10116	0
10117	0.05879794563802503
1012	-0.018487940531981502
10120	0
10121	0
10123	0
10125	0
10126	0.0015524754698337231
10127	0
10128	0
10129	0.06088013825309853
1013	6.531372143913626e-4
10130	-0.018423597419756237
10131	0.0032912158536527575
10133	0
10134	0
10135	0.0027242449821107736
10136	0
10137	0
10138	0.014727702358780386
10139	-0.02754514607975451
1014	2.338504255235146e-4
10140	-0.008626444986286655
10141	0
101410533	0.006779841911246973
101410538	-0.01790811718559465
10142	0.01510526448780083
10143	0
10144	0.018965087250368797
10146	0.002961660969108809
10147	0
10148	0.02528172448856767
10149	-0.06446683622159664
1015	0.01727756217033431
10150	0
10152	0
10153	-0.0494655696706108
10154	0.057927115696602
10155	0
101559451	-0.0016670773344957936
10157	0.00656548849860434
10158	0.10925362698274647
10159	0.002097294339518966
1016	0
10160	0.014553426875571464
10161	0
10162	-0.03137139217158289
10163	0
10164	0
10165	0
10166	0
10168	0
10169	0
1017	0
10170	0.026879940382498437
10171	0.04194688213385535
10172	-0.031204985731475048
10174	0.01901489040077971
10175	0
10178	0.0025074925650628655
10179	0
10180	-0.005911045831282948
101805491	-0.002246005875712883
10181	0
10184	0
10186	-0.03451051915355931
10188	0.002650925678087622
10189	0.005923380868814511
1019	0.0187924256031898
10190	0.010591508712685398
101926888	0
101926890	0
101926892	0
101926903	0.017181910172246604
101926928	0.01676573309318939
101926934	0
101926942	0
101926951	0
101926978	0.005971319370961287
101926987	-0.0018808022201940717
101927003	0
101927007	0
101927017	0
101927018	0.010657441308278774
101927027	-0.019790672244917793
101927034	0
101927038	0
101927040	0
101927043	0.005664008379497517
101927051	0
101927059	0
101927067	0
101927074	-0.024331825203578558
101927075	0
101927081	0
101927096	-0.048154751726986134
101927111	0
101927112	0
101927115	0.007125304134512256
101927123	-0.014697998852337715
101927124	0.02178391194917115
101927125	-0.005309453136689198
101927129	0
101927131	0
101927138	0
101927143	0
101927150	0
101927151	-0.017517684452622282
101927152	-0.02129116308792191
101927159	0
101927164	0
101927193	0.007433152734477423
101927195	0
101927196	0
101927204	-0.009817581004334596
101927219	0
101927220	0
101927228	0
101927237	0.006060529693597732
101927244	0
101927253	0
101927257	0
101927273	0
101927274	0
101927275	0
101927282	0
101927286	0
101927292	-0.0046130322356414625
101927295	0.008366506662535574
101927310	0
101927314	-0.005245871158853732
101927320	0.013528814681940159
101927346	0.0016083599690566081
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0.02041773631853859
101927417	0
101927420	0
101927433	0
101927438	-0.01007146947354868
101927447	0
101927449	0
101927450	0
101927460	0
101927482	0.05365408252399073
101927494	0
101927495	0
101927498	0
101927502	0
101927503	0
101927513	0
101927523	-0.004584002452510538
101927526	0
101927528	0
101927531	0
101927539	0
101927543	-0.012800541402162195
101927547	0.03206306896089551
101927553	-0.004742396167287436
101927565	0.008550614897939115
101927581	0
101927586	0
101927587	0.01667109028749802
101927588	0
101927592	0.008461296150792828
101927599	0.030959318441700485
101927606	-0.003763826634420677
101927616	0
101927636	0.005947059024736585
101927641	0
101927650	-0.027119294697594425
101927657	0
101927659	0
101927682	0.014978003699587765
101927690	0
101927701	-0.02040834766712241
101927702	0.028023134783421187
101927720	0.0017929637274042777
101927722	-0.01347519949456195
101927735	0
101927760	0
101927766	0.0024719904057460746
101927769	0
101927787	0
101927798	0
101927808	0
101927809	0.008301568525066173
101927815	0
101927821	0
101927828	-0.004643372305588889
101927829	0
101927839	0
101927843	0
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	0.006595810895847974
101927900	0
101927901	2.827775555854015e-4
101927907	0
101927914	0
101927934	8.716325402626589e-4
101927943	0.00494482513818308
101927948	0.0022760973502638187
101927950	-0.009583132696058873
101927953	0
101927972	-0.019358379216466815
101927974	-0.05643216177572765
101927992	0
101927994	0
101928000	-0.02471147261059743
101928002	0.003703720876526295
101928009	0
101928012	0
101928031	0.04475473647349027
101928035	0.004764027577992723
101928040	0
101928043	-9.09585515694862e-4
101928052	0
101928069	0.042630899191362315
101928079	0
101928087	0
101928098	0.002090747108514324
101928100	0
101928101	0
101928104	0
101928111	-0.03331030899090508
101928120	-0.005827874367313442
101928132	-0.004995763727139441
101928134	-0.023187522857599615
101928144	-0.0053552896697579835
101928158	-0.02595806245832751
101928162	0
101928165	0
101928167	0
101928185	0.005491257540663858
101928190	0
101928201	-0.007734301132678219
101928205	0
101928222	0
101928227	-0.07434904060735917
101928238	0.001901197640274499
101928251	0
101928259	0
101928271	0
101928276	0.005053593557977777
101928280	0
101928288	0
101928298	-0.0021408304370584244
101928303	0
101928333	0
101928335	0
101928371	0
101928376	0
101928386	0
101928388	0
101928389	0.005027994664810992
101928399	0
101928401	0
101928405	0
101928418	0
101928424	-0.0045567184533973236
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0.026852000722456366
101928464	0.03615974659702175
101928475	0
101928476	0
101928495	0
101928496	0
101928516	-8.974143547016456e-4
101928521	-0.004934549133052576
101928525	-4.1089488487822384e-4
101928535	0
101928537	0.016297582612667227
101928539	0
101928555	-0.0033210114490194696
101928557	0
101928559	0
101928565	-0.008255790446025481
101928571	0.007746259545554294
101928578	0.01032146229325544
101928580	0
101928583	0
101928590	0
101928597	0
101928602	0
101928616	-0.006483014412199302
101928618	0
101928622	-0.004269714229251659
101928646	0
101928649	0
101928651	0
101928661	0
101928673	0.06407009859152517
101928682	-0.00565094586426907
101928684	0
101928687	-0.07552613689180458
101928694	0.013102289982862333
101928700	0
101928707	-0.00669532726693595
101928708	0
101928710	-0.011579427087361168
101928725	0
101928728	0
101928731	0
101928739	-0.004362955172066554
101928748	0
101928751	0
101928770	-0.005230391694865767
101928773	-0.002082307321744388
101928778	0
101928784	0.015229992569323912
101928790	0
101928795	-0.00930839349367668
101928797	0.032648960304340266
101928809	-0.006968136523894383
101928820	0.08781456631078705
101928823	0.022367499828833865
101928834	0
101928837	-0.04190189448379818
101928844	0.01286137926438671
101928845	-0.020764953106779796
101928846	-0.008199163749665745
101928847	-0.016039878932377495
101928850	0
101928857	0
101928858	0.03780487137634765
101928865	0
101928881	0
101928886	0
101928894	0
101928896	0
101928909	0
101928922	-0.0021576225619868166
101928937	0.01172857752144704
101928940	0
101928973	0.011375565971179979
101928978	0.009791178565521304
101928988	0.0010340910129436585
101928989	0.009158394544401436
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0.013858661407952761
101929034	0
101929052	0
101929064	3.6743453254624157e-4
101929076	0
101929081	0
101929084	0
101929109	-2.5049247909096395e-4
101929110	-0.007105640017476219
101929116	0
101929123	0
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0
101929164	0
101929172	0
101929176	-0.009493212535459622
101929181	0.011421834388135654
101929210	0
101929224	0
101929239	0
101929241	0.014816762433928782
101929243	0.015639203153046066
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0
101929288	0
101929315	0
101929328	0
101929335	-0.031199237841516035
101929378	0.08418788630110152
101929384	-0.006291959676748519
101929406	0
101929407	0
101929413	0
101929423	0.0057896263431152116
101929441	0
101929460	0
101929472	0
101929478	0.01113155036284969
101929486	0
101929488	0
101929497	0
101929505	0
101929511	0
101929517	-0.002045673882012343
101929524	0
101929526	4.458283866193378e-4
101929528	0.006979360209018191
101929529	0
101929536	0
101929538	0
101929549	0
101929552	-0.009941728230595701
101929557	0
101929570	0
101929582	0
101929584	0
101929586	0
101929591	0.02286879199874389
101929592	0.032450976411948405
101929607	-0.007209231731256325
101929620	0
101929623	0
101929631	0
101929651	0
101929657	0
101929690	7.078471843498967e-4
101929693	-0.030982375440209178
101929694	0.020990694424120836
101929717	0
101929718	0
101929719	0.017035709995235737
101929726	0
101929730	0
101929745	0
101929748	0
101929759	0.0041813466150663154
101929760	0.05678323361301945
101929765	0.0037522104190192565
10193	0.005764221614606798
101930114	-0.09163024722344931
101930421	0
101930452	0.016655655459214446
10194	0
10195	-0.03907300827074499
101954204	0
10196	0
10197	-0.00975130227182537
101978719	0.019115403107399568
10198	-0.013548581566197107
10199	0
102	0
1020	-0.024099864018113724
10200	0
10201	0
10202	0
10203	-0.013054292718651541
10204	-0.007299352026572274
10205	0.03887110145007602
10206	0.04727877255671257
102060282	0.007832000261450606
10207	0.02484630594392127
10208	0
10209	0
1021	0
10210	-0.0011920659490535948
10211	0.006215226755535358
10212	0.009428415194264178
10213	0
10214	0.026206637662308713
10215	0.004435114806385393
102157402	0
10216	-0.03774273294637207
10217	0.00833912172906295
10218	0
10219	0
1022	0
10220	0.015214359462035983
10221	-0.029375399048456458
10223	-0.053410537419404644
10224	0
10225	0
10226	0
10227	0
10228	0.0331659025399103
10229	0
10230	-0.05294306053209059
10231	0.03197527892201506
10232	0
10233	-0.03613601830094839
10234	0
10235	0.014679575437824494
10236	0.001621531459142202
10237	-0.01574420483074371
10238	0
1024	-0.01527092379417089
10240	-0.0055147194073580435
10241	0
10242	0.026969404268684324
10243	0.01809412371539874
10244	0.0023832353150791464
10245	0.005881064805392765
10246	0
102467079	0
10247	-0.041809634128816164
10248	-0.0374554727148054
10249	0
1025	0.008317930916979976
10250	0
10251	0.010561085071269837
10252	-5.842387383144963e-5
10253	-1.9706344362188815e-4
10254	0
102546226	-0.009857142018832725
102546294	0
10255	0.0698630744487406
10256	0
10257	0.08758383844922249
1026	0.011050025772561372
10260	-0.012295384529848819
10261	0
10262	0.006615923732736741
10263	0
10265	-0.008938488078341574
10266	-0.008711604397001277
10267	-0.03131027602733351
10268	0
10269	-0.0017278200922395419
1027	0.014457118584119572
10270	0
10272	0
102723335	0
102723526	0
102723661	-0.004175155282522242
102723684	0
102723692	0
102723701	0
102723775	0.02795542239293651
102723786	0.013564536260583454
102723809	-0.01006122136229208
102723932	0
102724009	0.0246823854045965
102724094	0.02641521470218195
102724201	-0.02239921568738355
102724323	0.0614350305876346
102724368	0.030979073551153466
102724508	0.03476216992768834
102724511	0
102724532	-0.07880443819724367
102724612	0
102724699	-0.021678646934451012
102724814	0
102724927	-0.016412802146135264
102724929	0
10273	0
10274	0
10276	0.012895118222244822
10277	0
10278	0
10279	0.031155847248099246
1028	0
10280	0
10281	0
10282	-0.017182569975541573
10283	0
10284	0
10285	0
10286	0
10287	0.03790985520142253
10288	0
10289	-0.020730244624982387
1029	0.07243456013614787
10290	-0.06972819927972977
10291	0
10293	-0.028544051784285384
10294	0
10295	-0.03619891113494088
10296	-0.011059662453319317
10297	0
10298	0
10299	0
103	-0.009201460680820379
1030	0
10300	-0.007875349247926771
10301	0.07149225401031675
10302	-0.027941848169708742
10307	0.007496801588734812
10308	0
10309	-0.019342171431170747
1031	-0.03161984366971306
10311	0
10312	0.00535521207319449
10313	0
10314	0.007946988295930966
10316	0.005849092885174218
10317	-0.021651089441790995
10318	-0.0026458955547136323
10319	0.0953821864527661
1032	0
10320	0
10321	-0.0013755786870767615
10322	-0.029196683764250563
10324	0.03965517260867065
10325	0
10326	0
10327	0
10328	0.007815901039467558
10329	0
1033	0
10330	-0.019728415159945098
10331	-0.016338767375289488
10332	-0.055595449452046426
10333	0
10335	-0.002665727282915731
10336	-0.010516946718695361
10342	0
10343	0
10344	0
10345	6.284197739563983e-4
10346	0.02804068785046115
10347	-0.0319597429261383
10350	0.07194348194904085
10351	-0.01981346303621916
10352	0.03574684739314406
1036	0.010013997978764101
10360	-7.119567140425364e-4
10361	0.06778184711045424
10362	0
10363	-0.001306055583476831
10365	-0.02555340763082748
10367	0.0024691786059255613
10368	0
10369	0.00819519873773936
10370	0
10371	-0.020531033549950135
10376	0
10379	0
1038	0
10380	0
10381	0
10382	0.07294907904443171
10383	0
10384	0
10385	0
10388	-0.03337039207242816
10389	0
1039	0.008359599456496968
10390	0.006277302536085803
10391	0
103910	0
10392	0.07145894733532349
10393	0
10394	0
10395	0
10396	0.033416989734109774
10397	0
10398	0
10399	0
104	0
1040	0.001909617275526713
10400	-0.006455722505187767
10401	0
10402	0
10403	0.012350458950415229
10404	0
10406	0.03994572112204662
10407	0.017061560435482553
10408	0
10409	-0.13756554034517376
1041	-0.003742359676935079
10411	0.004944383811263517
10413	-0.01283221555620873
10417	0.04129184267329186
10418	0
10419	-0.020992370672520397
10420	0.012547995974616949
10421	0
10422	0.05084214726890476
10423	-0.006459648452949749
10424	0
10425	-0.011614671512356243
10426	0
10427	-0.014788004386310052
10428	0.015747203137489518
1043	-0.003079474718917122
10430	-0.007883043095958945
10432	0.012932324530518863
10434	0
10435	0.0014198127961625167
10436	0
10437	-0.00993750818160234
10438	0.0010560735348734516
10439	0
1044	0.020340657160800902
10440	0.009798861764250705
10443	-0.001846151878051963
10444	0
10445	0
10446	0.0057468178191522
10449	-0.001993943468664044
1045	0
10450	-0.005723009637926238
10451	0.02114353035658361
10454	0.0401989770356152
10455	-0.010439562725412577
10456	0
10457	-0.05011937313138047
10458	0
10459	-0.010518176772974942
1046	0
10460	0.0060489948296019915
10461	0
10462	-0.007265781121312657
10463	0
10464	0
10465	-0.01011462100465027
10466	0
10467	0
10468	-0.01807764329112364
10469	0
1047	0.01903583999619681
10471	0
10472	0
10473	-0.006754734322378137
10474	0.008712463018904876
10475	-0.0070317675604372075
10478	9.332505230046485e-4
10479	0
1048	0
10480	0
10481	-0.015189500023021333
10482	0
10483	-0.00799561893974983
10484	-0.026174379346255848
10485	7.919014840902e-4
10486	0
10487	-8.360334486864978e-4
10488	8.049015971826135e-4
10489	0
10490	0
10491	0.0019136257640792573
10492	-0.008527633385428807
10493	0
10494	0
10495	0.00868199419990986
10497	0.00411141259590107
10498	-0.003193720568651734
10499	0
105	0.021406866583570196
1050	-0.014984583707027878
10500	0.05891169120335575
10501	-0.004092188331356852
10505	0.03238163954612476
10507	0
10509	5.734943498426863e-4
1051	-0.0027584719518242064
10512	-0.01616857189629766
10513	0
10514	0.0014337973284019206
10516	0.01361567537774078
10518	0
10519	-0.016093644257099422
1052	-0.07851745436113923
10520	0
10521	0
10522	0.005686580772167489
10523	0
10524	0
10525	-0.04202928596089848
10526	0.006704661615215589
10527	0
10528	-0.008486991678268564
10529	-0.03926729101331109
1053	0.012304144893701728
10531	0
10533	0
10534	-0.005408722278474736
10535	0
10536	0.007549976609018588
10537	-0.010467750597816012
10538	0.065936046092641
10539	-0.005252066898040914
1054	0
10540	-0.023816835542102385
10541	0
10542	0
10544	-0.017372138540185027
10548	0
10549	0.007164179803549635
10550	9.873548076564202e-4
10551	-0.04513664178974442
10552	0
10553	0.05545897809133914
10554	0
10555	-0.014291750558497613
10556	-0.011307389599486795
10557	0.0021095025925726278
10558	-0.027613818526985228
10559	-0.015335068022868714
1056	-0.0355396777299468
10560	0.007197663753617925
10561	0
10562	0.03250826184099604
10563	0.0472035314523617
10564	0
10565	0
10566	-0.0045442239041679905
10567	-0.005980999374865437
10568	-0.08213288642552405
10569	0
10570	-0.03396213296255725
10572	0
10573	0
10574	0
10575	0
10576	0.008054272882515092
10577	2.3079018440762406e-5
10578	0
10579	0.014820681460521606
1058	-0.009380984915797879
10580	-0.017874612169568736
10581	0
10584	0
10585	0.002293366949200098
10586	0
10587	-0.0012780746382121471
10589	0.0021266967801532384
1059	0
10590	-0.0012449551233645634
10591	0
10592	0
10594	0
10595	-0.008242782496676801
10598	0
10599	0
1060	0
10600	-0.0019796486928689134
10602	0
10603	-0.01114223870792182
10606	-6.061360587111822e-4
10607	0
10608	0
10609	0
10610	-0.025383365187087743
10611	-0.011807971921841038
10612	0
10613	0
10614	0.029495171081766178
10615	0.013124819495558923
10616	0
10617	0
10618	-0.011119386364750015
