gene	male-child-fine-3
100506680	0
100506686	0.0030180580014845517
100506691	-0.02296688444297356
100506696	-0.016134832567119013
100506697	0
100506710	0.009699113883749099
100506713	0
100506714	-0.02395104314092411
100506724	0
100506733	0
100506742	0
100506755	0.012685422924236703
100506757	0
100506765	0
100506776	0.03927419068332246
100506779	0.02049628618381062
100506790	0
100506791	0.009397762747121702
100506795	0.0043167734840570205
100506797	0
100506826	0
100506827	0
100506834	0
100506840	0
100506866	-0.03730342264744064
100506874	0
100506895	0
100506907	0
100506922	-0.01585790275541313
100506930	0.0014201695684767192
100506963	0
100506994	0
100506999	0
100507027	-0.035699258585219704
100507034	0.007473806197535778
100507050	0
100507057	-0.098119965636216
100507058	0
100507059	-0.013112504617814555
100507062	-0.007819900449882289
100507064	0.02879846831168404
100507086	0
100507114	0
100507117	-0.017311777823518254
100507143	0
100507156	0
100507171	0.036624774265537036
100507173	0
100507203	-0.0105008716007238
100507206	0
100507240	-0.002697560653700463
100507246	-0.024349161244824932
100507250	0.010461401781052657
100507254	0.04385430371398772
100507257	0
100507261	0
100507266	0.02432749780873059
100507274	0
100507277	0
100507283	0.02101205771607007
100507290	0.05267048335759143
100507300	-0.027487022867389212
100507303	0.0064790816773159145
100507316	0.02506651948549222
100507331	0
100507336	0
100507362	0
100507384	0
100507388	0
100507389	0
100507391	-0.007545989210549891
100507392	0
100507403	0
100507421	-0.001321769879013788
100507423	0
100507428	0.01587070727573761
100507433	0
100507436	-0.019692416179102598
100507459	-7.950245114207566e-4
100507461	0
100507462	0
100507463	0.03293502054545087
100507468	0
100507470	0
100507475	0
100507477	0
100507487	-0.022214382678351578
100507495	-0.025259937320091432
100507506	0
100507524	0
100507527	0
100507533	0
100507534	0
100507537	0.026975684695985158
100507540	0
100507547	0.009135138397106323
100507564	-5.842728661927819e-4
100507567	-0.007486755382903282
100507584	0
100507600	-0.025709004006328102
100507602	0.029162445101872755
100507605	0
100507629	0.007278876518389022
100507632	0.034557210492965174
100507642	0.05442021697728181
100507650	0.03649995960769545
100508631	-0.009948504082077314
10051	0.018368227361097784
10052	-0.026747198385491354
100526820	-0.009556435129520174
100528062	0
10053	-0.003389728149210585
100533106	0.011058442824165135
100533178	0
100533182	0.021099694606509737
10054	0.034071903175746696
10055	0
10056	0
10057	0.04235669182188075
10058	-0.01329011020326601
10059	0
1006	-0.02354853897152334
10060	0
10061	-0.04944909440123305
10062	0.0020463973598663465
100628307	0
100631378	0
100652740	0.013653668087718923
100652791	0.0025708665279901874
100652824	0
100652853	0
100652911	0
100652929	0
100652999	-3.5833079477759464e-5
10066	-0.002213780542688467
10067	0
10068	0
10069	0
1007	0
10071	-0.0156680424599688
10072	0
10073	-0.0011183881981110032
10075	0
10076	-0.04711133566699172
10077	0.008656435425174358
10078	0
10079	-0.015742644363787247
1008	0
10081	-0.0029345282697133294
10082	0
100820829	0.12344976869810109
10083	0
10084	0
10085	-0.04057075141774194
100852408	0
100852409	0
100859921	0
100859930	-0.018885299266503765
10086	0
100861552	0
100861553	0
100861554	0
100861573	0
100862662	0
100862671	1.3953406012766426e-4
100862679	0
100862680	0
100862704	-0.08823800456708769
10087	0
100873930	0
100873942	0
100874012	0
100874018	0
100874021	0
100874032	-0.03459856489425201
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	0.006696202605182581
100874205	0
100874239	0
100874251	-0.011736103449058666
100874253	0.010287086547292833
100874323	-0.011285051414326808
100874362	-0.08012533195294087
100874365	0
100885778	0
100885781	-0.008199429606673891
100885798	0
100885848	0.0299510659606774
10089	-0.005191657127370926
1009	0
10090	-0.0018709282361613554
10092	-0.009583284637315522
10093	0
10095	-0.04243822768328368
10096	0
10097	-0.005648785008250688
10098	0.044862920151354346
10099	0
100996246	0
100996251	0
100996279	-8.36102951786008e-4
100996286	0
100996301	-0.026933884720922948
100996307	-0.028888597218373138
100996342	0.0029263592412688767
100996419	0
100996425	-0.07389944953642678
100996455	0.002608490856324437
100996485	0.005822721471821387
100996490	0
100996492	0
100996570	-0.014215864669504143
100996579	0.08016030800269809
100996590	0.002797739995405762
100996624	0
100996671	0
100996694	0
100996702	-0.011043846738487462
100996902	0
101	0.00612662007569663
1010	0
10100	-0.061881607075293256
10101	-0.009238186907858466
10102	0
10103	-0.059839361435586894
10105	0
101055625	-0.08542853307660135
101059948	-0.0038740200166330883
10106	0
101060019	0
101060200	0.013286391238393907
101060264	-0.0269045245279488
101060544	0
10107	0
10109	-0.005170800364018652
10110	3.1841101513192094e-4
10111	0
10112	0
10113	0
10114	0
10116	0
10117	0
1012	0.01043510295012574
10120	0
10121	-0.030787231819417227
10123	0
10125	0.027942206280865977
10126	-9.311593930610382e-4
10127	0
10128	0
10129	-0.0016058701052352913
1013	0
10130	0.016133175863680432
10131	0
10133	0
10134	-5.050374430919706e-4
10135	0.04110624214485547
10136	0
10137	0
10138	0
10139	0
1014	-0.0026442060976093426
10140	-0.010111998275575166
10141	0
101410533	0.05207336270132734
101410538	0
10142	0.024788180470445505
10143	-0.002512931733836026
10144	0.015347868931812359
10146	0.011525879608346347
10147	0
10148	-0.004466814465410836
10149	0
1015	0
10150	0.0035437853746461143
10152	0
10153	0
10154	0
10155	-0.007848273973047154
101559451	-0.03237119802397379
10157	-0.028028314879809932
10158	0.017585027216437645
10159	0
1016	-0.01311392778173171
10160	-0.02179712923864683
10161	0
10162	0
10163	0
10164	0
10165	0
10166	0.014799920614471999
10168	0
10169	-9.020676417904924e-4
1017	-0.01300827117950751
10170	0.004831963074679941
10171	-0.0056009247800922245
10172	0
10174	0
10175	0
10178	0
10179	-0.0022649330588519864
10180	0.015837939866162304
101805491	0
10181	0
10184	0.0013975430797538995
10186	0
10188	0
10189	0
1019	0
10190	0
101926888	0.023611569236290444
101926890	2.1037312243803427e-4
101926892	0.0047826411498510775
101926903	0.014612579934935184
101926928	0.03653839928690818
101926934	0
101926942	0
101926951	0
101926978	0
101926987	0.08058412375095905
101927003	0.0035194322216273856
101927007	0
101927017	0
101927018	-0.024548159830755097
101927027	0.02126642444132459
101927034	0.009598651838127923
101927038	0
101927040	0
101927043	0.0011338289018530427
101927051	0
101927059	0
101927067	0
101927074	0.007545100947854529
101927075	0
101927081	0
101927096	0
101927111	-0.012406470833326117
101927112	0
101927115	0.0017738589681845264
101927123	-0.001240092204271943
101927124	0.009611209808847491
101927125	0
101927129	0
101927131	0
101927138	0
101927143	-0.02067754086179754
101927150	0
101927151	0
101927152	0
101927159	0
101927164	-0.0018778329106115981
101927193	0
101927195	0
101927196	-0.010671753028697783
101927204	0
101927219	-0.0041638620776776655
101927220	0
101927228	0
101927237	0.024329817611378292
101927244	0
101927253	0
101927257	-0.0131594533784599
101927273	0
101927274	-0.0038858986327860593
101927275	-0.02091231025345975
101927282	0
101927286	0
101927292	0.011268126336626261
101927295	0
101927310	0
101927314	0
101927320	0
101927346	0.013387907997960123
101927348	-0.002333957418947156
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0.004808857163081009
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0
101927417	0
101927420	0.003614331544018078
101927433	0
101927438	0
101927447	0
101927449	0
101927450	0
101927460	0
101927482	0.0071345386848011266
101927494	0
101927495	0
101927498	0
101927502	-0.012442162209458997
101927503	0
101927513	0
101927523	0
101927526	0
101927528	1.0280911580610838e-4
101927531	0.01720073178241963
101927539	0
101927543	0
101927547	-0.005897487951708314
101927553	-0.05543625422861061
101927565	0
101927581	0
101927586	-0.001457169413865476
101927587	-0.018920449611650736
101927588	0
101927592	0
101927599	0.0210943636380823
101927606	-0.013573715746708506
101927616	0
101927636	0.0036155029765170344
101927641	0.01087249295300615
101927650	-0.006011250149571207
101927657	0
101927659	0
101927682	0
101927690	-0.020885796188280015
101927701	0
101927702	-0.007499732089945688
101927720	-0.02101221081906222
101927722	0.011340008921242137
101927735	0
101927760	0
101927766	0
101927769	0
101927787	0
101927798	-0.005436998722746262
101927808	0
101927809	0.02354840895690647
101927815	4.2775496480730243e-4
101927821	0
101927828	-0.004735143653693229
101927829	0
101927839	0
101927843	0.029620847983215265
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	-0.01580969765599345
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	0
101927953	0
101927972	-0.010379350757064806
101927974	0.034426211258294495
101927992	0.007898868216659204
101927994	-0.006663989379969766
101928000	0
101928002	-0.005583907058978791
101928009	0
101928012	0
101928031	-0.012794920775393917
101928035	0.021588672706960108
101928040	0
101928043	0.005903019408719896
101928052	0.005670377481205647
101928069	6.199579206107828e-4
101928079	0
101928087	0
101928098	0
101928100	0
101928101	0
101928104	0.038089310739135025
101928111	-0.051805308635805604
101928120	-9.158756195163087e-4
101928132	0
101928134	-3.682374698986535e-4
101928144	-0.009231899964643993
101928158	0
101928162	0.03471329155107021
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	0.08555352864141264
101928238	-0.003388857317807167
101928251	0
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0.009800611807869394
101928335	0.01609805786887687
101928371	0.00744269330137993
101928376	-0.012042643973268062
101928386	0
101928388	0
101928389	0.0063796558303572184
101928399	0
101928401	0
101928405	0
101928418	0
101928424	0.005476332529395777
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0.027728787919186277
101928464	-0.01726840598020111
101928475	0
101928476	0
101928495	0
101928496	0
101928516	0
101928521	0
101928525	0
101928535	0
101928537	0
101928539	0
101928555	0
101928557	-0.02108999086829248
101928559	0
101928565	0.025119617334038318
101928571	0
101928578	-0.03382258253858389
101928580	0
101928583	-0.004983429676512182
101928590	-5.383712322244613e-4
101928597	0
101928602	0.020275313940431076
101928616	0
101928618	0
101928622	0.006210626324941468
101928646	-0.006208834660393718
101928649	0
101928651	0
101928661	0
101928673	0
101928682	0
101928684	0
101928687	0.032288298803345564
101928694	0
101928700	0
101928707	0
101928708	0
101928710	-0.05698710297916298
101928725	-0.0017544686516276873
101928728	0
101928731	0
101928739	0.02077054290505034
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	-0.01574546457709178
101928790	0
101928795	0
101928797	-0.006057302221311782
101928809	0
101928820	-0.038367385007223025
101928823	0
101928834	0.05842955407605557
101928837	-0.009389917494812331
101928844	0.013020992061460245
101928845	-0.03434650678850607
101928846	0
101928847	0
101928850	0
101928857	0.010930900331702048
101928858	0
101928865	0.011495041086712572
101928881	0
101928886	0
101928894	0.005833049963802387
101928896	0
101928909	0.00587396889634808
101928922	0
101928937	0
101928940	0.0020948595422936164
101928973	0.013311607955375645
101928978	0
101928988	0
101928989	0
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0.016491676933424536
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	0.01935539161661678
101929144	-0.010566966431821513
101929151	0
101929153	0
101929154	0
101929162	0.03648280757207208
101929164	0
101929172	0
101929176	0
101929181	0
101929210	0.01062129565541045
101929224	0
101929239	0
101929241	0
101929243	0.09286878553105325
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0
101929288	0
101929315	-0.004679084838008773
101929328	0.006132217429347024
101929335	0
101929378	0.0067426666030462965
101929384	0
101929406	0
101929407	-0.03833005855807539
101929413	0
101929423	-0.0042760209732699275
101929441	0
101929460	0
101929472	0.028409886511692108
101929478	0
101929486	0
101929488	0
101929497	-0.008906913604039082
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0
101929536	0
101929538	-0.052267186839115645
101929549	0.013494085282434308
101929552	0
101929557	0
101929570	0
101929582	0
101929584	0
101929586	0
101929591	0
101929592	0
101929607	0
101929620	0
101929623	-0.018262814167072025
101929631	0
101929651	0
101929657	0
101929690	0
101929693	-6.637885512820484e-4
101929694	0
101929717	0
101929718	0
101929719	0
101929726	0
101929730	0
101929745	-0.031136090338475343
101929748	0
101929759	-0.07490712988070099
101929760	0
101929765	0
10193	-0.01954608565992905
101930114	0.1517536590826062
101930421	0
101930452	0
10194	0
10195	-0.014561037411750227
101954204	0
10196	0
10197	0
101978719	0.005584152130275416
10198	0.05259850673070558
10199	-0.01643168826579977
102	0.002672768605002751
1020	-0.0032364103778620757
10200	0
10201	0.001261055448656849
10202	0
10203	-0.022301633522944554
10204	0
10205	0
10206	0
102060282	0
10207	0
10208	-0.011105128843519616
10209	0
1021	0
10210	0
10211	0
10212	-0.012954419382486204
10213	0.033040659731190365
10214	0
10215	0.062265681188111065
102157402	-5.914208546684173e-4
10216	0
10217	0
10218	-0.0038129240509474343
10219	0
1022	0
10220	0
10221	0.010622007067982851
10223	0
10224	-0.0442950032386913
10225	0
10226	0
10227	-0.006666066821093981
10228	0
10229	-0.005884068249582337
10230	-0.049003413368825285
10231	0
10232	0
10233	-0.016158253054141068
10234	0.0036052125755682883
10235	0.007367789709764429
10236	0
10237	0.0026658650590638266
10238	-0.02475672106197631
1024	-0.0022908085151889324
10240	0
10241	-0.01842461125240707
10242	-0.00919963815295584
10243	0.014347004846692464
10244	0.00674561844575603
10245	0.017113965338777792
10246	0
102467079	0
10247	0
10248	-0.027990187211144473
10249	0
1025	0
10250	0
10251	-0.0033883159565788034
10252	-0.022742465633736844
10253	0.0637871893060606
10254	0
102546226	0
102546294	0
10255	-0.04106617873917311
10256	0.025576302581966512
10257	-0.047854544737644285
1026	0
10260	0
10261	0.006124483261208409
10262	0
10263	0.007660560024865225
10265	-0.00684088078251245
10266	0
10267	2.4463779369409094e-4
10268	-3.946487672713654e-4
10269	0.011558138027692523
1027	0
10270	0
10272	0
102723335	0
102723526	0.03420194376895486
102723661	0
102723684	0
102723692	0
102723701	0
102723775	0.00647688438130778
102723786	0
102723809	4.174724098803174e-4
102723932	-0.0018055992356762558
102724009	-0.008928641577717151
102724094	-0.06565234433678162
102724201	0
102724323	0.06786793588747024
102724368	-0.025007911282629396
102724508	-0.003336741857204617
102724511	0
102724532	0
102724612	0
102724699	0
102724814	0.001674267985291816
102724927	0
102724929	0
10273	0.013963512230718816
10274	0
10276	-0.014651500558286167
10277	0.007677220332869193
10278	0
10279	0.005994392757279753
1028	-0.045166471074820705
10280	0
10281	0
10282	0
10283	-0.020634449063196995
10284	0
10285	-5.936516202903484e-4
10286	0
10287	0.03426773864700503
10288	-0.039275734924630476
10289	0
1029	0
10290	0.0011606219441900984
10291	0.009828613969836987
10293	0.014199506625334894
10294	0
10295	0
10296	0
10297	0
10298	0.06651273379755779
10299	0
103	-0.0048915238307027835
1030	0.022190098037992982
10300	0.01256804561979165
10301	0.01393205493575452
10302	-0.015042325696822866
10307	0
10308	0.01370922075200487
10309	0
1031	0.010910393397232244
10311	0
10312	0
10313	0
10314	0.014721538956712079
10316	-0.012950405987416534
10317	0
10318	0.008061409015551007
10319	0
1032	0
10320	0
10321	0.03820736396504864
10322	-0.09607893693316429
10324	0.0011956504351775259
10325	0.010997021748488997
10326	0
10327	-0.007883735333761315
10328	-0.018817864625097817
10329	0
1033	-0.08801723057428164
10330	-0.00948719097429504
10331	0
10332	-4.4656140669115503e-4
10333	-0.050123447034082995
10335	0
10336	0
10342	-0.006418328816264789
10343	0
10344	0
10345	0
10346	-0.002074548217927699
10347	0
10350	0.0032272273799595574
10351	-0.005719836897552798
10352	0.0011654934493503964
1036	0
10360	0
10361	-0.04835343574963083
10362	0
10363	0
10365	-0.0022062702070527167
10367	0.0038817770436348794
10368	0
10369	-5.670180235013441e-4
10370	-0.01697901628819901
10371	0
10376	-0.005299249744191605
10379	0
1038	0
10380	-0.036890373173019915
10381	0.029751582527538064
10382	0
10383	0
10384	0
10385	0
10388	0.02691144735576103
10389	0
1039	0
10390	0
10391	0.01693807624444495
103910	0
10392	0
10393	-0.01572129818637071
10394	0
10395	-0.029151630112355442
10396	0
10397	0
10398	0.009569652970176869
10399	0
104	0.0740585794637367
1040	0
10400	0.021867755111671612
10401	-0.017064271085311264
10402	0
10403	-0.007505032725561425
10404	-0.0037606342108438455
10406	0
10407	0.010345489179772809
10408	0
10409	0
1041	0
10411	0.02388534369549875
10413	0
10417	0
10418	-0.0061182142854600986
10419	0
10420	-0.02721958648574649
10421	0.015555153862642215
10422	0
10423	0
10424	0
10425	0
10426	-0.00515244445295512
10427	0
10428	0
1043	0
10430	0.024075302698992388
10432	-0.0050218063271481135
10434	0.02924949341769873
10435	0
10436	0
10437	0.033230871011148404
10438	0
10439	0.06301289215959546
1044	-0.007724369037229456
10440	0
10443	0
10444	0
10445	0
10446	0.030532025421650767
10449	0.008245062965026228
1045	0
10450	0
10451	0
10454	0
10455	0
10456	-0.011595536075002234
10457	-0.0019746079908156884
10458	4.579537656071767e-4
10459	0
1046	0
10460	-0.03529778432242032
10461	0.021608509277175666
10462	0
10463	0
10464	0
10465	0.010412132120338013
10466	0
10467	0
10468	0
10469	-0.014490019580906796
1047	0
10471	0.007294636227821296
10472	0
10473	-0.030884639170295006
10474	0.013418939042671713
10475	0
10478	0
10479	-0.010116277939828474
1048	0
10480	0
10481	0.048938820134606216
10482	0.01822337800817431
10483	0
10484	0
10485	0
10486	0
10487	0
10488	0
10489	0
10490	0
10491	0
10492	-0.006541890624048253
10493	0
10494	0.007213312949907815
10495	0
10497	0.003118867025480024
10498	0.04947177425958987
10499	0
105	0.04947991923750125
1050	0.0073238537143801505
10500	0.037949831432965334
10501	-0.012349030403939778
10505	0.023303887466917396
10507	0
10509	-0.002753278309184239
1051	0.0015951098123198886
10512	3.447772705498708e-4
10513	0
10514	-0.03146602441951907
10516	-0.002747607102460579
10518	0.06537549347279503
10519	0
1052	-6.413038477085695e-4
10520	-0.004084247975635175
10521	0
10522	0.017471030746435794
10523	0.003064347764299771
10524	0.018999380773202953
10525	0
10526	0.0035418371884640277
10527	-0.019785458113330396
10528	0
10529	-0.0249866818410759
1053	0.03848955158572089
10531	0
10533	0.018273774671043477
10534	-2.737269091453719e-4
10535	0.003169003679337218
10536	0
10537	-0.009028345277472481
10538	0.0031923220656471696
10539	-0.007429507085244864
1054	0
10540	0
10541	0.02534092312805897
10542	-0.013252093512375865
10544	-0.04968383158363083
10548	0
10549	5.8857703914277e-4
10550	0
10551	0
10552	-0.01373913653469295
10553	-0.0024502704293782574
10554	0
10555	0
10556	0
10557	0
10558	-0.005345058547642287
10559	0
1056	-0.007335498051166017
10560	-0.012475150390320296
10561	-0.038657881250024985
10562	0.08233398305996578
10563	0.008530613820115647
10564	-0.02746572019704646
10565	0
10566	0
10567	0
10568	0
10569	0
10570	-0.004838259505975714
10572	0
10573	0
10574	0
10575	0
10576	-0.0019780652098262902
10577	0
10578	0.05212863789322358
10579	0
1058	0
10580	0
10581	-0.061270509039622785
10584	-0.004600268671278171
10585	0
10586	0.02462665663623861
10587	0
10589	0
1059	0
10590	0
10591	-0.02823376579600898
10592	0.0031656630565232826
10594	0
10595	-0.04093331596111623
10598	0
10599	0
1060	0
10600	-0.008598401039106827
10602	0
10603	-0.022191641317600777
10606	-0.0028633949498883065
10607	0
10608	0.018660153226762722
10609	0
10610	0
10611	0.010458944853478709
10612	-0.05152581401905523
10613	0.0025893026441666145
10614	0
10615	0
10616	0
10617	0.019437865011511856
10618	0
1062	-0.007494017666475151
10621	-0.010235496856397382
10622	-0.020812905658064245
10623	-0.0016510845574687592
10625	0.015768337901303203
10627	0
10628	-0.05151468152699819
10629	-5.652544267390049e-4
1063	-0.040380169524715175
10630	-3.3286308612977717e-4
10631	-0.011707268388443826
10632	-0.011992644660610318
10633	0
10634	-0.03971325783241773
10635	0.017400825910026087
10636	0.005871201038630747
10637	0
10640	0
10641	-1.6180973341185388e-4
10642	0.009664376344902678
10643	-0.0709752303474455
10644	0.021213408973556787
10645	-0.02217247077508843
10647	0
10648	0
10650	0
10651	-0.0037296851460259487
10652	0
10653	-0.013263485247823297
10654	-0.011893832270955886
10655	0
10656	0.035788135227612455
10657	0
10658	0
10659	0
10660	0
10661	-0.00513167945023339
10663	0.05400192387127347
10664	0
10665	0
10666	-1.283652366609826e-4
10667	-0.03352375277887309
10668	0.014074336765301494
10669	0.02642243340780391
10670	0
10671	0.009319824412258397
10672	0
10673	0
10675	0
10677	0.015212823831432604
10678	0
1068	0
10681	-0.02189102849733684
10682	0.0010526597690114548
10683	0
10686	-0.01185173685312812
10687	0
1069	0.005707365641764358
10690	0
10691	-0.00700508328669792
10692	0
10693	-0.04142461115900753
10694	0
10695	0
10699	-0.013942495383468142
107	0
1070	0
1071	5.853629455758669e-4
10712	0
10713	0
10714	0
10715	0
10716	0
10717	0
10718	0
1072	-0.019934143608899037
10721	0.008776371668108253
10723	-0.024334998709514614
10724	-0.017262982275876148
10725	0
10726	-0.025379458844050292
10728	0
1073	0
10730	0
10732	0.021207582039758237
10733	-0.0231327279570568
10734	-0.009536690899830176
10735	0
10736	0
10737	0.010399489687843731
10738	0
10739	0
10741	0
10742	0
10743	-0.021536620426277377
10744	0
10745	-0.0024427832309659595
10746	0
10747	0
10749	0
1075	-0.03232932102347007
