gene	female-young_child-fine-3
10049	0
100499171	0
1005	0.007581739655450357
10050	0.019840303177120204
100500850	0
100505474	0
100505478	0
100505495	0
100505501	0.004937479185108107
100505515	0
100505538	0.058798239182428144
100505540	0
100505545	-0.0035950144715486835
100505549	0.003913280898897202
100505573	0
100505583	0
100505609	0
100505616	0
100505619	0
100505622	-0.029147219157258156
100505624	-0.027855620416345928
100505641	0
100505658	0.006412791257750363
100505659	0.013721716367954617
100505664	0
100505676	-0.0048852375978271426
100505681	0
100505685	0
100505687	0
100505696	0.004112266774883063
100505715	-0.006851904136735603
100505718	0
100505738	0
100505741	0.033932287975299597
100505746	0
100505761	0
100505768	0
100505776	-0.006015105483429181
100505782	0
100505783	0.011662699699570876
100505797	-0.017691234855516356
100505811	0
100505812	-0.009239550933905041
100505826	-0.008459519596638286
100505839	0
100505841	0.001892221036843339
100505851	0.010470580145124286
100505854	0
100505876	-0.009176783893641209
100505877	0
100505879	0
100505881	0
100505890	0
100505893	0
100505894	0
100505933	0
100505964	-0.019491354904487626
100505967	0
100505975	0
100505978	0
100505984	-0.0252184151098088
100505985	0
100505989	-0.004939950584204638
100506012	0
100506013	-0.007066092638485126
100506022	-0.028534909603645634
100506025	0
100506049	0
100506068	0
100506071	-0.036863185664256996
100506082	0
100506083	0
100506098	0.021831396498137017
100506100	0
100506107	0
100506108	0
100506113	-1.3511581388687247e-5
100506115	-0.022072034483956775
100506119	-0.027110311365408233
100506122	-0.003168047307403157
100506125	0
100506126	0.0025293762435221858
100506127	0.008906573095391796
100506142	0
100506144	-0.00951594972861579
100506172	0.021468137469673278
100506175	-0.0022969667804864395
100506195	0
100506207	0
100506215	0.009807845194114349
100506229	-0.03450464830763994
100506237	0
100506243	0.009567465664967974
100506271	0
100506274	0
100506286	0
100506289	0
100506302	-0.030938058281924086
100506314	0
100506319	0
100506368	0
100506374	0
100506380	0.010143978164136674
100506385	0
100506405	0
100506406	0
100506409	0
100506413	0
100506421	0
100506428	0
100506433	0
100506457	0
100506462	-0.010758216726227806
100506465	0
100506469	-0.012032468521051705
100506475	0
100506489	0
100506492	0
100506495	0.0064824722655943134
100506497	-0.004438839204836306
100506498	0
100506504	-0.003903203660470716
100506526	0
100506527	0.0015006604283925907
100506530	0
100506540	-0.003685459844242682
100506542	0
100506571	0
100506581	0
100506599	-0.0203943111048593
100506603	0
100506606	0.022053292680254875
100506622	0
100506655	0
100506660	0.022822310283233227
100506668	0
100506675	-7.128359096350779e-4
100506677	0
100506679	0
100506680	0
100506686	0
100506691	-0.04667057510631992
100506696	0
100506697	-6.200490806506357e-4
100506710	0
100506713	-0.022218660502145642
100506714	0
100506724	0
100506733	0
100506742	0
100506755	0
100506757	0
100506765	0
100506776	0.006465332457422689
100506779	0
100506790	0
100506791	0
100506795	0
100506797	0.0036940971627078593
100506826	0.027514867736852782
100506827	0
100506834	0
100506840	0
100506866	-0.017120360753208184
100506874	0
100506895	0
100506907	0
100506922	0
100506930	0.04346120778013226
100506963	0
100506994	0.022280413986059424
100506999	0.01930491131229865
100507027	-0.01503593924173422
100507034	0
100507050	0
100507057	0.03410706057679403
100507058	0
100507059	0
100507062	0
100507064	0
100507086	0
100507114	0
100507117	0
100507143	0
100507156	0
100507171	-0.01610804924116706
100507173	0.009000299361472725
100507203	0
100507206	0
100507240	0
100507246	0
100507250	0
100507254	0.025128459388416388
100507257	0.0019028672021857813
100507261	0
100507266	-0.007764410252039064
100507274	0
100507277	0
100507283	-0.006646336120991938
100507290	0.022766766387952303
100507300	0
100507303	0.04521417526521443
100507316	-0.006215989983640739
100507331	-0.002489948338608727
100507336	0
100507362	0
100507384	-0.004877270631104952
100507388	0
100507389	0
100507391	-0.0015566543281424722
100507392	0
100507403	0
100507421	0
100507423	0
100507428	0
100507433	0.03941431764620629
100507436	-0.03212131996878851
100507459	0
100507461	-8.181457949340335e-4
100507462	0.01452509568287704
100507463	0
100507468	0
100507470	0
100507475	-0.02546985407997624
100507477	0
100507487	-0.011544699802674554
100507495	0
100507506	0
100507524	0
100507527	0.004997948369150629
100507533	0
100507534	0
100507537	0
100507540	-0.0463186990882676
100507547	0
100507564	0
100507567	0
100507584	0
100507600	-0.0070440076534738745
100507602	-0.01319253074711426
100507605	0
100507629	0
100507632	0
100507642	-0.004948160183910253
100507650	-0.009958809256395381
100508631	0
10051	0.010124550698833517
10052	0
100526820	0
100528062	0
10053	0
100533106	0
100533178	-6.300552273227778e-4
100533182	0.00789596264361161
10054	0
10055	0.0036677213052243277
10056	0
10057	0.012897548004447493
10058	0.028777867787615014
10059	0
1006	0
10060	0.0018225512491023615
10061	0.025284689420924714
10062	-0.05395487520798669
100628307	0
100631378	0
100652740	0.0068425883192864394
100652791	0
100652824	0
100652853	-0.013931829850089858
100652911	0
100652929	0
100652999	0
10066	-0.00310485358446179
10067	-0.02870726201775035
10068	0
10069	0
1007	0
10071	-0.019858588241888728
10072	0
10073	-0.008096314436525228
10075	0
10076	-0.020363476602172425
10077	0
10078	0
10079	0.002324549947888998
1008	0.0015386536185986667
10081	0.004582914724953013
10082	0
100820829	0.09176957064206867
10083	0
10084	-0.0044431921007750674
10085	0
100852408	0
100852409	0.002098342374181424
100859921	0
100859930	-1.9221706697365718e-4
10086	9.695622369467401e-4
100861552	0
100861553	0.0012299346113396675
100861554	0
100861573	0
100862662	0
100862671	-0.012240268191409021
100862679	0
100862680	0.009693127629247537
100862704	0
10087	-0.02241361933406787
100873930	0
100873942	0
100874012	0
100874018	-0.0017517356298238861
100874021	0
100874032	-0.001294344103174359
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	5.213056678678327e-4
100874205	0
100874239	0
100874251	0
100874253	0
100874323	-0.00604226621659728
100874362	-0.010564684962703429
100874365	0
100885778	0
100885781	0.014564009447296987
100885798	-0.006448309057488889
100885848	0.01231339164182103
10089	-0.0024343585763666603
1009	0
10090	0
10092	0
10093	0
10095	-0.00810603848213064
10096	0
10097	-0.006232324002654752
10098	0.040226608065250566
10099	0.0341566698914803
100996246	0
100996251	0
100996279	0
100996286	-0.13985872642579786
100996301	-0.004502664926071498
100996307	0
100996342	0.003742780397684952
100996419	0
100996425	-0.0038188280005169097
100996455	-0.004301634483504358
100996485	0
100996490	0.0012465809590635393
100996492	0.0024774317598268364
100996570	-0.011654417835190665
100996579	-0.05163070329396469
100996590	0.044052829538244215
100996624	0
100996671	0.004043509939291305
100996694	0
100996702	0
100996902	0
101	0
1010	0
10100	0.009648001401365838
10101	0
10102	0.004682846533685196
10103	0
10105	-0.0016845888420314375
101055625	-0.07410870091522903
101059948	0
10106	0.008361301600767042
101060019	0
101060200	0.0010650761468409336
101060264	0
101060544	0
10107	0
10109	0
10110	-0.003084201023593672
10111	-0.003699241297741572
10112	0
10113	0
10114	-0.0050811175045570684
10116	0
10117	0
1012	0.009558872737243821
10120	0
10121	0
10123	0.012686526348786335
10125	0.004177694285252939
10126	0.0047483658674023575
10127	-0.005733291444130528
10128	0
10129	-0.008831951043634248
1013	0
10130	0
10131	0
10133	0.005866201065334413
10134	0
10135	0.0011685203216099088
10136	-0.0023061495659940767
10137	0
10138	0.00611787045931824
10139	-0.014448596070027658
1014	0
10140	0
10141	0
101410533	-0.010858924679322346
101410538	0
10142	0.005401971934093068
10143	0
10144	-0.011707437922393189
10146	-0.0022274538361317566
10147	4.992350055566028e-4
10148	0
10149	0
1015	0
10150	0
10152	0.021647257118548018
10153	0
10154	-0.011602726366991773
10155	0.009494589432575305
101559451	0
10157	-0.06336910417876321
10158	0.06698492121437762
10159	0
1016	0
10160	0
10161	0
10162	-0.0016122957751826675
10163	-0.008855575623447114
10164	0
10165	-0.017261462587222876
10166	0
10168	0.02047895417987673
10169	-0.023703632684713184
1017	0
10170	-0.01884036230540014
10171	0.0010915347052351443
10172	0
10174	0.04252350556476784
10175	0
10178	6.147223948895529e-4
10179	0
10180	0
101805491	0
10181	0
10184	0
10186	-0.005947612251463185
10188	-0.012305384409371536
10189	0
1019	0
10190	0.003811136355342869
101926888	0
101926890	0.022765289956621908
101926892	-0.004678487606104279
101926903	-0.0027483785625107477
101926928	0
101926934	0
101926942	0
101926951	0
101926978	0
101926987	0
101927003	-0.04323999406309984
101927007	0
101927017	0.0074656787238792325
101927018	-0.00920889942670473
101927027	0
101927034	0
101927038	0
101927040	-0.0053970462527762435
101927043	0
101927051	0
101927059	0
101927067	0
101927074	0
101927075	0
101927081	0.006757879101121071
101927096	0
101927111	0
101927112	0
101927115	0
101927123	-0.041573154332750425
101927124	0
101927125	0
101927129	-0.01361937571452689
101927131	0
101927138	0
101927143	0
101927150	0
101927151	0
101927152	-0.0038799967445731407
101927159	0
101927164	0
101927193	0
101927195	0
101927196	0
101927204	-0.005070638084858077
101927219	0
101927220	0
101927228	0
101927237	0
101927244	0
101927253	0
101927257	0
101927273	0
101927274	0.0032242413139310835
101927275	0
101927282	-0.002090206881852745
101927286	0
101927292	0.014821338569121014
101927295	0
101927310	0
101927314	0
101927320	0
101927346	0
101927348	-0.011582897713771093
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	0.017103258869288807
101927410	0
101927411	0
101927416	0
101927417	0
101927420	-0.006971226219683195
101927433	0
101927438	0.014230947054887585
101927447	0
101927449	0
101927450	0
101927460	-0.012508612549420527
101927482	0.02947958236813687
101927494	0
101927495	0
101927498	0
101927502	0
101927503	-0.004554433100981959
101927513	0
101927523	0
101927526	0
101927528	0
101927531	0
101927539	0
101927543	0.002027624346535158
101927547	-0.012819105276837037
101927553	-0.03453163366916154
101927565	-7.017261698148411e-4
101927581	0
101927586	0
101927587	-0.023285603125012103
101927588	0
101927592	0
101927599	-0.0015491551895668281
101927606	0
101927616	0
101927636	0
101927641	0.0317463794582067
101927650	-0.00422095988527083
101927657	0
101927659	0
101927682	0
101927690	0.010808676056168028
101927701	0
101927702	-0.03580731878714614
101927720	0
101927722	-0.025301967375859703
101927735	0
101927760	-0.003586063302704758
101927766	-1.4896126363850894e-4
101927769	0
101927787	-0.008411126583568681
101927798	0
101927808	0
101927809	0
101927815	-0.02362693359078729
101927821	-0.0011042096907233877
101927828	0
101927829	0
101927839	0
101927843	0.05665868584515609
101927849	0
101927869	0
101927870	-0.012855550395384522
101927876	0
101927877	0
101927884	0.0017032604840283307
101927900	0
101927901	0
101927907	0.004794591024969049
101927914	0
101927934	0
101927943	0
101927948	0
101927950	0.0013756625775445453
101927953	0
101927972	0.00914580561141539
101927974	0.018045332158732417
101927992	0
101927994	0
101928000	0.017387093903265965
101928002	0
101928009	0
101928012	0
101928031	6.260587368848113e-4
101928035	0
101928040	0
101928043	0.0016710130168653009
101928052	0
101928069	0.017189198708641457
101928079	0
101928087	0.009050736977892698
101928098	0
101928100	0.0034917104778912638
101928101	0
101928104	0.021160640703578933
101928111	0.04193704942484036
101928120	0.018402249350189855
101928132	0
101928134	0
101928144	0
101928158	0
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	-0.032618297339240966
101928238	0
101928251	0
101928259	0
101928271	0
101928276	-2.2177486711664565e-4
101928280	0.012043775002260716
101928288	0
101928298	-0.00209996836991927
101928303	0
101928333	0
101928335	0.0037837392882387826
101928371	0
101928376	-0.018048636701026726
101928386	0.0012767971623077864
101928388	0
101928389	0
101928399	-0.0011544453025302288
101928401	0
101928405	0
101928418	0
101928424	0
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	0.004051947051305628
101928475	0
101928476	0
101928495	0.007763850185626716
101928496	0.005942896805803371
101928516	0
101928521	7.790079344597563e-4
101928525	0
101928535	0
101928537	0
101928539	0
101928555	0
101928557	0
101928559	4.372795493446476e-4
101928565	-0.054487456636127155
101928571	0
101928578	-0.019704676508288176
101928580	-0.006335536164664763
101928583	0.020685301991521257
101928590	0
101928597	0
101928602	-0.008010944277401849
101928616	0
101928618	0
101928622	0
101928646	0
101928649	0
101928651	0
101928661	0
101928673	-0.010927690266096341
101928682	0
101928684	0.002412101496222225
101928687	-0.030213107272284403
101928694	0
101928700	0
101928707	0.0068077861229475295
101928708	0
101928710	-0.022803711567172914
101928725	0.02229838683077751
101928728	0
101928731	-0.001045824353241126
101928739	0.04373004222834876
101928748	0
101928751	0
101928770	-0.006113137980251592
101928773	-0.006448485390377848
101928778	0
101928784	0.05578342076669761
101928790	0
101928795	-0.014813042574224215
101928797	0
101928809	0
101928820	0
101928823	-5.870087836894434e-4
101928834	-0.06784897044445523
101928837	0
101928844	0.0027428122836383596
101928845	0
101928846	0.008740485429774165
101928847	0.006407996166998373
101928850	0
101928857	0
101928858	0
101928865	0
101928881	0
101928886	-0.009484010937197524
101928894	0
101928896	0.007367511867429929
101928909	0
101928922	0
101928937	0
101928940	0
101928973	-0.011462756392192868
101928978	-0.01964673348370493
101928988	0
101928989	0.003866364965320197
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	0
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	6.331195930483456e-4
101929144	0
101929151	-0.0015517946316117109
101929153	0
101929154	0
101929162	0
101929164	0
101929172	0
101929176	0
101929181	0
101929210	0.0018472659922624927
101929224	0
101929239	0
101929241	-0.02242395199878792
101929243	-0.03193128192527316
101929260	0
101929261	0
101929265	0
101929268	0
101929269	-0.007734624660919394
101929288	0
101929315	0
101929328	0
101929335	-0.014678006512792354
101929378	-0.020976153116256023
101929384	0
101929406	0
101929407	0
101929413	0
101929423	0
101929441	0
101929460	0.0034716445823860134
101929472	0.003949468222430405
101929478	0
101929486	-0.018173977733583584
101929488	0
101929497	0
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0.049226454105679086
101929536	-0.0011687959250415796
101929538	0.012532335048429091
101929549	0
101929552	0
101929557	-9.246932748924079e-4
101929570	0
101929582	0
101929584	0
101929586	0
101929591	-0.005264782170773415
101929592	-0.0015985246816943668
101929607	-0.0015123343572014604
101929620	0
101929623	-0.004657132308444131
101929631	-0.023696876605866946
101929651	0
101929657	0
101929690	0
101929693	0
101929694	0
101929717	0
101929718	0
101929719	-0.029733471240644495
101929726	0.0012685453215426038
101929730	0
101929745	-0.0020087750090709614
101929748	0
101929759	-0.05850900660590527
101929760	0
101929765	0
10193	0
101930114	0
101930421	0
101930452	-6.056904604261556e-4
10194	0.007246761211191674
10195	0
101954204	0.0036848346149289902
10196	0
10197	0
101978719	0
10198	0.008080853838797928
10199	-0.012765975740024905
102	0
1020	0.016140640254121756
10200	0
10201	0
10202	-0.0018487180894183278
10203	0.06040401478787237
10204	0
10205	0
10206	0.003118366393553594
102060282	-0.02058645486746479
10207	-0.006838743785531054
10208	-0.0015506954377394076
10209	-0.01539231420452857
1021	0.004772913408426833
10210	0
10211	0.02383913567740152
10212	-5.056263335188995e-5
10213	0
10214	0
10215	0.026398103321951076
102157402	-0.0025311905961873577
10216	0
10217	0
10218	0
10219	-0.02651941450165
1022	0
10220	0.015663843779702345
10221	0
10223	0.040929406926663095
10224	-0.005161040935227309
10225	0.005329113464748969
10226	0.00699320130676819
10227	0
10228	0.0032068903142130423
10229	0
10230	0
10231	-0.019073418904365674
10232	0
10233	3.5362684376262173e-4
10234	-0.01381871936761803
10235	-0.005703343834402017
10236	0
10237	0
10238	0
1024	0.020197332193040155
10240	0
10241	0.0027598996263202866
10242	0
10243	0
10244	0
10245	0
10246	0
102467079	0
10247	0.00492056634072132
10248	0
10249	-0.030817240674562464
1025	0
10250	-0.025371006581382617
10251	0
10252	0.007465179198588664
10253	0.006167013386712991
10254	0
102546226	0
102546294	0.015561262567043424
10255	0
10256	0
10257	-0.008015021256200756
1026	0.00942055935891943
10260	0.012729555332410374
10261	0
10262	0
10263	-0.02435019428008227
10265	0
10266	0.027120053085889283
10267	0.055761354144228566
10268	0.021028530750732757
10269	-0.003695647806658651
1027	0
10270	0
10272	-0.04493311355375765
102723335	-0.010680524844163947
102723526	0.020099501984991223
102723661	0
102723684	0
102723692	-0.03762192357340521
102723701	0
102723775	0.006576749468950931
102723786	0
102723809	-0.006870819665453438
102723932	-0.015763488847669076
102724009	-0.006246651604012894
102724094	0.041451253672946775
102724201	0
102724323	-0.030871211554650918
102724368	0.0018691852287134926
102724508	0.019333737024275162
102724511	0
102724532	-0.0018783123651808548
102724612	0
102724699	0
102724814	0
102724927	0
102724929	0
10273	0
10274	0
10276	0
10277	0
10278	0
10279	-0.002484921524291324
1028	0.04360311325741014
10280	0
10281	0
10282	0
10283	0
10284	-0.0016420574468778422
10285	0
10286	0
10287	-0.01541546823622709
10288	0
10289	0
1029	0.003977419492040564
10290	0
10291	0
10293	0
10294	0
10295	0
10296	0.013598978158434496
10297	0
10298	0.03642096310127396
10299	0
103	0
1030	-0.029756120783504723
10300	0.0029523584368132457
10301	0
10302	0
10307	0
10308	-0.006723290169787799
10309	-0.002875292250074577
1031	0.017294953763507592
10311	-0.005357507321994146
10312	0
10313	0
10314	0
10316	0.009827306519501547
10317	0
10318	-0.01074813598037177
10319	-0.0022817238139597844
1032	0
10320	0
10321	-0.015300731961931118
10322	-0.04440520724367615
10324	0.019689680863454035
10325	0
10326	-0.005383592417144654
10327	0
10328	0.011055342151494703
10329	0
1033	0.04486069811683243
10330	0
10331	0
10332	0
10333	-0.031086923981057016
10335	0
10336	0
10342	0
10343	0
10344	0
10345	0
10346	0.009747037783114053
10347	-0.0708324325827249
10350	0.03921184505813756
10351	0
10352	0
1036	-2.988016205589836e-4
10360	0.026649217551564026
10361	0.0338903076772829
10362	0.023949249596493388
10363	0
10365	0
10367	0
10368	0
10369	0
10370	0
10371	0.02194120957940078
10376	0
10379	-0.0020063174630487943
1038	0
10380	0.027074213319869686
10381	0.0381029437545733
10382	0
10383	-0.0036461540546879165
10384	0.013115853269158447
10385	0
10388	0.03350213160045178
10389	0
1039	0.002146603327074071
10390	0
10391	-0.012653858478259365
103910	-0.002573653464310169
10392	0.0031753372561107965
10393	0
10394	0
10395	-0.03046973410154037
10396	0
10397	-0.00865907415609284
10398	-0.03643995550024094
10399	-0.007674220234621755
104	0
1040	0
10400	-0.0035600441443678654
10401	0
10402	-0.009581423744580781
10403	0
10404	-0.023755141929811745
10406	0
10407	-0.03327684946688305
10408	0
10409	0.022726542696465447
1041	5.362052013054567e-4
10411	0
10413	0
10417	0
10418	-0.05227634940890769
10419	0.004448156459011429
10420	-3.78830795703995e-4
10421	0
10422	0
10423	0.015165847471896645
10424	0
10425	0
10426	-0.0027584652467375287
10427	0
10428	0.004821203071229471
1043	0
10430	-0.003667193102953816
10432	0
10434	0
10435	-0.01885240332763152
10436	0
10437	0
10438	0.0024969009657184013
10439	0.004926399645491006
1044	0
10440	0
10443	0
10444	0
10445	0
10446	-0.034380287225920333
10449	0
1045	0.003469569867224201
10450	0
10451	0.010588657806336483
10454	0
10455	0
10456	0
10457	-0.0020858999469676944
10458	0
10459	0
1046	0
10460	0
10461	-0.017166073205647035
10462	0
10463	-0.010559757931326434
10464	0
10465	0
10466	0.005474096586342968
10467	-0.010432838320304129
10468	-0.004862725819988771
10469	0
1047	-0.013717402068946612
10471	0
10472	0
10473	-0.03959173000406704
10474	0
10475	0.0011504643614142398
10478	0
10479	0
1048	-0.0045013726445286215
10480	0
10481	0
10482	0
10483	0
10484	0
10485	0
10486	0.0029972970040050805
10487	-0.0032956244969307
10488	0.0034231460121830408
10489	0
10490	0
10491	-0.017839110121636144
10492	0
10493	-0.00965260147606004
10494	0
10495	0
10497	0
10498	-0.011694459710370583
10499	0
105	-0.0021141214578015554
1050	0
10500	0
10501	0.018085364578990792
10505	-0.017398481745875646
10507	0
10509	0.0019851964001113063
1051	0
10512	-0.016960655529387064
10513	0
10514	-0.002429674759510633
10516	0.015095728061084883
10518	0
10519	0
1052	0.042480141090236824
10520	-0.008887397019914436
10521	0
10522	0
10523	0
10524	0
10525	-0.00978847077131199
10526	0
10527	0
10528	0
10529	0.038104779072496896
1053	0
10531	0
10533	-0.017328084076877696
10534	-5.245926922174053e-4
10535	0
10536	0
10537	0
10538	0.008776140616066134
10539	0
1054	0
10540	0.006130121185810374
10541	0.002362191433335005
10542	0
10544	-0.047865943315683064
10548	-0.006730154367140252
10549	0
10550	-0.009240207727703653
10551	-0.006846647090070863
10552	0
10553	0.004093186423357616
10554	0
10555	0
10556	0
10557	0
10558	0
10559	0
1056	0
10560	0
10561	0
10562	0
10563	-0.006721868245378775
10564	0.02774425250868707
10565	0
10566	0
10567	0
10568	-0.019511297134458424
10569	0
10570	0
10572	0.004441419376011212
10573	0.007300161642619907
10574	0
10575	0.021971542497495822
10576	6.950771073686283e-4
10577	-0.016260607451504545
10578	0.049989343921015235
10579	2.0164720300558154e-5
1058	0
10580	-0.021675804028825563
10581	0.019257419300948427
10584	0.0028622388737891804
10585	0
10586	-0.0014236455870870256
10587	0.004058228249804551
10589	0.003386958362533954
1059	0
10590	-0.0016909413480541216
10591	0
10592	0
10594	6.265358658642527e-4
10595	0
10598	0.018141276418608347
10599	0
1060	0
10600	-1.8939546681621977e-4
10602	-7.290501167783408e-4
10603	0.009630636144214583
10606	0.0021600288273313528
10607	-0.031110399270051325
10608	0.01368654288031464
10609	0
10610	0
10611	-0.021310791972957523
10612	0.04051773020822721
10613	0.009380819808748437
10614	0
10615	0.007627735873729741
10616	0
10617	0
10618	-0.004486472478247221
1062	-0.007521211753770532
10621	-0.015236382563130669
10622	-0.019379517830611055
10623	0
10625	0.02288650977744699
10627	-0.005326283551550206
10628	0.007231769662103263
10629	0
1063	0
10630	0
10631	0
10632	-0.007786327167518242
10633	0.051068819029765275
10634	0
10635	0.0049547001317166925
10636	0
10637	-0.015608390608622177
10640	-0.008435684903436505
10641	0
10642	0
10643	0.08343768885723851
10644	0
10645	0
10647	0
10648	0
10650	-0.018919750328794834
10651	0.004416314453960187
10652	0
10653	-0.004324655584472226
10654	0
10655	0
10656	0
10657	0
10658	0
10659	0
10660	0
10661	-0.01981137469487388
10663	0
10664	0
10665	-0.002129927871373549
10666	0
10667	0
10668	0.00798888905933573
10669	0.02275411899941405
10670	0
10671	0
10672	0
10673	0
10675	0
10677	0.04475698614730944
10678	0.012111918117361942
1068	0
10681	9.792634993690975e-4
10682	-0.013557945067799167
10683	0
10686	0
10687	0
1069	-0.004222994716149365
10690	0
10691	-4.976063398724932e-4
10692	-0.018769010351887973
10693	-0.03189833988338729
10694	0.007582989422477277
10695	-0.004778397811067029
10699	0.009681784498696005
107	0
1070	-0.005265243645415655
1071	-0.03753405664928924
10712	0
10713	4.88413312487545e-4
10714	-0.004318960581400807
10715	0
10716	0
10717	0
10718	0
1072	0
10721	-0.010016167934225734
10723	-0.044706622467097286
10724	0
10725	0
10726	0
10728	0
1073	0.010386306169195303
10730	0
10732	0.035628220591787704
10733	0
10734	-0.020707485439324838
10735	-0.007581347051105098
10736	0
10737	0
10738	0
10739	0.0072297521598313225
10741	0
10742	0
10743	0.0051604064236575814
10744	0
10745	0
10746	0
10747	-0.006171436669313817
10749	0.016169818020188815
1075	0.009848504642439235
10750	0
10752	0.027712440530340977
10753	0
10755	0
10758	0
10761	0
10762	0
10763	-0.00897211219815729
10765	0.005493973704222003
10766	-0.0014027708086801723
10767	0
10768	0
10769	0.05562810963541158
10771	8.310226693442948e-4
10772	-0.005400073915189713
10773	0
10775	0
10776	0
10777	0
10778	0
10780	0
10781	0.021799556595806124
10782	0
10783	0
10785	0.001441722409041487
10786	0
10787	0
10788	0
10791	-0.004399386970187534
10793	0.004988274868501502
10794	0.008075254056493994
10795	0
10797	0.004103159421927273
10798	0
10799	0
108	0
1080	0.006465923801330389
10800	0
10801	0
10802	0
10803	0.11550793547537287
10804	0
10806	0
10807	0.03107568218855291
