gene	female-child-fine-1
100506686	0.10446886303288716
100506691	0.00933603705209717
100506696	0.0033673768237048787
100506697	0.0022294246509793926
100506710	0
100506713	0
100506714	-0.008305652323872908
100506724	0
100506733	0
100506742	0
100506755	0
100506757	-0.003099540656760763
100506765	0
100506776	0.008582214493290788
100506779	0.0034762481863223923
100506790	0
100506791	0.007129487218043547
100506795	0
100506797	-0.0780109265406532
100506826	0
100506827	0
100506834	0
100506840	0
100506866	0.0029429981098298154
100506874	0
100506895	0
100506907	0
100506922	-0.04170369828579926
100506930	0.007199110541981364
100506963	0
100506994	0.008304577207575334
100506999	0
100507027	0.023764195679287753
100507034	-0.003783170156546072
100507050	0
100507057	0.026594517550430477
100507058	0
100507059	0
100507062	0
100507064	0
100507086	0
100507114	0.005955435922907951
100507117	0
100507143	0
100507156	0
100507171	0
100507173	0
100507203	0
100507206	0
100507240	0
100507246	-0.031978059149807087
100507250	0
100507254	0.11005201981428261
100507257	0
100507261	0
100507266	0
100507274	0
100507277	0
100507283	0
100507290	0
100507300	0
100507303	0.001273970643256725
100507316	-1.8452884075032506e-6
100507331	-0.03468711379780999
100507336	0.0037042673098810325
100507362	0
100507384	0.0024634866078721788
100507388	0
100507389	-0.005014356902964935
100507391	0
100507392	0.017064141979093454
100507403	0
100507421	0.0038445207907580664
100507423	0
100507428	0.03452461070401126
100507433	-0.057860908413024534
100507436	0
100507459	0
100507461	0
100507462	-2.309670154166936e-4
100507463	-0.002942174441326886
100507468	0
100507470	0
100507475	-0.017555302788401693
100507477	0
100507487	-0.022404972754241838
100507495	0
100507506	0
100507524	0
100507527	0
100507533	0
100507534	0
100507537	0
100507540	0
100507547	0.005865491929385914
100507564	0
100507567	0.007635126555495196
100507584	-9.888990097922175e-4
100507600	0.017507012060375658
100507602	-0.034101955165401175
100507605	0
100507629	0
100507632	0.017689137565015885
100507642	0
100507650	-0.07084165507108894
100508631	0
10051	0.022885446017899512
10052	0.03673295591517499
100526820	-0.006168082245584066
100528062	0
10053	-0.019780287165624664
100533106	-0.04227977029081631
100533178	0
100533182	-0.0013185298590776549
10054	0.052415901422491744
10055	0
10056	0
10057	0
10058	0.038762882845915794
10059	0.002344809246727534
1006	0.0052542345292399
10060	-0.021695505375473413
10061	-0.01500017294340852
10062	0.01398946212820283
100628307	0
100631378	0
100652740	-0.03864785933600106
100652791	0
100652824	0
100652853	-0.010700011156921393
100652911	0
100652929	0
100652999	0
10066	0.02248181411397934
10067	0.029363916670272036
10068	-0.010706064101953116
10069	0.0025749330924713203
1007	-0.011194031087348705
10071	0
10072	0.013363188137847617
10073	0
10075	-0.006986445860146245
10076	0
10077	0
10078	0
10079	-0.012335283742064078
1008	0
10081	-0.012448511966314343
10082	0
100820829	-0.019963177791360635
10083	0.00839217669127012
10084	0
10085	-0.008734330986000292
100852408	0.005957003336229339
100852409	0
100859921	0
100859930	0
10086	-0.02249515687099648
100861552	0
100861553	0
100861554	0
100861573	0
100862662	0
100862671	0
100862679	0
100862680	0
100862704	0.03858365795415519
10087	0
100873930	0.00856157656777183
100873942	0
100874012	0
100874018	0
100874021	0
100874032	0.01099487419703746
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	0
100874205	0
100874239	0.002922558080118371
100874251	-0.006449578445088899
100874253	0.004087722812175467
100874323	0.02855799896511467
100874362	0
100874365	-0.0036716371664545495
100885778	0
100885781	0
100885798	0
100885848	0
10089	-0.0296655338964411
1009	0.001618505895952235
10090	-0.06299683630636362
10092	0
10093	0
10095	0
10096	0
10097	0
10098	-0.021160024193210992
10099	-2.423028979758547e-4
100996246	-0.014225893444705264
100996251	0.010320268378505292
100996279	0
100996286	0.16003228288404173
100996301	0.01197311403590684
100996307	-0.09931552107214518
100996342	0
100996419	-0.0215579816933655
100996425	0.0372378126539953
100996455	0
100996485	0.002453276662571013
100996490	-0.015266048402305128
100996492	0
100996570	0
100996579	0.0584069043309698
100996590	-0.03129229624339494
100996624	0
100996671	-0.0072096054686959544
100996694	0
100996702	0
100996902	0
101	-0.00572820524428824
1010	0.015735960131638395
10100	-0.03041410056102252
10101	0.003929137150581706
10102	0
10103	-0.008473289813853858
10105	0
101055625	0.11707543994651815
101059948	0
10106	0
101060019	0
101060200	0
101060264	0
101060544	0.003515949695075238
10107	0.001386467491371814
10109	0
10110	0
10111	0.019186941848867038
10112	-0.030968396592585944
10113	0
10114	-0.021605160897778298
10116	0
10117	0
1012	-0.004315313151492434
10120	0
10121	-0.00504649535045243
10123	-0.01272100350151065
10125	0.02857814325812223
10126	0
10127	0
10128	0
10129	0.019265500675746516
1013	0
10130	0
10131	0.03197488960023567
10133	0.049885992912760434
10134	0
10135	0
10136	4.2447197705702887e-4
10137	0
10138	-0.01686448633094699
10139	0.04124746835982268
1014	0
10140	-0.003056600618270631
10141	0
101410533	0
101410538	0.0055569319221301025
10142	0
10143	0.011028297751389133
10144	0
10146	0.004069735835687715
10147	0.01311578828368021
10148	0.012531926930506017
10149	0
1015	-0.00893397984947385
10150	0
10152	-0.01660012757746721
10153	0
10154	0
10155	0
101559451	-0.01522104335913183
10157	0.06005347083460302
10158	-0.029029043800251644
10159	0
1016	0.03819051125846235
10160	0.006467986008171081
10161	0.008864204426433861
10162	0
10163	0
10164	0
10165	0
10166	0.005440526584710569
10168	-7.726131616381581e-4
10169	0
1017	-0.010422953388252186
10170	0.024897728658465797
10171	0.004793991924820299
10172	0.026596910215667707
10174	0
10175	0
10178	-0.02017194271043696
10179	0.0035085379809091082
10180	0
101805491	0
10181	0.011355042417275448
10184	0
10186	0
10188	0.009015067525538548
10189	0.017748527130380463
1019	0
10190	0
101926888	0.03787260978318344
101926890	0
101926892	0.03055460108786854
101926903	0
101926928	-0.012478519250264363
101926934	0
101926942	0
101926951	0
101926978	0
101926987	0
101927003	0.006583869354224813
101927007	0
101927017	0
101927018	0
101927027	0
101927034	0
101927038	0
101927040	0
101927043	-0.00459900926492863
101927051	0
101927059	0
101927067	0
101927074	0
101927075	0
101927081	0
101927096	0
101927111	0.0066459942673500125
101927112	0
101927115	-0.009380247056585961
101927123	0.03961787895117143
101927124	-0.015273820158687352
101927125	-0.009192913337880346
101927129	0.00795640650930982
101927131	0
101927138	0
101927143	-0.020011340052954244
101927150	-0.00882236697753151
101927151	0
101927152	0
101927159	0
101927164	0
101927193	0
101927195	0
101927196	-0.006258996158526428
101927204	0.011069246304101641
101927219	0
101927220	0
101927228	0
101927237	-0.007930789556767778
101927244	0
101927253	0
101927257	0
101927273	0
101927274	0
101927275	-0.007643439613942152
101927282	0
101927286	0
101927292	0.003842906436088516
101927295	0
101927310	0
101927314	0
101927320	0
101927346	0
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0
101927417	0
101927420	0.0036692345456543285
101927433	0
101927438	0
101927447	6.427682450001363e-4
101927449	0
101927450	0
101927460	0
101927482	-0.02475976867918346
101927494	0
101927495	0
101927498	0
101927502	0
101927503	-0.005720003053122366
101927513	0
101927523	0
101927526	0
101927528	0.0022227344305290582
101927531	0.006543197799755273
101927539	0
101927543	0
101927547	4.3860984365354374e-4
101927553	0.02667718791953557
101927565	0
101927581	0
101927586	0
101927587	0
101927588	0
101927592	0
101927599	0.037283322775807023
101927606	0
101927616	0
101927636	0.00284316198852885
101927641	0
101927650	0
101927657	0
101927659	0
101927682	0
101927690	-0.005346413124631568
101927701	0
101927702	0.04502822240715876
101927720	0
101927722	0.008716749055528156
101927735	0
101927760	0
101927766	0
101927769	-0.010352865248563733
101927787	0.007771866856010993
101927798	0
101927808	0
101927809	-0.0099043379498046525
101927815	0.03822438716088496
101927821	0.0015465463071324419
101927828	0
101927829	0
101927839	0
101927843	-0.009767856976464753
101927849	0
101927869	0
101927870	0.03606162331171697
101927876	0
101927877	0
101927884	-0.023506010079985398
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	-0.003373398436078793
101927953	0
101927972	0
101927974	-0.035791805312379625
101927992	0
101927994	0
101928000	-0.06585825606856106
101928002	0
101928009	0
101928012	0
101928031	0
101928035	0
101928040	0
101928043	0
101928052	0
101928069	0
101928079	0
101928087	0.00515407078653233
101928098	0
101928100	0
101928101	0
101928104	-0.032390118002982166
101928111	-0.04078870947403896
101928120	0
101928132	0
101928134	0
101928144	0
101928158	0
101928162	0
101928165	0
101928167	0
101928185	0
101928190	0
101928201	0
101928205	0
101928222	0
101928227	0.028925308302873546
101928238	0.008035917333262019
101928251	0
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0.0035615072664228788
101928303	0
101928333	0
101928335	-0.0068530181074252195
101928371	1.644206919339884e-4
101928376	0.011751434820281145
101928386	0
101928388	0
101928389	-0.00868512785932705
101928399	0
101928401	0
101928405	0
101928418	0
101928424	-6.93121129999633e-4
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	-0.019022332679915543
101928475	0
101928476	0
101928495	0
101928496	0
101928516	0
101928521	0.007551977267774521
101928525	0
101928535	0
101928537	0
101928539	0.014111283113288109
101928555	0
101928557	0
101928559	0
101928565	0.05447415607663864
101928571	0
101928578	-0.012305989809756612
101928580	0
101928583	0
101928590	0
101928597	0
101928602	0.00955989832552826
101928616	0.00522453183260846
101928618	0
101928622	0
101928646	0
101928649	0
101928651	0
101928661	0
101928673	-0.007301541769682811
101928682	0
101928684	0
101928687	-0.04539338447837789
101928694	0
101928700	0
101928707	-3.047314755954201e-4
101928708	0
101928710	-0.022895320128209096
101928725	-0.014646003477496632
101928728	0
101928731	0
101928739	0.0395905873214509
101928748	0
101928751	0
101928770	9.614407976002913e-4
101928773	0
101928778	0
101928784	-0.08695016522601863
101928790	0
101928795	0.022461703036661406
101928797	0
101928809	0
101928820	0
101928823	3.8842074725194093e-4
101928834	0.0265217266683716
101928837	0.003062268540787775
101928844	0
101928845	0.019995458798638416
101928846	0
101928847	0
101928850	0
101928857	-0.009602338308744757
101928858	-0.014754565178496461
101928865	0
101928881	-0.018276722991590395
101928886	0
101928894	0.01216067617120212
101928896	0
101928909	0
101928922	0
101928937	-0.0012811458979317494
101928940	0
101928973	0.00427691440061854
101928978	0
101928988	0
101928989	0.020640951347784448
101928999	0
101929002	0
101929004	0
101929019	0
101929027	0
101929034	0
101929052	-0.03555650538718469
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	0
101929123	0
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0
101929164	0
101929172	0
101929176	0
101929181	0
101929210	0
101929224	0
101929239	0
101929241	0
101929243	0
101929260	0
101929261	0
101929265	0
101929268	0
101929269	0.008027156693764352
101929288	0
101929315	0
101929328	0
101929335	0
101929378	0.0023567623203115456
101929384	0
101929406	0
101929407	0
101929413	0
101929423	-0.008241385165356408
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0.009550437174997138
101929488	0
101929497	0.03241727988033052
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	-0.010997326558468828
101929536	0
101929538	0
101929549	0
101929552	0
101929557	0
101929570	0
101929582	0
101929584	0
101929586	0
101929591	0
101929592	0
101929607	0
101929620	0
101929623	-0.0014605441595493618
101929631	0.0017304040277055063
101929651	0
101929657	0
101929690	0
101929693	0
101929694	0
101929717	0
101929718	0
101929719	0
101929726	0
101929730	0
101929745	0
101929748	0
101929759	0.08048376843751558
101929760	-0.0028013639699187637
101929765	0.022698843246315145
10193	-0.004907210110192483
101930114	-0.05198969287219438
101930421	0
101930452	0
10194	-0.0024806119084686247
10195	0
101954204	0
10196	0
10197	0
101978719	0
10198	0
10199	0.012187706042344794
102	0
1020	0.004890113903959185
10200	0
10201	-0.006237109923927449
10202	0
10203	0
10204	0.010288903018154699
10205	0
10206	-0.0056351638099859025
102060282	0
10207	0
10208	0.004128296937566836
10209	0
1021	0.02182914888026909
10210	0.013906425778332194
10211	-0.020943018267272805
10212	0.017350880773478284
10213	0
10214	0
10215	0
102157402	0
10216	-0.024055244833185167
10217	0
10218	0
10219	-0.013739708788200803
1022	-0.013960760918276242
10220	-0.005766217269002641
10221	0.013286987176910342
10223	0.020160239669598217
10224	-0.018876380924413735
10225	0
10226	0
10227	0
10228	-4.4186568347027115e-4
10229	0
10230	-0.02961664571235954
10231	-0.012099887644212716
10232	-0.013731660915702592
10233	-0.012707889739942297
10234	-0.04218618633708
10235	0.019145107550027806
10236	0
10237	0
10238	0.013067911901763533
1024	0
10240	0.011293269464628363
10241	0
10242	0
10243	0.00433897780863958
10244	-0.009729146883983917
10245	0
10246	0
102467079	0
10247	-0.016161013656879913
10248	0
10249	0.009270050020142926
1025	0.005435282638777021
10250	0
10251	-0.007446250558932509
10252	-0.011050529573797577
10253	0
10254	0
102546226	0
102546294	0
10255	0
10256	0
10257	0
1026	0.05378034486657378
10260	0.0015798954797476067
10261	0.0271254753508915
10262	0
10263	0.039893125683756914
10265	0
10266	0.021024265621508578
10267	-0.023331132002286748
10268	0.022084202362004646
10269	0
1027	0
10270	-0.030047581135051144
10272	0.032124833145052004
102723335	0.019836480346634624
102723526	-0.030620456075299188
102723661	0
102723684	0
102723692	-0.04989046183999953
102723701	-0.0012836411920379895
102723775	-0.0032096185776913653
102723786	0
102723809	0
102723932	0
102724009	-4.944109796148334e-4
102724094	-0.02898429419656511
102724201	-0.0070185180607760505
102724323	0
102724368	-0.007087002200033711
102724508	-0.03442117623078217
102724511	0
102724532	-0.01478022429342346
102724612	0
102724699	0.02797708203235624
102724814	0
102724927	0.004260156360692854
102724929	0
10273	-0.02148018510369593
10274	0
10276	0
10277	-0.012574805007957698
10278	0
10279	-0.030129194470582394
1028	0.0030959997685729387
10280	0
10281	0
10282	0
10283	0.024183178828213966
10284	0
10285	0
10286	0.02346001845203679
10287	-0.002702040378289198
10288	0
10289	0.011290003885674057
1029	-0.05703686126042808
10290	-0.02142478908602023
10291	0
10293	0.021956376158721442
10294	0.00413317525643957
10295	0.0033044915177733486
10296	-0.021003362618870612
10297	0
10298	-0.03575835267592418
10299	0
103	-0.012748962290775916
1030	0.0012319542014131918
10300	0.00980093167989089
10301	0
10302	0
10307	0.03561025577084186
10308	0
10309	0
1031	0
10311	0.00494709887379061
10312	0
10313	-0.009317272476958571
10314	0
10316	-0.0251655829812076
10317	0
10318	0
10319	0.013677769359472755
1032	0
10320	0.02689786133185032
10321	0.02587158266774361
10322	0.028991221205127135
10324	0
10325	-0.01111018418116372
10326	-8.370793224004281e-4
10327	0.0023391718074569686
10328	0
10329	0
1033	0
10330	0
10331	0.00826556248846441
10332	0
10333	0.009423687428107248
10335	0
10336	0
10342	0
10343	0
10344	0
10345	0
10346	-0.016400873777417474
10347	0.05932770612129777
10350	-0.022319038853703344
10351	0.017753804677717457
10352	0
1036	-0.003396901413216031
10360	0
10361	0.01684178714243313
10362	-0.024186643610642496
10363	0
10365	0
10367	0
10368	0
10369	0
10370	-0.011456725123444525
10371	-0.054736900006953915
10376	0
10379	0.004236106441379164
1038	0
10380	0.0038888293972366367
10381	0.002765119193041364
10382	0
10383	0
10384	0.00962125231160354
10385	0
10388	-0.0039715594966338655
10389	-0.01473833834705441
1039	-3.743331076822539e-4
10390	0
10391	0.005101935590545392
103910	0
10392	0
10393	0.012540913322185756
10394	0
10395	0.02184893587500665
10396	0.0029690271138869233
10397	0
10398	0.009291692997358785
10399	-0.03740848326248495
104	0.047281985127190757
1040	0
10400	0
10401	-0.012481596225720001
10402	-0.014775432249265365
10403	0
10404	0
10406	0.05832160392351966
10407	0
10408	0.004786042321525139
10409	-0.018644733758749872
1041	0
10411	0.023889853909569977
10413	0
10417	0.002837028180479515
10418	0
10419	0
10420	0
10421	0.024698734960701064
10422	0
10423	0
10424	0
10425	-0.010256215330471243
10426	0.0036553971890459346
10427	0
10428	0
1043	0
10430	0
10432	0.012108835022690095
10434	0
10435	0.019518851088870717
10436	0.007127037858538644
10437	0
10438	-0.015001474339437286
10439	0.04484826999572725
1044	0
10440	0.013170017357307669
10443	0
10444	-0.013606193600018253
10445	0
10446	0.021384655499711146
10449	0.034399980166507485
1045	0.005483247666889135
10450	0
10451	0
10454	0.007456868064862781
10455	0
10456	0
10457	0.03671659117199344
10458	-7.540672178751193e-4
10459	0
1046	0
10460	0.02146321789148192
10461	0.014711001660793636
10462	-0.009819787548846272
10463	0.028794206252927196
10464	0
10465	0
10466	-0.04467458915169389
10467	0
10468	0
10469	0
1047	-0.013195758573012594
10471	-0.002228041244556119
10472	0
10473	-0.005600404610514184
10474	-0.007796951071370674
10475	0
10478	0
10479	-0.03610894306255469
1048	0.024703730484030247
10480	0
10481	0.02530018527963537
10482	-0.002340648427942194
10483	-0.010605546873283196
10484	-0.055469518091724075
10485	0
10486	0
10487	0
10488	0
10489	0.006700120979673394
10490	0
10491	0
10492	0
10493	0
10494	0.007552282555352859
10495	-0.014051775120293946
10497	-0.005182947032012803
10498	8.440827990635119e-4
10499	0
105	0.02218876592042848
1050	0
10500	0
10501	0
10505	0.0292202942878445
10507	-9.679391884366167e-4
10509	0
1051	-0.018667665115672773
10512	-0.003806564015878135
10513	0
10514	0
10516	-0.04228448609948839
10518	-0.0485897915367699
10519	-0.03087923160048787
1052	-0.0648369540711316
10520	0.008930031783215492
10521	-0.007618427473681458
10522	0
10523	0.01360079842223899
10524	0
10525	0
10526	0
10527	-0.010635048199815322
10528	-0.026437293772448956
10529	-0.013826706274958925
1053	0.023873037919544936
10531	0.01386511828824394
10533	0.02185871943881334
10534	0.011346019567182892
10535	0
10536	-0.005436965221619593
10537	0.05200092946442093
10538	-0.005715893244300986
10539	3.1862567369180173e-4
1054	-0.016423391924932272
10540	0.021928480491950997
10541	-0.03808382071361178
10542	0
10544	0.06597684513686244
10548	-0.009276060422299054
10549	-0.003591467603340528
10550	0
10551	0
10552	-0.005279698684291055
10553	0
10554	0
10555	7.389851048668534e-4
10556	0
10557	0
10558	0
10559	0.0283532382269903
1056	0
10560	0
10561	0.0027357528146777265
10562	0.0053215187490198235
10563	0
10564	-0.10442564662160939
10565	0
10566	0.002884670072236828
10567	0
10568	0.005694245781969143
10569	0
10570	0.05739797971829419
10572	0
10573	-0.016838722474580934
10574	0
10575	0
10576	0
10577	-0.015376741685521495
10578	0.03711384021065052
10579	0
1058	0.003292684373707113
10580	-0.014525319818181863
10581	-0.018382416852681587
10584	0
10585	0
10586	0
10587	-0.01486391408400973
10589	0
1059	0
10590	0
10591	-6.963519949977265e-4
10592	0.0012287939088463308
10594	0
10595	0
10598	0.021448181359537546
10599	0
1060	0.010152300426601528
10600	0.008265604745127336
10602	-0.005599389108915579
10603	0
10606	0
10607	0
10608	0.011152432078927467
10609	0
10610	-0.00184284033240306
10611	-0.017191304949304098
10612	0
10613	-0.011295615665393314
10614	-0.019796864444235777
10615	0
10616	-0.0194679185986944
10617	0
10618	0
1062	0
10621	0
10622	0.02899199813465732
10623	0
10625	0.03953125800755766
10627	0.0013251682417889843
10628	0
10629	0.008642992761175165
1063	0
10630	0.0025612533516584557
10631	0
10632	0
10633	0
10634	0.004977608792533296
10635	-0.021429576222277088
10636	0.015183093584588579
10637	0.03868295352305499
10640	0
10641	0
10642	0
10643	-0.036543558263983505
10644	-0.01855685827452687
10645	0
10647	-0.005489484126312757
10648	0
10650	0.02999656105564855
10651	0.001364923425751546
10652	-8.594989010503441e-4
10653	0
10654	0
10655	0
10656	0
10657	0
10658	0
10659	-0.025408656663123558
10660	0
10661	-0.03888560398618915
10663	0.03141741514206409
10664	3.1122053453131696e-4
10665	0
10666	0
10667	-0.03610751370351261
10668	0
10669	-0.0069172259158108325
10670	0
10671	0.022758430827647738
10672	0
10673	0
10675	0
10677	-0.031442784711516944
10678	-0.021039833638666256
1068	0
10681	0.01645250563613325
10682	0.0037418796247259706
10683	0
10686	0
10687	0
1069	-0.003123167150008646
10690	0
10691	0
10692	0
10693	0.01763271691630767
10694	0
10695	-0.0027513361616054418
10699	0
107	0
1070	0
1071	0.037045450529151536
10712	0
10713	0
10714	0.014504282471469395
10715	0
10716	0
10717	0
10718	0
1072	0
10721	0.014155753500049101
10723	0.054340640750821616
10724	0.00634906483786198
10725	-0.019324969534476995
10726	0
10728	0.01210799851079454
1073	0
10730	0
10732	-0.006318448013026822
10733	0
10734	2.4024075640703327e-4
10735	0
10736	0
10737	0
10738	0
10739	0
10741	0.01744514874127764
10742	-0.003816886490328717
10743	9.456650487292822e-4
10744	0.002140769028623433
10745	-0.006379249030687406
10746	0
10747	0.008210824378239725
10749	-0.014090779302134485
1075	-0.019475040005731352
10750	0
10752	0
10753	0
10755	0
10758	0.06541715296657924
10761	0
10762	0
10763	0
10765	-0.0033471764046168755
10766	0
10767	0
10768	-0.012741354580440036
10769	0.04975404956191202
10771	-0.012715473802913735
10772	0.01965510101588799
10773	0
10775	0
10776	0
10777	0
10778	0
10780	0
10781	0
10782	0
10783	0
10785	0
10786	0
10787	-0.0028619614655598672
10788	0.00714286504819749
10791	0.037593100735499714
10793	-0.02009608358112368
10794	-0.019520379191182793
10795	0
10797	-0.007396410138243184
10798	0
10799	0
108	0
1080	0
10800	-0.010370800724367787
