gene	male-older_adult-fine-3
101927547	-0.0038675049956523595
101927553	-0.04167383939108169
101927565	0.023926074559289762
101927581	0
101927586	0.013201378336887004
101927587	0.012234167336791568
101927588	0.019752933260474365
101927592	-0.005216465427505857
101927599	0.005478605603579683
101927606	0
101927616	0
101927636	-0.0011576945535185057
101927641	-0.03943497109846048
101927650	-0.018023315608943737
101927657	0.01172976884085279
101927659	0
101927682	0.0030411976836905914
101927690	0.014467418497920497
101927701	0
101927702	-0.019642869892794373
101927720	0
101927722	-0.008739709141606145
101927735	0
101927760	0.03583049723068384
101927766	0
101927769	0
101927787	0.05004741300987322
101927798	0
101927808	0
101927809	-0.0035989941970011145
101927815	0.049032021941707374
101927821	0
101927828	0.014137225084782917
101927829	0
101927839	0
101927843	-0.005661914185105101
101927849	0
101927869	0
101927870	0
101927876	0
101927877	0
101927884	0
101927900	0
101927901	0
101927907	0
101927914	0
101927934	-0.0011933748095663305
101927943	0.007596896846876035
101927948	0
101927950	0.016291748170922393
101927953	-0.023645773241969075
101927972	0
101927974	-0.02273308819686079
101927992	-3.954818657672161e-4
101927994	0
101928000	0.07153901048909514
101928002	-0.017273079723826565
101928009	0
101928012	0
101928031	-0.009322122056984534
101928035	0
101928040	0
101928043	0
101928052	0
101928069	-0.013112356012471548
101928079	0
101928087	0
101928098	0.013007582042335722
101928100	-0.006034885129482251
101928101	-0.01842766963570157
101928104	-0.03008537328998779
101928111	-0.02041200690242483
101928120	0.011332697159830738
101928132	0
101928134	0
101928144	0
101928158	0.08306060317761588
101928162	-0.016352120951606448
101928165	0
101928167	0
101928185	0
101928190	-0.012990894124228467
101928201	-0.012318693582597066
101928205	-0.0019017444269323076
101928222	0.05281379204003463
101928227	0.014739753704551032
101928238	0
101928251	-0.0037805606019147495
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0
101928371	0
101928376	0
101928386	0
101928388	0
101928389	-0.014516090250978771
101928399	-0.019369248866669728
101928401	0.003169428512132575
101928405	0
101928418	0
101928424	0.011523755717669941
101928435	0.009051474698867896
101928443	0
101928446	-0.01577090556419736
101928449	0
101928460	0
101928461	-0.02632711071494062
101928464	0.003307205859333509
101928475	-0.0012887371874965193
101928476	-0.0264080229976174
101928495	0.021990768564583374
101928496	-0.002079759348347672
101928516	0
101928521	0.035156468148028926
101928525	0
101928535	0
101928537	0
101928539	0
101928555	-0.011266109208925889
101928557	0
101928559	-0.012015634318146805
101928565	0.041800476420897466
101928571	0
101928578	2.0131151076453039e-4
101928580	-0.0032342414084722115
101928583	0
101928590	0.014608383459674716
101928597	-0.024778414939200633
101928602	0
101928616	-0.00777848899191668
101928618	-0.012383700181827757
101928622	0
101928646	0
101928649	-0.021419439550817373
101928651	0
101928661	0
101928673	0
101928682	-0.04556387346299172
101928684	-0.004739965124009251
101928687	0.02132995558378512
101928694	0
101928700	0
101928707	0.007824016617086146
101928708	0
101928710	-0.0023105862485787764
101928725	0.013693285771149977
101928728	-0.011398050524193418
101928731	-0.018508183492482247
101928739	0
101928748	0
101928751	0
101928770	-7.95540686976116e-4
101928773	-0.00794050572669064
101928778	0
101928784	0.019255045491123786
101928790	0
101928795	-0.018328931994869326
101928797	-0.10278337343964183
101928809	0
101928820	0.01888972102684672
101928823	0
101928834	0.06041961442656149
101928837	0
101928844	0.020128515594497694
101928845	0.01183902627589098
101928846	0
101928847	0.02851939243100207
101928850	-0.0072226541342003524
101928857	0
101928858	0.0598380190731764
101928865	0
101928881	0
101928886	0.04767223749929032
101928894	-0.013867605919266343
101928896	0
101928909	0
101928922	0.02032881060341419
101928937	0
101928940	0.002460465647305975
101928973	0.011101371445266404
101928978	0
101928988	0
101928989	0
101928999	0
101929002	0
101929004	0
101929019	-0.012320549089590918
101929027	0
101929034	0
101929052	0.040569155182125206
101929064	0.023142813514226163
101929076	0
101929081	-0.0034535271927240113
101929084	0
101929109	0.006742536632970465
101929110	0
101929116	0
101929123	0
101929144	0.017389705722513575
101929151	0
101929153	0
101929154	0
101929162	0.010424014236424372
101929164	-0.005240897422778652
101929172	0
101929176	0
101929181	0
101929210	0.010066386492962529
101929224	0.04587472045809725
101929239	0
101929241	0
101929243	-0.040953346329878855
101929260	0
101929261	0
101929265	0.003065083084827755
101929268	0
101929269	0
101929288	0
101929315	-0.006280581965311956
101929328	0.022940698192034165
101929335	-0.07914754319617472
101929378	0
101929384	0
101929406	0
101929407	0.010191911821519942
101929413	0
101929423	0.00966554522583589
101929441	-0.022798745932177303
101929460	0
101929472	0.02232575912291852
101929478	0
101929486	0.0032060959109036532
101929488	0
101929497	-0.009572471405478993
101929505	0.031135138841971548
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0.010535592518332328
101929536	-0.007945925709719154
101929538	-0.01350271547395323
101929549	0
101929552	0
101929557	0
101929570	0
101929582	0
101929584	0
101929586	-0.017186626432174425
101929591	0
101929592	-0.019563002089661205
101929607	0.013414511917364615
101929620	0
101929623	-0.002924455275813244
101929631	0
101929651	0
101929657	0
101929690	0
101929693	-0.012978690553182345
101929694	0
101929717	0.0038021405615143783
101929718	-0.012137642956814288
101929719	0.055906862960284374
101929726	-0.010260814056183381
101929730	0
101929745	0.012469678900345218
101929748	0
101929759	0.013893125735646819
101929760	0.06460080312547171
101929765	0.002763736442967373
10193	0
101930114	-0.04077921227106806
101930421	-0.004652149336549183
101930452	-0.01695090598608076
10194	0
10195	-0.009844996248983185
101954204	0.06492097258042863
10196	0
10197	0
101978719	0
10198	-0.03605940681776262
10199	0.0016961841513950184
102	-0.00470730874131493
1020	-0.010378936196016668
10200	0
10201	0
10202	0.009780995945691623
10203	0
10204	-0.004804919658806193
10205	-0.0089867787259472285
10206	-0.002351769829970884
102060282	-0.009139296385085214
10207	-0.033648068752722735
10208	-9.793094557424857e-4
10209	0
1021	-0.002816382288355697
10210	0
10211	0.011185460196165517
10212	0.03507450921015199
10213	0
10214	0
10215	0
102157402	0
10216	-0.054854783321546696
10217	0
10218	-0.015945851117484602
10219	0
1022	0.009322637326703272
10220	-0.009739167918810151
10221	0
10223	-0.014963524749532582
10224	-0.006293356884710627
10225	-0.015483972855997787
10226	-0.0064501518210590405
10227	0.05920016315568114
10228	0.00832500268974839
10229	0
10230	0.02714906033286905
10231	-0.033383420123637327
10232	0.006261901296223509
10233	0
10234	-0.05572397046717967
10235	-0.014660513171279197
10236	0
10237	-0.02065311764589489
10238	0
1024	-0.004096670413303572
10240	0
10241	0
10242	0.00147848900358229
10243	-0.014620486485062865
10244	0
10245	0
10246	0
102467079	0
10247	-0.006289318941499576
10248	-0.027005047393408248
10249	0.012387672733753274
1025	0.015079883488631242
10250	0
10251	0
10252	0
10253	0.03715293528951655
10254	0
102546226	-0.021898640218689
102546294	0
10255	-0.03845703793437328
10256	-6.016558003692614e-4
10257	0
1026	0.01372047130797199
10260	0
10261	-0.02136194659048698
10262	-0.0028775629871984993
10263	-0.01136944126561057
10265	0.0018209698990362684
10266	0.0366492403627359
10267	-0.0056232196227925125
10268	0
10269	0
1027	0
10270	0.0033824384611705013
10272	-0.01584436377377756
102723335	-0.021424373361511515
102723526	0.06539848421516813
102723661	-0.012235383333611512
102723684	0
102723692	0.03944192575012702
102723701	0.0077738684116677925
102723775	0.0010056842039499571
102723786	-0.006096175526670043
102723809	-0.013733053307089694
102723932	0
102724009	0
102724094	-0.02148820458037809
102724201	-0.039155328409534985
102724323	-0.10574370005366424
102724368	0.05299824049270837
102724508	0
102724511	0
102724532	-0.019045587577141993
102724612	0
102724699	0
102724814	0.015422849286003888
102724927	0
102724929	0
10273	0.002829654159056214
10274	0
10276	3.1295117777897156e-4
10277	-0.021109642230604766
10278	5.95942015548379e-4
10279	-0.011754599696032278
1028	0.10224567314644588
10280	0
10281	0
10282	0
10283	3.5134032994973865e-4
10284	0
10285	6.389673655486714e-4
10286	-0.013627135299733466
10287	0.08659331025239173
10288	0.007831779087837321
10289	-0.019982324382035437
1029	0.12313766770291179
10290	-0.018294558520706578
10291	0.004332812637276885
10293	0.038726570182648905
10294	0
10295	0.029446487584948566
10296	0.02198982173938495
10297	-0.013056618506849993
10298	0.018808593833141284
10299	0
103	0.03456068446291758
1030	0.005348115440044632
10300	0
10301	0.05953146714917437
10302	0
10307	-0.009943530280246362
10308	-0.016913367936923995
10309	0
1031	-0.04455170206994852
10311	0
10312	0.03205419126804465
10313	0
10314	0
10316	-0.015516385863247037
10317	-0.004147194329773286
10318	-0.0012415943732532468
10319	-0.006661840023822937
1032	-0.010055388242216532
10320	-0.032858318570063744
10321	0
10322	0.05671530767137215
10324	0.03880614916498074
10325	0.05445482241070846
10326	0.007204571330262608
10327	-0.020633958298883964
10328	0
10329	0
1033	-0.026507998734237894
10330	-0.019282348848379358
10331	0
10332	-0.041790579298555064
10333	0
10335	-0.025001494658622385
10336	0.006968361948114271
10342	0.0038858153345361387
10343	-0.01704489688343976
10344	0
10345	0
10346	0
10347	0
10350	-0.007858596664389839
10351	-0.033212545530354076
10352	-0.010927980532305216
1036	-0.001577634344103193
10360	0.038636493030653495
10361	0.08565114730539744
10362	0.003996217717785609
10363	0
10365	0
10367	0.01830095338000506
10368	0
10369	0
10370	0
10371	-0.011813449579290577
10376	-0.05020880796547033
10379	-0.025482327097038394
1038	0
10380	0.008352282605656994
10381	0
10382	-0.07611735956213037
10383	-0.009380140582264176
10384	0.05768693102098494
10385	-0.027623796479379008
10388	0
10389	-0.07021427742088714
1039	-0.013799134486383128
10390	3.6241299059844686e-4
10391	-0.04064751607758017
103910	-0.008028279595637773
10392	0
10393	0.013232396798715278
10394	0.0032992456479718412
10395	0.009018489537121538
10396	-0.04827570488599961
10397	-0.035527356305557777
10398	0
10399	0
104	0.0064559751195379335
1040	-0.0116681760652688
10400	0
10401	-0.05483376438510874
10402	0.030936374170335276
10403	0.04304248971487168
10404	0.003185612859884821
10406	-0.05204348511310402
10407	-0.030864896974059926
10408	0.0012798681134434512
10409	0.038950378909406176
1041	0
10411	0
10413	0
10417	0.12107945813956428
10418	0.005645026089800908
10419	-0.01249489625333735
10420	-0.0014930965477565345
10421	-0.0011134660077242176
10422	-0.011306590570332837
10423	-0.01001036118964592
10424	-0.00657961715598226
10425	0
10426	0
10427	0
10428	0
1043	0
10430	0.008296056060399787
10432	0.022047684667894477
10434	0
10435	-0.027604642356410816
10436	-0.025012440981652572
10437	0.011174664467927562
10438	-0.03814076097126142
10439	0
1044	0.06013142586942126
10440	0
10443	0
10444	0.03220647853097255
10445	0
10446	-0.013689676056839045
10449	0.04552393600130845
1045	0.02858936403694895
10450	-0.023610510250934722
10451	-0.06000732609868624
10454	0
10455	0
10456	0
10457	-0.030615071491983607
10458	0.06853140255473844
10459	0
1046	0
10460	0
10461	0.0790514876471986
10462	0
10463	0.0036329610970420602
10464	0.06289664896650729
10465	0
10466	0
10467	-0.021794862280718374
10468	0.0015639602812975036
10469	-0.01903010522740142
1047	0
10471	0
10472	0
10473	0
10474	0.002847070669249875
10475	0.0057552146521570495
10478	-0.005483415476638947
10479	0.010179134987267071
1048	0
10480	-0.01755251958429613
10481	0.07141150560721372
10482	0
10483	0
10484	-0.016152209948137923
10485	-0.07915639900707308
10486	0
10487	0
10488	0.00279148872586827
10489	-0.024239379835007815
10490	-0.005232103653360335
10491	0.01724460235402127
10492	0
10493	0.005550992274670148
10494	0
10495	0.04301731940616629
10497	0.012318717833971132
10498	0.019947890829094317
10499	-0.005078988665770075
105	0.07030127425812978
1050	-0.03314452029284485
10500	-0.001757597923455095
10501	-0.02718636187428638
10505	0
10507	0
10509	0.0037794594335782412
1051	0
10512	0
10513	0
10514	0
10516	0.006562621414055297
10518	0
10519	0
1052	-0.05668664200618188
10520	0.025491602671158506
10521	0.008019044449622908
10522	-0.003528701400991487
10523	0
10524	0.009311605047895547
10525	-0.0010969555266700341
10526	0.021734520492251906
10527	-0.0023814545819747304
10528	-0.054690380109576414
10529	-0.047253226797866456
1053	-0.054896657344695364
