gene	male-fetus-coarse-1
29080	-0.0010413258778938983
29081	-0.004451155832418817
29082	0
29083	0
29086	0
29087	0
29088	0
2908	-0.0019218508087935056
29091	0
29092	0
29093	0
29094	0
29095	0
29097	0
29098	0
29099	0
2909	-2.3507658126383453e-4
290	0.006246682776873778
29100	0
29102	0
29103	0
29104	0
29105	0
29106	-0.0051129480555551785
29107	0
29108	0
29109	0
29110	-0.004741410459832643
29113	-1.1756175396215879e-4
29114	0
29115	0
29116	0
29118	0
29119	0
2911	0
29121	0
29122	0
29123	-6.227207408483917e-4
29124	0
29127	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	6.956942299426769e-4
2918	0
2919	0.012479931753419231
291	0
2920	0.0016679483975891242
2921	0.005635008768034334
2922	0.010794554651543053
2923	3.730605618339158e-4
2925	0
2926	0
2928	0
292	0
2931	0
2932	0
2934	0
2935	0
2936	0
2937	0
2938	0.004339260732164538
293	0
2940	0
2941	6.073019743264421e-5
2947	0
2948	0
2949	0
2950	0.013792015442041648
2954	0
2956	0
2957	0
2958	0
2959	0
2960	0
2961	0
2962	0
2963	0
2965	0
2968	0
2969	0
2971	0
2972	0
2974	0
2975	0
29760	-5.716389394666376e-4
29761	0
29763	0
29766	6.047356969990587e-4
29767	-9.711381763594229e-4
2976	0
29774	-4.5861851641601606e-4
29775	0
29777	0
2977	1.1855325531106683e-4
29780	0
29781	0
29789	-0.0016852284980531133
2978	5.0135916800122215e-5
29796	0
29799	0
2979	0
29802	0
29803	0
2980	0
2981	0
2982	0
2983	0
29842	-5.885010674322629e-4
29844	0
2984	0
29851	0
29855	0
2986	0
2987	-0.0019655051548318676
29880	0
29881	0
29882	0
29883	0
29887	-0.008614564201239483
29888	0
29889	-0.003487473435464271
29890	0
29893	0
29894	0
29895	0
29896	1.22701861742627e-4
29899	-0.004364777770333617
29901	0
29902	0
29903	0
29906	0
29909	-0.0020259379219727193
2990	0
29911	0
29914	0
29915	0
29916	0
29919	0
29922	0.004852110795607962
29923	0
29924	0
29925	0
29926	0
29927	2.065783300835232e-4
29928	0
29929	0
2992	0
29930	0
29933	0
29935	0
29937	0
2993	0.010201714174835341
29940	0
29942	0
29943	0
29944	0
29946	0
29948	0
29949	0
2994	0.011315502053136955
29951	0
29953	0
29954	0
29956	0
29957	0
29959	0
2995	0.01839475645797782
29960	-0.0030639637362976334
29965	0
29966	-1.8128924611229987e-4
29967	0
29968	0
29969	-7.862016393287239e-4
2996	0.003899899377284162
29974	0
29978	0
2997	0
29980	0
29982	0
29984	0
29986	0
29988	0
2998	0
29991	-0.0011687540912969677
29992	0
29994	0
29995	0
29997	0
29998	0
29999	0
2999	-4.7294632272365446e-4
29	4.829341261869799e-4
2	-0.007419552097819197
30000	0
30001	0
30008	0.006822681567047059
30009	0
3000	0
30012	0
3001	-0.002633435348553325
3002	-0.0026290963223205774
3003	-0.0033053534251718227
3004	0
3005	0.0034077155156060053
30062	0
3006	9.28988978807969e-4
3007	0
3008	0
3009	0
3012	0.0021706327170301354
3014	0
3015	0
3017	4.203804423777896e-4
3018	0
301	-0.012567626738600242
3021	0
3024	0
3026	0
3028	-2.7405018787944824e-4
3029	0
302	0
3030	0
3032	-0.0015363116055559902
3033	0
3034	0.0012143484471145007
3035	0
3036	-0.003943954733090035
3037	-0.002382630365895572
3043	-0.011934897997803997
3045	0
3046	0.025566336104184354
3048	0.06327354916529598
3049	0.010463558107803866
3052	0
3053	0.0031384614669233437
3054	0
3055	-0.002350026034500707
3059	-0.013989983132001556
3060	0
3061	0
3062	0
3064	0
3065	0
3066	0
3067	0
3068	0
3069	0
306	0.016624688549479502
3071	-9.933694761476404e-4
3073	0
3074	-3.690154940424537e-4
3075	-0.009462769171450417
3077	0
307	-1.0143598070221851e-4
3080	0
30811	0
30813	0
30814	0
30817	-0.0020736841574321187
30819	0
3081	0
30820	0
30827	0
3082	0
30833	0
30835	0
30836	-0.0026578252667708623
30837	-0.005263478707099706
3083	3.460837651196155e-5
30844	0
30845	0
30846	0
30848	0
30849	0
3084	0
30850	0
3087	0.006044071950489432
308	0
3090	0
3091	0.004095186591881745
3092	0
3093	0
3094	0
30968	0
3096	0
3097	0
3098	1.4369176255030279e-4
3099	-0.009570516349012298
309	0
30	0
3101	0
3104	0
3105	-0.009943013392073373
3106	-0.015102730157120998
3107	-0.011388323400641737
3108	-0.03114879987819433
3109	-0.017285233803595965
310	0
3110	-5.642160993618298e-4
3111	0
3112	-0.0030076324619931804
3113	-0.043585853820990395
3115	-0.007306787091719
3117	-0.018389433957798462
3119	-0.01917815897778585
311	-0.003646938883870897
3120	0
3122	-0.041849486163080436
3123	-0.03469698415954105
3128	-0.006003795205595114
312	0
3131	-0.004994389465884887
3133	-0.009675765606219735
3134	-0.008339017283841028
3135	-4.5447830415445815e-4
313	0
3140	-0.010782597154092627
3141	0
3142	0
3145	0
3148	0
3149	0
314	0
3155	0
3156	0.008906729917642775
3157	0.011942709667864315
3158	0
3159	0
3161	0
3162	0
3163	0
3164	-0.006185043846389871
3166	0
3169	0.0016818153668182163
316	-0.009166129819197047
3170	0
3172	0
3174	0
3175	0
317662	0
3176	0
317762	0
317781	0
3177	0
3178	0
317	0
3181	0
3182	0
3184	0
3185	0
3187	0
3189	0
318	0
3190	0
3191	-0.007000298337818654
3192	0
3195	-4.565052165821879e-4
3196	0
3198	-0.0016164889509563908
3199	0
319	0
31	0
3200	-6.721828909228603e-4
3201	0
3202	0
3203	0
3204	-0.0017956755827946544
3206	-0.0011340730918249157
3207	0
3208	-3.921275250965855e-5
320	0
3211	0
3212	0
3213	-8.205543396501013e-4
3215	0
3216	0
3217	-0.005841473441146105
3218	0
3219	0
321	0
3221	-0.009275120643629451
3222	0
3223	-0.01197655253788351
3224	-4.0071563113965204e-4
3226	-0.0015268931547686869
3227	0
3229	-0.002211629034578369
322	0
3231	0
3232	0
3235	-0.0023163644415971868
3236	-0.0033377976586265222
3237	-0.0014564430089032583
3238	0
3239	0
323	0.005189525291875078
3240	-0.00506646164517529
3241	-1.7192540179683635e-4
3242	0
3248	0
3249	0
324	0
3250	0
3251	-0.008103307044470527
3257	0
325	-0.004401186797634467
3263	0
3265	-3.6626347618692797e-4
3267	0
3268	0
3269	0
326	0
3270	0
3273	3.531208897419105e-4
3274	0
3275	0
3276	0
327	0
3280	0.0033584232589914977
3281	0
3283	0
3284	0
328	0
3290	-0.003500223758820609
3291	-0.0011175927062020599
3292	0
3293	0
3294	0.019610224150735534
3295	0
3297	0
3298	0
3299	-0.0034163472340281525
329	0
32	-6.612862586965597e-4
3300	0
3301	0
3303	0.005179670948543927
3304	0
3305	0
3306	0
3308	0
3309	8.368461413858615e-4
330	-0.006620937077342635
3310	0
3312	0
3313	0
3316	0
331	0
3320	0
3321	0
3326	0
332	-0.0023120146765872856
3337	0
3338	0
3339	0
333	0
3340	0
3344	0
3346	0
3347	0
334	0
3350	0
3351	0
3352	0
3354	0
3355	0
3356	-0.004415530838119718
3357	0.0014511264465788157
3358	-0.0014249127982082109
3359	0
335	0.009534455087637637
3360	0
3361	0
3363	0
3364	0
336	0.003337652313885957
3371	0
3373	0
3375	0
3376	0
337	0
3381	0
3382	0
3383	0
3384	0
3385	-0.0020757125183262734
338645	0
3386	0.012510792660491125
338	0.002036236429066725
339105	0
339229	-0.00257877067541521
339290	0
339448	0
339479	0.0022526212225381626
3394	0
339524	0
3396	-6.113112555637134e-4
3397	0.0021715612164290915
3398	0
3399	0.004028277362796402
339	0
33	0
3400	0
340591	0
3416	0
3417	0.0034464297843195073
3418	0
3419	-0.0038579181026791947
341	-0.004416599935725493
3420	0
3421	0
3422	0
3423	-0.004410480017897481
342538	0
3425	0
3426	-0.0020455990424524018
3428	-8.268889519241165e-4
3429	-0.03212861612490259
342	-0.0023249982226006536
343069	0
3430	-0.00863039823916033
3431	0
3433	-0.008386480720283964
3434	-0.012980535094904398
3437	-0.007764358051663423
3439	0
343	0
3440	0
3442	0
3443	0
3445	0
3446	0
3449	0
3452	0
3454	0
3455	0
3456	0
3458	0
3459	-0.0025228896578944372
345	0.008294885885284072
3460	0
346157	0
346562	0
3467	0
347344	0
3475	0
3476	0
347733	0
347853	0
347902	0.010674206919930436
3479	0
347	-0.01036786750178136
3480	0.0071989399965441915
3482	0
3483	0
3484	0
3485	0.007098167427279753
3486	0
3487	0.0022333313698818568
3488	0
348995	0
3489	-0.0015912144877927397
348	-0.005255077149972678
3490	-0.006647938770985019
3491	0
34	-9.657749999996877e-6
3508	0
350	6.752340475121031e-5
3512	-0.021079687460227422
3516	0
351	0
353189	0.0033142902612723936
353299	0
353500	0
353514	0
353	0
3543	0
3547	0.007283934530880253
3549	0
354	0
3550	0
3551	0
3552	0.005156965867846417
3553	0.003972020285602143
3554	0
3556	0
3557	0
3558	0
3559	-3.8240158889223217e-4
355	0
3560	0
3561	-0.002354769643401305
3562	0
3563	0
3565	0
3566	0
3567	0
3568	0
3569	0.0029346701578793206
356	0
3570	-9.092873128526817e-5
3572	0
3574	-0.008409726000011388
3575	0
3576	0.008923393624049028
3577	0
3578	0
3579	-0.002103480121066563
357	0.006897958379022251
3586	0
3587	-0.001569982613019461
3588	0
3589	0
358	0.0025058399611092015
3590	0
3592	0
3593	0
3594	0
3595	0
3596	-2.742733237091742e-4
3597	0
3598	0
359	0
35	0
3600	0
3601	0
3603	0
3604	0
3605	0
3606	0
3607	0
3608	0
3609	0
360	-0.004857596623228358
3611	7.251991303972851e-4
3612	-0.001485123361836191
3613	0
3614	0
3615	0
3617	9.441311558007145e-4
3619	0
361	-0.005575509236460286
3620	-0.004129706822840363
3621	0
3622	0
3623	0
3624	0
3625	-0.016237027216373105
3626	0
3627	-0.011107254768639323
3628	-8.623025929130787e-5
362	0
3630	0
3631	0
3632	0.0031039809830890504
3633	0
3635	0
3636	0
3638	0
363	0
3640	0
3641	0
3642	0.0061856299240559895
3643	0
3645	0
3646	0
3651	0
3652	0
3654	-0.004542714171262372
3655	0
3658	2.673730325106819e-4
3659	-0.0015455572244608426
3660	0
3661	0
3662	0
3663	0
3664	0
3665	0
3667	0.0018378833841857915
3669	-0.006606976014243714
366	-0.008900107338335881
3670	-0.004440098755531437
3671	-0.01087521816271203
3673	0.005290048021597461
3674	0
3675	0.003305251060486038
3676	0.013254210962954146
3678	6.797023174850941e-4
3679	0
367	-0.002776360695753725
3680	0
3682	0
3683	0
3684	-0.003817557226902976
3685	0
3687	0
3689	-0.009146919757616102
368	0.0013718737229025323
3690	0
3691	0
3692	0
3693	0
3694	0
3695	-0.0013317425134002987
3696	0
3697	0.003315555257283334
3698	0
3699	0.0017406584483360234
369	0
36	0
3700	-4.425692279313687e-4
3702	-0.0026015401346563137
3703	0
3704	0
3705	0
3706	-1.9992182805448524e-5
3707	0
3708	0
3709	-5.157825863318715e-4
3710	0
3712	0
3713	-4.595567205426225e-5
3714	0
3716	0
3717	0
3718	0
3720	0
3725	0
3726	0
3727	0
3728	0.007422553498222366
372	0
3730	0.014421451479504513
373156	-0.0011877974423494875
3732	0
3735	0
3736	-0.0020195493181281252
3737	0
3739	0
373	0
3741	0
374291	0
3742	0
3744	0
3745	-0.002818205400521815
374655	0
3746	0
374868	0
3748	0
3749	0
375035	-6.956343310955791e-4
375056	0
375057	0
3750	0
3751	0
3752	0
375346	0
375449	0
3754	0
3755	0
3756	0
375790	0
3757	0
3758	0
3759	0
375	0
3760	0
3761	0
376267	-0.0010722254975338633
3762	0
3763	0
376412	0
3764	0
3765	0
3766	0
3768	-4.0876973593330926e-4
3769	0
3770	0
3772	0.0017953155879498763
3773	0
3775	-0.010831741946458279
3776	-0.0029824717217195214
3777	8.211105703225831e-4
3778	-0.0013112437305213293
3779	-7.771880291176122e-4
377	0
3780	0
3781	0
3782	-0.0019057397804567923
3783	-0.00258482856130451
3784	0
3785	0
3786	0
378708	-9.589087111389634e-4
3787	0
378	0
3790	0
3791	0.01642913360643979
3792	0
3795	0
3796	0
3797	0
3798	0
3799	0
379	0
37	-0.0018744849034875728
3800	-0.006611966230733115
3801	0
3802	0
3804	-0.004319111887311862
3805	0
3809	0
3811	0
3812	0
3814	0
3815	0
3816	0
3817	0
3818	0
381	0
3820	-8.732672924551454e-4
3823	0
3824	0
3827	0.0025192352292959523
382	-0.0020367010548401425
3831	0
3832	0
3833	0
3834	0
3835	0
3836	0
3837	-0.0040618713529818485
3838	0
3839	0
383	0
3840	0
3841	0
3842	0
3843	0
3845	-0.0015406087443500817
3846	0
3848	0.00782887110968832
3849	0
384	0
3850	0
3851	-0.002296275845114872
3852	-0.00355362197934181
3853	-0.0047057416738001895
3854	-0.0028376507472606845
3855	0
3857	0
3858	0
3859	0
3860	0
3861	-0.0017448766345845301
3866	-0.0037101459252076655
3868	-0.0022125720781369877
387032	0
387082	0
387263	0
3872	-0.005790906782784698
387509	0
387751	0
387	0
3880	0.01347492362912467
3881	0
3882	0
3884	0
388567	0
388569	0
3885	-6.503206070161095e-4
388650	0
3886	0
388714	0
388796	0
3887	-4.0103724602836893e-4
388969	0
3889	0
388	0
3890	0
389136	0.003294073877214297
389177	0
3891	0
3892	0
3895	0
389677	0
3897	0
389856	0
389898	0
3898	0
3899	0
389	0
38	-3.9619637469271254e-4
3902	-3.2844647394297734e-4
3903	-0.0045146342024309115
3904	0
390616	-0.0033392939000987287
3906	0
390892	0
3908	2.6473410014266864e-5
390940	0.002904158994194903
390999	0
3909	0
390	0.00804967364378531
3910	0
3911	0
3912	0.0036400068276497216
3913	0
3914	-0.004148835172855308
3915	0
3916	0
3918	0
391	0
3920	0
3925	5.083215971511006e-4
3927	0
3929	-0.002650840830830315
392	0
3930	0.0016521097798924047
3931	0.0011359700869355105
3932	-0.0027516959072653867
3933	0
3934	0
3936	-0.0041080886670865294
3937	-0.003960812032616676
3938	0
393	0
3945	0
3948	0
3949	0.006967444949800048
394	0
3950	5.907914217168547e-4
3952	0
3953	0
3954	0
3955	0
3956	-0.001098157770951493
3957	0
3958	-0.016093889076365702
3959	-0.004014040901838877
395	0
3960	0
3964	2.695859941676137e-4
3965	0
396	-0.0010049054663815375
3972	0
3973	0
3975	0
3976	0.0025928236431143705
3977	0
3978	0
397	-0.001972665197920687
3980	0
3981	0
3982	0
3983	0
3984	0
3985	1.6184331729294664e-4
3987	0
3988	0
398	0
3990	0.002061377726597608
3991	0
3992	0.004935853305516376
3993	0
3995	0
399664	0
399665	0
3996	0
3998	0
399979	0
399	-0.0038784501502374708
39	0.006065307700322355
400084	0
4000	-0.0025269774508793375
4001	8.565265179478253e-5
400451	0
4004	0
400506	0
4005	-8.763090870408985e-4
4007	0
4008	0
400	0
4010	0
4012	0
4013	0
4014	0
4015	0.01827159338978599
4016	0.013455611433643943
4017	0.01302233010495971
4018	0
401	-0.001699107060341007
402055	0
4023	0.002781287217248594
4025	0
4026	0
402	0
4033	-0.006935027851780898
4034	0
4035	0
4036	0
4037	0
4038	0
403	0
404093	0
4040	0
4041	0.006329514857307796
404281	0
4043	0
4045	0
404672	0
4046	-0.006920905612367992
4047	0.004215565627407807
4048	0
4049	0
4050	0
4052	6.80376206072139e-5
4053	9.523485684992945e-4
4054	0
4055	0
4056	-1.348982969117257e-4
4057	0
4058	0
4059	0
405	0
4060	0.005459498974675321
4061	-0.006928016183732639
4062	0
4063	0
4064	0
4065	-0.007510462218625951
4066	0.0012483782146599312
4067	0
4068	0
4069	-0.01306344416087574
406	0
4070	0
4071	0
4072	0.01703350108438993
4074	-0.0014490878054637963
4076	0
4077	-2.7619859984915804e-4
407	0
4081	-0.0011757321088976102
4082	0.0027924548114240935
4084	0
4085	0
4086	0
4087	0
4088	0
4089	0
408	0
4090	0
4091	0
4092	7.709201890781756e-4
4093	0
4094	7.90057731625689e-4
4097	0
4099	0
409	0
40	0
4100	-1.524604049077288e-4
4103	0
4107	0
4109	0
410	0
4110	0
4112	0
4113	0
4114	0
4115	0
4116	0
4117	0
4118	-0.008001149263481692
411	0
4121	0.004909490526908481
4122	0
4123	0
4124	0.0014272725877467398
4125	0
4126	0.002019225053126574
4128	-0.0035227179563129896
4129	-0.004376585265256362
412	-0.0013930152352844532
4130	0
4131	0
4133	-0.004008047932040031
4134	0
4137	-4.5300519266783533e-4
4139	0
4140	0
4141	0
4142	0
4143	0
4144	-1.2716117502484643e-4
4145	0
4146	0
4147	0
4148	0
4149	0
414	0
4150	0
4151	0
4152	0
4153	6.572854029793789e-4
4154	0
4155	-0.0010222829908535988
4157	0
4158	0
4159	0
415	0
4160	-6.209607968319405e-4
4161	0
4162	0
4163	-8.19698938869881e-4
4168	0
416	0
4170	0
4171	0
4172	-0.002969669580792076
4173	0
4174	0
4175	0
4176	0
4179	0
417	0
4184	0
4185	0
4188	0
4189	7.993366754270843e-4
4190	-0.0011080409745081417
4191	0
4192	0.0024350358162561984
4193	0
4194	0
4199	0
419	0
41	0
4200	0
4201	0
4204	0
4205	0
4208	0.0015698411110014261
4209	0
420	0
4210	0
4211	0.009151554364708266
4212	0.011657313985648246
4214	0
4215	0
4216	0
4217	-0.012245112513856281
4218	0
421	0
4221	0
4222	-0.0030271925387281144
4223	0
4224	0.005137054958816133
4225	0
4232	0.021699913491303756
4233	0
4234	-5.3141979894185e-4
4236	0
4237	0.022415466876515827
4238	0
4239	0.002980288256565827
4240	0
4241	0
4242	0
4245	0
4246	-0.0019284193406149718
4247	0
4248	0
4249	0
4250	0
4253	0
4254	0.0013354313581030832
4255	1.2920055890238354e-4
4256	-0.025963414749038703
4258	0
4259	0.0014953885775462463
4261	0
4267	0
4277	0
427	0
4281	0
4282	0
4283	-0.009377011414953479
4284	0
4285	0
4286	0
4287	0
4288	0
4289	0
4291	-0.0035283176889719303
4292	0.002618805809974294
4293	0
4294	0
4295	0
4296	0
4297	0
4298	0
4299	0
429	0.004463327502783154
4300	0.0034141405536195404
4301	0
4303	0
4306	0
4308	0.002745271460098293
430	0
4311	0.005209476984634489
4312	0.014648873392548898
4313	0.010280209171564332
4314	0
4316	-0.0018285930159299617
4317	0
4318	-0.008000647845310356
4319	0
4320	0
4321	-0.015179282161737626
4322	0
4323	0
4324	0
4325	0
4326	0
4327	0
4329	0
432	0.0056411448593828815
4330	0.01464100126457855
4331	0
4332	-0.007224911600409212
4335	0
4336	-0.0026913686600035028
4337	0
4338	0
433	0
4340	0
4342	0
4345	1.2031829247418225e-4
434	-4.145199552766783e-4
4350	0
4351	0
4352	0
4353	0.004541307185600228
4354	0
4355	-4.5926116304193513e-4
4356	0
4357	0.00232542508953846
4358	-0.0021820233736946854
4359	0
435	0
4361	0
4363	7.711631169468595e-4
43847	0
43849	0
438	0
439	0
43	0
440026	0.001385440536854185
440073	0
440348	-0.001408619592294092
440387	0
440560	0
440738	0
440	0
441024	0
441151	0
441263	0
441601	0
442186	0
442194	0
4430	0
4435	0
4436	0
4437	0
4438	0
443	-1.3797927038948607e-4
4440	0
444	0
445	-0.004224551745092649
4477	0
4478	0
4481	-1.2536551368536725e-4
4482	0
4485	0.0032130404757243604
4486	0
4487	-0.018119890837070718
4488	-0.0022491503751549563
4494	0.00665845015072307
4495	0.006156151386942435
4499	0
4501	-0.004175339330712449
4502	0
4504	-0.004307355454624878
4507	0
4515	0
4520	0
4521	-0.0022835708424697627
4522	-0.0013390506568190137
4524	0
4528	-0.011194310465172512
4534	-0.0022467909123035914
4542	-0.002221511590832407
4543	0
4544	0
4547	0.005487813737357736
4548	0
4552	0
4582	0
4583	1.934287502374137e-4
4585	0
4586	0
4588	0
4589	0
4591	0
4593	0
4594	0
4595	0
4597	0.0050734253319988975
4598	0
4599	-0.012129308910584002
4600	-0.015783320684744157
4601	0
4602	0.012702590996850517
4603	-0.0017232849057911325
4604	0
4605	-6.988731574524523e-4
4606	0
4607	0
4608	0
4609	5.64106235773743e-7
460	0
4610	0
4613	0
4615	0
4616	-0.004827411484080616
4617	0
4618	0
4619	-7.606208590372045e-4
4620	0
4621	0.0025352010178807407
4622	0
4624	0
4625	0
4626	3.2741355780926e-4
4627	0
4628	0.0034792342394406404
4629	0.004334899944477693
462	0
4632	0
4633	0
4634	0
4635	0.013302847591752603
4636	0.002005358921310926
4637	0
4638	0.0017994620461333302
463	0
4640	0
4641	-2.4400084243946787e-4
4642	0
4643	0
4644	-0.0025753307960827967
4646	0
4647	0
4649	0
4650	0
4651	0.003413220132257596
4653	0
4654	0
4656	0
4659	0
4660	0
4661	8.437789010940008e-4
4664	0
4665	0
4666	0
4668	0
4669	0
466	0
4670	-4.800440078155125e-4
4673	0
4674	0
4675	0.002041404088817344
4676	0
4677	0
4678	0
467	-1.54511194749287e-4
4680	-0.006059521938271181
4682	0
4683	-0.005267829900997605
4684	0
4685	0
4686	0
4688	-0.003954323423944709
4689	-0.0010536636141245971
4690	0
4691	0
4692	0.014503788062320062
4693	0
4694	-0.001576489202079616
4695	0
4696	0
4697	0
4698	-2.7327651702949206e-4
4700	0
4701	-2.494456195579187e-4
4702	0
4703	-0.0018920688590759382
4704	0
4705	0
4706	0
4707	0
4708	-0.004096926181268062
4709	-0.0031116868170532087
4710	0
4711	0
4712	0
4713	0
4714	0
4717	0
4718	0
4719	-0.006938759630210393
471	0
4720	-6.943816289740963e-4
4722	0
4723	0
4724	0.0012588128470284753
4725	0
4726	0
4728	0
472	-5.002333787250429e-4
4733	0
4734	0
4735	0
4738	0
4739	0
473	0
4741	7.091550790764222e-4
474344	0
4744	0
4745	0
4747	-1.997208191567769e-5
474	0
4750	0
4751	-0.006356910241794941
4752	0
4753	0
4756	2.6980957992605e-4
4758	2.1441420985345187e-4
4759	0
475	0.00266792321431869
4760	0
4761	7.234493599873752e-4
4762	0
4763	0
476	-0.005030399496765794
4771	0
4772	-1.267439556530617e-4
4775	0
4776	0
4778	0.011811489205281012
4779	0
477	-0.008115005992173793
4780	-0.006167983892044292
4781	-0.003421152754107197
4782	-0.007659541352915503
4783	0.004652686563328502
4784	0
478	0
4790	0
4791	0
4792	0
4793	0
4794	0
4795	0
4796	0
4798	0
4799	0
479	0
47	0
4800	0
4801	0
4802	0
4803	0
4804	0
4807	0
4808	0
4809	0
4811	0.013303735701227079
4814	0
4815	0
4817	0
4818	0
481	0
4820	0
4821	0
4824	0
4825	0
4826	0.019237620519592796
4828	0
4829	0
482	0.001129550739672527
4830	0
4832	0
4833	0
4835	-0.004118642229037871
4836	0
4837	-0.016411915896149785
4839	0
483	0
4841	0
4842	0
4843	0
4846	0
4848	0
4849	0
4850	0
4851	0.0010157881920948065
4852	0
4853	0.006114099296935003
4854	0
4855	0
4856	0
4857	0
4858	0
4860	0.0038138984757773173
4861	0
4862	0
4863	-1.1657520654375365e-4
4864	0
4868	0
4869	0
4878	0
4879	0.0015719218082980322
487	0
4880	0
4881	0
4882	0.001324654962646148
4883	0
4884	0
4885	-0.009688794165881436
4886	0
4887	0
4888	0
4889	0
488	0
4891	0
4892	0
4893	0
4897	-0.005648560349801057
4898	0
4899	0
489	0
48	0.0013668567267518508
4900	-0.0017439194080968328
4901	0
4902	-0.0017198543670546031
4905	-0.00552671005526758
4907	0.00607972932003839
4908	0
490	0
4913	0
4914	0
4915	-0.001938239837666186
4916	0
4917	0
4919	1.849895376001576e-4
491	3.222612547196677e-4
4920	0
4921	-0.0010590274998639815
4922	0.001236685034470847
4923	0
4924	0
4925	0
4926	0
4927	0
4928	0
4929	-0.00320399653764221
492	0
4931	0
4935	0.007288499707388058
4938	-0.010395599284251959
4939	-0.005327133170311054
493	0
4940	-0.007428639027738452
4942	0.003259521873706086
4946	0
4947	0
4948	0
4952	0
4953	0
4956	0
4957	-8.157755053553033e-4
4958	-0.008498435773250825
495	0
4967	0
4968	0
4969	0
496	0
4973	0
4974	-0.004426573377821611
4975	0
4976	0
4978	2.7685944197899893e-4
4982	0
49855	0
49856	0
4985	0
49860	0
4986	0
4987	0
4988	0
498	0
4990	0
4991	0
4992	0
4993	0
4994	0
4995	0
4998	0
4999	0
5000	0
5001	0
5002	0
5003	0
5004	0
5005	0
5007	0
5008	0
5009	0
5010	5.48711763603402e-4
5016	0
5017	0
5018	0.0014046059246817632
5019	-0.0017875995264722774
501	0
5020	0
5021	0
5023	0
5024	0
5025	0
5026	-0.002777074487070138
5027	-0.0013774334524239884
5028	0
5029	-0.0020431421701448873
5030	0
5031	0
5033	0
5034	0
5036	0
5037	-0.002844841487134322
5042	0
5045	0
5046	0
5047	0
50485	0
50486	0
50487	0
50488	0
50489	0
5048	0
5049	0
50506	0
50507	0
50508	0
50509	-0.008278297920788021
5050	0.006463019875969771
50512	-0.0013643326351133543
50515	0
5051	0
5052	0
5053	0
5054	0.0022665661322616368
5055	0
5058	0
50613	0
50615	0
50616	0
50617	0
50618	0
50619	0
50626	0
50628	0
5062	0
50632	0
5063	0
50649	0
5064	0.0012738264979986957
50650	0
5066	0
50674	0
5068	0
5069	0.007114550923250125
506	0
50700	0
50717	0
5071	0
5073	-0.005963789293540486
5074	0.0022132171235878795
5075	0
5076	0
5077	-0.0017200204875881197
5078	0
5079	0
50805	0
50807	0
50809	0
5080	0
50810	0
50813	0
50814	0.0012012528686560428
5081	0
5082	0
50831	0
50832	0
50833	0
50834	0
50835	0
50836	0
50837	0
50838	0
50839	0
5083	0
50840	0
50848	3.299293407884134e-4
50852	-7.122004622827804e-5
50853	0
50854	0
50855	-5.467602746095293e-4
50856	-1.2507718492764475e-4
50859	-9.18737943548078e-5
50861	-0.0022295997634327915
50862	-7.549838014794339e-4
50863	0.005323127889269232
50865	0
5087	1.0867406589975658e-4
5089	0
5090	0
5091	0
5092	0
50937	0
50939	0
5093	0
50940	0
50943	0
50944	0
5094	0
5095	0
5096	-0.0036247290435077266
5097	0
5098	0
50999	0
5099	0
509	0
50	-0.0015384155622707718
51001	0
51002	0
51003	0
51004	0
51005	0
51006	-0.0017350734801024035
51008	0
51009	1.6088938855401196e-4
5100	0.002181395525286772
51011	0
51012	0
51014	0
51015	0.0025945268219581805
51016	0
51018	0
51019	-0.0034844618332809667
5101	0
51020	-0.00136007684971246
51021	0
51022	0
51023	0
51024	0
51026	0
51027	0
51029	0
51031	-0.0027248393171039427
51032	0
51035	0
51042	0
51043	0
51046	-0.0014820237500612512
5104	-0.0011814222938179833
51050	-0.0012334133001380622
51052	0
51053	0
51054	0
51056	-0.002883208581760378
5105	-7.601335053203666e-4
51063	-0.006039980802137855
51065	0
51066	0
51067	3.0715051415461473e-4
51068	0
51069	0
5106	0
51070	0
51071	-0.005573267227305656
51073	0
51075	0
51076	0
51077	0
51078	0
51079	0
51081	0
51082	0.003048490565951417
51083	0
51084	0
51085	0
51087	0
5108	0
51090	0
51092	0
51093	-3.734676201324892e-4
51094	-0.0017293909759099203
51096	-8.498951550287591e-4
51097	0
51098	0
51099	0
51100	0
51101	0
51102	0
51103	0
51104	0
51105	-8.456176218408246e-5
51106	0
51107	0
51108	3.387124624834285e-4
51109	0
5110	0
51110	-0.005981339300549836
51111	0
51112	-5.780342474680875e-5
51115	-0.0025663660018302075
51116	9.344882683859738e-4
51117	0
51118	0
5111	0
51125	0
51127	0
51128	0
51129	0
51131	0
51132	0
51133	-0.001929756273736491
51134	-0.0015713710676059911
51135	0
51136	0
51138	0
51141	0
51142	0
51143	0
51144	0
51146	0
51147	0
51149	0
51150	0
51151	0
51154	0
51155	8.451522821165e-4
51156	0
51157	0
51160	0
51161	-3.5096268438879e-4
51162	0
51163	0
51164	0
51167	-0.0012240883015966226
51168	0
5116	0
51170	-5.601777480802757e-4
51171	0
51172	0
51174	0
51176	0
51177	0
51179	0
51181	-0.002770919921715971
51182	0
51184	0
51185	0
51186	0
51187	0
51188	0
5118	0
51191	-0.009542108219540303
51192	0
51193	0
51195	0
51196	0
5119	0
51200	0.008894697351320298
51202	0
51203	0
51204	0
51205	0
51206	0
51207	0
51208	0
