gene	male-young_adult-fine-2
1	-0.009099420235497375
10	0
100	0.028061192700498852
1000	0
10000	0.0216193984341959
100009676	0
10001	0.0012377560235006578
10002	0
10003	0.002174426987974054
10004	0.0048198181460505155
100048912	0
10005	0.015383739482145801
10006	0.010034531848309733
10007	-0.0010700890033220215
10008	0.04238366280549477
10009	0
100093630	0.04358647642692282
100093698	0
1001	-0.0474100043005955
10010	0
100101467	0.012746670385672442
100101938	-0.039685311204187654
10011	-0.043479892458144605
100113407	-0.00614301505131963
100124700	-0.007474983004207802
100125288	-0.02494626468836934
100126791	-0.016574187610265564
100126793	-0.006612601785405821
100127888	0
100127983	0
100128025	-0.009033804505911337
100128071	0
100128098	0.001020041310501159
100128124	0.11797418378405611
100128126	0.011884621073702157
100128139	0
100128164	-0.015843606624496312
100128191	0.004924730166025501
100128239	0.03181064760458984
100128325	-0.04534336603919029
100128554	-0.006847949191143334
100128590	-0.022790684390320275
100128640	-0.01451835127867956
100128731	0
100128750	0
100128782	0.08305898994383092
100128788	-0.01188913918974927
100128881	-0.006256124610726018
100128893	-0.05215038291554053
100128927	0
100128946	0.004682317653088768
100129128	-0.009125185709030755
100129175	0
100129195	0.007435189218335939
100129196	0.009384206237294091
100129250	0.0138427131602843
100129271	-0.002377205698345409
100129361	0.027705499960881178
100129427	0
100129461	0.010950192673329166
100129482	0
100129503	0
100129550	0
100129597	-0.004659998384506224
100129620	0
100129654	-0.004264658875639501
100129662	0
100129716	8.011512346693887e-4
100129722	0
100129726	-0.005328430708627719
100129792	-0.043247453787363686
100129794	0
100129827	-0.02092028697981402
100129845	0
100129858	-0.0027800799156747795
100129917	0
100129935	0
10013	0.003387027032611923
100130155	-0.0017010011270690122
100130249	0
100130264	0
100130331	0
100130357	0.07429663324371566
100130449	-0.03475579237686844
100130476	0
100130519	-0.015196350785370643
100130522	0
100130548	-0.011251809459827886
100130613	0.00552250807570124
100130691	0.09642347826732177
100130705	0.016276287205425535
100130717	0
100130733	0.0050917993192486155
100130776	0
100130894	-0.02743043157334751
100130933	0
100130950	0.03776028069192116
100130958	-0.02077172115509714
100130967	0
100131017	-0.011640497388306512
100131067	0
100131117	-0.05262330116441139
100131138	-0.0038466810777687413
100131187	0.00455867909149317
100131211	0
100131213	-0.006032520118639251
100131303	0
100131347	0
100131366	0
100131434	0.04255113969385837
100131496	-6.283671387174157e-4
100131655	0
100131691	-0.01768937301980543
100131755	-0.012164949639987988
100131801	0.08540609122707099
100131814	-0.0290520546585929
100131816	0
100132074	0
100132078	0
100132341	0
100132386	0.018837531132746808
100132464	0.0038243457840410017
100132476	0.004660616714869923
100132596	0
100132677	0
100132891	-0.0653812907695195
100133205	0.010579626197792796
100133311	0
100133461	0
100133612	0.009827270357195253
100133941	0.007800963843933391
100133985	0.004895631550817731
100134229	0
100134259	-0.037000766010139345
100134368	0
100134713	0
100137047	0.008401815205328185
10014	-0.01836677446007351
100141515	0
100144597	0
100144602	-0.0038541381796900276
100144603	0
100144748	0
10015	0
10016	0.015471786531071455
100169752	0.005920048719770573
100169989	0
10017	-0.025347723070429668
100170229	-0.010658180068050476
100170765	0
100170841	0
10018	0
100188893	0
100188953	-2.9784064912037617e-4
100189589	-0.009589806071907778
10019	0
100190938	0.018404329485490555
100192379	0
100192386	0.018854327652936865
1002	-1.330883465413659e-4
10020	-0.007772860652641855
10021	0.014731253997825421
10022	0
10023	0
10024	0.014770216996173466
10025	0.04107788142223046
10026	0.007200057935657717
100268168	0.007464659526509367
100270679	0
100272147	-0.0037089364975054664
100286844	0
100287015	0
100287114	0
100287177	-0.07623550126620005
100287366	0
100287482	0.03157963176085881
100287569	-0.05181401499641434
100287616	-0.015453968490930208
100287814	0.018842957589648185
100287896	0
100287902	0.0031891823298355656
100287932	0.015352205212748228
100288079	0
100288122	0
100288198	0
100288413	0.06156003078543599
100288637	0.07098109630894177
100288797	0
100289092	-0.036872590426213506
100289097	0
100289098	0
100289187	0
100289274	0.044931965954895715
100289341	-0.012034982485617664
100289373	-0.0038989808654890114
100289495	0
100289635	0
100289678	0.006410292015506446
100292680	0
100293516	0
100294362	0.01842691646542549
100294720	0
1003	0
100302691	0
100303728	0
100303755	0.04685785366581172
100306951	0.03110329484214597
100316904	-0.02552343544289083
100329135	0
100359394	0
10036	0.007492044012076169
100379174	0
10038	-0.010030049311306398
100381270	-0.010566788180473298
10039	-0.016630942501107103
1004	0.03565070038961078
10040	0
10042	-0.010796851880863205
100422737	0.006874730487527395
10043	0.006815677207736304
10044	0
10045	-0.011156997934645342
10046	-0.0030767336754379676
10047	0
10048	0.014075738025238309
10049	0
100499171	0.008595346928197635
1005	0
10050	0
100500850	0.1267563258200195
100505474	0.01779816522372523
100505478	0
100505495	0
100505501	0.048398204219113075
100505515	0
100505538	0
100505540	0.01234450667869412
100505545	0
100505549	-0.05617657813254107
100505573	0
100505583	0
100505609	0
100505616	0.0012859870519260044
100505619	0
100505622	0
100505624	-0.0351314856239451
100505641	0
100505658	0
100505659	0.05286076589393428
100505664	0
100505676	0
100505681	-0.04425241093055143
100505685	-0.005262538149387118
100505687	0
100505696	0
100505715	0
100505718	0
100505738	0.019502490782849508
100505741	-0.029430446670939147
100505746	0
100505761	-0.007542677866700725
100505768	0
100505776	0
100505782	0
100505783	0.01853693952564621
100505797	-0.016717926859821305
100505811	0
100505812	0
100505826	0.06307094766986567
100505839	0.08878127872332851
100505841	0
100505851	-0.006031082178935527
100505854	0.02240312950145624
100505876	0.005141843933579519
