gene	male-older_adult-fine-2
10000	0.020274446379694503
10001	-0.013160864546210968
10002	0.01054078334438305
10003	0.003304031958265896
100048912	0
10004	0.0550212524637261
10005	-0.03110949112695362
10006	-0.035125270482956474
10007	0.005862032461854336
10009	0.0059259638177286385
1000	0.06076722304595115
10010	-0.017598880067495118
100126791	-1.4794867253932313e-10
100128124	-0.005011006599595672
100128640	-0.03694784861002005
100129128	-0.012145593661556917
100129250	-0.014719822724938866
100129271	0.0053213719968429486
100129361	-0.017440643668967748
100129482	1.6489143079829926e-10
100130331	-0.005807275491855281
100130449	0.005595466287383137
100132341	0.013585882427959545
100132476	7.300888280200506e-11
100134713	7.408142462611332e-11
100137047	1.4341818640500855e-10
10013	0.009690939303373022
10014	-0.026466743901918305
10015	-2.173133594264182e-10
10016	-0.008851611056699946
10017	-0.003964000783965496
100188893	-7.185342002648743e-10
10018	0.03457101921807653
10019	-0.004656520746408129
1001	-1.0270885630319124e-6
10020	0.038236076233485926
10021	0.004099517266034273
10022	0.051196771176365806
10023	0.013347868579816402
10024	0.03266221897170314
10025	0.0017336391709498052
10026	-0.028021586546456607
100272147	0.022013598367385864
100287932	-0.0011972692138983757
100288413	0.010757374073666191
100289678	-0.03320460249161058
100293516	0.03945115964782889
1002	-0.00504222901119388
100316904	0.0016384422815358944
10036	0.02807674429499884
10038	0.006859877241973152
10039	0.013215541450603559
1003	-0.003822338615095745
10040	-0.020727589695713162
10042	0.011193738928136984
10043	-0.011879023953886776
10045	0.03811803762495924
10046	-1.844649861594469e-10
10047	0.010154573612214685
10048	0.02562264189797863
10049	-0.015583276516028376
1004	0.02913652801297604
100505741	-1.7558286155641818e-10
100505761	0
100505879	0.0014519627115546529
100505933	-0.01375758751692045
100506144	-7.992172823671878e-10
100506469	0.02405313877631948
100506504	0.008070361242488402
100506571	-0.0012701440024729604
100506581	-0.008120664976767797
100506963	-0.020888733889799387
100507331	0.001823153160310985
100507436	0.016456548899829115
100507605	0
10050	0.017151047008258046
10051	-0.051721770306212694
10052	-0.022380805862223282
10053	0.0056625322925445655
10054	0.01307819947826427
10055	0.012418001444590088
10057	0.05050847129231264
10058	0.03813201920894222
10059	-0.01570029978855392
1005	-0.0031124055579089143
10060	-0.007846441279381191
10061	0
10062	0.0016096765514768871
10066	0.015368191480515249
10067	0.004196740429473765
10069	-0.007115698114242021
1006	0.006784601677500247
10072	0.004022080303509151
10073	-0.006786982651459293
10075	5.664807804227008e-10
10076	2.6111459066617375e-10
10077	0.02169601643881298
10078	0.004539469831613574
10079	0.05296646690288232
1007	0.012773084419054306
10083	0.04508679606532882
10084	0.012964203611223338
10085	-0.019845588885062857
10086	-5.224486584444193e-4
10087	-0.02736129247147124
10089	0.011924829765179643
1008	0
10090	-3.1769881682812927e-10
10092	-0.011562699133911239
10093	-0.013469221091550063
10095	-0.03547664318135627
10096	-4.3496733115782645e-4
10097	-0.010799394253484931
10098	-0.010577261653756533
10099	0.013288039868369808
1009	0.049681064371827545
100	-0.010296239222849227
10100	0.014892651734285462
10101	7.219254640492789e-10
10102	-0.006936363534786951
10103	-0.019342732128369535
10105	-0.008948612566323368
10106	-0.019048684382724352
10107	0.0015282202604257038
10109	-0.022810164079136167
1010	-0.04157290997786664
10110	-0.015379492602612597
10111	1.4037726152489738e-10
10112	0.0021596142337477926
10113	0.031245795148134796
10114	-1.1539812898396034e-9
10116	-0.01686974610083319
10120	-0.011086011917286533
10121	-0.002971878440665512
10123	0.04224526981674726
10125	0.0046960780131524325
10126	-0.0036216923078528813
10127	7.923737666525744e-11
10128	0.02141195025656393
10129	-0.008042036936444735
1012	-0.08043296619760539
10130	0.018449530569880405
10131	-9.408013888954154e-11
10133	0.037799190585217274
10134	0.0021869330021782474
10135	0.0014408275327660975
10136	-0.0063805129947165275
10137	0.007008281178857747
10138	-0.021331220404525064
10139	2.2322589697842697e-10
1013	-0.03746810328387475
10140	0.0610540218472589
10141	0
10142	0.02932108424723682
10144	0.07164027808358604
10146	-0.02433308353942356
10147	0.0012258189972312664
10148	-0.022670458503452354
10149	-0.058518005812892314
1014	-0.016186856884247317
10150	-2.2329386108190803e-10
10152	-0.01315362329766678
10153	-0.017246631951283713
10154	1.6906887352343664e-10
10155	-0.0200709082480439
10157	0.025919983845612678
10158	0.09595450186161479
10159	-0.014135704156160682
1015	0.03272811836574561
10160	0.004599471546405969
10161	0.01388119137673853
10162	4.3848010624183054e-4
10163	0
10164	0.0154987900588454
10165	-0.013248810567006268
10166	-0.018405011393794406
10168	0.017810310758673474
1016	-0.02328591882909222
10170	-0.00269695005189704
10171	0.009467001046898092
10174	-1.1686917655578212e-4
10175	0.0024755682964298638
10178	-0.009941581388165713
10179	0.015289578880013279
1017	0.01733451761076087
10180	0
10181	0.008485809687749646
10184	0
10186	-5.084766176001326e-10
10188	7.839530751469135e-11
10190	0.03916345857317607
10193	0.0203127247106636
10195	0.0025402552330580207
10196	-0.010129800330781443
10197	-0.01454134359141132
10198	-1.743955508922954e-10
10199	5.275434569175158e-5
1019	-0.03640782255832837
101	0
10200	6.246307883223197e-10
10201	-0.026083358937943453
10202	0.012732379737374849
10203	0.04654278627244331
10205	0.011045874162684153
10206	-0.0402287172677434
10207	-0.006496911104606743
10208	0.004240146315592248
10209	-0.015987796953412594
1020	-0.022435948344794038
10210	-0.03005943832061073
10211	2.846558025900962e-10
10212	-2.05087849186475e-10
10213	-0.01440447337728239
10214	0
10215	0
10216	-0.006563083179247424
10217	0.025422299412019508
10218	0.04909342364488007
10219	0.039456503538542846
1021	-0.01762750750117115
10220	3.022046050237448e-11
10221	0.016325705890186212
10223	-0.04959191303928102
10225	-0.06928723617274027
10226	0.0017715240113056684
10227	0.0024248393625212056
10228	1.3906833316075262e-12
10229	-0.001273822401737473
1022	1.47683272125031e-10
10230	0.019855367883044095
10231	0.04046037914343928
10232	0.00843091548017854
10233	-0.009675004134677687
10234	-0.013787208724828002
10235	0.0037842792802396438
10236	-0.006410696529419529
10237	0.014396421956077097
10238	-0.00165143890705734
10240	0.007010863768409668
10241	-0.021147679422420993
