gene	male-fetus-fine-2
2935	0
2936	0
2937	0
2938	0.009096505375357177
293	0
2940	0
2941	0
2947	-0.004401797088526614
2948	0
2949	0
2950	0.010503800970486974
2954	0
2956	0
2957	0
2958	0
2959	0
2960	0
2961	0
2962	0
2963	0
2965	0
2968	0
2969	0
2971	0
2972	0
2974	0
2975	-4.953172472080542e-4
29760	0
29761	0
29763	0
29766	0.0010198402039691126
29767	0
2976	0
29774	-9.013119944486109e-4
29775	0
29777	0
2977	0
29780	0
29781	0
29789	0
2978	0.003077090390457057
29796	0
29799	0
2979	0
29802	0
29803	0
2980	0
2981	0
2982	0
2983	0
29842	0
29844	0
2984	0
29851	0.003321391407477055
29855	0
2986	0
2987	0
29880	0
29881	0
29882	0
29883	0
29887	-0.002628717014784086
29888	0
29889	-0.0044819605877000875
29890	9.364252054001641e-4
29893	0.003956622731088281
29894	0
29895	0
29896	6.213293140169904e-4
29899	-0.0020599824704411102
29901	0
29902	0
29903	0
29906	0
29909	0.0030476374855065115
2990	-0.0032995352537325104
29911	0
29914	0
29915	0
29916	0
29919	0
29922	0.0066785469484695985
29923	0
29924	0
29925	0
29926	0
29927	0
29928	0.004107307125486756
29929	0
2992	0
29930	0
29933	0
29935	0
29937	-0.002467319352200547
2993	0.006608098084953165
29940	-0.002645582732403309
29942	0
29943	0
29944	0
29946	0
29948	0
29949	0
2994	0.008804849202121831
29951	0
29953	0.003384802948169367
29954	0
29956	-0.002438208030526231
29957	0
29959	0
2995	0.018681071562552935
29960	0
29965	0
29966	-0.0010143612053497549
29967	0
29968	0
29969	0
2996	0.0033141167788751404
29974	4.806231740128437e-4
29978	0
2997	0
29980	0
29982	0.0016293758801321516
29984	0
29986	0
29988	-0.0015795014061363618
2998	0
29991	-6.095855230634959e-4
29992	-0.0013791327988638218
29994	0
29995	0
29997	0
29998	0
29999	0
2999	-0.006237436766466176
29	0
2	-0.017937703315491615
30000	0
30001	0
30008	0.006839477072992594
30009	0
3000	0
30012	0
3001	0
3002	-0.00949734281054352
3003	0
3004	0
3005	0
30062	0
3006	0
3007	3.7083619161827906e-4
3008	0
3009	0
3012	0.007008546752860556
3014	0
3015	0
3017	0
3018	0
301	-0.013382794592803225
3021	0
3024	0
3026	0
3028	0
3029	0
302	0
3030	0
3032	-0.0025706678052921012
3033	0
3034	7.213979498673375e-4
3035	0
3036	0
3037	-4.315295220196675e-5
3043	-0.0161459539731851
3045	0
3046	0.019278465785310235
3048	0.046252434058270446
3049	0.006268776476369293
3052	0
3053	0.0069116270297414194
3054	0
3055	-0.005697363616203776
3059	-0.0025009563336863693
3060	0
3061	0
3062	0
3064	-4.962707946304644e-4
3065	0
3066	0
3067	-3.501292189175658e-4
3068	0
3069	0
306	0.012052477477679022
3071	0
3073	-0.0013968431048712922
3074	-0.004639245495404725
3075	-0.006153458059775251
3077	0
307	0
3080	0
30811	0
30813	0
30814	0
30817	-0.005333871769356947
30819	0
3081	0
30820	0
30827	0
3082	0
30833	0
30835	0
30836	-0.0057599254119871145
30837	0
3083	0
30844	8.37046700043592e-4
30845	6.105620763824798e-4
30846	0
30848	0
30849	-0.003343113275121611
3084	0
30850	0
3087	0
308	-7.357962443961612e-4
3090	0
3091	0
3092	-0.003593744402529182
3093	0
3094	0
30968	0
3096	5.979937489797545e-4
3097	0
3098	0
3099	-0.0015652881924489337
309	0
30	0
3101	0
3104	0
3105	-0.009404868495555507
3106	-0.018913526089001324
3107	-0.013756444794048393
3108	-0.030012746208024337
3109	-0.017971385937206662
310	-0.002253639528805961
3110	0
3111	0
3112	-1.3452271085108982e-5
3113	-0.046260635937736744
3115	-0.00890862078645469
3117	-0.02025975160727038
3119	-0.023615808501678742
311	-3.7858729165799626e-4
3120	0
3122	-0.039592387678644723
3123	-0.03327635625405184
3128	-0.00259787964914795
312	0.00412895893970889
3131	-0.004348836424935823
3133	-0.008940098551403071
3134	-0.008111923811164818
3135	-0.0024548876058020906
313	0
3140	-0.005752578546465756
3141	0
3142	-0.0053859085057491995
3145	0
3148	0
3149	0
314	0
3155	0
3156	0.0069802259677652165
3157	0.009190776950741376
3158	0
3159	0.0016594507617112607
3161	0
3162	7.615955691827696e-4
3163	0
3164	-0.0142211375225592
3166	0
3169	0
316	-0.010130487299641765
3170	-4.578293693031308e-4
3172	0
3174	0
3175	0
317662	0
3176	0
317762	0.0017310676168401326
317781	0
3177	0
3178	-0.0010216002909810152
317	0
3181	0
3182	-9.282582263352102e-4
3184	0
3185	0
3187	0
3189	0
318	0.00307972407678605
3190	0
3191	-0.00739149319915908
3192	-2.719666666971434e-4
3195	0
3196	0
3198	0
3199	0
319	0
31	0
3200	0
3201	-8.678975093280551e-4
3202	-0.00658279287610834
3203	0
3204	-7.609163711348458e-4
3206	0
3207	0
3208	0
320	0
3211	0
3212	0
3213	0
3215	0
3216	0
3217	-0.003392535053066182
3218	0
3219	0
321	0.0032394312073824637
3221	-0.005582140359719271
3222	0
3223	-0.014205389293916439
3224	-0.0012363544964085153
3226	-0.004576747041020388
3227	-0.002673291377021033
3229	-0.00516808062511829
322	0
3231	0
3232	0
3235	0
3236	0
3237	0
3238	0
3239	-0.002599205615119045
323	6.8387510550792e-4
3240	0
3241	-0.0028786287374517844
3242	0
3248	0.00801975366142725
3249	0.0056860954453863705
324	0
3250	0
3251	-0.0069435347781058076
3257	0
325	-0.003414620950606745
3263	0
3265	0
3267	0
3268	0
3269	0
326	0
3270	0
3273	0
3274	0
3275	0
3276	0
327	0
3280	0.002710291789457828
3281	0
3283	0
3284	0
328	1.4536220731528986e-4
3290	-0.005288013219187332
3291	-0.0026783666601855965
3292	0
3293	0
3294	0.022656602788783523
3295	0
3297	0
3298	0
3299	-0.0040565841048257
329	0
32	0
3300	0
3301	0
3303	0.0011171819594004053
3304	-0.00556783811858112
3305	0
3306	0
3308	0
3309	1.1889040903233796e-4
330	-7.728773262705976e-4
3310	0
3312	0
3313	-0.0014432565746410667
3316	-0.005414411473550446
331	0
3320	0
3321	0
3326	0
332	0
3337	0
3338	0
3339	0
333	0
3340	0
3344	0
3346	0
3347	0
334	-0.0018212263052301274
3350	0
3351	0
3352	0
3354	0
3355	0
3356	-0.004866071568772584
3357	0.016419386503347948
3358	0
3359	0
335	0.016493071615760167
3360	0
3361	0
3363	0
3364	0
336	0.015354027337792902
3371	0
3373	0
3375	0
3376	-0.0010459938107017254
337	0
3381	-0.004847210273715029
3382	0
3383	0
3384	-0.0033678367113375543
3385	-0.0014665777770575975
338645	0
3386	0.004333349688030985
338	0.0048203298640640815
339105	0
339229	0
339290	0
339448	0
339479	0
3394	-0.0012714244526374394
339524	0
3396	-7.905104837349211e-4
3397	5.433480454425334e-4
3398	0
3399	0.004743648127770493
339	0
33	-0.0025965045510762106
3400	0
340591	0
3416	0
3417	0.0034926108029818183
3418	9.091482057875473e-4
3419	-0.00492464865701151
341	-9.859898050564079e-4
3420	0
3421	0
3422	0
3423	-0.0038800233188604942
342538	0
3425	0
3426	0
3428	-0.0015446108869220472
3429	-0.0393066044383181
342	-7.763974950010387e-4
343069	6.295751846483725e-4
3430	-0.0029885656356883742
3431	0.0013874922016348552
3433	-0.001414746511733577
3434	-0.010054925758759686
3437	-0.003301696125172836
3439	0
343	0
3440	0
3442	0
3443	0
3445	0
3446	0
3449	0
3452	0
3454	0
3455	0
3456	0
3458	0
3459	-0.008678791586819503
345	0.017760985541388493
3460	0
346157	0
346562	0
3467	0
347344	0
3475	0
3476	0
347733	0
347853	0
347902	0.016630796845230333
3479	-0.004019249982411943
347	-0.015312245500263394
3480	0.004955165213824517
3482	-0.0022458257068688195
3483	0
3484	0
3485	0.008725920934548277
3486	0
3487	5.183359838045543e-4
3488	0
348995	0
3489	0
348	0
3490	-0.010279853848623392
3491	0
34	-9.886876733634426e-5
3508	0
350	0.0046212439456841834
3512	-0.018643015548445486
3516	0
351	3.939289188316593e-5
353189	0.003079004375867994
353299	0
353500	0
353514	0
353	0
3543	0
3547	6.557541055372966e-4
3549	0
354	0
3550	0
3551	0
3552	0.0017132054430344975
3553	0
3554	0
3556	-0.0012111172639760611
3557	0
3558	0
3559	0
355	0
3560	0
3561	0
3562	0
3563	0
3565	0
3566	0
3567	0
3568	0
3569	0
356	0
3570	-0.0018436756032888585
3572	0
3574	-0.006522486571815319
3575	0
3576	0
3577	0
3578	0
3579	-0.006710275740452596
357	0.004173539400416869
3586	0
3587	0
3588	0
3589	0
358	0
3590	0.001331912310157382
3592	0
3593	0
3594	6.824024732365804e-4
3595	0
3596	0
3597	-0.0026843415783283755
3598	0
359	0
35	0
3600	-9.023129583910566e-4
3601	0
3603	0
3604	0
3605	0
3606	0
3607	0
3608	0
3609	0
360	0.003290288185487631
3611	5.110967290374501e-4
3612	-0.0027152239198494923
3613	-0.0011440135126274357
3614	0
3615	0
3617	9.106347913446839e-4
3619	0
361	-0.004275091040070791
3620	-0.006629431690934047
3621	0
3622	0
3623	0
3624	8.887618084224351e-4
3625	-0.00792542592744372
3626	0
3627	0
3628	0
362	0
3630	0
3631	0
3632	0
3633	0
3635	0
3636	-9.365925505558643e-4
3638	0
363	0
3640	5.918770054039687e-5
3641	0
3642	0
3643	0
3645	0
3646	0
3651	0
3652	0
3654	-0.008470425921983844
3655	0
3658	0
3659	0
3660	3.629692912759573e-4
3661	0
3662	0
3663	0
3664	0
3665	0
3667	0.0018317062984374733
3669	-0.006823823854274006
366	-0.010694302097292477
3670	0
3671	-0.004222899540024069
3673	0
3674	0
3675	0
3676	0.014709576187602479
3678	0
3679	0
367	0
3680	0
3682	0
3683	0.0015058727207081137
3684	-0.0055723970949534815
3685	-1.0336378879241935e-4
3687	-0.004815614334525562
3689	-0.00950296815326089
368	0
3690	0
3691	0
3692	0
3693	0
3694	0
3695	0
3696	0
3697	0.003817740487425895
3698	0.0014605738815059467
3699	0.005868184070486776
369	0
36	0
3700	0
3702	0
3703	0
3704	0
3705	0
3706	-0.0013171893523538766
3707	0
3708	0
3709	0
3710	-0.00206144546455995
3712	-2.886308567816703e-4
3713	0
3714	0
3716	0
3717	0
3718	0
3720	0.001664456594664406
3725	-0.0014414668575819319
3726	0
3727	0
3728	0.007043826062303196
372	0
3730	0.008160569946065151
373156	0
3732	0
3735	0
3736	-0.0036692671408351096
3737	0
3739	0
373	0
3741	0
374291	0
3742	0
3744	0
3745	-0.0023037930080153776
374655	0
3746	0
374868	0
3748	0
3749	0
375035	0
375056	0
375057	0
3750	0
3751	-0.0015019997847890711
3752	0
375346	0
375449	0
3754	0
3755	0
3756	0
375790	0
3757	0
3758	1.5145105524793005e-4
3759	-0.0037228928591639633
375	0
3760	0
3761	0
376267	0
3762	0
3763	0
376412	0
3764	0
3765	0
3766	0
3768	-0.002720549956733039
3769	0
3770	0
3772	0
3773	0
3775	-0.009513637272604172
3776	-0.009824155949739694
3777	0
3778	-0.002553786970648127
3779	-0.004041622150908947
377	0
3780	0
3781	0
3782	-0.0016307770598542777
3783	-0.0021985158198190315
3784	0
3785	0
3786	0
378708	0
3787	0
378	0
3790	-0.005481278588765953
3791	0.007305535119509902
3792	9.02542496937693e-4
3795	0
3796	0.0013343565244304664
3797	0.0022823848191541258
3798	-4.5743195363885544e-4
3799	-0.0026476354908043414
379	0
37	-0.003541251500730675
3800	-0.007825268425912088
3801	0
3802	0
3804	-0.00860451185453197
3805	0
3809	0
3811	0
3812	-3.9839376236464497e-4
3814	0
3815	-0.004796497772421843
3816	0
3817	0
3818	0
381	0
3820	5.641782987055735e-4
3823	0
3824	0
3827	0.0022088408808990418
382	0
3831	0
3832	0
3833	0
3834	0
3835	0
3836	0
3837	-0.0018177100123668885
3838	-0.0012031656810111261
3839	0
383	0.002928283185683455
3840	0
3841	0
3842	0
3843	0
3845	0
3846	0
3848	0.004387569939681758
3849	0
384	0.0010485221288532942
3850	0
3851	0
3852	0
3853	0
3854	0
3855	0
3857	0
3858	0
3859	0
3860	0.003832447855862179
3861	-9.101099729648218e-4
3866	0
3868	0
387032	0
387082	-8.700163107874893e-4
387263	0
3872	0
387509	0
387751	0
387	0
3880	0.01918969864132654
3881	0
3882	0
3884	-3.248088844920812e-4
388567	0
388569	0
3885	-0.00196092953865229
388650	0
3886	0
388714	0
388796	0
3887	-0.0035065110612573403
388969	3.7368264600688886e-5
3889	0
388	-0.003212852737943495
3890	0
389136	8.286266815497626e-4
389177	0
3891	0
3892	-0.0029890694767834873
3895	-0.00604604152914592
389677	0
3897	0
389856	0
389898	0
3898	0
3899	0
389	3.486205781708202e-4
38	-0.002595426368612104
3902	0
3903	-0.002903726896187846
3904	0
390616	-0.001984698030787581
3906	0
390892	0
3908	0
390940	0.0037801965875875992
390999	0
3909	0
390	0.005155736993330263
3910	-0.0015401587529094412
3911	0
3912	0
3913	0
3914	-0.014396622119366619
3915	0
3916	0
3918	0
391	0
3920	-5.936532354332765e-4
3925	0.0038894827839403823
3927	0.0036899415199629195
3929	-0.0017487990099675434
392	0
3930	0
3931	0
3932	0
3933	0
3934	-0.0013607371232719338
3936	0
3937	-0.004429470531511636
3938	0
393	-0.0010682370773076925
3945	0
3948	0
3949	0.004361812841497295
394	0
3950	0
3952	0
3953	0
3954	0.005547041837691927
3955	0
3956	-0.005608687558513382
3957	0.0035653064185541617
3958	-0.014559303979263222
3959	-0.0037569128923348283
395	0
3960	0
3964	8.740528312871853e-4
3965	0
396	-5.734520976245134e-4
3972	0
3973	0
3975	0
3976	0.005162411227628685
3977	-7.802541118465345e-4
3978	0
397	0
3980	0
3981	-0.00139445802811433
3982	0
3983	0.002612129766010624
3984	0.00306803508044838
3985	0.003311973202494416
3987	0
3988	0
398	0
3990	0.006882846752237575
3991	0
3992	0.0024199447825245697
3993	0
3995	0
399664	0
399665	2.675832131634766e-4
3996	0
3998	0
399979	0
399	-0.001722131187673024
39	0.0037978762713083156
400084	0
4000	-0.0036342849617170938
4001	0
400451	1.0269314083876785e-4
4004	0
400506	0
4005	-0.010374323512143345
4007	0
4008	0
400	0
4010	0
4012	0
4013	0
4014	0
4015	0.009486076012631068
4016	0.013091573515240854
4017	0.006534292974876889
4018	0
401	-0.0010909925552535667
402055	0
4023	0
4025	0
4026	0
402	0
4033	-0.0026259742037843827
4034	0
4035	0
4036	0
4037	0
4038	0
403	0
404093	-1.1204440253906164e-4
4040	0
4041	0
404281	0
4043	0
4045	-0.0019418386161779546
404672	0
4046	-0.0010390509462330582
4047	0.004610929546396578
4048	0
4049	0.002284065984466984
4050	0
4052	0
4053	0
4054	0
4055	-0.001404431480785975
4056	-0.003568777544825144
4057	-3.111211215837698e-4
4058	0
4059	0
405	0
4060	0.0011302085342189882
4061	-0.002178340826805053
4062	0.004008298512999733
4063	0
4064	-2.9787806091770134e-4
4065	-0.0050614315340016345
4066	0
4067	-0.005579773126217775
4068	0
4069	-0.023360250244943453
406	0
4070	0
4071	0
4072	0.008302799953279432
4074	0
4076	0
4077	0
407	0
4081	0
4082	0.0072816916001410435
4084	0
4085	0
4086	0
4087	0
4088	0
4089	0
408	0
4090	-0.0011421654837265878
4091	0
4092	0.003011076932685263
4093	-7.596244456212375e-4
4094	0.002764954005443356
4097	0
4099	0
409	-0.0024922993855488766
40	0
4100	0
4103	0
4107	0
4109	-0.001075908623082027
410	0
4110	0
4112	0
4113	0
4114	0
4115	0
4116	0
4117	5.36853194298563e-4
4118	0.0018721224850582793
411	0
4121	0
4122	0
4123	-0.0010136237141971736
4124	0
4125	0
4126	0
4128	-0.013392647853435715
4129	0
412	-0.003460187860369424
4130	-0.0038619334561306143
4131	0
4133	-0.0051327668418191435
4134	0
4137	-0.0039085443312300554
4139	0
4140	0
4141	0
4142	0
4143	0
4144	-0.0025841272369174282
4145	0
4146	0
4147	0
4148	0
4149	0
414	0
4150	0.0034312044821053554
4151	-0.004895825815098995
4152	0
4153	0
4154	-0.0033584099899580536
4155	0
4157	0
4158	0
4159	0
415	0.002729697514180494
4160	-0.0012134806465814573
4161	0
4162	0
4163	0
4168	0
416	-6.293142853896866e-4
4170	0
4171	0
4172	-0.004840888201897059
4173	0
4174	-0.0012793442550034027
4175	0
4176	0
4179	0
417	0
4184	0
4185	0
4188	0
4189	8.033809179335641e-4
4190	-8.955659095441714e-4
4191	-7.585629629832877e-4
4192	0.0026259655321434036
4193	0
4194	0
4199	0
419	-3.0434847411100883e-4
41	0
4200	0
4201	0
4204	0
4205	0
4208	0
4209	0
420	0
4210	-0.0012052146142034353
4211	0.008152622966351336
4212	0.017451877693495623
4214	0
4215	0
4216	-0.001066970063040776
4217	-0.004536907600337972
4218	0
421	0
4221	0
4222	0
4223	-0.010634595306208116
4224	0
4225	0
4232	0.019059336381658246
4233	0
4234	-0.0010149204073760078
4236	0
4237	0.023270098261864106
4238	0
4239	0
4240	0
4241	0
4242	0
4245	0
4246	0
4247	0
4248	0
4249	0
4250	0
4253	0
4254	0
4255	0
4256	-0.022309967662631876
4258	0
4259	0
4261	0
4267	0
4277	0
427	0
4281	0
4282	0
4283	-0.007871214543338122
4284	0
4285	0
4286	0
4287	0
4288	0
4289	-0.0012300947072213602
4291	-0.007144219149936441
4292	0
4293	0
4294	0
4295	0
4296	0
4297	0
4298	0
4299	0
429	0.005420851942428749
4300	0.0016195005091157641
4301	0
4303	0.002033151177740273
4306	-0.005343573150939469
4308	0.0037723780716151147
430	0
4311	0.00865891248580133
4312	0.015436177784238102
4313	0
4314	0
4316	0
4317	0
4318	-0.0131284349217068
4319	0
4320	0
4321	-0.016169465038549886
4322	0
4323	0
4324	0
4325	0
4326	0
4327	0.003329205927878084
4329	0
432	0.0024730194598304223
4330	0.01906497143229725
4331	-0.0012951269242379398
4332	-0.006709668953955067
4335	0
4336	-0.003656574999015507
4337	0
4338	0
433	0
4340	-8.276417961752282e-4
4342	0
4345	0
434	-5.739950428957188e-4
4350	0
4351	0
4352	0
4353	0
4354	0
4355	-0.00142118390948178
4356	-0.0013068858301848627
4357	0
4358	0
4359	0
435	0
4361	0
4363	0.0014714053627727902
43847	0
43849	0
438	0
439	0
43	0
440026	0
440073	0
440348	0
440387	0
440560	-0.0010956258028092026
440738	0
440	0
441024	0
441151	0
441263	-1.0310573680168888e-4
441601	0
442186	0
442194	0
4430	-0.0030310906132604747
4435	0
4436	0
4437	0
4438	0
443	-0.0055525817936425146
4440	0
444	0
445	0
4477	0
4478	0
4481	-6.321058435994466e-4
4482	0
4485	0.003417728536505708
4486	-0.0015658739622239752
4487	-0.013333493136766069
4488	0
4494	0.0017936226557219233
4495	0
4499	-0.005431327252107588
4501	-0.007532261877674
4502	0
4504	0
4507	0
4515	0
4520	0
4521	-0.0022611320734190862
4522	-0.0012241421785170836
4524	0
4528	-0.010917985624189216
4534	0
4542	-0.006325212789000073
4543	0
4544	0
4547	0.008141729866659786
4548	-4.6093025731019715e-4
4552	0
4582	0
4583	0
4585	0
4586	0
4588	0
4589	0
4591	0
4593	0
4594	-0.001038243065401421
4595	0
4597	0.006110270188831524
4598	0
4599	-0.004663627212896198
4600	-0.006570229787427006
4601	0
4602	0.009292104682393196
4603	-0.0020944118085769892
4604	-0.0014847955044934688
4605	-2.2987789178651585e-5
4606	0
4607	0
4608	0
4609	0
460	0
4610	0
4613	0
4615	0
4616	-0.005758603849547821
4617	0
4618	0
4619	-3.032140368279439e-4
4620	-9.034416117472093e-4
4621	0
4622	0
4624	0
4625	0
4626	0
4627	0
4628	0.0029702375895505487
4629	0
462	0.0023040142915184605
4632	0
4633	0
4634	0
4635	0.006095016242222467
4636	0.0019174533889477824
4637	0
4638	0
463	0
4640	0
4641	0
4642	-0.006121079681337645
4643	0
4644	-0.005277031608385551
4646	-0.0028788454325735287
4647	0
4649	0
4650	0
4651	0
4653	-0.0014224710967334427
4654	0
4656	0
4659	0
4660	0
4661	0
4664	-1.0057054757556113e-4
4665	0
4666	0
4668	0
4669	0
466	0
4670	-1.8061882653391717e-4
4673	0
4674	0
4675	0.007481825504952523
4676	8.164269198054854e-4
4677	0
4678	0
467	-0.0043443045110043935
4680	-0.013314602902796202
4682	0
4683	-0.0017072825803829525
4684	0
4685	0
4686	0
4688	-0.0021072592889701805
4689	0
4690	-3.5713538462081855e-4
4691	0
4692	0.018986808141190883
4693	0.0016978522435628755
4694	-5.648255760539284e-4
4695	0
4696	-0.0035011083110414987
4697	0
4698	0
4700	0
4701	0
4702	0
4703	-0.002894300878605752
4704	0
4705	0
4706	0
4707	0
4708	-0.0038016572871906727
4709	-5.967197643772231e-4
4710	0
4711	0
4712	-5.970887666408419e-4
4713	0
4714	0
4717	0
4718	0
4719	-0.006224639132095011
471	0
4720	0
4722	0
4723	-5.503754000625131e-4
4724	0
4725	0
4726	-0.0015392746432251426
4728	0
472	0
4733	0
4734	0
4735	0
4738	0
4739	1.844076842179421e-4
473	0
4741	0
474344	0
4744	0
4745	0
4747	0
474	0
4750	0
4751	-0.001645995687210324
4752	0
4753	0.0034392577334987576
4756	0
4758	0
4759	0
475	0
4760	0
4761	0
4762	0
4763	0
476	-0.004810282221797535
4771	0
4772	0
4775	0
4776	0
4778	0.0028156976126313565
4779	0
477	-0.003321020407276146
4780	-0.005956742228671692
4781	-0.014924842247810136
4782	-0.010675521279076918
4783	0
4784	0
478	0
4790	1.0134690445829597e-4
4791	0
4792	-0.0018309345379031324
4793	0
4794	0
4795	0
4796	0
4798	0
4799	0
479	0
47	0
4800	0
4801	0
4802	0
4803	0
4804	0
4807	0
4808	0
4809	0
4811	0.0047456987073715385
4814	0
4815	0
4817	0
4818	-5.315261885140473e-4
481	0
4820	0
4821	-0.006642472601101216
4824	0
4825	0
4826	0.019363215030076666
4828	-5.854269172975582e-4
4829	0
482	0
4830	0
4832	0
4833	0
4835	-0.004427147999063111
4836	0
4837	-0.00697902013763249
4839	0
483	0
4841	0
4842	0
4843	0
4846	0
4848	0
4849	0
4850	0
4851	0.0011800553882691828
4852	0
4853	0.008126337675295105
4854	0
4855	0
4856	-0.0019809927836371547
4857	-6.340096752753815e-4
4858	0
4860	0.002562383342039108
4861	0
4862	0.001513185427025118
4863	0
4864	0
4868	0
4869	0
4878	0
4879	0.002118789333566738
487	-0.0019348151983360814
4880	0
4881	0
4882	0.0015238405681982311
4883	-0.006128281522997255
4884	0
4885	-0.01095827037957837
4886	4.474196015798004e-4
4887	0
4888	0
4889	0
488	0
4891	0
4892	0
4893	0
4897	-0.012782403184565343
4898	0
4899	0
489	0
48	0.0032055774266765958
4900	-0.0020459243584081866
4901	0
4902	0
4905	-0.002795446676881014
4907	0
4908	0
490	0
4913	0
4914	0
4915	0
4916	-0.002518474603839364
4917	0
4919	0
491	0
4920	0
4921	-0.004373418661904576
4922	0
4923	0
4924	0
4925	0
4926	0
4927	0
4928	0
4929	-0.013776967889380213
492	0
4931	0
4935	0.012669965597791414
4938	-0.00304272019738467
4939	-5.932326693731282e-4
493	0
4940	-0.002100774778644775
4942	7.16087356793825e-4
4946	0
4947	0
4948	0
4952	0
4953	0
4956	0
4957	0
4958	-9.209113249221431e-4
495	0
4967	0
4968	0.001900417609933841
4969	0
496	0
4973	0
4974	-0.007952671770629348
4975	0
4976	0
4978	1.6007782270693855e-4
4982	0
49855	0
49856	-3.193059702602506e-7
4985	0
49860	0.0031565433201953923
4986	0
4987	0
4988	0
498	0
4990	0
4991	0
4992	0
4993	0
4994	0
4995	0
4998	0
4999	0
5000	0
5001	0
5002	0
5003	0
5004	0
5005	0
5007	0
5008	0
5009	0
5010	0.007669474565899546
5016	0
5017	0
5018	0.0019408275126441567
5019	0
501	0
5020	0
5021	0
5023	0
5024	0
5025	0
5026	0
5027	-0.002485464668417304
5028	0
5029	-0.005066228311935314
5030	0
5031	0
5033	1.6395620891778315e-4
5034	0
5036	0
5037	-0.0019893385115465176
5042	0
5045	0.007667182159233062
5046	0
5047	0
50485	7.760216210470777e-4
50486	-0.003716186143451148
50487	0
50488	0
50489	0
5048	0
5049	0
50506	-0.005715468614329495
50507	0.0047316068452590435
50508	0
50509	-0.012426104547797487
5050	0.005222375404567951
50512	0
50515	0
5051	0
5052	0
5053	0.0012361578574841404
5054	0.0012120003553277925
5055	0.004600039933381257
5058	0
50613	0
50615	0
50616	0
50617	0.0012290721394235598
50618	-0.001536419523931219
50619	0
50626	0
50628	0
5062	0
50632	0
5063	0
50649	0
5064	0.003668529632628309
50650	0.008187444901503305
5066	-0.00294914793321689
50674	0
5068	0
5069	0.008287051947609094
506	0
50700	0
50717	0
5071	0
5073	-3.588598322688375e-5
5074	0.002249948519009443
5075	0
5076	0.003148162441508597
5077	0
5078	0
5079	0
50805	0
50807	0
50809	0
5080	5.712503832959598e-4
50810	0
50813	0
50814	9.773676822768774e-4
5081	-0.002614767359019473
5082	0
50831	0
50832	0
50833	0
50834	0
50835	0
50836	0
50837	0
50838	0
50839	0
5083	0
50840	0
50848	0
50852	0.003250482544088953
50853	0
50854	0.002866178276827038
50855	0
50856	-0.0032435871641359414
50859	0
50861	0
50862	-0.0016595534308411896
50863	0.01045199239001844
50865	0
5087	2.648262716178239e-4
5089	0.001580895837835666
5090	0
5091	0
5092	0
50937	0
50939	0
5093	0
50940	0
50943	0
50944	0
5094	0
5095	0
5096	-0.003086043247880918
5097	0
5098	0
50999	0
5099	0
509	0
50	-0.0023964805892555184
51001	0
51002	0
51003	0
51004	0
51005	0
51006	0
51008	0
51009	0.0036040107877366103
5100	0
51011	0
51012	0
51014	0
51015	0.003913866317996846
51016	0
51018	0
51019	0
5101	0
51020	0
51021	0
51022	-0.0016139313922819184
51023	0.006392420218362894
51024	0
51026	0
51027	0
51029	4.777052736886513e-4
51031	0
51032	0
51035	0
51042	0
51043	0
51046	-0.0019164957762099711
5104	0
51050	0
51052	0
51053	-1.7526729543656917e-4
51054	0
51056	-0.0016206512952770338
5105	0
51063	-9.43711953120512e-4
51065	0
51066	0
51067	0
51068	0
51069	0
5106	0
51070	0
51071	-0.0016529242180689367
51073	0
51075	0
51076	0
51077	0
51078	0
51079	0
51081	0
51082	0.003508353970952652
51083	-0.0016672255592809315
51084	0
51085	0
51087	-6.436523988123357e-4
5108	0
51090	0
51092	0
51093	-0.0013580828132343772
51094	-6.240975855899786e-5
51096	-0.0031389222747966305
51097	0
51098	0
51099	-0.0021837550763661503
51100	0
51101	0
51102	0
51103	0
51104	0
51105	-4.1091472728675986e-4
51106	0
51107	0
51108	0.0026985415487647884
51109	0
5110	0
51110	-0.0034458718595626373
51111	0
51112	0
51115	-8.102498602965104e-4
51116	0
51117	0
51118	-8.484159202139111e-5
5111	-0.0013991971278009736
51125	0
51127	0
51128	0
51129	0
51131	0
51132	0
51133	-0.002927483874577778
51134	-0.001955500319341335
51135	0
51136	0
51138	0
51141	0
51142	-8.788478594665501e-4
51143	0
51144	-0.0012411307557034022
51146	0
51147	0
51149	0
51150	0
51151	0
51154	0
51155	0.005191038673099694
51156	0
51157	0
51160	0
51161	0
51162	0
51163	0
51164	0
51167	-0.0041369524368473805
51168	0
5116	0
51170	0
51171	0
51172	0
51174	0
51176	0
51177	0
51179	0
51181	-0.0026989060030891835
51182	0
51184	-0.0030176303659378697
51185	0
51186	-5.668294853843401e-4
51187	0
51188	0
5118	0
51191	-0.007687633408674382
51192	0
51193	0
51195	0
51196	0
5119	0
51200	0.0056691382166301485
51202	0
51203	0
51204	0
51205	0
51206	0
51207	-1.8853450537703422e-4
51208	0
51213	0
51214	0
51218	0
5121	0
51222	0
51224	0
51226	0
51227	0
51228	0
5122	-0.014822384678540083
51230	0
51231	0
51232	0.0062958296594185165
51233	0
51237	-0.0036863840988406596
51257	0
5125	0
51265	0
51266	0
51267	0
51268	0
5126	0
51270	0
51271	0.0025508364654438617
51272	0
51274	0.00761113136860902
51275	0
51276	0
51278	0
51279	0
5127	0
51280	0
51281	0
51282	-6.099625140253916e-6
51283	0.001368119265201791
51284	0
