gene	male-adult-fine-2
101927067	-0.009772021075294323
101927074	0
101927075	0
101927081	0.0023944373983118983
101927096	0.04678459321187004
101927111	0.028985295707063884
101927112	0
101927115	-0.08367617374643005
101927123	0
101927124	0.0059487631300611426
101927125	0.001743230999022053
101927129	0
101927131	0
101927138	0
101927143	0.04312991270802607
101927150	0.027425468346159783
101927151	-0.00840428457198537
101927152	0
101927159	-0.00776868396551228
101927164	0.0023869770698534995
101927193	0
101927195	0
101927196	0.08814441791649295
101927204	-0.005741975226952734
101927219	0.016243490299653385
101927220	0
101927228	0
101927237	0.049972968319161225
101927244	0
101927253	-0.019445404533742924
101927257	0.02239218616321736
101927273	0
101927274	0
101927275	0.027095696980348073
101927282	-0.0061485567612342305
101927286	0.0066190566697187404
101927292	0.05241105648106502
101927295	0
101927310	-0.013007916672258238
101927314	0.021866173321603986
101927320	0
101927346	0
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	-0.006417920814427918
101927379	0.0186903105347727
101927396	0
101927402	0
101927410	0
101927411	0
101927416	0
101927417	0
101927420	0.00675824143991081
101927433	0
101927438	0
101927447	0
101927449	0
101927450	0
101927460	-0.02093359962130301
101927482	0
101927494	0
101927495	0
101927498	-0.01400305238426807
101927502	0.01029821850131155
101927503	0
101927513	0
101927523	0.001698012894390108
101927526	0
101927528	-0.010489503839160414
101927531	0.027727103670811503
101927539	-0.005263213866061653
101927543	-0.002549040028991828
101927547	-0.04081750792672996
101927553	0.025925962606652534
101927565	0
101927581	0
101927586	0
101927587	0
101927588	0.04188849557783102
101927592	0
101927599	-0.027840213657530876
101927606	0.005457439775339889
101927616	0
101927636	0.0817810352024747
101927641	0.03972511431519471
101927650	0.03338029248862035
101927657	0
101927659	0
101927682	-0.01106645614382081
101927690	0
101927701	0
101927702	0.01158251053595777
101927720	-0.024849578379154833
101927722	0.02852373225710174
101927735	0
101927760	-0.057987202072491806
101927766	0
101927769	0
101927787	0.04755946000452793
101927798	0
101927808	0
101927809	0
101927815	0.02510989506314422
101927821	0.004107381292808261
101927828	0
101927829	0
101927839	2.711089702634994e-4
101927843	0
101927849	0
101927869	-0.002913962461308128
101927870	0
101927876	0
101927877	0
101927884	0.009185365167516531
101927900	0
101927901	0.001708236186286427
101927907	0
101927914	0
101927934	0
101927943	0.02053684746841894
101927948	0
101927950	0
101927953	0
101927972	0
101927974	0.04116916471369165
101927992	-0.007123249691035751
101927994	-2.845352984672888e-4
101928000	0.030602908764952114
101928002	0.028067813105906905
101928009	0
101928012	0
101928031	0.03705720017652634
101928035	-0.001891630676598182
101928040	0.03628070618930622
101928043	0.035544627600191975
101928052	0
101928069	0
101928079	0
101928087	0.03285454988915765
101928098	0
101928100	0.017879007928786144
101928101	0
101928104	-0.07059699668748291
101928111	0
101928120	0.006099398021910849
101928132	-0.009455150313524278
101928134	0.01438078025455937
101928144	-0.003475641797642714
101928158	0
101928162	3.18256853227023e-4
101928165	0
101928167	0
101928185	0
101928190	0.024216858185601972
101928201	0
101928205	0
101928222	0
101928227	0.09453040031952797
101928238	0
101928251	0
101928259	-0.01566191514197951
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0
101928371	0.0011970181484211515
101928376	-0.036181660878344464
101928386	0.0054858471731391275
101928388	0
101928389	0
101928399	0
101928401	0
101928405	0
101928418	0
101928424	0
101928435	0.006579820504931886
101928443	-0.006020546826745131
101928446	0
101928449	0
101928460	0
101928461	-0.007662622764966957
101928464	0
101928475	0
101928476	-9.045800859292551e-4
101928495	0.0031628846771286556
101928496	0
101928516	0
101928521	-0.019878591263572023
101928525	0
101928535	0
101928537	-0.02205044838297238
101928539	0
101928555	-0.017462704108203896
101928557	0.012512606959008804
101928559	0
101928565	0
101928571	0
101928578	-0.003382224194228263
101928580	0
101928583	-0.022361470294900574
101928590	0
101928597	0
101928602	0.04315731957799977
101928616	5.015184033637419e-4
101928618	0
101928622	-4.148169888866753e-4
101928646	-0.0017668749035375196
101928649	0.009718066024233382
101928651	0
101928661	0
101928673	0.004977551990330426
101928682	0.025396825459478512
101928684	0
101928687	-0.00520382016916132
101928694	0
101928700	0
101928707	0
101928708	0
101928710	0
101928725	-0.0067464463255277
101928728	0
101928731	0.0013786597508023786
101928739	0.01159302372077004
101928748	0
101928751	0
101928770	0
101928773	0.030028150813086872
101928778	0
101928784	0
101928790	-0.003200063940479282
101928795	0.02019045117780374
101928797	-0.014608374470554134
101928809	0
101928820	-0.05229486284679725
101928823	0
101928834	0
101928837	0
101928844	-0.019450897108130954
101928845	0
101928846	0.034888943686168364
101928847	-0.0033362319541391794
101928850	0
101928857	-0.0028125191082602314
101928858	-0.008327420168153318
101928865	-0.006980245522561706
101928881	-0.004825527741262885
101928886	0.007632663367011535
101928894	0
101928896	-0.062442719180167645
101928909	0
101928922	-0.03055707515428149
101928937	0
101928940	0
101928973	0
101928978	0.005671690405697483
101928988	0.013780995074097194
101928989	-0.027766044853241544
101928999	0
101929002	0
101929004	0
101929019	0.002231210990097967
101929027	-0.004080604197847654
101929034	0
101929052	0.017807172414455202
101929064	0.01863773595032436
101929076	0
101929081	0
101929084	0
101929109	-0.006851803185874918
101929110	-0.028363244390450897
101929116	0
101929123	-0.0027170297562171585
101929144	0
101929151	0
101929153	0
101929154	0
101929162	0
101929164	0
101929172	0
101929176	-0.04385832411901318
101929181	-0.0016156127525564221
101929210	0
101929224	0.005998443721811157
101929239	0
101929241	0
101929243	0
101929260	0
101929261	0
101929265	-1.4739273996679265e-5
101929268	0
101929269	0
101929288	0
101929315	0
101929328	0.03096416126409085
101929335	0.02604054457192981
101929378	-0.07745168791391599
101929384	0.0014092334326317954
101929406	0
101929407	-0.0067684427773410565
101929413	0
101929423	-0.06275341405342226
101929441	0
101929460	0
101929472	0.03063474688777885
101929478	0
101929486	-0.020612833161783087
101929488	0
101929497	0
101929505	0
101929511	0
101929517	0
101929524	0.01219169748713211
101929526	0
101929528	0.001790596545293804
101929529	-0.003000994103749777
101929536	0.0245315897613061
101929538	0.03803734825776876
101929549	-0.016893321436496002
101929552	0
101929557	0.020173168499026856
101929570	0
101929582	0
101929584	0
101929586	0.021309742083171098
101929591	0
101929592	0
101929607	0.016118018607072085
101929620	0
101929623	-0.025846422251611458
101929631	-0.011897201278189846
101929651	0
101929657	0
101929690	-0.009438154383446414
101929693	0
101929694	0
101929717	-0.016438931038408842
101929718	0.017346609808287755
101929719	0
101929726	0.024256172171027823
101929730	-0.005449351081859001
101929745	0
101929748	0
101929759	0.07620989288409397
101929760	-0.00545962144289246
101929765	0
10193	0
101930114	-0.013945050911413332
101930421	-0.017759748639018257
101930452	-0.004384743581975655
10194	-0.015505842590992448
10195	-0.0067013014717609756
101954204	0
10196	0.013584375701275075
10197	0
101978719	-0.013310974060730873
10198	0
10199	0
102	0
1020	0
10200	0
10201	0.011000824369201703
10202	0.0012229764663980003
10203	-0.01608019275528808
10204	0
10205	-0.01949619171927618
10206	0
102060282	-0.007897678157953801
10207	-0.002992773530739141
10208	0
10209	-0.013177438414688351
1021	0
10210	0
10211	-0.016702158841076984
10212	0.018125838516721327
10213	0
10214	0.033045629919615065
10215	0.006979110631718743
102157402	0
10216	0.026616612507406937
10217	-0.011079650880844406
10218	0
10219	0
1022	0
10220	-0.017379879183088726
10221	0.004543755451235716
10223	-0.0013111337847544469
10224	0
10225	0.013978743073859124
10226	-0.01579590325486809
10227	0
10228	0
10229	0
10230	0
10231	0
10232	0.09617368154385351
10233	-0.009961721906125431
10234	0.09528505060493928
10235	0.01627706882151574
10236	0.005251297230913989
10237	-2.3799397715724752e-4
10238	-0.0289873169887334
1024	-0.001636461763285036
10240	0.019677589385608117
10241	0
10242	0
10243	-0.012585078306797882
10244	0.006838945109483374
10245	0
10246	0
102467079	0
10247	0.0379143371921226
10248	0
10249	0.04309476124086421
1025	0
10250	0
10251	0
10252	0.049404916831461206
10253	0.003808269844373189
10254	0.01852784690267199
102546226	-0.04485700884114024
102546294	0
10255	0.15558691784746045
10256	-0.09468827511789472
10257	-0.09569019290183181
1026	-0.024492669706600394
10260	0
10261	0
10262	-0.011439640730360311
10263	2.8929895609439073e-4
10265	0.06547684997222461
10266	-0.03130026166072194
10267	0.036340700628509345
10268	0.05453654847094174
10269	0
1027	0
10270	0
10272	0.017815174360749045
102723335	-0.019693037724048495
102723526	-0.06606764794456996
102723661	0
102723684	0
102723692	0.020810417136867005
102723701	0
102723775	-0.027107471468192756
102723786	0.010475786196232264
102723809	0.052654332783684726
102723932	0.013010185849857803
102724009	0
102724094	0.014080717256011533
102724201	-0.006208729389640084
102724323	0
102724368	0
102724508	0
102724511	0.017987107090948282
102724532	-0.0503021328942036
102724612	0
102724699	0.019021457235818547
102724814	0.020422776911058396
102724927	-0.06822554345753709
102724929	0
10273	0
10274	0
10276	-0.059769932267194965
10277	0
10278	0.023691606905333947
10279	0
1028	0.04427202256211649
10280	0.002856388680333168
10281	0
10282	0
10283	-0.012949572646821544
10284	-0.007294129289896727
10285	0.01762875093832416
10286	0
10287	0.018025121724714748
10288	0.0011109908686349106
10289	0
1029	-5.7925254232326955e-5
10290	-0.0498631852066572
10291	0.041379058039233425
10293	0
10294	0
10295	0
10296	0
10297	-0.03846714885842176
10298	-0.04925220311967983
10299	-0.0036060981120789775
103	-0.016619121208618318
1030	0.04124244165979018
10300	-0.05142777016773546
10301	0.0021417186813052235
10302	0
10307	0.012456626201830467
10308	0.021656666645842804
10309	0
1031	0.0031044877489109896
10311	-0.014578854140769537
10312	0.0045408754157568515
10313	-1.0620672852773367e-9
10314	0
10316	0.004392582240099771
10317	-0.012932107194096917
10318	0
10319	-0.0027381104103332936
1032	0
10320	-0.0307783293734739
10321	0
10322	-0.027359372994743322
10324	0
10325	0.007586338951823788
10326	0.01578229296128379
10327	0
10328	0.02216035739928031
10329	0
1033	0
10330	-0.0028269258424572985
10331	0
10332	0.026096462014883384
10333	0.030453679646040756
10335	0.029655700276291445
10336	-0.06691065083376899
10342	0
10343	9.418442089583057e-4
10344	0
10345	0
10346	0.03362342284328953
10347	-0.05868218391775567
10350	0
10351	0.04621658067909247
10352	0.0213888231828113
1036	0.002186110588136129
10360	0.0013880719792024735
10361	-0.02824181034568705
10362	0.012249754322444668
10363	0
10365	-0.012867148210330142
10367	0
10368	0
10369	0
10370	0.03425146785091813
10371	0.007585724702265507
10376	-0.017198574671074097
10379	0
1038	0
10380	0
10381	-0.034520232851800225
10382	0.010813796771333865
10383	0
10384	0.02028614865294744
10385	0.034336371431648596
10388	-0.0031334699303931525
10389	0.004883515436814545
1039	0
10390	0
10391	-0.014901404755589874
103910	-0.012749543762241024
10392	0
10393	-0.029782839169271026
10394	0
10395	0
10396	0.016721414337597214
10397	-0.01287822768148367
10398	0.028915418244090687
10399	0
104	-0.019203047257201577
1040	0
10400	0.024547333424282558
10401	-0.029631566171702026
10402	0
10403	-0.022772924344462195
10404	0
10406	-0.0579239504676164
10407	0.019405664696186962
10408	-0.00808437704269616
10409	-0.013745013661457355
1041	-0.00378173423926614
10411	0
10413	0
10417	-0.13148434658614339
10418	-0.09306294172031045
10419	0.008171049635402454
10420	-0.02088931361888423
10421	-0.005943926016123784
10422	-0.004925858222499248
10423	0
10424	0.037015184640201405
10425	-2.72876261756853e-4
10426	-0.01882877197594674
10427	0.008162287448422649
10428	-0.01902775994260671
1043	0.01910601756916184
10430	0.016225305540045944
10432	0
10434	0
10435	0.07415165610135077
10436	0.0031468544280600264
10437	0.056086968691087036
10438	0
10439	0.004280958831609029
1044	0
10440	0
10443	-0.008534464329731177
10444	0
10445	0
10446	0
10449	0.061547174725416584
1045	0
10450	0
10451	0.0056575897101822075
10454	-0.02407229871508569
10455	0.031140734126662833
10456	0
10457	-0.05288860981550889
10458	0.03508006986675595
10459	-0.0056676153525069845
1046	0.00225284097596723
10460	0
10461	-4.739680744242946e-4
10462	0
10463	0
10464	0
10465	0
10466	0
10467	0
10468	-0.0309884713077535
10469	0
1047	0
10471	0
10472	0.0033825254107058378
10473	0.04020162397973852
10474	0
10475	0
10478	-0.00592095139143624
10479	0.024798183845776457
1048	0
10480	0
10481	0
10482	-0.00402490518741049
10483	0.0011711351621546916
10484	-0.004813257628604864
10485	0.06602750725952755
10486	0.013895282003366574
10487	0
10488	0
10489	0
10490	0.01669984113042339
10491	0
10492	0
10493	-0.010630937112450809
10494	0
10495	0
10497	-0.008575786423083435
10498	0
10499	-0.0033484553250954095
105	0.04583622605459621
1050	0
10500	0.018945475518401252
10501	0.012165495272925153
10505	0.018583493717577948
10507	0
10509	-0.015942059298880446
1051	0.010128341940221615
10512	0
10513	1.119464646627117e-4
10514	0.01997798339980742
10516	0
10518	-0.11963436285544528
10519	-0.043047429632520465
1052	0.029337160298184586
10520	-0.018400879553128583
10521	0
10522	0
10523	0
10524	0
10525	0.03795766507676648
10526	0
10527	-0.006506792865707063
10528	0.02809628300789273
10529	0.0011746653667639734
1053	0
10531	0.004093763980468811
10533	-0.0036753688386452956
10534	0.003560675391847839
10535	0
10536	-0.005969763996454654
10537	0
10538	-0.09381888843202882
10539	0
1054	0
10540	-0.003718556686590239
10541	-0.008156013257872087
10542	-0.02554210174856402
10544	-0.0029121388210268987
10548	-0.03638341672428704
10549	0
10550	-0.004534435950247647
10551	0.006958375453414332
10552	0.0027268890675610797
10553	0.006488310916492604
10554	0.007491168489911831
10555	0.0011359996861170839
10556	-0.008042184230103923
10557	-0.0029114567352778228
10558	0
10559	-0.005190954007449995
1056	0
10560	-0.05211556002763977
10561	0.02240821665858442
10562	0.013413438562295562
10563	-0.031095364169778927
10564	-0.018986497392961717
10565	0.017943954465974094
10566	0
10567	0.004905785395691116
10568	0.030632884985744985
10569	0
10570	-0.01628704400077481
10572	0.018889050516165136
10573	0
