gene	male-older_adult-coarse-1
10000	0.03329544630045572
10001	-0.023992009129996196
10002	-0.014851383300889344
10003	0.0012253511623928786
100048912	0
10004	0.02282213592818915
10005	-0.01863727098549573
10006	-0.006865431971165275
10007	-0.05129198987613064
10009	-0.0037692720003768563
1000	0.006332316498729565
10010	-0.008424703781964646
100126791	-0.012517086295623083
100128124	-0.0031065663744476975
100128640	-0.06719609795936626
100129128	0.016824566188554182
100129250	-0.011523580686105619
100129271	0.0015618764741742537
100129361	0.009223255315675388
100129482	0.011222242218960204
100130331	-0.014766664214595156
100130449	0.023521822364665934
100132341	-0.012980694995032759
100132476	-0.003972742062591434
100134713	-1.374568841388877e-10
100137047	-0.010817759767617544
10013	0.007834160610100652
10014	-5.532017378832821e-10
10015	-1.112335154800098e-9
10016	-0.026315331923075714
10017	-1.3355454983880372e-4
100188893	6.078631801310575e-4
10018	-0.022558457785228775
10019	0.015329228520476105
1001	-0.03737599597689182
10020	-0.006213025580597763
10021	-1.3837206401119616e-10
10022	0.011544831128369674
10023	-0.01576067521618077
10024	-8.870470211781639e-10
10025	0
10026	0.003053086884430663
100272147	-0.004058428654675923
100287932	0.00884167210392164
100288413	-4.594958089758022e-10
100289678	-0.01636014233408141
100293516	0.0524556635864957
1002	0.029841669092797996
100316904	-0.007868755380722051
10036	-0.0010435553474564074
10038	0.016990931462841998
10039	0.04785833950270607
1003	0.006860419373378279
10040	0.06878637151197568
10042	0.041725293504089996
10043	-0.024879988299405093
10045	0.07540404003859325
10046	-0.029982893684450514
10047	0.010610151648627908
10048	0.020721492363723826
10049	0.011661091952729755
1004	-1.9339529370823673e-10
100505741	0.007718809329847876
100505761	-0.012284386578905163
100505879	0
100505933	-0.013576092682916038
100506144	-0.0018167698878682047
100506469	0.005753704564935618
100506504	-0.01740433352055888
100506571	0.007009641340127883
100506581	-0.03888598356878856
100506963	-0.0032887787550591237
100507331	0.005044366879945403
100507436	0.07562822788190907
100507605	-0.0038847465790066956
10050	0.027400167201478687
10051	-0.036352877172237674
10052	-0.008430145591857084
10053	0.009802221153103556
10054	-8.519402585325588e-10
10055	-0.008205424927173343
10057	0.029166969908868395
10058	1.6362499914978623e-4
10059	-4.79280285334956e-10
1005	0.017897193808353352
10060	-0.004271812260401208
10061	0
10062	0.0024415610263719347
10066	-7.967421696628512e-11
10067	0.009146607129812561
10069	0.010563455575463941
1006	-0.019318405475152997
