gene	male-elderly-coarse-2
10000	0.005172931732674621
10001	0.005611989863739708
10002	6.177147659435294e-4
10003	0
100048912	0.0030548613003387524
10004	-0.007858139295452949
10005	-0.007002553528047566
10006	-5.399835768638328e-4
10007	0.007753503725154057
10009	-0.0035853715011152994
1000	-0.03231306265125508
10010	-0.011082033306531179
100126791	-0.0038411575511569118
100128124	0.011323495754232726
100128640	0.006981651126763696
100129128	-1.867338809534246e-4
100129250	-0.00825890968085977
100129271	0
100129361	-0.0010484094770273225
100129482	-0.01195162784824872
100130331	0
100130449	0
100132341	-0.007882751630834664
100132476	0
100134713	0.0034747819637315543
100137047	0
10013	-0.014598165377475117
10014	6.364350717747572e-5
10015	0.008377792780064324
10016	-0.009021459215542635
10017	0
100188893	0
10018	0
10019	0
1001	0.011874051235000242
10020	0.002828643985911588
10021	0.0013553155894463333
10022	-0.018644278124586005
10023	-0.003845695079775909
10024	-0.01395786156611635
10025	0
10026	-0.003729539810186116
100272147	0.008774945641951245
100287932	0.016973059224865153
100288413	0
100289678	0.006911800853197113
100293516	-0.01520331759313183
1002	0
100316904	0
10036	-0.024579540757693703
10038	-0.0038755419216879978
10039	0
1003	-0.0022675784261735527
10040	0.01681527352581794
10042	-0.0052810634859650415
10043	0.006026749953346197
10045	-0.008765407846613598
10046	0
10047	-0.0025687861550170474
10048	-0.0036162264010089597
10049	0.009546280630068642
1004	7.279974938943739e-5
100505741	-0.0015170115899580147
100505761	-0.006372668939924401
100505879	0
100505933	0
100506144	0.014352739707531585
100506469	-0.0031248271951869466
100506504	0.0015257330964050144
100506571	-0.0011593803201858505
100506581	0
100506963	-0.0018461276199492384
100507331	0
100507436	0.007981098520957276
100507605	0
10050	9.048923089805601e-4
10051	0.002600790135772262
10052	-0.0024166448620125975
10053	0
10054	-0.009007457823182486
10055	0.007970895625330513
10057	0
10058	-0.008783846734192196
10059	0
1005	0.012147376213409042
10060	0.006514277499559356
10061	0.006933531348338504
10062	-0.01823721395990281
10066	0
10067	0
10069	0.010621631619522467
1006	-0.010961978082749213
10072	-0.004111532386604974
10073	0
10075	-0.002852641067780968
10076	0.007177287848221204
10077	0.0013942647481920963
10078	0
10079	0.0077109966161554395
1007	-0.0024026749514910947
10083	0
10084	-0.005096684410414864
10085	-0.0018891543673486692
10086	8.827283196501079e-4
10087	0
10089	0
1008	0
10090	-0.006883720488309706
10092	0
10093	0
10095	0.008977943440744133
10096	0
10097	0
10098	0.0068591687332118624
10099	0
1009	0
100	0.02785771813947846
10100	0
10101	0
10102	0
10103	0
10105	0.0020293940892800017
10106	0.02132320005411579
10107	0
10109	-0.017177798044420108
1010	-0.0016262046029635764
10110	-0.025284590579653973
10111	0.025399709760175318
10112	0
10113	-0.007751136876949701
10114	-0.018996959327546702
10116	0.004148574035775472
10120	-0.011804001729347872
10121	0.004955979332831002
10123	-0.005703214753553595
10125	-0.017692288172794446
10126	5.560065196180885e-4
10127	0
10128	0.0161468361555187
10129	0.015073013713593994
1012	-0.004101793064076958
10130	0
10131	0.003676031327760813
10133	0.018641456616402506
10134	0
10135	0.03288331227772384
10136	0.0016809289204565952
10137	-0.005917608263612536
10138	-0.007637406955145082
10139	-0.0014493881697017507
1013	-0.0019776888804510268
10140	0
10141	-0.001962515058786069
10142	-0.013602917123499647
10144	-0.01869558074993424
10146	0
10147	-0.0073094867260997745
10148	0
10149	0.02290797434933612
1014	0
10150	-0.006130962559238883
10152	-3.6057683284321387e-4
10153	0
10154	0.016658615959596692
10155	0
10157	0
10158	-0.013019772093055418
10159	0
1015	0.02507300146873498
10160	0.005175722562476588
10161	-0.02860618951607746
10162	-0.006716232648548082
10163	0
10164	0
10165	0.026043297877003137
10166	0.009266246679217376
10168	-0.013740290041445004
1016	-0.004747020783976048
10170	0.05176143779948707
10171	0.013830745805198942
10174	0
10175	-0.006326334856522317
10178	0.005232291057323076
10179	-0.02080121410568443
1017	0.002953637751447917
10180	0
10181	0.002904170617462356
10184	0
10186	0
10188	0
10190	-0.005992241352271641
10193	0.0019480175945658618
10195	0
10196	0.008288446715898524
10197	0
10198	-0.0010182806880277416
10199	0.022248583798200137
1019	0
101	0.0012214143464995492
10200	-0.013161498058369149
10201	0
10202	-0.011878064169240431
10203	-0.008544369574178026
10205	-0.00814680073946611
10206	0.0021698128102680355
10207	-9.864943076818115e-4
10208	0.00156441810345744
10209	0.01573329396548935
1020	0
10210	-0.003739999347237313
10211	0
10212	0
10213	0
10214	0.011056102110326859
10215	-0.002309090017557387
10216	0.0014216312371938607
10217	0
10218	0
10219	0
1021	-1.1289714478801762e-4
10220	3.05483216746241e-4
10221	0
10223	0.026803662863714325
10225	0.0112002319819715
10226	3.104107084090568e-5
10227	0.024094389802232496
10228	3.3764350427776217e-4
10229	0.004099104123528977
1022	-0.001101233635729361
10230	-0.016335492093211893
10231	0.008334918862780928
10232	0.016503321901793624
10233	0
10234	0.0010440841732241352
10235	0
10236	0
10237	0
10238	0
10240	0.0024188828430413128
10241	0
10242	0
10243	0.0010854760747729601
10244	-0.005957015280931879
10245	-0.008160937083743098
10246	-0.004157211289046709
10247	0.017532981733724272
10248	-0.0068433549887090715
10249	-0.002270133761397309
10250	0
10252	-1.9035609282232654e-4
10253	0.0068204401181275924
10254	-0.003998835965310075
10255	0
10256	0.004440984900252542
10257	-0.03249212163429896
1025	0
10260	0
10261	0.003557465861230938
10262	-0.0069333791985980164
10263	-0.008071350463035391
10265	-0.017803887091733122
10266	0.004107968309685226
10267	-0.029020858505913343
10268	-0.004301712388808026
10269	0
1026	0.01985620329225445
10270	0.0019271746121901916
10272	-0.001359283864872499
10273	-0.00900037920525858
10274	-0.007181604798542637
10276	0
10277	0.017664804963490245
10278	-4.8521218320861354e-4
10279	0
1027	7.069969823759447e-4
10280	0
10281	0.004240559112213185
10282	0
10284	7.01365066839972e-4
10285	0
10286	-0.02423674343588096
10287	0
10288	-0.004506992907681856
10289	0.0058071871410696006
1028	0.016672934017374155
10290	0
10291	0
10293	0
10294	-0.010446821682784668
10295	0
10296	0
10297	0.003942565344046435
10298	0
10299	0
1029	0
102	-0.013559771791311591
10300	-0.010964915368715243
10301	-0.01282916590002267
10302	0.009412233613063288
10307	0.004146259965389266
10308	0
10309	-0.0025396293426332493
1030	0.0043813724960073686
10311	0
10312	-0.008254127627917425
10313	0.005382596020702877
10314	-0.014329062971726031
10316	0.0013260883003137097
