gene	female-adolescent-fine-1
10066	-0.002588458936409586
10067	2.661231582400863e-10
10069	0.008614590406465733
1006	0
10072	0
10073	0.011552831040516293
10075	0
10076	0
10077	0
10078	0.009107037694304062
10079	-0.011935948024722535
1007	-0.001131966014843733
10083	0.009032069689766917
10084	-0.008595371137282705
10085	-0.016123098818595326
10086	4.018462647928522e-11
10087	0
10089	0
1008	0.022561111027969136
10090	-0.004459217155388243
10092	3.304407011561596e-10
10093	0.017121968211221975
10095	-0.008633299327584802
10096	2.346834005213415e-10
10097	0
10098	-0.022276058300022415
10099	-0.0034312661975344407
1009	-0.0038710981101533425
100	-0.02085907096998455
10100	-0.022470574719806895
10101	1.0966387965082813e-10
10102	0
10103	0.002427621910079972
10105	0.011850416617404323
10106	0.003646388652982597
10107	0.001003760146611415
10109	5.667358758950167e-4
1010	-0.020425238133980807
10110	0.023489206524873338
10111	2.9362869952129e-10
10112	0
10113	0.0011291533235008218
10114	0.017274931530515163
10116	-0.011320364546777423
10120	0.008837805836594353
10121	3.4214006887566926e-11
10123	0.038244554051107035
10125	0
10126	0.0074984711871874605
10127	0
10128	0
10129	0.023793539148337164
1012	1.8249369476132539e-10
10130	1.8284088954617612e-10
10131	0
10133	-0.02208134600726526
10134	-0.004340616753872046
10135	0.04926561132708375
10136	0.008908263900689254
10137	0
10138	0
10139	-0.0011119724124134733
1013	0.0012257876853644515
10140	0.02901850619755504
10141	-8.82916568090484e-4
10142	1.3378790889167283e-10
10144	0
10146	0
10147	-0.0018624982658107401
10148	0.01697141055132989
10149	0.013083940851775952
1014	0.003626791954289448
10150	-0.0026337290995154363
10152	0
10153	0.009905810824450344
10154	0.029912743275070455
10155	-6.912767253963196e-4
10157	-0.0017519139002653754
10158	-0.03715526292098877
10159	0
1015	-6.770587685312854e-4
10160	-1.1753536487279305e-4
10161	0.0014003176130817484
10162	0.006088683728515835
10163	-0.001072419598453284
10164	-0.003811051997884172
10165	0
10166	-0.002550226759276971
10168	-0.004912935623761751
1016	0
10170	0.05968606106947719
10171	0
10174	5.786480083883728e-11
10175	0.014508493373548665
10178	-0.024975780682829987
10179	-0.009650876521311122
1017	0.009955570629091724
10180	-0.005568329691937811
10181	0
10184	-0.009036789117415116
10186	6.136764226187155e-11
10188	2.4371269605624306e-11
10190	0
10193	-0.009245945505434323
10195	4.9748838608873045e-12
10196	0.009962307941151041
10197	0
10198	0
10199	0
1019	1.4508246390641284e-10
101	0.009891892499813034
10200	-0.014253198713185847
10201	-0.012777237660445865
10202	0.03171687870860433
10203	0.0015530161824452483
10205	-0.015935166119714055
10206	0
10207	-5.64694124762167e-4
10208	-0.022616168999314304
10209	2.1272124760585374e-11
1020	0.03688281706072537
10210	-5.989967523898764e-4
10211	0.0018712346338521835
10212	-0.005421020688443474
10213	1.8340241600889533e-10
10214	0.0077167493501462585
10215	0.00216351409756311
10216	-0.018111193421609707
10217	3.1632596325709375e-11
10218	0
10219	0.0033768699333042414
1021	-0.01427371980532349
10220	0
10221	-0.014393340969613266
10223	-0.004935612904338447
10225	0.008577796930078306
10226	-0.003763385379670372
10227	0.0048665256614825545
10228	0.003240948093200325
10229	0
1022	2.389309037719228e-11
10230	0.0038894322838655565
10231	0.01522956798935325
10232	0.0033757834853579928
10233	0
10234	0
10235	0.004205872641168299
10236	2.077433464576173e-10
10237	0
10238	1.7815131359828672e-11
10240	0.004094624394790791
10241	0.004638985006531281
10242	-3.030596121547642e-4
10243	-0.01049332036810977
10244	6.00530860085356e-11
10245	4.865608268377387e-11
10246	-0.0022345828619085733
10247	0.005691645683117889
10248	-0.015526353631306724
10249	-0.00805119256174515
10250	0.009018069777095709
10252	0.005090170834745973
10253	-0.0036607210121682716
10254	0
10255	-0.013220630522535281
10256	0
10257	0.0011119247625664508
1025	0.009530734657349849
10260	-0.005773062311897099
10261	-1.6834607473028482e-10
10262	0.007528655741858003
10263	-0.010283924568151016
10265	-0.006713186754770318
10266	-0.004165943159384877
10267	-0.00864016403733216
10268	-0.026164402004405528
10269	0.0024223582894792478
1026	4.5933721672491583e-4
10270	-0.004446303352498799
10272	-0.01098709482820901
10273	1.3356171446326263e-5
10274	-0.00788602850529581
10276	0.028984978904964112
10277	0
10278	0.0010658135857771302
10279	-0.029613841033388745
1027	0
10280	-0.01657141128225458
10281	1.8394107515261986e-11
10282	0.008215425946088642
10284	-0.002250510456350226
10285	-0.007475764815792799
10286	-0.009059460591790237
10287	0
10288	-0.03280543267997171
10289	-3.3009391794091203e-4
1028	-0.035342681610203985
10290	3.5668153476180974e-11
10291	-3.319616645691152e-4
10293	-0.00211911873331711
10294	0.0013412833006652097
10295	-0.00573620461521336
10296	0.0024370737489130554
10297	0
10298	0
10299	-7.517146546105933e-4
1029	4.406759336265388e-11
102	-1.6017082499119318e-4
10300	0
10301	0.01334260152177644
10302	4.741208899950946e-4
10307	0.007642515361299137
10308	0
10309	0
1030	0
10311	1.3322786697214713e-10
10312	0.01515152206861873
10313	0
10314	0
10316	4.03943794950987e-10
10317	0.003261995210349534
10318	0
10319	0
1031	0.01513790251206903
10320	-0.006080960643633313
10321	-4.548711636969169e-5
10322	-0.00833447476501168
10324	0.008481638865478069
10325	0.024764636012851463
10327	2.5375391318097223e-10
10328	0.0024517346326916128
10329	0.007055206822167687
1032	0
10330	0
10331	0.00932932948255411
10332	0.0015599396967203672
10333	0.002388412009189184
10336	-0.016045753514517164
1033	0.02779519793764087
10342	-0.0045957079101922125
10343	-0.018744193211559866
10346	0.020846419614630254
10347	0.03694066871777657
10351	0.024829999267311016
10352	1.1014716620592285e-11
10360	-1.405279249508446e-4
10362	0
10363	0
10365	0
10367	1.629620596031524e-10
10368	-0.022932854880477978
10369	-0.0034526944126061438
1036	-0.028322505226148934
10370	0
10371	-0.0015761513367746598
10376	0
10379	0.016649039997049985
10381	-0.02704946934671111
10382	-0.018165117061758548
10383	-0.006671206793139212
10384	0.009536037110438555
10385	0
10388	-4.826141839547919e-4
10389	2.3916112569849646e-11
1038	2.794758884796019e-10
10390	0.00822474637496107
103910	-0.004029796823112325
10391	0.009165256760519217
10392	0
10393	0
10394	0
10395	0.008970944903736941
10396	-6.166287496600908e-5
10397	2.9486134009494935e-10
10398	0.0038413139726924594
10399	3.6430254370654164e-10
1039	-0.00780701251699784
103	0
10400	-0.007659860526621016
10401	0
10402	-0.005502115294130191
10403	-0.034876942934044544
10404	0.004440641618037103
10406	-0.021893103082049437
10407	6.442674284793005e-11
10408	0.001894603173916787
10409	-0.01473532315201442
1040	-0.026765867812476835
10411	4.752684626045166e-13
10413	0
10417	-0.009573878960625963
10418	0.0035345098482818566
10419	0.026220808100774932
1041	0.01038788801963147
10420	-0.0015617425331326618
10421	1.721572913778035e-10
10422	0.01055359063446961
10423	-0.008303797837475984
10424	0
10425	0
10426	0.015924450257383555
10427	-0.008675952814170494
10428	-0.020690389368444865
10430	0
10432	2.8353537438931655e-4
10434	0.015824423077676026
10435	1.3262201929413218e-10
10436	0
10437	-8.24691791855238e-4
10438	0.013281563018675828
10439	0.0027082595380497057
1043	-0.034071065585880134
10440	5.315294571880026e-4
10443	0
10444	0.00974999115468816
10445	-3.60797628492975e-4
10446	-0.004216756762839175
10449	0.0010820135117840925
1044	-0.0031202273931502855
10450	0
10451	-0.009286580531404309
10454	0
10455	-0.013755265956874953
10456	0.009355224830112833
10457	0.025085804575976787
10458	0
1045	-0.01680405356837206
10460	0.009041614690157476
10461	0.006857931516113533
10462	-0.002921184868670077
10463	1.5569686974998154e-5
10464	0.00472942199745022
10465	0
10466	0.0010550558887744543
10467	0
10468	0
10469	1.5601999200436986e-10
1046	3.692961100163684e-11
10471	0.0015898236857009563
10472	1.2233731445915005e-10
10473	2.0203504461315593e-4
10474	9.59210730238474e-11
10475	2.1614528705506187e-10
10478	0
10479	0
1047	-0.033789847643261636
10480	0.0046582117220862985
10481	0.0036535310802704624
10482	-3.381342658465132e-5
10483	0
10484	1.26658820959527e-10
10485	-5.077725064310887e-4
10486	3.47097998347018e-10
10487	-0.008684272398947536
10488	-0.015934566048875626
10489	0
1048	0
10490	0.030695325348050296
10491	0.01851702524460784
10492	-9.490942955346413e-4
10493	-0.0039851841041337035
10494	-2.771113087297822e-4
10495	-0.001179353019030584
10497	0.011022421326223593
10498	0.002246268107783853
10499	0.016212862265638835
104	-0.003471730329115525
10500	0.0024678032787341033
10501	0
10505	-0.006885940784701159
10507	0
1050	0.0031259984994690838
10512	-0.021623704483531483
10513	0
10514	-0.0015988266740376337
10516	-0.02121678935511796
10518	-0.005003467068168166
10519	-0.019010712535275566
1051	-3.963390761951646e-4
10520	0.007476125054335948
10521	-1.679788211623921e-10
10522	-0.0010800927840046931
10523	0
10524	0.0047790943971547754
10525	-0.002662500834146485
10526	0
10527	-5.179159237332685e-5
10528	2.0175496572989623e-10
10529	-0.007785252848144689
1052	-0.0030929723462979584
10531	0
10533	0.009687038987781471
10534	3.214961359663669e-11
10535	-0.008473526767631698
10536	0
10537	0.03447360745536756
10538	-0.018860423247862457
10539	0.001975746780073175
1053	0
10540	0
10541	0
10542	0.0015352843789023136
10544	0.009855328095793455
10548	-0.004480511482274463
10549	-0.007151306128246908
1054	-0.005438727022186267
10550	9.393038043407535e-11
10551	-0.004679427098179028
10552	0.003996881964062154
10553	0.004516570761081565
10554	0
10555	0.003549375883972975
10556	-0.0070678525576471415
10557	8.948084324454357e-4
10558	1.1049112678655805e-10
10559	-0.004462845017774276
10560	-0.006821225309632578
10561	0.017771795715694823
10562	-0.018181473722207714
10563	0
10564	0
10565	0.01380709686987408
10566	0
10567	-0.04231755636093709
10568	0
1056	0.005518016446797506
10570	-0.01940116179537461
10572	0
10573	0
10574	1.2849452574367922e-10
10575	0.01212550664644858
10576	-0.005653382743393681
10577	0.011328957082682506
10578	-0.027951961982996966
10579	-0.00579087462510876
10580	-0.006829250746604879
10581	-0.00783789450236585
10584	-0.011188802528839805
10585	-0.01576663679008218
10586	-0.00909856082313821
10587	0
10589	-0.019211648246586027
1058	0.019732453450181733
10590	-0.0029349281736386363
10591	-0.012678404175210028
10592	-0.006606539894476257
10594	1.8816073309387164e-10
10595	0.004148171767101649
10598	-0.006368720114859149
10599	-0.009586076534233243
1059	0.0018562747963747383
105	0
10600	-0.0027936068003482782
10602	-0.01113644855189019
10603	-0.01556752217058537
10606	-0.019475453334875915
10607	0.002716152915092864
10608	3.087312057228707e-11
10609	0
1060	1.2973806863610934e-10
10610	0.009714578946942781
10611	0.006561524154846015
10612	0
10613	3.2278812110837914e-4
10614	0
10615	0.0038018241392027215
10616	0.022999684154228716
10617	0.010630694080916566
10618	0
10621	0.004431125001298955
10622	0.0011042029525032927
10623	0.01044487790806684
10625	0.021006063223768395
10627	-0.016328189479491148
10628	-0.022146501800893025
10629	-0.003062804002789428
1062	-0.006107944315977044
10630	0
10631	1.1951471777066077e-10
10632	3.2343350419812573e-10
10633	0
10634	0
10635	0
10636	0
10637	-0.00963661990574174
1063	0
10640	3.0670331724096313e-12
10641	-0.008739767417441676
10643	-0.0954003262656394
10645	0.02101397587805486
10647	0
10648	0
10650	0
10651	-0.0034840409023866145
10652	0
10653	-0.005567322712775048
10654	3.183385638182076e-10
10656	-0.018594352090080892
10657	-9.335639276227948e-4
10658	0.0014806644627922275
10659	-7.735642788116541e-4
10660	-0.00572048575500907
10661	0.003367488748717199
10663	0.030001376726366217
10664	1.1442156504456634e-10
10665	0.0045885643394520965
10666	-0.01624833124123242
10667	0.005781957397257678
10668	0.011948072362194674
10669	0
10670	-0.003062123094628806
10671	0
10672	-0.0023470871381438886
10675	0.010158262459510157
10677	0.0013611007613144929
10678	0
10681	0.0038379222384559058
10682	0
10683	1.6029078527836207e-10
10686	0
10687	0
1068	0
10690	0
10691	0
10692	0.0010610201870747498
10693	0.007987859713273855
10694	0.005328908483678224
10695	-5.828025869680452e-4
10699	0.01071049842066115
1069	-0.003414970448747222
1070	1.8351053104504603e-10
10712	0
10713	0.005639371347475336
10714	0
10716	0.0018970236855406675
1071	-0.006954335233795227
10721	0.010427713286338014
10723	0.006383206550892436
10724	2.2847693484738243e-11
10725	0.013165641672723287
10726	0.005821746207040549
10728	0
10730	0.005006184581226793
10732	0
10733	-0.0035605017989250904
10734	-0.012892809026790445
10735	0
10736	-0.006724993041527276
10737	-0.00164036085682728
10738	0
10739	0.0017003239202573195
10741	0.006724989935298417
10742	0.0014536927696820183
10744	-0.0029717318446714617
10745	-0.0072850476494739904
10746	-0.003910557412299814
10747	-0.007130913493427263
10749	0
10750	-0.004218598017504062
10752	-0.020669569054768563
10753	0
10755	0
10758	0.004103075381445036
1075	0.031077168036697342
10761	-0.009832433594507008
10762	0
10763	-0.013181899894437304
10765	0.012837501246820057
10766	0.03249549596844114
10767	0
10768	5.91677279876929e-4
10769	-0.02155150251444215
10771	0.009653682424982366
10772	0.012331457596293663
10773	-0.0054941264216411346
10775	0.0026233526907052974
10776	0.00942503045784313
10777	-0.00338732656861479
10778	-0.0069212716667508885
10780	2.738246702387328e-4
10781	0.010952946461696578
10782	0.011673646497315837
10785	4.29790779519877e-11
10786	0.022556207230519945
10787	0.011666251921206556
10788	0.0037811647295296264
10791	-0.004650373996419686
10793	0.0642087941340077
10794	-0.01150587693913547
10795	0.022465056504650194
10797	2.9985176870441697e-10
10798	0
10799	0.0016470125896260299
107	-0.010217748432629624
10801	-0.004841176387776352
10802	-0.002409570419329627
10803	-0.002888617305986669
10807	2.745667049534964e-10
10808	0.011327273190339745
1080	-0.0033211434519651757
10810	-0.037258791134152904
10813	-0.013348025249781882
10814	-0.0074016083229344895
10816	-0.011747328686223671
10817	0.008717793519334173
10818	0
1081	8.473738313327724e-4
10825	-4.1583435977030064e-4
10826	0.004467165783350822
10827	0.00458135417097677
10840	2.3104555167899802e-10
10841	2.0343602544530278e-10
10842	-0.0022651791923755183
10844	-0.004093914944827674
10845	0.01432301238691143
10846	0
10847	5.145876368170588e-4
10848	-0.009715956228867296
10849	0.012653813747149186
1084	0.01764447562501785
10850	-0.014498742568690286
10855	-0.06339092444745527
10856	0.006059188410008017
10857	0.005145972188919268
10858	0.006966213793255354
10859	-0.022315233231699514
10861	0.002980389390319428
10863	0
10864	0.010229245294467632
10865	-8.677520383355072e-11
10866	-1.4081944181810227e-10
10867	0
10868	0
10869	-0.006862345166275219
10871	-0.02516511229796216
10873	0.01605880495465883
10874	-0.004739584491585635
10875	-0.0034958181370166493
10876	0
10879	-0.0050190482424253575
1087	-0.006156261938867559
10880	0.008030699357538544
10881	0
10882	-0.002251144454641429
10884	8.704255172064197e-11
10885	0.01336002851767447
1088	0.05364228029352245
10891	0.001749973323715455
10892	0.0059757788545849976
10893	-0.0013380791427562101
10894	0.007836014841920596
10895	0.0014745187906921031
10897	9.620173869035231e-11
10898	-2.3941411749649794e-5
10899	0.006579365540973083
1089	-0.017287652161778154
108	0
10900	0.0029475447541083117
10902	0
10903	0
10904	0
10905	-0.01739467770077514
10906	-0.007153431208035717
10907	-0.004607195951554145
10908	2.616565518229711e-10
10911	-0.06948353772358372
10912	-0.011206487201914812
10913	0.0041514731282714535
10914	0.0026194782438875184
10915	-0.003549621279911235
10916	1.2410264782438244e-10
10917	0.023401333312291966
10919	8.231698298300047e-11
10920	0.001462632723276967
10921	-0.010589666096679688
10922	2.7949276174812284e-10
10923	-0.011455996680431301
10924	0.019311907855036812
10926	0
10927	-2.4345515896896446e-4
10928	-0.007041057113732515
10929	-5.988705400213542e-4
10930	0.013873236943852183
10935	0.020854939354474734
10936	0
10938	3.8571041589482475e-10
10939	0
10940	0.011571330578092572
10942	0.019213125642102827
10943	0.010644550182354072
10944	0
10945	0
10946	0.008338899868449877
10947	-0.012587526543523688
10948	-6.924390466971362e-4
10949	-0.006586027793897318
10950	-0.007182381785243471
10952	-0.009708755189059821
10953	9.912339297921993e-11
10954	-0.0013397672278180448
10955	2.476781041753512e-10
10956	0.010541054020863652
10957	-2.0153725972566543e-4
10959	0.009107505527280624
10960	3.447636115341026e-10
10961	0.006644249525220677
10962	0.0066822560499566076
10963	-0.010941688658863979
10964	0.04669392360198519
10966	-0.02010537664493397
10969	-0.005640303395773834
10970	-0.021256978188321687
10972	0
10973	-0.002150747444800714
10974	0.025704183542400196
10975	0
10978	0
10979	0
10980	-0.0013796223136735535
10981	-0.007328811526432596
10982	0
10983	-0.006479625154766109
10985	7.854115861732196e-11
10987	1.3174640349620852e-10
10988	0.006358744680381222
10989	0.007576176624282195
10990	-0.0036183313183085217
10991	-0.011933358657874258
10992	1.392639521244826e-10
10993	0
10994	0
10998	0.005091220813390811
109	0.003287890208154108
10	0
11000	0.011128801956411432
11001	0.018315965577983272
11004	0.026803829994444105
11005	-0.005608229188114635
11006	-0.004447930685493629
11007	-9.452649423044026e-4
11009	0.007820898577625374
11010	-0.011198205485121836
11011	-0.011936964976992911
11012	0.009201719081916315
11013	-8.287150582653775e-4
11014	0
11015	-0.008063759799272764
11016	7.727519036379635e-11
11017	0.002405111698770082
11018	0
11019	-0.0023696905427399474
1101	-0.015338172729710393
11020	-0.00815831536257998
11021	0.005420007659399761
11022	0
11024	0.03897175013379032
11025	0.009757230820492312
11027	-3.201815565153026e-4
1102	-0.008680135278884204
11030	0
11031	-0.023138589778715576
11033	0.0047986174884082885
11034	-0.012638027474170812
11037	0.011879434679299705
1103	0.02341983543708328
11040	-9.941278378096936e-4
11041	0.0017853069193987767
11043	-0.0012571791345282856
11044	-0.020961413939429727
11045	0
11046	1.137198770528056e-10
11047	-0.02733166404650311
1104	-0.0038631553713353406
11051	4.96407282534888e-11
11052	0
11054	0
11055	0
11056	1.4381978790247906e-10
11057	0
11059	-0.015422050434737645
1105	-0.003229496936205753
11060	3.0161263695379813e-11
11061	0.03207782939925498
11062	-0.0016720651054985935
11063	0
11064	0
11065	-0.004715468446890131
11066	-0.0065410851652580836
11067	-0.02646194539024123
11068	4.606760544001178e-11
11069	4.536851409028332e-4
11070	-0.009446745788215983
11072	-0.01012949334456739
11073	0
11074	0
11075	0.039148709881334544
11076	-0.030516519298587688
11078	0.0037267638609434425
11079	1.0519526432275834e-10
1107	0.028930224065504054
11080	-0.008339547004820147
11081	-0.004151630121367021
11082	0.01295798745963997
11083	8.801419084958444e-12
11085	0
11086	0
1108	7.451738626328705e-5
11092	-0.003052091724784716
11093	0
11094	-0.0032894774840759996
11095	1.8384821828422372e-4
11096	0.004835507596052268
11097	0.00712534955576558
11098	0.0016157844409983948
11099	0
1109	-0.003786915629543764
11100	3.0056287688118064e-10
11102	0
11103	-0.004419921677217463
11104	0
11107	-0.019388223159878145
11108	-0.0013308696500531933
11113	0.02462138189600568
11116	0.015828981870081176
11117	-0.027129680419226143
11118	-0.014311706186753941
11119	-0.005278864510438002
1111	0.001482844384889655
11120	-0.028349940759934744
11122	-0.0015808567314366173
11123	0.010542670073985152
11124	0.008995315290343836
11126	0.04198813150717179
11127	0.005301599401646335
11129	0.0191168106473891
1112	-0.0042616144270132
11130	0
11131	0
11132	0.008518633348112866
11133	-0.019916805966730424
11135	-0.012577573347054106
11136	-0.0044973664524793665
11137	-0.005855127433737594
11138	4.225930477376086e-4
1113	4.1244321914113356e-10
11140	0
11142	0.026435922788946676
11144	0
11145	-0.013564093287557527
11146	-0.00813529016240093
11147	-0.010416277494871737
11148	-0.0014885423819926073
1114	0
11151	-0.012647798796152703
11152	0.008639077663420688
11153	0.0035312148853964415
11154	2.7546556271784637e-13
11155	0
11156	0.020951794665359062
11157	0.01612428964882562
11160	0.02069058817316846
11161	-0.002921978491920244
11162	0
11163	-0.0031770812000334577
11166	1.432154508017571e-10
11167	-0.04086424000638664
11168	0.004900469040366568
11169	0
1116	9.232467778908076e-4
11170	-0.02096768204859372
11171	7.736766264085046e-11
11172	-0.0041387862627410895
11174	0
11176	0
11177	-1.7818978494827932e-10
11178	-0.008050232134427104
11179	0.007284869545274147
1117	-0.029354468932492658
11180	-0.0034147301749838
11181	-0.0034117440562055437
11182	0
11183	0.0025637681957624754
11184	-0.015845690134254235
11186	0.006248535378485056
11187	-0.012142175749767569
11188	0.009122871923690573
11189	0
1118	0
11190	-4.967331286376487e-4
11193	1.721289794818988e-10
11194	-0.004319731245611659
11196	0.005596621115818405
11197	0.02388328752917172
11198	0.021722405649906767
11199	-0.015376278396913003
1119	0
11201	0.004307973699069213
11202	4.106844487719819e-4
11211	0.008986156135341377
11212	0
11213	-0.0033018912450861727
11214	-0.0027179829709169474
11215	-2.896116596739891e-4
11216	-0.010465310519649919
11219	0
1121	0.001964567991684005
11221	-0.018162341659368544
11222	-0.002836782424084628
11223	-0.014152521499449002
11226	-0.014529134869688338
11228	0
1122	-0.018254644379092116
11230	-0.0017661114176877723
11231	0
11232	0
11234	0.007860704658306477
11235	3.5105606755438887e-10
11236	-6.004031881185492e-4
11237	0.01812763036362892
11238	0
112399	-0.002191890703338651
1123	0.001091209898728469
11240	-0.005801708738008576
11243	-3.361250920536185e-4
11245	0
112464	-0.0023898547068297565
112479	0
11247	-0.00326387960163478
11248	0.0039021268145050594
1124	0.010726663686138116
11250	0
11251	0.012803073257336747
11252	2.506614043838469e-10
11253	-0.006596327872516785
11254	-0.008281093625517053
11255	-4.8876397875107526e-5
11258	-0.006789167281505744
11259	-0.009067706699761507
11260	0
112611	0
11261	0
11262	0
11264	0.004915205029546033
11266	-0.0011105680556798545
11267	0.013657329361756955
11273	1.4224666255213298e-10
11275	-0.003896633620109374
11276	0
11277	1.4347180079706356e-10
11278	0.0012541950398201446
11279	0
11280	0
11281	0
11282	0.006972890054272119
11283	0
11284	-0.023319635208513014
11285	0.006420021109979386
112869	0.0018748600486525832
112950	0.004252072437202223
1129	-0.001409682695303125
112	-0.008312685191087106
11309	0
1130	0.010999402315568133
11311	0.005888270468982697
11313	-0.02706030025994277
113146	0.013115872428052738
11314	-0.02675164001601912
11315	0.003059365684973064
11316	-0.01165245960950413
113177	0.009405477589446884
113178	0
11317	6.406337257141305e-11
11318	0
11319	8.204929207976362e-4
11320	0.0219689569522121
11321	0.0037731352453371754
11322	0.0024932987379378433
113251	0.00749942190084071
11325	1.1567661812751834e-10
11326	-0.004280148540519034
11329	0
1132	0
11330	-0.0015093274054363151
11331	0.01453459968769815
11332	0.00369100013741983
11333	0
11334	-9.495259711523238e-5
11335	0
11336	1.499451598146655e-10
11337	0
11338	-0.002784767607411423
11339	0
1133	3.138629949532814e-11
11340	-0.022262756768483296
113419	0
11341	0
11342	-0.030184435534979598
11343	0.009575177544802818
11344	-0.007669194826355012
11345	-0.007469766830786646
11346	-3.2827331718523307e-4
1134	0
1135	-0.009989224731572934
1136	3.420500148241555e-11
113791	0
1137	0
113835	-0.014082532969285329
113878	-0.015891207497632724
1138	-0.01281972420536156
113	-0.026229338574357518
114034	0.010950033787156149
114044	-0.005062068045140844
114049	-0.01121564009399507
114088	0
1140	-0.0010073615439505092
114112	-0.02288196003767311
1141	-0.004924703755000881
1142	0.00017736357398061614
114327	0
1143	-0.008342066456110301
1144	-1.9184436838539604e-4
114548	-0.0017450570299846174
1145	0.02270366547249041
114625	-0.01295435218426868
1146	0
114791	0
1147	-0.004630455625909232
114819	0.006049840236216684
114876	0
114881	-0.006668363469881169
114882	-0.008879675472033615
114883	-0.010684754097121543
114884	-0.0038098534104614827
114885	-0.006922802818113059
114897	0.011634051773590235
114899	0
114908	0.004148495648356079
114932	0.005514202369711888
1149	0
114	0.006238838723723656
115123	0.0020143242623187297
115201	-0.00972275202252905
115207	0.001184814414443034
115290	-0.00729654949466635
1152	-0.01182074854047191
115353	0
1153	0
1154	0.006032198016572095
1155	-0.0166739004433446
115703	0
115708	0
115817	4.997739202287721e-10
1158	0
115939	0.007881528506109951
115	0
116039	0.010265839381696175
1160	-0.0025818570594322333
116138	0.020828546407664534
1161	0
116285	0
116372	-0.002460398356571835
116496	-0.009269685960477794
1164	0.01568430721248635
116828	-0.00813859423012377
116832	0.0061517244132734935
116984	-0.03675080405695433
116985	0.011848246791615297
116986	0
116987	-0.012379768069651576
116	7.132296185226682e-11
117178	0.00656569402325311
117246	0.01359618831731765
1173	9.287537236012529e-11
1174	0.005677939039037944
1175	0
1178	-0.011084183796792683
1179	-0.007387946572940487
117	0.0014705139442908887
1180	-0.0016199404128819088
1181	0.005365084396687758
1182	1.3608592372835486e-12
1183	-5.717789575147424e-4
1184	0.022525110771985626
1185	-0.01808684356257777
1186	1.358827803771789e-4
1188	-9.511644226572672e-4
118	3.8271452981352943e-10
1191	-0.05411588577323933
1192	0
1193	-0.03805685147528468
1195	0
1196	0.009132301119178461
1198	7.164687264993626e-5
119	0
1200	4.0542836814925744e-4
1201	0
1203	0
120526	-0.0022031205747467444
1207	0.0054969546198330565
1208	0.002579071618135403
1209	-0.004893591358113916
120	0.02786721590711805
1211	0.0036954182259842385
1212	0
1213	0.010407915430898062
1215	-0.002625128337059197
122616	0
1230	0.015369718558970737
1232	0.04226899790270872
1233	-0.01628486464017583
1234	-0.022125408784596273
1235	0.02422393472438907
1236	-0.007450401756820336
1237	-0.01653839343847362
123803	0.0011650695190624815
123872	0
1238	-0.016170144663550778
123	-0.006662066425433111
124044	0
1240	-0.0203178990481688
124152	-0.007505548285706808
1241	0.019401097624164115
124222	1.0010844502620328e-10
1244	0.0077043815898693545
124565	0
124583	0.002231174160522968
124	0
125893	0.008539388282309929
1258	0
1259	-0.008872901396069369
125	0.005558888565155446
1261	-0.0019477680509447292
126208	-4.86276675284073e-4
126231	-0.03224620770854883
126298	0
126299	0
126321	1.2770459254108065e-10
126353	7.48257768733287e-11
126393	0
1263	0.010122935866790299
1264	0
1265	0.01162720604667229
1266	0.010568361966018779
