gene	female-young_adult-fine-2
10089	-0.0035340645931243066
1008	-0.04328238760337206
10090	0.04122057654816814
10092	0.00715880576520998
10093	0.024349922081328853
10095	-0.043014584321237996
10096	0.001669684780306599
10097	-0.0033300433441925833
10098	0.049804159464410525
10099	-0.0376631665975905
1009	0.04838287108082464
100	0.007731889072315303
10100	-0.048322811162661
10101	-0.01696192765669567
10102	0.005459123391986825
10103	0.05619812762133441
10105	0.053336427783553526
10106	-0.03319969515946824
10107	0
10109	0
1010	0.07694290968574193
10110	-0.04280801211494718
10111	0
10112	0.006480176929870248
10113	-0.006810081072070282
10114	0.016673008965025864
10116	0.003083666575479973
10120	-0.018646788818399804
10121	0
10123	0.05804204922311478
10125	-0.0042008817558361715
10126	-1.8102711222293263e-4
10127	-0.0074782998468447305
10128	-0.002583359508168554
10129	-0.02010388540635793
1012	0.024664230384514502
10130	0.003149615984153579
10131	-0.026561593592759256
10133	-0.017375185879106223
10134	0.007913826780533302
10135	0.026311521368540303
10136	-0.024155362267917528
10137	0.01115497856958243
10138	0
10139	-0.002151883782027806
1013	-0.010573202769982823
10140	0.031035505853844954
10141	-1.0465645682456706e-4
10142	0.007535880432527045
10144	-0.04391399882805868
10146	-0.02970015109433625
10147	-0.016713427452779858
10148	0.019764651638158697
10149	-0.012046602073911391
1014	-9.440493386563189e-5
10150	-0.004967403006060424
10152	0.008843364246609411
10153	0.006401381762882649
10154	0.044612859005491924
10155	0.00729890873638569
10157	-0.004643764989677156
10158	0.012847281094694778
10159	0.005246034887301193
1015	1.430121345479934e-4
10160	0.008260060322958812
10161	0.08643887142989488
10162	0
10163	8.634213828078296e-4
10164	0.032719462117580006
10165	-0.006976474802458797
10166	-0.010188565119164723
10168	2.1702523660834802e-4
1016	-0.04745607091255754
10170	-0.018075787635078455
10171	0.01606614251811725
10174	0.018981171528848748
10175	-0.009062273864091162
10178	0
10179	0.00447696970657934
1017	0.018388378359544606
10180	-0.010371152445520716
10181	-4.5943950824324335e-4
10184	0.006209748072549732
10186	0.03914068251328886
10188	0.02136940624663784
10190	-0.015177299577785755
10193	-0.010680707151838211
10195	0
10196	-0.01275558392522725
10197	-0.011916903062927883
10198	0.014769164107649209
10199	-0.001952289162838513
1019	0
101	0.008213561805223047
10200	0
10201	0
10202	0.024838733300812186
10203	0.01662413652800566
10205	0.04407627246670321
10206	-6.729805882638011e-4
10207	-0.002079651706750321
10208	-6.726191237866785e-10
10209	0.0028635200925051034
1020	-0.017319605771780655
10210	0.009755742407683093
10211	-5.102579807530395e-10
10212	0.023329843380724514
10213	2.682552175855105e-4
10214	-0.01854807487685481
10215	0.021297323210800963
10216	0.01799024063664446
10217	-0.011433928769787667
10218	-0.012049944203666627
10219	0.042109149850873565
1021	-0.016396548056923414
10220	-0.0027742842441063212
10221	-0.08341556143533767
10223	-8.846766935695914e-10
10225	-0.029254912041196283
10226	0.023278917963136088
10227	-0.016487669539066555
10228	-0.023993743819144153
10229	-0.029801758536851554
1022	0.023797178247827296
10230	0.015087980704609698
10231	-0.013365087372112673
10232	0.06250551859367733
10233	0.05310353292709727
10234	-0.035222442907462646
10235	-0.005960261480368171
10236	2.47478752276854e-4
10237	-0.01969912173765337
10238	0
10240	0.0017386989510620218
10241	0
10242	-0.008610800564183325
10243	-0.018490678572937406
10244	-0.016683647583616262
10245	-7.115064128393045e-5
10246	-0.02300361559781688
10247	0.005507875838426731
10248	0.01257388846530912
10249	-9.94797360045722e-4
10250	0
10252	0.0019644887509490732
10253	-0.0029298323052969043
10254	-0.004036367186821738
10255	0.027938676367755606
10256	-0.027153896056485886
10257	-0.035190545081001084
1025	-0.013086613177687709
10260	0.02868688241611492
10261	0.02071978293366606
10262	0
10263	-0.012993951805756902
10265	-0.013864332036139734
10266	6.092130469084765e-4
10267	0.013816927086231397
10268	0.013000387205657419
10269	0
1026	-0.02415419420415038
10270	0.012145757234488774
10272	-0.012710578870301843
10273	-0.01920506836186825
10274	0
10276	-0.03268922355564605
10277	0.007546288905345229
10278	-0.010636810410213866
10279	-0.05005293291904752
1027	0.0487364988103472
10280	-0.04554704187778248
10281	-0.03168994236796544
10282	0.02964421814552595
10284	-0.0019757191900918306
10285	-0.0011504992171299468
10286	0
10287	0.0017966500679838038
10288	-0.06550035807483613
10289	0.003221823316528042
1028	0.016797880153912554
10290	0
10291	-0.008909033841646635
10293	-0.01653565614799204
10294	0.021821570680108794
10295	0.007281606231051017
10296	0.002868922512630991
10297	-0.008877277020482802
10298	0.00556085915338239
10299	-0.005950531510569854
1029	0.018782040060804032
102	0.01534583118464555
10300	0
10301	0.017687555214943026
10302	-0.01969555266405532
10307	0
10308	0.038507371791570606
10309	0.00537458306533331
1030	-0.023552778047897363
10311	0.006760385211461231
10312	-0.013769287522720178
10313	0
10314	0
10316	0.03553866385209012
10317	-0.001486930779615955
10318	-4.5282039259276457e-10
10319	0.04060105433028758
1031	-0.0033381279929597225
10320	0.01864733595489489
10321	-0.07634718293794351
10322	-0.004039245748682434
10324	0.033515837269357404
10325	-0.037450395164890106
10327	-1.1007971727047327e-9
10328	0.027566577030844745
10329	-0.014349546387478934
1032	0.008507325021429675
10330	0
10331	-0.0010415576814588774
10332	0.016223500951565058
10333	-0.019890806646874027
10336	-4.87425251871631e-4
1033	4.269123824463803e-4
10342	0.015979742479486747
10343	0.007778446552747502
10346	-0.046928457093742874
10347	0.001359710574761636
10351	-9.741972594094054e-4
10352	0.004069498741596037
10360	0
10362	0.021649451650333034
10363	0.004428022172131391
10365	0.0026216205465949454
10367	0
10368	-0.004602087565538834
10369	-0.0010742092144895318
1036	-0.009662864817350687
10370	0.01724639771688578
10371	0.03855177739036695
10376	-0.009094492670700411
10379	-0.0029699977665087847
10381	0.016847001817527994
10382	0.05189468496576064
10383	-0.030439870334419344
10384	-1.1755066943574734e-10
10385	0.0165995729524412
10388	-0.013434294851758066
10389	-0.04761549017733626
1038	-0.03995081565444337
10390	-0.0029424883541815717
103910	0
10391	-0.018910334458819907
10392	-0.0163140471282733
10393	-0.0025831011129801703
10394	0.005648203720344155
10395	-0.007319032563933597
10396	-0.03499451670457348
10397	-0.05986840764016845
10398	-0.02789787209040598
10399	-2.558466786226303e-9
1039	-0.021012214624117863
103	0
10400	-0.002713131769247031
10401	0.03723311249303825
10402	0.020965099786334696
10403	0.01207697540624977
10404	0.010526645309818717
10406	0.0013997156677978497
10407	-0.01825757563902931
10408	0
10409	0.008864711903531917
1040	0.034351071279963175
10411	0
10413	0.012250051331897818
10417	-5.066447836984664e-10
10418	-0.016238149278504668
10419	0
1041	-0.009666586656921449
10420	-0.0027120444513348135
10421	-0.015272251978110824
10422	0.0012668920252228361
10423	-0.0010517526911925613
10424	0
10425	-0.019390571825249822
10426	-0.010584003666361997
10427	0.0011242134341280278
10428	-0.019818415080658135
10430	0
10432	0
10434	-0.012447692084875134
10435	0.003180620686308221
10436	0.0049177826544633705
10437	-0.026815715069715935
10438	-0.06141054458812018
10439	-0.027796308100802254
1043	-0.019573112307962985
10440	-0.009610743878703941
10443	-0.025074171733515956
10444	-8.331565532150248e-4
10445	6.03373113953599e-4
10446	-0.030868597018917615
10449	-0.006143700246667061
1044	-0.014647722232776586
10450	0.00436330408859139
10451	-0.016558611159027094
10454	0.004637264514530656
10455	-0.03632717382339344
10456	-0.002190170436498737
10457	-0.04626627240586779
10458	0.0020089982829627467
1045	-0.005210052562931456
10460	0.026419983988765845
10461	-0.03331666423618876
10462	0.011100418578274296
10463	-0.00968131573649323
10464	0
10465	0.019100187314990046
10466	0.04899963670041925
10467	0.014462200894554302
10468	-0.003739202760966053
10469	0.005565795386056057
1046	0.0010395365020834056
10471	-0.017893138559437586
10472	0.02898750494700576
10473	-8.982167080380048e-5
10474	0.0059333312667998505
10475	0
10478	0.004926000797687827
10479	0
1047	0.010024634042096576
10480	0
10481	-0.0014818623532004687
10482	0.02720796465847782
10483	0.02680267659621301
10484	0.012869077841182892
10485	0.02451252809423113
10486	0.02547615667931701
10487	0.01616530895895611
10488	0.00510826362002782
10489	0
1048	0.006202581225532562
10490	0.0058603956782820555
10491	0.017823352569059585
10492	0.0067659235893373325
10493	-0.004611383446342445
10494	4.025320027578562e-4
10495	-0.008469614979891009
10497	-0.003961378566133311
10498	0
10499	-0.02192281205471842
104	-0.02099062950242352
10500	-2.1796874077002667e-4
10501	0.011189007950748443
10505	0.003277983532282387
10507	0.010591940199400558
1050	6.163453960470252e-4
10512	0
10513	0.016303105049007675
10514	0.0067489210096663725
10516	-6.728501644404918e-4
10518	0.004861517700826336
10519	0.020081736483988685
1051	-0.007308042580012853
10520	0
10521	0
10522	-0.026958098144044797
10523	-0.011176542401489445
10524	-0.004625430098450705
10525	0.019961701853400442
10526	-0.005037478170451839
10527	-0.007665547337711332
10528	0
10529	0.031299807867744923
1052	-1.8001207285568338e-4
10531	0.01809190415752174
10533	0.01312794245521668
10534	-0.013872006798530775
10535	0.0191498255825666
10536	-0.004669961050600076
10537	-1.1924293085751589e-4
10538	-0.027151073653536188
10539	0.011476847527427609
1053	-0.01630220067243625
10540	0
10541	0
10542	-0.0030288489647539094
10544	0.005531830748621954
10548	0.0020186752739896558
10549	0
1054	0.01955116162024593
10550	-0.03075570982294237
10551	0.012670405982141303
10552	0
10553	-0.011232975873303597
10554	-0.01690522743555091
10555	-0.023671699777438562
10556	-0.01692369390282973
10557	-0.0030098473775301286
10558	0.01867776516664237
10559	-0.01955681897158328
10560	-0.020127251075388763
10561	0.0103021171768113
10562	0.01621548242461953
10563	0.04763915511601752
10564	0.013371291029769984
10565	0.01743027963896632
10566	-0.03317396880768444
10567	0.019810172243098414
10568	0.0029791338668606207
1056	0.009241618234602471
10570	0.009710860391114675
10572	0.011330671065486372
10573	0
10574	-0.00448661364967383
10575	-0.014647771022490012
10576	0.012047701616757776
10577	0.004053817750031449
10578	0
10579	0.023665308479219892
10580	0.0010940741667596816
10581	0
10584	0.0012540227482399063
10585	0.0011043016541281258
10586	-0.012881071643973802
10587	0.013420896243728971
10589	-0.0013853925730626297
1058	0.03825076774516364
10590	0.005754911685464249
10591	9.713618308901563e-4
10592	-0.0015466973725749395
10594	0.007748081989100901
10595	0.01020583084732
10598	0.01784938042521117
10599	-0.002723191785854124
1059	0.00466104298565511
105	0.05170696146861466
10600	0
10602	-0.033928643016531916
10603	0
10606	-0.019868941615169076
10607	-0.012810293723471708
10608	-0.026419093299158362
10609	-0.007894501827716153
1060	-0.062194047333130574
10610	0.04620952609322302
10611	-0.01960976168236856
10612	0
10613	7.895427444241587e-4
10614	-0.025263595503038885
10615	-0.017564093085116708
10616	0.003956838735852039
10617	0.014588787573224326
10618	0.006454587154192735
10621	-0.014043519707638036
10622	0.03322172075830657
10623	0.017085128665044184
10625	-0.016983790648624812
10627	0
10628	-0.045716648609339036
10629	0
1062	0.0017809185585435012
10630	0
10631	0.03805660280131756
10632	-0.004115700440069768
10633	-0.048765466687042694
10634	0.022042304891463447
10635	-0.025960457020618877
10636	0.04127357540948132
10637	-0.04571709613929233
1063	0
10640	0.016762396677131645
10641	-0.003068123562710871
10643	0.004827662983208271
10645	0.016726228652595602
10647	-6.124068887420098e-4
10648	0
10650	-0.003621139156228705
10651	-0.0111484848419874
10652	0
10653	-0.028575030588303008
10654	-0.03156539710875222
10656	8.198462692094214e-4
10657	0
10658	-5.9249942693378e-4
10659	-0.015128726420463335
10660	0
10661	-0.005672360323551195
10663	0.010930264780965447
10664	0.003656470046479435
10665	0
10666	0.04745557743730327
10667	0.0035111732309901092
10668	-0.03175404269673192
10669	-0.0109333494970097
10670	-0.0018738391706206437
10671	-0.014916082894577926
10672	0
10675	0.004819151428902748
10677	0.04239812622662684
10678	-4.751820597605585e-4
10681	-0.027141637598627692
10682	0
10683	0
10686	0.0034128948948162117
10687	-0.02145897674294163
1068	0.011279400451395444
10690	-0.002111307142516593
10691	-0.014647428155626963
10692	0
10693	0.017273443273402297
10694	0
10695	0.002147086272940205
10699	0.01140888674294787
1069	-0.003358951225381467
1070	0.003229802528453591
10712	0
10713	0.014763377539050592
10714	0.010999485319264531
10716	-9.934862371273102e-4
1071	0.015782421601818863
10721	0.020411704783897294
10723	-0.001644040539703794
10724	-0.005209888219061246
10725	0.012045210606756649
10726	-0.011614756884799678
10728	0.029525344388894315
10730	0
10732	2.1790818168352147e-4
10733	0
10734	0.030171988243038256
10735	0
10736	0
10737	0.017053183410436098
10738	0
10739	0
10741	0.0012756271198317807
10742	0.02263221927280135
10744	0.018172776931627936
10745	0
10746	0
10747	0
10749	0
10750	-0.034190059669079745
10752	0.013072781627410919
10753	4.925259076122931e-4
10755	-1.4622787678316169e-9
10758	0.02576707371754007
1075	0
10761	0.02450200555609986
10762	-0.020547132351682377
10763	-0.011152770620721486
10765	0.002055106334188436
10766	-0.0021674822961441687
10767	-7.535895211704989e-4
10768	0.020625940610528855
10769	-0.0014088282907245776
10771	-0.0037586280308223876
10772	-0.006229577175952973
10773	-0.008668074271762813
10775	-0.019999500239330278
10776	-1.587166115079464e-9
10777	-0.005697103461528464
10778	7.2452729896095e-4
10780	0
10781	-0.002273802469759579
10782	-0.06234030136004087
10785	-0.019630650992191006
10786	0
10787	0.019460042017471132
10788	-0.020436587861585045
10791	-0.0012828120952623413
10793	-0.048315580435549565
10794	0
10795	0.005152969760006742
10797	-0.027887591945028666
10798	-0.001061739918561038
10799	0.002042048787703116
107	0.02609372530137537
10801	-0.003396954339456199
10802	-0.004013580109550487
10803	-0.02830078328200646
10807	-0.02349112247976991
10808	-0.004207521495782988
1080	-0.006034518886024417
10810	0.008970601550826358
10813	0
10814	0.011861103199107603
10816	0.005164242639005158
10817	-0.010669179340056525
10818	0.005215682107190355
1081	-0.020544570308615038
10825	-0.001580086582700861
10826	1.4649589320297121e-5
10827	-0.0011872325795820682
10840	-0.049794665325511495
10841	-0.013094242732986663
10842	0.02567042013714103
10844	0.004290338045795928
10845	-0.0012336684423520398
10846	0
10847	0.010907495531969305
10848	-0.002072659542782136
10849	0.005317235027270142
1084	-0.0015019625857327708
10850	-0.013146094574372857
10855	-0.030271104404420646
10856	0
10857	-0.01941184200745511
10858	0.0208463119122938
10859	0.02129911622921349
10861	-0.004953858679850165
10863	-0.04460156578521191
10864	0
10865	0.026742473857101632
10866	0.10747449831750149
10867	0
10868	8.006752631986108e-4
10869	0.016894958992266614
10871	0
10873	-0.014986650992543012
10874	0.09113546592249133
10875	0.029561049150714877
10876	0
10879	-0.003734969605080984
1087	0.047820274485816334
10880	0.015116704927602835
10881	-0.00406564223259304
10882	-0.002240281198233512
10884	-0.023250556286793827
10885	0.015112558468588331
1088	-0.006494091010184085
10891	0
10892	-0.009088049779908368
10893	0
10894	0.009919787338426847
10895	-0.001123128859129998
10897	0.006824586642734133
10898	0.00889988847888724
10899	0
1089	-0.025717732511221194
108	0
10900	0.004533053604278797
10902	0.002467686811476355
10903	-0.03617373398764171
10904	0.005037071646242947
10905	0.006125127276015263
10906	0
10907	-0.0012654113599414628
10908	0.007622294033251539
10911	-0.03707961174858536
10912	-0.029610299235304307
10913	0.03311489926903088
10914	-0.0028485866156124687
10915	0.005321631086308011
10916	-0.00413576119094227
10917	0.011979262027264228
10919	-1.1443222482676169e-4
10920	-0.016302591760093774
10921	0
10922	0
10923	0
10924	0.06883100440674722
10926	0
10927	-0.005434249337706632
10928	-3.3471045191868883e-4
10929	-0.010928372837945781
10930	0.014757651643787199
10935	-0.029575618730713217
10936	0.007613882304941331
10938	0.0022764880394483653
10939	0.015221049940817718
10940	0.004690887004216636
10942	0.03704772705237958
10943	0.007531508875792374
10944	0.0028395249442567435
10945	0.009292056018708342
10946	0.056636339525605504
10947	0.006845932438956418
10948	-0.010376943081142703
10949	-0.008004883448617672
10950	-0.014911543611285499
10952	0.01594592671839375
10953	-0.0156653179351494
10954	8.886604828646735e-4
10955	-0.01796356285361785
10956	0
10957	0.03624869368947601
10959	0.00968934429098182
10960	0
10961	0.008395237007142379
10962	-0.027913712760481685
10963	-0.0016107229348895382
10964	0.07325631131099217
10966	-0.010595721151004312
10969	-0.008582353445463306
10970	-0.04699189276715467
10972	9.089701713341668e-4
10973	0
10974	0.007161604929374198
10975	-0.0023385506676040133
10978	3.039921152431043e-4
10979	0
10980	0.009954727426476755
10981	0.00707498945203758
10982	0.01720479607226265
10983	-0.01115964781918395
10985	-0.00653130501812138
10987	-0.007795642695134328
10988	-0.001289367084762999
10989	0.008447283943522725
10990	0.015895858547710796
10991	-0.01132449291549499
10992	0
10993	-0.01669823137877267
10994	0.0022656193395221382
10998	0
109	-0.02681743679373772
10	-0.012259298854929263
11000	-0.03796771117672441
11001	-0.004706659494739243
11004	6.068732900705899e-4
11005	-0.05200040170461111
11006	0.03758332517380222
11007	-0.013703532264423708
11009	0.004131656918637298
11010	0.0031869721996661015
11011	0
11012	-0.0028487100325525158
11013	-0.02730853248572707
11014	0.018107202585776513
11015	-0.020972315121597633
11016	0
11017	-0.008643370632452074
11018	0
11019	0.007402708044557063
1101	0.026834487733067056
11020	0.0018169564608679987
11021	-2.6020025222721284e-4
11022	0
11024	0.0023617239301452425
11025	-3.979663751874615e-4
11027	0
1102	0.008839798298498578
11030	-0.00465418014265924
11031	-0.005844428199399881
11033	-0.0058836295195551355
11034	0.029913692312557964
11037	-0.006045937817130667
1103	-0.019398835796137794
11040	-0.04181928065097246
11041	-0.016383360581853093
11043	0.018527525510924434
11044	-0.009958304188840885
11045	-0.02141400529506419
11046	0.008610044074973846
11047	-0.005628456279403103
1104	-6.541200604702533e-4
11051	0.02095038843375557
11052	0.010893263571886738
11054	0
11055	0.016535770656542874
11056	-0.015115925380834224
11057	0.015353187475025188
11059	-0.04885756318198198
1105	8.779607617205172e-4
11060	0.026479845810411563
11061	-0.018971148176426332
11062	-0.022376029552578683
11063	-0.009541295961130602
11064	0
11065	0.04380040204683036
11066	0
11067	-0.005832136591114089
11068	-0.015099119200331303
11069	0
11070	-0.004085759368356113
11072	-0.02179566815384925
11073	-0.0018126157788721342
11074	0.01407291027086871
11075	-0.027391490251743648
11076	0.02107410783310139
11078	-0.0010352179162673764
11079	0
1107	-0.012203538432553016
11080	0.021273283342426418
11081	-0.007669916141027391
11082	0.016849732259551838
11083	0.0018800237014533665
11085	0.0035612974378949644
11086	-0.008728643958616772
1108	0.03176412487969957
11092	-0.005760518476987975
11093	0.01881031889991524
11094	-0.02295269676532198
11095	0
11096	0.002164215462608202
11097	0.037283678133031746
11098	0.036292936379604956
11099	0
1109	0
11100	-0.007690070686509441
11102	-0.01737913904282763
11103	0.006998662886572206
11104	-0.00395354856500151
11107	-0.016336847826128403
11108	0
11113	-0.026458260801844408
11116	-0.0012888945346015367
11117	-0.007393652563000931
11118	0.037712608742824866
11119	-0.018441970040368103
1111	5.976562957927339e-4
11120	0.004262860536781706
11122	-0.014169118921322239
11123	0
11124	0.01068111041943838
11126	0.03915483049526046
11127	-0.0020558460375986703
11129	-0.008877675558120092
1112	-0.004512206759431891
11130	0.01536528660954395
11131	-0.00400179896459929
11132	0.029295816948233726
11133	-0.001244032003301442
11135	-0.010702801957111275
11136	0.02164716157206496
11137	-0.0076464469551021114
11138	0.009028293531844955
1113	0
11140	-0.012379605443696571
11142	-0.03022613089905661
11144	0
11145	0.06453848710899635
11146	-0.015078880243880917
11147	-0.03584674283667947
11148	-0.002716854403799946
1114	0.04133543858284271
11151	-0.006996267563694353
11152	6.320703674709966e-4
11153	-0.012062513124708444
11154	-0.001133558207761951
11155	0.011075386197713939
11156	0
11157	0.01834054837347135
11160	0.04064135364407108
11161	0
11162	0.015300396959830764
11163	-0.01890404682902063
11166	-0.006091155139808922
11167	-0.06299769256143989
11168	0.020932402027872284
11169	0.004040985438309969
1116	-0.05324921071595936
11170	0
11171	7.041233092850137e-4
11172	0
11174	-0.016887683443592726
11176	0.0034621295183897578
11177	0.002697867168092664
11178	0
11179	0.005341897171157418
1117	-0.013397331232353583
11180	0.010865052079872425
11181	0.0026187510823025262
11182	0.01475509987655759
11183	-0.030532049932788366
11184	0.0016888669321111593
11186	0.015174058023237732
11187	-0.015341574148584834
11188	-0.018062376097812784
11189	0
1118	0.019278809212460685
11190	-0.0014602363748717861
11193	0
11194	-0.011584892965798583
11196	-0.0026794125230623724
11197	0.06888935703378472
11198	-0.011815913870371115
11199	-0.029441465189157717
1119	-0.009618728201865627
11201	0
11202	0.014711822505502514
11211	0
11212	0.03347471931254917
11213	0
11214	0
11215	-0.021274451476580546
11216	0
11219	0.01944298167179247
1121	-0.001712384138805336
11221	0.011123688102926663
11222	-0.015342269716871026
11223	-0.02819737892525503
11226	-0.018969638547269334
11228	5.817563415949914e-4
1122	-0.030264056453261898
11230	-0.010804511071257118
11231	0.02228792754517289
11232	-0.026981867333188837
11234	-2.898555857093669e-4
11235	-0.0224373496672465
11236	-0.013189268112865329
11237	-0.02636332500472891
11238	0.0036888408599164255
112399	-0.011616805204850368
1123	-0.006606532960713784
11240	-0.022221535570474873
11243	-4.601963993824459e-4
11245	-0.0047878731652977674
112464	-0.025158104995784622
112479	0.0026180778480843466
11247	0.012422566567302968
11248	0
1124	0.003502465949202454
11250	0
11251	0
11252	-0.020385242685474807
11253	-0.008515757636373779
11254	-0.03509968129278817
11255	0
11258	0.003610955867419688
11259	0.020886603870816752
11260	-0.019711722930779406
112611	0.0013696088468094318
11261	-0.0032388457343268495
11262	-0.032206410989445246
11264	0.007208670111255591
11266	0
11267	-0.011625949453315715
11273	0.00446046733156085
11275	0.01937060233000021
11276	0
11277	-0.007572982000000324
11278	-0.00808297105398697
11279	-0.002234119231591268
11280	0.0012555408908390769
11281	-0.010515283519063693
11282	-0.02013169789892043
11283	0.053760409731549226
11284	5.328690354598837e-4
11285	-2.8125061911824244e-4
112869	-0.002086461473092708
112950	-0.0032056303713774237
1129	0.025066356818379338
112	0.004232309703615284
11309	-0.022888095448882827
1130	-0.0035250357789634117
11311	-0.014107914068475043
11313	0.012409315215481092
113146	-0.02326933802775078
11314	-0.071375802110412
11315	0.012888196769795891
11316	-0.007378546813141241
113177	-0.006779968611735732
113178	0.037762692792163946
11317	0.020409490878055957
11318	0.005292077655180598
11319	0.021746676691439593
11320	0.015828231084199347
11321	-0.010357097346098229
11322	0.01246676523399899
113251	-0.0035232805614254094
11325	0.004269199542306663
11326	0.04624323668198165
11329	-0.004790417365634945
1132	0.00756091166512513
11330	-5.043966319573557e-11
11331	0
11332	0.019909186961633147
11333	-0.03026813134928343
11334	0
11335	-0.007477890286496513
11336	0.027040082472938504
11337	0.005854741317786103
11338	0.0012235820938288934
11339	0.025410804887690302
1133	0
11340	0.01004367398201712
113419	-0.01286556699907841
11341	0.02850563142430282
11342	-1.1501408353154726e-9
11343	0.024857334693601005
11344	0.004048488014413085
11345	0
11346	-0.027556134651235208
1134	-0.09632332210723349
1135	0.029548458018552496
1136	0
113791	-1.6228416093414042e-10
1137	-6.92313156340959e-4
113835	0
113878	-0.0030499542274217343
1138	0.012194736644466655
113	0.01900718780362613
114034	0.004485838866875981
114044	-0.00913539523530122
114049	0
114088	0
1140	0.02223849214962128
114112	0.013580019332046896
1141	0
1142	4.269799956726073e-4
114327	0
1143	0.005069086158304881
1144	-0.017606180975388012
114548	0
1145	0
114625	-2.1272206154362524e-4
1146	0.03179026487584564
114791	-0.003624621067887247
1147	0.022951851995136517
114819	-0.00849390909415992
114876	0.0213585859642207
114881	0.008042430114598731
114882	0.0016649538665062477
114883	-0.016181970981448517
114884	-0.022168371963138863
114885	-0.01883268561558427
114897	0.016716746552551877
114899	-0.013780783461545851
114908	0.03038831919879491
114932	-0.02112259816100354
1149	0.0025978795666631166
114	0.0035255460253627866
115123	-2.0966847044387557e-4
115201	0.027331345714152834
115207	-0.010715852264262677
115290	0
1152	-0.0024718397784212016
115353	-0.001318055703917313
1153	0.0018711005830710646
1154	-0.03497443972816738
1155	7.501108091742629e-4
115703	0.0031759533963650645
115708	-4.2615376610185854e-10
115817	0.013397652545711689
1158	0.03481970009781772
115939	-0.0015558455605781424
115	0.0035830942275231334
116039	0.011570841822401218
1160	0.015993885325242013
116138	0
1161	-0.0071148325565436165
116285	0.006310795223676859
116372	0.06345083733130887
116496	-0.03623390953346856
1164	0.025117218931394056
116828	-4.5838116560099646e-4
116832	-0.00707159989721735
116984	0.013161955060736122
116985	0.009566302842320915
116986	0.026038538571105847
116987	0.026101113845066793
116	0
117178	0.007514156832261606
117246	8.305463831318172e-5
1173	0.011777494052938804
1174	-2.376477843976088e-9
1175	0.00833341933609618
1178	0.002392505909605709
1179	0.007515567409553544
117	-0.00713084408469911
1180	0.016240220728714408
1181	-0.01057881123012752
1182	0.0023132076428069776
1183	0.002251474904384285
1184	0
1185	-0.009483139247465744
1186	-0.02098188675771225
1188	0.012426349163736717
118	-0.033255124978479995
1191	-0.019920261679257693
1192	-0.00974949597972445
1193	0.051362190011154614
1195	-0.0011959768797030227
1196	-0.002177485401745317
1198	0.03927858160303513
119	0.014225714459402527
1200	-0.00342863661161075
1201	0.002570766821998792
1203	0.011046274333896796
120526	-6.783491009277193e-4
1207	-0.020240613783937468
1208	0
1209	0.016106555845051378
120	-0.0016304297250091752
1211	0
1212	-0.002253292336194932
1213	-3.291741404476884e-10
1215	0.019626902135211708
