gene	female-adult-fine-2
101927196	0.0025116315776972657
101927204	0.029539990289606684
101927219	0
101927220	0
101927228	0
101927237	-0.026743586457994774
101927244	0
101927253	0
101927257	-0.02803027450394149
101927273	0
101927274	0
101927275	0
101927282	0
101927286	0.010530834830897564
101927292	0
101927295	-0.021678497661736844
101927310	0
101927314	0
101927320	0
101927346	-0.008778340061460837
101927348	0.04271008845325038
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	0
101927396	0
101927402	-0.021906729433990926
101927410	0
101927411	0
101927416	-0.00405933639818139
101927417	0
101927420	0.021318010508272922
101927433	0
101927438	-0.018901175850447035
101927447	0
101927449	0
101927450	0
101927460	0
101927482	0.016340309505277446
101927494	0
101927495	0
101927498	0
101927502	0
101927503	0.010432188894311386
101927513	0
101927523	0
101927526	0
101927528	0
101927531	0
101927539	0.008531955614700838
101927543	0.02776822955853327
101927547	0.01642033019359413
101927553	0.051662367616931174
101927565	0
101927581	0
101927586	-0.02525001224365923
101927587	0
101927588	0
101927592	0
101927599	0
101927606	0
101927616	0
101927636	0.10329088752561187
101927641	-0.011468617956815726
101927650	0.02125712609002163
101927657	-0.015042603613589688
101927659	0
101927682	0
101927690	0
101927701	0
101927702	-0.004364831044190202
101927720	-0.019889117692325018
101927722	0
101927735	0
101927760	0.020698535806198137
101927766	0
101927769	0
101927787	-0.010623740263767473
101927798	0
101927808	0
101927809	-0.055831361053729045
101927815	-0.08843331754714177
101927821	0.007361734327976595
101927828	0.005019934437420106
101927829	0
101927839	0
101927843	-0.010058645214100688
101927849	0
101927869	0
101927870	0.0020216753628777132
101927876	0
101927877	0
101927884	0.041705038881949145
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	0
101927948	0
101927950	0
101927953	0
101927972	0
101927974	-9.444529004675775e-4
101927992	0
101927994	-0.015489813310250046
101928000	0.007774215958521121
101928002	-0.012631423986328084
101928009	0
101928012	0
101928031	-0.06969303489321103
101928035	-0.0183694057438186
101928040	0
101928043	0
101928052	0
101928069	0.03448728678380774
101928079	0
101928087	-0.018230698904388266
101928098	0
101928100	-0.008410921277366663
101928101	0
101928104	0
101928111	0.026730908388532388
101928120	0.014279294852826344
101928132	0
101928134	0
101928144	-0.006379103485682692
101928158	0.020033009278670744
101928162	0.008176720864675548
101928165	0
101928167	0
101928185	0
101928190	0.002222930177890715
101928201	0
101928205	0
101928222	0
101928227	-0.018364392063174168
101928238	0
101928251	-0.007987988784521697
101928259	0
101928271	0
101928276	0
101928280	0
101928288	0
101928298	0
101928303	0
101928333	0
101928335	0.008573398137596567
101928371	-6.590804046571747e-4
101928376	0.007253898480199459
101928386	0
101928388	0
101928389	-0.0011636530459620121
101928399	0
101928401	-0.02723061755729834
101928405	0.009105806659347024
101928418	0.009279320895450336
101928424	0.009469957182649827
101928435	0
101928443	0
101928446	0
101928449	0
101928460	0
101928461	0
101928464	0.004209750748470398
101928475	0
101928476	0
101928495	-9.426154897306627e-4
101928496	0
101928516	-3.472768045662507e-4
101928521	-0.01656451045127896
101928525	0.01844295397064215
101928535	0
101928537	0
101928539	0
101928555	0
101928557	-0.015695124555918902
101928559	0
101928565	0
101928571	0.010955655725967168
101928578	0
101928580	-0.001278269864581405
101928583	0.02651214591143043
101928590	0.007284084860407264
101928597	0
101928602	-0.014978697221897853
101928616	-5.195026603255075e-4
101928618	0
101928622	0
101928646	0
101928649	-0.0523896066936461
101928651	0
101928661	0
101928673	0.017429618286430446
101928682	0.006120779040840972
101928684	-0.009843741907275121
101928687	0.04850445638196776
101928694	-0.0027422242601816923
101928700	0
101928707	0
101928708	0
101928710	-0.02753173607629238
101928725	-0.02383955921597648
101928728	0
101928731	0
101928739	-0.012927392001369963
101928748	0
101928751	0
101928770	0
101928773	0
101928778	0
101928784	0
101928790	0
101928795	-0.0020257162573571823
101928797	0
101928809	0
101928820	0
101928823	0
101928834	0.028473470295047643
101928837	-0.009965956987432863
101928844	0
101928845	0.009485021795958592
101928846	-0.016770168087516562
101928847	0
101928850	0
101928857	0.033453172538764106
101928858	0.011731533661063156
101928865	-0.016162206275448232
101928881	0
101928886	0
101928894	0
101928896	0.0016468785029260242
101928909	-0.0022373797269034505
101928922	0
101928937	0.005188597113490163
101928940	0
101928973	4.590239187779207e-4
101928978	-0.0059179240199756554
101928988	0
101928989	-0.056948440282978505
101928999	0
101929002	0
101929004	0
101929019	0.0022060838046172025
101929027	0
101929034	0
101929052	0
101929064	0
101929076	0
101929081	0
101929084	0
101929109	0
101929110	0
101929116	-4.8101302496401417e-4
101929123	0
101929144	-0.004257327825484411
101929151	0
101929153	0
101929154	0
101929162	0.01167314491838267
101929164	0
101929172	0
101929176	0.020617731638556784
101929181	0.006480097249550044
101929210	0
101929224	0
101929239	0
101929241	0
101929243	0
101929260	0
101929261	0
101929265	0
101929268	0
101929269	-0.015128999814880664
101929288	0
101929315	0
101929328	0
101929335	0.021199218558686294
101929378	0.0036094765197042526
101929384	0
101929406	0
101929407	0
101929413	0
101929423	-0.025676125506174163
101929441	0
101929460	0
101929472	0
101929478	0
101929486	0
101929488	0.003640639890177434
101929497	0
101929505	0
101929511	0
101929517	0
101929524	0
101929526	0
101929528	0
101929529	0
101929536	0.01380798192410794
101929538	-0.0055065503544982014
101929549	0
101929552	0.002036692374333998
101929557	0
101929570	0
101929582	0
101929584	0
101929586	-0.0022950459418821785
101929591	0
101929592	0.07478284693684428
101929607	0
101929620	0
101929623	-0.0030584112363233147
101929631	0
101929651	0.008762646990986589
101929657	0
101929690	0
101929693	0.007967474157919681
101929694	0
101929717	0
101929718	0
101929719	0
101929726	-0.023978987809530013
101929730	-0.002737685228429512
101929745	0
101929748	0
101929759	0
101929760	0.010892648681997429
101929765	-0.02396876027362163
10193	0
101930114	0.04801611962438945
101930421	0
101930452	0
10194	0.0041915418921833186
10195	-0.008995894134680413
101954204	0.045668875143716446
10196	0.006433752294627791
10197	0.028137972549758198
101978719	-0.026477344392608158
10198	-0.059255960056595156
10199	0.02403847387630649
102	-0.01192448537748695
1020	-0.0036646998994571715
10200	0.007589126581685988
10201	0
10202	-0.022618087817026296
10203	0.07352280804249119
10204	0.001889124796352648
10205	-0.016749410316676913
10206	-0.004876707399341736
102060282	-0.03387967909330828
10207	0.004662807838305907
10208	0
10209	-0.001422526428720109
1021	0
10210	0.013195027844809967
10211	-0.00617755635412747
10212	0
10213	0.014373445304607421
10214	0
10215	0.015451225532881986
102157402	-0.009529220725072968
10216	0.010033581691369746
10217	0
10218	-0.048373291234280365
10219	-0.012546395621413329
1022	0
10220	0
10221	0
10223	-0.06833010404588032
10224	0
10225	0.03382402094876771
10226	0.013922911425200574
10227	0
10228	-0.02299915688380719
10229	0
10230	0
10231	-0.04043269209757751
10232	-3.4689814809463903e-4
10233	0
10234	-0.02482488412782923
10235	-0.023375495515270323
10236	0
10237	0
10238	0.005870343062154226
1024	4.3928514247505967e-4
10240	0.033192352859252205
10241	0
10242	0.028552668902777894
10243	0.013508833134804178
10244	0
10245	-0.01597808608860091
10246	0
102467079	0
10247	0.03677246632215226
10248	0
10249	0.06437138234562871
1025	-9.956758245353416e-4
10250	0
10251	0
10252	0
10253	0.004336707340475746
10254	0
102546226	-0.00707370175009443
102546294	0
10255	0.041632827918513304
10256	-0.030112402362870116
10257	0
1026	-0.01197298012237998
10260	0
10261	-0.014248355520914937
10262	0
10263	0.018700794960115938
10265	0.007043230925069474
10266	0.013213616825158852
10267	0
10268	-0.0045593643775045465
10269	0.048013864349830966
1027	2.5771584350252727e-5
10270	-0.013484230945005189
10272	0
102723335	0
102723526	0
102723661	-1.9574192755070162e-4
102723684	0
102723692	0.04973508418778389
102723701	-0.005451159315738363
102723775	0
102723786	0
102723809	0.007040974239637517
102723932	-0.006119114716144448
102724009	-0.056003339253405074
102724094	-0.03704308758513479
102724201	-0.027101417101961615
102724323	0
102724368	0
102724508	-0.001202213763151251
102724511	0
102724532	0.05704477925620887
102724612	0
102724699	-0.02482194061255875
102724814	0.020291991893216076
102724927	0
102724929	0
10273	0.006947990602839513
10274	0
10276	0
10277	-4.695658605317392e-4
10278	0
10279	-0.0032611533771164285
1028	0.02303236270371997
10280	0.014997877448173741
10281	0
10282	0
10283	-0.0029212599744086742
10284	0
10285	0
10286	-0.009027376817953929
10287	0
10288	0
10289	0
1029	0.09192916559575413
10290	0
10291	0
10293	0.04703586804948751
10294	0
10295	0
10296	0.026167858982959435
10297	0
10298	0.03662673424711092
10299	-0.031864854095941426
103	0
1030	0.05614578776551775
10300	0.0018614969474641675
10301	0
10302	0
10307	-0.026014406769945108
10308	0
10309	0
1031	0.025558161539901543
10311	0
10312	0
10313	-0.008682852709726643
10314	0
10316	-0.0046454722111560365
10317	-0.08565948783113941
10318	0
10319	0
1032	-0.00761847759421012
10320	0.003360603562679343
10321	-0.010482497701195194
10322	0
10324	-0.002974890341886616
10325	-0.05040931139519532
10326	0
10327	0.001529907670636211
10328	0
10329	-0.011118436398803793
1033	-0.019370776366562814
10330	0
10331	0.004734964527305089
10332	0
10333	0.002869442644579688
10335	-0.0040247794473247675
10336	0
10342	-0.002690674399562243
10343	0
10344	0
10345	0
10346	-2.721592583284965e-4
10347	-0.05566283049151514
10350	-0.031901854587561056
10351	-0.047978371604045854
10352	-0.002550647523936523
1036	0.013232421010650934
10360	0.018199375448475812
10361	0.012015227820083015
10362	0.010975081791628085
10363	0
10365	0.012034766655238241
10367	0.0221027468067019
10368	-0.017309012173573196
10369	0
10370	0
10371	0
10376	0.01471733963483446
10379	0
1038	0
10380	0.025479632890250965
10381	0
10382	0
10383	0
10384	0
10385	-0.007578456211345697
10388	4.257927231418261e-4
10389	-0.018626141973209564
1039	0
10390	0.019329103580879213
10391	-0.00574638403464581
103910	-0.004725165902216153
10392	0
10393	0.021854380632289373
10394	0
10395	0
10396	-0.02407189611233963
10397	0.0023936032027549636
10398	0.04082657037256756
10399	0
104	0.038638023051443274
1040	-0.017995493375121158
10400	0
10401	-0.047194108198155456
10402	-0.06987471878497081
10403	-0.031730014071728166
10404	0.019923608146172483
10406	-0.07326653222502458
10407	0.04680777231028801
10408	0
10409	0.03689550028021225
1041	0
10411	0
10413	0.0123592849126561
10417	0
10418	-0.025304110581378627
10419	0.021954655355341572
10420	0
10421	0
10422	0.023409181211015647
10423	0
10424	0.018562564129582692
10425	-0.01712933080311524
10426	0.019359401490335208
10427	0
10428	0
1043	0.005474658342656778
10430	-0.0468425733156787
10432	0
10434	0
10435	0.07670454938428159
10436	0
10437	0.03934463190329116
10438	-0.0224235446840099
10439	0
1044	-0.01926835316704983
10440	0
10443	-0.022394664350613085
10444	0.05767787469415916
10445	-0.007261348664989304
10446	0.03866036428031741
10449	0.02834210310809941
1045	0
10450	0
10451	-0.0216684619383413
10454	0.003037577555033423
10455	0
10456	0
10457	0.0375608821236298
10458	-0.0031019489802998736
10459	0
1046	0
10460	-0.005205265249348691
10461	0
10462	-0.02707646389065696
10463	0.003985601867828845
10464	0.015053162611641196
10465	-0.007520677926784702
10466	-0.029386442497611298
10467	0
10468	-0.023997567023820963
10469	-0.019111983954131016
1047	-0.07898758979505595
10471	0
10472	-0.027150786635587766
10473	0.07509528097264262
10474	-0.012031317837804712
10475	0
10478	0
10479	0.0030734357321063883
1048	-0.03868862712704787
10480	0
10481	-0.0028139577206018583
10482	-0.016968090306829067
10483	0.0032490314683098114
10484	-0.0044935232432272345
10485	0
10486	0
10487	0.008215382134161248
10488	0
10489	0.001241278851464603
10490	0
10491	0
10492	0
10493	0
10494	0
10495	0.027747705575745955
10497	0.049470301637659864
10498	0
10499	0
105	0
1050	0
10500	0
10501	0.029663589119714086
10505	0.0062866088048386054
10507	0
10509	-0.018810179389801326
1051	0.0380473621855594
10512	0.03260104023130158
10513	-0.018143536678326244
10514	-0.013293671156202943
10516	-0.015022002566153046
10518	-0.009676764849049545
10519	0
1052	0
10520	0
10521	-0.012045179465795681
10522	-0.023545035309738525
10523	0
10524	0
10525	-0.017495282989572754
10526	0.0028254016793213257
10527	-0.007002249164391598
10528	-0.003653421852152298
10529	0.00500263229734557
1053	0
10531	0
10533	0.008052146483890235
10534	0
10535	0.004937876381308636
10536	0
10537	-0.00356788914674987
10538	-0.005789380240219198
10539	-0.00761269814649031
1054	0
10540	2.555116131964127e-4
10541	0.015324765333211756
10542	0.004484860126720431
10544	0.011342695207096241
10548	0.0026153567632686567
10549	0.025746395301585037
10550	-0.013096311054064134
10551	-0.034282455208613435
10552	0
10553	-0.007033327815052062
10554	-0.008231083835742213
10555	0.002108041184761587
10556	0
10557	0.007334729014476646
10558	0
10559	-0.004687160542769239
1056	0
10560	0.02432837136939982
10561	-0.011287292460819444
10562	-0.03161672048945763
10563	0.0458695850161844
10564	0.017578982937862506
10565	0
10566	-0.01385268418432754
10567	0.005770216418480035
10568	0
10569	-0.029906731274964043
10570	0.07036811079047284
10572	0.01297793339624049
10573	0.006175738710407293
10574	0.03752766864954746
10575	0
10576	0
10577	0
10578	0.013768871710114924
10579	-0.012153237293395937
1058	0
10580	-6.675928922027402e-4
10581	-0.021926142027703453
10584	0
10585	0
10586	0
10587	0
10589	0.005853784642932699
1059	0.019072791900039607
10590	-0.015247040313666346
10591	0.015214727923736364
10592	0
10594	-0.022729780286844005
10595	0
10598	0
10599	0
1060	0
10600	0
10602	0.030088266555835907
10603	0.024736650564280146
10606	0
10607	0.03137011666273273
10608	0
10609	0
10610	0
10611	0.06852658195311478
10612	0
10613	0
10614	0
10615	0.029229017150369848
10616	0
10617	0.014219116248314349
10618	0
1062	0
10621	0.01930151291195263
10622	-0.018867624919349603
10623	0.02684042625131156
10625	-0.019068387877016618
10627	-0.03203623664759466
10628	-0.02825582689932678
10629	0.002063714971677692
1063	0.005902105386304551
10630	-0.04106302024914871
10631	-0.08460822843086012
10632	-0.006907720750530863
10633	-0.0015940549019546237
10634	0.017830681451216867
10635	-0.03451777304431144
10636	0.007923104170145658
10637	0
10640	-0.016362446917206935
