gene	female-fetus-coarse-1
3840	0
3841	0
3842	0
3843	0
3845	0
3846	0
3848	0
3849	0
384	0
3850	0
3851	-1.9248111986201402e-4
3852	-0.00370557419363483
3853	0
3854	-0.0015325085286283652
3855	0
3857	0
3858	0
3859	0
3860	0
3861	-0.0014779765479361862
3866	-0.0037299822223858005
3868	-0.0012385515024730409
387032	0
387082	0
387263	0.0012889765428663
3872	-0.004660874531914064
387509	0
387751	0
387	0
3880	0.016980328564997423
3881	0
3882	0
3884	0
388567	0
388569	0
3885	0
388650	0
3886	0
388714	0
388796	0
3887	0
388969	0
3889	0
388	0
3890	0
389136	0
389177	0
3891	0
3892	-5.90282147001767e-4
3895	0
389677	0
3897	0
389856	0
389898	0
3898	0
3899	0
389	0
38	0
3902	0
3903	-0.0027299919482798164
3904	0
390616	-3.191189868611729e-4
3906	0
390892	0
3908	1.8409593943597831e-4
390940	0
390999	0
3909	0
390	0.011996383199619197
3910	0
3911	2.475152306527674e-4
3912	0.0033406695949317333
3913	0
3914	-0.0017608675121473978
3915	0
3916	0
3918	0
391	0
3920	-6.959648145766737e-4
3925	0
3927	0
3929	0
392	0
3930	9.82196491598407e-4
3931	0
3932	-8.578620724204277e-4
3933	0
3934	-0.0019762320568228243
3936	-0.0020265599589709186
3937	-0.003577455536922528
3938	0
393	0
3945	0
3948	0
3949	0.004701112128984702
394	0
3950	0
3952	0
3953	0
3954	0
3955	0
3956	0
3957	0
3958	-0.02122682757973916
3959	-0.0029324577916955254
395	0
3960	-5.174666980809309e-4
3964	0.004119030591328702
3965	0
396	0
3972	0
3973	0
3975	0
3976	0
3977	0.005207147380454943
3978	0
397	-0.0022670111959626833
3980	0
3981	0
3982	0
3983	0
3984	0
3985	0
3987	0
3988	0
398	0
3990	6.763844714070574e-4
3991	0
3992	4.647557188224034e-4
3993	0
3995	0
399664	-0.0034870352410652245
399665	0
3996	0
3998	6.981259693408225e-4
399979	0
399	-0.0029934898137242067
39	0.0047703641258478495
400084	0
4000	-0.001630865707334933
4001	3.182452855025951e-4
400451	0
4004	7.34170262026713e-4
400506	0
4005	-0.004264533138022233
4007	0
4008	0
400	0
4010	0
4012	0
4013	0
4014	0
4015	0.005461208880582941
4016	0.01736542362522974
4017	0.0060225791789279125
4018	0
401	-0.0015707236433008486
402055	0
4023	0.006615787500716616
4025	0
4026	0
402	-0.0013570886063843193
4033	-0.003124609678049561
4034	0
4035	0
4036	0
4037	0
4038	0
403	0
404093	0
4040	0
4041	0.002926181066709121
404281	0
4043	0
4045	0
404672	0
4046	-0.003844094872355492
4047	0.002978119407175793
4048	0
4049	0
4050	-4.4501653696546695e-4
4052	0
4053	0
4054	0
4055	0
4056	-5.077348414024142e-4
4057	-0.002160839135213911
4058	0
4059	0
405	0
4060	0.02347220770371649
4061	-0.008361667805864
4062	0
4063	0
4064	0
4065	-0.010398389541165995
4066	0
4067	0
4068	0
4069	-0.006193850555715243
406	0
4070	-0.0016377265946379172
4071	0
4072	0.006165738959806886
4074	-0.0011324027892708948
4076	0
4077	0
407	0
4081	0
4082	0.0036722557261809753
4084	0
4085	0
4086	0
4087	0
4088	0
4089	0
408	0
4090	0
4091	0
4092	0.004976808207990597
4093	0
4094	0
4097	0
4099	0
409	-5.058567534653787e-4
40	0
4100	0
4103	0
4107	0
4109	-0.001652987846196327
410	0
4110	0
4112	0
4113	0
4114	0
4115	0
4116	0
4117	0
4118	-0.007964928626090243
411	0
4121	0.00619288976841055
4122	0
4123	0
4124	0.002648649731548205
4125	0
4126	0.002338891150312977
4128	-1.4989037187201714e-4
4129	-0.0030709463319502166
412	-1.951321189250212e-4
4130	0
4131	0
4133	-0.0020192697778335543
4134	0
4137	-6.527525816488996e-4
4139	0
4140	0
4141	0
4142	0
4143	0
4144	-0.0028042361551750363
4145	0
4146	0
4147	0.006785358288819361
4148	-2.3418504257971076e-4
4149	0
414	0
4150	0
4151	-0.0022481166016769145
4152	0
4153	0
4154	0
4155	-0.0011702005508883572
4157	0
4158	0
4159	0
415	0
4160	0
4161	0
4162	0.006455649564744182
4163	0
4168	0
416	0
4170	0
4171	-2.1958651162940347e-4
4172	-0.003930780433193675
4173	-0.0011266942801749318
4174	-3.05551628061089e-4
4175	0
4176	0
4179	0
417	0
4184	0
4185	0
4188	0
4189	0
4190	0
4191	0
4192	0
4193	0
4194	0
4199	0
419	0
41	-2.541935915455692e-4
4200	0
4201	0
4204	0
4205	0
4208	0
4209	0
420	0
4210	0
4211	0.011075232386808135
4212	0.01932790523812293
4214	0
4215	-2.6006657843073716e-4
4216	0
4217	-0.017098714272762196
4218	0
421	0
4221	0
4222	-0.001642678278885961
4223	0
4224	0
4225	0
4232	0.03202480197456282
4233	0
4234	-9.936370473833344e-4
4236	0
4237	0.010553099324452935
4238	0
4239	0.0034326630280214192
4240	0
4241	0
4242	0
4245	0
4246	-0.007993047957406072
4247	0
4248	0
4249	0
4250	0
4253	-0.001379609741639224
4254	0
4255	0
4256	-0.01775100110839636
4258	0
4259	0
4261	0
4267	0
4277	0
427	0
4281	0.0031511356074715746
4282	0
4283	-0.004844978408802194
4284	0
4285	0
4286	0
4287	0
4288	0
4289	0
4291	-0.007172486564569383
4292	0
4293	0
4294	0
4295	0
4296	0
4297	0
4298	0
4299	0
429	0.001983632272001893
4300	1.0568640241012113e-4
4301	0
4303	0
4306	0
4308	0.005551040476505944
430	0
4311	0.012276983834869424
4312	0.01509073115275193
4313	0.007365553106125087
4314	0
4316	0
4317	0
4318	-0.006509755005326998
4319	0
4320	-8.903429877559301e-4
4321	-0.012079575530109087
4322	-5.155640550651791e-4
4323	0
4324	0
4325	0
4326	0
4327	0
4329	0
432	0.006751675062750933
4330	0.011124228846089849
4331	0
4332	-0.0011551562696685757
4335	0
4336	-0.0019959562412743934
4337	0
4338	0
433	0
4340	0
4342	0
4345	0.00244304477648524
434	0
4350	0
4351	0
4352	0
4353	0.0024716081677992816
4354	0
4355	0
4356	0
4357	0
4358	0
4359	0
435	0
4361	-0.001022691304653509
4363	0
43847	0
43849	0
438	0
439	0
43	0
440026	1.9100488179091773e-4
440073	0
440348	-0.0022462306299291155
440387	0
440560	0
440738	0
440	0
441024	0
441151	0
441263	0
441601	0
442186	0
442194	0
4430	0
4435	0
4436	0
4437	0
4438	0
443	0
4440	0
444	0
445	-0.007451196891997733
4477	0
4478	0
4481	0
4482	0
4485	0.0017957572713506655
4486	0
4487	-0.013293774309266567
4488	-0.0011121092131990778
4494	0
4495	0
4499	-0.005843583414783033
4501	-0.006930529628408844
4502	0
4504	-0.00833860455838829
4507	0
4515	0
4520	0
4521	-0.0013497097368400355
4522	0
4524	0
4528	-0.006020624957039741
4534	-0.002681228745357632
4542	-0.002755819846017011
4543	0
4544	0
4547	0.0014524919394351362
4548	0
4552	0
4582	0
4583	0
4585	0
4586	0
4588	0
4589	0
4591	0
4593	0
4594	0
4595	0
4597	0.003279150878938447
4598	0
4599	-0.017379447256864553
4600	-0.012609327093338249
4601	0
4602	0.006357372487235777
4603	0
4604	-4.055053424454769e-4
4605	0
4606	0
4607	0
4608	0
4609	0
460	0
4610	0
4613	0
4615	0
4616	-0.0024853284396888606
4617	0
4618	0
4619	0
4620	0
4621	0
4622	0
4624	0
4625	0
4626	0
4627	0
4628	0.006437231585013093
4629	0
462	0.0022962984048193326
4632	0
4633	0
4634	0
4635	0.0016057842262829493
4636	0
4637	0
4638	0.00118942896244076
463	0
4640	0
4641	-4.821799189573326e-4
4642	-7.445509321125156e-4
4643	0
4644	0
4646	-1.1535959633718137e-4
4647	0
4649	0
4650	0
4651	0.0014607005288595455
4653	0
4654	0
4656	0
4659	0
4660	0
4661	0.001102160713847948
4664	-1.4929928405819953e-6
4665	0
4666	0
4668	0
4669	0
466	0
4670	-2.9765594276552577e-4
4673	0
4674	0
4675	0.0014166810575797755
4676	0
4677	0
4678	0
467	-0.0017283990610348849
4680	-0.005656979480494979
4682	0
4683	-0.0044724733065823015
4684	-2.7732696093665796e-5
4685	0
4686	0
4688	-0.00624529267575136
4689	0
4690	0
4691	0
4692	0.014708363546578191
4693	0
4694	-7.928171483358303e-4
4695	0
4696	-7.136773084034936e-4
4697	0
4698	0
4700	0
4701	0
4702	0
4703	0
4704	0
4705	0
4706	0
4707	0
4708	0
4709	-9.750313361499281e-4
4710	0
4711	0
4712	0
4713	0
4714	0
4717	0
4718	0
4719	-0.002868465812331462
471	0
4720	0
4722	0
4723	0
4724	0
4725	0
4726	0
4728	0
472	0
4733	0
4734	0.0023684752409046782
4735	0
4738	0
4739	0
473	0
4741	0
474344	0
4744	-3.3835353663971834e-4
4745	0
4747	-0.003784449528577221
474	0
4750	0
4751	-0.002414641548009869
4752	0
4753	0
4756	0
4758	0.00249043890387544
4759	0
475	0.001728336884726258
4760	0.0018710511492749339
4761	0
4762	0
4763	0
476	-6.25922214226075e-4
4771	0
4772	0
4775	0
4776	0
4778	0.006018747647371044
4779	0
477	-0.012343566874921852
4780	-0.004469672808004963
4781	0
4782	-0.005549527085857188
4783	0.004096539579711923
4784	0
478	0
4790	0
4791	0
4792	0
4793	0
4794	0
4795	0
4796	0
4798	0
4799	0
479	0
47	0
4800	0
4801	-1.8343742955769226e-4
4802	0
4803	0
4804	0
4807	0
4808	0
4809	0
4811	0.011197499578258942
4814	-9.37332285173415e-4
4815	-0.0031360393079684712
4817	0
4818	0
481	0
4820	0
4821	-0.009347984525019693
4824	0
4825	0
4826	0.009734757627192427
4828	0
4829	0
482	0.002445262157940821
4830	0
4832	0
4833	0
4835	-0.0032835058866808515
4836	0
4837	-0.013597313709940464
4839	0
483	0
4841	0
4842	0
4843	0
4846	0
4848	0
4849	0
4850	0
4851	0.0025513477117938606
4852	0
4853	0.005021665472079695
4854	0
4855	0
4856	0
4857	0
4858	0
4860	1.251860878535825e-4
4861	0
4862	0
4863	0
4864	0
4868	0
4869	0
4878	0
4879	0
487	0
4880	0
4881	0
4882	0
4883	0
4884	0
4885	-0.014338740295836564
4886	5.592909266183458e-4
4887	0
4888	0
4889	0
488	0
4891	0
4892	0
4893	0
4897	-0.002027956062355792
4898	0
4899	0
489	0
48	0.0023667604525444267
4900	-0.0010084810769106524
4901	0.00431370757553649
4902	0
4905	0
4907	0.0032250639670669315
4908	0
490	0
4913	0
4914	0
4915	-0.001811655118124886
4916	0
4917	0
4919	0.00540877135881159
491	0
4920	0
4921	0
4922	0
4923	0
4924	0
4925	0
4926	0
4927	0
4928	0
4929	-0.0018219082739606804
492	0
4931	0
4935	0.003337255653642226
4938	-0.013551041833519883
4939	-0.005973186355815369
493	0
4940	-0.0071386746180690484
4942	0.0010047115142355332
4946	0
4947	0
4948	0.0010592037793042345
4952	0
4953	0.0035487639072627657
4956	0
4957	-7.782904097697926e-4
4958	-0.009171920995068535
495	0
4967	0
4968	0
4969	0.010902704537323803
496	0
4973	0.006077978758251956
4974	-0.0014997403892734295
4975	0
4976	0
4978	0.005565932164138796
4982	0
49855	0
49856	0
4985	0
49860	0
4986	0
4987	0
4988	0
498	0
4990	5.003540984047889e-4
4991	0
4992	0
4993	0
4994	0
4995	0
4998	0
4999	-4.7970645127661844e-4
5000	0
5001	0
5002	0
5003	0
5004	0
5005	0
5007	0
5008	0
5009	0
5010	0.0041240284254130824
5016	0
5017	0
5018	0.0010058795405791484
5019	0
501	0
5020	0
5021	0
5023	0
5024	0
5025	0
5026	-8.217104428799084e-4
5027	-0.001742190049140915
5028	0
5029	0
5030	0
5031	0
5033	0
5034	0
5036	0
5037	-8.510710990398547e-4
5042	-0.00421000011829443
5045	0
5046	0
5047	0
50485	0
50486	0
50487	0
50488	0
50489	0
5048	0
5049	0
50506	0
50507	0
50508	0
50509	-0.007835524250829139
5050	0.00538112152014958
50512	-0.0013600234473307555
50515	0
5051	0
5052	0
5053	0
5054	0.001596570575806672
5055	0
5058	0
50613	0
50615	0
50616	0
50617	0.0023849895341715144
50618	0
50619	-3.145197822298632e-4
50626	0
50628	0
5062	0
50632	0
5063	-0.0019872401157814113
50649	0
5064	0
50650	0.0023034005418037374
5066	-0.008705049428823611
50674	0
5068	0
5069	0.004446445889239332
506	0
50700	0
50717	0
5071	0
5073	-0.0030603140984465198
5074	0
5075	0
5076	0
5077	-8.676907228544667e-4
5078	0
5079	0
50805	0
50807	0
50809	0
5080	0
50810	0
50813	0
50814	0
5081	0
5082	0
50831	0
50832	0
50833	0
50834	0
50835	0
50836	0
50837	0
50838	0
50839	0
5083	0
50840	0
50848	0
50852	0
50853	0
50854	0
50855	-3.92637296237372e-4
50856	0
50859	0
50861	-6.971757392189211e-4
50862	0
50863	0.004445396104713889
50865	0
5087	0.0021659629984791392
5089	0
5090	0
5091	0
5092	0
50937	0
50939	0
5093	0
50940	0
50943	0
50944	0
5094	0
5095	0
5096	-0.004424017857574664
5097	0
5098	0
50999	0
5099	0
509	0
50	-0.0012976786250327014
51001	-4.312811977303846e-4
51002	0
51003	0
51004	-9.621080962367416e-4
51005	0
51006	-7.212983976675268e-4
51008	0
51009	8.747088653676939e-4
5100	0
51011	0
51012	-9.838711970272622e-4
51014	0
51015	0
51016	0
51018	0
51019	0
5101	0
51020	0
51021	0
51022	0
51023	0
51024	0
51026	0
51027	0
51029	0
51031	-0.002181490004611627
51032	0
51035	0
51042	0
51043	0
51046	-4.983647427404551e-4
5104	0
51050	0
51052	0
51053	0
51054	0
51056	-0.0019992276936586888
5105	0
51063	-0.008025554185826846
51065	0
51066	0
51067	0
51068	0
51069	0
5106	0
51070	0
51071	-0.0033509834771663456
51073	0
51075	0
51076	0
51077	0
51078	0
51079	0
51081	0
51082	0
51083	0
51084	0
51085	0
51087	0
5108	0
51090	-2.0394915996450682e-4
51092	0
51093	-6.333148332124147e-4
51094	0
51096	0
51097	0
51098	0
51099	0
51100	0
51101	0
51102	-3.6416551509810014e-4
51103	0
51104	0
51105	0
51106	0
51107	0
51108	0
51109	6.758404779403127e-4
5110	0
51110	-0.009813536726462317
51111	0
51112	0
51115	-7.410565531592316e-5
51116	0
51117	0
51118	0
5111	0
51125	0
51127	0
51128	0
51129	0
51131	0
51132	0
51133	-0.0037097135510052157
51134	-0.002252955818711211
51135	0
51136	0
51138	0
51141	0
51142	0
51143	0
51144	0
51146	0
51147	0
51149	0
51150	0
51151	0
51154	-2.533273925309591e-4
51155	0
51156	0
51157	0
51160	0
51161	0
51162	0
51163	0
51164	0
51167	0
51168	0
5116	0
51170	-0.0021904661387190856
51171	0
51172	0
51174	0
51176	0
51177	0
51179	0
51181	0
51182	0
51184	0
51185	0
51186	0.00135156755383633
51187	0
51188	0
5118	0
51191	-0.012184937779435929
51192	-2.9844491688870746e-4
51193	0
51195	0
51196	0.0016873130236729472
5119	0
51200	0.015859632461855882
51202	0
51203	0
51204	0
51205	0
51206	0
51207	0
51208	0.0018268679754495853
51213	0
51214	0
51218	8.285265735784134e-4
5121	0.0032321343582779076
51222	0
51224	0
51226	0
51227	-0.0010262520574040321
51228	0
5122	-0.0050385642019986476
51230	0
51231	0
51232	0.009522112098146688
51233	0
51237	0
51257	0
5125	-0.004115690273413607
51265	0
51266	0.001975773494016648
51267	0
51268	-0.0023220568916916657
5126	0
51270	0
51271	0
51272	0
51274	8.472823071786755e-4
51275	0
51276	0
51278	-1.1213542498523132e-4
51279	0
5127	0
51280	0
51281	0
51282	0
51283	0
51284	0
51285	0
51286	0
51287	0
51289	0
5128	0
51290	0
51291	0
51292	0
51293	0
51294	0
51295	0
51296	0
51297	0
51298	0
51299	-0.014004559171814554
5129	0
51301	0
51302	0
51303	0
51304	0
51306	0
51307	0
51308	0
51309	0.00869427921802524
5130	0
51310	0
51311	0
51312	0
51313	0
51314	0
51315	0
51316	-0.0069620251204063266
51317	0
51319	-0.004923934425493646
51320	4.45879247593383e-5
51321	-0.0034011386108882677
51322	0
51324	0
51327	0.014791959891860936
51329	-0.0024927948971281695
5132	0.007457477514945382
51330	0
51332	0
51333	0
51334	0.001385711620989294
51335	0
51337	-0.003118486327606185
51338	-0.006866032113850913
51339	0.016261544496362326
5133	0
51340	0
51341	0
51343	0
51347	0
51348	0
5134	0
51350	0
51351	0
51360	0.00253953921370404
51361	0
51362	0
51363	-0.0024213477233564545
51364	0
51365	0
51366	0
51367	0
51368	-5.896008909070309e-4
5136	0
51371	0
51373	0
51374	-3.5497617387566136e-5
51375	8.526742175544989e-4
51377	-3.722681562811752e-4
51378	0
51379	-4.5334984809977006e-5
5137	0
51380	0
51382	0
51384	0
51385	0
51386	0
51388	0
51389	0
5138	0
51393	0.00364492781395773
51397	0
51398	0
51399	0.0013543568405400181
5139	0
513	0
51400	0
51406	0
51409	0
5140	0
51411	0
51412	0
5141	0
51421	0.0022597259026316333
51422	-0.0037205455371979923
51427	0
51428	0
5142	6.619220592624335e-4
51430	7.29207629949035e-4
51433	0
51435	0
51438	-7.377081683027422e-4
51439	0
5143	0
51440	0
51442	0
51444	0
51447	0
51449	0
5144	0
51450	-0.005287918867207841
51451	0
51454	0.010508635875828865
51455	0
51458	0
5145	0
51460	0
51465	0
51466	0
5146	0
51471	0
51474	0
51475	0
51477	0.007674254176352646
51479	0
5147	0
5148	0
51490	0
51491	0
51493	0
51495	0
51497	0
51499	0
5149	0.0029171095398307814
51501	0
51504	0
51506	0
51507	0
51510	0
51512	0
51513	0
51514	0
51517	-5.607249551208389e-4
5151	0
51520	0
51526	0
5152	0.001987222962890046
51531	0
51533	0
5153	-1.0311041108360366e-4
51542	0
51547	0
51548	0
5154	0
51550	0
51552	0
51555	0
51557	0
51559	0
5155	0
51560	0
51561	0
51562	0
51564	0
51566	0
51567	0
51569	0
5156	0.007520604967639671
51571	0
51573	0
51574	0
51575	0
5157	0
51582	0
51585	0
51586	0
51588	0
5158	0
51592	0
51593	0
51594	0
51596	0
51599	0
5159	3.017185056735618e-4
515	0
51601	-0.001583180446844507
51603	0
51604	-0.002125439927073585
51606	0
5160	0
51611	0
51614	0
51616	0
51617	0.001706081140687368
51619	-0.0033300771913756595
5161	0
51621	-0.00121488683417
51626	0
5162	0
51634	0
51635	0
51637	0
5163	0
51642	0
51643	0
51646	0
51647	0
5164	0
51650	0
51651	0
51654	0
51657	0
51659	0
5165	-8.136147582780191e-4
51660	0
51663	0
51665	0
51666	0
51668	0
51669	0
5166	-0.01096537476445961
51673	0
51678	0
5167	0
51686	0
5168	0
51690	0
51691	0
51693	0
51696	0
516	0
51700	0.006212340825524336
51701	0
51702	0
51703	-0.0038275541335250182
51704	0
51705	0
51706	0
5170	0
51710	0
51714	0
51715	0
51716	0
51719	0
51720	0
51725	0
51727	0
51728	0
51729	0
5172	0
51733	0
51734	0
51735	0
5173	0
51741	0
51742	0
51744	0
51747	0
51750	-0.0017742756843327565
51751	-0.0020234486611847053
51752	0
51754	0
51755	0
51759	0
5175	0
51760	-5.69212469532482e-4
51761	7.952770677239157e-5
51762	0.004486511941765792
51763	0
51764	0
51765	0
51768	-4.933500271354999e-4
5176	0.0032369742427799677
51773	0
51776	0
51778	0
51780	0
5178	0.002010397389390185
5179	-1.0530712191837249e-4
517	0
51805	0
51806	0
51807	0
51809	7.789847878035738e-4
51816	0
5184	-1.5284436982646447e-4
5187	-5.211994043282756e-4
5188	3.635442817363664e-4
5189	0
518	0
5190	0
5191	0
5192	0
5193	0
5194	0
5195	0
5196	0.01786284902729742
5197	0
5198	0.002577007759331005
5199	0
51	0
5201	0
5202	0
5203	0
5204	3.5820343040824266e-4
5207	0
5208	0
5209	0
5210	0
5211	0
5213	0
5214	-2.794535656016563e-4
5216	0
5217	0.0015193955424453779
5218	-0.001430597955212428
521	0
5224	0
5225	0
5226	0.002993326199710311
5228	0
5229	0
522	0
5230	-3.0103888501882065e-4
5232	0
5236	0
5238	0.003932944545838726
5239	0
523	0
5241	-1.0396238040970134e-4
5243	-0.0073019366724058074
5244	0
5245	0
5250	0
5251	0
5252	0
5253	0
5255	-2.792259621625886e-4
5256	0
5257	0
525	0
5260	0
5261	0
5264	-0.003162297373542843
5265	0
5266	-6.632315767597095e-5
5267	0.00204999385306915
5268	-0.003856947392390395
5269	-1.2077563510808852e-4
526	0
5270	0.010173658214878362
5271	0
5272	0
5273	0
5274	0
5275	0
5276	0
5277	0
5279	0
527	0
5281	0
5283	0
5284	0
5286	0
5287	0.0018794288591386773
5288	0.0018630850141484077
5289	3.0937640359472425e-4
528	0
5290	0
5291	-0.0018493933656503982
5292	0
5293	0
5294	0
5295	0
5296	0
5297	0
5298	0
529	0
52	0
5300	0
5301	0
5303	0
5304	0
5305	0
5306	0
5307	0
5308	2.817456406126286e-4
5309	0
5310	0
5311	0.001584589090582183
5313	0
5315	0
5316	0
5317	0
5318	0
5319	0
5320	-0.002548450960910771
5321	0
5322	0
5324	0.006466725141825281
5325	0.0027054856641685952
5326	0
5327	0.020221711162032946
5328	4.5858388518236755e-4
5329	0
5330	0
5331	0
5332	0
53335	0.007224272841339547
53339	0
5333	0
53340	-0.002171030206776352
53343	0
53346	0
53347	0
5334	0
53353	0
53358	0
5335	0
5336	-0.0011888414923591467
53371	0
53373	-1.5268704495434042e-4
5337	0
5338	0
5339	0
533	0
53405	0
53407	0
5340	0.0022453716625160467
5341	0
5345	2.2017139005768119e-4
5346	0
5347	0
5348	0.007250392398475947
5349	0
534	0
5350	-0.003267271012700165
5351	0
5352	0.005572931261255122
5354	-9.511377411061988e-6
5355	0
5357	0
5358	0.0023302453333637744
5359	-0.0031119732992406428
535	0
5360	3.736301516369574e-4
53615	0
53616	0
5361	0
5362	0
53630	0
53635	0
53637	0
5364	0
5365	0
5366	-3.5447569095046165e-4
5367	0
5368	0
5371	0
5372	0
5373	0
5375	-0.003962244617863442
5376	-0.007606376336770189
5378	0
537	0
53820	0
53822	0
53826	2.931845990888035e-4
53827	-2.0810984364344495e-4
53829	-0.0017259745251579901
53832	-0.0015906053752227237
53836	0
53838	0
53841	0
538	0.0015461358705403196
53904	0
53905	-0.0029575502208408805
53918	0
53919	-0.0037251632968073106
5393	0
53942	0
53944	0
53947	0
5394	0
5396	-0.01025386837337658
539	0
53	0.0019657477005551992
54014	0
54020	0
54039	0
54069	0
5406	0
5407	0
5408	0
54093	0
5409	0
540	0.002550145423643789
54101	0
54103	0
54107	-6.432922536567006e-4
54112	-0.0029632506002710756
5411	0
5412	0
54148	0
54149	-0.0010275994710202121
5414	0
54187	0
54205	-0.004329527204697028
54207	0
54209	-0.0027666238464267644
5420	0
54210	0
54221	0
5422	0
5423	0
5424	0
5425	0
5426	-7.990734966678157e-5
5427	0
5428	0
5429	0
5430	0
5431	0
54328	0
54329	0.002600677959956834
5432	0
54332	0
5433	0
54344	-0.001853589750757658
54345	0
5434	4.7650618988736985e-4
5435	0
54360	0.00357294928723453
54361	0
54363	0
5436	7.422272429042444e-4
5437	0
54386	0
5438	-0.00234256137738294
5439	0
54407	0
5440	-0.0011082754403906095
54413	0
5441	0
54431	0
54432	0
54433	0
54434	0
54436	0
54438	0
5443	0
54440	0
54442	0
5444	0
54453	0
54454	0
54455	0
54457	0
5445	0
54462	0
54463	-0.003541144265523662
54465	0
54468	0
5446	0
54471	0
54472	0
54474	0
54475	0
54476	0
54477	0
54478	-0.0011995095743070493
5447	0
54480	0
54482	0
54487	0
54491	-0.0011593260149160383
54496	0
54498	0
54499	0
5449	0
54502	0
54503	-0.003088970842201683
54504	0
54505	0
54508	0
54509	0
5450	-0.002470107486896358
54512	0
54514	0
54517	0
54518	-0.005283023699491908
5451	0
54520	0
54521	0
54529	0
5452	0
54531	0
54535	0
54538	0
54539	0
5453	0
54540	0
54541	0
54542	0
54543	0
54544	0
54545	0
54546	0
54549	0
5454	0
54550	0
54551	3.4574848358057657e-4
54552	-0.0025544105290911555
54554	0
54555	0
54556	0
54558	0
5455	0
54566	0
5456	0
54576	0
5457	0
54583	0
54584	0
54585	0
54587	0.0017914511754553186
5458	0
54596	0
5459	0
545	0
54606	0
54619	0
54621	0
54622	0
54623	0
54626	0
54629	0.0019152779347141598
5463	0
5464	0
5465	0
54662	0
54663	0
54664	0
54665	0
54674	0.008432889662965551
54676	0
54677	-2.7107449032831707e-4
5467	0
54680	0
54681	0
54682	-0.0035700199931476607
5468	-0.0030238534880034124
5469	0
546	0
54700	0
54704	0
54707	0
54708	0
5470	0
54714	0
54715	0
54716	0
5471	0
54726	0
54732	0
54733	0
54737	0
54738	-0.0018389679394296549
54739	-0.012817359005286688
5473	0.020529129887760057
54741	0
54752	0
54758	0
5475	0
54762	0
54765	0
54766	0
54768	0
54769	0
5476	-0.0014812931119858326
54777	0
54778	0
54780	0
54784	0
54785	0
54788	0
54795	0
54796	0
54797	-1.3578760168183828e-4
54798	0
5479	0
547	0
54800	-0.0020857865328916896
54801	0
54802	0
54805	0
54806	0
54807	4.2329732040266853e-4
54809	-0.0044665090357797746
5480	-0.0025500387218127785
54810	0
54811	-6.013174706272553e-4
54812	0
54814	0
54815	0
54816	0
54819	0
5481	0
54820	-2.055505225743704e-4
54821	-2.6646210618924064e-4
54825	0
54826	0
54827	0
54828	0
54829	-0.009336292440073168
54830	-0.001022028292827938
54831	0
54832	0
54834	0
54836	0
54838	0.0011969633993953494
54839	0
54840	0
54842	-0.004860593189148335
54843	0
54845	0
54847	-0.008432774928627934
54848	0
54849	0
54850	4.936903139168215e-5
54851	0
54852	0
54854	0
54855	0.0016298690716332767
54857	0
54858	0
54860	0
54861	0
54862	0
54863	0.0025359307938829733
54866	0
54867	0
54868	0
54869	0
54870	0
54872	0
54873	0
54874	0
54875	0
54876	0
54877	0
54878	0
54879	0
54880	3.1302081385187013e-4
54881	0
54882	0
54883	0
54884	-0.004383266223399961
54885	0
54886	0.025617586256620774
54891	0
54892	0
54894	0
54897	0
54898	0.003059876938874401
54900	-4.520406861143753e-4
54901	0
54902	0
54903	0
54904	0
54905	0
54906	0
54908	0
54910	0
54913	0
54914	0
54915	0
54916	0
54918	0.0010711924081751036
54919	0
54920	0
54922	0
54923	0
54925	0
54927	0
54928	0
54929	0
54930	-0.0024558243259565015
54934	0
54938	0
54939	0
5493	-0.0010636307231595857
54941	-0.002909581526720863
54942	0
54943	0
54946	0
54948	0
5494	0
54951	0
54952	0
54953	0
54954	0
54955	-5.848303927806877e-4
54956	2.1529420257917307e-4
54957	0
54958	0
54959	8.19524084386904e-4
5495	0
54960	0
54961	0
54962	0
54963	0
54964	0
54968	0
54969	0
5496	0
54970	0
54971	0
54972	0
54973	0
54974	0
54976	0
54977	0
54978	0
54979	0
54980	0
54981	-9.897922247894563e-4
54982	0
54985	0
54986	0
54987	0
54988	-0.0010311095887554243
5498	0
54991	0
54993	0
54994	0
54995	0
54996	0
54997	0
54998	0
5499	0
549	0
54	0
55001	0
55002	0
55003	0
55005	0
55006	0
55007	0
55008	-0.006540185327074136
55009	0
5500	0
55010	-8.427779577200939e-4
55011	0
55012	0
55013	0
55014	0
55015	0
55016	0
55018	0
5501	0
55020	0
55022	0
55023	0.0010700406698318972
55024	0
55026	0
55028	0
5502	0
55030	0
55031	0
55032	0
55033	0
55034	-0.007465979146647681
55035	0
55036	0
55037	-7.272892443190743e-4
55038	9.633138828522865e-4
55039	0
55040	0
55041	0
55048	0
55049	-0.0021086891835904093
5504	-0.00326514629286514
55052	0
55055	0
55056	0
55057	0
55061	0
55062	0
55063	0
55065	0
55066	0
55068	0
55069	0
5506	0
55070	0
55071	0
55072	0
55074	-1.1599488224216966e-4
55076	0
55079	0.008134691343926184
5507	0.017353477567061154
55080	-0.00498971124690222
55081	0
55082	3.052689303285416e-4
55083	0
55084	0
55086	0
55088	0
55089	0.0028913019796270884
55090	0
55092	9.120040823930709e-4
55093	-0.0022212905993707834
55094	0
55095	0
55096	0
5509	-6.24134376742232e-4
550	0
55100	0
55101	0
55102	0
55105	0
55106	0
55107	-0.0026640935000639384
55108	0
