gene	male-adolescent-coarse-1
1	0.025616958305722113
10	0
100	0.04318403988782976
1000	-0.027939699154994738
10000	-0.016329206246194317
100009676	0
10001	-0.0043624408274701276
10002	0
10003	0
10004	0.0020513026778398993
100048912	0
10005	0.009857647399312426
10006	0
10007	-0.002315494270973718
10008	0.015175666168669454
10009	0
100093630	0.07003874774943925
100093698	0
1001	0
10010	0
100101467	0
100101938	0.009605716351806853
10011	0
100113407	0.01300161424155721
100124700	-0.012614149583841742
100125288	-0.009716473419753973
100126791	0
100126793	0
100127888	-0.005813686456752547
100127983	0
100128025	0
100128071	-0.041123434901874714
100128098	-0.03366746811736174
100128124	0
100128126	0
100128139	0
100128164	0.02171955324818158
100128191	0.0020581051226738964
100128239	0
100128325	0
100128554	0
100128590	0.03323902802104244
100128640	0
100128731	0
100128750	0
100128782	-0.007470489387349385
100128788	0
100128881	-0.007931881611586988
100128893	-0.06279982915618029
100128927	0.013562318547730682
100128946	0
100129128	0
100129175	0
100129195	-0.0017335424534819872
100129196	0.0014391014462715925
100129250	-0.010645344194506924
100129271	0
100129361	0
100129427	0
100129461	0
100129482	0
100129503	0.03087573344695605
100129550	0
100129597	-0.008435206471281122
100129620	0
100129654	0
100129662	-0.0030964187517970097
100129716	0
100129722	-0.005067095826113553
100129726	0.033150342066147406
100129792	-0.012483503530046711
100129794	-0.004563990089872891
100129827	0.10671992772651517
100129845	-4.988281663020292e-4
100129858	-0.007471897904829156
100129917	0.04061718015620977
100129935	0
10013	0
100130155	0
100130249	0
100130264	0
100130331	0
100130357	-0.01074585582198058
100130449	0.029660933442866574
100130476	0.005564380302830277
100130519	0
100130522	0.002146239316727302
100130548	0
100130613	0
100130691	0.00967494885326256
100130705	0
100130717	0.015575355762248666
100130733	0
100130776	0
100130894	0.012899731179791252
100130933	0
100130950	0.06166615153925786
100130958	0
100130967	0.023307978567540227
100131017	0
100131067	-0.036121894612594206
100131117	-0.0176419335996608
100131138	0.015559015777923006
100131187	-0.016605712421030688
100131211	0.022746857629147497
100131213	0
100131303	0
100131347	0
100131366	0
100131434	-0.03439128797625028
100131496	0
100131655	-0.010709013255014907
100131691	0
100131755	0.06546868762586393
100131801	0
100131814	0
100131816	0
100132074	0
100132078	0
100132341	0
100132386	0
100132464	0
100132476	0
100132596	0
100132677	0
100132891	0.05419783215911701
100133205	-0.017305879192582384
100133311	0
100133461	0
100133612	0
100133941	0
100133985	0.01032254346571035
100134229	0
100134259	0
100134368	0
100134713	0
100137047	0.009036911259717789
10014	-0.007622458109081937
100141515	-0.04097479084337581
100144597	0
100144602	0
100144603	0.015548817266454277
100144748	0.03372123814932592
10015	0.002512126652311571
10016	-0.01752988767259327
100169752	0
100169989	0
10017	0
100170229	0
100170765	0
100170841	0.024211875359524213
10018	-0.03736648318500004
100188893	0
100188953	0
100189589	0.005600263813509743
10019	-0.003381486303545093
100190938	-0.02297846511676333
100192379	0
100192386	0.007353147306729046
1002	0
10020	0
10021	0
10022	-0.001549660526644807
10023	7.841777717235888e-4
10024	0
10025	0
10026	-0.00869386703912261
100268168	0
100270679	0
100272147	0.035444553413769245
100286844	2.8692245071344714e-4
100287015	0.001202109205424545
100287114	0
100287177	0
100287366	0
100287482	0.03215342984384096
100287569	-0.06436989845494394
100287616	-9.193831019396453e-4
100287814	0
100287896	-0.02134930182979802
100287902	0
100287932	0.004970893951027991
100288079	0
100288122	0
100288198	0
100288413	0
100288637	0.01415625058931481
100288797	0
100289092	0
100289097	0
100289098	0.05300504490791617
100289187	0
100289274	0.024644110336837135
100289341	0
100289373	0
100289495	0
100289635	0
100289678	-0.0040857031587192465
100292680	0
100293516	0
100294362	0.04922889268602474
100294720	-0.013826218404373722
1003	0
100302691	0
100303728	0
100303755	0.008835559799820458
100306951	0.0052142500738825695
100316904	0.04916409760675605
100329135	0
100359394	0
10036	0
100379174	0
10038	-0.004527644663088356
100381270	0
10039	0
1004	0
10040	-0.004575453616839777
10042	9.778610042457023e-4
100422737	-0.022627832527711007
10043	0.031003593628661192
10044	0
10045	0.023167583692332062
10046	-0.05796568430881635
10047	0
10048	0.015667193341649847
10049	0
100499171	0.025435556726942914
1005	0
10050	-0.02283476761921478
100500850	0.011102202098767833
100505474	0
100505478	0
100505495	0.014172626435273245
100505501	-0.021041131496397494
100505515	0
100505538	0
100505540	0
100505545	-0.006774973529039413
100505549	0
100505573	-9.95975121921291e-4
100505583	0
100505609	0
100505616	-0.0053158319689822495
100505619	0
100505622	0.028483794684580704
100505624	0.10428922615742958
100505641	0
100505658	0
100505659	0.016615804112274146
100505664	-0.00400849772728456
100505676	0
100505681	-0.03149658158583814
100505685	0
100505687	0
100505696	0
100505715	0
100505718	0
100505738	-0.005808820491969837
100505741	0
100505746	0.02063144112996782
100505761	-0.03399890872582081
100505768	-0.0036565050947765017
100505776	0
100505782	0
100505783	0.017988550306273922
100505797	0
100505811	0
100505812	0.04248244637424616
100505826	-0.012194302835434141
100505839	-0.005170531154880085
100505841	0
100505851	0.03767513821746632
100505854	-0.004010545223710179
100505876	0
100505877	0
100505879	0
100505881	0.023539273693776775
100505890	0
100505893	0
100505894	-0.026629004191647695
100505933	0.0657628957961925
100505964	0.005477984946727892
100505967	-0.0017686952855244546
100505975	-0.008327773400933807
100505978	0
100505984	0.013603493596089443
100505985	0
100505989	0
100506012	0.03441341369158719
100506013	0
100506022	0
100506025	-0.00906923104729063
100506049	0
100506068	0
100506071	-0.04709665448598748
100506082	-0.041495134122703455
100506083	0.02516742133971295
100506098	0
100506100	0.0189205790552323
100506107	0
100506108	-0.006741543941647229
100506113	0
100506115	-0.015158554204493333
100506119	0
100506122	0
100506125	-0.03902559931327262
100506126	0
100506127	0.0024230141513856525
100506142	-0.004498451847563037
100506144	0
100506172	-0.004984121353509922
100506175	-0.02606952014074665
100506195	0.004232287885926085
100506207	0.006897949886684186
100506215	0
100506229	0
100506237	0
100506243	0.059952569288467684
100506271	0
100506274	0
100506286	0
100506289	0
100506302	0
100506314	0.038300456630348055
100506319	0
100506368	0
100506374	0.015583578413257528
100506380	0
100506385	0
100506405	0
100506406	0
100506409	-0.008635595368766182
100506413	0
100506421	0
100506428	-0.00839760682038895
100506433	-0.0349496027658472
100506457	-0.0461389401678908
100506462	0.010678505679109282
100506465	-0.038494201104895286
100506469	0
100506475	0
100506489	0
100506492	0.012566557517328247
100506495	0
100506497	-7.98687921060935e-4
100506498	0
100506504	0
100506526	0.0019857842608228694
100506527	0
100506530	0
100506540	-0.00165671008379116
100506542	0.016659789828075342
100506571	-8.572886138012341e-4
100506581	0
100506599	-0.009061342737087094
100506603	0
100506606	0.006650582553282172
100506622	-0.04100435036599086
100506655	0
100506660	-0.01905092523899246
100506668	-0.002558559512717474
100506675	0.0042550804868216295
100506677	0
100506679	0
100506680	0
100506686	0.08332976758113124
100506691	0.03214775061739912
100506696	0
100506697	0
100506710	0
100506713	-0.015421360792048972
100506714	-0.009995845521653484
100506724	0
100506733	0
100506742	0
100506755	0.047731034284876135
100506757	0
100506765	0
100506776	-0.010959258900316174
100506779	0
100506790	0
100506791	0.00563157762647363
100506795	-0.016281086797447178
100506797	0.04634082040578511
100506826	0.029175868658761223
100506827	0.001541078394296509
100506834	0
100506840	0
100506866	0.019612301447928807
100506874	0
100506895	0
100506907	0
100506922	-0.04295597261969694
100506930	0.054068204321041015
100506963	0.024982716935910216
100506994	-0.013289244307137222
100506999	0
100507027	0.002888676442529263
100507034	0
100507050	3.3125522485967404e-4
100507057	0.07553163948715122
100507058	0
100507059	0
100507062	0.002972391978076574
100507064	-0.08350675045104743
100507086	0
100507114	0.027740625521034155
100507117	0.01504327789444811
100507143	0
100507156	-0.0062440580756260135
100507171	0
100507173	0.011754226992668974
100507203	0
100507206	0.021706114029924416
100507240	0
100507246	0
100507250	-0.0021375795893977417
100507254	-0.021410373898789626
100507257	0
100507261	0
100507266	-0.029756888875865837
100507274	0
100507277	0
100507283	-0.008189846477284124
100507290	0.00722972156049186
100507300	0
100507303	0.06362945928529005
100507316	-0.08852483563530555
100507331	0.016425113170038592
100507336	0
100507362	0
100507384	0
100507388	0
100507389	-0.007034763487451177
100507391	0
100507392	0.009645879730821344
100507403	0
100507421	0
100507423	0
100507428	0.042868795695509006
100507433	-0.02310046188651759
100507436	0.047991687193633316
100507459	-0.03588321115982413
100507461	0.001965421814340994
100507462	0
100507463	0
100507468	-0.0028163414615880065
100507470	0
100507475	0
100507477	0
100507487	-0.01522613163376055
100507495	-0.0017887883616250495
100507506	0
100507524	8.422444540725352e-4
100507527	0
100507533	0
100507534	0
100507537	0.02927163627873553
100507540	-0.008973138226884702
100507547	-0.02058809746467132
100507564	0
100507567	-0.06535478322813947
100507584	0
100507600	0
100507602	-0.03279094072939117
100507605	0
100507629	0
100507632	0.05662926076356134
100507642	-0.009243707404452049
100507650	0
100508631	-0.010472992388210846
10051	-0.03956732298788819
10052	0
100526820	-0.040075686510772736
100528062	0
10053	0.0019275207963722512
100533106	0
100533178	0
100533182	-0.046134810490738545
10054	0
10055	-0.014468874565859421
10056	-0.011296367775992876
10057	0
10058	0.002144718599636798
10059	0
1006	-0.014166220593455014
10060	0.010463204733302556
10061	-0.019163610589953722
10062	0.011928202966854722
100628307	0
100631378	0
100652740	-0.0011491002949913537
100652791	0
100652824	0
100652853	0.012371331871828827
100652911	0
100652929	0
100652999	0.006232544178360366
10066	-7.196063610524862e-4
10067	0
10068	-0.028818640374213247
10069	0.010424712057314952
1007	0.003766841545779183
10071	0.054716069526690315
10072	0.04961876059704905
10073	0.029852282538848
10075	0
10076	-0.007567691366095402
10077	-0.011634664021920576
10078	0
10079	0
1008	0
10081	-0.03654034399929797
10082	-0.037615459139524667
100820829	0.14482469579999463
10083	0.0129342208625426
10084	-0.00792376418132558
10085	0.018198776416619246
100852408	0
100852409	0.005408631952066196
100859921	0
100859930	-0.036176392614984725
10086	-0.013339181968260626
100861552	0
100861553	0
100861554	0
100861573	0
100862662	0
100862671	0
100862679	0
100862680	0
100862704	0.031749178562741044
10087	-0.0034654400311663466
100873930	0
100873942	0
100874012	-0.010660317500764757
100874018	0
100874021	0
100874032	0.026341800470276483
100874051	0
100874063	0
100874143	0
100874178	0
100874182	0
100874187	0
100874194	0
100874195	0
100874205	0
100874239	0
100874251	0
100874253	0.03426862956444251
100874323	0.015921852170514617
100874362	-0.03469974994049432
100874365	0
100885778	0
100885781	-0.024590092765378477
100885798	0
100885848	0.01580575042757025
10089	-0.008447455408935893
1009	0
10090	0
10092	-0.009042524412250735
10093	0
10095	-0.014203779223067427
10096	0
10097	0
10098	-0.015905234563846515
10099	-5.384878080292851e-4
100996246	0.025261573914626002
100996251	0
100996279	-0.006932118757775013
100996286	-0.02545428446484137
100996301	0
100996307	0.006082969127278275
100996342	0.027515145817390882
100996419	0
100996425	-0.03549985145343734
100996455	-0.007980824539886246
100996485	0
100996490	0
100996492	0
100996570	-0.018745268092668885
100996579	0
100996590	0
100996624	0
100996671	0.022177042080527464
100996694	0
100996702	0
100996902	0
101	-0.006679392398867637
1010	0.020377767842289198
10100	0
10101	0
10102	0
10103	0
10105	-0.007202950099958729
101055625	0.05390781079628411
101059948	0
10106	-0.02891434988232135
101060019	0
101060200	-0.004491479025328131
101060264	0.07049143777837166
101060544	0
10107	-0.029642680607461815
10109	0
10110	-0.011411037092595852
10111	0
10112	-0.02118198946858655
10113	0.0036061268487559764
10114	0
10116	0
10117	0
1012	-0.051625826886823795
10120	0.002982180092111771
10121	0.006846843802475033
10123	0
10125	0
10126	0
10127	0
10128	0
10129	0
1013	0
10130	0.01540524421430739
10131	0.010543650821542617
10133	0.0031167007134035793
10134	0
10135	-0.008023789375202824
10136	0
10137	0
10138	0.0025926414505886546
10139	0
1014	7.827118692394673e-4
10140	0.034740146026424626
10141	0
101410533	-0.014613538322117337
101410538	-0.011167192217815633
10142	0
10143	0
10144	0
10146	0
10147	0
10148	-0.026133130998727976
10149	0
1015	0
10150	0
10152	-0.04747300595959275
10153	-0.018662036729322835
10154	0
10155	0
101559451	-0.004770406354715556
10157	-0.01485547565867955
10158	0.010079306553901012
10159	-0.0027246811100834346
1016	-0.0023738035550546666
10160	0
10161	0
10162	-0.017625829379609718
10163	0.025917807884837017
10164	-0.013092553815256277
10165	-0.0183051316753789
10166	0.01551791665120996
10168	-8.493576218619298e-4
10169	0
1017	0
10170	-0.016789356153095143
10171	0.02803094709036062
10172	0.013164333468338176
10174	-0.024873221114883055
10175	0
10178	0
10179	-0.009516120939234313
10180	0
101805491	-0.0017999691422077824
10181	0
10184	0
10186	-0.019796700242141335
10188	-0.01729003980142152
10189	-0.009494930026399036
1019	0.03688323898199661
10190	0
101926888	0.02883650779479714
101926890	0.001974028584110525
101926892	0
101926903	-0.028080502414723495
101926928	0.0135738984848019
101926934	0
101926942	0
101926951	0
101926978	-0.007250481412455834
101926987	0.007819153673183863
101927003	0
101927007	0
101927017	-0.0041709387846792815
101927018	2.173093496477297e-4
101927027	0.0427433851589263
101927034	0
101927038	-0.004021851248080857
101927040	0
101927043	-0.026411715248363794
101927051	0
101927059	0
101927067	0
101927074	0
101927075	0
101927081	-0.028526543588672664
101927096	0
101927111	-0.03415324570542623
101927112	0
101927115	0
101927123	0
101927124	0
101927125	0
101927129	0
101927131	0
101927138	0
101927143	-0.0034975756715059938
101927150	0
101927151	-0.0026033347943997267
101927152	0.013553152415940115
101927159	0
101927164	0.0034879774886258015
101927193	0
101927195	0
101927196	0
101927204	-0.030840760081374905
101927219	0
101927220	-0.0011331280972290225
101927228	0
101927237	0
101927244	0
101927253	0
101927257	-0.01438675768645333
101927273	0
101927274	0
101927275	0
101927282	0
101927286	0
101927292	0.010029578565114586
101927295	8.255353093188464e-4
101927310	0
101927314	-0.020315973711714886
101927320	0
101927346	0.001613589642351128
101927348	0
101927358	0
101927360	0
101927362	0
101927363	0
101927377	0
101927379	-0.0036588861047850557
101927396	0
101927402	0
101927410	0
101927411	0
101927416	-0.013960459817987016
101927417	0
101927420	0.009168574460078271
101927433	0
101927438	0.005745953329816793
101927447	0
101927449	0
101927450	0
101927460	0.012175001026734918
101927482	-0.04941284141920234
101927494	0
101927495	0
101927498	0
101927502	0
101927503	-0.010288555342035578
101927513	0
101927523	0
101927526	0
101927528	0
101927531	0.0035680653190199424
101927539	0
101927543	0
101927547	-0.005061249471502645
101927553	-0.06927719938642138
101927565	0
101927581	0
101927586	-0.009746152691982967
101927587	-0.10189377757484716
101927588	0.003102422560882343
101927592	0
101927599	-0.05578010075763735
101927606	0.0019364012205604739
101927616	0
101927636	-0.02560045356186128
101927641	0
101927650	0
101927657	0
101927659	0
101927682	0.024596199145524942
101927690	0
101927701	-4.3124950472015307e-4
101927702	-0.005241769771438017
101927720	-0.028680849513186266
101927722	0.009176295230186213
101927735	0
101927760	0.007013833811376911
101927766	0
101927769	0
101927787	-0.02067516483060107
101927798	0
101927808	0
101927809	0
101927815	-0.006162270868673891
101927821	0
101927828	0.02267809890082557
101927829	0
101927839	0
101927843	0
101927849	0
101927869	0
101927870	-0.002390519647400214
101927876	0
101927877	0
101927884	-0.03147326817192976
101927900	0
101927901	0
101927907	0
101927914	0
101927934	0
101927943	-0.01914700386154873
101927948	0
101927950	-2.5775181227611504e-4
101927953	0.0028062365052147534
101927972	0
101927974	0
101927992	0
101927994	0
101928000	0
101928002	0.0110307357329958
101928009	0
101928012	0
101928031	-0.011892396656149667
101928035	0.007342415038384692
101928040	0
101928043	0
101928052	0
101928069	0
101928079	0
101928087	0.006921954522403052
101928098	0
101928100	0.01861390612726128
101928101	0
101928104	-0.0017294973943555764
101928111	0.020387825411223772
101928120	-0.007120057759503525
101928132	-9.320075375628171e-4
